year,hhtyp,regtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Couple without children,Rural regions,Much Too Large,0.02197,56,1824,0.01524,0.02870
2019,Single parent,Urban regions,Much Too Small,0.05272,76,1075,0.03935,0.06608
2019,Single parent,Urban regions,A Bit Too Small,0.17242,212,1075,0.14983,0.19501
2019,Single parent,Urban regions,Just Right,0.66983,686,1075,0.64170,0.69796
2019,Single parent,Urban regions,A Bit Too Large,0.09804,101,1075,0.08026,0.11583
2019,Single parent,Rural regions,A Bit Too Small,0.16147,88,500,0.12918,0.19375
2019,Single parent,Rural regions,Just Right,0.65541,353,500,0.61371,0.69711
2019,Single parent,Rural regions,A Bit Too Large,0.15575,59,500,0.12393,0.18757
2019,Couple with children,Urban regions,Much Too Small,0.04177,315,4362,0.03584,0.04771
2019,Couple with children,Urban regions,A Bit Too Small,0.19576,882,4362,0.18398,0.20754
2019,Couple with children,Urban regions,Just Right,0.67877,2851,4362,0.66491,0.69263
2019,Couple with children,Urban regions,A Bit Too Large,0.07474,277,4362,0.06693,0.08254
2019,Couple with children,Urban regions,Much Too Large,0.00894,37,4362,0.00615,0.01173
2019,Couple with children,Rural regions,Much Too Small,0.01566,70,2112,0.01036,0.02096
2019,Couple with children,Rural regions,A Bit Too Small,0.14729,369,2112,0.13217,0.16241
2019,Couple with children,Rural regions,Just Right,0.71480,1498,2112,0.69554,0.73406
2019,Couple with children,Rural regions,A Bit Too Large,0.11709,175,2112,0.10338,0.13081
2019,Multi-generational household,Urban regions,Just Right,0.72188,56,56,0.60347,0.84030
2019,Multi-generational household,Rural regions,Just Right,0.73732,34,34,0.58716,0.88747
2019,Other Combinations,Urban regions,A Bit Too Small,0.16760,43,206,0.11647,0.21873
2019,Other Combinations,Urban regions,Just Right,0.75805,163,206,0.69942,0.81668
2019,Other Combinations,Rural regions,Just Right,0.68209,69,69,0.57141,0.79277
2020,Single-person household,Urban regions,Much Too Small,0.01105,122,3860,0.00776,0.01435
2020,Single-person household,Urban regions,A Bit Too Small,0.09825,511,3860,0.08886,0.10764
2020,Single-person household,Urban regions,Just Right,0.72472,2742,3860,0.71063,0.73882
2020,Single-person household,Urban regions,A Bit Too Large,0.13025,401,3860,0.11963,0.14087
2020,Single-person household,Urban regions,Much Too Large,0.03301,84,3860,0.02738,0.03865
2020,Single-person household,Rural regions,A Bit Too Small,0.07057,121,1445,0.05736,0.08378
2020,Single-person household,Rural regions,Just Right,0.69332,1057,1445,0.66954,0.71711
2020,Single-person household,Rural regions,A Bit Too Large,0.17451,218,1445,0.15493,0.19409
2020,Single-person household,Rural regions,Much Too Large,0.04831,49,1445,0.03725,0.05937
2020,Couple without children,Urban regions,Much Too Small,0.00482,47,3400,0.00249,0.00715
2020,Couple without children,Urban regions,A Bit Too Small,0.09517,364,3400,0.08530,0.10504
2020,Couple without children,Urban regions,Just Right,0.69917,2368,3400,0.68375,0.71459
2020,Couple without children,Urban regions,A Bit Too Large,0.17184,537,3400,0.15916,0.18453
2020,Couple without children,Urban regions,Much Too Large,0.02581,84,3400,0.02048,0.03114
2020,Couple without children,Rural regions,A Bit Too Small,0.05337,106,1739,0.04280,0.06393
2020,Couple without children,Rural regions,Just Right,0.68683,1241,1739,0.66502,0.70863
2020,Couple without children,Rural regions,A Bit Too Large,0.21265,341,1739,0.19341,0.23189
2020,Couple without children,Rural regions,Much Too Large,0.02832,51,1739,0.02052,0.03612
2020,Single parent,Urban regions,Much Too Small,0.03740,78,1103,0.02619,0.04860
2020,Single parent,Urban regions,A Bit Too Small,0.17253,223,1103,0.15022,0.19484
2020,Single parent,Urban regions,Just Right,0.67465,703,1103,0.64699,0.70231
2020,Single parent,Urban regions,A Bit Too Large,0.10663,99,1103,0.08841,0.12485
2020,Single parent,Rural regions,A Bit Too Small,0.15856,75,467,0.12540,0.19173
2020,Single parent,Rural regions,Just Right,0.67315,341,467,0.63056,0.71574
2020,Single parent,Rural regions,A Bit Too Large,0.14770,51,467,0.11549,0.17992
2020,Couple with children,Urban regions,Much Too Small,0.03207,341,4506,0.02692,0.03721
2020,Couple with children,Urban regions,A Bit Too Small,0.20060,1007,4506,0.18890,0.21229
2020,Couple with children,Urban regions,Just Right,0.68545,2912,4506,0.67189,0.69901
2020,Couple with children,Urban regions,A Bit Too Large,0.07203,246,4506,0.06448,0.07958
2020,Couple with children,Rural regions,Much Too Small,0.01425,106,2000,0.00905,0.01944
2020,Couple with children,Rural regions,A Bit Too Small,0.18023,367,2000,0.16338,0.19708
2020,Couple with children,Rural regions,Just Right,0.66822,1369,2000,0.64758,0.68886
2020,Couple with children,Rural regions,A Bit Too Large,0.11745,158,2000,0.10334,0.13157
2020,Multi-generational household,Urban regions,Just Right,0.73734,59,59,0.62408,0.85060
2020,Multi-generational household,Rural regions,Just Right,0.85580,44,44,0.75080,0.96080
2020,Other Combinations,Urban regions,A Bit Too Small,0.17947,68,314,0.13696,0.22198
2020,Other Combinations,Urban regions,Just Right,0.72772,246,314,0.67841,0.77703
2020,Other Combinations,Rural regions,Just Right,0.67194,89,89,0.57384,0.77004
2021,Single-person household,Urban regions,Much Too Small,0.00724,50,2531,0.00394,0.01055
2021,Single-person household,Urban regions,A Bit Too Small,0.09959,330,2531,0.08792,0.11126
2021,Single-person household,Urban regions,Just Right,0.70356,1755,2531,0.68577,0.72136
2021,Single-person household,Urban regions,A Bit Too Large,0.15310,322,2531,0.13907,0.16713
2021,Single-person household,Urban regions,Much Too Large,0.03428,74,2531,0.02719,0.04137
2021,Single-person household,Rural regions,A Bit Too Small,0.06224,75,988,0.04717,0.07731
2021,Single-person household,Rural regions,Just Right,0.71827,702,988,0.69020,0.74633
2021,Single-person household,Rural regions,A Bit Too Large,0.16642,166,988,0.14318,0.18966
2021,Single-person household,Rural regions,Much Too Large,0.04836,45,988,0.03498,0.06175
2021,Couple without children,Urban regions,A Bit Too Small,0.06853,196,2250,0.05809,0.07897
2021,Couple without children,Urban regions,Just Right,0.71294,1569,2250,0.69424,0.73164
2021,Couple without children,Urban regions,A Bit Too Large,0.18461,423,2250,0.16858,0.20065
2021,Couple without children,Urban regions,Much Too Large,0.02687,62,2250,0.02019,0.03355
2021,Couple without children,Rural regions,A Bit Too Small,0.04753,69,1207,0.03552,0.05953
2021,Couple without children,Rural regions,Just Right,0.67275,822,1207,0.64627,0.69923
2021,Couple without children,Rural regions,A Bit Too Large,0.24547,271,1207,0.22118,0.26975
2021,Couple without children,Rural regions,Much Too Large,0.03119,45,1207,0.02138,0.04100
2021,Single parent,Urban regions,Much Too Small,0.04613,41,672,0.03026,0.06200
2021,Single parent,Urban regions,A Bit Too Small,0.16466,147,672,0.13660,0.19272
2021,Single parent,Urban regions,Just Right,0.62713,415,672,0.59054,0.66372
2021,Single parent,Urban regions,A Bit Too Large,0.12403,69,672,0.09909,0.14897
2021,Single parent,Rural regions,A Bit Too Small,0.14773,47,328,0.10927,0.18619
2021,Single parent,Rural regions,Just Right,0.68122,239,328,0.63071,0.73173
2021,Single parent,Rural regions,A Bit Too Large,0.12150,42,328,0.08609,0.15691
2021,Couple with children,Urban regions,Much Too Small,0.03632,214,2755,0.02933,0.04331
2021,Couple with children,Urban regions,A Bit Too Small,0.19138,577,2755,0.17669,0.20607
2021,Couple with children,Urban regions,Just Right,0.69564,1791,2755,0.67846,0.71283
2021,Couple with children,Urban regions,A Bit Too Large,0.07156,173,2755,0.06193,0.08118
2021,Couple with children,Rural regions,Much Too Small,0.01737,56,1232,0.01007,0.02467
2021,Couple with children,Rural regions,A Bit Too Small,0.15486,211,1232,0.13465,0.17507
2021,Couple with children,Rural regions,Just Right,0.71191,855,1232,0.68661,0.73721
2021,Couple with children,Rural regions,A Bit Too Large,0.11093,110,1232,0.09339,0.12847
2021,Multi-generational household,Urban regions,Just Right,0.76445,42,42,0.63456,0.89434
2021,Other Combinations,Urban regions,A Bit Too Small,0.14734,52,231,0.10153,0.19315
2021,Other Combinations,Urban regions,Just Right,0.76385,179,231,0.70896,0.81874
2021,Other Combinations,Rural regions,Just Right,0.46070,63,63,0.33663,0.58478
2022,Single-person household,Urban regions,Much Too Small,0.01475,130,4248,0.01112,0.01837
2022,Single-person household,Urban regions,A Bit Too Small,0.11452,719,4248,0.10494,0.12410
2022,Single-person household,Urban regions,Just Right,0.67645,2803,4248,0.66238,0.69052
2022,Single-person household,Urban regions,A Bit Too Large,0.15663,496,4248,0.14570,0.16756
2022,Single-person household,Urban regions,Much Too Large,0.03666,100,4248,0.03101,0.04231
2022,Single-person household,Rural regions,A Bit Too Small,0.05975,142,1563,0.04800,0.07151
2022,Single-person household,Rural regions,Just Right,0.67477,1103,1563,0.65154,0.69800
2022,Single-person household,Rural regions,A Bit Too Large,0.19494,256,1563,0.17529,0.21459
2022,Single-person household,Rural regions,Much Too Large,0.05782,62,1563,0.04624,0.06939
2022,Couple without children,Urban regions,Much Too Small,0.00730,62,3940,0.00464,0.00995
2022,Couple without children,Urban regions,A Bit Too Small,0.09603,565,3940,0.08683,0.10523
2022,Couple without children,Urban regions,Just Right,0.67306,2583,3940,0.65841,0.68771
2022,Couple without children,Urban regions,A Bit Too Large,0.19653,650,3940,0.18412,0.20894
2022,Couple without children,Urban regions,Much Too Large,0.02353,80,3940,0.01879,0.02826
2022,Couple without children,Rural regions,A Bit Too Small,0.07318,153,1826,0.06123,0.08513
2022,Couple without children,Rural regions,Just Right,0.66791,1256,1826,0.64630,0.68952
2022,Couple without children,Rural regions,A Bit Too Large,0.22050,357,1826,0.20148,0.23952
2022,Couple without children,Rural regions,Much Too Large,0.03205,60,1826,0.02397,0.04013
2022,Single parent,Urban regions,Much Too Small,0.04473,45,827,0.03063,0.05883
2022,Single parent,Urban regions,A Bit Too Small,0.19882,181,827,0.17160,0.22604
2022,Single parent,Urban regions,Just Right,0.61502,511,827,0.58184,0.64821
2022,Single parent,Urban regions,A Bit Too Large,0.12963,90,827,0.10672,0.15253
2022,Single parent,Rural regions,A Bit Too Small,0.08903,60,376,0.06021,0.11785
2022,Single parent,Rural regions,Just Right,0.73517,266,376,0.69052,0.77983
2022,Single parent,Rural regions,A Bit Too Large,0.12565,50,376,0.09210,0.15920
2022,Couple with children,Urban regions,Much Too Small,0.04083,218,3863,0.03459,0.04707
2022,Couple with children,Urban regions,A Bit Too Small,0.24597,888,3863,0.23238,0.25955
2022,Couple with children,Urban regions,Just Right,0.62201,2464,3863,0.60672,0.63731
2022,Couple with children,Urban regions,A Bit Too Large,0.08087,293,3863,0.07227,0.08947
2022,Couple with children,Rural regions,Much Too Small,0.03322,80,1928,0.02522,0.04122
2022,Couple with children,Rural regions,A Bit Too Small,0.18830,381,1928,0.17084,0.20575
2022,Couple with children,Rural regions,Just Right,0.66759,1288,1928,0.64656,0.68862
2022,Couple with children,Rural regions,A Bit Too Large,0.10510,179,1928,0.09140,0.11879
2022,Multi-generational household,Urban regions,Just Right,0.56778,35,35,0.40126,0.73430
2022,Other Combinations,Urban regions,A Bit Too Small,0.18582,156,796,0.15878,0.21285
2022,Other Combinations,Urban regions,Just Right,0.67322,560,796,0.64062,0.70583
2022,Other Combinations,Urban regions,A Bit Too Large,0.09771,80,796,0.07707,0.11835
2022,Other Combinations,Rural regions,A Bit Too Small,0.15153,56,343,0.11353,0.18953
2022,Other Combinations,Rural regions,Just Right,0.63350,243,343,0.58243,0.68457
2022,Other Combinations,Rural regions,A Bit Too Large,0.12529,44,343,0.09020,0.16037
