year,age_gr,sampreg,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,66 and older,West,Other Degree,0.07393,250,3885,0.06570,0.08216
2012,66 and older,West,"Dropout, No School Degree",0.02377,70,3885,0.01898,0.02856
2012,66 and older,East,Secondary School Degree,0.62525,780,1207,0.59793,0.65257
2012,66 and older,East,Intermediate School Degree,0.19327,256,1207,0.17099,0.21556
2012,66 and older,East,Upper Secondary Degree,0.11285,171,1207,0.09500,0.13071
2013,17-29 y.,West,Secondary School Degree,0.14282,763,4229,0.13227,0.15336
2013,17-29 y.,West,Intermediate School Degree,0.22905,1021,4229,0.21639,0.24172
2013,17-29 y.,West,Technical School Degree,0.06888,268,4229,0.06125,0.07652
2013,17-29 y.,West,Upper Secondary Degree,0.25553,905,4229,0.24238,0.26868
2013,17-29 y.,West,Other Degree,0.04212,266,4229,0.03606,0.04817
2013,17-29 y.,West,"Dropout, No School Degree",0.01076,75,4229,0.00765,0.01387
2013,17-29 y.,West,No School Degree Yet,0.14479,931,4229,0.13418,0.15540
2013,17-29 y.,East,Secondary School Degree,0.12585,111,778,0.10253,0.14917
2013,17-29 y.,East,Intermediate School Degree,0.34600,260,778,0.31255,0.37945
2013,17-29 y.,East,Technical School Degree,0.04091,31,778,0.02698,0.05484
2013,17-29 y.,East,Upper Secondary Degree,0.24501,188,778,0.21477,0.27525
2013,17-29 y.,East,Other Degree,0.04536,39,778,0.03073,0.06000
2013,17-29 y.,East,No School Degree Yet,0.09285,149,778,0.07244,0.11325
2013,30-45 y.,West,Secondary School Degree,0.18693,1528,8335,0.17856,0.19530
2013,30-45 y.,West,Intermediate School Degree,0.26394,2103,8335,0.25448,0.27341
2013,30-45 y.,West,Technical School Degree,0.07797,543,8335,0.07221,0.08372
2013,30-45 y.,West,Upper Secondary Degree,0.28325,1965,8335,0.27358,0.29292
2013,30-45 y.,West,Other Degree,0.13968,1922,8335,0.13223,0.14712
2013,30-45 y.,West,"Dropout, No School Degree",0.02522,274,8335,0.02185,0.02859
2013,30-45 y.,East,Secondary School Degree,0.09718,173,1837,0.08363,0.11073
2013,30-45 y.,East,Intermediate School Degree,0.50946,945,1837,0.48659,0.53232
2013,30-45 y.,East,Technical School Degree,0.05413,77,1837,0.04378,0.06448
2013,30-45 y.,East,Upper Secondary Degree,0.25781,472,1837,0.23780,0.27781
2013,30-45 y.,East,Other Degree,0.05228,170,1837,0.04210,0.06247
2013,46-65 y.,West,Secondary School Degree,0.35542,2250,7888,0.34486,0.36598
2013,46-65 y.,West,Intermediate School Degree,0.26008,1953,7888,0.25039,0.26976
2013,46-65 y.,West,Technical School Degree,0.06481,544,7888,0.05938,0.07024
2013,46-65 y.,West,Upper Secondary Degree,0.17601,1643,7888,0.16761,0.18442
2013,46-65 y.,West,Other Degree,0.11408,1306,7888,0.10706,0.12109
2013,46-65 y.,West,"Dropout, No School Degree",0.01920,192,7888,0.01617,0.02222
2013,46-65 y.,East,Secondary School Degree,0.15722,317,2173,0.14191,0.17253
2013,46-65 y.,East,Intermediate School Degree,0.63875,1265,2173,0.61855,0.65895
2013,46-65 y.,East,Technical School Degree,0.01980,45,2173,0.01394,0.02566
2013,46-65 y.,East,Upper Secondary Degree,0.15051,431,2173,0.13547,0.16554
2013,46-65 y.,East,Other Degree,0.02307,115,2173,0.01675,0.02938
2013,66 and older,West,Secondary School Degree,0.54877,1952,3784,0.53291,0.56462
2013,66 and older,West,Intermediate School Degree,0.18961,727,3784,0.17712,0.20210
2013,66 and older,West,Technical School Degree,0.04568,164,3784,0.03902,0.05233
2013,66 and older,West,Upper Secondary Degree,0.12186,585,3784,0.11143,0.13228
2013,66 and older,West,Other Degree,0.06457,282,3784,0.05674,0.07240
2013,66 and older,West,"Dropout, No School Degree",0.02130,74,3784,0.01670,0.02590
2013,66 and older,East,Secondary School Degree,0.59704,703,1157,0.56876,0.62532
2013,66 and older,East,Intermediate School Degree,0.20954,272,1157,0.18608,0.23301
2013,66 and older,East,Upper Secondary Degree,0.12398,182,1157,0.10498,0.14297
2014,17-29 y.,West,Secondary School Degree,0.13542,620,3584,0.12422,0.14663
2014,17-29 y.,West,Intermediate School Degree,0.21131,851,3584,0.19794,0.22467
2014,17-29 y.,West,Technical School Degree,0.07259,237,3584,0.06409,0.08108
2014,17-29 y.,West,Upper Secondary Degree,0.27306,856,3584,0.25847,0.28765
2014,17-29 y.,West,Other Degree,0.03951,185,3584,0.03313,0.04589
2014,17-29 y.,West,"Dropout, No School Degree",0.01044,59,3584,0.00711,0.01377
2014,17-29 y.,West,No School Degree Yet,0.13235,776,3584,0.12125,0.14344
2014,17-29 y.,East,Secondary School Degree,0.12079,99,612,0.09495,0.14663
2014,17-29 y.,East,Intermediate School Degree,0.31199,220,612,0.27525,0.34872
2014,17-29 y.,East,Upper Secondary Degree,0.24332,177,612,0.20929,0.27734
2014,17-29 y.,East,No School Degree Yet,0.07758,116,612,0.05637,0.09879
2014,30-45 y.,West,Secondary School Degree,0.17584,1233,6735,0.16674,0.18493
2014,30-45 y.,West,Intermediate School Degree,0.24793,1712,6735,0.23761,0.25824
2014,30-45 y.,West,Technical School Degree,0.08045,481,6735,0.07396,0.08695
2014,30-45 y.,West,Upper Secondary Degree,0.29282,1641,6735,0.28195,0.30369
2014,30-45 y.,West,Other Degree,0.14454,1464,6735,0.13614,0.15294
2014,30-45 y.,West,"Dropout, No School Degree",0.02710,204,6735,0.02322,0.03098
2014,30-45 y.,East,Secondary School Degree,0.10145,145,1568,0.08650,0.11640
2014,30-45 y.,East,Intermediate School Degree,0.47401,790,1568,0.44929,0.49874
2014,30-45 y.,East,Technical School Degree,0.05407,70,1568,0.04287,0.06526
2014,30-45 y.,East,Upper Secondary Degree,0.27157,433,1568,0.24954,0.29359
2014,30-45 y.,East,Other Degree,0.05632,130,1568,0.04491,0.06773
2014,46-65 y.,West,Secondary School Degree,0.33826,2004,7198,0.32732,0.34919
2014,46-65 y.,West,Intermediate School Degree,0.26471,1847,7198,0.25451,0.27490
2014,46-65 y.,West,Technical School Degree,0.06777,514,7198,0.06197,0.07358
2014,46-65 y.,West,Upper Secondary Degree,0.18470,1590,7198,0.17573,0.19366
2014,46-65 y.,West,Other Degree,0.11569,1077,7198,0.10830,0.12308
2014,46-65 y.,West,"Dropout, No School Degree",0.01906,166,7198,0.01590,0.02222
2014,46-65 y.,East,Secondary School Degree,0.15437,282,2003,0.13854,0.17019
2014,46-65 y.,East,Intermediate School Degree,0.64333,1188,2003,0.62235,0.66431
2014,46-65 y.,East,Technical School Degree,0.02468,44,2003,0.01788,0.03148
2014,46-65 y.,East,Upper Secondary Degree,0.14776,391,2003,0.13222,0.16331
2014,46-65 y.,East,Other Degree,0.02274,98,2003,0.01621,0.02927
2014,66 and older,West,Secondary School Degree,0.53568,1888,3693,0.51959,0.55177
2014,66 and older,West,Intermediate School Degree,0.19153,719,3693,0.17884,0.20423
2014,66 and older,West,Technical School Degree,0.04892,168,3693,0.04196,0.05588
2014,66 and older,West,Upper Secondary Degree,0.12660,576,3693,0.11588,0.13733
2014,66 and older,West,Other Degree,0.06705,280,3693,0.05898,0.07512
2014,66 and older,West,"Dropout, No School Degree",0.01894,62,3693,0.01454,0.02333
2014,66 and older,East,Secondary School Degree,0.59295,682,1180,0.56491,0.62100
2014,66 and older,East,Intermediate School Degree,0.22027,288,1180,0.19662,0.24393
2014,66 and older,East,Upper Secondary Degree,0.11985,178,1180,0.10131,0.13839
2014,66 and older,East,Other Degree,0.02238,32,1180,0.01394,0.03082
2015,17-29 y.,West,Secondary School Degree,0.12803,574,3683,0.11724,0.13882
2015,17-29 y.,West,Intermediate School Degree,0.21558,827,3683,0.20229,0.22886
2015,17-29 y.,West,Technical School Degree,0.07226,231,3683,0.06390,0.08063
2015,17-29 y.,West,Upper Secondary Degree,0.26723,865,3683,0.25293,0.28152
2015,17-29 y.,West,Other Degree,0.05028,452,3683,0.04323,0.05734
2015,17-29 y.,West,"Dropout, No School Degree",0.01095,77,3683,0.00759,0.01431
2015,17-29 y.,West,No School Degree Yet,0.11046,657,3683,0.10033,0.12058
2015,17-29 y.,East,Secondary School Degree,0.11430,89,679,0.09035,0.13825
2015,17-29 y.,East,Intermediate School Degree,0.28589,195,679,0.25188,0.31990
2015,17-29 y.,East,Technical School Degree,0.06104,36,679,0.04302,0.07906
2015,17-29 y.,East,Upper Secondary Degree,0.25419,171,679,0.22141,0.28696
2015,17-29 y.,East,Other Degree,0.06542,67,679,0.04681,0.08403
2015,17-29 y.,East,No School Degree Yet,0.09102,121,679,0.06937,0.11267
2015,30-45 y.,West,Secondary School Degree,0.16503,1043,6596,0.15607,0.17399
2015,30-45 y.,West,Intermediate School Degree,0.24004,1517,6596,0.22973,0.25035
2015,30-45 y.,West,Technical School Degree,0.08356,439,6596,0.07688,0.09024
2015,30-45 y.,West,Upper Secondary Degree,0.29763,1517,6596,0.28659,0.30866
2015,30-45 y.,West,Other Degree,0.15229,1842,6596,0.14362,0.16096
2015,30-45 y.,West,"Dropout, No School Degree",0.02968,238,6596,0.02558,0.03377
2015,30-45 y.,East,Secondary School Degree,0.11458,145,1474,0.09832,0.13085
2015,30-45 y.,East,Intermediate School Degree,0.46057,699,1474,0.43511,0.48602
2015,30-45 y.,East,Technical School Degree,0.04353,62,1474,0.03311,0.05395
2015,30-45 y.,East,Upper Secondary Degree,0.26554,399,1474,0.24299,0.28809
2015,30-45 y.,East,Other Degree,0.06085,169,1474,0.04864,0.07306
2015,46-65 y.,West,Secondary School Degree,0.31781,1865,7099,0.30697,0.32864
2015,46-65 y.,West,Intermediate School Degree,0.27152,1848,7099,0.26117,0.28187
2015,46-65 y.,West,Technical School Degree,0.06764,519,7099,0.06180,0.07349
2015,46-65 y.,West,Upper Secondary Degree,0.19092,1567,7099,0.18178,0.20006
2015,46-65 y.,West,Other Degree,0.11929,1129,7099,0.11175,0.12683
2015,46-65 y.,West,"Dropout, No School Degree",0.02019,171,7099,0.01692,0.02346
2015,46-65 y.,East,Secondary School Degree,0.13564,241,1928,0.12035,0.15092
2015,46-65 y.,East,Intermediate School Degree,0.65590,1161,1928,0.63469,0.67711
2015,46-65 y.,East,Technical School Degree,0.02242,45,1928,0.01581,0.02903
2015,46-65 y.,East,Upper Secondary Degree,0.15321,378,1928,0.13713,0.16929
2015,46-65 y.,East,Other Degree,0.02842,103,1928,0.02100,0.03584
2015,66 and older,West,Secondary School Degree,0.52316,1827,3643,0.50693,0.53938
2015,66 and older,West,Intermediate School Degree,0.19733,720,3643,0.18440,0.21026
2015,66 and older,West,Technical School Degree,0.04778,161,3643,0.04085,0.05471
2015,66 and older,West,Upper Secondary Degree,0.13407,595,3643,0.12301,0.14514
2015,66 and older,West,Other Degree,0.07335,294,3643,0.06488,0.08181
2015,66 and older,West,"Dropout, No School Degree",0.01334,46,3643,0.00961,0.01707
2015,66 and older,East,Secondary School Degree,0.57835,649,1150,0.54979,0.60690
2015,66 and older,East,Intermediate School Degree,0.23543,311,1150,0.21090,0.25997
2015,66 and older,East,Upper Secondary Degree,0.12145,190,1150,0.10256,0.14033
2016,17-29 y.,West,Secondary School Degree,0.12601,516,4047,0.11578,0.13623
2016,17-29 y.,West,Intermediate School Degree,0.21203,738,4047,0.19944,0.22463
2016,17-29 y.,West,Technical School Degree,0.06719,213,4047,0.05948,0.07491
2016,17-29 y.,West,Upper Secondary Degree,0.27232,788,4047,0.25861,0.28604
2016,17-29 y.,West,Other Degree,0.05127,719,4047,0.04448,0.05807
2016,17-29 y.,West,"Dropout, No School Degree",0.01140,265,4047,0.00813,0.01467
2016,17-29 y.,West,No School Degree Yet,0.11271,756,4047,0.10296,0.12245
2016,17-29 y.,West,No School Attended,0.00055,52,4047,-0.00017,0.00127
2016,17-29 y.,East,Secondary School Degree,0.09240,80,773,0.07197,0.11283
2016,17-29 y.,East,Intermediate School Degree,0.25733,180,773,0.22649,0.28817
2016,17-29 y.,East,Technical School Degree,0.05648,35,773,0.04020,0.07277
2016,17-29 y.,East,Upper Secondary Degree,0.28858,167,773,0.25662,0.32054
2016,17-29 y.,East,Other Degree,0.07026,131,773,0.05223,0.08829
2016,17-29 y.,East,"Dropout, No School Degree",0.00772,44,773,0.00154,0.01389
2016,17-29 y.,East,No School Degree Yet,0.07673,136,773,0.05795,0.09550
2016,30-45 y.,West,Secondary School Degree,0.17016,936,6745,0.16119,0.17913
2016,30-45 y.,West,Intermediate School Degree,0.22994,1309,6745,0.21990,0.23998
2016,30-45 y.,West,Technical School Degree,0.09003,400,6745,0.08320,0.09686
2016,30-45 y.,West,Upper Secondary Degree,0.29079,1344,6745,0.27995,0.30163
2016,30-45 y.,West,Other Degree,0.15264,2146,6745,0.14405,0.16122
2016,30-45 y.,West,"Dropout, No School Degree",0.02711,494,6745,0.02323,0.03099
2016,30-45 y.,West,No School Attended,0.00048,116,6745,-0.00004,0.00100
2016,30-45 y.,East,Secondary School Degree,0.11923,133,1577,0.10323,0.13523
2016,30-45 y.,East,Intermediate School Degree,0.41499,592,1577,0.39066,0.43932
2016,30-45 y.,East,Technical School Degree,0.04844,59,1577,0.03784,0.05904
2016,30-45 y.,East,Upper Secondary Degree,0.26212,369,1577,0.24041,0.28383
2016,30-45 y.,East,Other Degree,0.08166,292,1577,0.06814,0.09518
2016,30-45 y.,East,"Dropout, No School Degree",0.02489,95,1577,0.01720,0.03258
2016,30-45 y.,East,No School Attended,0.00087,37,1577,-0.00058,0.00233
2016,46-65 y.,West,Secondary School Degree,0.30789,1700,6983,0.29706,0.31872
2016,46-65 y.,West,Intermediate School Degree,0.26945,1739,6983,0.25904,0.27986
2016,46-65 y.,West,Technical School Degree,0.06682,490,6983,0.06096,0.07267
2016,46-65 y.,West,Upper Secondary Degree,0.19628,1544,6983,0.18697,0.20560
2016,46-65 y.,West,Other Degree,0.12976,1228,6983,0.12188,0.13764
2016,46-65 y.,West,"Dropout, No School Degree",0.01861,243,6983,0.01544,0.02178
2016,46-65 y.,West,No School Attended,0.00012,39,6983,-0.00014,0.00037
2016,46-65 y.,East,Secondary School Degree,0.12334,221,1899,0.10855,0.13814
2016,46-65 y.,East,Intermediate School Degree,0.65391,1123,1899,0.63250,0.67531
2016,46-65 y.,East,Technical School Degree,0.02492,45,1899,0.01791,0.03194
2016,46-65 y.,East,Upper Secondary Degree,0.16302,373,1899,0.14640,0.17964
2016,46-65 y.,East,Other Degree,0.02845,137,1899,0.02097,0.03593
2016,66 and older,West,Secondary School Degree,0.51284,1739,3526,0.49634,0.52934
2016,66 and older,West,Intermediate School Degree,0.19997,708,3526,0.18677,0.21318
2016,66 and older,West,Technical School Degree,0.04852,159,3526,0.04142,0.05561
2016,66 and older,West,Upper Secondary Degree,0.13245,585,3526,0.12126,0.14364
2016,66 and older,West,Other Degree,0.07943,284,3526,0.07050,0.08835
2016,66 and older,West,"Dropout, No School Degree",0.01679,51,3526,0.01254,0.02103
2016,66 and older,East,Secondary School Degree,0.53441,575,1101,0.50493,0.56388
2016,66 and older,East,Intermediate School Degree,0.26975,332,1101,0.24352,0.29598
2016,66 and older,East,Upper Secondary Degree,0.13008,194,1101,0.11020,0.14996
2017,17-29 y.,West,Secondary School Degree,0.11394,512,4883,0.10503,0.12285
2017,17-29 y.,West,Intermediate School Degree,0.21925,863,4883,0.20764,0.23085
2017,17-29 y.,West,Technical School Degree,0.07467,283,4883,0.06730,0.08205
2017,17-29 y.,West,Upper Secondary Degree,0.27025,1026,4883,0.25780,0.28271
2017,17-29 y.,West,Other Degree,0.04517,907,4883,0.03935,0.05100
2017,17-29 y.,West,"Dropout, No School Degree",0.01547,354,4883,0.01201,0.01894
2017,17-29 y.,West,No School Degree Yet,0.11933,856,4883,0.11024,0.12843
2017,17-29 y.,West,No School Attended,0.00101,82,4883,0.00012,0.00190
2017,17-29 y.,East,Secondary School Degree,0.09091,91,919,0.07231,0.10950
2017,17-29 y.,East,Intermediate School Degree,0.27661,206,919,0.24767,0.30555
2017,17-29 y.,East,Technical School Degree,0.06277,48,919,0.04708,0.07846
2017,17-29 y.,East,Upper Secondary Degree,0.27396,200,919,0.24511,0.30281
2017,17-29 y.,East,Other Degree,0.05466,150,919,0.03995,0.06936
2017,17-29 y.,East,"Dropout, No School Degree",0.01328,64,919,0.00588,0.02069
2017,17-29 y.,East,No School Degree Yet,0.10451,160,919,0.08472,0.12430
2017,30-45 y.,West,Secondary School Degree,0.16021,907,7101,0.15167,0.16874
2017,30-45 y.,West,Intermediate School Degree,0.24009,1399,7101,0.23015,0.25003
2017,30-45 y.,West,Technical School Degree,0.09110,460,7101,0.08440,0.09779
2017,30-45 y.,West,Upper Secondary Degree,0.28484,1437,7101,0.27434,0.29534
2017,30-45 y.,West,Other Degree,0.15033,2148,7101,0.14201,0.15864
2017,30-45 y.,West,"Dropout, No School Degree",0.03198,584,7101,0.02789,0.03607
2017,30-45 y.,West,No School Attended,0.00099,166,7101,0.00026,0.00173
2017,30-45 y.,East,Secondary School Degree,0.12165,162,1692,0.10607,0.13723
2017,30-45 y.,East,Intermediate School Degree,0.39212,599,1692,0.36885,0.41539
2017,30-45 y.,East,Technical School Degree,0.04501,67,1692,0.03512,0.05489
2017,30-45 y.,East,Upper Secondary Degree,0.29240,422,1692,0.27072,0.31408
2017,30-45 y.,East,Other Degree,0.07652,294,1692,0.06385,0.08919
2017,30-45 y.,East,"Dropout, No School Degree",0.02706,109,1692,0.01933,0.03480
2017,30-45 y.,East,No School Attended,0.00123,39,1692,-0.00044,0.00290
2017,46-65 y.,West,Secondary School Degree,0.29697,1930,8191,0.28707,0.30686
2017,46-65 y.,West,Intermediate School Degree,0.27073,2100,8191,0.26110,0.28035
2017,46-65 y.,West,Technical School Degree,0.06576,583,8191,0.06039,0.07113
2017,46-65 y.,West,Upper Secondary Degree,0.19996,1856,8191,0.19130,0.20863
2017,46-65 y.,West,Other Degree,0.13116,1346,8191,0.12385,0.13847
2017,46-65 y.,West,"Dropout, No School Degree",0.02164,316,8191,0.01849,0.02480
2017,46-65 y.,West,No School Attended,0.00028,60,8191,-0.00008,0.00065
2017,46-65 y.,East,Secondary School Degree,0.12113,234,2195,0.10748,0.13478
2017,46-65 y.,East,Intermediate School Degree,0.64491,1329,2195,0.62488,0.66493
2017,46-65 y.,East,Technical School Degree,0.02272,43,2195,0.01649,0.02896
2017,46-65 y.,East,Upper Secondary Degree,0.17076,434,2195,0.15501,0.18651
2017,46-65 y.,East,Other Degree,0.02949,155,2195,0.02241,0.03657
2017,66 and older,West,Secondary School Degree,0.50212,1759,3719,0.48605,0.51819
2017,66 and older,West,Intermediate School Degree,0.20230,774,3719,0.18939,0.21521
2017,66 and older,West,Technical School Degree,0.04967,180,3719,0.04269,0.05666
2017,66 and older,West,Upper Secondary Degree,0.13276,633,3719,0.12185,0.14367
2017,66 and older,West,Other Degree,0.08341,310,3719,0.07453,0.09230
2017,66 and older,West,"Dropout, No School Degree",0.01785,63,3719,0.01359,0.02211
2017,66 and older,East,Secondary School Degree,0.50262,538,1150,0.47371,0.53154
2017,66 and older,East,Intermediate School Degree,0.30526,404,1150,0.27863,0.33189
2017,66 and older,East,Upper Secondary Degree,0.13426,208,1150,0.11455,0.15398
2018,17-29 y.,West,Secondary School Degree,0.11815,520,4460,0.10868,0.12762
2018,17-29 y.,West,Intermediate School Degree,0.21304,831,4460,0.20102,0.22506
2018,17-29 y.,West,Technical School Degree,0.06710,284,4460,0.05975,0.07444
2018,17-29 y.,West,Upper Secondary Degree,0.28228,1038,4460,0.26907,0.29549
2018,17-29 y.,West,Other Degree,0.04732,687,4460,0.04109,0.05355
2018,17-29 y.,West,"Dropout, No School Degree",0.01811,343,4460,0.01420,0.02202
2018,17-29 y.,West,No School Degree Yet,0.09713,702,4460,0.08844,0.10582
2018,17-29 y.,West,No School Attended,0.00084,55,4460,-0.00001,0.00169
2018,17-29 y.,East,Secondary School Degree,0.09005,102,888,0.07122,0.10889
2018,17-29 y.,East,Intermediate School Degree,0.25392,206,888,0.22528,0.28256
2018,17-29 y.,East,Technical School Degree,0.06152,42,888,0.04571,0.07734
2018,17-29 y.,East,Upper Secondary Degree,0.28296,202,888,0.25331,0.31260
2018,17-29 y.,East,Other Degree,0.04577,128,888,0.03201,0.05952
2018,17-29 y.,East,"Dropout, No School Degree",0.01230,59,888,0.00504,0.01955
2018,17-29 y.,East,No School Degree Yet,0.13485,149,888,0.11237,0.15733
2018,30-45 y.,West,Secondary School Degree,0.15237,823,6484,0.14362,0.16112
2018,30-45 y.,West,Intermediate School Degree,0.23016,1253,6484,0.21991,0.24040
2018,30-45 y.,West,Technical School Degree,0.09865,439,6484,0.09139,0.10591
2018,30-45 y.,West,Upper Secondary Degree,0.28722,1347,6484,0.27620,0.29823
2018,30-45 y.,West,Other Degree,0.14883,1919,6484,0.14017,0.15749
2018,30-45 y.,West,"Dropout, No School Degree",0.03332,567,6484,0.02895,0.03769
2018,30-45 y.,West,No School Attended,0.00093,136,6484,0.00019,0.00168
2018,30-45 y.,East,Secondary School Degree,0.12103,159,1602,0.10505,0.13700
2018,30-45 y.,East,Intermediate School Degree,0.36525,541,1602,0.34166,0.38884
2018,30-45 y.,East,Technical School Degree,0.05151,69,1602,0.04069,0.06234
2018,30-45 y.,East,Upper Secondary Degree,0.31072,417,1602,0.28805,0.33339
2018,30-45 y.,East,Other Degree,0.09107,289,1602,0.07698,0.10516
2018,30-45 y.,East,"Dropout, No School Degree",0.02024,93,1602,0.01334,0.02713
2018,30-45 y.,East,No School Attended,0.00143,34,1602,-0.00042,0.00328
2018,46-65 y.,West,Secondary School Degree,0.28359,1782,7905,0.27366,0.29353
2018,46-65 y.,West,Intermediate School Degree,0.27792,2041,7905,0.26805,0.28780
2018,46-65 y.,West,Technical School Degree,0.07048,569,7905,0.06483,0.07612
2018,46-65 y.,West,Upper Secondary Degree,0.20623,1799,7905,0.19731,0.21515
2018,46-65 y.,West,Other Degree,0.12309,1335,7905,0.11584,0.13033
2018,46-65 y.,West,"Dropout, No School Degree",0.02241,320,7905,0.01914,0.02567
2018,46-65 y.,West,No School Attended,0.00036,59,7905,-0.00006,0.00078
2018,46-65 y.,East,Secondary School Degree,0.11840,227,2138,0.10470,0.13210
2018,46-65 y.,East,Intermediate School Degree,0.65314,1312,2138,0.63296,0.67333
2018,46-65 y.,East,Technical School Degree,0.02412,44,2138,0.01762,0.03063
2018,46-65 y.,East,Upper Secondary Degree,0.16598,403,2138,0.15020,0.18175
2018,46-65 y.,East,Other Degree,0.02854,152,2138,0.02148,0.03560
2018,66 and older,West,Secondary School Degree,0.49292,1732,3724,0.47686,0.50898
2018,66 and older,West,Intermediate School Degree,0.19627,767,3724,0.18351,0.20903
2018,66 and older,West,Technical School Degree,0.05067,181,3724,0.04362,0.05771
2018,66 and older,West,Upper Secondary Degree,0.13723,647,3724,0.12618,0.14828
2018,66 and older,West,Other Degree,0.09619,331,3724,0.08672,0.10566
2018,66 and older,West,"Dropout, No School Degree",0.01501,66,3724,0.01110,0.01892
2018,66 and older,East,Secondary School Degree,0.44616,501,1173,0.41770,0.47462
2018,66 and older,East,Intermediate School Degree,0.35664,454,1173,0.32922,0.38406
2018,66 and older,East,Upper Secondary Degree,0.13730,218,1173,0.11760,0.15700
2019,17-29 y.,West,Secondary School Degree,0.10997,466,3889,0.10014,0.11981
2019,17-29 y.,West,Intermediate School Degree,0.21019,755,3889,0.19738,0.22299
2019,17-29 y.,West,Technical School Degree,0.06854,263,3889,0.06060,0.07649
2019,17-29 y.,West,Upper Secondary Degree,0.29027,999,3889,0.27600,0.30454
2019,17-29 y.,West,Other Degree,0.04894,515,3889,0.04215,0.05572
2019,17-29 y.,West,"Dropout, No School Degree",0.01401,257,3889,0.01032,0.01770
2019,17-29 y.,West,No School Degree Yet,0.09164,577,3889,0.08257,0.10071
2019,17-29 y.,West,No School Attended,0.00130,57,3889,0.00017,0.00243
2019,17-29 y.,East,Secondary School Degree,0.08922,89,726,0.06847,0.10998
2019,17-29 y.,East,Intermediate School Degree,0.24298,180,726,0.21176,0.27419
2019,17-29 y.,East,Technical School Degree,0.05493,31,726,0.03835,0.07152
2019,17-29 y.,East,Upper Secondary Degree,0.27824,193,726,0.24562,0.31086
2019,17-29 y.,East,Other Degree,0.03661,79,726,0.02294,0.05028
2019,17-29 y.,East,"Dropout, No School Degree",0.01736,39,726,0.00785,0.02687
2019,17-29 y.,East,No School Degree Yet,0.11883,115,726,0.09527,0.14238
2019,30-45 y.,West,Secondary School Degree,0.14818,713,6080,0.13925,0.15711
2019,30-45 y.,West,Intermediate School Degree,0.23307,1192,6080,0.22244,0.24370
2019,30-45 y.,West,Technical School Degree,0.09672,440,6080,0.08929,0.10415
2019,30-45 y.,West,Upper Secondary Degree,0.30062,1381,6080,0.28909,0.31214
2019,30-45 y.,West,Other Degree,0.14330,1649,6080,0.13449,0.15211
2019,30-45 y.,West,"Dropout, No School Degree",0.03432,536,6080,0.02975,0.03890
2019,30-45 y.,West,No School Attended,0.00150,169,6080,0.00053,0.00247
2019,30-45 y.,East,Secondary School Degree,0.12317,144,1507,0.10657,0.13977
2019,30-45 y.,East,Intermediate School Degree,0.35238,504,1507,0.32826,0.37651
2019,30-45 y.,East,Technical School Degree,0.06531,68,1507,0.05283,0.07779
2019,30-45 y.,East,Upper Secondary Degree,0.30118,435,1507,0.27801,0.32435
2019,30-45 y.,East,Other Degree,0.09451,242,1507,0.07974,0.10929
2019,30-45 y.,East,"Dropout, No School Degree",0.01269,81,1507,0.00704,0.01834
2019,30-45 y.,East,No School Attended,0.00120,33,1507,-0.00055,0.00295
2019,46-65 y.,West,Secondary School Degree,0.27023,1705,8496,0.26079,0.27968
2019,46-65 y.,West,Intermediate School Degree,0.27991,2234,8496,0.27036,0.28945
2019,46-65 y.,West,Technical School Degree,0.07057,683,8496,0.06512,0.07602
2019,46-65 y.,West,Upper Secondary Degree,0.21079,2244,8496,0.20212,0.21947
2019,46-65 y.,West,Other Degree,0.12793,1241,8496,0.12083,0.13503
2019,46-65 y.,West,"Dropout, No School Degree",0.02595,316,8496,0.02257,0.02933
2019,46-65 y.,West,No School Attended,0.00046,73,8496,0.00000,0.00092
2019,46-65 y.,East,Secondary School Degree,0.10240,186,2281,0.08995,0.11484
2019,46-65 y.,East,Intermediate School Degree,0.64571,1346,2281,0.62607,0.66534
2019,46-65 y.,East,Technical School Degree,0.02108,50,2281,0.01518,0.02697
2019,46-65 y.,East,Upper Secondary Degree,0.18445,547,2281,0.16853,0.20037
2019,46-65 y.,East,Other Degree,0.03185,152,2281,0.02465,0.03906
2019,66 and older,West,Secondary School Degree,0.48590,1684,3828,0.47007,0.50174
2019,66 and older,West,Intermediate School Degree,0.20487,841,3828,0.19209,0.21766
2019,66 and older,West,Technical School Degree,0.04832,193,3828,0.04152,0.05511
2019,66 and older,West,Upper Secondary Degree,0.14128,718,3828,0.13024,0.15231
2019,66 and older,West,Other Degree,0.09402,331,3828,0.08477,0.10326
2019,66 and older,West,"Dropout, No School Degree",0.01402,61,3828,0.01029,0.01774
2019,66 and older,East,Secondary School Degree,0.42333,456,1254,0.39598,0.45069
2019,66 and older,East,Intermediate School Degree,0.37532,501,1254,0.34851,0.40213
2019,66 and older,East,Technical School Degree,0.02613,32,1254,0.01729,0.03496
2019,66 and older,East,Upper Secondary Degree,0.14280,265,1254,0.12343,0.16218
2020,17-29 y.,West,Secondary School Degree,0.10393,458,4429,0.09495,0.11292
2020,17-29 y.,West,Intermediate School Degree,0.20772,730,4429,0.19577,0.21967
2020,17-29 y.,West,Technical School Degree,0.07848,272,4429,0.07056,0.08640
2020,17-29 y.,West,Upper Secondary Degree,0.29287,972,4429,0.27947,0.30628
