"pgpsbil","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Realschulabschluss","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","4832","0.998439864207307","0.99732738472904","0.999552343685573"
"Realschulabschluss","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","2122","0.993413555568113","0.98997999235091","0.996847118785316"
"Realschulabschluss","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","289","0.0731242718036874","0.0656869337224948","0.0805616098848799"
"Realschulabschluss","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","368","0.273963560960368","0.250864081553078","0.297063040367657"
"Fachhochschulreife","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","880","0.269429171947723","0.254644003339069","0.284214340556377"
"Fachhochschulreife","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","93","0.201611701507394","0.167455064433332","0.235768338581457"
"Fachhochschulreife","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","527","0.134016255611505","0.12428408751392","0.14374842370909"
"Fachhochschulreife","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","80","0.0797803667622304","0.0657467263685914","0.0938140071558693"
"Abitur","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1678","0.53708515666989","0.520468450578443","0.553701862761337"
"Abitur","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","385","0.741481249322581","0.704207226485433","0.778755272159729"
"Abitur","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","3014","0.658713084251114","0.645167929965455","0.672258238536772"
"Abitur","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","808","0.525030889938084","0.499166532538838","0.550895247337329"
"Anderer Abschluss","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1343","0.139468849650596","0.131374031756995","0.147563667544198"
"Anderer Abschluss","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","154","0.0793656937029374","0.0645284584037699","0.0942029290021049"
"Anderer Abschluss","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","869","0.177289840375196","0.164562485175616","0.190017195574776"
"Anderer Abschluss","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","51","0.0514668562906567","0.0326563609427342","0.0702773516385793"
"Anderer Abschluss","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","806","0.118248578302612","0.10902398898869","0.127473167616535"
"Anderer Abschluss","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","88","0.042183560445401","0.0317726348679571","0.0525944860228448"
"Ohne Abschluss verlassen","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","486","0.449282574750267","0.42186059848279","0.476704551017745"
"Ohne Abschluss verlassen","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","58","0.486639602532744","0.412797056441605","0.560482148623882"
"Ohne Abschluss verlassen","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","777","0.547963725916809","0.520526695649873","0.575400756183746"
"Noch kein Abschluss","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","118","0.513360397467256","0.439517851376118","0.587202943558395"
"Noch kein Abschluss","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","5263","0.85429845872732","0.8458537323113","0.862743185143339"
"Hauptschulabschluss","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1051","0.913010929198528","0.897261461888163","0.928760396508893"
"Hauptschulabschluss","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","62","0.016319732625282","0.0127854601637146","0.0198540050868495"
"Hauptschulabschluss","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","77","0.0671953996195462","0.0541460611320188","0.0802447381070735"
"Realschulabschluss","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","4634","0.998212669831994","0.996996922080836","0.999428417583152"
"Realschulabschluss","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","2019","0.99288100040024","0.9892219179123","0.99654008288818"
"Realschulabschluss","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","278","0.0708204727988145","0.063664877756883","0.077976067840746"
"Realschulabschluss","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","350","0.262724994125838","0.2397852358422","0.285664752409475"
"Fachhochschulreife","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","847","0.266965627957643","0.252657375347065","0.28127388056822"
"Fachhochschulreife","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","91","0.192177136936654","0.158727345348152","0.225626928525157"
"Fachhochschulreife","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","505","0.129107439818872","0.119753933321356","0.138460946316388"
"Fachhochschulreife","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","74","0.071575430948868","0.0581391621217646","0.0850116997759713"
"Abitur","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1629","0.518666645747191","0.502505807120534","0.534827484373848"
"Abitur","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","362","0.713697006163557","0.675321477738186","0.752072534588928"
"Abitur","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","2943","0.654225607398893","0.640958485774173","0.667492729023613"
"Abitur","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","794","0.548959372394514","0.523023472586263","0.574895272202764"
"Anderer Abschluss","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1442","0.14570154127268","0.137256814856661","0.1541462676887"
"Anderer Abschluss","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","179","0.0869890708014725","0.0712396034911075","0.102738538111838"
"Anderer Abschluss","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1167","0.199244173563312","0.186324854511291","0.212163492615333"
"Anderer Abschluss","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","79","0.0879315175848644","0.0638895229988356","0.111973512170893"
"Anderer Abschluss","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","1142","0.128737946467715","0.119395852834769","0.138080040100661"
"Anderer Abschluss","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","119","0.0495448029112348","0.0382341346788239","0.0608554711436457"
"Ohne Abschluss verlassen","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","530","0.504175979005214","0.475756767750758","0.532595190259671"
"Ohne Abschluss verlassen","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","61","0.473404801903814","0.401261842086331","0.545547761721298"
"Ohne Abschluss verlassen","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","659","0.495824020994786","0.467404809740329","0.524243232249242"
"Noch kein Abschluss","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","123","0.526595198096186","0.454452238278702","0.598738157913669"
"Noch kein Abschluss","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","4849","0.843399176776212","0.834737698827222","0.852060654725202"
"Hauptschulabschluss","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","946","0.901979463203757","0.885645530868466","0.918313395539047"
"Hauptschulabschluss","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","61","0.0171572135233619","0.0135929402802992","0.0207214867664247"
"Hauptschulabschluss","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","66","0.0557048478307908","0.0439323205590476","0.0674773751025341"
"Realschulabschluss","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","4233","0.998405745781279","0.997204304808577","0.99960718675398"
"Realschulabschluss","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1907","0.992562608693814","0.988715454352047","0.996409763035581"
"Realschulabschluss","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","263","0.0662658002546575","0.0594382965959837","0.0730933039133313"
"Realschulabschluss","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","325","0.238767687899964","0.216884241818735","0.260651133981193"
"Fachhochschulreife","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","797","0.269002494625598","0.255035064162886","0.28296992508831"
"Fachhochschulreife","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","90","0.186061410833371","0.15550319161724","0.216619630049503"
"Fachhochschulreife","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","469","0.122210320517567","0.113220422568268","0.131200218466866"
"Fachhochschulreife","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","77","0.0770683809605677","0.0633787352333337","0.0907580266878018"
"Abitur","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1523","0.51131880151612","0.495573930289259","0.527063672742981"
"Abitur","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","354","0.715810431868472","0.680393809127825","0.75122705460912"
"Abitur","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","2772","0.651778481721355","0.638702226258423","0.664854737184286"
"Abitur","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","766","0.559186198217388","0.533701755403251","0.584670641031526"
"Anderer Abschluss","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1914","0.156600823223788","0.147939345274798","0.165262301172778"
"Anderer Abschluss","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","327","0.0980205367962431","0.0816866044609525","0.114354469131534"
"Anderer Abschluss","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1521","0.203015134876906","0.190345337723732","0.21568493203008"
"Anderer Abschluss","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","178","0.0924602017629632","0.0697137151517553","0.115206688374171"
"Anderer Abschluss","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","1522","0.142122205141207","0.132538150809023","0.15170625947339"
"Anderer Abschluss","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","224","0.0692728850912892","0.0562393522667721","0.0823064179158064"
"Ohne Abschluss verlassen","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","1368","0.497721738148591","0.478281066980592","0.517162409316591"
"Ohne Abschluss verlassen","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","253","0.494795892355307","0.451146389459062","0.538445395251551"
"Ohne Abschluss verlassen","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","810","0.483634888499856","0.464204431493998","0.503065345505714"
"Noch kein Abschluss","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","146","0.462360685800727","0.418832678911297","0.505888692690157"
"Noch kein Abschluss","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","363","0.0186433733515525","0.0133841521609443","0.0239025945421608"
"Keine Schule besucht","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","105","0.0428434218439666","0.0251640678402614","0.0605227758476718"
"Keine Schule besucht","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","5067","0.841026672449522","0.832578955445323","0.849474389453721"
"Hauptschulabschluss","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","973","0.90402878280495","0.887936396553648","0.920121169056252"
"Hauptschulabschluss","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","69","0.016915449562627","0.0135921372493814","0.0202387618758727"
"Hauptschulabschluss","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","57","0.0539052593538086","0.0426372289003604","0.0651732898072568"
"Realschulabschluss","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","4839","0.999611056786449","0.999055614200227","1.00016649937267"
"Realschulabschluss","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","2202","0.994911177054272","0.991943276247643","0.997879077860902"
"Realschulabschluss","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","298","0.0635158661737629","0.0572305768585042","0.0698011554890215"
"Realschulabschluss","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","342","0.226602982114363","0.205714870231651","0.247491093997075"
"Fachhochschulreife","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
