year,migback,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.13133,418,3754,0.12053,0.14214
2008,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.67680,2579,3754,0.66183,0.69176
2008,Direct migration background,Primary Level,"Dropout, No School Degree",0.98239,96,96,0.95594,1.00884
2008,Direct migration background,Lower Secondary Level,Secondary School Degree,0.40195,161,429,0.35550,0.44840
2008,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.07096,31,429,0.04663,0.09528
2008,Direct migration background,Lower Secondary Level,Other Degree,0.52709,237,429,0.47979,0.57439
2008,Direct migration background,Upper Secondary Level,Secondary School Degree,0.34096,253,681,0.30533,0.37659
2008,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.15113,112,681,0.12421,0.17805
2008,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.05284,46,681,0.03602,0.06965
2008,Direct migration background,Upper Secondary Level,Other Degree,0.41157,270,681,0.37458,0.44856
2008,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.13627,31,134,0.07796,0.19458
2008,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.53668,103,134,0.45194,0.62143
2008,Direct migration background,First Stage of Tertiary Education,Other Degree,0.32742,39,39,0.17821,0.47663
2008,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.31580,102,262,0.25941,0.37220
2008,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.55106,160,262,0.49072,0.61141
2008,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.59883,98,166,0.52404,0.67361
2008,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.38409,68,166,0.30988,0.45831
2008,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.41474,119,286,0.35754,0.47194
2008,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.35877,111,286,0.30308,0.41445
2008,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.14266,56,286,0.10206,0.18326
2008,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.80864,67,67,0.71374,0.90354
2009,No migration background,Primary Level,"Dropout, No School Degree",0.60366,36,36,0.44161,0.76571
2009,No migration background,Lower Secondary Level,Secondary School Degree,0.74283,952,1308,0.71913,0.76652
2009,No migration background,Lower Secondary Level,Intermediate School Degree,0.24941,356,1308,0.22595,0.27287
2009,No migration background,Upper Secondary Level,Secondary School Degree,0.50703,3876,8021,0.49609,0.51797
2009,No migration background,Upper Secondary Level,Intermediate School Degree,0.42078,3576,8021,0.40998,0.43159
2009,No migration background,Upper Secondary Level,Technical School Degree,0.01001,70,8021,0.00783,0.01219
2009,No migration background,Upper Secondary Level,Upper Secondary Degree,0.05320,456,8021,0.04829,0.05811
2009,No migration background,Upper Secondary Level,Other Degree,0.00548,43,8021,0.00386,0.00709
2009,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.36475,283,781,0.33097,0.39853
2009,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62065,498,781,0.58659,0.65470
2009,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.30807,349,1190,0.28182,0.33431
2009,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.45520,568,1190,0.42689,0.48351
2009,No migration background,First Stage of Tertiary Education,Technical School Degree,0.10065,118,1190,0.08355,0.11776
2009,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.12522,155,1190,0.10641,0.14403
2009,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.04391,151,3609,0.03722,0.05059
2009,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.13967,568,3609,0.12836,0.15098
2009,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.13585,402,3609,0.12467,0.14703
2009,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.67596,2488,3609,0.66069,0.69123
2009,Direct migration background,Primary Level,"Dropout, No School Degree",0.98120,87,87,0.95250,1.00991
2009,Direct migration background,Lower Secondary Level,Secondary School Degree,0.42187,146,337,0.36907,0.47468
2009,Direct migration background,Lower Secondary Level,Other Degree,0.51683,191,337,0.46340,0.57026
2009,Direct migration background,Upper Secondary Level,Secondary School Degree,0.35229,220,582,0.31345,0.39113
2009,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.14838,96,582,0.11947,0.17728
2009,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.04851,40,582,0.03104,0.06597
2009,Direct migration background,Upper Secondary Level,Other Degree,0.40201,226,582,0.36215,0.44188
2009,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.49996,87,87,0.39429,0.60564
2009,Direct migration background,First Stage of Tertiary Education,Other Degree,0.30550,31,31,0.14067,0.47033
2009,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.30661,91,241,0.24828,0.36495
2009,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.55196,150,241,0.48905,0.61488
2009,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.54791,82,148,0.46745,0.62837
2009,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.44207,66,148,0.36179,0.52236
2009,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.41596,114,258,0.35570,0.47622
2009,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.36181,98,258,0.30306,0.42056
2009,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.13612,46,258,0.09419,0.17804
2009,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.88547,71,71,0.81087,0.96007
2010,No migration background,Primary Level,Other Degree,0.35659,42,144,0.27808,0.43509
2010,No migration background,Primary Level,"Dropout, No School Degree",0.64341,102,144,0.56491,0.72192
2010,No migration background,Lower Secondary Level,Secondary School Degree,0.72703,1131,1660,0.70559,0.74846
2010,No migration background,Lower Secondary Level,Intermediate School Degree,0.26522,529,1660,0.24398,0.28646
2010,No migration background,Upper Secondary Level,Secondary School Degree,0.49357,4351,10089,0.48381,0.50332
2010,No migration background,Upper Secondary Level,Intermediate School Degree,0.42956,5016,10089,0.41990,0.43922
2010,No migration background,Upper Secondary Level,Technical School Degree,0.01031,89,10089,0.00833,0.01228
2010,No migration background,Upper Secondary Level,Upper Secondary Degree,0.05751,528,10089,0.05297,0.06205
2010,No migration background,Upper Secondary Level,Other Degree,0.00574,66,10089,0.00427,0.00721
2010,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00323,39,10089,0.00212,0.00434
2010,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.35968,459,1291,0.33349,0.38587
2010,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62671,832,1291,0.60032,0.65311
2010,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.28400,357,1423,0.26056,0.30744
2010,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.45595,692,1423,0.43007,0.48184
2010,No migration background,First Stage of Tertiary Education,Technical School Degree,0.11768,169,1423,0.10093,0.13443
2010,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.13408,205,1423,0.11637,0.15179
2010,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.04511,144,4603,0.03912,0.05111
2010,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.14159,622,4603,0.13152,0.15166
2010,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.13418,488,4603,0.12433,0.14402
2010,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.67499,3349,4603,0.66146,0.68853
2010,Direct migration background,Primary Level,"Dropout, No School Degree",0.97131,171,171,0.94622,0.99640
2010,Direct migration background,Lower Secondary Level,Secondary School Degree,0.35389,230,637,0.31673,0.39105
2010,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.06779,45,637,0.04825,0.08732
2010,Direct migration background,Lower Secondary Level,Other Degree,0.57832,362,637,0.53994,0.61670
2010,Direct migration background,Upper Secondary Level,Secondary School Degree,0.33108,313,1036,0.30241,0.35975
2010,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.14974,211,1036,0.12800,0.17148
2010,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.04695,56,1036,0.03406,0.05984
2010,Direct migration background,Upper Secondary Level,Other Degree,0.42527,456,1036,0.39515,0.45538
2010,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.15477,51,305,0.11411,0.19543
2010,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.11685,43,305,0.08073,0.15296
2010,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.49283,211,305,0.43663,0.54903
2010,Direct migration background,First Stage of Tertiary Education,Intermediate School Degree,0.20749,31,66,0.10891,0.30607
2010,Direct migration background,First Stage of Tertiary Education,Other Degree,0.38443,35,66,0.26617,0.50269
2010,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.31233,161,500,0.27167,0.35299
2010,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.58292,339,500,0.53966,0.62618
2010,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.52889,120,199,0.45936,0.59842
2010,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.45833,79,199,0.38893,0.52773
2010,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.41860,174,417,0.37120,0.46601
2010,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.33518,188,417,0.28981,0.38054
2010,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.14915,55,417,0.11491,0.18338
2010,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.64429,43,43,0.49951,0.78908
2010,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.79349,119,119,0.72045,0.86653
2011,No migration background,Primary Level,Other Degree,0.29782,59,200,0.23428,0.36135
2011,No migration background,Primary Level,"Dropout, No School Degree",0.70218,141,200,0.63865,0.76572
2011,No migration background,Lower Secondary Level,Secondary School Degree,0.71697,1472,2141,0.69789,0.73606
2011,No migration background,Lower Secondary Level,Intermediate School Degree,0.27124,669,2141,0.25240,0.29007
2011,No migration background,Upper Secondary Level,Secondary School Degree,0.48537,5255,12007,0.47643,0.49431
2011,No migration background,Upper Secondary Level,Intermediate School Degree,0.43148,5852,12007,0.42262,0.44034
2011,No migration background,Upper Secondary Level,Technical School Degree,0.00914,109,12007,0.00744,0.01084
2011,No migration background,Upper Secondary Level,Upper Secondary Degree,0.06101,638,12007,0.05673,0.06529
2011,No migration background,Upper Secondary Level,Other Degree,0.00850,98,12007,0.00686,0.01015
2011,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00445,55,12007,0.00326,0.00565
2011,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.34149,538,1535,0.31776,0.36522
2011,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.64379,997,1535,0.61982,0.66775
2011,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.27788,407,1628,0.25611,0.29964
2011,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.45571,780,1628,0.43151,0.47991
2011,No migration background,First Stage of Tertiary Education,Technical School Degree,0.12330,207,1628,0.10732,0.13927
2011,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.13291,234,1628,0.11641,0.14940
2011,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.03916,159,5323,0.03395,0.04437
2011,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.13469,711,5323,0.12552,0.14386
2011,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.13098,589,5323,0.12192,0.14005
2011,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.69179,3864,5323,0.67939,0.70420
2011,Direct migration background,Primary Level,"Dropout, No School Degree",0.98018,175,175,0.95947,1.00089
2011,Direct migration background,Lower Secondary Level,Secondary School Degree,0.30426,224,671,0.26942,0.33910
2011,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.07861,55,671,0.05823,0.09899
2011,Direct migration background,Lower Secondary Level,Other Degree,0.61713,392,671,0.58033,0.65394
2011,Direct migration background,Upper Secondary Level,Secondary School Degree,0.27717,321,1204,0.25188,0.30246
2011,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.15890,240,1204,0.13824,0.17956
2011,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.05120,59,1204,0.03875,0.06366
2011,Direct migration background,Upper Secondary Level,Other Degree,0.47072,553,1204,0.44252,0.49893
2011,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.03092,31,1204,0.02114,0.04070
2011,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.13615,51,344,0.09986,0.17245
2011,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.12059,48,344,0.08613,0.15506
2011,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.59397,245,344,0.54200,0.64595
2011,Direct migration background,First Stage of Tertiary Education,Intermediate School Degree,0.20322,32,70,0.10827,0.29816
2011,Direct migration background,First Stage of Tertiary Education,Other Degree,0.34885,38,70,0.23639,0.46131
2011,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.30470,175,574,0.26701,0.34239
2011,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.59050,399,574,0.55024,0.63076
2011,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.56434,131,214,0.49775,0.63093
2011,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.42402,83,214,0.35766,0.49039
2011,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.37448,166,460,0.33020,0.41876
2011,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.34876,218,460,0.30516,0.39236
2011,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.18858,76,460,0.15279,0.22437
2011,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.55512,51,51,0.41737,0.69287
2011,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.71094,136,136,0.63446,0.78741
2012,No migration background,Primary Level,Other Degree,0.23672,51,204,0.17825,0.29520
2012,No migration background,Primary Level,"Dropout, No School Degree",0.76328,153,204,0.70480,0.82175
2012,No migration background,Lower Secondary Level,Secondary School Degree,0.71546,1437,2098,0.69614,0.73477
2012,No migration background,Lower Secondary Level,Intermediate School Degree,0.27075,661,2098,0.25173,0.28977
2012,No migration background,Upper Secondary Level,Secondary School Degree,0.48298,5099,11721,0.47393,0.49202
2012,No migration background,Upper Secondary Level,Intermediate School Degree,0.43575,5729,11721,0.42677,0.44473
2012,No migration background,Upper Secondary Level,Technical School Degree,0.00754,95,11721,0.00597,0.00910
2012,No migration background,Upper Secondary Level,Upper Secondary Degree,0.05937,635,11721,0.05509,0.06365
2012,No migration background,Upper Secondary Level,Other Degree,0.00916,100,11721,0.00744,0.01088
2012,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00490,63,11721,0.00364,0.00617
2012,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.36472,530,1491,0.34028,0.38916
2012,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62071,961,1491,0.59608,0.64535
2012,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.26429,399,1595,0.24264,0.28594
2012,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.45460,761,1595,0.43016,0.47905
2012,No migration background,First Stage of Tertiary Education,Technical School Degree,0.12065,197,1595,0.10466,0.13664
2012,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.15140,238,1595,0.13381,0.16900
2012,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.03635,161,5251,0.03129,0.04142
2012,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.12889,680,5251,0.11983,0.13795
2012,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.13238,593,5251,0.12321,0.14155
2012,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.69788,3817,5251,0.68546,0.71030
2012,Direct migration background,Primary Level,"Dropout, No School Degree",0.96580,147,147,0.93632,0.99528
2012,Direct migration background,Lower Secondary Level,Secondary School Degree,0.31807,213,647,0.28215,0.35398
2012,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.06751,61,647,0.04816,0.08686
2012,Direct migration background,Lower Secondary Level,Other Degree,0.61442,373,647,0.57688,0.65195
2012,Direct migration background,Upper Secondary Level,Secondary School Degree,0.26989,298,1123,0.24392,0.29587
2012,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.15848,237,1123,0.13711,0.17985
2012,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.05567,55,1123,0.04225,0.06908
2012,Direct migration background,Upper Secondary Level,Other Degree,0.47465,533,1123,0.44543,0.50386
2012,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.13508,49,355,0.09947,0.17068
2012,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.10076,45,355,0.06940,0.13211
2012,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.64784,261,355,0.59809,0.69760
2012,Direct migration background,First Stage of Tertiary Education,Intermediate School Degree,0.23597,31,65,0.13194,0.34000
2012,Direct migration background,First Stage of Tertiary Education,Other Degree,0.33600,34,65,0.22028,0.45172
2012,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.26593,176,578,0.22988,0.30198
2012,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.63789,402,578,0.59867,0.67710
2012,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.50183,123,217,0.43515,0.56851
2012,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.48668,94,217,0.42002,0.55333
2012,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.36810,164,437,0.32283,0.41338
2012,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.37438,201,437,0.32896,0.41981
2012,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.18050,72,437,0.14440,0.21660
2012,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.39120,32,82,0.28492,0.49748
2012,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.55500,50,82,0.44677,0.66323
2012,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.75342,132,132,0.67961,0.82723
2013,No migration background,Primary Level,Other Degree,0.24247,45,187,0.18087,0.30406
2013,No migration background,Primary Level,"Dropout, No School Degree",0.75753,142,187,0.69594,0.81913
2013,No migration background,Lower Secondary Level,Secondary School Degree,0.71069,1307,1959,0.69061,0.73078
2013,No migration background,Lower Secondary Level,Intermediate School Degree,0.27670,652,1959,0.25688,0.29651
2013,No migration background,Upper Secondary Level,Secondary School Degree,0.47555,4669,10968,0.46620,0.48490
2013,No migration background,Upper Secondary Level,Intermediate School Degree,0.44219,5413,10968,0.43290,0.45149
2013,No migration background,Upper Secondary Level,Technical School Degree,0.00701,94,10968,0.00545,0.00857
2013,No migration background,Upper Secondary Level,Upper Secondary Degree,0.06062,633,10968,0.05616,0.06509
2013,No migration background,Upper Secondary Level,Other Degree,0.00963,99,10968,0.00781,0.01146
2013,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00476,60,10968,0.00347,0.00605
2013,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.36750,503,1418,0.34239,0.39260
2013,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.61823,915,1418,0.59293,0.64352
2013,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.27016,367,1499,0.24768,0.29265
2013,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.44967,711,1499,0.42448,0.47487
2013,No migration background,First Stage of Tertiary Education,Technical School Degree,0.12939,197,1499,0.11240,0.14639
2013,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.14003,224,1499,0.12245,0.15760
2013,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.03558,152,5102,0.03049,0.04066
2013,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.13458,665,5102,0.12522,0.14395
2013,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.12886,571,5102,0.11966,0.13805
2013,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.69720,3714,5102,0.68459,0.70980
2013,Direct migration background,Primary Level,"Dropout, No School Degree",0.96600,377,377,0.94769,0.98432
2013,Direct migration background,Lower Secondary Level,Secondary School Degree,0.27882,358,1366,0.25503,0.30261
2013,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.08441,162,1366,0.06966,0.09915
2013,Direct migration background,Lower Secondary Level,Other Degree,0.63677,846,1366,0.61126,0.66229
2013,Direct migration background,Upper Secondary Level,Secondary School Degree,0.20676,387,2209,0.18987,0.22365
2013,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.15254,353,2209,0.13754,0.16753
2013,Direct migration background,Upper Secondary Level,Technical School Degree,0.02416,57,2209,0.01776,0.03057
2013,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.06567,114,2209,0.05534,0.07600
2013,Direct migration background,Upper Secondary Level,Other Degree,0.51313,1256,2209,0.49229,0.53398
2013,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.03717,42,2209,0.02928,0.04507
2013,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.15132,84,786,0.12625,0.17639
2013,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.09990,70,786,0.07892,0.12087
2013,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.69179,632,786,0.65949,0.72410
2013,Direct migration background,First Stage of Tertiary Education,Intermediate School Degree,0.24048,34,73,0.14176,0.33919
2013,Direct migration background,First Stage of Tertiary Education,Other Degree,0.30037,39,73,0.19448,0.40626
2013,Direct migration background,Second Stage of Tertiary Education,Technical School Degree,0.05500,40,1324,0.04272,0.06729
2013,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.22190,221,1324,0.19951,0.24429
2013,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.69853,1063,1324,0.67380,0.72326
2013,Indirect migration background,Primary Level,"Dropout, No School Degree",0.80736,42,42,0.68664,0.92808
2013,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.51845,254,452,0.47234,0.56457
2013,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.46434,198,452,0.41831,0.51037
2013,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.36457,250,748,0.33006,0.39909
2013,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.33981,296,748,0.30585,0.37378
2013,Indirect migration background,Upper Secondary Level,Technical School Degree,0.08103,50,748,0.06146,0.10060
2013,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.18312,152,748,0.15538,0.21085
2013,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.40196,43,115,0.31196,0.49197
2013,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.49512,72,115,0.40334,0.58690
2013,Indirect migration background,Second Stage of Tertiary Education,Technical School Degree,0.13413,34,267,0.09318,0.17509
2013,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.79986,233,267,0.75177,0.84794
2014,No migration background,Primary Level,Other Degree,0.22990,44,175,0.16738,0.29242
2014,No migration background,Primary Level,"Dropout, No School Degree",0.77010,131,175,0.70758,0.83262
2014,No migration background,Lower Secondary Level,Secondary School Degree,0.71186,1186,1774,0.69078,0.73294
2014,No migration background,Lower Secondary Level,Intermediate School Degree,0.27514,588,1774,0.25435,0.29593
2014,No migration background,Upper Secondary Level,Secondary School Degree,0.47292,4221,9886,0.46308,0.48276
2014,No migration background,Upper Secondary Level,Intermediate School Degree,0.44301,4811,9886,0.43322,0.45281
2014,No migration background,Upper Secondary Level,Technical School Degree,0.00788,93,9886,0.00614,0.00963
2014,No migration background,Upper Secondary Level,Upper Secondary Degree,0.06155,622,9886,0.05681,0.06629
2014,No migration background,Upper Secondary Level,Other Degree,0.00954,84,9886,0.00762,0.01145
2014,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00472,55,9886,0.00337,0.00607
2014,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.36848,464,1292,0.34217,0.39479
2014,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.61960,828,1292,0.59312,0.64609
2014,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.27158,338,1379,0.24810,0.29507
2014,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.43467,650,1379,0.40849,0.46084
2014,No migration background,First Stage of Tertiary Education,Technical School Degree,0.13717,184,1379,0.11900,0.15533
2014,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.14379,207,1379,0.12527,0.16232
2014,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.03187,142,4741,0.02687,0.03687
2014,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.13376,635,4741,0.12407,0.14346
2014,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.13515,544,4741,0.12541,0.14488
2014,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.69645,3420,4741,0.68336,0.70954
2014,Direct migration background,Primary Level,"Dropout, No School Degree",0.96916,276,276,0.94873,0.98959
2014,Direct migration background,Lower Secondary Level,Secondary School Degree,0.25283,277,1054,0.22658,0.27909
2014,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.07515,118,1054,0.05923,0.09108
2014,Direct migration background,Lower Secondary Level,Other Degree,0.67202,659,1054,0.64366,0.70037
2014,Direct migration background,Upper Secondary Level,Secondary School Degree,0.20184,328,1819,0.18339,0.22029
2014,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.13950,307,1819,0.12358,0.15543
2014,Direct migration background,Upper Secondary Level,Technical School Degree,0.02635,46,1819,0.01899,0.03371
2014,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.07587,96,1819,0.06369,0.08804
2014,Direct migration background,Upper Secondary Level,Other Degree,0.51790,1002,1819,0.49493,0.54086
2014,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.03802,40,1819,0.02922,0.04681
2014,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.13701,69,612,0.10974,0.16427
2014,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.10286,60,612,0.07877,0.12695
2014,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.68987,483,612,0.65319,0.72655
2014,Direct migration background,First Stage of Tertiary Education,Other Degree,0.36210,40,40,0.21126,0.51294
2014,Direct migration background,Second Stage of Tertiary Education,Technical School Degree,0.05268,37,1104,0.03950,0.06586
2014,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.22652,203,1104,0.20181,0.25122
2014,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.70130,864,1104,0.67429,0.72831
2014,Indirect migration background,Primary Level,"Dropout, No School Degree",0.74296,32,32,0.58912,0.89679
2014,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.49725,206,381,0.44698,0.54752
2014,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.48922,175,381,0.43896,0.53948
2014,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.34842,206,633,0.31127,0.38557
2014,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.32874,246,633,0.29212,0.36537
2014,Indirect migration background,Upper Secondary Level,Technical School Degree,0.06640,41,633,0.04699,0.08581
2014,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.22932,140,633,0.19654,0.26209
2014,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.41303,43,103,0.31748,0.50859
2014,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.49078,60,103,0.39377,0.58780
