year,migback,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,No migration background,Urban regions,Other Degree,0.00708,83,12093,0.00558,0.00857
2017,No migration background,Urban regions,"Dropout, No School Degree",0.00835,118,12093,0.00673,0.00997
2017,No migration background,Urban regions,No School Degree Yet,0.01815,357,12093,0.01577,0.02053
2017,No migration background,Rural regions,Secondary School Degree,0.28393,2249,7724,0.27387,0.29399
2017,No migration background,Rural regions,Intermediate School Degree,0.33016,3160,7724,0.31967,0.34064
2017,No migration background,Rural regions,Technical School Degree,0.04417,428,7724,0.03959,0.04875
2017,No migration background,Rural regions,Upper Secondary Degree,0.14492,1551,7724,0.13707,0.15277
2017,No migration background,Rural regions,Other Degree,0.00901,79,7724,0.00690,0.01112
2017,No migration background,Rural regions,"Dropout, No School Degree",0.00900,75,7724,0.00689,0.01110
2017,No migration background,Rural regions,No School Degree Yet,0.01197,182,7724,0.00955,0.01440
2017,Direct migration background,Urban regions,Secondary School Degree,0.11858,404,6156,0.11050,0.12666
2017,Direct migration background,Urban regions,Intermediate School Degree,0.06792,302,6156,0.06164,0.07421
2017,Direct migration background,Urban regions,Technical School Degree,0.02965,119,6156,0.02541,0.03389
2017,Direct migration background,Urban regions,Upper Secondary Degree,0.07264,294,6156,0.06616,0.07912
2017,Direct migration background,Urban regions,Other Degree,0.54018,3665,6156,0.52773,0.55263
2017,Direct migration background,Urban regions,"Dropout, No School Degree",0.07828,901,6156,0.07157,0.08499
2017,Direct migration background,Urban regions,No School Degree Yet,0.00983,206,6156,0.00736,0.01229
2017,Direct migration background,Urban regions,No School Attended,0.00288,265,6156,0.00154,0.00422
2017,Direct migration background,Rural regions,Secondary School Degree,0.09646,128,2391,0.08462,0.10829
2017,Direct migration background,Rural regions,Intermediate School Degree,0.08341,119,2391,0.07232,0.09449
2017,Direct migration background,Rural regions,Upper Secondary Degree,0.05284,61,2391,0.04387,0.06181
2017,Direct migration background,Rural regions,Other Degree,0.59033,1470,2391,0.57062,0.61005
2017,Direct migration background,Rural regions,"Dropout, No School Degree",0.05945,399,2391,0.04997,0.06893
2017,Direct migration background,Rural regions,No School Degree Yet,0.00849,84,2391,0.00481,0.01217
2017,Direct migration background,Rural regions,No School Attended,0.00646,130,2391,0.00324,0.00967
2017,Indirect migration background,Urban regions,Secondary School Degree,0.12151,278,1296,0.10371,0.13930
2017,Indirect migration background,Urban regions,Intermediate School Degree,0.11873,325,1296,0.10111,0.13635
2017,Indirect migration background,Urban regions,Technical School Degree,0.05098,124,1296,0.03900,0.06296
2017,Indirect migration background,Urban regions,Upper Secondary Degree,0.14643,372,1296,0.12717,0.16568
2017,Indirect migration background,Urban regions,Other Degree,0.01066,35,1296,0.00507,0.01626
2017,Indirect migration background,Urban regions,No School Degree Yet,0.04058,162,1296,0.02983,0.05133
2017,Indirect migration background,Rural regions,Secondary School Degree,0.12150,68,250,0.08092,0.16208
2017,Indirect migration background,Rural regions,Intermediate School Degree,0.13299,91,250,0.09082,0.17517
2017,Indirect migration background,Rural regions,Upper Secondary Degree,0.12060,57,250,0.08015,0.16105
2017,Indirect migration background,Rural regions,No School Degree Yet,0.02348,34,250,0.00467,0.04228
2018,No migration background,Urban regions,Secondary School Degree,0.24322,2870,11689,0.23544,0.25100
2018,No migration background,Urban regions,Intermediate School Degree,0.24552,3543,11689,0.23771,0.25332
2018,No migration background,Urban regions,Technical School Degree,0.07116,953,11689,0.06649,0.07582
2018,No migration background,Urban regions,Upper Secondary Degree,0.24930,3824,11689,0.24146,0.25714
2018,No migration background,Urban regions,Other Degree,0.00549,82,11689,0.00415,0.00683
2018,No migration background,Urban regions,"Dropout, No School Degree",0.00765,124,11689,0.00607,0.00923
2018,No migration background,Urban regions,No School Degree Yet,0.01504,293,11689,0.01283,0.01724
2018,No migration background,Rural regions,Secondary School Degree,0.27911,2110,7359,0.26886,0.28936
2018,No migration background,Rural regions,Intermediate School Degree,0.33004,3036,7359,0.31930,0.34079
2018,No migration background,Rural regions,Technical School Degree,0.04609,414,7359,0.04130,0.05088
2018,No migration background,Rural regions,Upper Secondary Degree,0.15106,1506,7359,0.14288,0.15925
2018,No migration background,Rural regions,Other Degree,0.00897,72,7359,0.00681,0.01112
2018,No migration background,Rural regions,"Dropout, No School Degree",0.00811,71,7359,0.00606,0.01016
2018,No migration background,Rural regions,No School Degree Yet,0.01126,150,7359,0.00885,0.01367
2018,Direct migration background,Urban regions,Secondary School Degree,0.12127,389,5754,0.11283,0.12970
2018,Direct migration background,Urban regions,Intermediate School Degree,0.06644,290,5754,0.06000,0.07287
2018,Direct migration background,Urban regions,Technical School Degree,0.03026,120,5754,0.02584,0.03469
2018,Direct migration background,Urban regions,Upper Secondary Degree,0.07011,282,5754,0.06351,0.07671
2018,Direct migration background,Urban regions,Other Degree,0.53369,3377,5754,0.52080,0.54658
2018,Direct migration background,Urban regions,"Dropout, No School Degree",0.07887,902,5754,0.07190,0.08583
2018,Direct migration background,Urban regions,No School Degree Yet,0.00718,168,5754,0.00500,0.00936
2018,Direct migration background,Urban regions,No School Attended,0.00300,226,5754,0.00159,0.00442
2018,Direct migration background,Rural regions,Secondary School Degree,0.08520,119,2109,0.07328,0.09712
2018,Direct migration background,Rural regions,Intermediate School Degree,0.09166,117,2109,0.07935,0.10398
2018,Direct migration background,Rural regions,Upper Secondary Degree,0.04629,58,2109,0.03732,0.05526
2018,Direct migration background,Rural regions,Other Degree,0.60489,1292,2109,0.58402,0.62576
2018,Direct migration background,Rural regions,"Dropout, No School Degree",0.06405,351,2109,0.05360,0.07450
2018,Direct migration background,Rural regions,No School Degree Yet,0.00521,79,2109,0.00214,0.00828
2018,Direct migration background,Rural regions,No School Attended,0.00482,93,2109,0.00186,0.00778
2018,Indirect migration background,Urban regions,Secondary School Degree,0.11928,279,1272,0.10146,0.13709
2018,Indirect migration background,Urban regions,Intermediate School Degree,0.12229,319,1272,0.10427,0.14030
2018,Indirect migration background,Urban regions,Technical School Degree,0.04829,122,1272,0.03651,0.06008
2018,Indirect migration background,Urban regions,Upper Secondary Degree,0.15036,346,1272,0.13071,0.17001
2018,Indirect migration background,Urban regions,Other Degree,0.01054,35,1272,0.00493,0.01615
2018,Indirect migration background,Urban regions,"Dropout, No School Degree",0.01037,33,1272,0.00480,0.01594
2018,Indirect migration background,Urban regions,No School Degree Yet,0.03658,138,1272,0.02626,0.04690
2018,Indirect migration background,Rural regions,Secondary School Degree,0.13180,79,234,0.08837,0.17524
2018,Indirect migration background,Rural regions,Intermediate School Degree,0.15870,100,234,0.11178,0.20562
2018,Indirect migration background,Rural regions,Upper Secondary Degree,0.11094,55,234,0.07061,0.15126
2019,No migration background,Urban regions,Secondary School Degree,0.23525,2675,11916,0.22763,0.24287
2019,No migration background,Urban regions,Intermediate School Degree,0.24691,3584,11916,0.23916,0.25465
2019,No migration background,Urban regions,Technical School Degree,0.06887,1004,11916,0.06432,0.07341
2019,No migration background,Urban regions,Upper Secondary Degree,0.25375,4188,11916,0.24594,0.26157
2019,No migration background,Urban regions,Other Degree,0.00532,84,11916,0.00401,0.00663
2019,No migration background,Urban regions,"Dropout, No School Degree",0.00754,112,11916,0.00599,0.00910
2019,No migration background,Urban regions,No School Degree Yet,0.01406,269,11916,0.01194,0.01617
2019,No migration background,Rural regions,Secondary School Degree,0.26763,1937,7335,0.25750,0.27777
2019,No migration background,Rural regions,Intermediate School Degree,0.33611,3075,7335,0.32530,0.34692
2019,No migration background,Rural regions,Technical School Degree,0.04544,432,7335,0.04067,0.05020
2019,No migration background,Rural regions,Upper Secondary Degree,0.15683,1632,7335,0.14851,0.16516
2019,No migration background,Rural regions,Other Degree,0.00788,68,7335,0.00586,0.00990
2019,No migration background,Rural regions,"Dropout, No School Degree",0.00775,65,7335,0.00574,0.00976
2019,No migration background,Rural regions,No School Degree Yet,0.01042,126,7335,0.00809,0.01274
2019,Direct migration background,Urban regions,Secondary School Degree,0.12224,357,5111,0.11326,0.13123
2019,Direct migration background,Urban regions,Intermediate School Degree,0.06572,265,5111,0.05892,0.07251
2019,Direct migration background,Urban regions,Technical School Degree,0.02842,115,5111,0.02386,0.03297
2019,Direct migration background,Urban regions,Upper Secondary Degree,0.06744,277,5111,0.06056,0.07431
2019,Direct migration background,Urban regions,Other Degree,0.54037,2934,5111,0.52670,0.55403
2019,Direct migration background,Urban regions,"Dropout, No School Degree",0.08242,800,5111,0.07488,0.08996
2019,Direct migration background,Urban regions,No School Degree Yet,0.00695,112,5111,0.00467,0.00923
2019,Direct migration background,Urban regions,No School Attended,0.00423,251,5111,0.00245,0.00600
2019,Direct migration background,Rural regions,Secondary School Degree,0.08900,106,1838,0.07598,0.10202
2019,Direct migration background,Rural regions,Intermediate School Degree,0.08916,113,1838,0.07613,0.10219
2019,Direct migration background,Rural regions,Upper Secondary Degree,0.05108,55,1838,0.04101,0.06115
2019,Direct migration background,Rural regions,Other Degree,0.58795,1094,1838,0.56544,0.61046
2019,Direct migration background,Rural regions,"Dropout, No School Degree",0.06837,312,1838,0.05683,0.07991
2019,Direct migration background,Rural regions,No School Degree Yet,0.00592,44,1838,0.00241,0.00943
2019,Direct migration background,Rural regions,No School Attended,0.00604,114,1838,0.00250,0.00959
2019,Indirect migration background,Urban regions,Secondary School Degree,0.10743,230,1169,0.08967,0.12519
2019,Indirect migration background,Urban regions,Intermediate School Degree,0.11955,291,1169,0.10094,0.13815
2019,Indirect migration background,Urban regions,Technical School Degree,0.06038,126,1169,0.04672,0.07404
2019,Indirect migration background,Urban regions,Upper Secondary Degree,0.14931,377,1169,0.12888,0.16975
2019,Indirect migration background,Urban regions,Other Degree,0.01359,31,1169,0.00695,0.02022
2019,Indirect migration background,Urban regions,No School Degree Yet,0.02837,114,1169,0.01885,0.03789
2019,Indirect migration background,Rural regions,Secondary School Degree,0.14407,72,247,0.10019,0.18796
2019,Indirect migration background,Rural regions,Intermediate School Degree,0.13378,89,247,0.09124,0.17632
2019,Indirect migration background,Rural regions,Upper Secondary Degree,0.10020,55,247,0.06268,0.13772
2019,Indirect migration background,Rural regions,No School Degree Yet,0.03936,31,247,0.01506,0.06366
2020,No migration background,Urban regions,Secondary School Degree,0.22732,2436,11345,0.21960,0.23503
2020,No migration background,Urban regions,Intermediate School Degree,0.24031,3362,11345,0.23245,0.24817
2020,No migration background,Urban regions,Technical School Degree,0.06830,973,11345,0.06366,0.07294
2020,No migration background,Urban regions,Upper Secondary Degree,0.26550,4131,11345,0.25737,0.27363
2020,No migration background,Urban regions,Other Degree,0.00523,77,11345,0.00390,0.00655
2020,No migration background,Urban regions,"Dropout, No School Degree",0.00665,93,11345,0.00515,0.00814
2020,No migration background,Urban regions,No School Degree Yet,0.01328,273,11345,0.01117,0.01538
2020,No migration background,Rural regions,Secondary School Degree,0.25360,1760,6868,0.24331,0.26389
2020,No migration background,Rural regions,Intermediate School Degree,0.33387,2862,6868,0.32272,0.34502
2020,No migration background,Rural regions,Technical School Degree,0.04544,395,6868,0.04052,0.05037
2020,No migration background,Rural regions,Upper Secondary Degree,0.16403,1564,6868,0.15527,0.17279
2020,No migration background,Rural regions,Other Degree,0.00866,69,6868,0.00647,0.01085
2020,No migration background,Rural regions,"Dropout, No School Degree",0.00758,59,6868,0.00553,0.00964
2020,No migration background,Rural regions,No School Degree Yet,0.01701,159,6868,0.01395,0.02007
2020,Direct migration background,Urban regions,Secondary School Degree,0.11736,338,6495,0.10954,0.12519
2020,Direct migration background,Urban regions,Intermediate School Degree,0.07144,273,6495,0.06517,0.07770
2020,Direct migration background,Urban regions,Technical School Degree,0.02646,109,6495,0.02255,0.03036
2020,Direct migration background,Urban regions,Upper Secondary Degree,0.06986,282,6495,0.06366,0.07605
2020,Direct migration background,Urban regions,Other Degree,0.53123,4081,6495,0.51909,0.54337
2020,Direct migration background,Urban regions,"Dropout, No School Degree",0.07600,893,6495,0.06956,0.08245
2020,Direct migration background,Urban regions,No School Degree Yet,0.00918,170,6495,0.00686,0.01150
2020,Direct migration background,Urban regions,No School Attended,0.00777,349,6495,0.00564,0.00991
2020,Direct migration background,Rural regions,Secondary School Degree,0.09432,106,2090,0.08178,0.10685
2020,Direct migration background,Rural regions,Intermediate School Degree,0.09947,118,2090,0.08664,0.11231
2020,Direct migration background,Rural regions,Upper Secondary Degree,0.04321,56,2090,0.03449,0.05193
2020,Direct migration background,Rural regions,Other Degree,0.57598,1323,2090,0.55479,0.59717
2020,Direct migration background,Rural regions,"Dropout, No School Degree",0.05984,303,2090,0.04967,0.07001
2020,Direct migration background,Rural regions,No School Degree Yet,0.00605,59,2090,0.00272,0.00937
2020,Direct migration background,Rural regions,No School Attended,0.00906,125,2090,0.00500,0.01313
2020,Indirect migration background,Urban regions,Secondary School Degree,0.11544,227,1185,0.09724,0.13364
2020,Indirect migration background,Urban regions,Intermediate School Degree,0.12172,286,1185,0.10309,0.14034
2020,Indirect migration background,Urban regions,Technical School Degree,0.06592,138,1185,0.05179,0.08006
2020,Indirect migration background,Urban regions,Upper Secondary Degree,0.14011,374,1185,0.12034,0.15988
2020,Indirect migration background,Urban regions,Other Degree,0.01058,34,1185,0.00475,0.01641
2020,Indirect migration background,Urban regions,No School Degree Yet,0.03047,126,1185,0.02068,0.04027
2020,Indirect migration background,Rural regions,Secondary School Degree,0.13194,71,211,0.08617,0.17771
2020,Indirect migration background,Rural regions,Intermediate School Degree,0.13112,82,211,0.08546,0.17677
2020,Indirect migration background,Rural regions,Upper Secondary Degree,0.08692,58,211,0.04882,0.12503
2021,No migration background,Urban regions,Secondary School Degree,0.21337,1555,8089,0.20444,0.22230
2021,No migration background,Urban regions,Intermediate School Degree,0.22989,2299,8089,0.22072,0.23906
2021,No migration background,Urban regions,Technical School Degree,0.07352,738,8089,0.06784,0.07921
2021,No migration background,Urban regions,Upper Secondary Degree,0.28338,3210,8089,0.27356,0.29320
2021,No migration background,Urban regions,Other Degree,0.00409,52,8089,0.00270,0.00548
2021,No migration background,Urban regions,"Dropout, No School Degree",0.00645,72,8089,0.00471,0.00820
2021,No migration background,Urban regions,No School Degree Yet,0.01317,163,8089,0.01069,0.01566
2021,No migration background,Rural regions,Secondary School Degree,0.24566,1154,4781,0.23345,0.25786
2021,No migration background,Rural regions,Intermediate School Degree,0.32069,1937,4781,0.30746,0.33392
2021,No migration background,Rural regions,Technical School Degree,0.05243,291,4781,0.04611,0.05875
2021,No migration background,Rural regions,Upper Secondary Degree,0.18221,1216,4781,0.17127,0.19315
2021,No migration background,Rural regions,Other Degree,0.00690,40,4781,0.00455,0.00924
2021,No migration background,Rural regions,"Dropout, No School Degree",0.00671,33,4781,0.00439,0.00902
2021,No migration background,Rural regions,No School Degree Yet,0.01239,110,4781,0.00925,0.01552
2021,Direct migration background,Urban regions,Secondary School Degree,0.10840,212,3852,0.09858,0.11822
2021,Direct migration background,Urban regions,Intermediate School Degree,0.05540,187,3852,0.04818,0.06263
2021,Direct migration background,Urban regions,Technical School Degree,0.02763,78,3852,0.02245,0.03281
2021,Direct migration background,Urban regions,Upper Secondary Degree,0.09094,243,3852,0.08186,0.10002
2021,Direct migration background,Urban regions,Other Degree,0.49970,2262,3852,0.48391,0.51550
2021,Direct migration background,Urban regions,"Dropout, No School Degree",0.06992,521,3852,0.06186,0.07797
2021,Direct migration background,Urban regions,No School Degree Yet,0.01269,122,3852,0.00915,0.01622
2021,Direct migration background,Urban regions,No School Attended,0.00917,227,3852,0.00616,0.01218
2021,Direct migration background,Rural regions,Secondary School Degree,0.09323,58,1078,0.07586,0.11059
2021,Direct migration background,Rural regions,Intermediate School Degree,0.13642,85,1078,0.11592,0.15692
2021,Direct migration background,Rural regions,Upper Secondary Degree,0.04686,45,1078,0.03424,0.05948
2021,Direct migration background,Rural regions,Other Degree,0.51458,685,1078,0.48473,0.54443
2021,Direct migration background,Rural regions,"Dropout, No School Degree",0.03820,154,1078,0.02675,0.04965
2021,Direct migration background,Rural regions,No School Attended,0.00937,51,1078,0.00362,0.01513
2021,Indirect migration background,Urban regions,Secondary School Degree,0.10518,107,708,0.08257,0.12780
2021,Indirect migration background,Urban regions,Intermediate School Degree,0.09179,163,708,0.07051,0.11307
2021,Indirect migration background,Urban regions,Technical School Degree,0.07417,98,708,0.05486,0.09349
2021,Indirect migration background,Urban regions,Upper Secondary Degree,0.16826,285,708,0.14069,0.19584
2021,Indirect migration background,Urban regions,No School Degree Yet,0.02099,55,708,0.01042,0.03155
2021,Indirect migration background,Rural regions,Secondary School Degree,0.11954,42,155,0.06830,0.17078
2021,Indirect migration background,Rural regions,Intermediate School Degree,0.13677,64,155,0.08250,0.19103
2021,Indirect migration background,Rural regions,Upper Secondary Degree,0.09985,49,155,0.05250,0.14721
2022,No migration background,Urban regions,Secondary School Degree,0.17211,1626,10149,0.16476,0.17945
2022,No migration background,Urban regions,Intermediate School Degree,0.20913,2761,10149,0.20122,0.21704
2022,No migration background,Urban regions,Technical School Degree,0.06987,985,10149,0.06491,0.07483
2022,No migration background,Urban regions,Upper Secondary Degree,0.27999,4399,10149,0.27125,0.28872
2022,No migration background,Urban regions,Other Degree,0.00564,79,10149,0.00418,0.00709
2022,No migration background,Urban regions,"Dropout, No School Degree",0.00583,92,10149,0.00435,0.00731
2022,No migration background,Urban regions,No School Degree Yet,0.01043,207,10149,0.00845,0.01241
2022,No migration background,Rural regions,Secondary School Degree,0.21206,1285,6193,0.20188,0.22224
2022,No migration background,Rural regions,Intermediate School Degree,0.29397,2515,6193,0.28262,0.30532
2022,No migration background,Rural regions,Technical School Degree,0.04906,420,6193,0.04368,0.05444
2022,No migration background,Rural regions,Upper Secondary Degree,0.18093,1726,6193,0.17134,0.19052
2022,No migration background,Rural regions,Other Degree,0.00943,67,6193,0.00703,0.01184
2022,No migration background,Rural regions,"Dropout, No School Degree",0.00690,60,6193,0.00483,0.00896
2022,No migration background,Rural regions,No School Degree Yet,0.00799,120,6193,0.00577,0.01021
2022,Direct migration background,Urban regions,Secondary School Degree,0.06939,207,5232,0.06250,0.07628
2022,Direct migration background,Urban regions,Intermediate School Degree,0.05960,215,5232,0.05319,0.06602
2022,Direct migration background,Urban regions,Technical School Degree,0.02844,114,5232,0.02393,0.03294
2022,Direct migration background,Urban regions,Upper Secondary Degree,0.07370,358,5232,0.06662,0.08078
2022,Direct migration background,Urban regions,Other Degree,0.40574,3496,5232,0.39244,0.41905
2022,Direct migration background,Urban regions,"Dropout, No School Degree",0.04219,434,5232,0.03674,0.04764
2022,Direct migration background,Urban regions,No School Degree Yet,0.01455,222,5232,0.01130,0.01779
2022,Direct migration background,Urban regions,No School Attended,0.01040,186,5232,0.00765,0.01315
2022,Direct migration background,Rural regions,Secondary School Degree,0.06222,67,1135,0.04816,0.07628
2022,Direct migration background,Rural regions,Intermediate School Degree,0.10505,96,1135,0.08720,0.12290
2022,Direct migration background,Rural regions,Upper Secondary Degree,0.05411,60,1135,0.04094,0.06728
2022,Direct migration background,Rural regions,Other Degree,0.40243,700,1135,0.37389,0.43098
2022,Direct migration background,Rural regions,"Dropout, No School Degree",0.05567,129,1135,0.04232,0.06901
2022,Direct migration background,Rural regions,No School Degree Yet,0.00742,32,1135,0.00243,0.01242
2022,Direct migration background,Rural regions,No School Attended,0.01100,51,1135,0.00493,0.01706
2022,Indirect migration background,Urban regions,Secondary School Degree,0.09041,125,1073,0.07324,0.10757
2022,Indirect migration background,Urban regions,Intermediate School Degree,0.11622,245,1073,0.09703,0.13540
2022,Indirect migration background,Urban regions,Technical School Degree,0.07894,147,1073,0.06280,0.09508
2022,Indirect migration background,Urban regions,Upper Secondary Degree,0.19882,453,1073,0.17493,0.22271
2022,Indirect migration background,Urban regions,Other Degree,0.01373,33,1073,0.00676,0.02069
2022,Indirect migration background,Urban regions,No School Degree Yet,0.02187,70,1073,0.01311,0.03062
2022,Indirect migration background,Rural regions,Secondary School Degree,0.12900,69,294,0.09062,0.16738
2022,Indirect migration background,Rural regions,Intermediate School Degree,0.17540,126,294,0.13186,0.21895
2022,Indirect migration background,Rural regions,Upper Secondary Degree,0.13468,99,294,0.09559,0.17377
