"pgpsbil","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Realschulabschluss","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","kein Migrationshintergrund","268","0.0822227402439576","0.0736776341882445","0.0907678462996707"
"Fachhochschulreife","2014","16-34 Jahre alt","direkter Migrationshintergrund","90","0.0966095322588085","0.0810509168414496","0.112168147676167"
"Fachhochschulreife","2014","16-34 Jahre alt","indirekter Migrationshintergrund","79","0.0777878428501931","0.0620455864007677","0.0935300992996186"
"Fachhochschulreife","2014","35-65 Jahre alt","kein Migrationshintergrund","834","0.071069059527294","0.0663852290048245","0.0757528900497634"
"Fachhochschulreife","2014","35-65 Jahre alt","direkter Migrationshintergrund","56","0.0228651129018536","0.0176699584243945","0.0280602673793126"
"Fachhochschulreife","2014","35-65 Jahre alt","indirekter Migrationshintergrund","56","0.0841425828853246","0.0631382600859691","0.10514690568468"
"Fachhochschulreife","2014","66 und älter","kein Migrationshintergrund","194","0.049203241284352","0.0429081773088854","0.0554983052598186"
"Fachhochschulreife","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2014","16-34 Jahre alt","kein Migrationshintergrund","1215","0.36266963398396","0.347714485124229","0.37762478284369"
"Abitur","2014","16-34 Jahre alt","direkter Migrationshintergrund","147","0.179335573877571","0.159131486788822","0.19953966096632"
"Abitur","2014","16-34 Jahre alt","indirekter Migrationshintergrund","230","0.255049145362939","0.229429598439587","0.280668692286291"
"Abitur","2014","35-65 Jahre alt","kein Migrationshintergrund","3177","0.239401246547878","0.231622489950257","0.247180003145498"
"Abitur","2014","35-65 Jahre alt","direkter Migrationshintergrund","155","0.0622489045984541","0.0538515174166343","0.0706462917802739"
"Abitur","2014","35-65 Jahre alt","indirekter Migrationshintergrund","200","0.284267685463133","0.250138502589881","0.318396868336385"
"Abitur","2014","66 und älter","kein Migrationshintergrund","737","0.133468952475472","0.123571084986009","0.143366819964936"
"Abitur","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2014","16-34 Jahre alt","kein Migrationshintergrund","51","0.0117763435059971","0.00842062368430228","0.015132063327692"
"Anderer Abschluss","2014","16-34 Jahre alt","direkter Migrationshintergrund","509","0.372558572642243","0.347095718644899","0.398021426639588"
"Anderer Abschluss","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2014","35-65 Jahre alt","kein Migrationshintergrund","66","0.00716241430040648","0.00562518732045168","0.00869964128036128"
"Anderer Abschluss","2014","35-65 Jahre alt","direkter Migrationshintergrund","2305","0.664578497342689","0.648168703544255","0.680988291141123"
"Anderer Abschluss","2014","35-65 Jahre alt","indirekter Migrationshintergrund","37","0.047474088319371","0.0313841808340054","0.0635639958047366"
"Anderer Abschluss","2014","66 und älter","kein Migrationshintergrund","67","0.0157348093711722","0.0121128276747074","0.019356791067637"
"Anderer Abschluss","2014","66 und älter","direkter Migrationshintergrund","247","0.564263977935983","0.517287646093937","0.611240309778029"
"Anderer Abschluss","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","16-34 Jahre alt","kein Migrationshintergrund","51","0.00810342111120071","0.00531460269244871","0.0108922395299527"
"Ohne Abschluss verlassen","2014","16-34 Jahre alt","direkter Migrationshintergrund","56","0.0350641406279624","0.0253768121263298","0.044751469129595"
"Ohne Abschluss verlassen","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","35-65 Jahre alt","kein Migrationshintergrund","110","0.00990015367122167","0.00809535136008836","0.011704955982355"
"Ohne Abschluss verlassen","2014","35-65 Jahre alt","direkter Migrationshintergrund","221","0.0747939700035872","0.065651005130073","0.0839369348771014"
"Ohne Abschluss verlassen","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2014","66 und älter","kein Migrationshintergrund","30","0.00891926661122601","0.00618287320640941","0.0116556600160426"
"Ohne Abschluss verlassen","2014","66 und älter","direkter Migrationshintergrund","44","0.100084760970963","0.0716525267758489","0.128516995166078"
"Ohne Abschluss verlassen","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","16-34 Jahre alt","kein Migrationshintergrund","580","0.0947828649759512","0.0856712756602221","0.10389445429168"
"Noch kein Abschluss","2014","16-34 Jahre alt","direkter Migrationshintergrund","108","0.0523765349873158","0.0406435236757041","0.0641095462989275"
"Noch kein Abschluss","2014","16-34 Jahre alt","indirekter Migrationshintergrund","207","0.151058407106131","0.13001059036804","0.172106223844223"
"Noch kein Abschluss","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2015","16-34 Jahre alt","kein Migrationshintergrund","547","0.1422627684056","0.130889723464488","0.153635813346712"
"Hauptschulabschluss","2015","16-34 Jahre alt","direkter Migrationshintergrund","205","0.130082602508222","0.115016104496625","0.14514910051982"
"Hauptschulabschluss","2015","16-34 Jahre alt","indirekter Migrationshintergrund","219","0.209190357612251","0.183828770500447","0.234551944724054"
"Hauptschulabschluss","2015","35-65 Jahre alt","kein Migrationshintergrund","2533","0.272677231544224","0.264331828624827","0.281022634463621"
"Hauptschulabschluss","2015","35-65 Jahre alt","direkter Migrationshintergrund","279","0.114482645708634","0.103878145318496","0.125087146098771"
"Hauptschulabschluss","2015","35-65 Jahre alt","indirekter Migrationshintergrund","178","0.300539815446119","0.265951555728144","0.335128075164095"
"Hauptschulabschluss","2015","66 und älter","kein Migrationshintergrund","2443","0.569989203822291","0.555525930975579","0.584452476669004"
"Hauptschulabschluss","2015","66 und älter","direkter Migrationshintergrund","69","0.178457631542273","0.141795000793622","0.215120262290925"
"Hauptschulabschluss","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2015","16-34 Jahre alt","kein Migrationshintergrund","1045","0.290094735847089","0.275319850520876","0.304869621173302"
"Realschulabschluss","2015","16-34 Jahre alt","direkter Migrationshintergrund","225","0.12766753692159","0.112720849267225","0.142614224575955"
"Realschulabschluss","2015","16-34 Jahre alt","indirekter Migrationshintergrund","270","0.270104097524974","0.24241774988205","0.297790445167898"
"Realschulabschluss","2015","35-65 Jahre alt","kein Migrationshintergrund","4387","0.39151947376335","0.382372881788956","0.400666065737744"
"Realschulabschluss","2015","35-65 Jahre alt","direkter Migrationshintergrund","150","0.0565376107331597","0.0488453700073867","0.0642298514589328"
"Realschulabschluss","2015","35-65 Jahre alt","indirekter Migrationshintergrund","181","0.247400617432506","0.214848554008019","0.279952680856994"
"Realschulabschluss","2015","66 und älter","kein Migrationshintergrund","1008","0.216504804045124","0.204472590745897","0.228537017344352"
"Realschulabschluss","2015","66 und älter","direkter Migrationshintergrund","35","0.0985845999820316","0.0700410421217193","0.127128157842344"
"Realschulabschluss","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2015","16-34 Jahre alt","kein Migrationshintergrund","262","0.0843384046640516","0.0752907880988375","0.0933860212292656"
"Fachhochschulreife","2015","16-34 Jahre alt","direkter Migrationshintergrund","76","0.0787648593725066","0.066700196222264","0.0908295225227492"
"Fachhochschulreife","2015","16-34 Jahre alt","indirekter Migrationshintergrund","74","0.0936292668854925","0.07546456114125","0.111793972629735"
"Fachhochschulreife","2015","35-65 Jahre alt","kein Migrationshintergrund","803","0.0716917965117499","0.0668574240679902","0.0765261689555096"
"Fachhochschulreife","2015","35-65 Jahre alt","direkter Migrationshintergrund","62","0.0228778076702548","0.0178981041565543","0.0278575111839553"
"Fachhochschulreife","2015","35-65 Jahre alt","indirekter Migrationshintergrund","55","0.0854844717132154","0.0643916169289002","0.106577326497531"
"Fachhochschulreife","2015","66 und älter","kein Migrationshintergrund","181","0.0475639983335548","0.0413459991060066","0.053781997561103"
"Fachhochschulreife","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2015","16-34 Jahre alt","kein Migrationshintergrund","1183","0.374633006438499","0.358874157474989","0.390391855402008"
"Abitur","2015","16-34 Jahre alt","direkter Migrationshintergrund","140","0.156055101644128","0.139801121180541","0.172309082107714"
"Abitur","2015","16-34 Jahre alt","indirekter Migrationshintergrund","206","0.253067526188378","0.225957589754507","0.280177462622249"
"Abitur","2015","35-65 Jahre alt","kein Migrationshintergrund","3039","0.246828405917367","0.23874854630115","0.254908265533583"
"Abitur","2015","35-65 Jahre alt","direkter Migrationshintergrund","158","0.063591313293179","0.0554638791470387","0.0717187474393194"
"Abitur","2015","35-65 Jahre alt","indirekter Migrationshintergrund","206","0.296606943454727","0.262149274062225","0.331064612847228"
"Abitur","2015","66 und älter","kein Migrationshintergrund","775","0.141040691111239","0.130872303482755","0.151209078739723"
"Abitur","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2015","16-34 Jahre alt","kein Migrationshintergrund","41","0.0100202448732718","0.00677754823974435","0.0132629415067992"
"Anderer Abschluss","2015","16-34 Jahre alt","direkter Migrationshintergrund","1070","0.442375905029215","0.420131018250498","0.464620791807932"
"Anderer Abschluss","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2015","35-65 Jahre alt","kein Migrationshintergrund","67","0.00729253096379824","0.00569808771671976","0.00888697421087672"
"Anderer Abschluss","2015","35-65 Jahre alt","direkter Migrationshintergrund","2557","0.661488142014607","0.645727648225416","0.677248635803798"
"Anderer Abschluss","2015","35-65 Jahre alt","indirekter Migrationshintergrund","40","0.0574294680417395","0.0398777137562626","0.0749812223272164"
"Anderer Abschluss","2015","66 und älter","kein Migrationshintergrund","64","0.0154847575067392","0.0118776672361165","0.019091847777362"
"Anderer Abschluss","2015","66 und älter","direkter Migrationshintergrund","261","0.612377476221833","0.565727096163505","0.659027856280162"
"Anderer Abschluss","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2015","16-34 Jahre alt","kein Migrationshintergrund","41","0.00960923095411028","0.00643307656913483","0.0127853853390857"
"Ohne Abschluss verlassen","2015","16-34 Jahre alt","direkter Migrationshintergrund","99","0.0361356854177","0.02777696496461","0.04449440587079"
"Ohne Abschluss verlassen","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2015","35-65 Jahre alt","kein Migrationshintergrund","110","0.00999056129951132","0.00812687036853996","0.0118542522304827"
"Ohne Abschluss verlassen","2015","35-65 Jahre alt","direkter Migrationshintergrund","257","0.0810224805801659","0.0719342977206567","0.0901106634396751"
"Ohne Abschluss verlassen","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2015","66 und älter","kein Migrationshintergrund","30","0.00941654518105168","0.00659501359266188","0.0122380767694415"
"Ohne Abschluss verlassen","2015","66 und älter","direkter Migrationshintergrund","31","0.0677138832974209","0.0436561587345357","0.091771607860306"
"Ohne Abschluss verlassen","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2015","16-34 Jahre alt","kein Migrationshintergrund","505","0.0890416088173792","0.0797690463878946","0.0983141712468637"
"Noch kein Abschluss","2015","16-34 Jahre alt","direkter Migrationshintergrund","100","0.0289183091066385","0.0214128367009888","0.0364237815122881"
"Noch kein Abschluss","2015","16-34 Jahre alt","indirekter Migrationshintergrund","177","0.128089876367073","0.107251547770501","0.148928204963645"
"Noch kein Abschluss","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2015","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2015","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2016","16-34 Jahre alt","kein Migrationshintergrund","482","0.140870032695002","0.128944456476921","0.152795608913083"
"Hauptschulabschluss","2016","16-34 Jahre alt","direkter Migrationshintergrund","193","0.116714913376516","0.106585878566778","0.126843948186255"
"Hauptschulabschluss","2016","16-34 Jahre alt","indirekter Migrationshintergrund","195","0.219108706845211","0.192129490919815","0.246087922770608"
"Hauptschulabschluss","2016","35-65 Jahre alt","kein Migrationshintergrund","2304","0.267246780554664","0.258624653828475","0.275868907280853"
"Hauptschulabschluss","2016","35-65 Jahre alt","direkter Migrationshintergrund","251","0.111689837298428","0.102704792738034","0.120674881858821"
"Hauptschulabschluss","2016","35-65 Jahre alt","indirekter Migrationshintergrund","168","0.314755628749249","0.278887010372576","0.350624247125922"
"Hauptschulabschluss","2016","66 und älter","kein Migrationshintergrund","2289","0.557198115421949","0.542433815018402","0.571962415825496"
"Hauptschulabschluss","2016","66 und älter","direkter Migrationshintergrund","60","0.157048941278424","0.122042921857052","0.192054960699797"
"Hauptschulabschluss","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2016","16-34 Jahre alt","kein Migrationshintergrund","935","0.297011424103712","0.281347472179497","0.312675376027926"
"Realschulabschluss","2016","16-34 Jahre alt","direkter Migrationshintergrund","177","0.089965063593192","0.0809385421754043","0.0989915850109796"
"Realschulabschluss","2016","16-34 Jahre alt","indirekter Migrationshintergrund","240","0.271721744222384","0.242707244652646","0.300736243792122"
"Realschulabschluss","2016","35-65 Jahre alt","kein Migrationshintergrund","4017","0.382658959442149","0.373189006716768","0.392128912167531"
"Realschulabschluss","2016","35-65 Jahre alt","direkter Migrationshintergrund","154","0.0566367871074035","0.0500432286112926","0.0632303456035144"
"Realschulabschluss","2016","35-65 Jahre alt","indirekter Migrationshintergrund","175","0.221701020809099","0.18961896173592","0.253783079882279"
"Realschulabschluss","2016","66 und älter","kein Migrationshintergrund","1021","0.227889701943692","0.215421456414722","0.240357947472662"
"Realschulabschluss","2016","66 und älter","direkter Migrationshintergrund","31","0.0904100440694969","0.0628198210412293","0.118000267097764"
"Realschulabschluss","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2016","16-34 Jahre alt","kein Migrationshintergrund","230","0.0824970165635295","0.0730658916996774","0.0919281414273816"
"Fachhochschulreife","2016","16-34 Jahre alt","direkter Migrationshintergrund","63","0.046570850775387","0.0399233907041575","0.0532183108466166"
"Fachhochschulreife","2016","16-34 Jahre alt","indirekter Migrationshintergrund","76","0.100125501411823","0.0805475367559112","0.119703466067736"
"Fachhochschulreife","2016","35-65 Jahre alt","kein Migrationshintergrund","761","0.0753777658004856","0.070233977458978","0.0805215541419931"
"Fachhochschulreife","2016","35-65 Jahre alt","direkter Migrationshintergrund","62","0.0278823364884196","0.023186044510778","0.0325786284660613"
"Fachhochschulreife","2016","35-65 Jahre alt","indirekter Migrationshintergrund","53","0.0777292729811789","0.0570504092023372","0.0984081367600206"
"Fachhochschulreife","2016","66 und älter","kein Migrationshintergrund","184","0.0492148861539121","0.042785155913474","0.0556446163943503"
"Fachhochschulreife","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2016","16-34 Jahre alt","kein Migrationshintergrund","1057","0.3695912623848","0.353044516763464","0.386138008006137"
"Abitur","2016","16-34 Jahre alt","direkter Migrationshintergrund","142","0.145357044283972","0.134238067100365","0.15647602146758"
"Abitur","2016","16-34 Jahre alt","indirekter Migrationshintergrund","195","0.261263336117458","0.232609136843704","0.289917535391213"
"Abitur","2016","35-65 Jahre alt","kein Migrationshintergrund","2880","0.257875524469899","0.249351930907731","0.266399118032067"
"Abitur","2016","35-65 Jahre alt","direkter Migrationshintergrund","150","0.0580188045449012","0.0513501749504228","0.0646874341393796"
"Abitur","2016","35-65 Jahre alt","indirekter Migrationshintergrund","198","0.33029964418659","0.293975158399062","0.366624129974117"
"Abitur","2016","66 und älter","kein Migrationshintergrund","772","0.143111436527604","0.132702588514769","0.153520284540438"
"Abitur","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2016","16-34 Jahre alt","kein Migrationshintergrund","38","0.0112015425781656","0.00759381747886491","0.0148092676774664"
"Anderer Abschluss","2016","16-34 Jahre alt","direkter Migrationshintergrund","2009","0.490370932339822","0.474600489326339","0.506141375353305"
"Anderer Abschluss","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2016","35-65 Jahre alt","kein Migrationshintergrund","61","0.00760259976596361","0.00591019918409412","0.00929500034783311"
"Anderer Abschluss","2016","35-65 Jahre alt","direkter Migrationshintergrund","3213","0.668128564148199","0.654696398232369","0.681560730064028"
"Anderer Abschluss","2016","35-65 Jahre alt","indirekter Migrationshintergrund","37","0.0455943880326448","0.0294832082094456","0.061705567855844"
"Anderer Abschluss","2016","66 und älter","kein Migrationshintergrund","53","0.0134020260732273","0.00998413150275397","0.0168199206437006"
"Anderer Abschluss","2016","66 und älter","direkter Migrationshintergrund","255","0.624465722421673","0.577874603875219","0.671056840968127"
"Anderer Abschluss","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2016","16-34 Jahre alt","kein Migrationshintergrund","33","0.00822793976018544","0.00513128979382668","0.0113245897265442"
"Ohne Abschluss verlassen","2016","16-34 Jahre alt","direkter Migrationshintergrund","733","0.0633228189699105","0.0556398420427344","0.0710057958970867"
"Ohne Abschluss verlassen","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2016","35-65 Jahre alt","kein Migrationshintergrund","96","0.00923836996683819","0.00737430279674736","0.011102437136929"
"Ohne Abschluss verlassen","2016","35-65 Jahre alt","direkter Migrationshintergrund","679","0.0747220975297824","0.0672215716603494","0.0822226233992154"
"Ohne Abschluss verlassen","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2016","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2016","66 und älter","direkter Migrationshintergrund","36","0.0881204522373784","0.0608475636153739","0.115393340859383"
"Ohne Abschluss verlassen","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2016","16-34 Jahre alt","kein Migrationshintergrund","494","0.090600781914605","0.0807610358235851","0.100440528005625"
"Noch kein Abschluss","2016","16-34 Jahre alt","direkter Migrationshintergrund","291","0.033840157739284","0.0281359528144077","0.0395443626641603"
"Noch kein Abschluss","2016","16-34 Jahre alt","indirekter Migrationshintergrund","164","0.108520191147704","0.0882333117905584","0.12880707050485"
"Noch kein Abschluss","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2016","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2016","16-34 Jahre alt","direkter Migrationshintergrund","252","0.0138582189219161","0.0101703300380513","0.0175461078057809"
"Keine Schule besucht","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2016","35-65 Jahre alt","direkter Migrationshintergrund","206","0.00277380348140345","0.00127354609184565","0.00427406087096125"
"Keine Schule besucht","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2016","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2017","16-34 Jahre alt","kein Migrationshintergrund","541","0.13381281413351","0.12318498629908","0.14444064196794"
"Hauptschulabschluss","2017","16-34 Jahre alt","direkter Migrationshintergrund","180","0.105459836845064","0.0963937158387089","0.114525957851419"
"Hauptschulabschluss","2017","16-34 Jahre alt","indirekter Migrationshintergrund","174","0.19622526174654","0.171181234783629","0.221269288709452"
"Hauptschulabschluss","2017","35-65 Jahre alt","kein Migrationshintergrund","2511","0.258408440149068","0.25042218295259","0.266394697345547"
"Hauptschulabschluss","2017","35-65 Jahre alt","direkter Migrationshintergrund","259","0.11092178263112","0.102267380245514","0.119576185016726"
"Hauptschulabschluss","2017","35-65 Jahre alt","indirekter Migrationshintergrund","180","0.311438841514356","0.277400300355734","0.345477382672978"
"Hauptschulabschluss","2017","66 und älter","kein Migrationshintergrund","2275","0.542293859572393","0.527827243824783","0.556760475320003"
"Hauptschulabschluss","2017","66 und älter","direkter Migrationshintergrund","54","0.13850334175927","0.10714074189011","0.16986594162843"
"Hauptschulabschluss","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2017","16-34 Jahre alt","kein Migrationshintergrund","1095","0.288250850548882","0.274111203846133","0.302390497251632"
"Realschulabschluss","2017","16-34 Jahre alt","direkter Migrationshintergrund","188","0.121828270245399","0.112173503038116","0.131483037452681"
"Realschulabschluss","2017","16-34 Jahre alt","indirekter Migrationshintergrund","239","0.258220495480315","0.230621562132367","0.285819428828262"
"Realschulabschluss","2017","35-65 Jahre alt","kein Migrationshintergrund","4640","0.390874288195701","0.381972452508752","0.39977612388265"
"Realschulabschluss","2017","35-65 Jahre alt","direkter Migrationshintergrund","156","0.047858119540371","0.0419752755986005","0.0537409634821416"
"Realschulabschluss","2017","35-65 Jahre alt","indirekter Migrationshintergrund","192","0.22899931040092","0.198113588181288","0.259885032620551"
"Realschulabschluss","2017","66 und älter","kein Migrationshintergrund","1159","0.237589722837988","0.225231260747666","0.24994818492831"
"Realschulabschluss","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2017","16-34 Jahre alt","kein Migrationshintergrund","317","0.0934823886396175","0.0843949225274067","0.102569854751828"
"Fachhochschulreife","2017","16-34 Jahre alt","direkter Migrationshintergrund","60","0.0402412742252154","0.0344403801103814","0.0460421683400494"
"Fachhochschulreife","2017","16-34 Jahre alt","indirekter Migrationshintergrund","97","0.11646314494829","0.0962345313091562","0.136691758587425"
"Fachhochschulreife","2017","35-65 Jahre alt","kein Migrationshintergrund","886","0.0732262912356397","0.0684737277408328","0.0779788547304466"
"Fachhochschulreife","2017","35-65 Jahre alt","direkter Migrationshintergrund","67","0.0270872331226438","0.0226134188320666","0.031561047413221"
"Fachhochschulreife","2017","35-65 Jahre alt","indirekter Migrationshintergrund","62","0.0792241068202972","0.0593714362209201","0.0990767774196743"
"Fachhochschulreife","2017","66 und älter","kein Migrationshintergrund","204","0.0501127452187397","0.0437774572444436","0.0564480331930359"
"Fachhochschulreife","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2017","16-34 Jahre alt","kein Migrationshintergrund","1357","0.367019126878614","0.351972837039678","0.382065416717551"
"Abitur","2017","16-34 Jahre alt","direkter Migrationshintergrund","138","0.128971744260948","0.119078438076913","0.138865050444983"
"Abitur","2017","16-34 Jahre alt","indirekter Migrationshintergrund","227","0.27207120622166","0.244007484315299","0.30013492812802"
"Abitur","2017","35-65 Jahre alt","kein Migrationshintergrund","3317","0.259659474621476","0.251660664187313","0.267658285055638"
"Abitur","2017","35-65 Jahre alt","direkter Migrationshintergrund","153","0.0528458799831441","0.0466802909719692","0.059011468994319"
"Abitur","2017","35-65 Jahre alt","indirekter Migrationshintergrund","229","0.330740226856385","0.296157903954809","0.365322549757961"
"Abitur","2017","66 und älter","kein Migrationshintergrund","831","0.146685987729995","0.136412805621934","0.156959169838056"
"Abitur","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2017","16-34 Jahre alt","kein Migrationshintergrund","45","0.0111555208759199","0.00787684334635282","0.0144341984054871"
"Anderer Abschluss","2017","16-34 Jahre alt","direkter Migrationshintergrund","2242","0.457487362893299","0.442782109171775","0.472192616614824"
"Anderer Abschluss","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2017","35-65 Jahre alt","kein Migrationshintergrund","66","0.00688408065109503","0.00537563209842366","0.0083925292037664"
"Anderer Abschluss","2017","35-65 Jahre alt","direkter Migrationshintergrund","3334","0.667482363543371","0.654499038843418","0.680465688243324"
"Anderer Abschluss","2017","35-65 Jahre alt","indirekter Migrationshintergrund","33","0.0352709651877924","0.0217120595754344","0.0488298708001505"
"Anderer Abschluss","2017","66 und älter","kein Migrationshintergrund","55","0.0138845892991761","0.0104868768201026","0.0172823017782497"
"Anderer Abschluss","2017","66 und älter","direkter Migrationshintergrund","289","0.657729025821826","0.614650218386348","0.700807833257303"
"Anderer Abschluss","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2017","16-34 Jahre alt","kein Migrationshintergrund","40","0.00972408347324292","0.00666076444396839","0.0127874025025175"
"Ohne Abschluss verlassen","2017","16-34 Jahre alt","direkter Migrationshintergrund","956","0.0905816515333589","0.082109767250794","0.0990535358159237"
"Ohne Abschluss verlassen","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
