year,age_gr,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,30-45 y.,Rural regions,Secondary School Degree,0.25716,427,1849,0.23723,0.27709
2007,30-45 y.,Rural regions,Intermediate School Degree,0.48018,930,1849,0.45740,0.50296
2007,30-45 y.,Rural regions,Technical School Degree,0.05735,88,1849,0.04675,0.06796
2007,30-45 y.,Rural regions,Upper Secondary Degree,0.15796,345,1849,0.14133,0.17459
2007,30-45 y.,Rural regions,Other Degree,0.04195,59,1849,0.03281,0.05109
2007,46-65 y.,Urban regions,Secondary School Degree,0.39405,1539,4577,0.37989,0.40821
2007,46-65 y.,Urban regions,Intermediate School Degree,0.25642,1258,4577,0.24376,0.26907
2007,46-65 y.,Urban regions,Technical School Degree,0.04697,251,4577,0.04084,0.05310
2007,46-65 y.,Urban regions,Upper Secondary Degree,0.16815,1064,4577,0.15731,0.17898
2007,46-65 y.,Urban regions,Other Degree,0.11283,401,4577,0.10366,0.12200
2007,46-65 y.,Urban regions,"Dropout, No School Degree",0.02159,64,4577,0.01738,0.02581
2007,46-65 y.,Rural regions,Secondary School Degree,0.40622,848,2448,0.38676,0.42568
2007,46-65 y.,Rural regions,Intermediate School Degree,0.38211,1012,2448,0.36286,0.40136
2007,46-65 y.,Rural regions,Technical School Degree,0.02957,87,2448,0.02286,0.03629
2007,46-65 y.,Rural regions,Upper Secondary Degree,0.11914,407,2448,0.10631,0.13198
2007,46-65 y.,Rural regions,Other Degree,0.05383,94,2448,0.04488,0.06277
2007,66 and older,Urban regions,Secondary School Degree,0.59954,1599,2821,0.58146,0.61763
2007,66 and older,Urban regions,Intermediate School Degree,0.17118,480,2821,0.15728,0.18509
2007,66 and older,Urban regions,Technical School Degree,0.04487,130,2821,0.03723,0.05251
2007,66 and older,Urban regions,Upper Secondary Degree,0.11202,412,2821,0.10038,0.12366
2007,66 and older,Urban regions,Other Degree,0.05533,153,2821,0.04690,0.06377
2007,66 and older,Urban regions,"Dropout, No School Degree",0.01690,47,2821,0.01214,0.02166
2007,66 and older,Rural regions,Secondary School Degree,0.71884,1082,1486,0.69597,0.74170
2007,66 and older,Rural regions,Intermediate School Degree,0.12158,196,1486,0.10496,0.13820
2007,66 and older,Rural regions,Technical School Degree,0.03182,37,1486,0.02289,0.04075
2007,66 and older,Rural regions,Upper Secondary Degree,0.06907,120,1486,0.05618,0.08197
2007,66 and older,Rural regions,Other Degree,0.04014,51,1486,0.03015,0.05012
2008,17-29 y.,Urban regions,Secondary School Degree,0.16991,278,1942,0.15320,0.18662
2008,17-29 y.,Urban regions,Intermediate School Degree,0.29817,553,1942,0.27782,0.31853
2008,17-29 y.,Urban regions,Technical School Degree,0.06460,121,1942,0.05366,0.07554
2008,17-29 y.,Urban regions,Upper Secondary Degree,0.27701,582,1942,0.25710,0.29692
2008,17-29 y.,Urban regions,Other Degree,0.02377,35,1942,0.01700,0.03055
2008,17-29 y.,Urban regions,No School Degree Yet,0.15679,373,1942,0.14061,0.17296
2008,17-29 y.,Rural regions,Secondary School Degree,0.22861,188,986,0.20238,0.25484
2008,17-29 y.,Rural regions,Intermediate School Degree,0.35792,354,986,0.32798,0.38786
2008,17-29 y.,Rural regions,Technical School Degree,0.07106,60,986,0.05501,0.08710
2008,17-29 y.,Rural regions,Upper Secondary Degree,0.15394,197,986,0.13140,0.17647
2008,17-29 y.,Rural regions,No School Degree Yet,0.15602,187,986,0.13336,0.17869
2008,30-45 y.,Urban regions,Secondary School Degree,0.24950,808,3436,0.23502,0.26397
2008,30-45 y.,Urban regions,Intermediate School Degree,0.29209,1101,3436,0.27688,0.30729
2008,30-45 y.,Urban regions,Technical School Degree,0.07567,258,3436,0.06683,0.08452
2008,30-45 y.,Urban regions,Upper Secondary Degree,0.29372,1034,3436,0.27849,0.30895
2008,30-45 y.,Urban regions,Other Degree,0.07409,201,3436,0.06533,0.08285
2008,30-45 y.,Urban regions,"Dropout, No School Degree",0.01493,34,3436,0.01088,0.01899
2008,30-45 y.,Rural regions,Secondary School Degree,0.25964,388,1689,0.23872,0.28056
2008,30-45 y.,Rural regions,Intermediate School Degree,0.47507,848,1689,0.45125,0.49890
2008,30-45 y.,Rural regions,Technical School Degree,0.05080,78,1689,0.04032,0.06128
2008,30-45 y.,Rural regions,Upper Secondary Degree,0.16107,320,1689,0.14353,0.17860
2008,30-45 y.,Rural regions,Other Degree,0.04135,55,1689,0.03185,0.05085
2008,46-65 y.,Urban regions,Secondary School Degree,0.38628,1430,4337,0.37179,0.40077
2008,46-65 y.,Urban regions,Intermediate School Degree,0.26934,1227,4337,0.25613,0.28254
2008,46-65 y.,Urban regions,Technical School Degree,0.04785,247,4337,0.04150,0.05421
2008,46-65 y.,Urban regions,Upper Secondary Degree,0.17161,1028,4337,0.16038,0.18283
2008,46-65 y.,Urban regions,Other Degree,0.10511,347,4337,0.09598,0.11424
2008,46-65 y.,Urban regions,"Dropout, No School Degree",0.01981,58,4337,0.01566,0.02396
2008,46-65 y.,Rural regions,Secondary School Degree,0.39035,772,2329,0.37054,0.41017
2008,46-65 y.,Rural regions,Intermediate School Degree,0.39604,1002,2329,0.37617,0.41590
2008,46-65 y.,Rural regions,Technical School Degree,0.03190,87,2329,0.02476,0.03903
2008,46-65 y.,Rural regions,Upper Secondary Degree,0.11896,386,2329,0.10581,0.13212
2008,46-65 y.,Rural regions,Other Degree,0.05483,82,2329,0.04558,0.06407
2008,66 and older,Urban regions,Secondary School Degree,0.59056,1556,2797,0.57233,0.60879
2008,66 and older,Urban regions,Intermediate School Degree,0.17348,482,2797,0.15945,0.18752
2008,66 and older,Urban regions,Technical School Degree,0.04300,126,2797,0.03548,0.05052
2008,66 and older,Urban regions,Upper Secondary Degree,0.11711,435,2797,0.10519,0.12903
2008,66 and older,Urban regions,Other Degree,0.06153,158,2797,0.05262,0.07044
2008,66 and older,Urban regions,"Dropout, No School Degree",0.01431,40,2797,0.00991,0.01871
2008,66 and older,Rural regions,Secondary School Degree,0.70657,1054,1469,0.68327,0.72986
2008,66 and older,Rural regions,Intermediate School Degree,0.13215,204,1469,0.11483,0.14947
2008,66 and older,Rural regions,Technical School Degree,0.03692,40,1469,0.02727,0.04656
2008,66 and older,Rural regions,Upper Secondary Degree,0.07244,124,1469,0.05918,0.08570
2008,66 and older,Rural regions,Other Degree,0.03392,47,1469,0.02466,0.04318
2009,17-29 y.,Urban regions,Secondary School Degree,0.17016,252,1746,0.15253,0.18779
2009,17-29 y.,Urban regions,Intermediate School Degree,0.27782,474,1746,0.25680,0.29884
2009,17-29 y.,Urban regions,Technical School Degree,0.06637,107,1746,0.05469,0.07805
2009,17-29 y.,Urban regions,Upper Secondary Degree,0.28321,521,1746,0.26207,0.30435
2009,17-29 y.,Urban regions,Other Degree,0.02678,34,1746,0.01920,0.03435
2009,17-29 y.,Urban regions,No School Degree Yet,0.16966,358,1746,0.15205,0.18727
2009,17-29 y.,Rural regions,Secondary School Degree,0.21516,158,875,0.18792,0.24241
2009,17-29 y.,Rural regions,Intermediate School Degree,0.35102,309,875,0.31937,0.38266
2009,17-29 y.,Rural regions,Technical School Degree,0.08045,60,875,0.06241,0.09848
2009,17-29 y.,Rural regions,Upper Secondary Degree,0.18892,200,875,0.16297,0.21487
2009,17-29 y.,Rural regions,No School Degree Yet,0.13774,148,875,0.11489,0.16058
2009,30-45 y.,Urban regions,Secondary School Degree,0.23739,679,3058,0.22231,0.25247
2009,30-45 y.,Urban regions,Intermediate School Degree,0.28863,983,3058,0.27257,0.30470
2009,30-45 y.,Urban regions,Technical School Degree,0.08017,241,3058,0.07054,0.08979
2009,30-45 y.,Urban regions,Upper Secondary Degree,0.30600,955,3058,0.28967,0.32234
2009,30-45 y.,Urban regions,Other Degree,0.07310,166,3058,0.06388,0.08233
2009,30-45 y.,Urban regions,"Dropout, No School Degree",0.01470,34,3058,0.01044,0.01897
2009,30-45 y.,Rural regions,Secondary School Degree,0.23640,344,1567,0.21536,0.25745
2009,30-45 y.,Rural regions,Intermediate School Degree,0.48162,795,1567,0.45688,0.50637
2009,30-45 y.,Rural regions,Technical School Degree,0.06286,78,1567,0.05084,0.07488
2009,30-45 y.,Rural regions,Upper Secondary Degree,0.16904,303,1567,0.15048,0.18760
2009,30-45 y.,Rural regions,Other Degree,0.03816,47,1567,0.02867,0.04765
2009,46-65 y.,Urban regions,Secondary School Degree,0.37523,1306,4040,0.36030,0.39017
2009,46-65 y.,Urban regions,Intermediate School Degree,0.27972,1175,4040,0.26588,0.29357
2009,46-65 y.,Urban regions,Technical School Degree,0.05047,230,4040,0.04372,0.05722
2009,46-65 y.,Urban regions,Upper Secondary Degree,0.18088,985,4040,0.16901,0.19275
2009,46-65 y.,Urban regions,Other Degree,0.09331,292,4040,0.08434,0.10228
2009,46-65 y.,Urban regions,"Dropout, No School Degree",0.02038,52,4040,0.01602,0.02474
2009,46-65 y.,Rural regions,Secondary School Degree,0.37724,720,2258,0.35725,0.39724
2009,46-65 y.,Rural regions,Intermediate School Degree,0.40481,989,2258,0.38456,0.42506
2009,46-65 y.,Rural regions,Technical School Degree,0.03325,90,2258,0.02585,0.04064
2009,46-65 y.,Rural regions,Upper Secondary Degree,0.12223,385,2258,0.10871,0.13574
2009,46-65 y.,Rural regions,Other Degree,0.05441,74,2258,0.04505,0.06376
2009,66 and older,Urban regions,Secondary School Degree,0.57679,1479,2697,0.55814,0.59544
2009,66 and older,Urban regions,Intermediate School Degree,0.18510,491,2697,0.17044,0.19976
2009,66 and older,Urban regions,Technical School Degree,0.04370,118,2697,0.03598,0.05141
2009,66 and older,Urban regions,Upper Secondary Degree,0.12303,434,2697,0.11063,0.13543
2009,66 and older,Urban regions,Other Degree,0.05469,136,2697,0.04611,0.06327
2009,66 and older,Urban regions,"Dropout, No School Degree",0.01669,39,2697,0.01186,0.02153
2009,66 and older,Rural regions,Secondary School Degree,0.68985,1009,1437,0.66592,0.71377
2009,66 and older,Rural regions,Intermediate School Degree,0.14597,216,1437,0.12771,0.16424
2009,66 and older,Rural regions,Technical School Degree,0.04206,39,1437,0.03168,0.05244
2009,66 and older,Rural regions,Upper Secondary Degree,0.07469,130,1437,0.06109,0.08829
2009,66 and older,Rural regions,Other Degree,0.03075,43,1437,0.02182,0.03968
2010,17-29 y.,Urban regions,Secondary School Degree,0.15254,427,2528,0.13852,0.16656
2010,17-29 y.,Urban regions,Intermediate School Degree,0.27374,685,2528,0.25636,0.29113
2010,17-29 y.,Urban regions,Technical School Degree,0.06652,141,2528,0.05680,0.07623
2010,17-29 y.,Urban regions,Upper Secondary Degree,0.30554,609,2528,0.28758,0.32350
2010,17-29 y.,Urban regions,Other Degree,0.03098,129,2528,0.02423,0.03774
2010,17-29 y.,Urban regions,"Dropout, No School Degree",0.01065,55,2528,0.00665,0.01465
2010,17-29 y.,Urban regions,No School Degree Yet,0.16003,482,2528,0.14573,0.17432
2010,17-29 y.,Rural regions,Secondary School Degree,0.21361,284,1300,0.19132,0.23590
2010,17-29 y.,Rural regions,Intermediate School Degree,0.34063,433,1300,0.31486,0.36641
2010,17-29 y.,Rural regions,Technical School Degree,0.08772,82,1300,0.07234,0.10311
2010,17-29 y.,Rural regions,Upper Secondary Degree,0.18547,222,1300,0.16433,0.20661
2010,17-29 y.,Rural regions,Other Degree,0.03119,51,1300,0.02173,0.04064
2010,17-29 y.,Rural regions,No School Degree Yet,0.13251,228,1300,0.11407,0.15094
2010,30-45 y.,Urban regions,Secondary School Degree,0.20725,1098,5942,0.19694,0.21755
2010,30-45 y.,Urban regions,Intermediate School Degree,0.28365,1760,5942,0.27219,0.29511
2010,30-45 y.,Urban regions,Technical School Degree,0.08535,444,5942,0.07824,0.09245
2010,30-45 y.,Urban regions,Upper Secondary Degree,0.30417,1905,5942,0.29247,0.31587
2010,30-45 y.,Urban regions,Other Degree,0.10404,623,5942,0.09628,0.11180
2010,30-45 y.,Urban regions,"Dropout, No School Degree",0.01554,112,5942,0.01240,0.01869
2010,30-45 y.,Rural regions,Secondary School Degree,0.22447,659,3062,0.20969,0.23925
2010,30-45 y.,Rural regions,Intermediate School Degree,0.47254,1464,3062,0.45485,0.49022
2010,30-45 y.,Rural regions,Technical School Degree,0.05413,163,3062,0.04611,0.06214
2010,30-45 y.,Rural regions,Upper Secondary Degree,0.18292,546,3062,0.16922,0.19662
2010,30-45 y.,Rural regions,Other Degree,0.05196,183,3062,0.04410,0.05983
2010,30-45 y.,Rural regions,"Dropout, No School Degree",0.01398,47,3062,0.00982,0.01814
2010,46-65 y.,Urban regions,Secondary School Degree,0.36403,1353,4459,0.34991,0.37816
2010,46-65 y.,Urban regions,Intermediate School Degree,0.28435,1308,4459,0.27111,0.29759
2010,46-65 y.,Urban regions,Technical School Degree,0.05376,274,4459,0.04714,0.06039
2010,46-65 y.,Urban regions,Upper Secondary Degree,0.18401,1132,4459,0.17264,0.19539
2010,46-65 y.,Urban regions,Other Degree,0.09670,340,4459,0.08802,0.10538
2010,46-65 y.,Urban regions,"Dropout, No School Degree",0.01714,52,4459,0.01333,0.02096
2010,46-65 y.,Rural regions,Secondary School Degree,0.35541,745,2457,0.33648,0.37434
2010,46-65 y.,Rural regions,Intermediate School Degree,0.41830,1094,2457,0.39879,0.43781
2010,46-65 y.,Rural regions,Technical School Degree,0.03168,107,2457,0.02475,0.03861
2010,46-65 y.,Rural regions,Upper Secondary Degree,0.12443,420,2457,0.11137,0.13748
2010,46-65 y.,Rural regions,Other Degree,0.06291,91,2457,0.05331,0.07251
2010,66 and older,Urban regions,Secondary School Degree,0.56670,1384,2616,0.54770,0.58569
2010,66 and older,Urban regions,Intermediate School Degree,0.19169,509,2616,0.17660,0.20678
2010,66 and older,Urban regions,Technical School Degree,0.04498,118,2616,0.03703,0.05292
2010,66 and older,Urban regions,Upper Secondary Degree,0.12236,440,2616,0.10980,0.13492
2010,66 and older,Urban regions,Other Degree,0.05821,130,2616,0.04924,0.06719
2010,66 and older,Urban regions,"Dropout, No School Degree",0.01606,35,2616,0.01125,0.02088
2010,66 and older,Rural regions,Secondary School Degree,0.66681,928,1379,0.64192,0.69169
2010,66 and older,Rural regions,Intermediate School Degree,0.15273,228,1379,0.13373,0.17172
2010,66 and older,Rural regions,Technical School Degree,0.04635,41,1379,0.03525,0.05745
2010,66 and older,Rural regions,Upper Secondary Degree,0.07920,141,1379,0.06494,0.09345
2010,66 and older,Rural regions,Other Degree,0.03713,41,1379,0.02715,0.04711
2011,17-29 y.,Urban regions,Secondary School Degree,0.14518,424,2665,0.13180,0.15856
2011,17-29 y.,Urban regions,Intermediate School Degree,0.25078,634,2665,0.23432,0.26724
2011,17-29 y.,Urban regions,Technical School Degree,0.06791,161,2665,0.05836,0.07747
2011,17-29 y.,Urban regions,Upper Secondary Degree,0.32110,689,2665,0.30337,0.33883
2011,17-29 y.,Urban regions,Other Degree,0.03480,100,2665,0.02784,0.04176
2011,17-29 y.,Urban regions,"Dropout, No School Degree",0.01100,46,2665,0.00704,0.01496
2011,17-29 y.,Urban regions,No School Degree Yet,0.16924,611,2665,0.15500,0.18348
2011,17-29 y.,Rural regions,Secondary School Degree,0.18999,294,1459,0.16985,0.21013
2011,17-29 y.,Rural regions,Intermediate School Degree,0.34961,488,1459,0.32514,0.37409
2011,17-29 y.,Rural regions,Technical School Degree,0.06970,84,1459,0.05663,0.08277
2011,17-29 y.,Rural regions,Upper Secondary Degree,0.24402,268,1459,0.22197,0.26606
2011,17-29 y.,Rural regions,Other Degree,0.01633,42,1459,0.00982,0.02284
2011,17-29 y.,Rural regions,No School Degree Yet,0.11552,283,1459,0.09911,0.13193
2011,30-45 y.,Urban regions,Secondary School Degree,0.18991,1139,6354,0.18026,0.19955
2011,30-45 y.,Urban regions,Intermediate School Degree,0.28268,1941,6354,0.27161,0.29375
2011,30-45 y.,Urban regions,Technical School Degree,0.08352,486,6354,0.07671,0.09032
2011,30-45 y.,Urban regions,Upper Secondary Degree,0.32368,2040,6354,0.31217,0.33519
2011,30-45 y.,Urban regions,Other Degree,0.10293,636,6354,0.09546,0.11040
2011,30-45 y.,Urban regions,"Dropout, No School Degree",0.01729,112,6354,0.01408,0.02050
2011,30-45 y.,Rural regions,Secondary School Degree,0.21384,719,3391,0.20004,0.22765
2011,30-45 y.,Rural regions,Intermediate School Degree,0.46363,1593,3391,0.44684,0.48042
2011,30-45 y.,Rural regions,Technical School Degree,0.06136,202,3391,0.05328,0.06944
2011,30-45 y.,Rural regions,Upper Secondary Degree,0.17934,621,3391,0.16643,0.19226
2011,30-45 y.,Rural regions,Other Degree,0.06738,202,3391,0.05894,0.07582
2011,30-45 y.,Rural regions,"Dropout, No School Degree",0.01444,54,3391,0.01042,0.01846
2011,46-65 y.,Urban regions,Secondary School Degree,0.34595,1682,5672,0.33357,0.35833
2011,46-65 y.,Urban regions,Intermediate School Degree,0.28686,1665,5672,0.27509,0.29863
2011,46-65 y.,Urban regions,Technical School Degree,0.05845,363,5672,0.05235,0.06456
2011,46-65 y.,Urban regions,Upper Secondary Degree,0.18585,1410,5672,0.17572,0.19597
2011,46-65 y.,Urban regions,Other Degree,0.10443,476,5672,0.09647,0.11239
2011,46-65 y.,Urban regions,"Dropout, No School Degree",0.01846,76,5672,0.01496,0.02196
2011,46-65 y.,Rural regions,Secondary School Degree,0.34293,1040,3369,0.32689,0.35896
2011,46-65 y.,Rural regions,Intermediate School Degree,0.41339,1443,3369,0.39676,0.43002
2011,46-65 y.,Rural regions,Technical School Degree,0.03660,148,3369,0.03026,0.04294
2011,46-65 y.,Rural regions,Upper Secondary Degree,0.12886,540,3369,0.11755,0.14018
2011,46-65 y.,Rural regions,Other Degree,0.06750,163,3369,0.05903,0.07598
2011,46-65 y.,Rural regions,"Dropout, No School Degree",0.01021,35,3369,0.00681,0.01360
2011,66 and older,Urban regions,Secondary School Degree,0.55782,1749,3303,0.54088,0.57476
2011,66 and older,Urban regions,Intermediate School Degree,0.19047,633,3303,0.17708,0.20386
2011,66 and older,Urban regions,Technical School Degree,0.04273,138,3303,0.03584,0.04963
2011,66 and older,Urban regions,Upper Secondary Degree,0.12594,547,3303,0.11463,0.13726
2011,66 and older,Urban regions,Other Degree,0.06285,185,3303,0.05458,0.07113
2011,66 and older,Urban regions,"Dropout, No School Degree",0.02018,51,3303,0.01538,0.02497
2011,66 and older,Rural regions,Secondary School Degree,0.64972,1150,1779,0.62755,0.67190
2011,66 and older,Rural regions,Intermediate School Degree,0.16428,315,1779,0.14706,0.18151
2011,66 and older,Rural regions,Technical School Degree,0.04118,50,1779,0.03194,0.05041
2011,66 and older,Rural regions,Upper Secondary Degree,0.08247,187,1779,0.06969,0.09526
2011,66 and older,Rural regions,Other Degree,0.04492,77,1779,0.03530,0.05455
2012,17-29 y.,Urban regions,Secondary School Degree,0.14995,413,2589,0.13620,0.16371
2012,17-29 y.,Urban regions,Intermediate School Degree,0.25660,603,2589,0.23977,0.27342
2012,17-29 y.,Urban regions,Technical School Degree,0.07207,148,2589,0.06211,0.08203
2012,17-29 y.,Urban regions,Upper Secondary Degree,0.32191,686,2589,0.30391,0.33991
2012,17-29 y.,Urban regions,Other Degree,0.03500,80,2589,0.02792,0.04208
2012,17-29 y.,Urban regions,"Dropout, No School Degree",0.00918,42,2589,0.00551,0.01286
2012,17-29 y.,Urban regions,No School Degree Yet,0.15528,617,2589,0.14132,0.16923
2012,17-29 y.,Rural regions,Secondary School Degree,0.20028,270,1385,0.17919,0.22136
2012,17-29 y.,Rural regions,Intermediate School Degree,0.33045,445,1385,0.30567,0.35523
2012,17-29 y.,Rural regions,Technical School Degree,0.05537,62,1385,0.04332,0.06742
2012,17-29 y.,Rural regions,Upper Secondary Degree,0.22934,263,1385,0.20719,0.25149
2012,17-29 y.,Rural regions,Other Degree,0.04181,53,1385,0.03126,0.05235
2012,17-29 y.,Rural regions,No School Degree Yet,0.12857,292,1385,0.11093,0.14620
2012,30-45 y.,Urban regions,Secondary School Degree,0.17527,1004,5794,0.16548,0.18507
2012,30-45 y.,Urban regions,Intermediate School Degree,0.27761,1754,5794,0.26608,0.28915
2012,30-45 y.,Urban regions,Technical School Degree,0.08442,449,5794,0.07726,0.09158
2012,30-45 y.,Urban regions,Upper Secondary Degree,0.32758,1872,5794,0.31550,0.33967
2012,30-45 y.,Urban regions,Other Degree,0.11760,601,5794,0.10930,0.12589
2012,30-45 y.,Urban regions,"Dropout, No School Degree",0.01713,114,5794,0.01379,0.02047
2012,30-45 y.,Rural regions,Secondary School Degree,0.21795,673,3184,0.20361,0.23230
2012,30-45 y.,Rural regions,Intermediate School Degree,0.44645,1465,3184,0.42918,0.46372
2012,30-45 y.,Rural regions,Technical School Degree,0.06692,195,3184,0.05823,0.07560
2012,30-45 y.,Rural regions,Upper Secondary Degree,0.18083,598,3184,0.16746,0.19420
2012,30-45 y.,Rural regions,Other Degree,0.06988,200,3184,0.06102,0.07874
2012,30-45 y.,Rural regions,"Dropout, No School Degree",0.01798,53,3184,0.01336,0.02259
2012,46-65 y.,Urban regions,Secondary School Degree,0.33503,1660,5762,0.32284,0.34722
2012,46-65 y.,Urban regions,Intermediate School Degree,0.28746,1722,5762,0.27577,0.29915
2012,46-65 y.,Urban regions,Technical School Degree,0.06207,399,5762,0.05584,0.06830
2012,46-65 y.,Urban regions,Upper Secondary Degree,0.19159,1446,5762,0.18143,0.20175
2012,46-65 y.,Urban regions,Other Degree,0.10564,466,5762,0.09771,0.11358
2012,46-65 y.,Urban regions,"Dropout, No School Degree",0.01821,69,5762,0.01476,0.02166
2012,46-65 y.,Rural regions,Secondary School Degree,0.34612,1076,3560,0.33049,0.36175
2012,46-65 y.,Rural regions,Intermediate School Degree,0.40856,1526,3560,0.39241,0.42471
2012,46-65 y.,Rural regions,Technical School Degree,0.03692,160,3560,0.03072,0.04311
2012,46-65 y.,Rural regions,Upper Secondary Degree,0.12851,587,3560,0.11752,0.13951
2012,46-65 y.,Rural regions,Other Degree,0.07208,176,3560,0.06358,0.08057
2012,46-65 y.,Rural regions,"Dropout, No School Degree",0.00716,35,3560,0.00439,0.00994
2012,66 and older,Urban regions,Secondary School Degree,0.53511,1687,3292,0.51806,0.55215
2012,66 and older,Urban regions,Intermediate School Degree,0.19183,658,3292,0.17838,0.20528
2012,66 and older,Urban regions,Technical School Degree,0.04451,144,3292,0.03747,0.05156
2012,66 and older,Urban regions,Upper Secondary Degree,0.13357,559,3292,0.12195,0.14520
2012,66 and older,Urban regions,Other Degree,0.07164,192,3292,0.06283,0.08045
2012,66 and older,Urban regions,"Dropout, No School Degree",0.02333,52,3292,0.01818,0.02849
2012,66 and older,Rural regions,Secondary School Degree,0.63708,1168,1840,0.61510,0.65906
2012,66 and older,Rural regions,Intermediate School Degree,0.17503,341,1840,0.15766,0.19239
2012,66 and older,Rural regions,Technical School Degree,0.03500,48,1840,0.02660,0.04340
2012,66 and older,Rural regions,Upper Secondary Degree,0.08311,196,1840,0.07049,0.09573
2012,66 and older,Rural regions,Other Degree,0.05145,87,1840,0.04135,0.06155
2013,17-29 y.,Urban regions,Secondary School Degree,0.14420,578,3440,0.13246,0.15594
2013,17-29 y.,Urban regions,Intermediate School Degree,0.25407,804,3440,0.23952,0.26862
2013,17-29 y.,Urban regions,Technical School Degree,0.08350,229,3440,0.07425,0.09275
2013,17-29 y.,Urban regions,Upper Secondary Degree,0.30490,832,3440,0.28951,0.32029
2013,17-29 y.,Urban regions,Other Degree,0.04825,215,3440,0.04109,0.05541
2013,17-29 y.,Urban regions,"Dropout, No School Degree",0.01210,64,3440,0.00844,0.01575
2013,17-29 y.,Urban regions,No School Degree Yet,0.15298,718,3440,0.14095,0.16502
2013,17-29 y.,Rural regions,Secondary School Degree,0.18331,296,1556,0.16408,0.20254
2013,17-29 y.,Rural regions,Intermediate School Degree,0.32223,477,1556,0.29900,0.34546
2013,17-29 y.,Rural regions,Technical School Degree,0.04660,70,1556,0.03612,0.05707
2013,17-29 y.,Rural regions,Upper Secondary Degree,0.23467,261,1556,0.21360,0.25573
2013,17-29 y.,Rural regions,Other Degree,0.04586,90,1556,0.03546,0.05626
2013,17-29 y.,Rural regions,No School Degree Yet,0.15177,362,1556,0.13393,0.16960
2013,30-45 y.,Urban regions,Secondary School Degree,0.16138,1060,6871,0.15268,0.17008
2013,30-45 y.,Urban regions,Intermediate School Degree,0.25959,1694,6871,0.24923,0.26996
2013,30-45 y.,Urban regions,Technical School Degree,0.08240,449,6871,0.07590,0.08891
2013,30-45 y.,Urban regions,Upper Secondary Degree,0.32705,1861,6871,0.31596,0.33814
2013,30-45 y.,Urban regions,Other Degree,0.14437,1589,6871,0.13606,0.15268
2013,30-45 y.,Urban regions,"Dropout, No School Degree",0.02499,218,6871,0.02130,0.02868
2013,30-45 y.,Rural regions,Secondary School Degree,0.21204,641,3325,0.19814,0.22593
2013,30-45 y.,Rural regions,Intermediate School Degree,0.43691,1354,3325,0.42004,0.45377
2013,30-45 y.,Rural regions,Technical School Degree,0.05946,171,3325,0.05142,0.06750
2013,30-45 y.,Rural regions,Upper Secondary Degree,0.18376,576,3325,0.17059,0.19692
2013,30-45 y.,Rural regions,Other Degree,0.08866,503,3325,0.07899,0.09832
2013,30-45 y.,Rural regions,"Dropout, No School Degree",0.01918,80,3325,0.01452,0.02385
2013,46-65 y.,Urban regions,Secondary School Degree,0.30963,1558,6379,0.29829,0.32098
2013,46-65 y.,Urban regions,Intermediate School Degree,0.29213,1711,6379,0.28097,0.30329
2013,46-65 y.,Urban regions,Technical School Degree,0.06506,420,6379,0.05901,0.07111
2013,46-65 y.,Urban regions,Upper Secondary Degree,0.20163,1512,6379,0.19178,0.21147
2013,46-65 y.,Urban regions,Other Degree,0.11069,1029,6379,0.10299,0.11839
2013,46-65 y.,Urban regions,"Dropout, No School Degree",0.02083,149,6379,0.01733,0.02434
2013,46-65 y.,Rural regions,Secondary School Degree,0.33452,1009,3696,0.31931,0.34974
2013,46-65 y.,Rural regions,Intermediate School Degree,0.41953,1507,3696,0.40362,0.43544
2013,46-65 y.,Rural regions,Technical School Degree,0.04132,169,3696,0.03490,0.04774
2013,46-65 y.,Rural regions,Upper Secondary Degree,0.12240,562,3696,0.11184,0.13297
2013,46-65 y.,Rural regions,Other Degree,0.07284,392,3696,0.06446,0.08122
2013,46-65 y.,Rural regions,"Dropout, No School Degree",0.00889,57,3696,0.00586,0.01192
2013,66 and older,Urban regions,Secondary School Degree,0.53055,1590,3233,0.51334,0.54775
2013,66 and older,Urban regions,Intermediate School Degree,0.19969,662,3233,0.18591,0.21347
2013,66 and older,Urban regions,Technical School Degree,0.04682,146,3233,0.03954,0.05410
2013,66 and older,Urban regions,Upper Secondary Degree,0.13670,560,3233,0.12486,0.14855
2013,66 and older,Urban regions,Other Degree,0.06477,219,3233,0.05628,0.07325
2013,66 and older,Urban regions,"Dropout, No School Degree",0.02147,56,3233,0.01648,0.02647
2013,66 and older,Rural regions,Secondary School Degree,0.62742,1065,1779,0.60494,0.64989
2013,66 and older,Rural regions,Intermediate School Degree,0.18415,337,1779,0.16613,0.20216
2013,66 and older,Rural regions,Technical School Degree,0.03435,45,1779,0.02589,0.04282
2013,66 and older,Rural regions,Upper Secondary Degree,0.09454,207,1779,0.08094,0.10814
2013,66 and older,Rural regions,Other Degree,0.04202,93,1779,0.03269,0.05134
2013,66 and older,Rural regions,"Dropout, No School Degree",0.01753,32,1779,0.01143,0.02363
2014,17-29 y.,Urban regions,Secondary School Degree,0.13119,451,2918,0.11894,0.14345
2014,17-29 y.,Urban regions,Intermediate School Degree,0.24323,674,2918,0.22766,0.25880
2014,17-29 y.,Urban regions,Technical School Degree,0.09059,205,2918,0.08017,0.10101
2014,17-29 y.,Urban regions,Upper Secondary Degree,0.33947,788,2918,0.32229,0.35666
