"pgpsbil","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Abitur","2011","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2011","(Fach-)Abitur","kein Migrationshintergrund","1892","0.692877898014617","0.67572388006806","0.710031915961174"
"Abitur","2011","(Fach-)Abitur","direkter Migrationshintergrund","115","0.191805923146208","0.161653912355122","0.221957933937294"
"Abitur","2011","(Fach-)Abitur","indirekter Migrationshintergrund","143","0.631601239791344","0.568572677779943","0.694629801802745"
"Abitur","2011","AkademikerInnen","kein Migrationshintergrund","3877","0.690652855148632","0.678282073133019","0.703023637164245"
"Abitur","2011","AkademikerInnen","direkter Migrationshintergrund","156","0.28542125991074","0.249494177476676","0.321348342344803"
"Abitur","2011","AkademikerInnen","indirekter Migrationshintergrund","153","0.709733116939684","0.645363979832101","0.774102254047266"
"Anderer Abschluss","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","kein Migrationshintergrund","183","0.0240913288156127","0.0205866294169188","0.0275960282143066"
"Anderer Abschluss","2011","Hauptschulabschluss","direkter Migrationshintergrund","799","0.615874949092415","0.589871494896412","0.641878403288418"
"Anderer Abschluss","2011","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2011","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2011","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2011","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","direkter Migrationshintergrund","437","0.601441869987821","0.563947150689828","0.638936589285814"
"Anderer Abschluss","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2011","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2011","AkademikerInnen","direkter Migrationshintergrund","399","0.614424400487865","0.575703741145645","0.653145059830084"
"Anderer Abschluss","2011","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","(noch) kein Abschluss","kein Migrationshintergrund","203","0.287491838802213","0.257673452446289","0.317310225158137"
"Ohne Abschluss verlassen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","205","0.830106559142358","0.783178157099844","0.877034961184872"
"Ohne Abschluss verlassen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2011","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","(noch) kein Abschluss","kein Migrationshintergrund","682","0.712508161197787","0.682689774841863","0.742326547553711"
"Noch kein Abschluss","2011","(noch) kein Abschluss","direkter Migrationshintergrund","40","0.163822598396239","0.117572074599842","0.210073122192635"
"Noch kein Abschluss","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","175","0.848195697590536","0.797701985563618","0.898689409617455"
"Noch kein Abschluss","2011","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","AkademikerInnen","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2011","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2011","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","Realschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2011","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2011","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2011","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","Hauptschulabschluss","kein Migrationshintergrund","6978","0.975434070200967","0.971847757568519","0.979020382833414"
"Hauptschulabschluss","2012","Hauptschulabschluss","direkter Migrationshintergrund","496","0.373878203186909","0.347152464924867","0.400603941448951"
"Hauptschulabschluss","2012","Hauptschulabschluss","indirekter Migrationshintergrund","314","0.95828196256586","0.9369029794704","0.97966094566132"
"Hauptschulabschluss","2012","Realschulabschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","AkademikerInnen","kein Migrationshintergrund","163","0.0365157276859759","0.0314678522669386","0.0415636031050133"
"Hauptschulabschluss","2012","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2012","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2012","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2012","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2012","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2012","Realschulabschluss","kein Migrationshintergrund","7196","0.996909999991292","0.995628797440061","0.998191202542523"
"Realschulabschluss","2012","Realschulabschluss","direkter Migrationshintergrund","278","0.994362163273545","0.985592203167304","1.00313212337979"
"Realschulabschluss","2012","Realschulabschluss","indirekter Migrationshintergrund","333","1","1","1"
"Realschulabschluss","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Realschulabschluss","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2012","AkademikerInnen","kein Migrationshintergrund","680","0.127979726909642","0.118989302089301","0.136970151729983"
"Realschulabschluss","2012","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2012","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2012","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2012","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2012","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2012","Realschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2012","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2012","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2012","(Fach-)Abitur","kein Migrationshintergrund","831","0.298366225415515","0.281143042832977","0.315589407998054"
"Fachhochschulreife","2012","(Fach-)Abitur","direkter Migrationshintergrund","63","0.0950435310462164","0.07232222822423","0.117764833868203"
"Fachhochschulreife","2012","(Fach-)Abitur","indirekter Migrationshintergrund","73","0.323404095304538","0.262282557577601","0.384525633031475"
"Fachhochschulreife","2012","AkademikerInnen","kein Migrationshintergrund","594","0.13263752132104","0.123509432706557","0.141765609935524"
"Fachhochschulreife","2012","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2012","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abitur","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abitur","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abitur","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2012","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2012","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2012","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2012","Realschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2012","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2012","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2012","(Fach-)Abitur","kein Migrationshintergrund","1856","0.688175771607014","0.67073812188078","0.705613421333249"
"Abitur","2012","(Fach-)Abitur","direkter Migrationshintergrund","104","0.186778567708867","0.156584193553705","0.21697294186403"
"Abitur","2012","(Fach-)Abitur","indirekter Migrationshintergrund","142","0.642067911408664","0.579428505203357","0.704707317613971"
"Abitur","2012","AkademikerInnen","kein Migrationshintergrund","3840","0.698213257513727","0.685859745060197","0.710566769967256"
"Abitur","2012","AkademikerInnen","direkter Migrationshintergrund","145","0.23972218049316","0.205534081741511","0.273910279244808"
"Abitur","2012","AkademikerInnen","indirekter Migrationshintergrund","153","0.749654304620623","0.687892813515463","0.811415795725782"
"Anderer Abschluss","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2012","Hauptschulabschluss","kein Migrationshintergrund","179","0.0245659297990333","0.0209796171665855","0.0281522424314812"
"Anderer Abschluss","2012","Hauptschulabschluss","direkter Migrationshintergrund","763","0.626121796813091","0.599396058551049","0.652847535075133"
"Anderer Abschluss","2012","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2012","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2012","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2012","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2012","(Fach-)Abitur","direkter Migrationshintergrund","443","0.630915748131199","0.593529959566943","0.668301536695456"
"Anderer Abschluss","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2012","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2012","AkademikerInnen","direkter Migrationshintergrund","403","0.66879880420839","0.631108610296727","0.706488998120053"
"Anderer Abschluss","2012","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","(noch) kein Abschluss","kein Migrationshintergrund","221","0.320822614612446","0.29087023271207","0.350774996512822"
"Ohne Abschluss verlassen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","174","0.858341894221622","0.810954012723399","0.905729775719845"
"Ohne Abschluss verlassen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2012","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","(noch) kein Abschluss","kein Migrationshintergrund","712","0.679177385387554","0.649225003487178","0.70912976728793"
"Noch kein Abschluss","2012","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.132487839175497","0.0864152925984942","0.178560385752501"
"Noch kein Abschluss","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","172","0.870621621593342","0.823515607101631","0.917727636085053"
"Noch kein Abschluss","2012","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","AkademikerInnen","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2012","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2012","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","Realschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2012","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2012","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2012","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","Hauptschulabschluss","kein Migrationshintergrund","6391","0.974492251786251","0.970676433887943","0.978308069684559"
"Hauptschulabschluss","2013","Hauptschulabschluss","direkter Migrationshintergrund","725","0.337475352755939","0.318490461249761","0.356460244262116"
"Hauptschulabschluss","2013","Hauptschulabschluss","indirekter Migrationshintergrund","535","0.947908549027743","0.929839867128161","0.965977230927326"
"Hauptschulabschluss","2013","Realschulabschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","AkademikerInnen","kein Migrationshintergrund","154","0.0355797380338577","0.0305220439670055","0.0406374321007099"
"Hauptschulabschluss","2013","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2013","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2013","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2013","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2013","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2013","Realschulabschluss","kein Migrationshintergrund","6826","0.996966393096186","0.995662915850587","0.998269870341785"
"Realschulabschluss","2013","Realschulabschluss","direkter Migrationshintergrund","496","0.994246395581026","0.987603606977867","1.00088918418418"
"Realschulabschluss","2013","Realschulabschluss","indirekter Migrationshintergrund","535","1","1","1"
"Realschulabschluss","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Realschulabschluss","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2013","AkademikerInnen","kein Migrationshintergrund","665","0.132990880595819","0.123719577410197","0.142262183781442"
"Realschulabschluss","2013","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2013","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2013","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2013","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2013","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2013","Realschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2013","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2013","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2013","(Fach-)Abitur","kein Migrationshintergrund","801","0.301555565803784","0.283999263843327","0.31911186776424"
"Fachhochschulreife","2013","(Fach-)Abitur","direkter Migrationshintergrund","145","0.122846571244392","0.106162120692161","0.139531021796623"
"Fachhochschulreife","2013","(Fach-)Abitur","indirekter Migrationshintergrund","115","0.33404991582245","0.286936537316108","0.381163294328793"
"Fachhochschulreife","2013","AkademikerInnen","kein Migrationshintergrund","572","0.129705239086621","0.120531846847182","0.13887863132606"
"Fachhochschulreife","2013","AkademikerInnen","direkter Migrationshintergrund","35","0.0589514196747837","0.0462404451205871","0.0716623942289803"
"Fachhochschulreife","2013","AkademikerInnen","indirekter Migrationshintergrund","37","0.142799502979078","0.104406038362371","0.181192967595784"
"Abitur","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abitur","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abitur","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2013","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2013","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2013","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2013","Realschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2013","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2013","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2013","(Fach-)Abitur","kein Migrationshintergrund","1799","0.685028270850716","0.667258841870629","0.702797699830804"
"Abitur","2013","(Fach-)Abitur","direkter Migrationshintergrund","185","0.170490262032618","0.151376193436473","0.189604330628763"
"Abitur","2013","(Fach-)Abitur","indirekter Migrationshintergrund","244","0.610447649539097","0.561736895355597","0.659158403722596"
"Abitur","2013","AkademikerInnen","kein Migrationshintergrund","3736","0.697740251564286","0.685201477791691","0.710279025336881"
"Abitur","2013","AkademikerInnen","direkter Migrationshintergrund","190","0.205406688885309","0.183604231985852","0.227209145784766"
"Abitur","2013","AkademikerInnen","indirekter Migrationshintergrund","253","0.789688249166234","0.744967161581758","0.834409336750711"
"Anderer Abschluss","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2013","Hauptschulabschluss","kein Migrationshintergrund","167","0.0255077482137487","0.0216919303154407","0.0293235661120566"
"Anderer Abschluss","2013","Hauptschulabschluss","direkter Migrationshintergrund","1658","0.662524647244061","0.643539755737884","0.681509538750239"
"Anderer Abschluss","2013","Hauptschulabschluss","indirekter Migrationshintergrund","46","0.0520914509722566","0.0340227690726743","0.0701601328718388"
"Anderer Abschluss","2013","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2013","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2013","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2013","(Fach-)Abitur","direkter Migrationshintergrund","1131","0.659183403862318","0.635092332924558","0.683274474800077"
"Anderer Abschluss","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2013","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2013","AkademikerInnen","direkter Migrationshintergrund","1065","0.709266387222734","0.684760072585246","0.733772701860223"
"Anderer Abschluss","2013","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","(noch) kein Abschluss","kein Migrationshintergrund","208","0.299840604413403","0.270201134429088","0.329480074397719"
"Ohne Abschluss verlassen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","419","0.868562201539208","0.840298924228032","0.896825478850385"
"Ohne Abschluss verlassen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","51","0.174927471584827","0.131937957462889","0.217916985706764"
"Ohne Abschluss verlassen","2013","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2013","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","(noch) kein Abschluss","kein Migrationshintergrund","710","0.700159395586597","0.670519925602281","0.729798865570912"
"Noch kein Abschluss","2013","(noch) kein Abschluss","direkter Migrationshintergrund","129","0.125238315664523","0.0975513473346642","0.152925283994382"
"Noch kein Abschluss","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","249","0.825072528415173","0.782083014293236","0.868062042537111"
"Noch kein Abschluss","2013","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2013","AkademikerInnen","kein Migrationshintergrund","","","",""
