year,age_gr,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.20200,183,676,0.17171,0.23229
2014,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.21308,146,726,0.18327,0.24288
2014,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.45874,380,726,0.42246,0.49501
2014,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.12200,99,726,0.09818,0.14583
2014,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.15663,101,726,0.13017,0.18308
2014,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.15207,333,2386,0.13766,0.16648
2014,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12613,258,2386,0.11280,0.13945
2014,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.62121,1503,2386,0.60174,0.64068
2014,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.08916,292,2386,0.07772,0.10060
2014,66 and older,Primary Level,"Dropout, No School Degree",0.97867,48,48,0.93736,1.01998
2014,66 and older,Lower Secondary Level,Secondary School Degree,0.77510,534,690,0.74392,0.80627
2014,66 and older,Lower Secondary Level,Intermediate School Degree,0.09230,65,690,0.07069,0.11391
2014,66 and older,Lower Secondary Level,Other Degree,0.13260,91,690,0.10728,0.15793
2014,66 and older,Upper Secondary Level,Secondary School Degree,0.69847,1753,2498,0.68047,0.71647
2014,66 and older,Upper Secondary Level,Intermediate School Degree,0.24172,637,2498,0.22492,0.25851
2014,66 and older,Upper Secondary Level,Other Degree,0.03749,108,2498,0.03004,0.04495
2014,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.38774,40,121,0.30056,0.47492
2014,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.37733,48,121,0.29060,0.46405
2014,66 and older,Post-secondary Non-tertiary Level,Other Degree,0.17119,33,121,0.10379,0.23859
2014,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.49687,165,297,0.43991,0.55383
2014,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.30607,99,297,0.25357,0.35857
2014,66 and older,First Stage of Tertiary Education,Technical School Degree,0.09777,33,297,0.06394,0.13161
2014,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.10007,117,1159,0.08278,0.11735
2014,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.16426,201,1159,0.14292,0.18560
2014,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13644,118,1159,0.11667,0.15621
2014,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.54082,656,1159,0.51212,0.56953
2014,66 and older,Second Stage of Tertiary Education,Other Degree,0.05726,67,1159,0.04387,0.07064
2015,17-29 y.,Primary Level,Other Degree,0.39152,35,116,0.30231,0.48073
2015,17-29 y.,Primary Level,"Dropout, No School Degree",0.60848,81,116,0.51927,0.69769
2015,17-29 y.,Lower Secondary Level,Secondary School Degree,0.40431,421,1022,0.37420,0.43441
2015,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.56520,523,1022,0.53480,0.59561
2015,17-29 y.,Lower Secondary Level,Other Degree,0.03049,78,1022,0.01994,0.04103
2015,17-29 y.,Upper Secondary Level,Secondary School Degree,0.15251,236,1665,0.13524,0.16979
2015,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.32250,465,1665,0.30004,0.34496
2015,17-29 y.,Upper Secondary Level,Technical School Degree,0.08232,141,1665,0.06911,0.09552
2015,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.37746,635,1665,0.35417,0.40075
2015,17-29 y.,Upper Secondary Level,Other Degree,0.05694,188,1665,0.04581,0.06808
2015,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.37545,87,277,0.31832,0.43258
2015,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.53595,120,277,0.47711,0.59479
2015,17-29 y.,Post-secondary Non-tertiary Level,Other Degree,0.08860,70,277,0.05508,0.12213
2015,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.75165,266,413,0.70993,0.79337
2015,17-29 y.,Second Stage of Tertiary Education,Other Degree,0.12520,147,413,0.09325,0.15716
2015,30-45 y.,Primary Level,"Dropout, No School Degree",0.95894,214,214,0.93229,0.98559
2015,30-45 y.,Lower Secondary Level,Secondary School Degree,0.47136,300,768,0.43603,0.50669
2015,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.25125,147,768,0.22056,0.28195
2015,30-45 y.,Lower Secondary Level,Other Degree,0.27739,321,768,0.24570,0.30907
2015,30-45 y.,Upper Secondary Level,Secondary School Degree,0.27557,831,3385,0.26052,0.29062
2015,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.55779,1804,3385,0.54106,0.57453
2015,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.04656,120,3385,0.03946,0.05365
2015,30-45 y.,Upper Secondary Level,Other Degree,0.09809,586,3385,0.08807,0.10811
2015,30-45 y.,Upper Secondary Level,"Dropout, No School Degree",0.01258,44,3385,0.00882,0.01633
2015,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.24028,231,1007,0.21388,0.26668
2015,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.54007,420,1007,0.50927,0.57087
2015,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.21839,356,1007,0.19286,0.24392
2015,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.12684,48,361,0.09246,0.16122
2015,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.44993,167,361,0.39854,0.50132
2015,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.21302,66,361,0.17072,0.25531
2015,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.19577,80,361,0.15478,0.23676
2015,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.05203,96,2293,0.04294,0.06112
2015,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11166,176,2293,0.09877,0.12455
2015,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.67580,1296,2293,0.65664,0.69496
2015,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.15538,725,2293,0.14055,0.17021
2015,46-65 y.,Primary Level,"Dropout, No School Degree",0.89250,136,136,0.84025,0.94475
2015,46-65 y.,Lower Secondary Level,Secondary School Degree,0.55260,313,664,0.51475,0.59045
2015,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.14116,111,664,0.11466,0.16767
2015,46-65 y.,Lower Secondary Level,Other Degree,0.30624,240,664,0.27115,0.34132
2015,46-65 y.,Upper Secondary Level,Secondary School Degree,0.41953,1633,4364,0.40489,0.43418
2015,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.48665,2192,4364,0.47182,0.50148
2015,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.01014,74,4364,0.00717,0.01312
2015,46-65 y.,Upper Secondary Level,Other Degree,0.07226,425,4364,0.06457,0.07994
2015,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00838,40,4364,0.00567,0.01108
2015,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.28711,184,724,0.25414,0.32009
2015,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.45304,310,724,0.41676,0.48933
2015,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.23530,230,724,0.20438,0.26622
2015,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.19156,139,705,0.16249,0.22063
2015,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48613,378,705,0.44921,0.52305
2015,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.13284,97,705,0.10777,0.15792
2015,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.14467,91,705,0.11869,0.17066
2015,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.14501,319,2356,0.13079,0.15923
2015,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12305,266,2356,0.10978,0.13631
2015,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.62555,1470,2356,0.60600,0.64509
2015,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.09502,301,2356,0.08318,0.10687
2015,66 and older,Primary Level,"Dropout, No School Degree",0.96304,40,40,0.90383,1.02225
2015,66 and older,Lower Secondary Level,Secondary School Degree,0.76501,504,651,0.73241,0.79760
2015,66 and older,Lower Secondary Level,Intermediate School Degree,0.10171,64,651,0.07847,0.12495
2015,66 and older,Lower Secondary Level,Other Degree,0.13328,83,651,0.10715,0.15941
2015,66 and older,Upper Secondary Level,Secondary School Degree,0.68680,1706,2470,0.66850,0.70509
2015,66 and older,Upper Secondary Level,Intermediate School Degree,0.24853,653,2470,0.23148,0.26558
2015,66 and older,Upper Secondary Level,Other Degree,0.04371,111,2470,0.03564,0.05177
2015,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.34571,39,129,0.26332,0.42810
2015,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.37010,47,129,0.28645,0.45374
2015,66 and older,Post-secondary Non-tertiary Level,Other Degree,0.20159,43,129,0.13209,0.27109
2015,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.47812,157,295,0.42102,0.53522
2015,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.33238,106,295,0.27853,0.38622
2015,66 and older,First Stage of Tertiary Education,Technical School Degree,0.09503,32,295,0.06151,0.12855
2015,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.09112,107,1179,0.07468,0.10755
2015,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.16518,204,1179,0.14398,0.18639
2015,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.12762,108,1179,0.10856,0.14667
2015,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.55660,688,1179,0.52823,0.58496
2015,66 and older,Second Stage of Tertiary Education,Other Degree,0.05881,72,1179,0.04537,0.07224
2016,17-29 y.,Primary Level,Other Degree,0.38354,34,400,0.33582,0.43125
2016,17-29 y.,Primary Level,"Dropout, No School Degree",0.55749,293,400,0.50876,0.60623
2016,17-29 y.,Primary Level,No School Attended,0.04398,73,400,0.02386,0.06410
2016,17-29 y.,Lower Secondary Level,Secondary School Degree,0.41458,404,1127,0.38580,0.44335
2016,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.54489,480,1127,0.51580,0.57398
2016,17-29 y.,Lower Secondary Level,Other Degree,0.04053,243,1127,0.02901,0.05205
2016,17-29 y.,Upper Secondary Level,Secondary School Degree,0.13584,186,1546,0.11876,0.15293
2016,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.33564,404,1546,0.31210,0.35919
2016,17-29 y.,Upper Secondary Level,Technical School Degree,0.08398,139,1546,0.07015,0.09781
2016,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.39804,572,1546,0.37364,0.42245
2016,17-29 y.,Upper Secondary Level,Other Degree,0.04265,245,1546,0.03257,0.05272
2016,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.31448,80,283,0.26028,0.36867
2016,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.55160,130,283,0.49355,0.60965
2016,17-29 y.,Post-secondary Non-tertiary Level,Other Degree,0.13392,73,283,0.09417,0.17367
2016,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.74825,238,492,0.70986,0.78664
2016,17-29 y.,Second Stage of Tertiary Education,Other Degree,0.13252,254,492,0.10253,0.16251
2016,30-45 y.,Primary Level,"Dropout, No School Degree",0.93965,526,679,0.92173,0.95758
2016,30-45 y.,Primary Level,No School Attended,0.02525,153,679,0.01344,0.03706
2016,30-45 y.,Lower Secondary Level,Secondary School Degree,0.46091,263,908,0.42847,0.49336
2016,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.26256,145,908,0.23392,0.29120
2016,30-45 y.,Lower Secondary Level,Other Degree,0.27652,500,908,0.24742,0.30563
2016,30-45 y.,Upper Secondary Level,Secondary School Degree,0.30119,758,3153,0.28517,0.31720
2016,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.52109,1523,3153,0.50365,0.53853
2016,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.04623,105,3153,0.03890,0.05357
2016,30-45 y.,Upper Secondary Level,Other Degree,0.10363,708,3153,0.09299,0.11427
2016,30-45 y.,Upper Secondary Level,"Dropout, No School Degree",0.01610,59,3153,0.01171,0.02050
2016,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.27068,209,952,0.24244,0.29892
2016,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.50628,385,952,0.47451,0.53806
2016,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.22299,358,952,0.19653,0.24945
2016,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.07876,38,322,0.04929,0.10823
2016,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.42802,143,322,0.37389,0.48215
2016,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.24590,64,322,0.19879,0.29301
2016,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.23085,77,322,0.18475,0.27695
2016,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.05528,89,2251,0.04584,0.06473
2016,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.10719,162,2251,0.09440,0.11997
2016,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.66847,1146,2251,0.64901,0.68792
2016,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.16309,854,2251,0.14783,0.17836
2016,46-65 y.,Primary Level,"Dropout, No School Degree",0.88566,218,267,0.84741,0.92390
2016,46-65 y.,Primary Level,No School Attended,0.01256,49,267,-0.00082,0.02595
2016,46-65 y.,Lower Secondary Level,Secondary School Degree,0.53946,284,643,0.50090,0.57802
2016,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.17265,105,643,0.14341,0.20188
2016,46-65 y.,Lower Secondary Level,Other Degree,0.28789,254,643,0.25287,0.32292
2016,46-65 y.,Upper Secondary Level,Secondary School Degree,0.40757,1491,4194,0.39270,0.42245
2016,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.49376,2133,4194,0.47863,0.50890
2016,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.01041,76,4194,0.00734,0.01348
2016,46-65 y.,Upper Secondary Level,Other Degree,0.07886,453,4194,0.07071,0.08702
2016,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00639,41,4194,0.00398,0.00880
2016,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29073,184,718,0.25750,0.32397
2016,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.44332,306,718,0.40696,0.47968
2016,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.24058,228,718,0.20929,0.27187
2016,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.19433,129,649,0.16386,0.22479
2016,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48583,348,649,0.44734,0.52431
2016,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.11600,84,649,0.09134,0.14066
2016,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.15059,88,649,0.12306,0.17813
2016,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.11659,266,2364,0.10365,0.12953
2016,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12158,252,2364,0.10840,0.13475
2016,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.63567,1447,2364,0.61627,0.65507
2016,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.11799,399,2364,0.10498,0.13100
2016,66 and older,Primary Level,"Dropout, No School Degree",0.99711,43,43,0.98087,1.01335
2016,66 and older,Lower Secondary Level,Secondary School Degree,0.73928,468,614,0.70452,0.77403
2016,66 and older,Lower Secondary Level,Intermediate School Degree,0.10374,66,614,0.07960,0.12788
2016,66 and older,Lower Secondary Level,Other Degree,0.15698,80,614,0.12818,0.18578
2016,66 and older,Upper Secondary Level,Secondary School Degree,0.67092,1602,2353,0.65193,0.68991
2016,66 and older,Upper Secondary Level,Intermediate School Degree,0.26234,647,2353,0.24457,0.28012
2016,66 and older,Upper Secondary Level,Other Degree,0.04535,104,2353,0.03694,0.05376
2016,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.37512,40,121,0.28849,0.46174
2016,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.33442,43,121,0.25000,0.41883
2016,66 and older,Post-secondary Non-tertiary Level,Other Degree,0.19205,38,121,0.12157,0.26253
2016,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.47013,145,281,0.41167,0.52859
2016,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.33601,104,281,0.28068,0.39134
2016,66 and older,First Stage of Tertiary Education,Technical School Degree,0.09417,32,281,0.05996,0.12838
2016,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.08490,97,1189,0.06905,0.10075
2016,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.17194,218,1189,0.15048,0.19339
2016,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.12794,111,1189,0.10895,0.14694
2016,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.55430,689,1189,0.52604,0.58257
2016,66 and older,Second Stage of Tertiary Education,Other Degree,0.06025,74,1189,0.04672,0.07378
2017,17-29 y.,Primary Level,"Dropout, No School Degree",0.69986,403,605,0.66331,0.73641
2017,17-29 y.,Primary Level,No School Degree Yet,0.03701,99,605,0.02195,0.05206
2017,17-29 y.,Primary Level,No School Attended,0.06846,103,605,0.04832,0.08860
2017,17-29 y.,Lower Secondary Level,Secondary School Degree,0.39836,398,1275,0.37148,0.42524
2017,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.54527,500,1275,0.51793,0.57262
2017,17-29 y.,Lower Secondary Level,Other Degree,0.05637,377,1275,0.04370,0.06903
2017,17-29 y.,Upper Secondary Level,Secondary School Degree,0.12447,197,1939,0.10977,0.13917
2017,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.35703,522,1939,0.33570,0.37836
2017,17-29 y.,Upper Secondary Level,Technical School Degree,0.08501,171,1939,0.07260,0.09743
2017,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.38612,728,1939,0.36445,0.40780
2017,17-29 y.,Upper Secondary Level,Other Degree,0.03991,321,1939,0.03119,0.04862
2017,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.37163,114,339,0.32011,0.42315
2017,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.53904,163,339,0.48590,0.59218
2017,17-29 y.,Post-secondary Non-tertiary Level,Other Degree,0.08933,62,339,0.05892,0.11973
2017,17-29 y.,Second Stage of Tertiary Education,Technical School Degree,0.09510,37,629,0.07215,0.11804
2017,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.74193,321,629,0.70771,0.77615
2017,17-29 y.,Second Stage of Tertiary Education,Other Degree,0.10814,271,629,0.08385,0.13243
2017,30-45 y.,Primary Level,"Dropout, No School Degree",0.85187,631,833,0.82774,0.87601
2017,30-45 y.,Primary Level,No School Attended,0.03441,202,833,0.02203,0.04680
2017,30-45 y.,Lower Secondary Level,Secondary School Degree,0.49432,301,1028,0.46374,0.52490
2017,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.26948,157,1028,0.24234,0.29662
2017,30-45 y.,Lower Secondary Level,Other Degree,0.23620,570,1028,0.21022,0.26218
2017,30-45 y.,Upper Secondary Level,Secondary School Degree,0.27895,725,3180,0.26336,0.29454
2017,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.54270,1582,3180,0.52539,0.56002
2017,30-45 y.,Upper Secondary Level,Technical School Degree,0.01398,32,3180,0.00990,0.01806
2017,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.04881,107,3180,0.04132,0.05630
2017,30-45 y.,Upper Secondary Level,Other Degree,0.09979,675,3180,0.08937,0.11021
2017,30-45 y.,Upper Secondary Level,"Dropout, No School Degree",0.01572,59,3180,0.01139,0.02004
2017,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29173,247,960,0.26296,0.32050
2017,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.49428,413,960,0.46263,0.52592
2017,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.21394,300,960,0.18798,0.23989
2017,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.06109,32,326,0.03505,0.08713
2017,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.52918,161,326,0.47491,0.58344
2017,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.17409,64,326,0.13287,0.21532
2017,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.21209,69,326,0.16764,0.25653
2017,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.04583,97,2422,0.03750,0.05416
2017,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11568,184,2422,0.10294,0.12843
2017,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.66916,1270,2422,0.65042,0.68790
2017,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.16369,871,2422,0.14896,0.17843
2017,46-65 y.,Primary Level,"Dropout, No School Degree",0.87306,290,361,0.83867,0.90745
2017,46-65 y.,Primary Level,No School Attended,0.01716,71,361,0.00375,0.03058
2017,46-65 y.,Lower Secondary Level,Secondary School Degree,0.52055,339,788,0.48564,0.55545
2017,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.19088,162,788,0.16342,0.21833
2017,46-65 y.,Lower Secondary Level,Other Degree,0.28858,287,788,0.25692,0.32023
2017,46-65 y.,Upper Secondary Level,Secondary School Degree,0.40099,1661,4849,0.38719,0.41479
2017,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.49821,2557,4849,0.48413,0.51228
2017,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.01170,97,4849,0.00867,0.01473
2017,46-65 y.,Upper Secondary Level,Other Degree,0.07779,489,4849,0.07025,0.08533
2017,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00697,45,4849,0.00463,0.00931
2017,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.26183,231,866,0.23253,0.29113
2017,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.47402,390,866,0.44074,0.50729
2017,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.24859,245,866,0.21979,0.27739
2017,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.18661,143,751,0.15872,0.21449
2017,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49093,408,751,0.45515,0.52671
2017,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.12619,92,751,0.10242,0.14995
2017,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.16062,108,751,0.13435,0.18690
2017,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.11047,295,2723,0.09869,0.12224
2017,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.11810,284,2723,0.10597,0.13022
2017,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.63409,1695,2723,0.61600,0.65219
2017,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.12555,449,2723,0.11311,0.13800
2017,66 and older,Primary Level,"Dropout, No School Degree",0.97585,48,48,0.93197,1.01974
2017,66 and older,Lower Secondary Level,Secondary School Degree,0.74123,443,610,0.70644,0.77601
2017,66 and older,Lower Secondary Level,Intermediate School Degree,0.10867,80,610,0.08395,0.13339
2017,66 and older,Lower Secondary Level,Other Degree,0.15010,87,610,0.12173,0.17847
2017,66 and older,Upper Secondary Level,Secondary School Degree,0.65199,1627,2487,0.63327,0.67072
2017,66 and older,Upper Secondary Level,Intermediate School Degree,0.27525,745,2487,0.25769,0.29281
2017,66 and older,Upper Secondary Level,Other Degree,0.04955,115,2487,0.04102,0.05808
2017,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.34578,42,130,0.26370,0.42785
2017,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.33574,52,130,0.25425,0.41724
2017,66 and older,Post-secondary Non-tertiary Level,Other Degree,0.21164,36,130,0.14116,0.28213
2017,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.42975,137,293,0.37297,0.48653
2017,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.34992,120,293,0.29522,0.40463
2017,66 and older,First Stage of Tertiary Education,Technical School Degree,0.08889,36,293,0.05625,0.12153
2017,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.08039,88,1258,0.06536,0.09542
2017,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.16339,227,1258,0.14295,0.18383
2017,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13579,124,1258,0.11685,0.15473
2017,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.55587,733,1258,0.52840,0.58334
2017,66 and older,Second Stage of Tertiary Education,Other Degree,0.06401,86,1258,0.05048,0.07754
2018,17-29 y.,Primary Level,"Dropout, No School Degree",0.72614,386,533,0.68825,0.76403
2018,17-29 y.,Primary Level,No School Degree Yet,0.03659,77,533,0.02064,0.05255
2018,17-29 y.,Primary Level,No School Attended,0.04377,70,533,0.02639,0.06116
2018,17-29 y.,Lower Secondary Level,Secondary School Degree,0.45837,440,1260,0.43084,0.48589
2018,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.49213,514,1260,0.46451,0.51975
2018,17-29 y.,Lower Secondary Level,Other Degree,0.04950,306,1260,0.03752,0.06148
2018,17-29 y.,Upper Secondary Level,Secondary School Degree,0.10859,176,1778,0.09412,0.12305
2018,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.35730,481,1778,0.33502,0.37958
2018,17-29 y.,Upper Secondary Level,Technical School Degree,0.09189,175,1778,0.07846,0.10532
2018,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.39641,707,1778,0.37366,0.41915
2018,17-29 y.,Upper Secondary Level,Other Degree,0.04126,239,1778,0.03202,0.05051
2018,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.30690,107,328,0.25691,0.35689
2018,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62208,180,328,0.56952,0.67463
2018,17-29 y.,Post-secondary Non-tertiary Level,Other Degree,0.07103,41,328,0.04319,0.09887
2018,17-29 y.,Second Stage of Tertiary Education,Technical School Degree,0.05921,33,569,0.03980,0.07862
2018,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.74534,336,569,0.70952,0.78117
2018,17-29 y.,Second Stage of Tertiary Education,Other Degree,0.12247,200,569,0.09551,0.14943
2018,30-45 y.,Primary Level,"Dropout, No School Degree",0.87244,607,774,0.84893,0.89596
2018,30-45 y.,Primary Level,No School Attended,0.03277,167,774,0.02022,0.04532
2018,30-45 y.,Lower Secondary Level,Secondary School Degree,0.49782,283,935,0.46575,0.52988
2018,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.25190,148,935,0.22406,0.27974
2018,30-45 y.,Lower Secondary Level,Other Degree,0.25029,504,935,0.22251,0.27807
2018,30-45 y.,Upper Secondary Level,Secondary School Degree,0.27556,658,2891,0.25927,0.29185
2018,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.54082,1416,2891,0.52265,0.55899
2018,30-45 y.,Upper Secondary Level,Technical School Degree,0.01457,37,2891,0.01020,0.01894
2018,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.05287,101,2891,0.04471,0.06103
