year,bula_h,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Lower Saxony,3rd Quintile,Somewhat concerned,0.45597,237,485,0.41159,0.50034
2018,Lower Saxony,3rd Quintile,Not concerned at all,0.20614,112,485,0.17010,0.24218
2018,Lower Saxony,4th Quintile,Very concerned,0.25510,110,460,0.21522,0.29498
2018,Lower Saxony,4th Quintile,Somewhat concerned,0.43909,215,460,0.39369,0.48449
2018,Lower Saxony,4th Quintile,Not concerned at all,0.30581,135,460,0.26366,0.34796
2018,Lower Saxony,5th Quintile,Very concerned,0.22960,104,527,0.19366,0.26554
2018,Lower Saxony,5th Quintile,Somewhat concerned,0.39859,239,527,0.35675,0.44043
2018,Lower Saxony,5th Quintile,Not concerned at all,0.37181,184,527,0.33051,0.41311
2018,North Rhine-Westphalia,1st Quintile,Very concerned,0.33037,379,1100,0.30256,0.35818
2018,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.42053,460,1100,0.39135,0.44972
2018,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.24910,261,1100,0.22353,0.27467
2018,North Rhine-Westphalia,2nd Quintile,Very concerned,0.36332,357,1034,0.33399,0.39265
2018,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.40109,436,1034,0.37121,0.43098
2018,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.23558,241,1034,0.20970,0.26146
2018,North Rhine-Westphalia,3rd Quintile,Very concerned,0.32301,299,979,0.29371,0.35232
2018,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.49118,440,979,0.45985,0.52252
2018,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.18580,240,979,0.16142,0.21018
2018,North Rhine-Westphalia,4th Quintile,Very concerned,0.27529,231,966,0.24711,0.30348
2018,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.45871,443,966,0.42728,0.49015
2018,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.26599,292,966,0.23811,0.29387
2018,North Rhine-Westphalia,5th Quintile,Very concerned,0.20933,228,1073,0.18497,0.23368
2018,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.46131,486,1073,0.43147,0.49115
2018,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.32937,359,1073,0.30123,0.35750
2018,Hesse,1st Quintile,Very concerned,0.38877,99,269,0.33040,0.44713
2018,Hesse,1st Quintile,Somewhat concerned,0.32577,84,269,0.26966,0.38188
2018,Hesse,1st Quintile,Not concerned at all,0.28546,86,269,0.23139,0.33953
2018,Hesse,2nd Quintile,Very concerned,0.35056,93,274,0.29395,0.40716
2018,Hesse,2nd Quintile,Somewhat concerned,0.40960,121,274,0.35127,0.46794
2018,Hesse,2nd Quintile,Not concerned at all,0.23984,60,274,0.18919,0.29049
2018,Hesse,3rd Quintile,Very concerned,0.32363,97,304,0.27095,0.37631
2018,Hesse,3rd Quintile,Somewhat concerned,0.39966,128,304,0.34450,0.45481
2018,Hesse,3rd Quintile,Not concerned at all,0.27671,79,304,0.22633,0.32708
2018,Hesse,4th Quintile,Very concerned,0.22365,90,332,0.17876,0.26854
2018,Hesse,4th Quintile,Somewhat concerned,0.46578,159,332,0.41204,0.51952
2018,Hesse,4th Quintile,Not concerned at all,0.31057,83,332,0.26072,0.36042
2018,Hesse,5th Quintile,Very concerned,0.27087,86,432,0.22892,0.31283
2018,Hesse,5th Quintile,Somewhat concerned,0.42234,198,432,0.37570,0.46897
2018,Hesse,5th Quintile,Not concerned at all,0.30679,148,432,0.26325,0.35033
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.31364,88,288,0.25996,0.36732
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.47367,145,288,0.41590,0.53143
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.21269,55,288,0.16535,0.26003
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.35840,97,283,0.30243,0.41436
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.40369,122,283,0.34643,0.46096
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.23791,64,283,0.18822,0.28761
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.28706,75,271,0.23309,0.34102
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.51623,137,271,0.45662,0.57584
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.19672,59,271,0.14930,0.24413
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.31397,76,284,0.25990,0.36805
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.49835,144,284,0.44009,0.55660
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.18768,64,284,0.14219,0.23317
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.21250,56,255,0.16219,0.26281
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.50295,127,255,0.44146,0.56444
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.28455,72,255,0.22906,0.34004
2018,Baden-Wuerttemberg,1st Quintile,Very concerned,0.30912,80,283,0.25518,0.36306
2018,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.34877,96,283,0.29315,0.40440
2018,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.34210,107,283,0.28673,0.39748
2018,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.20909,119,494,0.17320,0.24499
2018,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.48602,212,494,0.44190,0.53014
2018,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.30489,163,494,0.26425,0.34553
2018,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.25356,134,537,0.21673,0.29039
2018,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.52221,260,537,0.47992,0.56449
2018,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.22423,143,537,0.18892,0.25954
2018,Baden-Wuerttemberg,4th Quintile,Very concerned,0.26477,146,647,0.23074,0.29879
2018,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.47892,298,647,0.44040,0.51745
2018,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.25631,203,647,0.22264,0.28998
2018,Baden-Wuerttemberg,5th Quintile,Very concerned,0.23667,144,746,0.20615,0.26719
2018,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.47975,377,746,0.44388,0.51563
2018,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.28358,225,746,0.25121,0.31595
2018,Bavaria,1st Quintile,Very concerned,0.31224,183,540,0.27311,0.35136
2018,Bavaria,1st Quintile,Somewhat concerned,0.46708,229,540,0.42496,0.50920
2018,Bavaria,1st Quintile,Not concerned at all,0.22068,128,540,0.18567,0.25569
2018,Bavaria,2nd Quintile,Very concerned,0.38544,239,712,0.34966,0.42121
2018,Bavaria,2nd Quintile,Somewhat concerned,0.40328,280,712,0.36722,0.43934
2018,Bavaria,2nd Quintile,Not concerned at all,0.21129,193,712,0.18128,0.24129
2018,Bavaria,3rd Quintile,Very concerned,0.32101,231,708,0.28659,0.35542
2018,Bavaria,3rd Quintile,Somewhat concerned,0.42177,303,708,0.38537,0.45817
2018,Bavaria,3rd Quintile,Not concerned at all,0.25722,174,708,0.22500,0.28944
2018,Bavaria,4th Quintile,Very concerned,0.35216,252,842,0.31988,0.38445
2018,Bavaria,4th Quintile,Somewhat concerned,0.42888,374,842,0.39543,0.46233
2018,Bavaria,4th Quintile,Not concerned at all,0.21896,216,842,0.19101,0.24690
2018,Bavaria,5th Quintile,Very concerned,0.21817,204,979,0.19229,0.24406
2018,Bavaria,5th Quintile,Somewhat concerned,0.47644,468,979,0.44514,0.50774
2018,Bavaria,5th Quintile,Not concerned at all,0.30539,307,979,0.27652,0.33425
2018,Berlin,1st Quintile,Very concerned,0.40391,86,213,0.33785,0.46996
2018,Berlin,1st Quintile,Somewhat concerned,0.31635,67,213,0.25375,0.37895
2018,Berlin,1st Quintile,Not concerned at all,0.27974,60,213,0.21932,0.34017
2018,Berlin,2nd Quintile,Very concerned,0.35984,53,171,0.28770,0.43199
2018,Berlin,2nd Quintile,Somewhat concerned,0.36664,62,171,0.29420,0.43908
2018,Berlin,2nd Quintile,Not concerned at all,0.27352,56,171,0.20651,0.34052
2018,Berlin,3rd Quintile,Very concerned,0.29127,32,140,0.21573,0.36680
2018,Berlin,3rd Quintile,Somewhat concerned,0.40556,62,140,0.32394,0.48719
2018,Berlin,3rd Quintile,Not concerned at all,0.30317,46,140,0.22676,0.37958
2018,Berlin,4th Quintile,Very concerned,0.23455,41,174,0.17141,0.29769
2018,Berlin,4th Quintile,Somewhat concerned,0.45953,70,174,0.38526,0.53379
2018,Berlin,4th Quintile,Not concerned at all,0.30592,63,174,0.23726,0.37459
2018,Berlin,5th Quintile,Very concerned,0.17481,31,182,0.11948,0.23014
2018,Berlin,5th Quintile,Somewhat concerned,0.46351,78,182,0.39086,0.53616
2018,Berlin,5th Quintile,Not concerned at all,0.36168,73,182,0.29168,0.43168
2018,Brandenburg,1st Quintile,Very concerned,0.49069,109,234,0.42650,0.55488
2018,Brandenburg,1st Quintile,Somewhat concerned,0.36266,87,234,0.30093,0.42439
2018,Brandenburg,1st Quintile,Not concerned at all,0.14665,38,234,0.10123,0.19208
2018,Brandenburg,2nd Quintile,Very concerned,0.43706,110,243,0.37456,0.49956
2018,Brandenburg,2nd Quintile,Somewhat concerned,0.41450,93,243,0.35243,0.47657
2018,Brandenburg,2nd Quintile,Not concerned at all,0.14844,40,243,0.10365,0.19324
2018,Brandenburg,3rd Quintile,Very concerned,0.53372,99,191,0.46278,0.60465
2018,Brandenburg,3rd Quintile,Somewhat concerned,0.41243,92,191,0.34244,0.48243
2018,Brandenburg,4th Quintile,Very concerned,0.44366,50,113,0.35165,0.53568
2018,Brandenburg,4th Quintile,Somewhat concerned,0.47514,63,113,0.38266,0.56763
2018,Brandenburg,5th Quintile,Somewhat concerned,0.44555,55,93,0.34399,0.54711
2018,Brandenburg,5th Quintile,Not concerned at all,0.29113,38,93,0.19830,0.38396
2018,Mecklenburg-Western Pomerania,1st Quintile,Very concerned,0.49497,72,137,0.41094,0.57900
2018,Mecklenburg-Western Pomerania,1st Quintile,Somewhat concerned,0.37086,65,137,0.28968,0.45204
2018,Mecklenburg-Western Pomerania,2nd Quintile,Very concerned,0.34908,66,147,0.27176,0.42640
2018,Mecklenburg-Western Pomerania,2nd Quintile,Somewhat concerned,0.56972,81,147,0.48940,0.65003
2018,Mecklenburg-Western Pomerania,3rd Quintile,Somewhat concerned,0.49824,46,46,0.35215,0.64433
2018,Mecklenburg-Western Pomerania,4th Quintile,Somewhat concerned,0.34538,38,38,0.19217,0.49860
2018,Mecklenburg-Western Pomerania,5th Quintile,Somewhat concerned,0.42448,31,31,0.24761,0.60135
2018,Saxony,1st Quintile,Very concerned,0.33959,134,327,0.28818,0.39099
2018,Saxony,1st Quintile,Somewhat concerned,0.41996,128,327,0.36638,0.47354
2018,Saxony,1st Quintile,Not concerned at all,0.24045,65,327,0.19406,0.28684
2018,Saxony,2nd Quintile,Very concerned,0.39075,191,472,0.34668,0.43481
2018,Saxony,2nd Quintile,Somewhat concerned,0.35156,173,472,0.30844,0.39468
2018,Saxony,2nd Quintile,Not concerned at all,0.25769,108,472,0.21819,0.29719
2018,Saxony,3rd Quintile,Very concerned,0.48352,148,346,0.43079,0.53625
2018,Saxony,3rd Quintile,Somewhat concerned,0.39374,133,346,0.34218,0.44530
2018,Saxony,3rd Quintile,Not concerned at all,0.12274,65,346,0.08811,0.15737
2018,Saxony,4th Quintile,Very concerned,0.45179,105,252,0.39022,0.51336
2018,Saxony,4th Quintile,Somewhat concerned,0.28071,94,252,0.22512,0.33630
2018,Saxony,4th Quintile,Not concerned at all,0.26750,53,252,0.21274,0.32226
2018,Saxony,5th Quintile,Very concerned,0.33215,45,171,0.26135,0.40295
2018,Saxony,5th Quintile,Somewhat concerned,0.46286,80,171,0.38790,0.53781
2018,Saxony,5th Quintile,Not concerned at all,0.20499,46,171,0.14431,0.26568
2018,Saxony-Anhalt,1st Quintile,Very concerned,0.48279,120,257,0.42158,0.54400
2018,Saxony-Anhalt,1st Quintile,Somewhat concerned,0.26800,92,257,0.21375,0.32226
2018,Saxony-Anhalt,1st Quintile,Not concerned at all,0.24921,45,257,0.19622,0.30219
2018,Saxony-Anhalt,2nd Quintile,Very concerned,0.42108,84,193,0.35124,0.49091
2018,Saxony-Anhalt,2nd Quintile,Somewhat concerned,0.42343,78,193,0.35353,0.49332
2018,Saxony-Anhalt,2nd Quintile,Not concerned at all,0.15550,31,193,0.10424,0.20676
2018,Saxony-Anhalt,3rd Quintile,Very concerned,0.45325,74,147,0.37250,0.53400
2018,Saxony-Anhalt,3rd Quintile,Somewhat concerned,0.46201,73,147,0.38113,0.54288
2018,Saxony-Anhalt,4th Quintile,Very concerned,0.52390,58,110,0.43014,0.61766
2018,Saxony-Anhalt,4th Quintile,Somewhat concerned,0.35434,52,110,0.26455,0.44414
2018,Saxony-Anhalt,5th Quintile,Somewhat concerned,0.37459,43,43,0.22821,0.52098
2018,Thuringa,1st Quintile,Very concerned,0.47663,96,194,0.40616,0.54709
2018,Thuringa,1st Quintile,Somewhat concerned,0.31091,62,194,0.24561,0.37621
2018,Thuringa,1st Quintile,Not concerned at all,0.21246,36,194,0.15475,0.27017
2018,Thuringa,2nd Quintile,Very concerned,0.46653,113,247,0.40419,0.52887
2018,Thuringa,2nd Quintile,Somewhat concerned,0.42709,100,247,0.36528,0.48891
2018,Thuringa,2nd Quintile,Not concerned at all,0.10638,34,247,0.06785,0.14491
2018,Thuringa,3rd Quintile,Very concerned,0.42051,77,196,0.35122,0.48979
2018,Thuringa,3rd Quintile,Somewhat concerned,0.42073,85,196,0.35144,0.49002
2018,Thuringa,3rd Quintile,Not concerned at all,0.15876,34,196,0.10747,0.21006
2018,Thuringa,4th Quintile,Very concerned,0.27369,47,156,0.20350,0.34389
2018,Thuringa,4th Quintile,Somewhat concerned,0.53159,75,156,0.45303,0.61015
2018,Thuringa,4th Quintile,Not concerned at all,0.19472,34,156,0.13238,0.25706
2018,Thuringa,5th Quintile,Very concerned,0.42908,38,75,0.31631,0.54185
2018,Thuringa,5th Quintile,Somewhat concerned,0.35356,37,75,0.24463,0.46249
2019,Schleswig-Holstein,1st Quintile,Very concerned,0.33270,54,167,0.26103,0.40438
2019,Schleswig-Holstein,1st Quintile,Somewhat concerned,0.38559,72,167,0.31155,0.45964
2019,Schleswig-Holstein,1st Quintile,Not concerned at all,0.28170,41,167,0.21327,0.35014
2019,Schleswig-Holstein,2nd Quintile,Very concerned,0.22353,52,194,0.16475,0.28231
2019,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.50304,95,194,0.43250,0.57358
2019,Schleswig-Holstein,2nd Quintile,Not concerned at all,0.27343,47,194,0.21055,0.33631
2019,Schleswig-Holstein,3rd Quintile,Very concerned,0.33229,51,168,0.26085,0.40373
2019,Schleswig-Holstein,3rd Quintile,Somewhat concerned,0.43465,72,168,0.35946,0.50983
2019,Schleswig-Holstein,3rd Quintile,Not concerned at all,0.23306,45,168,0.16894,0.29718
2019,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.45547,60,112,0.36282,0.54811
2019,Schleswig-Holstein,4th Quintile,Not concerned at all,0.33573,52,112,0.24788,0.42359
2019,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.47767,74,131,0.39181,0.56354
2019,Schleswig-Holstein,5th Quintile,Not concerned at all,0.34099,57,131,0.25950,0.42248
2019,Hamburg,1st Quintile,Somewhat concerned,0.42780,44,81,0.31938,0.53622
2019,Hamburg,1st Quintile,Not concerned at all,0.29832,37,81,0.19806,0.39858
2019,Hamburg,3rd Quintile,Somewhat concerned,0.60840,38,38,0.45112,0.76568
2019,Hamburg,4th Quintile,Somewhat concerned,0.42922,39,81,0.32076,0.53769
2019,Hamburg,4th Quintile,Not concerned at all,0.44044,42,81,0.33165,0.54922
2019,Hamburg,5th Quintile,Somewhat concerned,0.39298,40,83,0.28726,0.49869
2019,Hamburg,5th Quintile,Not concerned at all,0.37630,43,83,0.27144,0.48116
2019,Lower Saxony,1st Quintile,Very concerned,0.29124,144,469,0.25008,0.33240
2019,Lower Saxony,1st Quintile,Somewhat concerned,0.45041,195,469,0.40534,0.49549
2019,Lower Saxony,1st Quintile,Not concerned at all,0.25835,130,469,0.21869,0.29801
2019,Lower Saxony,2nd Quintile,Very concerned,0.26598,119,454,0.22529,0.30667
2019,Lower Saxony,2nd Quintile,Somewhat concerned,0.47829,212,454,0.43229,0.52429
2019,Lower Saxony,2nd Quintile,Not concerned at all,0.25573,123,454,0.21555,0.29590
2019,Lower Saxony,3rd Quintile,Very concerned,0.32209,107,431,0.27792,0.36625
2019,Lower Saxony,3rd Quintile,Somewhat concerned,0.45873,205,431,0.41163,0.50583
2019,Lower Saxony,3rd Quintile,Not concerned at all,0.21918,119,431,0.18008,0.25828
2019,Lower Saxony,4th Quintile,Very concerned,0.22899,103,456,0.19038,0.26759
2019,Lower Saxony,4th Quintile,Somewhat concerned,0.43026,202,456,0.38477,0.47576
2019,Lower Saxony,4th Quintile,Not concerned at all,0.34075,151,456,0.29720,0.38430
2019,Lower Saxony,5th Quintile,Very concerned,0.17080,78,486,0.13731,0.20430
2019,Lower Saxony,5th Quintile,Somewhat concerned,0.42423,226,486,0.38025,0.46822
2019,Lower Saxony,5th Quintile,Not concerned at all,0.40496,182,486,0.36128,0.44865
2019,North Rhine-Westphalia,1st Quintile,Very concerned,0.33280,344,976,0.30322,0.36238
2019,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.42145,403,976,0.39045,0.45244
2019,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.24575,229,976,0.21873,0.27278
2019,North Rhine-Westphalia,2nd Quintile,Very concerned,0.34186,348,997,0.31241,0.37132
2019,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.40280,408,997,0.37234,0.43326
2019,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.25534,241,997,0.22826,0.28242
2019,North Rhine-Westphalia,3rd Quintile,Very concerned,0.26832,231,847,0.23846,0.29818
2019,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.43854,368,847,0.40510,0.47198
2019,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.29314,248,847,0.26247,0.32381
2019,North Rhine-Westphalia,4th Quintile,Very concerned,0.26269,209,913,0.23413,0.29125
2019,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.47049,424,913,0.43810,0.50289
2019,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.26682,280,913,0.23811,0.29552
2019,North Rhine-Westphalia,5th Quintile,Very concerned,0.22355,219,1040,0.19821,0.24888
2019,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.44514,448,1040,0.41492,0.47536
2019,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.33131,373,1040,0.30269,0.35993
2019,Hesse,1st Quintile,Very concerned,0.31803,79,245,0.25959,0.37646
2019,Hesse,1st Quintile,Somewhat concerned,0.40163,104,245,0.34012,0.46314
2019,Hesse,1st Quintile,Not concerned at all,0.28034,62,245,0.22398,0.33670
2019,Hesse,2nd Quintile,Very concerned,0.30638,78,243,0.24830,0.36446
2019,Hesse,2nd Quintile,Somewhat concerned,0.50296,115,243,0.43996,0.56595
2019,Hesse,2nd Quintile,Not concerned at all,0.19066,50,243,0.14117,0.24016
2019,Hesse,3rd Quintile,Very concerned,0.31905,76,275,0.26386,0.37424
2019,Hesse,3rd Quintile,Somewhat concerned,0.44034,129,275,0.38156,0.49912
2019,Hesse,3rd Quintile,Not concerned at all,0.24062,70,275,0.19000,0.29123
2019,Hesse,4th Quintile,Very concerned,0.26996,70,276,0.21749,0.32243
2019,Hesse,4th Quintile,Somewhat concerned,0.42634,127,276,0.36789,0.48479
2019,Hesse,4th Quintile,Not concerned at all,0.30370,79,276,0.24935,0.35805
2019,Hesse,5th Quintile,Very concerned,0.22489,77,407,0.18428,0.26550
2019,Hesse,5th Quintile,Somewhat concerned,0.48321,187,407,0.43461,0.53182
2019,Hesse,5th Quintile,Not concerned at all,0.29190,143,407,0.24767,0.33612
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.27983,88,288,0.22790,0.33177
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.48542,148,288,0.42760,0.54324
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.23475,52,288,0.18571,0.28378
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.35466,95,289,0.29941,0.40991
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.47602,146,289,0.41834,0.53370
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.16932,48,289,0.12600,0.21263
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.25698,59,238,0.20135,0.31261
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.49878,127,238,0.43512,0.56243
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.24425,52,238,0.18955,0.29895
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.24431,52,231,0.18878,0.29985
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.49990,113,231,0.43528,0.56452
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.25579,66,231,0.19940,0.31218
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.16178,48,261,0.11702,0.20654
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.51812,128,261,0.45738,0.57886
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.32010,85,261,0.26340,0.37681
2019,Baden-Wuerttemberg,1st Quintile,Very concerned,0.31036,86,306,0.25844,0.36228
2019,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.35457,116,306,0.30088,0.40826
2019,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.33507,104,306,0.28209,0.38804
2019,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.28140,110,404,0.23750,0.32531
2019,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.46994,177,404,0.42121,0.51867
2019,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.24865,117,404,0.20645,0.29086
2019,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.28324,129,490,0.24330,0.32317
2019,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.42174,213,490,0.37797,0.46551
2019,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.29503,148,490,0.25460,0.33545
2019,Baden-Wuerttemberg,4th Quintile,Very concerned,0.27307,123,537,0.23535,0.31079
2019,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.47098,249,537,0.42872,0.51324
2019,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.25595,165,537,0.21900,0.29289
2019,Baden-Wuerttemberg,5th Quintile,Very concerned,0.21466,128,702,0.18426,0.24505
2019,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.48648,338,702,0.44948,0.52348
2019,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.29886,236,702,0.26498,0.33275
2019,Bavaria,1st Quintile,Very concerned,0.28984,144,454,0.24806,0.33162
2019,Bavaria,1st Quintile,Somewhat concerned,0.45127,182,454,0.40544,0.49709
2019,Bavaria,1st Quintile,Not concerned at all,0.25890,128,454,0.21856,0.29923
2019,Bavaria,2nd Quintile,Very concerned,0.33258,218,684,0.29725,0.36792
2019,Bavaria,2nd Quintile,Somewhat concerned,0.42027,276,684,0.38325,0.45729
2019,Bavaria,2nd Quintile,Not concerned at all,0.24715,190,684,0.21480,0.27950
2019,Bavaria,3rd Quintile,Very concerned,0.32702,224,707,0.29241,0.36162
2019,Bavaria,3rd Quintile,Somewhat concerned,0.39645,301,707,0.36037,0.43253
2019,Bavaria,3rd Quintile,Not concerned at all,0.27653,182,707,0.24354,0.30953
2019,Bavaria,4th Quintile,Very concerned,0.29567,204,731,0.26257,0.32878
2019,Bavaria,4th Quintile,Somewhat concerned,0.36492,296,731,0.33000,0.39985
2019,Bavaria,4th Quintile,Not concerned at all,0.33940,231,731,0.30505,0.37375
2019,Bavaria,5th Quintile,Very concerned,0.22406,174,879,0.19648,0.25164
2019,Bavaria,5th Quintile,Somewhat concerned,0.42444,375,879,0.39175,0.45714
2019,Bavaria,5th Quintile,Not concerned at all,0.35149,330,879,0.31991,0.38307
2019,Berlin,1st Quintile,Very concerned,0.36227,72,199,0.29532,0.42922
2019,Berlin,1st Quintile,Somewhat concerned,0.37660,76,199,0.30911,0.44409
2019,Berlin,1st Quintile,Not concerned at all,0.26113,51,199,0.19994,0.32231
2019,Berlin,2nd Quintile,Very concerned,0.30520,52,175,0.23677,0.37362
2019,Berlin,2nd Quintile,Somewhat concerned,0.48415,74,175,0.40989,0.55840
2019,Berlin,2nd Quintile,Not concerned at all,0.21066,49,175,0.15007,0.27125
2019,Berlin,3rd Quintile,Very concerned,0.27825,39,152,0.20677,0.34973
2019,Berlin,3rd Quintile,Somewhat concerned,0.53653,75,152,0.45699,0.61607
2019,Berlin,3rd Quintile,Not concerned at all,0.18522,38,152,0.12326,0.24718
2019,Berlin,4th Quintile,Very concerned,0.24682,33,148,0.17712,0.31652
2019,Berlin,4th Quintile,Somewhat concerned,0.37651,63,148,0.29819,0.45484
2019,Berlin,4th Quintile,Not concerned at all,0.37667,52,148,0.29834,0.45500
2019,Berlin,5th Quintile,Very concerned,0.17187,32,179,0.11645,0.22730
2019,Berlin,5th Quintile,Somewhat concerned,0.51277,67,179,0.43934,0.58620
2019,Berlin,5th Quintile,Not concerned at all,0.31536,80,179,0.24710,0.38362
2019,Brandenburg,1st Quintile,Very concerned,0.45886,116,258,0.39793,0.51978
2019,Brandenburg,1st Quintile,Somewhat concerned,0.42007,100,258,0.35973,0.48042
2019,Brandenburg,1st Quintile,Not concerned at all,0.12107,42,258,0.08119,0.16095
2019,Brandenburg,2nd Quintile,Very concerned,0.39775,84,226,0.33380,0.46170
2019,Brandenburg,2nd Quintile,Somewhat concerned,0.39006,97,226,0.32632,0.45379
2019,Brandenburg,2nd Quintile,Not concerned at all,0.21219,45,226,0.15877,0.26562
2019,Brandenburg,3rd Quintile,Very concerned,0.42237,75,201,0.35392,0.49083
2019,Brandenburg,3rd Quintile,Somewhat concerned,0.47218,90,201,0.40299,0.54137
2019,Brandenburg,3rd Quintile,Not concerned at all,0.10545,36,201,0.06288,0.14801
2019,Brandenburg,4th Quintile,Very concerned,0.34193,63,164,0.26910,0.41475
2019,Brandenburg,4th Quintile,Somewhat concerned,0.45781,66,164,0.38132,0.53429
2019,Brandenburg,4th Quintile,Not concerned at all,0.20026,35,164,0.13883,0.26170
2019,Brandenburg,5th Quintile,Very concerned,0.28368,38,128,0.20528,0.36209
2019,Brandenburg,5th Quintile,Somewhat concerned,0.48169,53,128,0.39478,0.56859
2019,Brandenburg,5th Quintile,Not concerned at all,0.23463,37,128,0.16093,0.30833
2019,Mecklenburg-Western Pomerania,1st Quintile,Very concerned,0.43212,61,157,0.35438,0.50986
2019,Mecklenburg-Western Pomerania,1st Quintile,Somewhat concerned,0.38519,62,157,0.30882,0.46155
2019,Mecklenburg-Western Pomerania,1st Quintile,Not concerned at all,0.18269,34,157,0.12206,0.24333
