year,migback,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.24524,354,1430,0.22293,0.26755
2017,No migration background,First Stage of Tertiary Education,Very concerned,0.39712,545,1368,0.37118,0.42306
2017,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.44271,609,1368,0.41638,0.46904
2017,No migration background,First Stage of Tertiary Education,Not concerned at all,0.16017,214,1368,0.14073,0.17961
2017,No migration background,Second Stage of Tertiary Education,Very concerned,0.21825,1088,5029,0.20683,0.22966
2017,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.47480,2407,5029,0.46099,0.48860
2017,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.30696,1534,5029,0.29421,0.31971
2017,Direct migration background,No answer / don't know,Very concerned,0.31107,36,126,0.22992,0.39223
2017,Direct migration background,No answer / don't know,Somewhat concerned,0.46607,57,126,0.37862,0.55353
2017,Direct migration background,No answer / don't know,Not concerned at all,0.22286,33,126,0.14990,0.29581
2017,Direct migration background,Primary Level,Very concerned,0.40218,94,245,0.34065,0.46370
2017,Direct migration background,Primary Level,Somewhat concerned,0.27723,92,245,0.22107,0.33340
2017,Direct migration background,Primary Level,Not concerned at all,0.32059,59,245,0.26203,0.37915
2017,Direct migration background,Lower Secondary Level,Very concerned,0.39262,282,773,0.35817,0.42707
2017,Direct migration background,Lower Secondary Level,Somewhat concerned,0.41963,352,773,0.38482,0.45444
2017,Direct migration background,Lower Secondary Level,Not concerned at all,0.18775,139,773,0.16020,0.21530
2017,Direct migration background,Upper Secondary Level,Very concerned,0.37505,644,1615,0.35143,0.39867
2017,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44053,707,1615,0.41631,0.46476
2017,Direct migration background,Upper Secondary Level,Not concerned at all,0.18442,264,1615,0.16550,0.20334
2017,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.33454,253,653,0.29832,0.37076
2017,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.49874,294,653,0.46036,0.53712
2017,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.16672,106,653,0.13811,0.19533
2017,Direct migration background,First Stage of Tertiary Education,Very concerned,0.48999,44,86,0.38371,0.59626
2017,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.44077,42,86,0.33523,0.54632
2017,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.26059,369,1216,0.23591,0.28528
2017,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.47051,556,1216,0.44245,0.49858
2017,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.26889,291,1216,0.24396,0.29382
2017,Indirect migration background,No answer / don't know,Somewhat concerned,0.62609,51,51,0.49198,0.76020
2017,Indirect migration background,Pre-primary Level,Somewhat concerned,0.52540,34,76,0.41239,0.63842
2017,Indirect migration background,Pre-primary Level,Not concerned at all,0.38235,42,76,0.27237,0.49234
2017,Indirect migration background,Lower Secondary Level,Very concerned,0.34087,98,271,0.28433,0.39741
2017,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.40379,115,271,0.34526,0.46231
2017,Indirect migration background,Lower Secondary Level,Not concerned at all,0.25535,58,271,0.20333,0.30736
2017,Indirect migration background,Upper Secondary Level,Very concerned,0.37030,240,683,0.33406,0.40654
2017,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.42024,284,683,0.38320,0.45729
2017,Indirect migration background,Upper Secondary Level,Not concerned at all,0.20945,159,683,0.17891,0.23999
2017,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.34830,49,86,0.24702,0.44959
2017,Indirect migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.43513,37,86,0.32973,0.54053
2017,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.15772,47,254,0.11281,0.20263
2017,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.46342,120,254,0.40198,0.52487
2017,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.37886,87,254,0.31908,0.43863
2018,No migration background,No answer / don't know,Very concerned,0.22410,89,388,0.18256,0.26565
2018,No migration background,No answer / don't know,Somewhat concerned,0.45843,165,388,0.40878,0.50807
2018,No migration background,No answer / don't know,Not concerned at all,0.31747,134,388,0.27109,0.36385
2018,No migration background,Pre-primary Level,Somewhat concerned,0.36413,81,194,0.29624,0.43202
2018,No migration background,Pre-primary Level,Not concerned at all,0.50001,113,194,0.42947,0.57055
2018,No migration background,Primary Level,Very concerned,0.46553,79,168,0.38987,0.54118
2018,No migration background,Primary Level,Somewhat concerned,0.31741,58,168,0.24681,0.38801
2018,No migration background,Primary Level,Not concerned at all,0.21706,31,168,0.15454,0.27959
2018,No migration background,Lower Secondary Level,Very concerned,0.39569,665,1654,0.37212,0.41927
2018,No migration background,Lower Secondary Level,Somewhat concerned,0.42712,664,1654,0.40328,0.45097
2018,No migration background,Lower Secondary Level,Not concerned at all,0.17718,325,1654,0.15878,0.19559
2018,No migration background,Upper Secondary Level,Very concerned,0.40532,3652,9299,0.39534,0.41530
2018,No migration background,Upper Secondary Level,Somewhat concerned,0.42007,3968,9299,0.41004,0.43010
2018,No migration background,Upper Secondary Level,Not concerned at all,0.17461,1679,9299,0.16689,0.18232
2018,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.22167,291,1401,0.19991,0.24343
2018,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44999,624,1401,0.42393,0.47605
2018,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.32834,486,1401,0.30374,0.35294
2018,No migration background,First Stage of Tertiary Education,Very concerned,0.34044,426,1306,0.31473,0.36615
2018,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.42906,596,1306,0.40220,0.45591
2018,No migration background,First Stage of Tertiary Education,Not concerned at all,0.23050,284,1306,0.20765,0.25335
2018,No migration background,Second Stage of Tertiary Education,Very concerned,0.16224,780,4906,0.15193,0.17256
2018,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.43848,2189,4906,0.42460,0.45237
2018,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.39927,1937,4906,0.38557,0.41298
2018,Direct migration background,No answer / don't know,Somewhat concerned,0.51571,61,61,0.38925,0.64216
2018,Direct migration background,Primary Level,Very concerned,0.31520,85,270,0.25968,0.37072
2018,Direct migration background,Primary Level,Somewhat concerned,0.39722,116,270,0.33875,0.45570
2018,Direct migration background,Primary Level,Not concerned at all,0.28758,69,270,0.23348,0.34167
2018,Direct migration background,Lower Secondary Level,Very concerned,0.32709,233,749,0.29347,0.36071
2018,Direct migration background,Lower Secondary Level,Somewhat concerned,0.46861,343,749,0.43285,0.50438
2018,Direct migration background,Lower Secondary Level,Not concerned at all,0.20430,173,749,0.17540,0.23319
2018,Direct migration background,Upper Secondary Level,Very concerned,0.28577,511,1517,0.26303,0.30851
2018,Direct migration background,Upper Secondary Level,Somewhat concerned,0.46760,682,1517,0.44248,0.49272
2018,Direct migration background,Upper Secondary Level,Not concerned at all,0.24663,324,1517,0.22493,0.26833
2018,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.28522,195,599,0.24903,0.32141
2018,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.48920,283,599,0.44914,0.52927
2018,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.22558,121,599,0.19208,0.25908
2018,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.68364,43,43,0.54299,0.82428
2018,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.19195,257,1191,0.16957,0.21432
2018,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.44655,533,1191,0.41831,0.47480
2018,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.36150,401,1191,0.33420,0.38880
2018,Indirect migration background,No answer / don't know,Somewhat concerned,0.36735,40,92,0.26830,0.46640
2018,Indirect migration background,No answer / don't know,Not concerned at all,0.37637,52,92,0.27683,0.47591
2018,Indirect migration background,Pre-primary Level,Somewhat concerned,0.34096,32,74,0.23222,0.44970
2018,Indirect migration background,Pre-primary Level,Not concerned at all,0.49218,42,74,0.37749,0.60686
2018,Indirect migration background,Lower Secondary Level,Very concerned,0.25989,87,285,0.20888,0.31090
2018,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.48584,120,285,0.42771,0.54397
2018,Indirect migration background,Lower Secondary Level,Not concerned at all,0.25427,78,285,0.20363,0.30492
2018,Indirect migration background,Upper Secondary Level,Very concerned,0.29608,189,674,0.26159,0.33057
2018,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.45917,308,674,0.42152,0.49682
2018,Indirect migration background,Upper Secondary Level,Not concerned at all,0.24476,177,674,0.21227,0.27724
2018,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.43343,54,104,0.33772,0.52913
2018,Indirect migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.44072,50,104,0.34484,0.53660
2018,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.10682,33,245,0.06806,0.14557
2018,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.45113,111,245,0.38869,0.51357
2018,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.44205,101,245,0.37974,0.50437
2019,No migration background,No answer / don't know,Very concerned,0.18948,80,341,0.14782,0.23113
2019,No migration background,No answer / don't know,Somewhat concerned,0.38671,140,341,0.33494,0.43847
2019,No migration background,No answer / don't know,Not concerned at all,0.42382,121,341,0.37129,0.47634
2019,No migration background,Pre-primary Level,Somewhat concerned,0.37181,70,177,0.30041,0.44321
2019,No migration background,Pre-primary Level,Not concerned at all,0.51099,107,177,0.43714,0.58484
2019,No migration background,Primary Level,Very concerned,0.50565,77,124,0.41729,0.59401
2019,No migration background,Primary Level,Somewhat concerned,0.36922,47,124,0.28393,0.45451
2019,No migration background,Lower Secondary Level,Very concerned,0.40409,629,1561,0.37974,0.42845
2019,No migration background,Lower Secondary Level,Somewhat concerned,0.42811,638,1561,0.40355,0.45266
2019,No migration background,Lower Secondary Level,Not concerned at all,0.16780,294,1561,0.14926,0.18634
2019,No migration background,Upper Secondary Level,Very concerned,0.37390,3336,9161,0.36399,0.38381
2019,No migration background,Upper Secondary Level,Somewhat concerned,0.42864,3890,9161,0.41851,0.43878
2019,No migration background,Upper Secondary Level,Not concerned at all,0.19745,1935,9161,0.18930,0.20561
2019,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.19709,297,1502,0.17697,0.21722
2019,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.45520,667,1502,0.43001,0.48040
2019,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.34771,538,1502,0.32361,0.37180
2019,No migration background,First Stage of Tertiary Education,Very concerned,0.28983,435,1508,0.26693,0.31274
2019,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.45150,681,1508,0.42638,0.47663
2019,No migration background,First Stage of Tertiary Education,Not concerned at all,0.25866,392,1508,0.23655,0.28077
2019,No migration background,Second Stage of Tertiary Education,Very concerned,0.15309,811,5610,0.14366,0.16251
2019,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.43109,2406,5610,0.41812,0.44405
2019,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.41583,2393,5610,0.40293,0.42873
2019,Direct migration background,No answer / don't know,Somewhat concerned,0.45510,52,84,0.34796,0.56223
2019,Direct migration background,No answer / don't know,Not concerned at all,0.26294,32,84,0.16823,0.35765
2019,Direct migration background,Primary Level,Very concerned,0.27235,55,199,0.21034,0.33435
2019,Direct migration background,Primary Level,Somewhat concerned,0.51641,98,199,0.44680,0.58602
2019,Direct migration background,Primary Level,Not concerned at all,0.21125,46,199,0.15439,0.26811
2019,Direct migration background,Lower Secondary Level,Very concerned,0.30938,169,609,0.27264,0.34612
2019,Direct migration background,Lower Secondary Level,Somewhat concerned,0.50452,301,609,0.46478,0.54427
2019,Direct migration background,Lower Secondary Level,Not concerned at all,0.18610,139,609,0.15516,0.21703
2019,Direct migration background,Upper Secondary Level,Very concerned,0.26645,408,1305,0.24246,0.29045
2019,Direct migration background,Upper Secondary Level,Somewhat concerned,0.46840,611,1305,0.44132,0.49548
2019,Direct migration background,Upper Secondary Level,Not concerned at all,0.26515,286,1305,0.24119,0.28911
2019,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.27931,163,527,0.24097,0.31766
2019,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.45967,250,527,0.41708,0.50226
2019,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.26102,114,527,0.22349,0.29855
2019,Direct migration background,First Stage of Tertiary Education,Very concerned,0.30827,32,63,0.19332,0.42321
2019,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.52832,31,63,0.40406,0.65258
2019,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.16518,238,1105,0.14328,0.18709
2019,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.44501,473,1105,0.41569,0.47432
2019,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.38981,394,1105,0.36104,0.41858
2019,Indirect migration background,No answer / don't know,Somewhat concerned,0.37176,42,90,0.27135,0.47216
2019,Indirect migration background,No answer / don't know,Not concerned at all,0.50936,48,90,0.40550,0.61322
2019,Indirect migration background,Pre-primary Level,Somewhat concerned,0.46177,39,77,0.34968,0.57385
2019,Indirect migration background,Pre-primary Level,Not concerned at all,0.49830,38,77,0.38589,0.61072
2019,Indirect migration background,Lower Secondary Level,Very concerned,0.35140,82,229,0.28943,0.41337
2019,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.41196,90,229,0.34807,0.47585
2019,Indirect migration background,Lower Secondary Level,Not concerned at all,0.23664,57,229,0.18147,0.29181
2019,Indirect migration background,Upper Secondary Level,Very concerned,0.29957,191,628,0.26371,0.33542
2019,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.43758,264,628,0.39875,0.47641
2019,Indirect migration background,Upper Secondary Level,Not concerned at all,0.26286,173,628,0.22840,0.29731
2019,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44847,64,113,0.35636,0.54058
2019,Indirect migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.43602,49,113,0.34418,0.52786
2019,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.10387,35,284,0.06832,0.13941
2019,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.34625,109,284,0.29082,0.40168
2019,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.54988,140,284,0.49192,0.60785
2020,No migration background,No answer / don't know,Very concerned,0.14524,52,290,0.10462,0.18587
2020,No migration background,No answer / don't know,Somewhat concerned,0.39226,108,290,0.33597,0.44855
2020,No migration background,No answer / don't know,Not concerned at all,0.46250,130,290,0.40501,0.51998
2020,No migration background,Pre-primary Level,Somewhat concerned,0.24293,50,171,0.17846,0.30740
2020,No migration background,Pre-primary Level,Not concerned at all,0.60801,121,171,0.53462,0.68140
2020,No migration background,Primary Level,Very concerned,0.48826,61,100,0.38979,0.58672
2020,No migration background,Primary Level,Somewhat concerned,0.25826,39,100,0.17204,0.34448
2020,No migration background,Lower Secondary Level,Very concerned,0.35009,502,1431,0.32537,0.37482
2020,No migration background,Lower Secondary Level,Somewhat concerned,0.42597,575,1431,0.40034,0.45160
2020,No migration background,Lower Secondary Level,Not concerned at all,0.22394,354,1431,0.20233,0.24555
2020,No migration background,Upper Secondary Level,Very concerned,0.34205,2769,8375,0.33189,0.35221
2020,No migration background,Upper Secondary Level,Somewhat concerned,0.42906,3516,8375,0.41846,0.43966
2020,No migration background,Upper Secondary Level,Not concerned at all,0.22889,2090,8375,0.21989,0.23789
2020,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.18362,239,1430,0.16354,0.20369
2020,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.39734,546,1430,0.37197,0.42271
2020,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.41904,645,1430,0.39346,0.44462
2020,No migration background,First Stage of Tertiary Education,Very concerned,0.28217,359,1323,0.25791,0.30643
2020,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.42166,570,1323,0.39504,0.44828
2020,No migration background,First Stage of Tertiary Education,Not concerned at all,0.29617,394,1323,0.27156,0.32078
2020,No migration background,Second Stage of Tertiary Education,Very concerned,0.12701,662,5270,0.11802,0.13600
2020,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.36548,1883,5270,0.35247,0.37848
2020,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.50751,2725,5270,0.49401,0.52101
2020,Direct migration background,No answer / don't know,Very concerned,0.19609,34,290,0.15032,0.24187
2020,Direct migration background,No answer / don't know,Somewhat concerned,0.46372,114,290,0.40622,0.52121
2020,Direct migration background,No answer / don't know,Not concerned at all,0.34019,142,290,0.28556,0.39481
2020,Direct migration background,Pre-primary Level,Not concerned at all,0.48351,38,38,0.32249,0.64454
2020,Direct migration background,Primary Level,Very concerned,0.24074,58,324,0.19412,0.28737
2020,Direct migration background,Primary Level,Somewhat concerned,0.46132,135,324,0.40695,0.51568
2020,Direct migration background,Primary Level,Not concerned at all,0.29794,131,324,0.24806,0.34782
2020,Direct migration background,Lower Secondary Level,Very concerned,0.23825,168,789,0.20851,0.26800
2020,Direct migration background,Lower Secondary Level,Somewhat concerned,0.51718,367,789,0.48229,0.55207
2020,Direct migration background,Lower Secondary Level,Not concerned at all,0.24457,254,789,0.21456,0.27459
2020,Direct migration background,Upper Secondary Level,Very concerned,0.23526,404,1671,0.21492,0.25560
2020,Direct migration background,Upper Secondary Level,Somewhat concerned,0.47890,711,1671,0.45494,0.50286
2020,Direct migration background,Upper Secondary Level,Not concerned at all,0.28584,556,1671,0.26417,0.30751
2020,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.22654,147,689,0.19526,0.25782
2020,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44515,320,689,0.40802,0.48229
2020,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.32831,222,689,0.29322,0.36340
2020,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.47680,32,32,0.30098,0.65262
2020,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.14566,248,1601,0.12838,0.16295
2020,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.38585,653,1601,0.36200,0.40971
2020,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.46848,700,1601,0.44403,0.49293
2020,Indirect migration background,No answer / don't know,Somewhat concerned,0.37196,34,73,0.26032,0.48361
2020,Indirect migration background,No answer / don't know,Not concerned at all,0.37018,39,73,0.25865,0.48171
2020,Indirect migration background,Pre-primary Level,Somewhat concerned,0.32820,32,79,0.22399,0.43240
2020,Indirect migration background,Pre-primary Level,Not concerned at all,0.63910,47,79,0.53251,0.74568
2020,Indirect migration background,Lower Secondary Level,Very concerned,0.37770,65,226,0.31435,0.44105
2020,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.36774,87,226,0.30473,0.43074
2020,Indirect migration background,Lower Secondary Level,Not concerned at all,0.25456,74,226,0.19764,0.31148
2020,Indirect migration background,Upper Secondary Level,Very concerned,0.26358,132,611,0.22862,0.29855
2020,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.39556,255,611,0.35676,0.43436
2020,Indirect migration background,Upper Secondary Level,Not concerned at all,0.34086,224,611,0.30324,0.37847
2020,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.47838,62,120,0.38863,0.56814
2020,Indirect migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.42894,58,120,0.34002,0.51787
2020,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.13597,31,292,0.09659,0.17535
2020,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.29013,93,292,0.23799,0.34227
2020,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.57390,168,292,0.51708,0.63072
2021,No migration background,No answer / don't know,Very concerned,0.26704,56,314,0.21802,0.31605
2021,No migration background,No answer / don't know,Somewhat concerned,0.27415,107,314,0.22473,0.32357
2021,No migration background,No answer / don't know,Not concerned at all,0.45882,151,314,0.40361,0.51402
2021,No migration background,Pre-primary Level,Not concerned at all,0.58322,71,71,0.46772,0.69872
2021,No migration background,Primary Level,Very concerned,0.44368,40,40,0.28775,0.59961
2021,No migration background,Lower Secondary Level,Very concerned,0.34479,266,880,0.31337,0.37621
2021,No migration background,Lower Secondary Level,Somewhat concerned,0.38976,336,880,0.35752,0.42200
2021,No migration background,Lower Secondary Level,Not concerned at all,0.26545,278,880,0.23626,0.29464
2021,No migration background,Upper Secondary Level,Very concerned,0.30697,1595,5699,0.29499,0.31894
2021,No migration background,Upper Secondary Level,Somewhat concerned,0.41068,2303,5699,0.39791,0.42346
2021,No migration background,Upper Secondary Level,Not concerned at all,0.28235,1801,5699,0.27066,0.29404
2021,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.12895,138,1045,0.10862,0.14927
2021,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.37117,385,1045,0.34186,0.40047
2021,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.49989,522,1045,0.46956,0.53022
2021,No migration background,First Stage of Tertiary Education,Very concerned,0.25587,208,900,0.22734,0.28439
2021,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.44364,395,900,0.41117,0.47612
2021,No migration background,First Stage of Tertiary Education,Not concerned at all,0.30049,297,900,0.27052,0.33046
2021,No migration background,Second Stage of Tertiary Education,Very concerned,0.11865,443,4082,0.10873,0.12857
2021,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.35031,1413,4082,0.33567,0.36494
2021,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.53105,2226,4082,0.51573,0.54636
2021,Direct migration background,No answer / don't know,Very concerned,0.14491,52,263,0.10228,0.18753
2021,Direct migration background,No answer / don't know,Somewhat concerned,0.39980,98,263,0.34048,0.45912
2021,Direct migration background,No answer / don't know,Not concerned at all,0.45529,113,263,0.39499,0.51559
2021,Direct migration background,Primary Level,Somewhat concerned,0.41708,41,72,0.30239,0.53178
2021,Direct migration background,Primary Level,Not concerned at all,0.31493,31,72,0.20688,0.42297
2021,Direct migration background,Lower Secondary Level,Very concerned,0.20423,79,358,0.16241,0.24605
2021,Direct migration background,Lower Secondary Level,Somewhat concerned,0.47860,155,358,0.42678,0.53042
2021,Direct migration background,Lower Secondary Level,Not concerned at all,0.31717,124,358,0.26889,0.36544
2021,Direct migration background,Upper Secondary Level,Very concerned,0.26413,217,846,0.23440,0.29386
2021,Direct migration background,Upper Secondary Level,Somewhat concerned,0.40600,345,846,0.37289,0.43912
2021,Direct migration background,Upper Secondary Level,Not concerned at all,0.32987,284,846,0.29816,0.36157
2021,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.20562,88,387,0.16530,0.24594
2021,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44090,189,387,0.39137,0.49043
2021,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.35348,110,387,0.30579,0.40117
2021,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.17980,171,1008,0.15608,0.20352
2021,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.34902,403,1008,0.31958,0.37847
2021,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.47117,434,1008,0.44034,0.50200
2021,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.44932,55,92,0.34711,0.55152
2021,Indirect migration background,Lower Secondary Level,Not concerned at all,0.22184,37,92,0.13647,0.30721
2021,Indirect migration background,Upper Secondary Level,Very concerned,0.19056,61,384,0.15123,0.22990
2021,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.30916,124,384,0.26288,0.35545
2021,Indirect migration background,Upper Secondary Level,Not concerned at all,0.50027,199,384,0.45020,0.55035
2021,Indirect migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.51443,55,55,0.38113,0.64774
2021,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.30808,62,192,0.24260,0.37356
2021,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.59455,130,192,0.52492,0.66418
2022,No migration background,No answer / don't know,Very concerned,0.22925,450,1787,0.20976,0.24875
2022,No migration background,No answer / don't know,Somewhat concerned,0.38862,663,1787,0.36601,0.41122
2022,No migration background,No answer / don't know,Not concerned at all,0.38213,674,1787,0.35960,0.40467
2022,No migration background,Pre-primary Level,Somewhat concerned,0.27165,45,159,0.20229,0.34100
2022,No migration background,Pre-primary Level,Not concerned at all,0.63685,114,159,0.56186,0.71184
2022,No migration background,Primary Level,Very concerned,0.39982,51,89,0.29747,0.50217
2022,No migration background,Primary Level,Somewhat concerned,0.31806,38,89,0.22075,0.41536
2022,No migration background,Lower Secondary Level,Very concerned,0.33144,299,974,0.30186,0.36102
2022,No migration background,Lower Secondary Level,Somewhat concerned,0.42227,407,974,0.39124,0.45331
2022,No migration background,Lower Secondary Level,Not concerned at all,0.24629,268,974,0.21921,0.27336
2022,No migration background,Upper Secondary Level,Very concerned,0.32111,2206,6989,0.31016,0.33206
2022,No migration background,Upper Secondary Level,Somewhat concerned,0.41558,2770,6989,0.40403,0.42714
2022,No migration background,Upper Secondary Level,Not concerned at all,0.26331,2013,6989,0.25298,0.27363
2022,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.17775,269,1489,0.15832,0.19717
2022,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.37800,548,1489,0.35336,0.40264
2022,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.44425,672,1489,0.41901,0.46950
2022,No migration background,First Stage of Tertiary Education,Very concerned,0.30497,344,1218,0.27910,0.33084
2022,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.42572,508,1218,0.39794,0.45350
2022,No migration background,First Stage of Tertiary Education,Not concerned at all,0.26931,366,1218,0.24439,0.29424
2022,No migration background,Second Stage of Tertiary Education,Very concerned,0.12497,703,5496,0.11623,0.13372
2022,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.36407,1881,5496,0.35135,0.37680
2022,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.51095,2912,5496,0.49773,0.52417
2022,Direct migration background,No answer / don't know,Very concerned,0.19257,247,1318,0.17127,0.21386
2022,Direct migration background,No answer / don't know,Somewhat concerned,0.42593,536,1318,0.39922,0.45264
2022,Direct migration background,No answer / don't know,Not concerned at all,0.38150,535,1318,0.35527,0.40774
2022,Direct migration background,Pre-primary Level,Somewhat concerned,0.48375,35,73,0.36832,0.59918
2022,Direct migration background,Pre-primary Level,Not concerned at all,0.29928,38,73,0.19350,0.40506
2022,Direct migration background,Primary Level,Very concerned,0.22574,32,156,0.15992,0.29155
2022,Direct migration background,Primary Level,Somewhat concerned,0.34634,75,156,0.27144,0.42125
2022,Direct migration background,Primary Level,Not concerned at all,0.42792,49,156,0.35003,0.50581
2022,Direct migration background,Lower Secondary Level,Very concerned,0.28518,126,455,0.24365,0.32671
2022,Direct migration background,Lower Secondary Level,Somewhat concerned,0.27777,160,455,0.23657,0.31897
2022,Direct migration background,Lower Secondary Level,Not concerned at all,0.43705,169,455,0.39142,0.48268
2022,Direct migration background,Upper Secondary Level,Very concerned,0.29210,305,1272,0.26710,0.31710
2022,Direct migration background,Upper Secondary Level,Somewhat concerned,0.40530,544,1272,0.37831,0.43229
2022,Direct migration background,Upper Secondary Level,Not concerned at all,0.30260,423,1272,0.27734,0.32785
2022,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.28523,117,491,0.24525,0.32521
2022,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.35618,207,491,0.31378,0.39858
