"plj0046","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2014","Hauptschule","indirekter Migrationshintergrund","157","0.362279435197179","0.317918890300172","0.406639980094186"
"Grosse Sorgen","2014","Hauptschule","kein Migrationshintergrund","2117","0.363863609077207","0.351513856823426","0.376213361330987"
"Grosse Sorgen","2014","Realschule","direkter Migrationshintergrund","96","0.22771782336849","0.186362058145638","0.269073588591342"
"Grosse Sorgen","2014","Realschule","indirekter Migrationshintergrund","122","0.296768662973905","0.254083211376436","0.339454114571375"
"Grosse Sorgen","2014","Realschule","kein Migrationshintergrund","1850","0.311239362662168","0.299534774281619","0.322943951042718"
"Keine Sorgen","2014","(Fach-)Abitur","direkter Migrationshintergrund","397","0.417361186525238","0.389008072631181","0.445714300419295"
"Keine Sorgen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","139","0.39412022352215","0.342330615206434","0.445909831837866"
"Keine Sorgen","2014","(Fach-)Abitur","kein Migrationshintergrund","1040","0.423434417237932","0.403736187399461","0.443132647076402"
"Keine Sorgen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","130","0.35765601686219","0.308883211754361","0.40642882197002"
"Keine Sorgen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","70","0.472673299743635","0.390845572580188","0.554501026907083"
"Keine Sorgen","2014","(noch) kein Abschluss","kein Migrationshintergrund","187","0.421960224395735","0.377639839768535","0.466280609022935"
"Keine Sorgen","2014","AkademikerIn","direkter Migrationshintergrund","439","0.446179784329282","0.416817233718755","0.47554233493981"
"Keine Sorgen","2014","AkademikerIn","indirekter Migrationshintergrund","152","0.578519119184952","0.519399926932935","0.637638311436969"
"Keine Sorgen","2014","AkademikerIn","kein Migrationshintergrund","2544","0.531335245062146","0.51726359482069","0.545406895303603"
"Keine Sorgen","2014","Hauptschule","direkter Migrationshintergrund","524","0.290442524398023","0.269817294607211","0.311067754188836"
"Keine Sorgen","2014","Hauptschule","indirekter Migrationshintergrund","107","0.228753322829857","0.189988287984824","0.26751835767489"
"Keine Sorgen","2014","Hauptschule","kein Migrationshintergrund","1088","0.186010942458448","0.176022624850024","0.195999260066873"
"Keine Sorgen","2014","Realschule","direkter Migrationshintergrund","117","0.317989594615532","0.272064347897194","0.363914841333869"
"Keine Sorgen","2014","Realschule","indirekter Migrationshintergrund","135","0.27342688542849","0.23178004850622","0.315073722350759"
"Keine Sorgen","2014","Realschule","kein Migrationshintergrund","1481","0.247327874952756","0.236420652359622","0.258235097545891"
"Einige Sorgen","2015","(Fach-)Abitur","direkter Migrationshintergrund","437","0.450322449829749","0.419204702775114","0.481440196884384"
"Einige Sorgen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","130","0.403720623746678","0.349190904893672","0.458250342599684"
"Einige Sorgen","2015","(Fach-)Abitur","kein Migrationshintergrund","984","0.432443802562447","0.412336533384691","0.452551071740202"
"Einige Sorgen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","119","0.351921905004975","0.296956945379609","0.40688686463034"
"Einige Sorgen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","57","0.490093090482736","0.40245804370043","0.577728137265042"
"Einige Sorgen","2015","(noch) kein Abschluss","kein Migrationshintergrund","121","0.341891611683294","0.294754146318396","0.389029077048193"
"Einige Sorgen","2015","AkademikerIn","direkter Migrationshintergrund","435","0.406869779052626","0.375955084012386","0.437784474092867"
"Einige Sorgen","2015","AkademikerIn","indirekter Migrationshintergrund","95","0.319571324557269","0.262224887800662","0.376917761313876"
"Einige Sorgen","2015","AkademikerIn","kein Migrationshintergrund","1944","0.392055084737101","0.37796667336217","0.406143496112031"
"Einige Sorgen","2015","Hauptschule","direkter Migrationshintergrund","681","0.430961256783638","0.406187952677728","0.455734560889547"
"Einige Sorgen","2015","Hauptschule","indirekter Migrationshintergrund","165","0.426487546390654","0.377653289483602","0.475321803297707"
"Einige Sorgen","2015","Hauptschule","kein Migrationshintergrund","2306","0.435295652980895","0.422033802733322","0.448557503228468"
"Einige Sorgen","2015","Realschule","direkter Migrationshintergrund","163","0.479752306007993","0.427111363193113","0.532393248822872"
"Einige Sorgen","2015","Realschule","indirekter Migrationshintergrund","174","0.451976602456257","0.403264886152703","0.50068831875981"
"Einige Sorgen","2015","Realschule","kein Migrationshintergrund","2422","0.416470415204269","0.403687217766173","0.429253612642365"
"Grosse Sorgen","2015","(Fach-)Abitur","direkter Migrationshintergrund","304","0.265727112471355","0.238099775328282","0.293354449614428"
"Grosse Sorgen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","65","0.218921799827076","0.172963954421339","0.264879645232812"
"Grosse Sorgen","2015","(Fach-)Abitur","kein Migrationshintergrund","534","0.223279709845801","0.206377605726565","0.240181813965038"
"Grosse Sorgen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","78","0.290513036873662","0.238260892872355","0.342765180874968"
"Grosse Sorgen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","(noch) kein Abschluss","kein Migrationshintergrund","134","0.327874136131198","0.281224079653996","0.374524192608401"
"Grosse Sorgen","2015","AkademikerIn","direkter Migrationshintergrund","209","0.186877644535496","0.162346441309545","0.211408847761447"
"Grosse Sorgen","2015","AkademikerIn","indirekter Migrationshintergrund","47","0.208648890726566","0.158677218750728","0.258620562702405"
"Grosse Sorgen","2015","AkademikerIn","kein Migrationshintergrund","776","0.17404306202399","0.163101900634385","0.184984223413596"
"Grosse Sorgen","2015","Hauptschule","direkter Migrationshintergrund","504","0.354878596514188","0.330942433713512","0.378814759314863"
"Grosse Sorgen","2015","Hauptschule","indirekter Migrationshintergrund","153","0.36549611167918","0.317945237595858","0.413046985762502"
"Grosse Sorgen","2015","Hauptschule","kein Migrationshintergrund","2293","0.42892788858322","0.415689381649727","0.442166395516712"
"Grosse Sorgen","2015","Realschule","direkter Migrationshintergrund","117","0.30194096926063","0.253566396878962","0.350315541642299"
"Grosse Sorgen","2015","Realschule","indirekter Migrationshintergrund","123","0.284418031062722","0.240262596641566","0.328573465483878"
"Grosse Sorgen","2015","Realschule","kein Migrationshintergrund","2234","0.397492024206912","0.384802025186493","0.410182023227331"
"Keine Sorgen","2015","(Fach-)Abitur","direkter Migrationshintergrund","241","0.283950437698896","0.255748096650948","0.312152778746844"
"Keine Sorgen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","116","0.377357576426246","0.323485491032833","0.43122966181966"
"Keine Sorgen","2015","(Fach-)Abitur","kein Migrationshintergrund","814","0.344276487591752","0.324992454059006","0.363560521124498"
"Keine Sorgen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","93","0.357565058121364","0.30240290554173","0.412727210700997"
"Keine Sorgen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","43","0.291592207757203","0.211917091399609","0.371267324114798"
"Keine Sorgen","2015","(noch) kein Abschluss","kein Migrationshintergrund","134","0.330234252185507","0.283498868170543","0.376969636200472"
"Keine Sorgen","2015","AkademikerIn","direkter Migrationshintergrund","326","0.406252576411878","0.375345270045789","0.437159882777966"
"Keine Sorgen","2015","AkademikerIn","indirekter Migrationshintergrund","112","0.471779784716165","0.410388261984462","0.533171307447867"
"Keine Sorgen","2015","AkademikerIn","kein Migrationshintergrund","1893","0.433901853238909","0.419599813421194","0.448203893056624"
"Keine Sorgen","2015","Hauptschule","direkter Migrationshintergrund","350","0.214160146702175","0.193637647193848","0.234682646210502"
"Keine Sorgen","2015","Hauptschule","indirekter Migrationshintergrund","76","0.208016341930166","0.167938270247505","0.248094413612827"
"Keine Sorgen","2015","Hauptschule","kein Migrationshintergrund","770","0.135776458435885","0.126613690794165","0.144939226077605"
"Keine Sorgen","2015","Realschule","direkter Migrationshintergrund","66","0.218306724731377","0.174779418936022","0.261834030526732"
"Keine Sorgen","2015","Realschule","indirekter Migrationshintergrund","104","0.263605366481022","0.220482429091957","0.306728303870086"
"Keine Sorgen","2015","Realschule","kein Migrationshintergrund","1057","0.186037560588819","0.175946925999145","0.196128195178493"
"Einige Sorgen","2016","(Fach-)Abitur","direkter Migrationshintergrund","463","0.392093099656087","0.363727622326471","0.420458576985703"
"Einige Sorgen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","135","0.432081226480753","0.377635933123226","0.486526519838279"
"Einige Sorgen","2016","(Fach-)Abitur","kein Migrationshintergrund","971","0.442772921823598","0.422007494154164","0.463538349493033"
"Einige Sorgen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","125","0.40320488252527","0.351063306443262","0.455346458607277"
"Einige Sorgen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","43","0.515262693609181","0.417310162347999","0.613215224870363"
"Einige Sorgen","2016","(noch) kein Abschluss","kein Migrationshintergrund","143","0.370042977215741","0.320443289363302","0.419642665068181"
"Einige Sorgen","2016","AkademikerIn","direkter Migrationshintergrund","550","0.479337477005769","0.451154081968309","0.50752087204323"
"Einige Sorgen","2016","AkademikerIn","indirekter Migrationshintergrund","120","0.541644560067681","0.478209069038067","0.605080051097294"
"Einige Sorgen","2016","AkademikerIn","kein Migrationshintergrund","2080","0.467890835848564","0.453174279504993","0.482607392192136"
"Einige Sorgen","2016","Hauptschule","direkter Migrationshintergrund","623","0.381015784142282","0.357145323504567","0.404886244779997"
"Einige Sorgen","2016","Hauptschule","indirekter Migrationshintergrund","120","0.406870570524934","0.356882771888235","0.456858369161634"
"Einige Sorgen","2016","Hauptschule","kein Migrationshintergrund","1543","0.319702840580758","0.306726797242722","0.332678883918794"
"Einige Sorgen","2016","Realschule","direkter Migrationshintergrund","120","0.309384841808727","0.258419831218302","0.360349852399153"
"Einige Sorgen","2016","Realschule","indirekter Migrationshintergrund","160","0.428257239742399","0.378307858846097","0.478206620638701"
"Einige Sorgen","2016","Realschule","kein Migrationshintergrund","1879","0.351341373292902","0.338487800019329","0.364194946566475"
"Grosse Sorgen","2016","(Fach-)Abitur","direkter Migrationshintergrund","489","0.398968656401617","0.370517828439775","0.42741948436346"
"Grosse Sorgen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","91","0.260834616187197","0.212574545377637","0.309094686996758"
"Grosse Sorgen","2016","(Fach-)Abitur","kein Migrationshintergrund","716","0.344165773438803","0.324304132558622","0.364027414318984"
"Grosse Sorgen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","150","0.424884313870584","0.372340500573532","0.477428127167636"
"Grosse Sorgen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","31","0.236580641787587","0.153285575537599","0.319875708037576"
"Grosse Sorgen","2016","(noch) kein Abschluss","kein Migrationshintergrund","138","0.376707219509083","0.326928305327299","0.426486133690868"
"Grosse Sorgen","2016","AkademikerIn","direkter Migrationshintergrund","421","0.309196786922159","0.283123900275427","0.335269673568891"
"Grosse Sorgen","2016","AkademikerIn","indirekter Migrationshintergrund","52","0.210872614253928","0.158937921490272","0.262807307017584"
"Grosse Sorgen","2016","AkademikerIn","kein Migrationshintergrund","1298","0.301634853363299","0.288098066278237","0.315171640448361"
"Grosse Sorgen","2016","Hauptschule","direkter Migrationshintergrund","736","0.490472688360772","0.465900678702655","0.515044698018888"
"Grosse Sorgen","2016","Hauptschule","indirekter Migrationshintergrund","183","0.420149995273843","0.369924855940779","0.470375134606908"
"Grosse Sorgen","2016","Hauptschule","kein Migrationshintergrund","3003","0.604693047785569","0.591089429884469","0.618296665686669"
"Grosse Sorgen","2016","Realschule","direkter Migrationshintergrund","148","0.508622051079094","0.453501954005928","0.563742148152261"
"Grosse Sorgen","2016","Realschule","indirekter Migrationshintergrund","168","0.409725381066376","0.360083194252382","0.459367567880371"
"Grosse Sorgen","2016","Realschule","kein Migrationshintergrund","2813","0.540315392955973","0.526896867882854","0.553733918029092"
"Keine Sorgen","2016","(Fach-)Abitur","direkter Migrationshintergrund","186","0.208938243942295","0.185317633093533","0.232558854791057"
"Keine Sorgen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","92","0.30708415733205","0.256384679982835","0.357783634681265"
"Keine Sorgen","2016","(Fach-)Abitur","kein Migrationshintergrund","511","0.213061304737599","0.195943148394745","0.230179461080453"
"Keine Sorgen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","65","0.171910803604146","0.131805779927459","0.212015827280833"
"Keine Sorgen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","kein Migrationshintergrund","83","0.253249803275176","0.208575310494035","0.297924296056316"
"Keine Sorgen","2016","AkademikerIn","direkter Migrationshintergrund","236","0.211465736072072","0.188428798530472","0.234502673613671"
"Keine Sorgen","2016","AkademikerIn","indirekter Migrationshintergrund","65","0.247482825678392","0.192540801074825","0.302424850281958"
"Keine Sorgen","2016","AkademikerIn","kein Migrationshintergrund","1038","0.230474310788137","0.218053315918679","0.242895305657595"
"Keine Sorgen","2016","Hauptschule","direkter Migrationshintergrund","231","0.128511527496946","0.112062076982075","0.144960978011818"
"Keine Sorgen","2016","Hauptschule","indirekter Migrationshintergrund","68","0.172979434201222","0.134492215558822","0.211466652843623"
"Keine Sorgen","2016","Hauptschule","kein Migrationshintergrund","416","0.075604111633673","0.0682484554567251","0.0829597678106209"
"Keine Sorgen","2016","Realschule","direkter Migrationshintergrund","48","0.181993107112179","0.139451832191037","0.22453438203332"
"Keine Sorgen","2016","Realschule","indirekter Migrationshintergrund","49","0.162017379191224","0.1248231362737","0.199211622108749"
"Keine Sorgen","2016","Realschule","kein Migrationshintergrund","607","0.108343233751126","0.0999746708845085","0.116711796617743"
"Einige Sorgen","2017","(Fach-)Abitur","direkter Migrationshintergrund","507","0.474209284306111","0.44445661443226","0.503961954179963"
"Einige Sorgen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","155","0.403759694788545","0.35429739127272","0.453221998304369"
"Einige Sorgen","2017","(Fach-)Abitur","kein Migrationshintergrund","1261","0.46852459218998","0.449561242428208","0.487487941951752"
"Einige Sorgen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","131","0.337455100625848","0.28588921443753","0.389020986814167"
"Einige Sorgen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","46","0.432757954608821","0.344477991546154","0.521037917671487"
"Einige Sorgen","2017","(noch) kein Abschluss","kein Migrationshintergrund","190","0.452645272662536","0.408116481689752","0.497174063635319"
"Einige Sorgen","2017","AkademikerIn","direkter Migrationshintergrund","536","0.4687091045228","0.440127439491122","0.497290769554477"
"Einige Sorgen","2017","AkademikerIn","indirekter Migrationshintergrund","132","0.468998873314384","0.410650526986381","0.527347219642388"
"Einige Sorgen","2017","AkademikerIn","kein Migrationshintergrund","2415","0.472666249596506","0.458892521067644","0.486439978125367"
"Einige Sorgen","2017","Hauptschule","direkter Migrationshintergrund","653","0.423849231691168","0.39904721805231","0.448651245330026"
"Einige Sorgen","2017","Hauptschule","indirekter Migrationshintergrund","149","0.406186226554408","0.356076430208163","0.456296022900654"
"Einige Sorgen","2017","Hauptschule","kein Migrationshintergrund","1959","0.385087943147179","0.371871972415377","0.398303913878981"
"Einige Sorgen","2017","Realschule","direkter Migrationshintergrund","145","0.425597632103692","0.372572401013527","0.478622863193858"
"Einige Sorgen","2017","Realschule","indirekter Migrationshintergrund","183","0.461305859555842","0.412994189748242","0.509617529363443"
"Einige Sorgen","2017","Realschule","kein Migrationshintergrund","2493","0.398502237859239","0.386282026398803","0.410722449319675"
"Grosse Sorgen","2017","(Fach-)Abitur","direkter Migrationshintergrund","386","0.327384941308443","0.299424301597708","0.355345581019178"
"Grosse Sorgen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","97","0.223770842345437","0.181756369817202","0.265785314873671"
"Grosse Sorgen","2017","(Fach-)Abitur","kein Migrationshintergrund","674","0.26639114934554","0.249591529679986","0.283190769011094"
"Grosse Sorgen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","115","0.364047834898835","0.311574546526494","0.416521123271177"
"Grosse Sorgen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","32","0.234066496020172","0.158623215214398","0.309509776825945"
"Grosse Sorgen","2017","(noch) kein Abschluss","kein Migrationshintergrund","140","0.26254167565408","0.22317802762995","0.30190532367821"
"Grosse Sorgen","2017","AkademikerIn","direkter Migrationshintergrund","362","0.266734219199784","0.241403954977173","0.292064483422394"
"Grosse Sorgen","2017","AkademikerIn","indirekter Migrationshintergrund","51","0.146321577894384","0.104998156587153","0.187644999201616"
"Grosse Sorgen","2017","AkademikerIn","kein Migrationshintergrund","1091","0.218367981536509","0.206970022568556","0.229765940504463"
"Grosse Sorgen","2017","Hauptschule","direkter Migrationshintergrund","629","0.41592559348282","0.391188134913711","0.44066305205193"
"Grosse Sorgen","2017","Hauptschule","indirekter Migrationshintergrund","161","0.445747972161244","0.395033344493228","0.496462599829261"
"Grosse Sorgen","2017","Hauptschule","kein Migrationshintergrund","2731","0.52229433233722","0.508728374693076","0.535860289981364"
"Grosse Sorgen","2017","Realschule","direkter Migrationshintergrund","134","0.400826667333046","0.34826980865877","0.453383526007322"
"Grosse Sorgen","2017","Realschule","indirekter Migrationshintergrund","146","0.354652570565656","0.308288155479851","0.40101698565146"
"Grosse Sorgen","2017","Realschule","kein Migrationshintergrund","2785","0.45543299239162","0.443002617175865","0.467863367607375"
"Keine Sorgen","2017","(Fach-)Abitur","direkter Migrationshintergrund","189","0.198405774385446","0.174643450862166","0.222168097908726"
"Keine Sorgen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","126","0.372469462866018","0.323731770801045","0.421207154930991"
"Keine Sorgen","2017","(Fach-)Abitur","kein Migrationshintergrund","725","0.26508425846448","0.248310977684876","0.281857539244085"
"Keine Sorgen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","77","0.298497064475316","0.248593495259047","0.348400633691586"
"Keine Sorgen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","43","0.333175549371008","0.249191323191879","0.417159775550136"
"Keine Sorgen","2017","(noch) kein Abschluss","kein Migrationshintergrund","150","0.284813051683385","0.244437617459779","0.325188485906991"
"Keine Sorgen","2017","AkademikerIn","direkter Migrationshintergrund","273","0.264556676277416","0.239292589099406","0.289820763455427"
"Keine Sorgen","2017","AkademikerIn","indirekter Migrationshintergrund","98","0.384679548791231","0.327794890321001","0.441564207261461"
"Keine Sorgen","2017","AkademikerIn","kein Migrationshintergrund","1541","0.308965768866985","0.296217934795746","0.321713602938224"
"Keine Sorgen","2017","Hauptschule","direkter Migrationshintergrund","243","0.160225174826012","0.14181491270904","0.178635436942983"
"Keine Sorgen","2017","Hauptschule","indirekter Migrationshintergrund","59","0.148065801284347","0.11182770999832","0.184303892570374"
"Keine Sorgen","2017","Hauptschule","kein Migrationshintergrund","518","0.0926177245156013","0.0847444607266471","0.100490988304556"
"Keine Sorgen","2017","Realschule","direkter Migrationshintergrund","55","0.173575700563262","0.132957483123709","0.214193918002815"
"Keine Sorgen","2017","Realschule","indirekter Migrationshintergrund","80","0.184041569878502","0.146485648738973","0.221597491018032"
"Keine Sorgen","2017","Realschule","kein Migrationshintergrund","888","0.146064769749141","0.13724958262498","0.154879956873303"
"Einige Sorgen","2018","(Fach-)Abitur","direkter Migrationshintergrund","472","0.491722372297042","0.460829408043801","0.522615336550282"
"Einige Sorgen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","167","0.497939597299229","0.446146379381205","0.549732815217253"
"Einige Sorgen","2018","(Fach-)Abitur","kein Migrationshintergrund","1176","0.44237030436986","0.423453183873378","0.461287424866342"
"Einige Sorgen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","151","0.403999839161511","0.352220997809561","0.45577868051346"
"Einige Sorgen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","49","0.384115481265744","0.29850680184223","0.469724160689259"
"Einige Sorgen","2018","(noch) kein Abschluss","kein Migrationshintergrund","147","0.325126297921923","0.279950028239818","0.370302567604029"
"Einige Sorgen","2018","AkademikerIn","direkter Migrationshintergrund","507","0.43129717749011","0.402573103356272","0.460021251623947"
"Einige Sorgen","2018","AkademikerIn","indirekter Migrationshintergrund","126","0.474296914550766","0.41549335456449","0.533100474537042"
"Einige Sorgen","2018","AkademikerIn","kein Migrationshintergrund","2201","0.437011019490855","0.423156699630743","0.450865339350966"
"Einige Sorgen","2018","Hauptschule","direkter Migrationshintergrund","653","0.462096150655581","0.436354606098925","0.487837695212238"
"Einige Sorgen","2018","Hauptschule","indirekter Migrationshintergrund","153","0.403441275861168","0.354373175627298","0.452509376095038"
"Einige Sorgen","2018","Hauptschule","kein Migrationshintergrund","2045","0.415923703519","0.402184850209183","0.429662556828817"
"Einige Sorgen","2018","Realschule","direkter Migrationshintergrund","145","0.520975639280083","0.465094350786308","0.576856927773858"
"Einige Sorgen","2018","Realschule","indirekter Migrationshintergrund","201","0.51643919705943","0.468126384190505","0.564752009928355"
"Einige Sorgen","2018","Realschule","kein Migrationshintergrund","2566","0.429196511316589","0.416591343681529","0.441801678951649"
"Grosse Sorgen","2018","(Fach-)Abitur","direkter Migrationshintergrund","307","0.257800622221061","0.230770290577098","0.284830953865024"
"Grosse Sorgen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","50","0.127769428471192","0.0931885751282479","0.162350281814136"
"Grosse Sorgen","2018","(Fach-)Abitur","kein Migrationshintergrund","478","0.191535166979043","0.176547158513857","0.206523175444228"
"Grosse Sorgen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","106","0.30966845577784","0.260880133156031","0.358456778399649"
"Grosse Sorgen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2018","(noch) kein Abschluss","kein Migrationshintergrund","115","0.306893692687248","0.262413468027309","0.351373917347186"
"Grosse Sorgen","2018","AkademikerIn","direkter Migrationshintergrund","256","0.204633261091353","0.181234823193294","0.228031698989411"
"Grosse Sorgen","2018","AkademikerIn","indirekter Migrationshintergrund","32","0.0905595234132359","0.0567637483890782","0.124355298437394"
"Grosse Sorgen","2018","AkademikerIn","kein Migrationshintergrund","782","0.161640052161668","0.15135802324707","0.171922081076267"
"Grosse Sorgen","2018","Hauptschule","direkter Migrationshintergrund","496","0.336076601234814","0.311687588173463","0.360465614296166"
"Grosse Sorgen","2018","Hauptschule","indirekter Migrationshintergrund","147","0.345208660112058","0.297656003631935","0.392761316592182"
"Grosse Sorgen","2018","Hauptschule","kein Migrationshintergrund","2224","0.450335470971429","0.436467089028423","0.464203852914435"
"Grosse Sorgen","2018","Realschule","direkter Migrationshintergrund","94","0.26967714520445","0.220034099308844","0.319320191100055"
"Grosse Sorgen","2018","Realschule","indirekter Migrationshintergrund","123","0.312238182189075","0.267437026640869","0.357039337737281"
"Grosse Sorgen","2018","Realschule","kein Migrationshintergrund","2286","0.397841294053388","0.385376427339338","0.410306160767438"
"Keine Sorgen","2018","(Fach-)Abitur","direkter Migrationshintergrund","227","0.250477005481897","0.223702250056196","0.277251760907598"
"Keine Sorgen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","141","0.374290974229579","0.324161001911622","0.424420946547535"
"Keine Sorgen","2018","(Fach-)Abitur","kein Migrationshintergrund","994","0.366094528651097","0.347746138341773","0.384442918960422"
"Keine Sorgen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","88","0.286331705060649","0.238631366127033","0.334032043994266"
"Keine Sorgen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","49","0.383882356153147","0.298283463347253","0.469481248959041"
"Keine Sorgen","2018","(noch) kein Abschluss","kein Migrationshintergrund","151","0.367980009390829","0.321469554637359","0.414490464144299"
"Keine Sorgen","2018","AkademikerIn","direkter Migrationshintergrund","379","0.364069561418538","0.336162633490131","0.391976489346945"
"Keine Sorgen","2018","AkademikerIn","indirekter Migrationshintergrund","119","0.435143562035998","0.376759604622051","0.493527519449944"
"Keine Sorgen","2018","AkademikerIn","kein Migrationshintergrund","1941","0.401348928347477","0.387657870517932","0.415039986177022"
"Keine Sorgen","2018","Hauptschule","direkter Migrationshintergrund","292","0.201827248109604","0.181104161178727","0.222550335040482"
"Keine Sorgen","2018","Hauptschule","indirekter Migrationshintergrund","84","0.251350064026774","0.207962888897161","0.294737239156386"
"Keine Sorgen","2018","Hauptschule","kein Migrationshintergrund","675","0.133740825509571","0.124253041631309","0.143228609387834"
"Keine Sorgen","2018","Realschule","direkter Migrationshintergrund","68","0.209347215515467","0.163837365936669","0.254857065094265"
"Keine Sorgen","2018","Realschule","indirekter Migrationshintergrund","87","0.171322620751495","0.134895296072685","0.207749945430305"
"Keine Sorgen","2018","Realschule","kein Migrationshintergrund","1071","0.172962194630023","0.163330216241399","0.182594173018647"
"Einige Sorgen","2019","(Fach-)Abitur","direkter Migrationshintergrund","416","0.481694337638169","0.448606012454476","0.514782662821863"
"Einige Sorgen","2019","(Fach-)Abitur","indirekter Migrationshintergrund","171","0.471081443748959","0.421667734204052","0.520495153293866"
"Einige Sorgen","2019","(Fach-)Abitur","kein Migrationshintergrund","1226","0.435457798058916","0.417315008656185","0.453600587461646"
"Einige Sorgen","2019","(noch) kein Abschluss","direkter Migrationshintergrund","131","0.511692207025779","0.45162208671658","0.571762327334978"
"Einige Sorgen","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","52","0.450508904645506","0.359175912736028","0.541841896554984"
"Einige Sorgen","2019","(noch) kein Abschluss","kein Migrationshintergrund","125","0.339752841041411","0.292195187112524","0.387310494970298"
"Einige Sorgen","2019","AkademikerIn","direkter Migrationshintergrund","453","0.440037813555578","0.410126904900838","0.469948722210319"
"Einige Sorgen","2019","AkademikerIn","indirekter Migrationshintergrund","157","0.342230955312326","0.295793088122889","0.388668822501762"
"Einige Sorgen","2019","AkademikerIn","kein Migrationshintergrund","2383","0.428238106698038","0.415237435775029","0.441238777621047"
"Einige Sorgen","2019","Hauptschule","direkter Migrationshintergrund","584","0.497638899160354","0.469373116241018","0.525904682079691"
"Einige Sorgen","2019","Hauptschule","indirekter Migrationshintergrund","134","0.41050907636073","0.357831518749083","0.463186633972377"
"Einige Sorgen","2019","Hauptschule","kein Migrationshintergrund","1943","0.424397225202356","0.410188250578946","0.438606199825766"
"Einige Sorgen","2019","Realschule","direkter Migrationshintergrund","127","0.470284818953314","0.410416901669131","0.530152736237498"
"Einige Sorgen","2019","Realschule","indirekter Migrationshintergrund","194","0.444308404782398","0.397178850565407","0.49143795899939"
"Einige Sorgen","2019","Realschule","kein Migrationshintergrund","2632","0.443689023308766","0.431152428620004","0.456225617997527"
"Grosse Sorgen","2019","(Fach-)Abitur","direkter Migrationshintergrund","256","0.239660834395792","0.211392628078538","0.267929040713046"
"Grosse Sorgen","2019","(Fach-)Abitur","indirekter Migrationshintergrund","70","0.152944724162119","0.117313710010408","0.18857573831383"
"Grosse Sorgen","2019","(Fach-)Abitur","kein Migrationshintergrund","508","0.179072014866211","0.165042288282592","0.19310174144983"
"Grosse Sorgen","2019","(noch) kein Abschluss","direkter Migrationshintergrund","66","0.265486845781994","0.212419353489186","0.318554338074801"
"Grosse Sorgen","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2019","(noch) kein Abschluss","kein Migrationshintergrund","113","0.309272805091287","0.262862999685509","0.355682610497065"
"Grosse Sorgen","2019","AkademikerIn","direkter Migrationshintergrund","236","0.179591846131497","0.156462489709076","0.202721202553918"
"Grosse Sorgen","2019","AkademikerIn","indirekter Migrationshintergrund","46","0.0917578367671636","0.0635026412067138","0.120013032327613"
"Grosse Sorgen","2019","AkademikerIn","kein Migrationshintergrund","807","0.154371897190781","0.144879206475523","0.163864587906038"
"Grosse Sorgen","2019","Hauptschule","direkter Migrationshintergrund","355","0.289449773002017","0.26381202614276","0.315087519861273"
"Grosse Sorgen","2019","Hauptschule","indirekter Migrationshintergrund","134","0.369715040695638","0.318022519000934","0.421407562390342"
