year,pgisced97,regtyp,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Lower Secondary Level,Rural regions,Somewhat concerned,0.46113,379,897,0.42849,0.49377
2019,Lower Secondary Level,Rural regions,Not concerned at all,0.14822,170,897,0.12495,0.17149
2019,Upper Secondary Level,No answer / don't know,Very concerned,0.20485,50,239,0.15357,0.25612
2019,Upper Secondary Level,No answer / don't know,Somewhat concerned,0.33770,77,239,0.27761,0.39778
2019,Upper Secondary Level,No answer / don't know,Not concerned at all,0.45746,112,239,0.39416,0.52075
2019,Upper Secondary Level,Urban regions,Very concerned,0.34437,2224,6566,0.33288,0.35587
2019,Upper Secondary Level,Urban regions,Somewhat concerned,0.44356,2884,6566,0.43154,0.45558
2019,Upper Secondary Level,Urban regions,Not concerned at all,0.21207,1458,6566,0.20218,0.22195
2019,Upper Secondary Level,Rural regions,Very concerned,0.38923,1661,4289,0.37464,0.40383
2019,Upper Secondary Level,Rural regions,Somewhat concerned,0.41989,1804,4289,0.40512,0.43467
2019,Upper Secondary Level,Rural regions,Not concerned at all,0.19087,824,4289,0.17911,0.20264
2019,Post-secondary Non-tertiary Level,No answer / don't know,Not concerned at all,0.55376,34,34,0.38415,0.72337
2019,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.19830,319,1505,0.17815,0.21846
2019,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.45635,681,1505,0.43118,0.48153
2019,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.34534,505,1505,0.32131,0.36937
2019,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.26587,156,595,0.23034,0.30139
2019,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.45781,277,595,0.41774,0.49788
2019,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.27633,162,595,0.24036,0.31229
2019,First Stage of Tertiary Education,Urban regions,Very concerned,0.27236,254,945,0.24396,0.30075
2019,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.45322,416,945,0.42146,0.48498
2019,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.27443,275,945,0.24596,0.30289
2019,First Stage of Tertiary Education,Rural regions,Very concerned,0.32594,228,683,0.29076,0.36112
2019,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.45896,315,683,0.42156,0.49636
2019,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.21510,140,683,0.18427,0.24594
2019,Second Stage of Tertiary Education,No answer / don't know,Somewhat concerned,0.31572,60,168,0.24522,0.38621
2019,Second Stage of Tertiary Education,No answer / don't know,Not concerned at all,0.60076,108,168,0.52648,0.67504
2019,Second Stage of Tertiary Education,Urban regions,Very concerned,0.14347,695,4931,0.13368,0.15325
2019,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.42214,2057,4931,0.40835,0.43592
2019,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.43440,2179,4931,0.42056,0.44823
2019,Second Stage of Tertiary Education,Rural regions,Very concerned,0.18844,373,1884,0.17078,0.20611
2019,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.46215,871,1884,0.43963,0.48467
2019,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.34940,640,1884,0.32787,0.37094
2020,No answer / don't know,Urban regions,Very concerned,0.18587,76,500,0.15174,0.22000
2020,No answer / don't know,Urban regions,Somewhat concerned,0.32206,182,500,0.28106,0.36306
2020,No answer / don't know,Urban regions,Not concerned at all,0.49206,242,500,0.44820,0.53593
2020,No answer / don't know,Rural regions,Very concerned,0.11531,31,174,0.06771,0.16290
2020,No answer / don't know,Rural regions,Somewhat concerned,0.63298,74,174,0.56116,0.70481
2020,No answer / don't know,Rural regions,Not concerned at all,0.25171,69,174,0.18704,0.31638
2020,Pre-primary Level,Urban regions,Somewhat concerned,0.31249,81,235,0.25310,0.37188
2020,Pre-primary Level,Urban regions,Not concerned at all,0.60945,154,235,0.54694,0.67196
2020,Pre-primary Level,Rural regions,Not concerned at all,0.58856,52,52,0.45350,0.72362
2020,Primary Level,Urban regions,Very concerned,0.29950,93,351,0.25152,0.34749
2020,Primary Level,Urban regions,Somewhat concerned,0.35828,131,351,0.30805,0.40852
2020,Primary Level,Urban regions,Not concerned at all,0.34221,127,351,0.29251,0.39192
2020,Primary Level,Rural regions,Very concerned,0.43024,38,137,0.34703,0.51345
2020,Primary Level,Rural regions,Somewhat concerned,0.44353,54,137,0.36004,0.52703
2020,Primary Level,Rural regions,Not concerned at all,0.12623,45,137,0.07041,0.18205
2020,Lower Secondary Level,Urban regions,Very concerned,0.31171,438,1546,0.28862,0.33481
2020,Lower Secondary Level,Urban regions,Somewhat concerned,0.46406,669,1546,0.43920,0.48893
2020,Lower Secondary Level,Urban regions,Not concerned at all,0.22422,439,1546,0.20343,0.24502
2020,Lower Secondary Level,Rural regions,Very concerned,0.35147,297,900,0.32026,0.38268
2020,Lower Secondary Level,Rural regions,Somewhat concerned,0.40212,360,900,0.37006,0.43417
2020,Lower Secondary Level,Rural regions,Not concerned at all,0.24641,243,900,0.21824,0.27458
2020,Upper Secondary Level,Urban regions,Very concerned,0.30395,1850,6534,0.29279,0.31510
2020,Upper Secondary Level,Urban regions,Somewhat concerned,0.44092,2770,6534,0.42888,0.45296
2020,Upper Secondary Level,Urban regions,Not concerned at all,0.25513,1914,6534,0.24456,0.26571
2020,Upper Secondary Level,Rural regions,Very concerned,0.36865,1455,4123,0.35392,0.38337
2020,Upper Secondary Level,Rural regions,Somewhat concerned,0.41749,1712,4123,0.40243,0.43254
2020,Upper Secondary Level,Rural regions,Not concerned at all,0.21387,956,4123,0.20135,0.22639
2020,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.17651,280,1635,0.15802,0.19499
2020,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.41545,659,1635,0.39156,0.43935
2020,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.40804,696,1635,0.38421,0.43187
2020,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.21257,121,619,0.18031,0.24483
2020,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.40473,269,619,0.36603,0.44343
2020,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.38270,229,619,0.34438,0.42102
2020,First Stage of Tertiary Education,Urban regions,Very concerned,0.26639,207,845,0.23656,0.29621
2020,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.41122,358,845,0.37802,0.44442
2020,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.32239,280,845,0.29086,0.35393
2020,First Stage of Tertiary Education,Rural regions,Very concerned,0.29760,186,605,0.26114,0.33406
2020,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.44564,260,605,0.40600,0.48528
2020,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.25676,159,605,0.22192,0.29160
2020,Second Stage of Tertiary Education,Urban regions,Very concerned,0.12278,626,5273,0.11392,0.13164
2020,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.34274,1868,5273,0.32993,0.35555
2020,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.53448,2779,5273,0.52101,0.54794
2020,Second Stage of Tertiary Education,Rural regions,Very concerned,0.15352,315,1890,0.13726,0.16978
2020,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.43720,761,1890,0.41483,0.45957
2020,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.40928,814,1890,0.38711,0.43145
2021,No answer / don't know,Urban regions,Very concerned,0.20768,85,447,0.17003,0.24533
2021,No answer / don't know,Urban regions,Somewhat concerned,0.30521,152,447,0.26247,0.34794
2021,No answer / don't know,Urban regions,Not concerned at all,0.48711,210,447,0.44073,0.53350
2021,No answer / don't know,Rural regions,Somewhat concerned,0.32201,61,132,0.24199,0.40202
2021,No answer / don't know,Rural regions,Not concerned at all,0.39660,71,132,0.31283,0.48037
2021,Pre-primary Level,Urban regions,Somewhat concerned,0.36528,35,122,0.27949,0.45108
2021,Pre-primary Level,Urban regions,Not concerned at all,0.56422,87,122,0.47587,0.65257
2021,Pre-primary Level,Rural regions,Not concerned at all,0.64125,36,36,0.48235,0.80015
2021,Primary Level,Urban regions,Very concerned,0.37274,55,155,0.29637,0.44911
2021,Primary Level,Urban regions,Somewhat concerned,0.33453,57,155,0.26001,0.40905
2021,Primary Level,Urban regions,Not concerned at all,0.29273,43,155,0.22086,0.36459
2021,Lower Secondary Level,Urban regions,Very concerned,0.28110,208,822,0.25035,0.31185
2021,Lower Secondary Level,Urban regions,Somewhat concerned,0.44466,336,822,0.41066,0.47865
2021,Lower Secondary Level,Urban regions,Not concerned at all,0.27424,278,822,0.24372,0.30476
2021,Lower Secondary Level,Rural regions,Very concerned,0.34768,164,535,0.30729,0.38807
2021,Lower Secondary Level,Rural regions,Somewhat concerned,0.37262,210,535,0.33161,0.41363
2021,Lower Secondary Level,Rural regions,Not concerned at all,0.27970,161,535,0.24163,0.31777
2021,Upper Secondary Level,Urban regions,Very concerned,0.28479,1041,4208,0.27115,0.29843
2021,Upper Secondary Level,Urban regions,Somewhat concerned,0.38630,1615,4208,0.37158,0.40101
2021,Upper Secondary Level,Urban regions,Not concerned at all,0.32892,1552,4208,0.31472,0.34311
2021,Upper Secondary Level,Rural regions,Very concerned,0.31754,832,2721,0.30005,0.33503
2021,Upper Secondary Level,Rural regions,Somewhat concerned,0.43728,1157,2721,0.41863,0.45592
2021,Upper Secondary Level,Rural regions,Not concerned at all,0.24518,732,2721,0.22902,0.26135
2021,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.13214,151,1110,0.11221,0.15207
2021,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.37417,431,1110,0.34569,0.40265
2021,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.49370,528,1110,0.46427,0.52312
2021,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.19021,82,413,0.15231,0.22811
2021,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.42088,173,413,0.37320,0.46855
2021,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.38891,158,413,0.34184,0.43599
2021,First Stage of Tertiary Education,Urban regions,Very concerned,0.26183,126,585,0.22617,0.29749
2021,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.39902,252,585,0.35931,0.43874
2021,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.33915,207,585,0.30075,0.37754
2021,First Stage of Tertiary Education,Rural regions,Very concerned,0.25256,105,410,0.21045,0.29467
2021,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.49641,181,410,0.44795,0.54486
2021,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.25103,124,410,0.20901,0.29305
2021,Second Stage of Tertiary Education,Urban regions,Very concerned,0.10287,393,3881,0.09331,0.11243
2021,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.33956,1333,3881,0.32466,0.35446
2021,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.55758,2155,3881,0.54195,0.57320
2021,Second Stage of Tertiary Education,Rural regions,Very concerned,0.20022,236,1416,0.17937,0.22107
2021,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.37437,545,1416,0.34915,0.39958
2021,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.42541,635,1416,0.39965,0.45117
2022,No answer / don't know,Urban regions,Very concerned,0.18758,394,2192,0.17123,0.20392
2022,No answer / don't know,Urban regions,Somewhat concerned,0.40060,850,2192,0.38008,0.42112
2022,No answer / don't know,Urban regions,Not concerned at all,0.41183,948,2192,0.39122,0.43243
2022,No answer / don't know,Rural regions,Very concerned,0.28926,313,968,0.26068,0.31784
2022,No answer / don't know,Rural regions,Somewhat concerned,0.41699,372,968,0.38592,0.44807
2022,No answer / don't know,Rural regions,Not concerned at all,0.29374,283,968,0.26504,0.32245
2022,Pre-primary Level,Urban regions,Very concerned,0.11696,33,226,0.07496,0.15895
2022,Pre-primary Level,Urban regions,Somewhat concerned,0.29769,65,226,0.23794,0.35744
2022,Pre-primary Level,Urban regions,Not concerned at all,0.58535,128,226,0.52098,0.64973
2022,Pre-primary Level,Rural regions,Not concerned at all,0.57336,49,49,0.43344,0.71328
2022,Primary Level,Urban regions,Very concerned,0.27817,59,206,0.21683,0.33951
2022,Primary Level,Urban regions,Somewhat concerned,0.35594,92,206,0.29040,0.42148
2022,Primary Level,Urban regions,Not concerned at all,0.36589,55,206,0.29995,0.43183
2022,Primary Level,Rural regions,Somewhat concerned,0.26000,32,32,0.10559,0.41441
2022,Lower Secondary Level,Urban regions,Very concerned,0.28303,249,935,0.25414,0.31192
2022,Lower Secondary Level,Urban regions,Somewhat concerned,0.39571,372,935,0.36435,0.42707
2022,Lower Secondary Level,Urban regions,Not concerned at all,0.32126,314,935,0.29131,0.35121
2022,Lower Secondary Level,Rural regions,Very concerned,0.37213,209,619,0.33401,0.41024
2022,Lower Secondary Level,Rural regions,Somewhat concerned,0.36240,242,619,0.32450,0.40030
2022,Lower Secondary Level,Rural regions,Not concerned at all,0.26547,168,619,0.23066,0.30029
2022,Upper Secondary Level,Urban regions,Very concerned,0.27613,1346,5337,0.26413,0.28812
2022,Upper Secondary Level,Urban regions,Somewhat concerned,0.41472,2154,5337,0.40150,0.42794
2022,Upper Secondary Level,Urban regions,Not concerned at all,0.30915,1837,5337,0.29675,0.32155
2022,Upper Secondary Level,Rural regions,Very concerned,0.37915,1305,3504,0.36309,0.39522
2022,Upper Secondary Level,Rural regions,Somewhat concerned,0.39888,1379,3504,0.38267,0.41510
2022,Upper Secondary Level,Rural regions,Not concerned at all,0.22196,820,3504,0.20820,0.23572
2022,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.18073,259,1521,0.16138,0.20007
2022,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.38493,592,1521,0.36047,0.40940
2022,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.43434,670,1521,0.40942,0.45926
2022,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.24282,149,608,0.20871,0.27693
2022,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.38420,236,608,0.34550,0.42290
2022,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.37298,223,608,0.33451,0.41145
2022,First Stage of Tertiary Education,Urban regions,Very concerned,0.25111,187,784,0.22074,0.28149
2022,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.42085,317,784,0.38627,0.45543
2022,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.32804,280,784,0.29515,0.36092
2022,First Stage of Tertiary Education,Rural regions,Very concerned,0.34317,184,576,0.30436,0.38198
2022,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.45890,256,576,0.41817,0.49963
2022,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.19793,136,576,0.16536,0.23049
2022,Second Stage of Tertiary Education,Urban regions,Very concerned,0.12336,848,6416,0.11532,0.13141
2022,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.35264,2302,6416,0.34094,0.36433
2022,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.52400,3266,6416,0.51178,0.53622
2022,Second Stage of Tertiary Education,Rural regions,Very concerned,0.17331,372,1916,0.15635,0.19026
2022,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.39327,719,1916,0.37139,0.41515
2022,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.43342,825,1916,0.41123,0.45562
