"plj0046","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2015","AkademikerIn","3","129","0.192981360702951","0.162066991499242","0.22389572990666"
"Grosse Sorgen","2015","AkademikerIn","4","259","0.175362816822377","0.155393061399515","0.195332572245239"
"Grosse Sorgen","2015","AkademikerIn","5 Einkommensstärkstes Quintil","467","0.160607658270893","0.147564240842428","0.173651075699357"
"Grosse Sorgen","2015","Hauptschule","1 Einkommensschwächstes Quintil","588","0.439587923769458","0.413588681414444","0.465587166124472"
"Grosse Sorgen","2015","Hauptschule","2","761","0.452045154413528","0.428510934557566","0.475579374269489"
"Grosse Sorgen","2015","Hauptschule","3","641","0.399910818683192","0.376337844901481","0.423483792464904"
"Grosse Sorgen","2015","Hauptschule","4","600","0.406919156315373","0.382764706011632","0.431073606619115"
"Grosse Sorgen","2015","Hauptschule","5 Einkommensstärkstes Quintil","360","0.369722982974125","0.338731376096916","0.400714589851334"
"Grosse Sorgen","2015","Realschule","1 Einkommensschwächstes Quintil","369","0.448842645307814","0.414376877516346","0.483308413099282"
"Grosse Sorgen","2015","Realschule","2","443","0.400028856027289","0.370729586557748","0.429328125496831"
"Grosse Sorgen","2015","Realschule","3","505","0.401541221118571","0.375126236771882","0.427956205465259"
"Grosse Sorgen","2015","Realschule","4","627","0.391294891181514","0.367894914301458","0.41469486806157"
"Grosse Sorgen","2015","Realschule","5 Einkommensstärkstes Quintil","530","0.34646513029458","0.323090717602232","0.369839542986928"
"Keine Sorgen","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","158","0.352470410316008","0.310511465201416","0.3944293554306"
"Keine Sorgen","2015","(Fach-)Abitur","2","195","0.355901311004328","0.318092002342042","0.393710619666614"
"Keine Sorgen","2015","(Fach-)Abitur","3","186","0.281436733854986","0.245981794212774","0.316891673497198"
"Keine Sorgen","2015","(Fach-)Abitur","4","314","0.311286614742873","0.281383408167894","0.341189821317852"
"Keine Sorgen","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","318","0.356292944196893","0.32618627544348","0.386399612950305"
"Keine Sorgen","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","84","0.297141802118014","0.244903366866627","0.3493802373694"
"Keine Sorgen","2015","(noch) kein Abschluss","2","62","0.307881819751649","0.243420806331172","0.372342833172126"
"Keine Sorgen","2015","(noch) kein Abschluss","3","39","0.371633288781524","0.286918940598021","0.456347636965028"
"Keine Sorgen","2015","(noch) kein Abschluss","4","47","0.36980289201456","0.277902256867664","0.461703527161457"
"Keine Sorgen","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","38","0.40452816780049","0.298298417675291","0.510757917925689"
"Keine Sorgen","2015","AkademikerIn","1 Einkommensschwächstes Quintil","113","0.454297891233532","0.398419184288132","0.510176598178932"
"Keine Sorgen","2015","AkademikerIn","2","158","0.339475960688955","0.296620072853529","0.382331848524382"
"Keine Sorgen","2015","AkademikerIn","3","221","0.363236606200904","0.325562342486313","0.400910869915496"
"Keine Sorgen","2015","AkademikerIn","4","550","0.424966849395062","0.399007338800745","0.450926359989379"
"Keine Sorgen","2015","AkademikerIn","5 Einkommensstärkstes Quintil","1289","0.455659678704523","0.437967499918829","0.473351857490216"
"Keine Sorgen","2015","Hauptschule","1 Einkommensschwächstes Quintil","262","0.168496997818336","0.148889956338434","0.188104039298238"
"Keine Sorgen","2015","Hauptschule","2","240","0.130254836482519","0.114339000627398","0.14617067233764"
"Keine Sorgen","2015","Hauptschule","3","282","0.160630215387699","0.142961084632014","0.178299346143383"
"Keine Sorgen","2015","Hauptschule","4","270","0.154888055021691","0.137099026738725","0.172677083304657"
"Keine Sorgen","2015","Hauptschule","5 Einkommensstärkstes Quintil","142","0.136846407121042","0.114781562377275","0.158911251864809"
"Keine Sorgen","2015","Realschule","1 Einkommensschwächstes Quintil","146","0.204728906732053","0.176768062530991","0.232689750933115"
"Keine Sorgen","2015","Realschule","2","183","0.182164544380629","0.159080556183273","0.205248532577986"
"Keine Sorgen","2015","Realschule","3","222","0.165661863473301","0.145628656055313","0.185695070891289"
"Keine Sorgen","2015","Realschule","4","315","0.172870465892823","0.154740080684135","0.19100085110151"
"Keine Sorgen","2015","Realschule","5 Einkommensstärkstes Quintil","361","0.221720843964041","0.201315330825409","0.242126357102672"
"Einige Sorgen","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","211","0.384810603154741","0.342332926112726","0.427288280196757"
"Einige Sorgen","2016","(Fach-)Abitur","2","248","0.407101442443055","0.367855807222672","0.446347077663438"
"Einige Sorgen","2016","(Fach-)Abitur","3","273","0.435738815294534","0.396957594021512","0.474520036567557"
"Einige Sorgen","2016","(Fach-)Abitur","4","393","0.431987282190837","0.40038804459857","0.463586519783104"
"Einige Sorgen","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","444","0.452611603333399","0.421384347770584","0.483838858896214"
"Einige Sorgen","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","90","0.35784625793181","0.300130699385006","0.415561816478614"
"Einige Sorgen","2016","(noch) kein Abschluss","2","84","0.379212937268808","0.315388865800963","0.443037008736653"
"Einige Sorgen","2016","(noch) kein Abschluss","3","56","0.475578292703358","0.385850713255228","0.565305872151488"
"Einige Sorgen","2016","(noch) kein Abschluss","4","45","0.385419300357871","0.296078085548321","0.474760515167421"
"Einige Sorgen","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","36","0.438489112904071","0.332376515308798","0.544601710499343"
"Einige Sorgen","2016","AkademikerIn","1 Einkommensschwächstes Quintil","121","0.430704674525834","0.374102511567542","0.487306837484127"
"Einige Sorgen","2016","AkademikerIn","2","196","0.427317476764887","0.380776497306469","0.473858456223305"
"Einige Sorgen","2016","AkademikerIn","3","288","0.461649819132182","0.422996532391718","0.500303105872646"
"Einige Sorgen","2016","AkademikerIn","4","600","0.440601185172046","0.414049402410253","0.467152967933839"
"Einige Sorgen","2016","AkademikerIn","5 Einkommensstärkstes Quintil","1545","0.497966329766838","0.480505727242533","0.515426932291142"
"Einige Sorgen","2016","Hauptschule","1 Einkommensschwächstes Quintil","403","0.32580275822771","0.299663968428756","0.351941548026664"
"Einige Sorgen","2016","Hauptschule","2","506","0.297941829119655","0.275643121055995","0.320240537183315"
"Einige Sorgen","2016","Hauptschule","3","513","0.355952014240829","0.331492432484219","0.38041159599744"
"Einige Sorgen","2016","Hauptschule","4","557","0.334824316149469","0.312183264245598","0.35746536805334"
"Einige Sorgen","2016","Hauptschule","5 Einkommensstärkstes Quintil","307","0.359019961662453","0.328205484665169","0.389834438659736"
"Einige Sorgen","2016","Realschule","1 Einkommensschwächstes Quintil","234","0.312920100991505","0.277914422863782","0.347925779119229"
"Einige Sorgen","2016","Realschule","2","306","0.306696887655547","0.277466444193401","0.335927331117692"
"Einige Sorgen","2016","Realschule","3","442","0.333294235186201","0.306352507864336","0.360235962508065"
"Einige Sorgen","2016","Realschule","4","608","0.368258292858032","0.345125082979019","0.391391502737046"
"Einige Sorgen","2016","Realschule","5 Einkommensstärkstes Quintil","569","0.390356896406189","0.365800352093571","0.414913440718807"
"Grosse Sorgen","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","172","0.261659205155779","0.223285894984431","0.300032515327126"
"Grosse Sorgen","2016","(Fach-)Abitur","2","220","0.360562161343626","0.32220565124737","0.398918671439882"
"Grosse Sorgen","2016","(Fach-)Abitur","3","221","0.38981574323167","0.351671548079095","0.427959938384246"
"Grosse Sorgen","2016","(Fach-)Abitur","4","343","0.367948529347634","0.33718530500039","0.398711753694878"
"Grosse Sorgen","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","340","0.346862415221936","0.317001429348331","0.376723401095541"
"Grosse Sorgen","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","122","0.484695303932213","0.424523696950963","0.544866910913464"
"Grosse Sorgen","2016","(noch) kein Abschluss","2","94","0.389634676994362","0.325484873478255","0.45378448051047"
"Grosse Sorgen","2016","(noch) kein Abschluss","3","40","0.327125688392511","0.242831252363395","0.411420124421627"
"Grosse Sorgen","2016","(noch) kein Abschluss","4","37","0.278324030584908","0.196053908832313","0.360594152337503"
"Grosse Sorgen","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","26","","",""
"Grosse Sorgen","2016","AkademikerIn","1 Einkommensschwächstes Quintil","102","0.304033516691347","0.251452458761958","0.356614574620737"
"Grosse Sorgen","2016","AkademikerIn","2","152","0.408949582635921","0.362695467715196","0.455203697556646"
"Grosse Sorgen","2016","AkademikerIn","3","213","0.338551462974737","0.301860590459268","0.375242335490206"
"Grosse Sorgen","2016","AkademikerIn","4","434","0.343266735466434","0.317873358967529","0.368660111965339"
"Grosse Sorgen","2016","AkademikerIn","5 Einkommensstärkstes Quintil","870","0.260263147224856","0.244940359667906","0.275585934781807"
"Grosse Sorgen","2016","Hauptschule","1 Einkommensschwächstes Quintil","684","0.562449887528243","0.53478235499672","0.590117420059766"
"Grosse Sorgen","2016","Hauptschule","2","946","0.616652874152575","0.592947659155343","0.640358089149807"
"Grosse Sorgen","2016","Hauptschule","3","799","0.536267181360012","0.510791916263067","0.561742446456957"
"Grosse Sorgen","2016","Hauptschule","4","962","0.599154641306516","0.575643277789764","0.622666004823268"
"Grosse Sorgen","2016","Hauptschule","5 Einkommensstärkstes Quintil","531","0.554462916104431","0.522536407204662","0.586389425004199"
"Grosse Sorgen","2016","Realschule","1 Einkommensschwächstes Quintil","372","0.595193154373017","0.558136088406791","0.632250220339242"
"Grosse Sorgen","2016","Realschule","2","529","0.565933618855792","0.53451551528662","0.597351722424965"
"Grosse Sorgen","2016","Realschule","3","598","0.552482411462452","0.524063416642362","0.580901406282541"
"Grosse Sorgen","2016","Realschule","4","893","0.536107654924019","0.512189676890297","0.560025632957741"
"Grosse Sorgen","2016","Realschule","5 Einkommensstärkstes Quintil","737","0.476633245189622","0.451491598332161","0.501774892047082"
"Keine Sorgen","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","121","0.35353019168948","0.311793290544157","0.395267092834803"
"Keine Sorgen","2016","(Fach-)Abitur","2","134","0.232336396213319","0.198600368483976","0.266072423942663"
"Keine Sorgen","2016","(Fach-)Abitur","3","134","0.174445441473795","0.144764957957077","0.204125924990513"
"Keine Sorgen","2016","(Fach-)Abitur","4","208","0.200064188461529","0.17454456030033","0.225583816622729"
"Keine Sorgen","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","192","0.200525981444665","0.175406499133506","0.225645463755823"
"Keine Sorgen","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","53","0.157458438135977","0.113604985618413","0.201311890653541"
"Keine Sorgen","2016","(noch) kein Abschluss","2","44","0.23115238573683","0.17569735767107","0.28660741380259"
"Keine Sorgen","2016","(noch) kein Abschluss","3","23","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","4","32","0.336256669057221","0.249534285906439","0.422979052208002"
"Keine Sorgen","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Keine Sorgen","2016","AkademikerIn","1 Einkommensschwächstes Quintil","71","0.265261808782819","0.214798224199287","0.31572539336635"
"Keine Sorgen","2016","AkademikerIn","2","86","0.163732940599192","0.128919756059312","0.198546125139072"
"Keine Sorgen","2016","AkademikerIn","3","138","0.199798717893081","0.16879643806573","0.230800997720433"
"Keine Sorgen","2016","AkademikerIn","4","309","0.21613207936152","0.19411847553434","0.238145683188701"
"Keine Sorgen","2016","AkademikerIn","5 Einkommensstärkstes Quintil","735","0.241770523008306","0.226818676805868","0.256722369210744"
"Keine Sorgen","2016","Hauptschule","1 Einkommensschwächstes Quintil","148","0.111747354244047","0.0941761514197492","0.129318557068344"
"Keine Sorgen","2016","Hauptschule","2","164","0.0854052967277697","0.0717788018685168","0.0990317915870226"
"Keine Sorgen","2016","Hauptschule","3","160","0.107780804399159","0.0919391447807025","0.123622464017615"
"Keine Sorgen","2016","Hauptschule","4","150","0.0660210425440149","0.0541078089486257","0.077934276139404"
"Keine Sorgen","2016","Hauptschule","5 Einkommensstärkstes Quintil","93","0.0865171222331168","0.068458920975917","0.104575323490317"
"Keine Sorgen","2016","Realschule","1 Einkommensschwächstes Quintil","68","0.0918867446354778","0.0700788076780823","0.113694681592873"
"Keine Sorgen","2016","Realschule","2","121","0.127369493488661","0.106236206463357","0.148502780513965"
"Keine Sorgen","2016","Realschule","3","136","0.114223353351348","0.0960437670485585","0.132402939654137"
"Keine Sorgen","2016","Realschule","4","169","0.0956340522179486","0.0815292099059248","0.109738894529972"
"Keine Sorgen","2016","Realschule","5 Einkommensstärkstes Quintil","210","0.133009858404189","0.11591570938822","0.150104007420159"
"Einige Sorgen","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","228","0.443867871692821","0.400231436161736","0.487504307223906"
"Einige Sorgen","2017","(Fach-)Abitur","2","282","0.443772167855775","0.405129454194406","0.482414881517144"
"Einige Sorgen","2017","(Fach-)Abitur","3","337","0.507038987511881","0.470160533698744","0.543917441325019"
"Einige Sorgen","2017","(Fach-)Abitur","4","493","0.46437919447743","0.434355768062688","0.494402620892173"
"Einige Sorgen","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","583","0.460371883732922","0.432414795317022","0.488328972148822"
"Einige Sorgen","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","110","0.399709935799959","0.342940036487866","0.456479835112053"
"Einige Sorgen","2017","(noch) kein Abschluss","2","82","0.346057922425089","0.282021921829244","0.410093923020934"
"Einige Sorgen","2017","(noch) kein Abschluss","3","55","0.392283455706939","0.313084001420271","0.471482909993607"
"Einige Sorgen","2017","(noch) kein Abschluss","4","72","0.496961686766331","0.418752053262384","0.575171320270277"
"Einige Sorgen","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","48","0.432816226143253","0.345255530901948","0.520376921384557"
"Einige Sorgen","2017","AkademikerIn","1 Einkommensschwächstes Quintil","127","0.476253086666123","0.418471856653373","0.534034316678873"
"Einige Sorgen","2017","AkademikerIn","2","165","0.367487098034058","0.321213229759449","0.413760966308667"
"Einige Sorgen","2017","AkademikerIn","3","283","0.449886236712044","0.411671118651289","0.488101354772798"
"Einige Sorgen","2017","AkademikerIn","4","667","0.457224692370504","0.431082869571369","0.48336651516964"
"Einige Sorgen","2017","AkademikerIn","5 Einkommensstärkstes Quintil","1841","0.489860003644986","0.473858122185538","0.505861885104435"
"Einige Sorgen","2017","Hauptschule","1 Einkommensschwächstes Quintil","389","0.330153564346781","0.302985665615028","0.357321463078533"
"Einige Sorgen","2017","Hauptschule","2","600","0.372229667063149","0.347815523668733","0.396643810457565"
"Einige Sorgen","2017","Hauptschule","3","593","0.418041530138682","0.393294303525814","0.44278875675155"
"Einige Sorgen","2017","Hauptschule","4","726","0.395746152734958","0.373174243744021","0.418318061725895"
"Einige Sorgen","2017","Hauptschule","5 Einkommensstärkstes Quintil","453","0.431626505597713","0.402567084706095","0.460685926489332"
"Einige Sorgen","2017","Realschule","1 Einkommensschwächstes Quintil","229","0.366135719522961","0.328154138128953","0.404117300916969"
"Einige Sorgen","2017","Realschule","2","386","0.389255187892336","0.358882894129966","0.419627481654706"
"Einige Sorgen","2017","Realschule","3","530","0.393507263056691","0.36712303561883","0.419891490494553"
"Einige Sorgen","2017","Realschule","4","822","0.408406275049081","0.386567179138904","0.430245370959259"
"Einige Sorgen","2017","Realschule","5 Einkommensstärkstes Quintil","854","0.417829850449693","0.396417186578209","0.439242514321177"
"Grosse Sorgen","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","141","0.263411917366919","0.224725058115332","0.302098776618505"
"Grosse Sorgen","2017","(Fach-)Abitur","2","188","0.289938015520934","0.254647180015516","0.325228851026351"
"Grosse Sorgen","2017","(Fach-)Abitur","3","194","0.262381075055404","0.229930079908534","0.294832070202275"
"Grosse Sorgen","2017","(Fach-)Abitur","4","300","0.28026500871132","0.253227547674258","0.307302469748382"
"Grosse Sorgen","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","334","0.28191681110264","0.256679787961602","0.307153834243678"
"Grosse Sorgen","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","106","0.360101124783803","0.30446805984074","0.415734189726866"
"Grosse Sorgen","2017","(noch) kein Abschluss","2","75","0.340098520145972","0.276327688195441","0.403869352096502"
"Grosse Sorgen","2017","(noch) kein Abschluss","3","51","0.263672928880731","0.192200289768536","0.335145567992926"
"Grosse Sorgen","2017","(noch) kein Abschluss","4","33","0.235402111110853","0.169040031261322","0.301764190960383"
"Grosse Sorgen","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Grosse Sorgen","2017","AkademikerIn","1 Einkommensschwächstes Quintil","82","0.232390929882047","0.183527181572946","0.281254678191148"
"Grosse Sorgen","2017","AkademikerIn","2","128","0.3151116013982","0.270523173032608","0.359700029763792"
"Grosse Sorgen","2017","AkademikerIn","3","176","0.238958876585408","0.206200434234217","0.271717318936599"
"Grosse Sorgen","2017","AkademikerIn","4","355","0.260706833668038","0.237668792995963","0.283744874340114"
"Grosse Sorgen","2017","AkademikerIn","5 Einkommensstärkstes Quintil","763","0.196628736220171","0.183906249350045","0.209351223090297"
"Grosse Sorgen","2017","Hauptschule","1 Einkommensschwächstes Quintil","607","0.51935882866781","0.490494951132591","0.548222706203029"
"Grosse Sorgen","2017","Hauptschule","2","760","0.536534918975041","0.511349851981904","0.561719985968178"
"Grosse Sorgen","2017","Hauptschule","3","730","0.464422064310572","0.439399109882721","0.489445018738422"
"Grosse Sorgen","2017","Hauptschule","4","875","0.502109562767446","0.47903059574904","0.525188529785852"
"Grosse Sorgen","2017","Hauptschule","5 Einkommensstärkstes Quintil","549","0.484771348988133","0.455449964791002","0.514092733185263"
"Grosse Sorgen","2017","Realschule","1 Einkommensschwächstes Quintil","312","0.500153442588422","0.460732787473097","0.539574097703747"
"Grosse Sorgen","2017","Realschule","2","468","0.469914996150457","0.438825555737309","0.501004436563604"
"Grosse Sorgen","2017","Realschule","3","595","0.463318902033983","0.436387847298012","0.490249956769954"
"Grosse Sorgen","2017","Realschule","4","840","0.452605065235315","0.430490074322948","0.474720056147682"
"Grosse Sorgen","2017","Realschule","5 Einkommensstärkstes Quintil","850","0.412909043228371","0.391533070148072","0.43428501630867"
"Keine Sorgen","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","129","0.29272021094026","0.252757457975451","0.332682963905069"
"Keine Sorgen","2017","(Fach-)Abitur","2","165","0.266289816623291","0.231910219660623","0.30066941358596"
"Keine Sorgen","2017","(Fach-)Abitur","3","175","0.230579937432714","0.19951015213482","0.261649722730608"
"Keine Sorgen","2017","(Fach-)Abitur","4","267","0.25535579681125","0.22910500392516","0.28160658969734"
"Keine Sorgen","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","304","0.257711305164437","0.233178714226725","0.28224389610215"
"Keine Sorgen","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","70","0.240188939416237","0.190678773429172","0.289699105403303"
"Keine Sorgen","2017","(noch) kein Abschluss","2","55","0.31384355742894","0.251376889267465","0.376310225590414"
"Keine Sorgen","2017","(noch) kein Abschluss","3","40","0.344043615412331","0.266985941289848","0.421101289534813"
"Keine Sorgen","2017","(noch) kein Abschluss","4","52","0.267636202122817","0.198383913860692","0.336888490384941"
"Keine Sorgen","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","53","0.369398161029173","0.284103761467199","0.454692560591146"
"Keine Sorgen","2017","AkademikerIn","1 Einkommensschwächstes Quintil","78","0.29135598345183","0.238786564642853","0.343925402260808"
"Keine Sorgen","2017","AkademikerIn","2","124","0.317401300567741","0.272726035005459","0.362076566130024"
"Keine Sorgen","2017","AkademikerIn","3","192","0.311154886702548","0.275591206144022","0.346718567261074"
"Keine Sorgen","2017","AkademikerIn","4","373","0.282068473961458","0.258453918527103","0.305683029395812"
"Keine Sorgen","2017","AkademikerIn","5 Einkommensstärkstes Quintil","1145","0.313511260134843","0.298661014007376","0.32836150626231"
"Keine Sorgen","2017","Hauptschule","1 Einkommensschwächstes Quintil","155","0.150487606985409","0.12983163400821","0.171143579962609"
"Keine Sorgen","2017","Hauptschule","2","146","0.0912354139618101","0.076692781582399","0.105778046341221"
"Keine Sorgen","2017","Hauptschule","3","203","0.117536405550746","0.101377742469405","0.133695068632086"
"Keine Sorgen","2017","Hauptschule","4","202","0.102144284497596","0.0881657855283179","0.116122783466874"
"Keine Sorgen","2017","Hauptschule","5 Einkommensstärkstes Quintil","114","0.0836021454141536","0.0673628666545116","0.0998414241737955"
"Keine Sorgen","2017","Realschule","1 Einkommensschwächstes Quintil","77","0.133710837888617","0.106877876904846","0.160543798872387"
"Keine Sorgen","2017","Realschule","2","136","0.140829815957208","0.11916188723964","0.162497744674775"
"Keine Sorgen","2017","Realschule","3","192","0.143173834909326","0.124257656890853","0.162090012927798"
"Keine Sorgen","2017","Realschule","4","284","0.138988659715604","0.123618768548217","0.154358550882991"
"Keine Sorgen","2017","Realschule","5 Einkommensstärkstes Quintil","334","0.169261106321936","0.152981014101092","0.18554119854278"
"Einige Sorgen","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","168","0.425274483366249","0.379027784971021","0.471521181761477"
"Einige Sorgen","2018","(Fach-)Abitur","2","233","0.45656164862369","0.414074656552031","0.499048640695348"
"Einige Sorgen","2018","(Fach-)Abitur","3","304","0.461935528670011","0.424870569162124","0.499000488177898"
"Einige Sorgen","2018","(Fach-)Abitur","4","498","0.463817107007409","0.433964617352413","0.493669596662404"
"Einige Sorgen","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","612","0.462476773644849","0.435141322566018","0.48981222472368"
"Einige Sorgen","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","126","0.412891660881578","0.356225176141676","0.46955814562148"
"Einige Sorgen","2018","(noch) kein Abschluss","2","63","0.3051163676358","0.237281926444578","0.372950808827022"
"Einige Sorgen","2018","(noch) kein Abschluss","3","54","0.41386109749963","0.33424204598836","0.4934801490109"
"Einige Sorgen","2018","(noch) kein Abschluss","4","69","0.375256017995531","0.302684716901758","0.447827319089303"
"Einige Sorgen","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","35","0.252523453387713","0.166064122723672","0.338982784051755"
"Einige Sorgen","2018","AkademikerIn","1 Einkommensschwächstes Quintil","113","0.37082200813046","0.314345941327837","0.427298074933082"
"Einige Sorgen","2018","AkademikerIn","2","142","0.392413181715323","0.342112974854261","0.442713388576384"
"Einige Sorgen","2018","AkademikerIn","3","245","0.422998675615885","0.38229835932507","0.4636989919067"
"Einige Sorgen","2018","AkademikerIn","4","610","0.45850831871727","0.432379523071082","0.484637114363458"
"Einige Sorgen","2018","AkademikerIn","5 Einkommensstärkstes Quintil","1724","0.442002633436912","0.426079994570795","0.457925272303028"
"Einige Sorgen","2018","Hauptschule","1 Einkommensschwächstes Quintil","400","0.374605562198033","0.345074956124735","0.404136168271331"
"Einige Sorgen","2018","Hauptschule","2","527","0.421854486188385","0.395283201924264","0.448425770452506"
"Einige Sorgen","2018","Hauptschule","3","594","0.409437776092503","0.383960378734412","0.434915173450593"
"Einige Sorgen","2018","Hauptschule","4","788","0.437750998096721","0.414619288289943","0.460882707903499"
"Einige Sorgen","2018","Hauptschule","5 Einkommensstärkstes Quintil","542","0.450289844881586","0.422280062318354","0.478299627444818"
"Einige Sorgen","2018","Realschule","1 Einkommensschwächstes Quintil","226","0.392883865861222","0.353205426402636","0.432562305319809"
"Einige Sorgen","2018","Realschule","2","318","0.379402968541065","0.346627624851222","0.412178312230908"
"Einige Sorgen","2018","Realschule","3","522","0.463196305986308","0.434672706212619","0.491719905759997"
"Einige Sorgen","2018","Realschule","4","892","0.43996732398101","0.418086601820398","0.461848046141623"
"Einige Sorgen","2018","Realschule","5 Einkommensstärkstes Quintil","954","0.45048663222109","0.429032398008995","0.471940866433184"
"Grosse Sorgen","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","104","0.161105898179596","0.126716456769753","0.195495339589438"
"Grosse Sorgen","2018","(Fach-)Abitur","2","119","0.168116402892879","0.136218109019724","0.200014696766035"
"Grosse Sorgen","2018","(Fach-)Abitur","3","161","0.233521148155086","0.202067654896581","0.264974641413591"
"Grosse Sorgen","2018","(Fach-)Abitur","4","216","0.213741630125065","0.189201441430267","0.238281818819864"
"Grosse Sorgen","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","235","0.201890223502993","0.179882677218634","0.223897769787352"
"Grosse Sorgen","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","75","0.237989273550599","0.188976607562283","0.287001939538915"
"Grosse Sorgen","2018","(noch) kein Abschluss","2","73","0.482349759081245","0.408735710908297","0.555963807254193"
"Grosse Sorgen","2018","(noch) kein Abschluss","3","46","0.253345468155614","0.183037289702015","0.323653646609214"
"Grosse Sorgen","2018","(noch) kein Abschluss","4","35","0.250798710054052","0.185828848207944","0.315768571900161"
"Grosse Sorgen","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","18","","",""
"Grosse Sorgen","2018","AkademikerIn","1 Einkommensschwächstes Quintil","79","0.27088981991853","0.218927581131421","0.322852058705639"
"Grosse Sorgen","2018","AkademikerIn","2","83","0.260247954527571","0.215048774575637","0.305447134479505"
"Grosse Sorgen","2018","AkademikerIn","3","116","0.201289634010399","0.168256845183373","0.234322422837426"
"Grosse Sorgen","2018","AkademikerIn","4","266","0.173063485264725","0.153225905070619","0.19290106545883"
"Grosse Sorgen","2018","AkademikerIn","5 Einkommensstärkstes Quintil","526","0.141374507297374","0.13020397204191","0.152545042552837"
"Grosse Sorgen","2018","Hauptschule","1 Einkommensschwächstes Quintil","443","0.440659246841883","0.410369341389186","0.470949152294579"
"Grosse Sorgen","2018","Hauptschule","2","594","0.418239452831222","0.391699676326322","0.444779229336123"
"Grosse Sorgen","2018","Hauptschule","3","604","0.433498283474557","0.407822566470497","0.459174000478617"
"Grosse Sorgen","2018","Hauptschule","4","737","0.430317766273262","0.407232186148837","0.453403346397687"
"Grosse Sorgen","2018","Hauptschule","5 Einkommensstärkstes Quintil","489","0.402412351653805","0.374804460214091","0.430020243093518"
"Grosse Sorgen","2018","Realschule","1 Einkommensschwächstes Quintil","252","0.439145529222062","0.398825956174378","0.479465102269747"
"Grosse Sorgen","2018","Realschule","2","375","0.443281968596171","0.409727549693107","0.476836387499235"
"Grosse Sorgen","2018","Realschule","3","448","0.371566283829973","0.34392476321745","0.399207804442496"
"Grosse Sorgen","2018","Realschule","4","736","0.406052247064778","0.384404642940333","0.427699851189223"
"Grosse Sorgen","2018","Realschule","5 Einkommensstärkstes Quintil","692","0.35217633439024","0.331579929467712","0.372772739312768"
"Keine Sorgen","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","167","0.413619618454155","0.367550902074665","0.459688334833646"
"Keine Sorgen","2018","(Fach-)Abitur","2","176","0.375321948483431","0.334020885027449","0.416623011939413"
"Keine Sorgen","2018","(Fach-)Abitur","3","230","0.304543323174903","0.270328423535844","0.338758222813963"
"Keine Sorgen","2018","(Fach-)Abitur","4","358","0.322441262867526","0.294461148842532","0.350421376892519"
"Keine Sorgen","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","431","0.335633002852158","0.309743779719721","0.361522225984596"
"Keine Sorgen","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","89","0.349119065567823","0.294255168810116","0.40398296232553"
"Keine Sorgen","2018","(noch) kein Abschluss","2","41","0.212533873282955","0.152265221401048","0.272802525164862"
"Keine Sorgen","2018","(noch) kein Abschluss","3","47","0.332793434344756","0.256619400581057","0.408967468108454"
