year,bula_h,pgisced97,ple0081_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,North Rhine-Westphalia,Lower Secondary Level,No,0.60546,387,655,0.56800,0.64292
2018,North Rhine-Westphalia,Upper Secondary Level,Yes,0.26228,630,2284,0.24424,0.28033
2018,North Rhine-Westphalia,Upper Secondary Level,No,0.73772,1654,2284,0.71967,0.75576
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.29471,172,609,0.25847,0.33095
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.70529,437,609,0.66905,0.74153
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.18501,47,251,0.13688,0.23315
2018,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.81499,204,251,0.76685,0.86312
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.15027,157,1173,0.12981,0.17073
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.84973,1016,1173,0.82927,0.87019
2018,Hesse,Lower Secondary Level,Yes,0.32327,68,188,0.25623,0.39031
2018,Hesse,Lower Secondary Level,No,0.67673,120,188,0.60969,0.74377
2018,Hesse,Upper Secondary Level,Yes,0.28370,209,694,0.25014,0.31727
2018,Hesse,Upper Secondary Level,No,0.71630,485,694,0.68273,0.74986
2018,Hesse,Post-secondary Non-tertiary Level,Yes,0.30906,41,152,0.23536,0.38277
2018,Hesse,Post-secondary Non-tertiary Level,No,0.69094,111,152,0.61723,0.76464
2018,Hesse,First Stage of Tertiary Education,No,0.82779,60,60,0.73144,0.92413
2018,Hesse,Second Stage of Tertiary Education,Yes,0.15571,66,481,0.12327,0.18815
2018,Hesse,Second Stage of Tertiary Education,No,0.84429,415,481,0.81185,0.87673
2018,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.87905,37,37,0.77253,0.98556
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.34919,91,223,0.28648,0.41190
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.65081,132,223,0.58810,0.71352
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.27762,195,667,0.24361,0.31163
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.72238,472,667,0.68837,0.75639
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.83196,96,96,0.75678,0.90715
2018,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.81901,71,71,0.72882,0.90921
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.13396,42,277,0.09377,0.17414
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.86604,235,277,0.82586,0.90623
2018,Baden-Wuerttemberg,No answer / don't know,No,0.81402,59,59,0.71388,0.91415
2018,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.25481,74,270,0.20274,0.30688
2018,Baden-Wuerttemberg,Lower Secondary Level,No,0.74519,196,270,0.69312,0.79726
2018,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.23561,275,1166,0.21124,0.25998
2018,Baden-Wuerttemberg,Upper Secondary Level,No,0.76439,891,1166,0.74002,0.78876
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.23260,53,233,0.17824,0.28697
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.76740,180,233,0.71303,0.82176
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.74770,135,135,0.67415,0.82124
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.12778,101,810,0.10477,0.15078
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.87222,709,810,0.84922,0.89523
2018,Bavaria,No answer / don't know,No,0.77498,67,67,0.67423,0.87573
2018,Bavaria,Lower Secondary Level,Yes,0.27896,112,390,0.23439,0.32353
2018,Bavaria,Lower Secondary Level,No,0.72104,278,390,0.67647,0.76561
2018,Bavaria,Upper Secondary Level,Yes,0.26843,511,1896,0.24848,0.28838
2018,Bavaria,Upper Secondary Level,No,0.73157,1385,1896,0.71162,0.75152
2018,Bavaria,Post-secondary Non-tertiary Level,Yes,0.24334,69,279,0.19289,0.29378
2018,Bavaria,Post-secondary Non-tertiary Level,No,0.75666,210,279,0.70622,0.80711
2018,Bavaria,First Stage of Tertiary Education,Yes,0.18511,51,251,0.13696,0.23325
2018,Bavaria,First Stage of Tertiary Education,No,0.81489,200,251,0.76675,0.86304
2018,Bavaria,Second Stage of Tertiary Education,Yes,0.16751,127,985,0.14417,0.19084
2018,Bavaria,Second Stage of Tertiary Education,No,0.83249,858,985,0.80916,0.85583
2018,Berlin,Lower Secondary Level,Yes,0.59923,46,46,0.45604,0.74241
2018,Berlin,Upper Secondary Level,Yes,0.31277,114,349,0.26406,0.36148
2018,Berlin,Upper Secondary Level,No,0.68723,235,349,0.63852,0.73594
2018,Berlin,Post-secondary Non-tertiary Level,No,0.72357,43,43,0.58831,0.85882
2018,Berlin,First Stage of Tertiary Education,No,0.62877,36,36,0.46871,0.78883
2018,Berlin,Second Stage of Tertiary Education,Yes,0.21717,96,421,0.17774,0.25661
2018,Berlin,Second Stage of Tertiary Education,No,0.78283,325,421,0.74339,0.82226
2018,Brandenburg,Lower Secondary Level,Yes,0.43771,41,90,0.33464,0.54079
2018,Brandenburg,Lower Secondary Level,No,0.56229,49,90,0.45921,0.66536
2018,Brandenburg,Upper Secondary Level,Yes,0.37271,182,505,0.33050,0.41492
2018,Brandenburg,Upper Secondary Level,No,0.62729,323,505,0.58508,0.66950
2018,Brandenburg,Post-secondary Non-tertiary Level,No,0.63153,51,51,0.49782,0.76525
2018,Brandenburg,First Stage of Tertiary Education,No,0.76786,53,53,0.65310,0.88261
2018,Brandenburg,Second Stage of Tertiary Education,No,0.89133,207,207,0.84883,0.93383
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.36337,112,303,0.30912,0.41761
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.63663,191,303,0.58239,0.69088
2018,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.76537,40,40,0.63237,0.89837
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.81962,115,115,0.74904,0.89021
2018,Saxony,Lower Secondary Level,Yes,0.35903,49,108,0.26813,0.44992
2018,Saxony,Lower Secondary Level,No,0.64097,59,108,0.55008,0.73187
2018,Saxony,Upper Secondary Level,Yes,0.26920,237,831,0.23903,0.29938
2018,Saxony,Upper Secondary Level,No,0.73080,594,831,0.70062,0.76097
2018,Saxony,Post-secondary Non-tertiary Level,No,0.66862,54,54,0.54189,0.79535
2018,Saxony,First Stage of Tertiary Education,No,0.85286,98,98,0.78237,0.92336
2018,Saxony,Second Stage of Tertiary Education,Yes,0.13028,52,420,0.09805,0.16252
2018,Saxony,Second Stage of Tertiary Education,No,0.86972,368,420,0.83748,0.90195
2018,Saxony-Anhalt,Lower Secondary Level,No,0.75403,49,49,0.63220,0.87587
2018,Saxony-Anhalt,Upper Secondary Level,Yes,0.29981,171,468,0.25826,0.34137
2018,Saxony-Anhalt,Upper Secondary Level,No,0.70019,297,468,0.65863,0.74174
2018,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.68648,35,35,0.53054,0.84242
2018,Saxony-Anhalt,First Stage of Tertiary Education,No,0.81378,54,54,0.70898,0.91859
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.14483,32,216,0.09778,0.19187
2018,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.85517,184,216,0.80813,0.90222
2018,Thuringa,Upper Secondary Level,Yes,0.30310,158,522,0.26363,0.34256
2018,Thuringa,Upper Secondary Level,No,0.69690,364,522,0.65744,0.73637
2018,Thuringa,Post-secondary Non-tertiary Level,No,0.65427,35,35,0.49440,0.81414
2018,Thuringa,First Stage of Tertiary Education,No,0.78723,54,54,0.67704,0.89741
2018,Thuringa,Second Stage of Tertiary Education,Yes,0.11454,32,213,0.07167,0.15741
2018,Thuringa,Second Stage of Tertiary Education,No,0.88546,181,213,0.84259,0.92833
2020,Schleswig-Holstein,Primary Level,No,0.79090,47,47,0.67338,0.90842
2020,Schleswig-Holstein,Lower Secondary Level,Yes,0.36042,46,125,0.27591,0.44493
2020,Schleswig-Holstein,Lower Secondary Level,No,0.63958,79,125,0.55507,0.72409
2020,Schleswig-Holstein,Upper Secondary Level,Yes,0.30804,116,399,0.26268,0.35340
2020,Schleswig-Holstein,Upper Secondary Level,No,0.69196,283,399,0.64660,0.73732
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.79378,78,78,0.70341,0.88415
2020,Schleswig-Holstein,First Stage of Tertiary Education,No,0.77720,50,50,0.66068,0.89371
2020,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.93233,208,208,0.89811,0.96655
2020,Hamburg,Lower Secondary Level,No,0.75716,37,37,0.61709,0.89724
2020,Hamburg,Upper Secondary Level,Yes,0.24595,59,182,0.18321,0.30869
2020,Hamburg,Upper Secondary Level,No,0.75405,123,182,0.69131,0.81679
2020,Hamburg,Post-secondary Non-tertiary Level,No,0.87608,48,48,0.78187,0.97028
2020,Hamburg,Second Stage of Tertiary Education,Yes,0.15007,31,212,0.10188,0.19826
2020,Hamburg,Second Stage of Tertiary Education,No,0.84993,181,212,0.80174,0.89812
2020,Lower Saxony,No answer / don't know,No,0.72532,55,55,0.60627,0.84437
2020,Lower Saxony,Pre-primary Level,No,0.92004,31,31,0.82297,1.01710
2020,Lower Saxony,Primary Level,Yes,0.39602,70,213,0.33018,0.46185
2020,Lower Saxony,Primary Level,No,0.60398,143,213,0.53815,0.66982
2020,Lower Saxony,Lower Secondary Level,Yes,0.24051,135,385,0.19776,0.28326
2020,Lower Saxony,Lower Secondary Level,No,0.75949,250,385,0.71674,0.80224
2020,Lower Saxony,Upper Secondary Level,Yes,0.25919,288,1133,0.23366,0.28471
2020,Lower Saxony,Upper Secondary Level,No,0.74081,845,1133,0.71529,0.76634
2020,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.22388,44,233,0.17024,0.27752
2020,Lower Saxony,Post-secondary Non-tertiary Level,No,0.77612,189,233,0.72248,0.82976
2020,Lower Saxony,First Stage of Tertiary Education,No,0.69274,93,93,0.59847,0.78702
2020,Lower Saxony,Second Stage of Tertiary Education,Yes,0.18028,91,605,0.14962,0.21093
2020,Lower Saxony,Second Stage of Tertiary Education,No,0.81972,514,605,0.78907,0.85038
2020,Bremen,Upper Secondary Level,No,0.71622,75,75,0.61350,0.81894
2020,Bremen,Second Stage of Tertiary Education,No,0.90952,62,62,0.83753,0.98151
2020,North Rhine-Westphalia,No answer / don't know,Yes,0.31318,84,243,0.25474,0.37161
2020,North Rhine-Westphalia,No answer / don't know,No,0.68682,159,243,0.62839,0.74526
2020,North Rhine-Westphalia,Pre-primary Level,No,0.90458,81,81,0.84020,0.96896
2020,North Rhine-Westphalia,Primary Level,Yes,0.42239,147,389,0.37324,0.47154
2020,North Rhine-Westphalia,Primary Level,No,0.57761,242,389,0.52846,0.62676
2020,North Rhine-Westphalia,Lower Secondary Level,Yes,0.38663,269,721,0.35106,0.42220
2020,North Rhine-Westphalia,Lower Secondary Level,No,0.61337,452,721,0.57780,0.64894
2020,North Rhine-Westphalia,Upper Secondary Level,Yes,0.24413,644,2315,0.22662,0.26163
2020,North Rhine-Westphalia,Upper Secondary Level,No,0.75587,1671,2315,0.73837,0.77338
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.24608,166,645,0.21281,0.27935
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.75392,479,645,0.72065,0.78719
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.21311,44,260,0.16324,0.26299
2020,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.78689,216,260,0.73701,0.83676
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.11778,213,1484,0.10137,0.13418
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.88222,1271,1484,0.86582,0.89863
2020,Hesse,No answer / don't know,No,0.76945,43,43,0.64207,0.89683
2020,Hesse,Primary Level,Yes,0.25398,35,147,0.18337,0.32459
2020,Hesse,Primary Level,No,0.74602,112,147,0.67541,0.81663
2020,Hesse,Lower Secondary Level,Yes,0.26298,62,214,0.20386,0.32211
2020,Hesse,Lower Secondary Level,No,0.73702,152,214,0.67789,0.79614
2020,Hesse,Upper Secondary Level,Yes,0.25358,181,718,0.22173,0.28542
2020,Hesse,Upper Secondary Level,No,0.74642,537,718,0.71458,0.77827
2020,Hesse,Post-secondary Non-tertiary Level,Yes,0.25374,36,182,0.19034,0.31713
2020,Hesse,Post-secondary Non-tertiary Level,No,0.74626,146,182,0.68287,0.80966
2020,Hesse,First Stage of Tertiary Education,No,0.82659,67,67,0.73525,0.91793
2020,Hesse,Second Stage of Tertiary Education,Yes,0.13495,74,605,0.10770,0.16220
2020,Hesse,Second Stage of Tertiary Education,No,0.86505,531,605,0.83780,0.89230
2020,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.67734,34,34,0.51783,0.83684
2020,"Rhineland-Palatinate, Saarland",Primary Level,Yes,0.56462,32,77,0.45315,0.67609
2020,"Rhineland-Palatinate, Saarland",Primary Level,No,0.43538,45,77,0.32391,0.54685
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.36549,87,216,0.30112,0.42986
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.63451,129,216,0.57014,0.69888
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.23518,166,627,0.20196,0.26841
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.76482,461,627,0.73159,0.79804
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.23613,37,139,0.16527,0.30699
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.76387,102,139,0.69301,0.83473
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.85400,67,67,0.76881,0.93919
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.10547,53,312,0.07133,0.13961
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.89453,259,312,0.86039,0.92867
2020,Baden-Wuerttemberg,No answer / don't know,Yes,0.31547,41,117,0.23090,0.40004
2020,Baden-Wuerttemberg,No answer / don't know,No,0.68453,76,117,0.59996,0.76910
2020,Baden-Wuerttemberg,Pre-primary Level,No,0.94108,40,40,0.86718,1.01498
2020,Baden-Wuerttemberg,Primary Level,Yes,0.55473,53,155,0.47624,0.63323
2020,Baden-Wuerttemberg,Primary Level,No,0.44527,102,155,0.36677,0.52376
2020,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.21335,96,336,0.16948,0.25722
2020,Baden-Wuerttemberg,Lower Secondary Level,No,0.78665,240,336,0.74278,0.83052
2020,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.22825,267,1138,0.20385,0.25264
2020,Baden-Wuerttemberg,Upper Secondary Level,No,0.77175,871,1138,0.74736,0.79615
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.19682,56,263,0.14868,0.24497
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.80318,207,263,0.75503,0.85132
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.19305,32,166,0.13282,0.25327
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.80695,134,166,0.74673,0.86718
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.10093,121,941,0.08167,0.12018
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.89907,820,941,0.87982,0.91833
2020,Bavaria,No answer / don't know,Yes,0.32134,34,103,0.23071,0.41197
2020,Bavaria,No answer / don't know,No,0.67866,69,103,0.58803,0.76929
2020,Bavaria,Pre-primary Level,No,0.91893,32,32,0.82285,1.01501
2020,Bavaria,Primary Level,Yes,0.38654,66,153,0.30913,0.46396
2020,Bavaria,Primary Level,No,0.61346,87,153,0.53604,0.69087
2020,Bavaria,Lower Secondary Level,Yes,0.31302,147,453,0.27027,0.35577
2020,Bavaria,Lower Secondary Level,No,0.68698,306,453,0.64423,0.72973
2020,Bavaria,Upper Secondary Level,Yes,0.24921,482,1813,0.22929,0.26912
2020,Bavaria,Upper Secondary Level,No,0.75079,1331,1813,0.73088,0.77071
2020,Bavaria,Post-secondary Non-tertiary Level,Yes,0.23995,78,326,0.19352,0.28638
2020,Bavaria,Post-secondary Non-tertiary Level,No,0.76005,248,326,0.71362,0.80648
2020,Bavaria,First Stage of Tertiary Education,Yes,0.14914,42,243,0.10426,0.19402
2020,Bavaria,First Stage of Tertiary Education,No,0.85086,201,243,0.80598,0.89574
2020,Bavaria,Second Stage of Tertiary Education,Yes,0.13815,169,1211,0.11871,0.15759
2020,Bavaria,Second Stage of Tertiary Education,No,0.86185,1042,1211,0.84241,0.88129
2020,Berlin,No answer / don't know,No,0.76607,43,43,0.63804,0.89410
2020,Berlin,Lower Secondary Level,Yes,0.46427,41,87,0.35886,0.56967
2020,Berlin,Lower Secondary Level,No,0.53573,46,87,0.43033,0.64114
2020,Berlin,Upper Secondary Level,Yes,0.31101,117,363,0.26332,0.35869
2020,Berlin,Upper Secondary Level,No,0.68899,246,363,0.64131,0.73668
2020,Berlin,Post-secondary Non-tertiary Level,No,0.70359,73,73,0.59811,0.80908
2020,Berlin,First Stage of Tertiary Education,No,0.59640,37,37,0.43613,0.75667
2020,Berlin,Second Stage of Tertiary Education,Yes,0.19281,128,574,0.16051,0.22512
2020,Berlin,Second Stage of Tertiary Education,No,0.80719,446,574,0.77488,0.83949
2020,Brandenburg,Lower Secondary Level,Yes,0.36001,41,95,0.26297,0.45705
2020,Brandenburg,Lower Secondary Level,No,0.63999,54,95,0.54295,0.73703
2020,Brandenburg,Upper Secondary Level,Yes,0.34843,183,515,0.30724,0.38962
2020,Brandenburg,Upper Secondary Level,No,0.65157,332,515,0.61038,0.69276
2020,Brandenburg,Post-secondary Non-tertiary Level,No,0.70373,56,56,0.58305,0.82441
2020,Brandenburg,First Stage of Tertiary Education,No,0.75487,61,61,0.64602,0.86372
2020,Brandenburg,Second Stage of Tertiary Education,Yes,0.10542,38,295,0.07031,0.14052
2020,Brandenburg,Second Stage of Tertiary Education,No,0.89458,257,295,0.85948,0.92969
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.35970,83,237,0.29847,0.42093
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.64030,154,237,0.57907,0.70153
2020,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.84485,37,37,0.72659,0.96312
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.83521,124,124,0.76965,0.90077
2020,Saxony,Primary Level,No,0.55736,31,31,0.37962,0.73511
2020,Saxony,Lower Secondary Level,Yes,0.30227,49,136,0.22480,0.37974
2020,Saxony,Lower Secondary Level,No,0.69773,87,136,0.62026,0.77520
2020,Saxony,Upper Secondary Level,Yes,0.29628,224,722,0.26295,0.32961
2020,Saxony,Upper Secondary Level,No,0.70372,498,722,0.67039,0.73705
2020,Saxony,Post-secondary Non-tertiary Level,No,0.69083,54,54,0.56640,0.81525
2020,Saxony,First Stage of Tertiary Education,No,0.87052,103,103,0.80536,0.93567
2020,Saxony,Second Stage of Tertiary Education,Yes,0.14151,67,480,0.11029,0.17272
2020,Saxony,Second Stage of Tertiary Education,No,0.85849,413,480,0.82728,0.88971
2020,Saxony-Anhalt,Lower Secondary Level,Yes,0.30809,33,88,0.21107,0.40511
2020,Saxony-Anhalt,Lower Secondary Level,No,0.69191,55,88,0.59489,0.78893
2020,Saxony-Anhalt,Upper Secondary Level,Yes,0.28654,146,429,0.24371,0.32938
2020,Saxony-Anhalt,Upper Secondary Level,No,0.71346,283,429,0.67062,0.75629
2020,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.74536,36,36,0.60102,0.88969
2020,Saxony-Anhalt,First Stage of Tertiary Education,No,0.78666,53,53,0.67531,0.89801
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.25225,43,240,0.19719,0.30731
2020,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.74775,197,240,0.69269,0.80281
2020,Thuringa,Lower Secondary Level,No,0.65131,37,37,0.49564,0.80699
2020,Thuringa,Upper Secondary Level,Yes,0.34219,156,488,0.30006,0.38433
2020,Thuringa,Upper Secondary Level,No,0.65781,332,488,0.61567,0.69994
2020,Thuringa,Post-secondary Non-tertiary Level,No,0.74938,32,32,0.59683,0.90194
2020,Thuringa,First Stage of Tertiary Education,No,0.82074,53,53,0.71648,0.92499
2020,Thuringa,Second Stage of Tertiary Education,Yes,0.08761,32,254,0.05277,0.12245
2020,Thuringa,Second Stage of Tertiary Education,No,0.91239,222,254,0.87755,0.94723
2022,Schleswig-Holstein,No answer / don't know,No,0.71880,76,76,0.61705,0.82055
2022,Schleswig-Holstein,Lower Secondary Level,No,0.72560,52,52,0.60313,0.84806
2022,Schleswig-Holstein,Upper Secondary Level,Yes,0.32507,111,356,0.27634,0.37379
2022,Schleswig-Holstein,Upper Secondary Level,No,0.67493,245,356,0.62621,0.72366
2022,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.86137,76,76,0.78316,0.93958
2022,Schleswig-Holstein,First Stage of Tertiary Education,No,0.71830,31,31,0.55733,0.87927
2022,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.89154,214,214,0.84978,0.93330
2022,Hamburg,No answer / don't know,No,0.77280,71,71,0.67464,0.87096
2022,Hamburg,Upper Secondary Level,Yes,0.22096,36,142,0.15248,0.28945
2022,Hamburg,Upper Secondary Level,No,0.77904,106,142,0.71055,0.84752
2022,Hamburg,Post-secondary Non-tertiary Level,No,0.87693,41,41,0.77513,0.97874
2022,Hamburg,Second Stage of Tertiary Education,No,0.89152,208,208,0.84915,0.93389
2022,Lower Saxony,No answer / don't know,Yes,0.25711,66,270,0.20488,0.30934
2022,Lower Saxony,No answer / don't know,No,0.74289,204,270,0.69066,0.79512
2022,Lower Saxony,Lower Secondary Level,Yes,0.27442,59,183,0.20959,0.33925
2022,Lower Saxony,Lower Secondary Level,No,0.72558,124,183,0.66075,0.79041
2022,Lower Saxony,Upper Secondary Level,Yes,0.28174,204,782,0.25019,0.31329
2022,Lower Saxony,Upper Secondary Level,No,0.71826,578,782,0.68671,0.74981
2022,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.14242,31,195,0.09324,0.19160
2022,Lower Saxony,Post-secondary Non-tertiary Level,No,0.85758,164,195,0.80840,0.90676
2022,Lower Saxony,First Stage of Tertiary Education,No,0.73905,104,104,0.65424,0.82386
2022,Lower Saxony,Second Stage of Tertiary Education,Yes,0.13073,69,611,0.10398,0.15749
2022,Lower Saxony,Second Stage of Tertiary Education,No,0.86927,542,611,0.84251,0.89602
2022,Bremen,Upper Secondary Level,No,0.85178,49,49,0.75126,0.95230
2022,Bremen,Second Stage of Tertiary Education,No,0.90589,61,61,0.83202,0.97977
2022,North Rhine-Westphalia,No answer / don't know,Yes,0.26185,147,724,0.22980,0.29389
2022,North Rhine-Westphalia,No answer / don't know,No,0.73815,577,724,0.70611,0.77020
2022,North Rhine-Westphalia,Pre-primary Level,No,0.81663,72,72,0.72661,0.90664
2022,North Rhine-Westphalia,Primary Level,Yes,0.53150,39,86,0.42542,0.63759
2022,North Rhine-Westphalia,Primary Level,No,0.46850,47,86,0.36241,0.57458
2022,North Rhine-Westphalia,Lower Secondary Level,Yes,0.37661,133,348,0.32563,0.42759
2022,North Rhine-Westphalia,Lower Secondary Level,No,0.62339,215,348,0.57241,0.67437
2022,North Rhine-Westphalia,Upper Secondary Level,Yes,0.21913,430,1743,0.19970,0.23855
2022,North Rhine-Westphalia,Upper Secondary Level,No,0.78087,1313,1743,0.76145,0.80030
2022,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.25579,131,585,0.22040,0.29118
2022,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.74421,454,585,0.70882,0.77960
2022,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.12687,32,256,0.08602,0.16772
2022,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.87313,224,256,0.83228,0.91398
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.12238,180,1588,0.10626,0.13851
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.87762,1408,1588,0.86149,0.89374
2022,Hesse,No answer / don't know,Yes,0.16479,42,227,0.11642,0.21316
2022,Hesse,No answer / don't know,No,0.83521,185,227,0.78684,0.88358
2022,Hesse,Lower Secondary Level,No,0.81738,52,52,0.71135,0.92342
2022,Hesse,Upper Secondary Level,Yes,0.28161,129,501,0.24218,0.32104
2022,Hesse,Upper Secondary Level,No,0.71839,372,501,0.67896,0.75782
2022,Hesse,Post-secondary Non-tertiary Level,No,0.78726,107,107,0.70936,0.86517
2022,Hesse,First Stage of Tertiary Education,No,0.80789,56,56,0.70378,0.91201
2022,Hesse,Second Stage of Tertiary Education,Yes,0.09757,72,639,0.07454,0.12060
2022,Hesse,Second Stage of Tertiary Education,No,0.90243,567,639,0.87940,0.92546
2022,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.84279,118,118,0.77683,0.90875
2022,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.32429,38,92,0.22811,0.42047
2022,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.67571,54,92,0.57953,0.77189
2022,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.21741,110,448,0.17917,0.25564
2022,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.78259,338,448,0.74436,0.82083
2022,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.24928,37,136,0.17631,0.32226
2022,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.75072,99,136,0.67774,0.82369
2022,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.78497,49,49,0.66875,0.90120
2022,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.10624,36,321,0.07248,0.14001
2022,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.89376,285,321,0.85999,0.92752
2022,Baden-Wuerttemberg,No answer / don't know,Yes,0.23503,76,362,0.19129,0.27877
2022,Baden-Wuerttemberg,No answer / don't know,No,0.76497,286,362,0.72123,0.80871
2022,Baden-Wuerttemberg,Pre-primary Level,No,0.83865,35,35,0.71501,0.96230
2022,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.23290,38,161,0.16741,0.29840
2022,Baden-Wuerttemberg,Lower Secondary Level,No,0.76710,123,161,0.70160,0.83259
2022,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.18539,201,1016,0.16149,0.20930
2022,Baden-Wuerttemberg,Upper Secondary Level,No,0.81461,815,1016,0.79070,0.83851
2022,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.23489,47,237,0.18081,0.28898
2022,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.76511,190,237,0.71102,0.81919
2022,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.81634,143,143,0.75265,0.88002
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.09802,120,1143,0.08077,0.11526
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.90198,1023,1143,0.88474,0.91923
2022,Bavaria,No answer / don't know,Yes,0.20205,86,498,0.16674,0.23735
