"pgisced97","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"middle vocational","2012","(noch) kein Abschluss","maennlich","59","0.121427181805386","0.095861277455409","0.146993086155363"
"middle vocational","2012","(noch) kein Abschluss","weiblich","39","0.0759294559441646","0.0564317875066848","0.0954271243816444"
"middle vocational","2012","Hauptschulabschluss","maennlich","3119","0.741917145017225","0.728738260131903","0.755096029902548"
"middle vocational","2012","Hauptschulabschluss","weiblich","2914","0.637305529105085","0.623284904662808","0.651326153547362"
"middle vocational","2012","Realschulabschluss","maennlich","2311","0.740736917865279","0.725252792538338","0.75622104319222"
"middle vocational","2012","Realschulabschluss","weiblich","3881","0.815330598441056","0.804289956534491","0.826371240347621"
"middle vocational","2012","(Fach-)Abitur","maennlich","479","0.369470158675289","0.344506204464329","0.394434112886248"
"middle vocational","2012","(Fach-)Abitur","weiblich","620","0.326570861882198","0.306701868167872","0.346439855596523"
"middle vocational","2012","AkademikerInnen","maennlich","","","",""
"middle vocational","2012","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2012","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","2012","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2012","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2012","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2012","Realschulabschluss","maennlich","","","",""
"vocational + Abi","2012","Realschulabschluss","weiblich","","","",""
"vocational + Abi","2012","(Fach-)Abitur","maennlich","671","0.452474807939367","0.42673115769979","0.478218458178943"
"vocational + Abi","2012","(Fach-)Abitur","weiblich","1300","0.548444088996729","0.527359596585673","0.569528581407785"
"vocational + Abi","2012","AkademikerInnen","maennlich","","","",""
"vocational + Abi","2012","AkademikerInnen","weiblich","","","",""
"higher vocational","2012","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","2012","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","2012","Hauptschulabschluss","maennlich","358","0.0768055471546772","0.0687857336252246","0.0848253606841299"
"higher vocational","2012","Hauptschulabschluss","weiblich","112","0.0269683826693877","0.0222443382463666","0.0316924270924087"
"higher vocational","2012","Realschulabschluss","maennlich","462","0.156108889329263","0.143284362043653","0.168933416614873"
"higher vocational","2012","Realschulabschluss","weiblich","349","0.0729194400620689","0.0655215072559079","0.0803173728682298"
"higher vocational","2012","(Fach-)Abitur","maennlich","286","0.178055033385345","0.158268515645025","0.197841551125665"
"higher vocational","2012","(Fach-)Abitur","weiblich","220","0.124985049121074","0.110973763903728","0.138996334338419"
"higher vocational","2012","AkademikerInnen","maennlich","","","",""
"higher vocational","2012","AkademikerInnen","weiblich","","","",""
"higher education","2012","(noch) kein Abschluss","maennlich","","","",""
"higher education","2012","(noch) kein Abschluss","weiblich","","","",""
"higher education","2012","Hauptschulabschluss","maennlich","","","",""
"higher education","2012","Hauptschulabschluss","weiblich","","","",""
"higher education","2012","Realschulabschluss","maennlich","","","",""
"higher education","2012","Realschulabschluss","weiblich","","","",""
"higher education","2012","(Fach-)Abitur","maennlich","","","",""
"higher education","2012","(Fach-)Abitur","weiblich","","","",""
"higher education","2012","AkademikerInnen","maennlich","3159","1","1","1"
"higher education","2012","AkademikerInnen","weiblich","3003","1","1","1"
"in school","2013","(noch) kein Abschluss","maennlich","534","0.591337864276077","0.558212325253243","0.624463403298911"
"in school","2013","(noch) kein Abschluss","weiblich","543","0.525225485608569","0.492975103048702","0.557475868168436"
"in school","2013","Hauptschulabschluss","maennlich","","","",""
"in school","2013","Hauptschulabschluss","weiblich","","","",""
"in school","2013","Realschulabschluss","maennlich","","","",""
"in school","2013","Realschulabschluss","weiblich","","","",""
"in school","2013","(Fach-)Abitur","maennlich","","","",""
"in school","2013","(Fach-)Abitur","weiblich","","","",""
"in school","2013","AkademikerInnen","maennlich","","","",""
"in school","2013","AkademikerInnen","weiblich","","","",""
"inadequately","2013","(noch) kein Abschluss","maennlich","240","0.287762945051887","0.257256428016622","0.318269462087153"
"inadequately","2013","(noch) kein Abschluss","weiblich","325","0.381727399295003","0.350352311983971","0.413102486606035"
"inadequately","2013","Hauptschulabschluss","maennlich","33","0.005967138618203","0.00375160187332966","0.00818267536307634"
"inadequately","2013","Hauptschulabschluss","weiblich","37","0.00573325148409674","0.00361493847265681","0.00785156449553668"
"inadequately","2013","Realschulabschluss","maennlich","","","",""
"inadequately","2013","Realschulabschluss","weiblich","","","",""
"inadequately","2013","(Fach-)Abitur","maennlich","","","",""
"inadequately","2013","(Fach-)Abitur","weiblich","","","",""
"inadequately","2013","AkademikerInnen","maennlich","","","",""
"inadequately","2013","AkademikerInnen","weiblich","","","",""
"general elemantary","2013","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","2013","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","2013","Hauptschulabschluss","maennlich","1044","0.185870940183556","0.174680481212563","0.197061399154549"
"general elemantary","2013","Hauptschulabschluss","weiblich","1765","0.327569550184797","0.314401737865351","0.340737362504243"
"general elemantary","2013","Realschulabschluss","maennlich","414","0.110377029407909","0.0993603697996735","0.121393689016144"
"general elemantary","2013","Realschulabschluss","weiblich","603","0.118311803199944","0.109139479975322","0.127484126424567"
"general elemantary","2013","(Fach-)Abitur","maennlich","","","",""
"general elemantary","2013","(Fach-)Abitur","weiblich","","","",""
"general elemantary","2013","AkademikerInnen","maennlich","","","",""
"general elemantary","2013","AkademikerInnen","weiblich","","","",""
"middle vocational","2013","(noch) kein Abschluss","maennlich","68","0.112054699412361","0.0907992127226504","0.133310186102072"
"middle vocational","2013","(noch) kein Abschluss","weiblich","51","0.0925281771744669","0.0738139518717271","0.111242402477207"
"middle vocational","2013","Hauptschulabschluss","maennlich","3233","0.73272058308021","0.719990024010335","0.745451142150086"
"middle vocational","2013","Hauptschulabschluss","weiblich","2970","0.639081846160229","0.625607094056607","0.652556598263852"
"middle vocational","2013","Realschulabschluss","maennlich","2266","0.739105112412109","0.723667025784334","0.754543199039885"
"middle vocational","2013","Realschulabschluss","weiblich","3823","0.813539226583191","0.802478318329302","0.824600134837081"
"middle vocational","2013","(Fach-)Abitur","maennlich","726","0.383508422009022","0.36152880132685","0.405488042691194"
"middle vocational","2013","(Fach-)Abitur","weiblich","897","0.346469600418986","0.328238549909072","0.364700650928899"
"middle vocational","2013","AkademikerInnen","maennlich","","","",""
"middle vocational","2013","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2013","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","2013","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2013","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2013","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2013","Realschulabschluss","maennlich","","","",""
"vocational + Abi","2013","Realschulabschluss","weiblich","","","",""
"vocational + Abi","2013","(Fach-)Abitur","maennlich","856","0.460216801615387","0.437686859159789","0.482746744070984"
"vocational + Abi","2013","(Fach-)Abitur","weiblich","1518","0.545376558217515","0.526299105937957","0.564454010497072"
"vocational + Abi","2013","AkademikerInnen","maennlich","","","",""
"vocational + Abi","2013","AkademikerInnen","weiblich","","","",""
"higher vocational","2013","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","2013","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","2013","Hauptschulabschluss","maennlich","332","0.0754413381180303","0.0678438951208294","0.0830387811152312"
"higher vocational","2013","Hauptschulabschluss","weiblich","108","0.0276153521708773","0.0230177380310215","0.0322129663107331"
"higher vocational","2013","Realschulabschluss","maennlich","428","0.150517858179982","0.137946600526027","0.163089115833937"
"higher vocational","2013","Realschulabschluss","weiblich","337","0.0681489702168643","0.0609923051298739","0.0753056353038548"
"higher vocational","2013","(Fach-)Abitur","maennlich","298","0.156274776375591","0.139860787837067","0.172688764914115"
"higher vocational","2013","(Fach-)Abitur","weiblich","202","0.108153841363499","0.0962547944359628","0.120052888291036"
"higher vocational","2013","AkademikerInnen","maennlich","","","",""
"higher vocational","2013","AkademikerInnen","weiblich","","","",""
"higher education","2013","(noch) kein Abschluss","maennlich","","","",""
"higher education","2013","(noch) kein Abschluss","weiblich","","","",""
"higher education","2013","Hauptschulabschluss","maennlich","","","",""
"higher education","2013","Hauptschulabschluss","weiblich","","","",""
"higher education","2013","Realschulabschluss","maennlich","","","",""
"higher education","2013","Realschulabschluss","weiblich","","","",""
"higher education","2013","(Fach-)Abitur","maennlich","","","",""
"higher education","2013","(Fach-)Abitur","weiblich","","","",""
"higher education","2013","AkademikerInnen","maennlich","3449","1","1","1"
"higher education","2013","AkademikerInnen","weiblich","3430","1","1","1"
"in school","2014","(noch) kein Abschluss","maennlich","429","0.572319454322776","0.534996569315556","0.609642339329995"
"in school","2014","(noch) kein Abschluss","weiblich","456","0.501888450046039","0.466457379054205","0.537319521037872"
"in school","2014","Hauptschulabschluss","maennlich","","","",""
"in school","2014","Hauptschulabschluss","weiblich","","","",""
"in school","2014","Realschulabschluss","maennlich","","","",""
"in school","2014","Realschulabschluss","weiblich","","","",""
"in school","2014","(Fach-)Abitur","maennlich","","","",""
"in school","2014","(Fach-)Abitur","weiblich","","","",""
"in school","2014","AkademikerInnen","maennlich","","","",""
"in school","2014","AkademikerInnen","weiblich","","","",""
"inadequately","2014","(noch) kein Abschluss","maennlich","179","0.297883048394339","0.263382672358992","0.332383424429686"
"inadequately","2014","(noch) kein Abschluss","weiblich","262","0.398529961768557","0.363835922852802","0.433224000684312"
"inadequately","2014","Hauptschulabschluss","maennlich","34","0.00671964308171908","0.00420725249305873","0.00923203367037944"
"inadequately","2014","Hauptschulabschluss","weiblich","31","0.00543272250037085","0.00322252761435205","0.00764291738638965"
"inadequately","2014","Realschulabschluss","maennlich","","","",""
"inadequately","2014","Realschulabschluss","weiblich","","","",""
"inadequately","2014","(Fach-)Abitur","maennlich","","","",""
"inadequately","2014","(Fach-)Abitur","weiblich","","","",""
"inadequately","2014","AkademikerInnen","maennlich","","","",""
"inadequately","2014","AkademikerInnen","weiblich","","","",""
"general elemantary","2014","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","2014","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","2014","Hauptschulabschluss","maennlich","885","0.195928822448784","0.183722789356139","0.20813485554143"
"general elemantary","2014","Hauptschulabschluss","weiblich","1478","0.323304642278759","0.309240692906317","0.337368591651202"
"general elemantary","2014","Realschulabschluss","maennlich","380","0.116221233062242","0.104337595134592","0.128104870989892"
"general elemantary","2014","Realschulabschluss","weiblich","501","0.114352689756316","0.104697129135471","0.124008250377161"
"general elemantary","2014","(Fach-)Abitur","maennlich","","","",""
"general elemantary","2014","(Fach-)Abitur","weiblich","","","",""
"general elemantary","2014","AkademikerInnen","maennlich","","","",""
"general elemantary","2014","AkademikerInnen","weiblich","","","",""
"middle vocational","2014","(noch) kein Abschluss","maennlich","63","0.117913656725425","0.0935841217736139","0.142243191677237"
"middle vocational","2014","(noch) kein Abschluss","weiblich","45","0.0989506612112953","0.0777913751554763","0.120109947267114"
"middle vocational","2014","Hauptschulabschluss","maennlich","2842","0.719948341098802","0.70613979754968","0.733756884647924"
"middle vocational","2014","Hauptschulabschluss","weiblich","2634","0.644093845756765","0.629697673016209","0.658490018497321"
"middle vocational","2014","Realschulabschluss","maennlich","2024","0.732485664902904","0.71607190846766","0.748899421338149"
"middle vocational","2014","Realschulabschluss","weiblich","3367","0.819895738286044","0.808236633436937","0.83155484313515"
"middle vocational","2014","(Fach-)Abitur","maennlich","686","0.383354808991306","0.360323726909476","0.406385891073136"
"middle vocational","2014","(Fach-)Abitur","weiblich","782","0.345171526430433","0.325643972992615","0.36469907986825"
"middle vocational","2014","AkademikerInnen","maennlich","","","",""
"middle vocational","2014","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2014","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","2014","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2014","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2014","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2014","Realschulabschluss","maennlich","","","",""
"vocational + Abi","2014","Realschulabschluss","weiblich","","","",""
"vocational + Abi","2014","(Fach-)Abitur","maennlich","755","0.460123053262889","0.436513889812205","0.483732216713573"
"vocational + Abi","2014","(Fach-)Abitur","weiblich","1303","0.539364775789918","0.518891542345694","0.559838009234143"
"vocational + Abi","2014","AkademikerInnen","maennlich","","","",""
"vocational + Abi","2014","AkademikerInnen","weiblich","","","",""
"higher vocational","2014","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","2014","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","2014","Hauptschulabschluss","maennlich","301","0.0774031933706943","0.0691852424310896","0.0856211443102991"
"higher vocational","2014","Hauptschulabschluss","weiblich","106","0.0271687894641045","0.0222804808406336","0.0320570980875755"
"higher vocational","2014","Realschulabschluss","maennlich","390","0.151293102034854","0.13800621263728","0.164579991432428"
"higher vocational","2014","Realschulabschluss","weiblich","305","0.0657515719576404","0.0582317396374367","0.073271404277844"
"higher vocational","2014","(Fach-)Abitur","maennlich","271","0.156522137745805","0.139310549789427","0.173733725702183"
"higher vocational","2014","(Fach-)Abitur","weiblich","192","0.115463697779649","0.102337252350901","0.128590143208397"
"higher vocational","2014","AkademikerInnen","maennlich","","","",""
"higher vocational","2014","AkademikerInnen","weiblich","","","",""
"higher education","2014","(noch) kein Abschluss","maennlich","","","",""
"higher education","2014","(noch) kein Abschluss","weiblich","","","",""
"higher education","2014","Hauptschulabschluss","maennlich","","","",""
"higher education","2014","Hauptschulabschluss","weiblich","","","",""
"higher education","2014","Realschulabschluss","maennlich","","","",""
"higher education","2014","Realschulabschluss","weiblich","","","",""
"higher education","2014","(Fach-)Abitur","maennlich","","","",""
"higher education","2014","(Fach-)Abitur","weiblich","","","",""
"higher education","2014","AkademikerInnen","maennlich","3108","1","1","1"
"higher education","2014","AkademikerInnen","weiblich","3134","1","1","1"
"in school","2015","(noch) kein Abschluss","maennlich","355","0.524500290538178","0.484902087293474","0.564098493782883"
"in school","2015","(noch) kein Abschluss","weiblich","423","0.476171654881072","0.440710990134177","0.511632319627966"
"in school","2015","Hauptschulabschluss","maennlich","","","",""
"in school","2015","Hauptschulabschluss","weiblich","","","",""
"in school","2015","Realschulabschluss","maennlich","","","",""
"in school","2015","Realschulabschluss","weiblich","","","",""
"in school","2015","(Fach-)Abitur","maennlich","","","",""
"in school","2015","(Fach-)Abitur","weiblich","","","",""
"in school","2015","AkademikerInnen","maennlich","","","",""
"in school","2015","AkademikerInnen","weiblich","","","",""
"inadequately","2015","(noch) kein Abschluss","maennlich","189","0.32357781107095","0.286481922783636","0.360673699358263"
"inadequately","2015","(noch) kein Abschluss","weiblich","286","0.431052646539836","0.395890789481698","0.466214503597975"
"inadequately","2015","Hauptschulabschluss","maennlich","32","0.00655192522935699","0.00402827015864115","0.00907558030007283"
"inadequately","2015","Hauptschulabschluss","weiblich","31","0.00522616414462125","0.0029942177337359","0.00745811055550659"
"inadequately","2015","Realschulabschluss","maennlich","","","",""
"inadequately","2015","Realschulabschluss","weiblich","","","",""
"inadequately","2015","(Fach-)Abitur","maennlich","","","",""
"inadequately","2015","(Fach-)Abitur","weiblich","","","",""
"inadequately","2015","AkademikerInnen","maennlich","","","",""
"inadequately","2015","AkademikerInnen","weiblich","","","",""
"general elemantary","2015","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","2015","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","2015","Hauptschulabschluss","maennlich","892","0.198538175294889","0.186060422512384","0.211015928077395"
"general elemantary","2015","Hauptschulabschluss","weiblich","1383","0.322196132581847","0.307730339598313","0.336661925565382"
"general elemantary","2015","Realschulabschluss","maennlich","367","0.117463831595055","0.10527850869032","0.129649154499789"
"general elemantary","2015","Realschulabschluss","weiblich","481","0.113091427486875","0.103255910175719","0.122926944798031"
"general elemantary","2015","(Fach-)Abitur","maennlich","","","",""
"general elemantary","2015","(Fach-)Abitur","weiblich","","","",""
"general elemantary","2015","AkademikerInnen","maennlich","","","",""
"general elemantary","2015","AkademikerInnen","weiblich","","","",""
"middle vocational","2015","(noch) kein Abschluss","maennlich","64","0.139056683222619","0.111621320988425","0.166492045456813"
"middle vocational","2015","(noch) kein Abschluss","weiblich","50","0.0917217027823592","0.0712282031533065","0.112215202411412"
"middle vocational","2015","Hauptschulabschluss","maennlich","2721","0.718829191629461","0.704766420429811","0.732891962829111"
"middle vocational","2015","Hauptschulabschluss","weiblich","2498","0.645812653351592","0.631007944916018","0.660617361787166"
"middle vocational","2015","Realschulabschluss","maennlich","1933","0.721889688622926","0.704932155691101","0.738847221554751"
"middle vocational","2015","Realschulabschluss","weiblich","3205","0.817876275174434","0.805890392974715","0.829862157374153"
"middle vocational","2015","(Fach-)Abitur","maennlich","716","0.365963479026388","0.343667119579724","0.388259838473052"
"middle vocational","2015","(Fach-)Abitur","weiblich","875","0.339066185328939","0.320174066641527","0.357958304016352"
"middle vocational","2015","AkademikerInnen","maennlich","","","",""
"middle vocational","2015","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2015","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","2015","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2015","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2015","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2015","Realschulabschluss","maennlich","","","",""
"vocational + Abi","2015","Realschulabschluss","weiblich","","","",""
"vocational + Abi","2015","(Fach-)Abitur","maennlich","817","0.475822994208763","0.452706623957732","0.498939364459794"
"vocational + Abi","2015","(Fach-)Abitur","weiblich","1353","0.546272782606432","0.526404440169691","0.566141125043174"
"vocational + Abi","2015","AkademikerInnen","maennlich","","","",""
"vocational + Abi","2015","AkademikerInnen","weiblich","","","",""
"higher vocational","2015","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","2015","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","2015","Hauptschulabschluss","maennlich","281","0.076080707846293","0.067787410562858","0.084374005129728"
"higher vocational","2015","Hauptschulabschluss","weiblich","97","0.0267650499219399","0.021769044050773","0.0317610557931067"
"higher vocational","2015","Realschulabschluss","maennlich","382","0.160646479782019","0.146749297017574","0.174543662546464"
"higher vocational","2015","Realschulabschluss","weiblich","297","0.0690322973386913","0.0611593670057592","0.0769052276716234"
"higher vocational","2015","(Fach-)Abitur","maennlich","260","0.158213526764849","0.141321540353112","0.175105513176586"
"higher vocational","2015","(Fach-)Abitur","weiblich","184","0.114661032064628","0.101945862604959","0.127376201524298"
"higher vocational","2015","AkademikerInnen","maennlich","","","",""
"higher vocational","2015","AkademikerInnen","weiblich","","","",""
"higher education","2015","(noch) kein Abschluss","maennlich","","","",""
"higher education","2015","(noch) kein Abschluss","weiblich","","","",""
"higher education","2015","Hauptschulabschluss","maennlich","","","",""
"higher education","2015","Hauptschulabschluss","weiblich","","","",""
"higher education","2015","Realschulabschluss","maennlich","","","",""
"higher education","2015","Realschulabschluss","weiblich","","","",""
"higher education","2015","(Fach-)Abitur","maennlich","","","",""
"higher education","2015","(Fach-)Abitur","weiblich","","","",""
"higher education","2015","AkademikerInnen","maennlich","3217","1","1","1"
"higher education","2015","AkademikerInnen","weiblich","3240","1","1","1"
"in school","2016","(noch) kein Abschluss","maennlich","438","0.48370595439861","0.459310728317783","0.508101180479437"
"in school","2016","(noch) kein Abschluss","weiblich","474","0.473788468001688","0.447936273218013","0.499640662785363"
"in school","2016","Hauptschulabschluss","maennlich","","","",""
"in school","2016","Hauptschulabschluss","weiblich","","","",""
"in school","2016","Realschulabschluss","maennlich","","","",""
"in school","2016","Realschulabschluss","weiblich","","","",""
"in school","2016","(Fach-)Abitur","maennlich","","","",""
"in school","2016","(Fach-)Abitur","weiblich","","","",""
"in school","2016","AkademikerInnen","maennlich","","","",""
"in school","2016","AkademikerInnen","weiblich","","","",""
"inadequately","2016","(noch) kein Abschluss","maennlich","1088","0.375317352985737","0.351680229961195","0.398954476010279"
"inadequately","2016","(noch) kein Abschluss","weiblich","896","0.434013414983362","0.408352056638703","0.459674773328022"
"inadequately","2016","Hauptschulabschluss","maennlich","32","0.0067137647433062","0.00422081016672022","0.00920671931989218"
"inadequately","2016","Hauptschulabschluss","weiblich","","","",""
"inadequately","2016","Realschulabschluss","maennlich","","","",""
"inadequately","2016","Realschulabschluss","weiblich","","","",""
"inadequately","2016","(Fach-)Abitur","maennlich","","","",""
"inadequately","2016","(Fach-)Abitur","weiblich","","","",""
"inadequately","2016","AkademikerInnen","maennlich","","","",""
"inadequately","2016","AkademikerInnen","weiblich","","","",""
"general elemantary","2016","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","2016","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","2016","Hauptschulabschluss","maennlich","1286","0.202573480279221","0.190303871101835","0.214843089456608"
"general elemantary","2016","Hauptschulabschluss","weiblich","1496","0.326401019686023","0.311711278494993","0.341090760877053"
"general elemantary","2016","Realschulabschluss","maennlich","334","0.119908191879255","0.107068421914307","0.132747961844203"
"general elemantary","2016","Realschulabschluss","weiblich","469","0.122226358695669","0.111662267499557","0.132790449891781"
"general elemantary","2016","(Fach-)Abitur","maennlich","","","",""
"general elemantary","2016","(Fach-)Abitur","weiblich","","","",""
"general elemantary","2016","AkademikerInnen","maennlich","","","",""
"general elemantary","2016","AkademikerInnen","weiblich","","","",""
"middle vocational","2016","(noch) kein Abschluss","maennlich","82","0.121722335678875","0.105761095599502","0.137683575758248"
"middle vocational","2016","(noch) kein Abschluss","weiblich","60","0.090885766904719","0.0760030519981569","0.105768481811281"
"middle vocational","2016","Hauptschulabschluss","maennlich","2548","0.719458530699317","0.705743540104251","0.733173521294383"
"middle vocational","2016","Hauptschulabschluss","weiblich","2307","0.643948127741998","0.628947143333042","0.658949112150954"
"middle vocational","2016","Realschulabschluss","maennlich","1780","0.727455303693219","0.709856187788476","0.745054419597961"
"middle vocational","2016","Realschulabschluss","weiblich","2951","0.808461521754325","0.795769928917618","0.821153114591031"
"middle vocational","2016","(Fach-)Abitur","maennlich","983","0.362833402626312","0.342055051730419","0.383611753522204"
"middle vocational","2016","(Fach-)Abitur","weiblich","951","0.327063924589964","0.308441575320463","0.345686273859466"
"middle vocational","2016","AkademikerInnen","maennlich","","","",""
"middle vocational","2016","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2016","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","2016","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2016","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2016","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2016","Realschulabschluss","maennlich","","","",""
"vocational + Abi","2016","Realschulabschluss","weiblich","","","",""
"vocational + Abi","2016","(Fach-)Abitur","maennlich","836","0.48688134623086","0.465281462437158","0.508481230024562"
"vocational + Abi","2016","(Fach-)Abitur","weiblich","1307","0.554347090312837","0.534617389490501","0.574076791135173"
"vocational + Abi","2016","AkademikerInnen","maennlich","","","",""
"vocational + Abi","2016","AkademikerInnen","weiblich","","","",""
"higher vocational","2016","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","2016","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","2016","Hauptschulabschluss","maennlich","256","0.0712542242781556","0.0634010030614429","0.0791074454948683"
"higher vocational","2016","Hauptschulabschluss","weiblich","88","0.02507178350242","0.0201738079301878","0.0299697590746522"
"higher vocational","2016","Realschulabschluss","maennlich","345","0.152636504427526","0.138421961226026","0.166851047629026"
"higher vocational","2016","Realschulabschluss","weiblich","273","0.0693121195500064","0.0611205889809514","0.0775036501190613"
"higher vocational","2016","(Fach-)Abitur","maennlich","238","0.150285251142828","0.134842463331176","0.16572803895448"
"higher vocational","2016","(Fach-)Abitur","weiblich","180","0.118588985097199","0.105755557838743","0.131422412355654"
"higher vocational","2016","AkademikerInnen","maennlich","","","",""
"higher vocational","2016","AkademikerInnen","weiblich","","","",""
"higher education","2016","(noch) kein Abschluss","maennlich","","","",""
"higher education","2016","(noch) kein Abschluss","weiblich","","","",""
"higher education","2016","Hauptschulabschluss","maennlich","","","",""
"higher education","2016","Hauptschulabschluss","weiblich","","","",""
"higher education","2016","Realschulabschluss","maennlich","","","",""
"higher education","2016","Realschulabschluss","weiblich","","","",""
"higher education","2016","(Fach-)Abitur","maennlich","","","",""
"higher education","2016","(Fach-)Abitur","weiblich","","","",""
"higher education","2016","AkademikerInnen","maennlich","3436","1","1","1"
"higher education","2016","AkademikerInnen","weiblich","3255","1","1","1"
"in school","2017","(noch) kein Abschluss","maennlich","458","0.454111046050744","0.432063307041914","0.476158785059574"
"in school","2017","(noch) kein Abschluss","weiblich","494","0.449759560595843","0.426577575130723","0.472941546060963"
"in school","2017","Hauptschulabschluss","maennlich","","","",""
"in school","2017","Hauptschulabschluss","weiblich","","","",""
"in school","2017","Realschulabschluss","maennlich","","","",""
"in school","2017","Realschulabschluss","weiblich","","","",""
"in school","2017","(Fach-)Abitur","maennlich","","","",""
"in school","2017","(Fach-)Abitur","weiblich","","","",""
"in school","2017","AkademikerInnen","maennlich","","","",""
"in school","2017","AkademikerInnen","weiblich","","","",""
"inadequately","2017","(noch) kein Abschluss","maennlich","1407","0.416303600795087","0.394474820800731","0.438132380789442"
"inadequately","2017","(noch) kein Abschluss","weiblich","1211","0.465855786711445","0.442610270995357","0.489101302427534"
"inadequately","2017","Hauptschulabschluss","maennlich","35","0.00759032845852365","0.00501971724746232","0.010160939669585"
"inadequately","2017","Hauptschulabschluss","weiblich","","","",""
"inadequately","2017","Realschulabschluss","maennlich","","","",""
"inadequately","2017","Realschulabschluss","weiblich","","","",""
"inadequately","2017","(Fach-)Abitur","maennlich","","","",""
"inadequately","2017","(Fach-)Abitur","weiblich","","","",""
"inadequately","2017","AkademikerInnen","maennlich","","","",""
"inadequately","2017","AkademikerInnen","weiblich","","","",""
"general elemantary","2017","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","2017","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","2017","Hauptschulabschluss","maennlich","1461","0.211221537407725","0.199132068017004","0.223311006798445"
"general elemantary","2017","Hauptschulabschluss","weiblich","1646","0.336187450372454","0.321736214541648","0.350638686203259"
"general elemantary","2017","Realschulabschluss","maennlich","368","0.115808152359375","0.104103074298577","0.127513230420173"
"general elemantary","2017","Realschulabschluss","weiblich","536","0.121931601060655","0.112009898914661","0.131853303206649"
"general elemantary","2017","(Fach-)Abitur","maennlich","","","",""
"general elemantary","2017","(Fach-)Abitur","weiblich","","","",""
"general elemantary","2017","AkademikerInnen","maennlich","","","",""
"general elemantary","2017","AkademikerInnen","weiblich","","","",""
"middle vocational","2017","(noch) kein Abschluss","maennlich","91","0.116902789477442","0.102674667930156","0.131130911024729"
"middle vocational","2017","(noch) kein Abschluss","weiblich","61","0.0818446923757729","0.0690703806612144","0.0946190040903314"
"middle vocational","2017","Hauptschulabschluss","maennlich","2626","0.714035008610034","0.700651289738592","0.727418727481476"
"middle vocational","2017","Hauptschulabschluss","weiblich","2345","0.633933198374744","0.619196729518158","0.64866966723133"
"middle vocational","2017","Realschulabschluss","maennlich","2089","0.722651070020288","0.706275023357616","0.73902711668296"
"middle vocational","2017","Realschulabschluss","weiblich","3335","0.810900978326697","0.799027104592117","0.822774852061277"
"middle vocational","2017","(Fach-)Abitur","maennlich","1151","0.379404239111793","0.359629272154793","0.399179206068793"
"middle vocational","2017","(Fach-)Abitur","weiblich","1136","0.326983869653085","0.309551941416159","0.344415797890011"
"middle vocational","2017","AkademikerInnen","maennlich","","","",""
"middle vocational","2017","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2017","(noch) kein Abschluss","maennlich","","","",""
