year,age_gr,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
2015,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.0014154552410099465,38036,0.0010376228883952111,0.001793287593624682
2015,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0013771996939556236,38036,0.0010045010183135604,0.0017498983695976868
2015,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0010328997704667177,38036,0.0007100776133260934,0.001355721927607342
2015,66 und älter,direkter Migrationshintergrund,inadequately,0.0009946442234123947,38036,0.0006778505917401461,0.0013114378550846434
2015,66 und älter,direkter Migrationshintergrund,higher vocational,0.0008033664881407804,38036,0.0005186314000672666,0.0010881015762142943
2015,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.0007268553940321347,38036,0.00045600793298804346,0.000997702855076226
2015,46-65 J.,indirekter Migrationshintergrund,vocational + Abi,0.0007268553940321347,38036,0.00045600793298804346,0.000997702855076226
2015,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0006503442999234889,38036,0.00039413844237625947,0.0009065501574707183
2015,30-45 J.,indirekter Migrationshintergrund,inadequately,0.0006503442999234889,38036,0.00039413844237625947,0.0009065501574707183
2015,66 und älter,kein Migrationshintergrund,inadequately,0.0005738332058148432,38036,0.00033316049601443047,0.0008145059156152559
2015,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.0004973221117061974,38036,0.000273259436194371,0.0007213847872180237
2015,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.00026778882938026014,38036,0.0001033528978320072,0.00043222476092851306
2015,18-29 J.,direkter Migrationshintergrund,higher vocational,0.0001530221882172915,38036,2.8713173233945642e-05,0.0002773312032006373
2015,46-65 J.,indirekter Migrationshintergrund,inadequately,0.00011476664116296863,38036,7.109816776557334e-06,0.00022242346554937994
2015,66 und älter,indirekter Migrationshintergrund,middle vocational,0.00011476664116296863,38036,7.109816776557334e-06,0.00022242346554937994
2015,66 und älter,indirekter Migrationshintergrund,higher education,3.8255547054322874e-05,38036,-2.390252751287836e-05,0.0001004136216215241
2015,30-45 J.,direkter Migrationshintergrund,in school,3.8255547054322874e-05,38036,-2.390252751287836e-05,0.0001004136216215241
2016,46-65 J.,kein Migrationshintergrund,middle vocational,0.1344715569993201,41132,0.13117453346908606,0.13776858052955412
2016,66 und älter,kein Migrationshintergrund,middle vocational,0.08544232076754552,41132,0.0827408005242707,0.08814384101082033
2016,30-45 J.,kein Migrationshintergrund,middle vocational,0.07494145199063232,41132,0.07239689712394129,0.07748600685732335
2016,46-65 J.,kein Migrationshintergrund,higher education,0.07093752360806829,41132,0.06845652437844987,0.07341852283768671
2016,30-45 J.,kein Migrationshintergrund,higher education,0.04551635566971368,41132,0.043502009326728014,0.04753070201269935
2016,66 und älter,kein Migrationshintergrund,higher education,0.041512427287149656,41132,0.03958468726049419,0.04344016731380512
2016,30-45 J.,direkter Migrationshintergrund,middle vocational,0.03773513636020246,41132,0.03589357398341045,0.03957669873699447
2016,30-45 J.,direkter Migrationshintergrund,higher education,0.03709299690262144,41132,0.03526656160356226,0.03891943220168062
2016,18-29 J.,kein Migrationshintergrund,middle vocational,0.03603535544307623,41132,0.034234158854933895,0.03783655203121856
2016,30-45 J.,direkter Migrationshintergrund,inadequately,0.023796932839767318,41132,0.022323953232828552,0.025269912446706084
2016,46-65 J.,kein Migrationshintergrund,higher vocational,0.023683614111958903,41132,0.022214060498128615,0.02515316772578919
2016,30-45 J.,direkter Migrationshintergrund,general elemantary,0.022588199743144216,41132,0.021152228454661172,0.02402417103162726
2016,46-65 J.,direkter Migrationshintergrund,middle vocational,0.02243710810606633,41132,0.021005836842621996,0.023868379369510664
2016,66 und älter,kein Migrationshintergrund,general elemantary,0.019830777366472766,41132,0.01848340834468762,0.021178146388257914
2016,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.018093223540077058,41132,0.016805094827401654,0.019381352252752462
2016,46-65 J.,direkter Migrationshintergrund,higher education,0.017639948628843393,41132,0.016367763945890894,0.018912133311795892
2016,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.01699780917126237,41132,0.015748586448347184,0.01824703189417756
2016,18-29 J.,direkter Migrationshintergrund,middle vocational,0.016468988441489765,41132,0.015239020904088319,0.017698955978891213
2016,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.015562438619022437,41132,0.014366251637584749,0.016758625600460125
2016,18-29 J.,kein Migrationshintergrund,general elemantary,0.015335801163405606,41132,0.014148219546841222,0.01652338277996999
2016,18-29 J.,direkter Migrationshintergrund,general elemantary,0.014315932613129863,41132,0.013167924786660366,0.01546394043959936
2016,18-29 J.,direkter Migrationshintergrund,inadequately,0.014315932613129863,41132,0.013167924786660366,0.01546394043959936
2016,46-65 J.,kein Migrationshintergrund,general elemantary,0.011822920601344716,41132,0.01077833043662898,0.012867510766060452
2016,46-65 J.,direkter Migrationshintergrund,general elemantary,0.011558510236458413,41132,0.01052552866891446,0.012591491804002366
2016,66 und älter,kein Migrationshintergrund,higher vocational,0.01152073732718894,41132,0.010489425314236684,0.012552049340141197
2016,18-29 J.,direkter Migrationshintergrund,higher education,0.011180781143763693,41132,0.010164624454365266,0.012196937833162119
2016,30-45 J.,kein Migrationshintergrund,higher vocational,0.01053864168618267,41132,0.009551776346082005,0.011525507026283334
2016,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.010425322958374254,41132,0.009443721481360494,0.011406924435388014
2016,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.009896502228601648,41132,0.00893986491045577,0.010853139546747525
2016,18-29 J.,kein Migrationshintergrund,higher education,0.00936768149882904,41132,0.008436705548473915,0.010298657449184165
2016,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.009292135680290097,41132,0.008364885910204786,0.010219385450375408
2016,30-45 J.,kein Migrationshintergrund,general elemantary,0.008989952406134321,41132,0.008077765397116776,0.009902139415151867
2016,46-65 J.,direkter Migrationshintergrund,inadequately,0.008725542041248016,41132,0.007826749782036407,0.009624334300459626
2016,18-29 J.,kein Migrationshintergrund,in school,0.008083402583666995,41132,0.007218034565311626,0.008948770602022364
2016,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.007705673490972275,41132,0.006860605380667064,0.008550741601277485
2016,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.00623253002946287,41132,0.005471957324100763,0.006993102734824976
2016,66 und älter,direkter Migrationshintergrund,middle vocational,0.005363753116265015,41132,0.004657870171696036,0.006069636060833994
2016,30-45 J.,indirekter Migrationshintergrund,higher education,0.005250434388456599,41132,0.004552007976035586,0.005948860800877613
2016,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.00351288056206089,41132,0.0029410943291374087,0.004084666794984371
2016,66 und älter,direkter Migrationshintergrund,higher education,0.00351288056206089,41132,0.0029410943291374087,0.004084666794984371
2016,66 und älter,direkter Migrationshintergrund,general elemantary,0.0033240160157135303,41132,0.002767760015835752,0.0038802720155913083
2016,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0032106972879051144,41132,0.002663974063638653,0.003757420512171576
2016,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.002984059832288283,41132,0.002456925901368803,0.0035111937632077627
2016,18-29 J.,indirekter Migrationshintergrund,in school,0.002908514013749339,41132,0.0023880757227638426,0.0034289523047348353
2016,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0026063307395935635,41132,0.002113594817952375,0.003099066661234752
2016,18-29 J.,direkter Migrationshintergrund,in school,0.002417466193246204,41132,0.0019428737914923655,0.002892058595000042
2016,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.00234192037470726,41132,0.0018747846493322048,0.002809056100082315
2016,46-65 J.,indirekter Migrationshintergrund,higher education,0.0018130996449346529,41132,0.0014019660863782296,0.0022242332034910764
2016,46-65 J.,direkter Migrationshintergrund,higher vocational,0.001737553826395709,41132,0.0013350614505914964,0.0021400462021999214
2016,30-45 J.,kein Migrationshintergrund,inadequately,0.0016620080078567651,41132,0.0012683478039676407,0.0020556682117458896
2016,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0015864621893178213,41132,0.0012018383034139541,0.001971086075221688
2016,46-65 J.,kein Migrationshintergrund,inadequately,0.0015486892800483493,41132,0.0011686646458800248,0.0019287139142166738
2016,18-29 J.,kein Migrationshintergrund,higher vocational,0.0014731434615094055,41132,0.0011024895785391646,0.0018437973444796463
2016,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.0014353705522399335,41132,0.0010694925802600848,0.0018012485242197823
2016,66 und älter,direkter Migrationshintergrund,inadequately,0.0013975976429704616,41132,0.0010365591224725497,0.0017586361634683734
2016,18-29 J.,kein Migrationshintergrund,inadequately,0.0013598247337009896,41132,0.0010036917955014752,0.0017159576719005041
2016,18-29 J.,indirekter Migrationshintergrund,higher education,0.001208733096623102,41132,0.0008729423432357398,0.001544523850010464
2016,30-45 J.,direkter Migrationshintergrund,higher vocational,0.001208733096623102,41132,0.0008729423432357398,0.001544523850010464
2016,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0009443227317367984,41132,0.000647483549890592,0.0012411619135830048
2016,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.0009065498224673264,41132,0.0006157025118811843,0.0011973971330534686
2016,66 und älter,direkter Migrationshintergrund,higher vocational,0.0006799123668504948,41132,0.00042800264012892515,0.0009318220935720645
2016,46-65 J.,indirekter Migrationshintergrund,vocational + Abi,0.0006421394575810229,41132,0.0003973225811173061,0.0008869563340447397
2016,30-45 J.,indirekter Migrationshintergrund,inadequately,0.0005288207297726071,41132,0.0003066404388839249,0.0007510010206612892
2016,66 und älter,kein Migrationshintergrund,inadequately,0.0005288207297726071,41132,0.0003066404388839249,0.0007510010206612892
2016,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.0004532749112336632,41132,0.000247568158342599,0.0006589816641247274
2016,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0004532749112336632,41132,0.000247568158342599,0.0006589816641247274
2016,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.0003021832741557755,41132,0.00013421171988254246,0.0004701548284290085
2016,46-65 J.,indirekter Migrationshintergrund,inadequately,0.00015109163707788774,41132,3.2308836765845297e-05,0.0002698744373899302
2016,30-45 J.,direkter Migrationshintergrund,in school,0.00015109163707788774,41132,3.2308836765845297e-05,0.0002698744373899302
2016,18-29 J.,direkter Migrationshintergrund,higher vocational,0.0001133187278084158,41132,1.0447862101055003e-05,0.0002161895935157766
2016,66 und älter,indirekter Migrationshintergrund,middle vocational,7.554581853894387e-05,41132,-8.449478096386875e-06,0.0001595411151742746
2016,66 und älter,indirekter Migrationshintergrund,vocational + Abi,3.7772909269471935e-05,41132,-2.16218563786606e-05,9.716767491760447e-05
2016,66 und älter,indirekter Migrationshintergrund,higher education,3.7772909269471935e-05,41132,-2.16218563786606e-05,9.716767491760447e-05
2016,46-65 J.,direkter Migrationshintergrund,in school,3.7772909269471935e-05,41132,-2.16218563786606e-05,9.716767491760447e-05
2017,46-65 J.,kein Migrationshintergrund,middle vocational,0.14055656626911933,45410,0.13735977309786376,0.1437533594403749
2017,66 und älter,kein Migrationshintergrund,middle vocational,0.08055387103294927,45410,0.07805072220202836,0.08305701986387018
2017,46-65 J.,kein Migrationshintergrund,higher education,0.07334411427801361,45410,0.07094626324580426,0.07574196531022297
2017,30-45 J.,kein Migrationshintergrund,middle vocational,0.06768411832086786,45410,0.06537362216879417,0.06999461447294156
2017,30-45 J.,kein Migrationshintergrund,higher education,0.0456505626305505,45410,0.04373075771847582,0.047570367542625176
2017,18-29 J.,kein Migrationshintergrund,middle vocational,0.040731756620173844,45410,0.038913660147854565,0.04254985309249312
2017,66 und älter,kein Migrationshintergrund,higher education,0.038811400848999394,45410,0.03703490464008979,0.040587897057909
2017,30-45 J.,direkter Migrationshintergrund,higher education,0.033825213934371,45410,0.03216245823062368,0.035487969638118316
2017,30-45 J.,direkter Migrationshintergrund,middle vocational,0.03301664308335018,45410,0.03137319390895483,0.03466009225774553
2017,30-45 J.,direkter Migrationshintergrund,inadequately,0.02631224311030254,45410,0.024840035319709897,0.027784450900895184
2017,46-65 J.,kein Migrationshintergrund,higher vocational,0.02425712553062462,45410,0.022842088899936646,0.025672162161312597
2017,30-45 J.,direkter Migrationshintergrund,general elemantary,0.02260629337645711,45410,0.02123910055548771,0.02397348619742651
2017,46-65 J.,direkter Migrationshintergrund,middle vocational,0.02129236574354828,45410,0.019964608231627535,0.022620123255469023
2017,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.0196078431372549,45410,0.018332593682618747,0.020883092591891056
2017,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.018125463243716732,45410,0.01689843975451664,0.019352486732916823
2017,18-29 J.,direkter Migrationshintergrund,inadequately,0.018024391887339127,45410,0.016800731274638867,0.019248052500039387
2017,46-65 J.,direkter Migrationshintergrund,higher education,0.01758641600970285,45410,0.016377444209186826,0.018795387810218875
2017,66 und älter,kein Migrationshintergrund,general elemantary,0.017384273296947646,45410,0.01618214603508743,0.01858640055880786
2017,18-29 J.,direkter Migrationshintergrund,middle vocational,0.017047368775688968,45410,0.015856742964542238,0.0182379945868357
2017,18-29 J.,direkter Migrationshintergrund,general elemantary,0.01607034566403881,45410,0.014913767591044465,0.017226923737033155
2017,18-29 J.,kein Migrationshintergrund,general elemantary,0.015767131594906003,45410,0.014621340088237721,0.016912923101574287
2017,46-65 J.,kein Migrationshintergrund,general elemantary,0.014116299440738495,45410,0.01303123983801646,0.01520135904346053
2017,18-29 J.,kein Migrationshintergrund,higher education,0.012229634121689913,45410,0.011218718171401085,0.013240550071978741
2017,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.012195943669564046,45410,0.011186403909759638,0.013205483429368453
2017,46-65 J.,direkter Migrationshintergrund,general elemantary,0.011522134627046696,45410,0.010540544305881212,0.01250372494821218
2017,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.011488444174920828,45410,0.010508273274655897,0.01246861507518576
2017,66 und älter,kein Migrationshintergrund,higher vocational,0.010848325584529344,45410,0.00989554451190364,0.011801106657155048
2017,18-29 J.,direkter Migrationshintergrund,higher education,0.010376659254767199,45410,0.009444598840883264,0.011308719668651133
2017,46-65 J.,direkter Migrationshintergrund,inadequately,0.010342968802641331,45410,0.009412406864509218,0.011273530740773445
2017,18-29 J.,kein Migrationshintergrund,in school,0.009635469307998114,45410,0.00873697714044398,0.010533961475552248
2017,30-45 J.,kein Migrationshintergrund,higher vocational,0.009635469307998114,45410,0.00873697714044398,0.010533961475552248
2017,30-45 J.,kein Migrationshintergrund,general elemantary,0.009635469307998114,45410,0.00873697714044398,0.010533961475552248
2017,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.009365945690991173,45410,0.008479988444605352,0.010251902937376994
2017,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.008220470318711677,45410,0.0073899768462711395,0.009050963791152215
2017,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.007479280371942592,45410,0.006686815503562247,0.008271745240322937
2017,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.005963210026278552,45410,0.005255065989530009,0.006671354063027096
2017,30-45 J.,indirekter Migrationshintergrund,higher education,0.005424162792264672,45410,0.004748600143127174,0.00609972544140217
2017,66 und älter,direkter Migrationshintergrund,middle vocational,0.005019877366754262,45410,0.004369846354918914,0.005669908378589611
2017,66 und älter,direkter Migrationshintergrund,higher education,0.003571187925341958,45410,0.003022519698539242,0.004119856152144674
2017,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.003200592951957415,45410,0.002681076352996304,0.003720109550918526
2017,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0031332120477056804,45410,0.0026191757607812137,0.003647248334630147
2017,66 und älter,direkter Migrationshintergrund,general elemantary,0.003065831143453945,45410,0.002557334984400853,0.003574327302507037
2017,18-29 J.,indirekter Migrationshintergrund,in school,0.0029647597870763424,45410,0.0024646903292258517,0.003464829244926833
2017,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0025604743615659322,45410,0.002095655413818235,0.0030252933093136295
2017,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.002290950744558992,45410,0.0018512166375361455,0.0027306848515818386
2017,46-65 J.,indirekter Migrationshintergrund,higher education,0.002156188936055522,45410,0.001729555380023856,0.002582822492087188
2017,46-65 J.,kein Migrationshintergrund,inadequately,0.0020888080318037868,45410,0.0016688793569252186,0.002508736706682355
2017,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.0020551175796779193,45410,0.0016385821618039723,0.0024716529975518666
2017,30-45 J.,kein Migrationshintergrund,inadequately,0.0018192844147968466,45410,0.0014273303185377657,0.0022112385110559275
2017,18-29 J.,kein Migrationshintergrund,higher vocational,0.0017519035105451116,45410,0.0013672633234666828,0.0021365436976235404
2017,46-65 J.,direkter Migrationshintergrund,higher vocational,0.001650832154167509,45410,0.0012774332748359467,0.002024231033499071
2017,66 und älter,direkter Migrationshintergrund,inadequately,0.0016171417020416413,45410,0.001247566420330747,0.0019867169837525355
2017,18-29 J.,direkter Migrationshintergrund,in school,0.0015160703456640388,45410,0.0011582125053488223,0.0018739281859792554
2017,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0014823798935381712,45410,0.0011285146205056605,0.001836245166570682
2017,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0013813085371605688,45410,0.0010397025185736536,0.001722914555747484
2017,18-29 J.,indirekter Migrationshintergrund,higher education,0.0011791658244053635,45410,0.0008635116344173025,0.0014948200143934244
2017,18-29 J.,kein Migrationshintergrund,inadequately,0.0011791658244053635,45410,0.0008635116344173025,0.0014948200143934244
2017,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.0010444040159018934,45410,0.0007473142586002107,0.001341493773203576
2017,30-45 J.,direkter Migrationshintergrund,higher vocational,0.001010713563776026,45410,0.0007184499279285902,0.0013029771996234617
2017,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.0009096422073984233,45410,0.0006323625518142911,0.0011869218629825555
2017,66 und älter,direkter Migrationshintergrund,higher vocational,0.0006738090425173506,45410,0.0004351365476969605,0.0009124815373377406
2017,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.000572737686139748,45410,0.0003526813911184572,0.0007927939811610389
2017,46-65 J.,indirekter Migrationshintergrund,vocational + Abi,0.0005390472340138805,45410,0.00032555767153933117,0.0007525367964884298
2017,30-45 J.,indirekter Migrationshintergrund,inadequately,0.0005390472340138805,45410,0.00032555767153933117,0.0007525367964884298
2017,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0005390472340138805,45410,0.00032555767153933117,0.0007525367964884298
2017,66 und älter,kein Migrationshintergrund,inadequately,0.000505356781888013,45410,0.00029864291794301257,0.0007120706458330133
2017,66 und älter,indirekter Migrationshintergrund,middle vocational,0.0003369045212586753,45410,0.00016810913574453188,0.0005056999067728187
2017,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.00026952361700694025,45410,0.00011854334643713883,0.00042050388757674167
2017,46-65 J.,indirekter Migrationshintergrund,inadequately,0.00016845226062933764,45410,4.908584301040437e-05,0.00028781867824827093
2017,66 und älter,indirekter Migrationshintergrund,higher education,0.00013476180850347013,45410,2.799544013167891e-05,0.00024152817687526134
2017,30-45 J.,direkter Migrationshintergrund,in school,0.00013476180850347013,45410,2.799544013167891e-05,0.00024152817687526134
2017,46-65 J.,direkter Migrationshintergrund,in school,6.738090425173506e-05,45410,-8.116862594771451e-06,0.00014287867109824158
2017,66 und älter,indirekter Migrationshintergrund,vocational + Abi,3.369045212586753e-05,45410,-1.9695430110866804e-05,8.707633436260187e-05
2017,66 und älter,indirekter Migrationshintergrund,general elemantary,3.369045212586753e-05,45410,-1.9695430110866804e-05,8.707633436260187e-05
2017,30-45 J.,indirekter Migrationshintergrund,in school,3.369045212586753e-05,45410,-1.9695430110866804e-05,8.707633436260187e-05
2017,18-29 J.,direkter Migrationshintergrund,higher vocational,3.369045212586753e-05,45410,-1.9695430110866804e-05,8.707633436260187e-05
2018,46-65 J.,kein Migrationshintergrund,middle vocational,0.14068454481298517,43121,0.13740275195348178,0.14396633767248856
2018,66 und älter,kein Migrationshintergrund,middle vocational,0.08401552575864503,43121,0.08139712878433117,0.08663392273295889
2018,46-65 J.,kein Migrationshintergrund,higher education,0.07325335215243473,43121,0.07079408378890426,0.0757126205159652
2018,30-45 J.,kein Migrationshintergrund,middle vocational,0.06298517995765703,43121,0.06069217984200968,0.06527818007330437
2018,30-45 J.,kein Migrationshintergrund,higher education,0.04573041637261821,43121,0.04375867577776238,0.04770215696747404
2018,18-29 J.,kein Migrationshintergrund,middle vocational,0.04255469301340861,43121,0.040649485095386254,0.04445990093143097
2018,66 und älter,kein Migrationshintergrund,higher education,0.04139026111503176,43121,0.03951015803467745,0.04327036419538607
2018,30-45 J.,direkter Migrationshintergrund,higher education,0.033133380381086805,43121,0.031443998562144956,0.034822762200028654
2018,30-45 J.,direkter Migrationshintergrund,middle vocational,0.032215949188426254,43121,0.030549330085030156,0.03388256829182235
2018,30-45 J.,direkter Migrationshintergrund,inadequately,0.025299929428369797,43121,0.023817729414222416,0.026782129442517177
2018,46-65 J.,kein Migrationshintergrund,higher vocational,0.02392378263937897,43121,0.02248143997878695,0.025366125299970992
2018,46-65 J.,direkter Migrationshintergrund,middle vocational,0.022300635144671843,43121,0.020906923456668655,0.02369434683267503
2018,30-45 J.,direkter Migrationshintergrund,general elemantary,0.020995059985885675,43121,0.01964185789247825,0.0223482620792931
2018,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.02025405786873677,43121,0.018924447419882928,0.02158366831759061
2018,46-65 J.,direkter Migrationshintergrund,higher education,0.01831333803810868,43121,0.01704778060024931,0.019578895475968052
2018,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.017889908256880735,43121,0.016638797370692515,0.019141019143068955
2018,66 und älter,kein Migrationshintergrund,general elemantary,0.01778405081157375,43121,0.01653657970439939,0.019031521918748108
2018,18-29 J.,kein Migrationshintergrund,general elemantary,0.01714890613973183,43121,0.015923517827268096,0.01837429445219556
2018,18-29 J.,direkter Migrationshintergrund,inadequately,0.017043048694424842,43121,0.015821382515120587,0.018264714873729097
2018,18-29 J.,direkter Migrationshintergrund,general elemantary,0.015384615384615385,43121,0.014222930630355768,0.016546300138875005
2018,46-65 J.,kein Migrationshintergrund,general elemantary,0.014431898376852506,43121,0.013306213815198557,0.015557582938506455
2018,18-29 J.,direkter Migrationshintergrund,middle vocational,0.014220183486238533,43121,0.013102666275158416,0.01533770069731865
2018,18-29 J.,kein Migrationshintergrund,higher education,0.013338038108680311,43121,0.012255254110070826,0.014420822107289797
2018,46-65 J.,direkter Migrationshintergrund,general elemantary,0.012314749470712774,43121,0.011273790207678571,0.013355708733746977
2018,66 und älter,kein Migrationshintergrund,higher vocational,0.011644318983768526,43121,0.0106317483268922,0.01265688964064485
2018,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.01122088920254058,43121,0.010226686503330803,0.012215091901750356
2018,46-65 J.,direkter Migrationshintergrund,inadequately,0.01118560338743825,43121,0.010192947419287123,0.012178259355589378
2018,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.01086803105151729,43121,0.00988941076565559,0.01184665133737899
2018,30-45 J.,kein Migrationshintergrund,general elemantary,0.009527170077628794,43121,0.008610285005667087,0.0104440551495905
2018,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.00935074100211715,43121,0.008442304381665029,0.01025917762256927
2018,30-45 J.,kein Migrationshintergrund,higher vocational,0.00931545518701482,43121,0.00840871806994294,0.010222192304086702
2018,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.008574453069865914,43121,0.007704201278224047,0.009444704861507782
2018,18-29 J.,direkter Migrationshintergrund,higher education,0.008151023288637968,43121,0.007302350062653085,0.008999696514622851
2018,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.007939308398023995,43121,0.007101640028925748,0.008776976767122241
2018,18-29 J.,kein Migrationshintergrund,in school,0.007798165137614679,43121,0.006967917045554342,0.008628413229675017
2018,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.006810162314749471,43121,0.006033903536136104,0.007586421093362839
2018,66 und älter,direkter Migrationshintergrund,middle vocational,0.00529287226534933,43121,0.0046080072514379684,0.005977737279260691
2018,30-45 J.,indirekter Migrationshintergrund,higher education,0.005010585744530699,43121,0.0043441394788255325,0.005677032010235865
2018,66 und älter,direkter Migrationshintergrund,higher education,0.0038814396612561752,43121,0.003294540356313557,0.004468338966198793
2018,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.0037402964008468598,43121,0.003164125990039823,0.004316466811653897
2018,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0034932956951305577,43121,0.0029364056607101103,0.004050185729551005
2018,66 und älter,direkter Migrationshintergrund,general elemantary,0.0032815808045165845,43121,0.0027417726351900732,0.003821388973843096
2018,18-29 J.,indirekter Migrationshintergrund,in school,0.002928722653493296,43121,0.002418671322121831,0.003438773984864761
2018,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.002364149611856034,43121,0.0019057595836152088,0.0028225396400968594
2018,46-65 J.,indirekter Migrationshintergrund,higher education,0.002328863796753705,43121,0.0018738994043276007,0.0027838281891798097
2018,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0022230063514467185,43121,0.0017784787275035578,0.0026675339753898793
2018,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.002081863091037403,43121,0.001651648436063902,0.0025120777460109042
2018,46-65 J.,kein Migrationshintergrund,inadequately,0.002046577275935074,43121,0.0016200165475941464,0.002473138004276002
2018,30-45 J.,kein Migrationshintergrund,inadequately,0.0019760056457304165,43121,0.0015568491109618464,0.0023951621804989866
2018,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0018701482004234299,43121,0.001462351982563167,0.002277944418283693
2018,18-29 J.,direkter Migrationshintergrund,in school,0.0017642907551164433,43121,0.001368183050899791,0.002160398459333096
2018,18-29 J.,kein Migrationshintergrund,higher vocational,0.0016937191249117856,43121,0.0013056007029530635,0.0020818375468705077
2018,18-29 J.,indirekter Migrationshintergrund,higher education,0.0015172900494001412,43121,0.0011499094328040506,0.0018846706659962319
2018,66 und älter,direkter Migrationshintergrund,inadequately,0.0015172900494001412,43121,0.0011499094328040506,0.0018846706659962319
2018,18-29 J.,kein Migrationshintergrund,inadequately,0.0015172900494001412,43121,0.0011499094328040506,0.0018846706659962319
2018,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0014467184191954835,43121,0.001087970586148344,0.001805466252242623
2018,46-65 J.,direkter Migrationshintergrund,higher vocational,0.001305575158786168,43121,0.0009647521459442767,0.0016463981716280593
2018,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0010938602681721948,43121,0.000781860030637711,0.0014058605057066787
2018,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.0008468595624558928,43121,0.0005723020153422446,0.001121417109569541
2018,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.0008115737473535639,43121,0.0005427922605660258,0.001080355234141102
2018,46-65 J.,indirekter Migrationshintergrund,vocational + Abi,0.0007057163020465773,43121,0.0004550629967711493,0.0009563696073220053
2018,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0006704304869442484,43121,0.00042611955182257714,0.0009147414220659197
2018,30-45 J.,indirekter Migrationshintergrund,inadequately,0.0006351446718419196,43121,0.00039734567111331657,0.0008729436725705227
2018,66 und älter,direkter Migrationshintergrund,higher vocational,0.0005998588567395907,43121,0.00036875568794265094,0.0008309620255365305
2018,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.0005645730416372619,43121,0.00034036607773689677,0.000788780005537627
2018,66 und älter,kein Migrationshintergrund,inadequately,0.00045871559633027525,43121,0.0002566074676478141,0.0006608237250127364
