"pgisced97","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"middle vocational","2013","35-65 Jahre alt","indirekter Migrationshintergrund","308","0.482107362055115","0.445958734643169","0.518255989467062"
"middle vocational","2013","66 und älter","kein Migrationshintergrund","2452","0.548010508875164","0.533698063440158","0.56232295431017"
"middle vocational","2013","66 und älter","direkter Migrationshintergrund","146","0.334673650557749","0.290532469094456","0.378814832021042"
"middle vocational","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2013","16-34 Jahre alt","kein Migrationshintergrund","346","0.0878871510713893","0.0797806409535876","0.095993661189191"
"vocational + Abi","2013","16-34 Jahre alt","direkter Migrationshintergrund","192","0.103845465194229","0.0901501552831134","0.117540775105344"
"vocational + Abi","2013","16-34 Jahre alt","indirekter Migrationshintergrund","74","0.0521106352158109","0.0405387218195304","0.0636825486120914"
"vocational + Abi","2013","35-65 Jahre alt","kein Migrationshintergrund","993","0.0694642454174213","0.0650901183022599","0.0738383725325827"
"vocational + Abi","2013","35-65 Jahre alt","direkter Migrationshintergrund","572","0.133991407147502","0.123362976936455","0.144619837358549"
"vocational + Abi","2013","35-65 Jahre alt","indirekter Migrationshintergrund","68","0.0631409943892445","0.0455458478739385","0.0807361409045506"
"vocational + Abi","2013","66 und älter","kein Migrationshintergrund","96","0.0262840069396845","0.0216833783909463","0.0308846354884227"
"vocational + Abi","2013","66 und älter","direkter Migrationshintergrund","33","0.0673220182289972","0.0438818752425881","0.0907621612154063"
"vocational + Abi","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2013","16-34 Jahre alt","kein Migrationshintergrund","122","0.0344459427335723","0.0292243345172997","0.0396675509498448"
"higher vocational","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2013","35-65 Jahre alt","kein Migrationshintergrund","1093","0.0851456910686956","0.0803439193164854","0.0899474628209059"
"higher vocational","2013","35-65 Jahre alt","direkter Migrationshintergrund","82","0.0355893753457999","0.0298089376248576","0.0413698130667422"
"higher vocational","2013","35-65 Jahre alt","indirekter Migrationshintergrund","47","0.0562441251493951","0.039576701357732","0.0729115489410581"
"higher vocational","2013","66 und älter","kein Migrationshintergrund","334","0.0735955586038331","0.0660865716615513","0.0811045455461149"
"higher vocational","2013","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2013","16-34 Jahre alt","kein Migrationshintergrund","698","0.175054885895015","0.164174442482704","0.185935329307325"
"higher education","2013","16-34 Jahre alt","direkter Migrationshintergrund","306","0.217481908497694","0.198961719934858","0.236002097060531"
"higher education","2013","16-34 Jahre alt","indirekter Migrationshintergrund","118","0.126152452041447","0.108865085114945","0.143439818967949"
"higher education","2013","35-65 Jahre alt","kein Migrationshintergrund","3425","0.228457561251235","0.221234407088132","0.235680715414338"
"higher education","2013","35-65 Jahre alt","direkter Migrationshintergrund","947","0.213886729565671","0.201092797675304","0.226680661456038"
"higher education","2013","35-65 Jahre alt","indirekter Migrationshintergrund","207","0.262116587122688","0.230300908780137","0.293932265465239"
"higher education","2013","66 und älter","kein Migrationshintergrund","1085","0.185609035414988","0.174428277041459","0.196789793788517"
"higher education","2013","66 und älter","direkter Migrationshintergrund","92","0.183115019157399","0.14693587660082","0.219294161713978"
"higher education","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2014","16-34 Jahre alt","kein Migrationshintergrund","575","0.0897417219509006","0.0810186735839296","0.0984647703178717"
"in school","2014","16-34 Jahre alt","direkter Migrationshintergrund","106","0.0485554222245499","0.0373166066636176","0.0597942377854822"
"in school","2014","16-34 Jahre alt","indirekter Migrationshintergrund","204","0.141672436651099","0.12144763596348","0.161897237338718"
"in school","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2014","66 und älter","kein Migrationshintergrund","","","",""
"in school","2014","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2014","16-34 Jahre alt","kein Migrationshintergrund","71","0.013174456960094","0.00969448843979775","0.0166544254803903"
"inadequately","2014","16-34 Jahre alt","direkter Migrationshintergrund","58","0.0330199767801912","0.0236765311724432","0.0423634223879391"
"inadequately","2014","16-34 Jahre alt","indirekter Migrationshintergrund","34","0.0349728776180872","0.0243179505125171","0.0456278047236574"
"inadequately","2014","35-65 Jahre alt","kein Migrationshintergrund","91","0.00846071720121782","0.00679494453258185","0.0101264898698538"
"inadequately","2014","35-65 Jahre alt","direkter Migrationshintergrund","188","0.0571242261174107","0.0490894925984654","0.0651589596363559"
"inadequately","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2014","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2014","66 und älter","direkter Migrationshintergrund","35","0.078302886099855","0.0529403630603433","0.103665409139367"
"inadequately","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2014","16-34 Jahre alt","kein Migrationshintergrund","665","0.143963466479211","0.133249234129764","0.154677698828659"
"general elemantary","2014","16-34 Jahre alt","direkter Migrationshintergrund","334","0.153923873047377","0.135054058117625","0.172793687977129"
"general elemantary","2014","16-34 Jahre alt","indirekter Migrationshintergrund","311","0.228125776776133","0.203788303463301","0.252463250088966"
"general elemantary","2014","35-65 Jahre alt","kein Migrationshintergrund","558","0.0569098001281055","0.0526964521738885","0.0611231480823225"
"general elemantary","2014","35-65 Jahre alt","direkter Migrationshintergrund","599","0.202665099530345","0.188748153458561","0.216582045602128"
"general elemantary","2014","35-65 Jahre alt","indirekter Migrationshintergrund","77","0.121280772842799","0.0967260946704964","0.145835451015101"
"general elemantary","2014","66 und älter","kein Migrationshintergrund","595","0.145603881967103","0.135355424504067","0.15585233943014"
"general elemantary","2014","66 und älter","direkter Migrationshintergrund","105","0.282790338771294","0.24027312412902","0.325307553413568"
"general elemantary","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2014","16-34 Jahre alt","kein Migrationshintergrund","1757","0.42997435229797","0.414864603765212","0.445084100830728"
"middle vocational","2014","16-34 Jahre alt","direkter Migrationshintergrund","537","0.42488246296024","0.399034719345909","0.450730206574571"
"middle vocational","2014","16-34 Jahre alt","indirekter Migrationshintergrund","431","0.416026282303769","0.387439052432709","0.444613512174828"
"middle vocational","2014","35-65 Jahre alt","kein Migrationshintergrund","5925","0.536378144474379","0.527308825693492","0.545447463255266"
"middle vocational","2014","35-65 Jahre alt","direkter Migrationshintergrund","1089","0.350522327318101","0.334003697138733","0.367040957497469"
"middle vocational","2014","35-65 Jahre alt","indirekter Migrationshintergrund","293","0.461529224472809","0.42403245300785","0.499025995937768"
"middle vocational","2014","66 und älter","kein Migrationshintergrund","2437","0.55584421996833","0.541406899432035","0.570281540504625"
"middle vocational","2014","66 und älter","direkter Migrationshintergrund","147","0.335641084974507","0.291060229535688","0.380221940413326"
"middle vocational","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2014","16-34 Jahre alt","kein Migrationshintergrund","311","0.0959109727114328","0.0869236878017038","0.104898257621162"
"vocational + Abi","2014","16-34 Jahre alt","direkter Migrationshintergrund","135","0.105001234749983","0.0889717947567134","0.121030674743252"
"vocational + Abi","2014","16-34 Jahre alt","indirekter Migrationshintergrund","58","0.0541161777947132","0.040994254480826","0.0672381011086003"
"vocational + Abi","2014","35-65 Jahre alt","kein Migrationshintergrund","903","0.0710297096536175","0.0663579755947709","0.0757014437124641"
"vocational + Abi","2014","35-65 Jahre alt","direkter Migrationshintergrund","453","0.126609680518606","0.115097125531254","0.138122235505959"
"vocational + Abi","2014","35-65 Jahre alt","indirekter Migrationshintergrund","67","0.078092152314422","0.0579103170838077","0.0982739875450363"
"vocational + Abi","2014","66 und älter","kein Migrationshintergrund","95","0.0276804310960393","0.0229135608491222","0.0324473013429565"
"vocational + Abi","2014","66 und älter","direkter Migrationshintergrund","36","0.0776390663014988","0.0523751858258271","0.102902946777171"
"vocational + Abi","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2014","16-34 Jahre alt","kein Migrationshintergrund","99","0.0288817157093539","0.0237703574430345","0.0339930739756732"
"higher vocational","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2014","35-65 Jahre alt","kein Migrationshintergrund","1005","0.089960576568182","0.0847568628175108","0.0951642903188532"
"higher vocational","2014","35-65 Jahre alt","direkter Migrationshintergrund","75","0.0414622258018992","0.0345603840647609","0.0483640675390375"
"higher vocational","2014","35-65 Jahre alt","indirekter Migrationshintergrund","43","0.0406555547570022","0.0258009728673846","0.0555101366466199"
"higher vocational","2014","66 und älter","kein Migrationshintergrund","328","0.0726543660634944","0.065112235134316","0.0801964969926728"
"higher vocational","2014","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2014","16-34 Jahre alt","kein Migrationshintergrund","646","0.198353313891037","0.186183050039889","0.210523577742186"
"higher education","2014","16-34 Jahre alt","direkter Migrationshintergrund","221","0.22790193561174","0.205967818011548","0.249836053211933"
"higher education","2014","16-34 Jahre alt","indirekter Migrationshintergrund","86","0.114185474644151","0.0957399136346145","0.132631035653688"
"higher education","2014","35-65 Jahre alt","kein Migrationshintergrund","3132","0.237261051974498","0.22952430546336","0.244997798485637"
"higher education","2014","35-65 Jahre alt","direkter Migrationshintergrund","801","0.221616440713638","0.207237334587711","0.235995546839564"
"higher education","2014","35-65 Jahre alt","indirekter Migrationshintergrund","185","0.288181438127695","0.254114675813702","0.322248200441688"
"higher education","2014","66 und älter","kein Migrationshintergrund","1080","0.192672159203872","0.181212364445763","0.204131953961981"
"higher education","2014","66 und älter","direkter Migrationshintergrund","90","0.185115617544633","0.148448313201357","0.22178292188791"
"higher education","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2015","16-34 Jahre alt","kein Migrationshintergrund","503","0.0843552952038885","0.0755048977436911","0.0932056926640858"
"in school","2015","16-34 Jahre alt","direkter Migrationshintergrund","99","0.028018807421407","0.0206677609466084","0.0353698538962056"
"in school","2015","16-34 Jahre alt","indirekter Migrationshintergrund","176","0.123332690192266","0.103143564700861","0.143521815683671"
"in school","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2015","66 und älter","kein Migrationshintergrund","","","",""
"in school","2015","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2015","16-34 Jahre alt","kein Migrationshintergrund","57","0.0112732238650098","0.00791116495136678","0.0146352827786529"
"inadequately","2015","16-34 Jahre alt","direkter Migrationshintergrund","101","0.0365482991571622","0.0281894983891709","0.0449070999251535"
"inadequately","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2015","35-65 Jahre alt","kein Migrationshintergrund","92","0.00844206031891759","0.00673222311072014","0.010151897527115"
"inadequately","2015","35-65 Jahre alt","direkter Migrationshintergrund","206","0.0609451830842605","0.0530060146056487","0.0688843515628723"
"inadequately","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2015","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2015","66 und älter","direkter Migrationshintergrund","","","",""
"inadequately","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2015","16-34 Jahre alt","kein Migrationshintergrund","620","0.142480304051346","0.131349088969772","0.153611519132921"
"general elemantary","2015","16-34 Jahre alt","direkter Migrationshintergrund","371","0.16395217940672","0.147460321999334","0.180444036814106"
"general elemantary","2015","16-34 Jahre alt","indirekter Migrationshintergrund","285","0.235011044638014","0.208977535137996","0.261044554138033"
"general elemantary","2015","35-65 Jahre alt","kein Migrationshintergrund","516","0.0539125988685554","0.0496919205506323","0.0581332771864785"
"general elemantary","2015","35-65 Jahre alt","direkter Migrationshintergrund","592","0.189394182995262","0.176391049269584","0.202397316720939"
"general elemantary","2015","35-65 Jahre alt","indirekter Migrationshintergrund","73","0.113924581800004","0.0900794367057718","0.137769726894236"
"general elemantary","2015","66 und älter","kein Migrationshintergrund","572","0.144310198498152","0.13406128531349","0.154559111682815"
"general elemantary","2015","66 und älter","direkter Migrationshintergrund","94","0.275761229939024","0.233173411299153","0.318349048578894"
"general elemantary","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2015","16-34 Jahre alt","kein Migrationshintergrund","1598","0.418810700932349","0.403099448900263","0.434521952964435"
"middle vocational","2015","16-34 Jahre alt","direkter Migrationshintergrund","662","0.376615156114281","0.355031628324576","0.398198683903986"
"middle vocational","2015","16-34 Jahre alt","indirekter Migrationshintergrund","385","0.402328629291742","0.372220574733679","0.432436683849806"
"middle vocational","2015","35-65 Jahre alt","kein Migrationshintergrund","5597","0.53371126186403","0.524388338018284","0.543034185709776"
"middle vocational","2015","35-65 Jahre alt","direkter Migrationshintergrund","1148","0.348923606988433","0.333105991866962","0.364741222109904"
"middle vocational","2015","35-65 Jahre alt","indirekter Migrationshintergrund","304","0.46037939814544","0.422971948060677","0.497786848230204"
"middle vocational","2015","66 und älter","kein Migrationshintergrund","2406","0.550837990026127","0.536330757398147","0.565345222654108"
"middle vocational","2015","66 und älter","direkter Migrationshintergrund","145","0.349252368952099","0.30382120271043","0.394683535193767"
"middle vocational","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2015","16-34 Jahre alt","kein Migrationshintergrund","292","0.0945482050862109","0.0852306403860533","0.103865769786368"
"vocational + Abi","2015","16-34 Jahre alt","direkter Migrationshintergrund","209","0.119444876644589","0.104998549288703","0.133891204000475"
"vocational + Abi","2015","16-34 Jahre alt","indirekter Migrationshintergrund","46","0.0495029445913848","0.0361845492169628","0.0628213399658069"
"vocational + Abi","2015","35-65 Jahre alt","kein Migrationshintergrund","856","0.0723038821326031","0.0674637728486897","0.0771439914165166"
"vocational + Abi","2015","35-65 Jahre alt","direkter Migrationshintergrund","556","0.136529861955353","0.125135307722547","0.14792441618816"
"vocational + Abi","2015","35-65 Jahre alt","indirekter Migrationshintergrund","72","0.0857609106419735","0.0647458576877112","0.106775963596236"
"vocational + Abi","2015","66 und älter","kein Migrationshintergrund","92","0.0283746065200228","0.0235319298166342","0.0332172832234114"
"vocational + Abi","2015","66 und älter","direkter Migrationshintergrund","47","0.0967604156853591","0.068587729924587","0.124933101446131"
"vocational + Abi","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2015","16-34 Jahre alt","kein Migrationshintergrund","96","0.0341655208705974","0.028380719099459","0.0399503226417359"
"higher vocational","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2015","35-65 Jahre alt","kein Migrationshintergrund","958","0.0908836387330754","0.0855117862219273","0.0962554912442236"
"higher vocational","2015","35-65 Jahre alt","direkter Migrationshintergrund","69","0.0405993357023655","0.0340496671328389","0.047149004271892"
"higher vocational","2015","35-65 Jahre alt","indirekter Migrationshintergrund","40","0.0361888165070081","0.022172332862869","0.0502053001511471"
"higher vocational","2015","66 und älter","kein Migrationshintergrund","327","0.0730382580951574","0.0654493860037516","0.0806271301865632"
"higher vocational","2015","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2015","16-34 Jahre alt","kein Migrationshintergrund","622","0.214366749990598","0.201298069342037","0.227435430639158"
"higher education","2015","16-34 Jahre alt","direkter Migrationshintergrund","482","0.26792058544003","0.248192835525135","0.287648335354925"
"higher education","2015","16-34 Jahre alt","indirekter Migrationshintergrund","81","0.138972398769634","0.117733411105397","0.160211386433871"
"higher education","2015","35-65 Jahre alt","kein Migrationshintergrund","2980","0.240746558082819","0.232756592324995","0.248736523840642"
"higher education","2015","35-65 Jahre alt","direkter Migrationshintergrund","917","0.223607829274326","0.209780320926951","0.237435337621701"
"higher education","2015","35-65 Jahre alt","indirekter Migrationshintergrund","181","0.295326607982117","0.261089180223193","0.329564035741042"
"higher education","2015","66 und älter","kein Migrationshintergrund","1103","0.196650593011418","0.185058256136462","0.208242929886375"
"higher education","2015","66 und älter","direkter Migrationshintergrund","90","0.178820877331761","0.142302962809503","0.215338791854019"
"higher education","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2016","16-34 Jahre alt","kein Migrationshintergrund","494","0.0847377664732312","0.0754341042295139","0.0940414287169485"
"in school","2016","16-34 Jahre alt","direkter Migrationshintergrund","249","0.0307557688327329","0.0253405317096924","0.0361710059557734"
"in school","2016","16-34 Jahre alt","indirekter Migrationshintergrund","163","0.106905986874749","0.0870363542891964","0.126775619460301"
"in school","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2016","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2016","66 und älter","kein Migrationshintergrund","","","",""
"in school","2016","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2016","16-34 Jahre alt","kein Migrationshintergrund","49","0.00989673247111306","0.00658977339751637","0.0132036915447098"
"inadequately","2016","16-34 Jahre alt","direkter Migrationshintergrund","1007","0.0727999885364902","0.0646512582848934","0.080948718788087"
"inadequately","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2016","35-65 Jahre alt","kein Migrationshintergrund","75","0.00772631638734829","0.00602467419768444","0.00942795857701214"
"inadequately","2016","35-65 Jahre alt","direkter Migrationshintergrund","820","0.0610328063894163","0.0542378472883623","0.0678277654904703"
"inadequately","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2016","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2016","66 und älter","direkter Migrationshintergrund","41","0.0701632434900481","0.0456478850698256","0.0946786019102705"
"inadequately","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2016","16-34 Jahre alt","kein Migrationshintergrund","592","0.144448086321869","0.132703932311735","0.156192240332002"
"general elemantary","2016","16-34 Jahre alt","direkter Migrationshintergrund","766","0.163030307728394","0.151444492127122","0.174616123329666"
"general elemantary","2016","16-34 Jahre alt","indirekter Migrationshintergrund","256","0.231019926842245","0.203916606512415","0.258123247172074"
"general elemantary","2016","35-65 Jahre alt","kein Migrationshintergrund","473","0.0533944842612996","0.0490253139169863","0.057763654605613"
"general elemantary","2016","35-65 Jahre alt","direkter Migrationshintergrund","793","0.179116837674634","0.168232829781852","0.190000845567417"
"general elemantary","2016","35-65 Jahre alt","indirekter Migrationshintergrund","76","0.111695923234523","0.087517733468941","0.135874113000105"
"general elemantary","2016","66 und älter","kein Migrationshintergrund","540","0.142351199318656","0.13198211113476","0.152720287502552"
"general elemantary","2016","66 und älter","direkter Migrationshintergrund","89","0.292427160461458","0.24876808908097","0.336086231841946"
"general elemantary","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2016","16-34 Jahre alt","kein Migrationshintergrund","1394","0.425665345426409","0.4091472748953","0.442183415957518"
"middle vocational","2016","16-34 Jahre alt","direkter Migrationshintergrund","897","0.329027762855398","0.314290863431411","0.343764662279386"
"middle vocational","2016","16-34 Jahre alt","indirekter Migrationshintergrund","358","0.418108402192032","0.386390407309361","0.449826397074703"
"middle vocational","2016","35-65 Jahre alt","kein Migrationshintergrund","5149","0.526617949196512","0.516914637417723","0.536321260975301"
"middle vocational","2016","35-65 Jahre alt","direkter Migrationshintergrund","1349","0.343958536894312","0.330475160495243","0.357441913293381"
"middle vocational","2016","35-65 Jahre alt","indirekter Migrationshintergrund","286","0.458375274260735","0.420129441148951","0.49662110737252"
"middle vocational","2016","66 und älter","kein Migrationshintergrund","2295","0.551386941027405","0.536627515492056","0.566146366562755"
"middle vocational","2016","66 und älter","direkter Migrationshintergrund","138","0.34497050089761","0.299345648489149","0.390595353306071"
"middle vocational","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2016","16-34 Jahre alt","kein Migrationshintergrund","265","0.0920474231193543","0.0823895819628585","0.10170526427585"
"vocational + Abi","2016","16-34 Jahre alt","direkter Migrationshintergrund","234","0.137288942822546","0.126494803122933","0.148083082522158"
"vocational + Abi","2016","16-34 Jahre alt","indirekter Migrationshintergrund","43","0.0526605636127692","0.0382978733822976","0.0670232538432407"
"vocational + Abi","2016","35-65 Jahre alt","kein Migrationshintergrund","831","0.0784938383634105","0.0732670710205508","0.0837206057062703"
"vocational + Abi","2016","35-65 Jahre alt","direkter Migrationshintergrund","571","0.141624635036261","0.131727990037281","0.151521280035241"
"vocational + Abi","2016","35-65 Jahre alt","indirekter Migrationshintergrund","69","0.0841368506049926","0.0628293400869715","0.105444361123014"
"vocational + Abi","2016","66 und älter","kein Migrationshintergrund","89","0.0285533045687906","0.0236108471435271","0.0334957619940541"
"vocational + Abi","2016","66 und älter","direkter Migrationshintergrund","40","0.0893927507565117","0.0620087583363764","0.116776743176647"
"vocational + Abi","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2016","16-34 Jahre alt","kein Migrationshintergrund","89","0.0372844227799029","0.0309551273216281","0.0436137182381777"
"higher vocational","2016","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2016","35-65 Jahre alt","kein Migrationshintergrund","861","0.0895121404136923","0.0839640399756744","0.0950602408517101"
"higher vocational","2016","35-65 Jahre alt","direkter Migrationshintergrund","64","0.0378195993240661","0.0324049955394996","0.0432342031086325"
"higher vocational","2016","35-65 Jahre alt","indirekter Migrationshintergrund","45","0.0379006822238205","0.0232432545374302","0.0525581099102108"
"higher vocational","2016","66 und älter","kein Migrationshintergrund","312","0.0690884392355774","0.0615624747752702","0.0766144036958845"
"higher vocational","2016","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2016","16-34 Jahre alt","kein Migrationshintergrund","559","0.205920223408121","0.192411191538986","0.219429255277256"
"higher education","2016","16-34 Jahre alt","direkter Migrationshintergrund","742","0.259826737149528","0.2460721934247","0.273581280874356"
"higher education","2016","16-34 Jahre alt","indirekter Migrationshintergrund","71","0.139755663702815","0.117459206897932","0.162052120507698"
"higher education","2016","35-65 Jahre alt","kein Migrationshintergrund","2782","0.244255271377737","0.235905476632751","0.252605066122723"
"higher education","2016","35-65 Jahre alt","direkter Migrationshintergrund","1167","0.236387745427753","0.224328256818967","0.248447234036538"
"higher education","2016","35-65 Jahre alt","indirekter Migrationshintergrund","165","0.300924191336874","0.265718329434178","0.336130053239569"
"higher education","2016","66 und älter","kein Migrationshintergrund","1112","0.202753856689623","0.190822604213699","0.214685109165546"
"higher education","2016","66 und älter","direkter Migrationshintergrund","92","0.163616853131581","0.128111264427707","0.199122441835455"
"higher education","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2017","16-34 Jahre alt","kein Migrationshintergrund","545","0.0909242318754908","0.0821506693434925","0.099697794407489"
"in school","2017","16-34 Jahre alt","direkter Migrationshintergrund","208","0.0307533850588008","0.0256864624485876","0.0358203076690139"
"in school","2017","16-34 Jahre alt","indirekter Migrationshintergrund","193","0.1181598022944","0.0980623462498065","0.138257258338995"
"in school","2017","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2017","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2017","66 und älter","kein Migrationshintergrund","","","",""
"in school","2017","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2017","16-34 Jahre alt","kein Migrationshintergrund","55","0.0106135370703499","0.00748638380449418","0.0137406903362055"
"inadequately","2017","16-34 Jahre alt","direkter Migrationshintergrund","1387","0.111405290331799","0.102171384724501","0.120639195939098"
"inadequately","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2017","35-65 Jahre alt","kein Migrationshintergrund","99","0.00982490295772777","0.00803162968816245","0.0116181762272931"
"inadequately","2017","35-65 Jahre alt","direkter Migrationshintergrund","1021","0.0769635603916213","0.0696549949836125","0.0842721257996301"
"inadequately","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2017","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2017","66 und älter","direkter Migrationshintergrund","62","0.0702973273567564","0.0471605367412103","0.0934341179723024"
"inadequately","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2017","16-34 Jahre alt","kein Migrationshintergrund","676","0.138234077872262","0.127701411385982","0.148766744358542"
"general elemantary","2017","16-34 Jahre alt","direkter Migrationshintergrund","920","0.173912096291616","0.162788155000773","0.18503603758246"
"general elemantary","2017","16-34 Jahre alt","indirekter Migrationshintergrund","225","0.199727569750709","0.17483617683213","0.224618962669288"
"general elemantary","2017","35-65 Jahre alt","kein Migrationshintergrund","602","0.0592969798162518","0.0550029120237497","0.0635910476087539"
"general elemantary","2017","35-65 Jahre alt","direkter Migrationshintergrund","883","0.185912609166743","0.175244926781413","0.196580291552074"
"general elemantary","2017","35-65 Jahre alt","indirekter Migrationshintergrund","74","0.0968040624357055","0.0752057598050041","0.118402365066407"
"general elemantary","2017","66 und älter","kein Migrationshintergrund","534","0.138779307484904","0.128754937256142","0.148803677713666"
"general elemantary","2017","66 und älter","direkter Migrationshintergrund","96","0.260282766614957","0.220571179433688","0.299994353796226"
"general elemantary","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2017","16-34 Jahre alt","kein Migrationshintergrund","1671","0.408701643202927","0.39369986837531","0.423703418030544"
"middle vocational","2017","16-34 Jahre alt","direkter Migrationshintergrund","958","0.330374370043677","0.316570531540673","0.344178208546682"
"middle vocational","2017","16-34 Jahre alt","indirekter Migrationshintergrund","401","0.419211199186138","0.388490095181137","0.449932303191139"
"middle vocational","2017","35-65 Jahre alt","kein Migrationshintergrund","5778","0.521635747734795","0.512553583056418","0.530717912413172"
"middle vocational","2017","35-65 Jahre alt","direkter Migrationshintergrund","1350","0.324243381951153","0.311407939205937","0.337078824696369"
"middle vocational","2017","35-65 Jahre alt","indirekter Migrationshintergrund","311","0.452948370747726","0.416588665692539","0.489308075802912"
"middle vocational","2017","66 und älter","kein Migrationshintergrund","2425","0.554353081013268","0.539941016451282","0.568765145575255"
"middle vocational","2017","66 und älter","direkter Migrationshintergrund","145","0.348004705304977","0.304894860596336","0.391114550013619"
"middle vocational","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2017","16-34 Jahre alt","kein Migrationshintergrund","349","0.09413624322721","0.0852248422031883","0.103047644251232"
"vocational + Abi","2017","16-34 Jahre alt","direkter Migrationshintergrund","192","0.104044916759824","0.0950843761153896","0.113005457404258"
"vocational + Abi","2017","16-34 Jahre alt","indirekter Migrationshintergrund","58","0.0783935462567344","0.0616586057452681","0.0951284867682007"
"vocational + Abi","2017","35-65 Jahre alt","kein Migrationshintergrund","996","0.078163192963393","0.0732828031864497","0.0830435827403363"
