year,age_gr,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,Urban regions,PDS/Linke,0.01142,35,1907,0.00665,0.01619
2011,17-29 y.,Rural regions,Not leaning towards specific party,0.60209,735,928,0.57058,0.63360
2011,17-29 y.,Rural regions,SPD,0.04814,51,928,0.03436,0.06192
2011,17-29 y.,Rural regions,CDU/CSU,0.08281,93,928,0.06507,0.10055
2011,17-29 y.,Rural regions,Bündnis90/Grüne,0.03329,49,928,0.02175,0.04484
2011,30-45 y.,Urban regions,Not leaning towards specific party,0.45703,1881,3097,0.43948,0.47457
2011,30-45 y.,Urban regions,SPD,0.09216,362,3097,0.08197,0.10235
2011,30-45 y.,Urban regions,CDU/CSU,0.10109,404,3097,0.09047,0.11170
2011,30-45 y.,Urban regions,FDP,0.01045,58,3097,0.00687,0.01404
2011,30-45 y.,Urban regions,Bündnis90/Grüne,0.09109,337,3097,0.08096,0.10123
2011,30-45 y.,Urban regions,PDS/Linke,0.01409,55,3097,0.00994,0.01825
2011,30-45 y.,Rural regions,Not leaning towards specific party,0.52785,1144,1601,0.50339,0.55232
2011,30-45 y.,Rural regions,SPD,0.05788,134,1601,0.04644,0.06932
2011,30-45 y.,Rural regions,CDU/CSU,0.09009,206,1601,0.07606,0.10412
2011,30-45 y.,Rural regions,Bündnis90/Grüne,0.03920,78,1601,0.02969,0.04871
2011,30-45 y.,Rural regions,PDS/Linke,0.01852,39,1601,0.01191,0.02512
2011,46-65 y.,Urban regions,Not leaning towards specific party,0.51786,2489,4747,0.50365,0.53208
2011,46-65 y.,Urban regions,SPD,0.15283,773,4747,0.14259,0.16306
2011,46-65 y.,Urban regions,CDU/CSU,0.13246,772,4747,0.12281,0.14210
2011,46-65 y.,Urban regions,FDP,0.01027,76,4747,0.00740,0.01313
2011,46-65 y.,Urban regions,Bündnis90/Grüne,0.09148,514,4747,0.08328,0.09968
2011,46-65 y.,Urban regions,PDS/Linke,0.02611,123,4747,0.02157,0.03065
2011,46-65 y.,Rural regions,Not leaning towards specific party,0.58016,1745,2838,0.56200,0.59832
2011,46-65 y.,Rural regions,SPD,0.10115,308,2838,0.09005,0.11224
2011,46-65 y.,Rural regions,CDU/CSU,0.15488,463,2838,0.14157,0.16820
2011,46-65 y.,Rural regions,FDP,0.00869,35,2838,0.00527,0.01210
2011,46-65 y.,Rural regions,Bündnis90/Grüne,0.04204,157,2838,0.03466,0.04942
2011,46-65 y.,Rural regions,PDS/Linke,0.04090,130,2838,0.03361,0.04819
2011,66 and older,Urban regions,Not leaning towards specific party,0.40726,1318,3245,0.39035,0.42417
2011,66 and older,Urban regions,SPD,0.23055,720,3245,0.21605,0.24504
2011,66 and older,Urban regions,CDU/CSU,0.27620,955,3245,0.26081,0.29159
2011,66 and older,Urban regions,FDP,0.01608,67,3245,0.01175,0.02041
2011,66 and older,Urban regions,Bündnis90/Grüne,0.03128,120,3245,0.02529,0.03727
2011,66 and older,Urban regions,PDS/Linke,0.01846,65,3245,0.01383,0.02309
2011,66 and older,Rural regions,Not leaning towards specific party,0.48678,883,1764,0.46345,0.51012
2011,66 and older,Rural regions,SPD,0.15494,280,1764,0.13805,0.17183
2011,66 and older,Rural regions,CDU/CSU,0.26553,442,1764,0.24491,0.28614
2011,66 and older,Rural regions,Bündnis90/Grüne,0.02022,45,1764,0.01365,0.02679
2011,66 and older,Rural regions,PDS/Linke,0.04512,114,1764,0.03543,0.05481
2012,17-29 y.,Urban regions,Not leaning towards specific party,0.55142,1275,1834,0.52865,0.57419
2012,17-29 y.,Urban regions,SPD,0.07971,153,1834,0.06731,0.09211
2012,17-29 y.,Urban regions,CDU/CSU,0.07885,181,1834,0.06652,0.09119
2012,17-29 y.,Urban regions,Bündnis90/Grüne,0.07106,168,1834,0.05930,0.08282
2012,17-29 y.,Urban regions,Others,0.02459,57,1834,0.01750,0.03168
2012,17-29 y.,Rural regions,Not leaning towards specific party,0.62284,708,904,0.59123,0.65446
2012,17-29 y.,Rural regions,SPD,0.04625,49,904,0.03255,0.05995
2012,17-29 y.,Rural regions,CDU/CSU,0.07248,93,904,0.05557,0.08939
2012,17-29 y.,Rural regions,Bündnis90/Grüne,0.03839,54,904,0.02586,0.05093
2012,30-45 y.,Urban regions,Not leaning towards specific party,0.47593,1825,2961,0.45794,0.49392
2012,30-45 y.,Urban regions,SPD,0.09593,347,2961,0.08532,0.10654
2012,30-45 y.,Urban regions,CDU/CSU,0.08863,359,2961,0.07839,0.09887
2012,30-45 y.,Urban regions,FDP,0.00915,43,2961,0.00572,0.01258
2012,30-45 y.,Urban regions,Bündnis90/Grüne,0.08857,288,2961,0.07834,0.09881
2012,30-45 y.,Urban regions,PDS/Linke,0.01105,44,2961,0.00729,0.01482
2012,30-45 y.,Urban regions,Others,0.01509,55,2961,0.01069,0.01948
2012,30-45 y.,Rural regions,Not leaning towards specific party,0.52588,1073,1502,0.50062,0.55114
2012,30-45 y.,Rural regions,SPD,0.05138,120,1502,0.04021,0.06255
2012,30-45 y.,Rural regions,CDU/CSU,0.10127,201,1502,0.08601,0.11653
2012,30-45 y.,Rural regions,Bündnis90/Grüne,0.03654,74,1502,0.02705,0.04603
2012,30-45 y.,Rural regions,PDS/Linke,0.01990,34,1502,0.01284,0.02697
2012,46-65 y.,Urban regions,Not leaning towards specific party,0.51175,2471,4708,0.49747,0.52603
2012,46-65 y.,Urban regions,SPD,0.15208,796,4708,0.14182,0.16234
2012,46-65 y.,Urban regions,CDU/CSU,0.13375,759,4708,0.12403,0.14348
2012,46-65 y.,Urban regions,FDP,0.00641,49,4708,0.00413,0.00869
2012,46-65 y.,Urban regions,Bündnis90/Grüne,0.08653,465,4708,0.07850,0.09456
2012,46-65 y.,Urban regions,PDS/Linke,0.02592,119,4708,0.02138,0.03046
2012,46-65 y.,Urban regions,Others,0.01105,49,4708,0.00807,0.01404
2012,46-65 y.,Rural regions,Not leaning towards specific party,0.59562,1864,2936,0.57787,0.61338
2012,46-65 y.,Rural regions,SPD,0.11579,352,2936,0.10421,0.12736
2012,46-65 y.,Rural regions,CDU/CSU,0.14640,460,2936,0.13361,0.15919
2012,46-65 y.,Rural regions,Bündnis90/Grüne,0.03284,136,2936,0.02639,0.03929
2012,46-65 y.,Rural regions,PDS/Linke,0.03416,124,2936,0.02759,0.04073
2012,66 and older,Urban regions,Not leaning towards specific party,0.41286,1298,3223,0.39586,0.42986
2012,66 and older,Urban regions,SPD,0.21512,708,3223,0.20093,0.22931
2012,66 and older,Urban regions,CDU/CSU,0.28428,973,3223,0.26871,0.29986
2012,66 and older,Urban regions,FDP,0.01274,62,3223,0.00887,0.01661
2012,66 and older,Urban regions,Bündnis90/Grüne,0.02913,115,3223,0.02332,0.03494
2012,66 and older,Urban regions,PDS/Linke,0.01903,67,3223,0.01432,0.02375
2012,66 and older,Rural regions,Not leaning towards specific party,0.48796,911,1836,0.46509,0.51083
2012,66 and older,Rural regions,SPD,0.16585,320,1836,0.14883,0.18287
2012,66 and older,Rural regions,CDU/CSU,0.26121,465,1836,0.24111,0.28131
2012,66 and older,Rural regions,Bündnis90/Grüne,0.01728,38,1836,0.01132,0.02324
2012,66 and older,Rural regions,PDS/Linke,0.03860,102,1836,0.02978,0.04741
2013,17-29 y.,Urban regions,Not leaning towards specific party,0.58678,1952,2743,0.56835,0.60521
2013,17-29 y.,Urban regions,SPD,0.09649,288,2743,0.08544,0.10754
2013,17-29 y.,Urban regions,CDU/CSU,0.07559,241,2743,0.06570,0.08549
2013,17-29 y.,Urban regions,Bündnis90/Grüne,0.06454,180,2743,0.05534,0.07373
2013,17-29 y.,Urban regions,PDS/Linke,0.01554,44,2743,0.01091,0.02017
2013,17-29 y.,Urban regions,Others,0.01135,38,2743,0.00738,0.01531
2013,17-29 y.,Rural regions,Not leaning towards specific party,0.58297,843,1066,0.55336,0.61258
2013,17-29 y.,Rural regions,SPD,0.05152,71,1066,0.03824,0.06479
2013,17-29 y.,Rural regions,CDU/CSU,0.08284,101,1066,0.06629,0.09940
2013,17-29 y.,Rural regions,Bündnis90/Grüne,0.04433,51,1066,0.03197,0.05670
2013,30-45 y.,Urban regions,Not leaning towards specific party,0.50616,2886,4400,0.49139,0.52094
2013,30-45 y.,Urban regions,SPD,0.09694,494,4400,0.08820,0.10569
2013,30-45 y.,Urban regions,CDU/CSU,0.10984,513,4400,0.10060,0.11908
2013,30-45 y.,Urban regions,FDP,0.01384,53,4400,0.01039,0.01729
2013,30-45 y.,Urban regions,Bündnis90/Grüne,0.08373,353,4400,0.07555,0.09192
2013,30-45 y.,Urban regions,PDS/Linke,0.00832,54,4400,0.00563,0.01100
2013,30-45 y.,Urban regions,Others,0.01009,47,4400,0.00714,0.01305
2013,30-45 y.,Rural regions,Not leaning towards specific party,0.54867,1335,1804,0.52570,0.57164
2013,30-45 y.,Rural regions,SPD,0.04724,129,1804,0.03744,0.05703
2013,30-45 y.,Rural regions,CDU/CSU,0.11060,258,1804,0.09613,0.12508
2013,30-45 y.,Rural regions,Bündnis90/Grüne,0.04405,82,1804,0.03457,0.05352
2013,46-65 y.,Urban regions,Not leaning towards specific party,0.50563,2907,5254,0.49211,0.51915
2013,46-65 y.,Urban regions,SPD,0.15101,789,5254,0.14132,0.16069
2013,46-65 y.,Urban regions,CDU/CSU,0.14846,851,5254,0.13885,0.15808
2013,46-65 y.,Urban regions,FDP,0.00912,69,5254,0.00655,0.01169
2013,46-65 y.,Urban regions,Bündnis90/Grüne,0.08565,481,5254,0.07808,0.09321
2013,46-65 y.,Urban regions,PDS/Linke,0.02249,126,5254,0.01848,0.02650
2013,46-65 y.,Urban regions,Others,0.00702,31,5254,0.00476,0.00928
2013,46-65 y.,Rural regions,Not leaning towards specific party,0.57921,1872,3006,0.56156,0.59686
2013,46-65 y.,Rural regions,SPD,0.10440,347,3006,0.09347,0.11534
2013,46-65 y.,Rural regions,CDU/CSU,0.16840,531,3006,0.15502,0.18178
2013,46-65 y.,Rural regions,Bündnis90/Grüne,0.03403,143,3006,0.02755,0.04052
2013,46-65 y.,Rural regions,PDS/Linke,0.03088,113,3006,0.02469,0.03706
2013,66 and older,Urban regions,Not leaning towards specific party,0.39665,1217,3158,0.37958,0.41371
2013,66 and older,Urban regions,SPD,0.21633,702,3158,0.20197,0.23069
2013,66 and older,Urban regions,CDU/CSU,0.29635,986,3158,0.28042,0.31228
2013,66 and older,Urban regions,FDP,0.01577,69,3158,0.01142,0.02011
2013,66 and older,Urban regions,Bündnis90/Grüne,0.03311,122,3158,0.02686,0.03935
2013,66 and older,Urban regions,PDS/Linke,0.01602,62,3158,0.01164,0.02040
2013,66 and older,Rural regions,Not leaning towards specific party,0.48209,861,1746,0.45865,0.50554
2013,66 and older,Rural regions,SPD,0.16388,285,1746,0.14651,0.18125
2013,66 and older,Rural regions,CDU/CSU,0.25520,455,1746,0.23474,0.27565
2013,66 and older,Rural regions,Bündnis90/Grüne,0.02665,46,1746,0.01909,0.03420
2013,66 and older,Rural regions,PDS/Linke,0.04093,99,1746,0.03163,0.05022
2014,17-29 y.,Urban regions,Not leaning towards specific party,0.57629,1943,2800,0.55798,0.59460
2014,17-29 y.,Urban regions,SPD,0.11048,281,2800,0.09886,0.12209
2014,17-29 y.,Urban regions,CDU/CSU,0.10139,270,2800,0.09021,0.11257
2014,17-29 y.,Urban regions,Bündnis90/Grüne,0.06316,186,2800,0.05415,0.07218
2014,17-29 y.,Urban regions,PDS/Linke,0.03067,84,2800,0.02428,0.03706
2014,17-29 y.,Urban regions,Others,0.01162,36,2800,0.00765,0.01559
2014,17-29 y.,Rural regions,Not leaning towards specific party,0.66259,1022,1290,0.63677,0.68840
2014,17-29 y.,Rural regions,SPD,0.06238,86,1290,0.04918,0.07558
2014,17-29 y.,Rural regions,CDU/CSU,0.10051,135,1290,0.08409,0.11692
2014,17-29 y.,Rural regions,Bündnis90/Grüne,0.03913,47,1290,0.02854,0.04971
2014,30-45 y.,Urban regions,Not leaning towards specific party,0.54915,3315,5516,0.53602,0.56228
2014,30-45 y.,Urban regions,SPD,0.11947,618,5516,0.11091,0.12803
2014,30-45 y.,Urban regions,CDU/CSU,0.14196,768,5516,0.13275,0.15117
2014,30-45 y.,Urban regions,FDP,0.01751,65,5516,0.01404,0.02097
2014,30-45 y.,Urban regions,Bündnis90/Grüne,0.09765,491,5516,0.08982,0.10549
2014,30-45 y.,Urban regions,PDS/Linke,0.02652,152,5516,0.02228,0.03076
2014,30-45 y.,Urban regions,AfD,0.00443,41,5516,0.00268,0.00618
2014,30-45 y.,Urban regions,Others,0.01131,66,5516,0.00852,0.01411
2014,30-45 y.,Rural regions,Not leaning towards specific party,0.63859,1835,2722,0.62054,0.65664
2014,30-45 y.,Rural regions,SPD,0.07004,210,2722,0.06045,0.07963
2014,30-45 y.,Rural regions,CDU/CSU,0.17114,477,2722,0.15699,0.18529
2014,30-45 y.,Rural regions,Bündnis90/Grüne,0.04657,111,2722,0.03866,0.05449
2014,30-45 y.,Rural regions,PDS/Linke,0.03310,89,2722,0.02637,0.03982
2014,46-65 y.,Urban regions,Not leaning towards specific party,0.51489,2946,5751,0.50197,0.52781
2014,46-65 y.,Urban regions,SPD,0.16348,923,5751,0.15392,0.17304
2014,46-65 y.,Urban regions,CDU/CSU,0.15870,1006,5751,0.14926,0.16815
2014,46-65 y.,Urban regions,FDP,0.00917,71,5751,0.00671,0.01163
2014,46-65 y.,Urban regions,Bündnis90/Grüne,0.08443,546,5751,0.07724,0.09162
2014,46-65 y.,Urban regions,PDS/Linke,0.02759,184,5751,0.02336,0.03183
2014,46-65 y.,Urban regions,AfD,0.00826,44,5751,0.00592,0.01060
2014,46-65 y.,Urban regions,Others,0.00616,31,5751,0.00414,0.00818
2014,46-65 y.,Rural regions,Not leaning towards specific party,0.55047,1904,3276,0.53343,0.56750
2014,46-65 y.,Rural regions,SPD,0.13069,423,3276,0.11914,0.14223
2014,46-65 y.,Rural regions,CDU/CSU,0.18008,609,3276,0.16692,0.19324
2014,46-65 y.,Rural regions,Bündnis90/Grüne,0.04143,170,3276,0.03460,0.04825
2014,46-65 y.,Rural regions,PDS/Linke,0.04712,170,3276,0.03986,0.05438
2014,66 and older,Urban regions,Not leaning towards specific party,0.35733,1097,3103,0.34046,0.37419
2014,66 and older,Urban regions,SPD,0.22390,699,3103,0.20923,0.23857
2014,66 and older,Urban regions,CDU/CSU,0.32052,1014,3103,0.30410,0.33694
2014,66 and older,Urban regions,FDP,0.01380,64,3103,0.00969,0.01790
2014,66 and older,Urban regions,Bündnis90/Grüne,0.03125,111,3103,0.02513,0.03738
2014,66 and older,Urban regions,PDS/Linke,0.02282,86,3103,0.01756,0.02807
2014,66 and older,Urban regions,AfD,0.00991,32,3103,0.00642,0.01339
2014,66 and older,Rural regions,Not leaning towards specific party,0.41698,748,1737,0.39378,0.44017
2014,66 and older,Rural regions,SPD,0.17885,325,1737,0.16083,0.19688
2014,66 and older,Rural regions,CDU/CSU,0.29398,498,1737,0.27255,0.31541
2014,66 and older,Rural regions,Bündnis90/Grüne,0.02012,41,1737,0.01351,0.02672
2014,66 and older,Rural regions,PDS/Linke,0.05610,125,1737,0.04528,0.06693
2015,17-29 y.,Urban regions,Not leaning towards specific party,0.64895,2249,2952,0.63173,0.66617
2015,17-29 y.,Urban regions,SPD,0.06395,192,2952,0.05512,0.07277
2015,17-29 y.,Urban regions,CDU/CSU,0.07829,220,2952,0.06860,0.08798
2015,17-29 y.,Urban regions,Bündnis90/Grüne,0.06417,169,2952,0.05533,0.07301
2015,17-29 y.,Urban regions,PDS/Linke,0.02880,88,2952,0.02277,0.03484
2015,17-29 y.,Urban regions,Others,0.01219,34,2952,0.00823,0.01615
2015,17-29 y.,Rural regions,Not leaning towards specific party,0.71827,1124,1337,0.69415,0.74239
2015,17-29 y.,Rural regions,SPD,0.02707,55,1337,0.01837,0.03577
2015,17-29 y.,Rural regions,CDU/CSU,0.09253,106,1337,0.07699,0.10807
2015,17-29 y.,Rural regions,Bündnis90/Grüne,0.03948,52,1337,0.02903,0.04992
2015,30-45 y.,Urban regions,Not leaning towards specific party,0.61811,3713,5388,0.60514,0.63109
2015,30-45 y.,Urban regions,SPD,0.09987,475,5388,0.09186,0.10787
2015,30-45 y.,Urban regions,CDU/CSU,0.11795,568,5388,0.10934,0.12656
2015,30-45 y.,Urban regions,FDP,0.01395,50,5388,0.01082,0.01709
2015,30-45 y.,Urban regions,Bündnis90/Grüne,0.08633,378,5388,0.07883,0.09383
2015,30-45 y.,Urban regions,PDS/Linke,0.01981,110,5388,0.01609,0.02353
2015,30-45 y.,Urban regions,AfD,0.00722,40,5388,0.00496,0.00948
2015,30-45 y.,Urban regions,Others,0.01261,54,5388,0.00963,0.01559
2015,30-45 y.,Rural regions,Not leaning towards specific party,0.65748,1944,2650,0.63941,0.67555
2015,30-45 y.,Rural regions,SPD,0.05806,161,2650,0.04915,0.06697
2015,30-45 y.,Rural regions,CDU/CSU,0.16388,379,2650,0.14978,0.17798
2015,30-45 y.,Rural regions,Bündnis90/Grüne,0.03872,85,2650,0.03138,0.04607
2015,30-45 y.,Rural regions,PDS/Linke,0.02779,81,2650,0.02153,0.03405
2015,46-65 y.,Urban regions,Not leaning towards specific party,0.54595,3172,5662,0.53298,0.55892
2015,46-65 y.,Urban regions,SPD,0.14631,796,5662,0.13710,0.15552
2015,46-65 y.,Urban regions,CDU/CSU,0.15787,911,5662,0.14837,0.16737
2015,46-65 y.,Urban regions,FDP,0.00675,62,5662,0.00462,0.00889
2015,46-65 y.,Urban regions,Bündnis90/Grüne,0.07792,490,5662,0.07094,0.08490
2015,46-65 y.,Urban regions,PDS/Linke,0.02584,173,5662,0.02171,0.02998
2015,46-65 y.,Urban regions,AfD,0.01343,58,5662,0.01043,0.01643
2015,46-65 y.,Rural regions,Not leaning towards specific party,0.61369,2002,3219,0.59687,0.63051
2015,46-65 y.,Rural regions,SPD,0.10133,334,3219,0.09090,0.11175
2015,46-65 y.,Rural regions,CDU/CSU,0.15510,527,3219,0.14259,0.16761
2015,46-65 y.,Rural regions,Bündnis90/Grüne,0.03586,150,3219,0.02944,0.04229
2015,46-65 y.,Rural regions,PDS/Linke,0.04538,159,3219,0.03819,0.05257
2015,46-65 y.,Rural regions,AfD,0.01691,47,3219,0.01245,0.02136
2015,66 and older,Urban regions,Not leaning towards specific party,0.37103,1132,3038,0.35385,0.38821
2015,66 and older,Urban regions,SPD,0.21396,664,3038,0.19938,0.22855
2015,66 and older,Urban regions,CDU/CSU,0.31036,942,3038,0.29390,0.32681
2015,66 and older,Urban regions,FDP,0.02026,80,3038,0.01525,0.02528
2015,66 and older,Urban regions,Bündnis90/Grüne,0.03031,103,3038,0.02421,0.03641
2015,66 and older,Urban regions,PDS/Linke,0.02093,77,3038,0.01584,0.02602
2015,66 and older,Urban regions,AfD,0.01273,40,3038,0.00875,0.01672
2015,66 and older,Rural regions,Not leaning towards specific party,0.46145,837,1738,0.43801,0.48490
2015,66 and older,Rural regions,SPD,0.16036,285,1738,0.14311,0.17762
2015,66 and older,Rural regions,CDU/CSU,0.27444,467,1738,0.25346,0.29543
2015,66 and older,Rural regions,Bündnis90/Grüne,0.02074,44,1738,0.01403,0.02744
2015,66 and older,Rural regions,PDS/Linke,0.04332,105,1738,0.03375,0.05289
2016,17-29 y.,Urban regions,Not leaning towards specific party,0.63630,1915,2540,0.61758,0.65501
2016,17-29 y.,Urban regions,SPD,0.06349,150,2540,0.05401,0.07298
2016,17-29 y.,Urban regions,CDU/CSU,0.06885,180,2540,0.05900,0.07870
2016,17-29 y.,Urban regions,Bündnis90/Grüne,0.06511,166,2540,0.05551,0.07471
2016,17-29 y.,Urban regions,PDS/Linke,0.03185,80,2540,0.02502,0.03868
2016,17-29 y.,Urban regions,AfD,0.02155,49,2540,0.01590,0.02719
2016,17-29 y.,Rural regions,Not leaning towards specific party,0.69324,964,1154,0.66662,0.71986
2016,17-29 y.,Rural regions,SPD,0.04121,56,1154,0.02974,0.05269
2016,17-29 y.,Rural regions,CDU/CSU,0.07448,85,1154,0.05932,0.08963
2016,17-29 y.,Rural regions,Bündnis90/Grüne,0.03213,49,1154,0.02196,0.04231
2016,30-45 y.,Urban regions,Not leaning towards specific party,0.60921,3119,4621,0.59514,0.62328
2016,30-45 y.,Urban regions,SPD,0.08159,348,4621,0.07369,0.08948
2016,30-45 y.,Urban regions,CDU/CSU,0.11263,489,4621,0.10351,0.12175
2016,30-45 y.,Urban regions,FDP,0.01584,52,4621,0.01224,0.01944
2016,30-45 y.,Urban regions,Bündnis90/Grüne,0.08862,361,4621,0.08043,0.09682
2016,30-45 y.,Urban regions,PDS/Linke,0.02727,115,4621,0.02258,0.03197
2016,30-45 y.,Urban regions,AfD,0.02197,89,4621,0.01774,0.02619
2016,30-45 y.,Urban regions,Others,0.01564,48,4621,0.01207,0.01922
2016,30-45 y.,Rural regions,Not leaning towards specific party,0.68254,1694,2307,0.66354,0.70154
2016,30-45 y.,Rural regions,SPD,0.05127,126,2307,0.04227,0.06027
2016,30-45 y.,Rural regions,CDU/CSU,0.13000,281,2307,0.11627,0.14373
2016,30-45 y.,Rural regions,Bündnis90/Grüne,0.04295,82,2307,0.03467,0.05122
2016,30-45 y.,Rural regions,PDS/Linke,0.01880,57,2307,0.01326,0.02435
2016,30-45 y.,Rural regions,AfD,0.03013,67,2307,0.02315,0.03711
2016,46-65 y.,Urban regions,Not leaning towards specific party,0.55846,3004,5326,0.54512,0.57180
2016,46-65 y.,Urban regions,SPD,0.13187,702,5326,0.12278,0.14096
2016,46-65 y.,Urban regions,CDU/CSU,0.14296,816,5326,0.13356,0.15237
2016,46-65 y.,Urban regions,FDP,0.01081,60,5326,0.00803,0.01358
2016,46-65 y.,Urban regions,Bündnis90/Grüne,0.08719,503,5326,0.07961,0.09477
2016,46-65 y.,Urban regions,PDS/Linke,0.02154,138,5326,0.01764,0.02544
2016,46-65 y.,Urban regions,AfD,0.02097,103,5326,0.01712,0.02482
2016,46-65 y.,Rural regions,Not leaning towards specific party,0.60111,1893,3066,0.58378,0.61845
2016,46-65 y.,Rural regions,SPD,0.09532,272,3066,0.08492,0.10572
2016,46-65 y.,Rural regions,CDU/CSU,0.15731,508,3066,0.14442,0.17020
2016,46-65 y.,Rural regions,Bündnis90/Grüne,0.04626,174,3066,0.03882,0.05369
2016,46-65 y.,Rural regions,PDS/Linke,0.03835,121,3066,0.03156,0.04515
2016,46-65 y.,Rural regions,AfD,0.02835,98,3066,0.02247,0.03422
2016,66 and older,Urban regions,Not leaning towards specific party,0.42352,1175,2924,0.40561,0.44144
2016,66 and older,Urban regions,SPD,0.18338,566,2924,0.16935,0.19741
2016,66 and older,Urban regions,CDU/CSU,0.28186,852,2924,0.26555,0.29817
2016,66 and older,Urban regions,FDP,0.02229,90,2924,0.01694,0.02765
2016,66 and older,Urban regions,Bündnis90/Grüne,0.04012,119,2924,0.03300,0.04723
2016,66 and older,Urban regions,PDS/Linke,0.01788,77,2924,0.01308,0.02269
2016,66 and older,Urban regions,AfD,0.01379,45,2924,0.00956,0.01801
2016,66 and older,Rural regions,Not leaning towards specific party,0.49959,857,1706,0.47586,0.52333
2016,66 and older,Rural regions,SPD,0.13478,244,1706,0.11857,0.15099
2016,66 and older,Rural regions,CDU/CSU,0.26405,442,1706,0.24313,0.28498
2016,66 and older,Rural regions,Bündnis90/Grüne,0.02034,40,1706,0.01364,0.02705
2016,66 and older,Rural regions,PDS/Linke,0.03856,89,1706,0.02942,0.04770
2016,66 and older,Rural regions,AfD,0.01378,34,1706,0.00824,0.01931
2017,17-29 y.,Urban regions,Not leaning towards specific party,0.63200,2474,3305,0.61556,0.64845
2017,17-29 y.,Urban regions,SPD,0.06751,215,3305,0.05895,0.07606
2017,17-29 y.,Urban regions,CDU/CSU,0.08322,287,3305,0.07381,0.09264
2017,17-29 y.,Urban regions,FDP,0.01298,46,3305,0.00912,0.01684
2017,17-29 y.,Urban regions,Bündnis90/Grüne,0.04413,151,3305,0.03713,0.05114
2017,17-29 y.,Urban regions,PDS/Linke,0.03956,100,3305,0.03291,0.04621
2017,17-29 y.,Urban regions,AfD,0.01629,32,3305,0.01198,0.02061
2017,17-29 y.,Rural regions,Not leaning towards specific party,0.71986,1257,1545,0.69746,0.74226
2017,17-29 y.,Rural regions,SPD,0.03922,89,1545,0.02954,0.04890
2017,17-29 y.,Rural regions,CDU/CSU,0.06978,108,1545,0.05707,0.08248
2017,17-29 y.,Rural regions,Bündnis90/Grüne,0.04370,58,1545,0.03351,0.05390
2017,17-29 y.,Rural regions,PDS/Linke,0.01510,33,1545,0.00902,0.02119
2017,30-45 y.,Urban regions,Not leaning towards specific party,0.62244,3753,5539,0.60967,0.63521
2017,30-45 y.,Urban regions,SPD,0.09665,430,5539,0.08887,0.10444
2017,30-45 y.,Urban regions,CDU/CSU,0.11193,697,5539,0.10363,0.12024
2017,30-45 y.,Urban regions,FDP,0.01617,65,5539,0.01285,0.01949
2017,30-45 y.,Urban regions,Bündnis90/Grüne,0.06410,329,5539,0.05765,0.07055
2017,30-45 y.,Urban regions,PDS/Linke,0.03589,143,5539,0.03099,0.04079
2017,30-45 y.,Urban regions,AfD,0.01884,83,5539,0.01526,0.02242
2017,30-45 y.,Urban regions,Others,0.01057,39,5539,0.00787,0.01326
2017,30-45 y.,Rural regions,Not leaning towards specific party,0.69135,2000,2635,0.67371,0.70899
2017,30-45 y.,Rural regions,SPD,0.04467,146,2635,0.03678,0.05256
2017,30-45 y.,Rural regions,CDU/CSU,0.12646,303,2635,0.11376,0.13915
2017,30-45 y.,Rural regions,Bündnis90/Grüne,0.04006,80,2635,0.03257,0.04755
2017,30-45 y.,Rural regions,PDS/Linke,0.01401,53,2635,0.00952,0.01849
2017,30-45 y.,Rural regions,AfD,0.02901,53,2635,0.02260,0.03543
2017,46-65 y.,Urban regions,Not leaning towards specific party,0.53219,3518,6338,0.51990,0.54447
2017,46-65 y.,Urban regions,SPD,0.15778,943,6338,0.14881,0.16676
2017,46-65 y.,Urban regions,CDU/CSU,0.13778,970,6338,0.12930,0.14627
2017,46-65 y.,Urban regions,FDP,0.01783,119,6338,0.01457,0.02109
2017,46-65 y.,Urban regions,Bündnis90/Grüne,0.06423,462,6338,0.05819,0.07027
2017,46-65 y.,Urban regions,PDS/Linke,0.02585,177,6338,0.02194,0.02976
2017,46-65 y.,Urban regions,AfD,0.03428,149,6338,0.02980,0.03876
2017,46-65 y.,Rural regions,Not leaning towards specific party,0.60020,2338,3706,0.58443,0.61598
2017,46-65 y.,Rural regions,SPD,0.11433,380,3706,0.10408,0.12457
2017,46-65 y.,Rural regions,CDU/CSU,0.14901,570,3706,0.13754,0.16047
2017,46-65 y.,Rural regions,FDP,0.01012,38,3706,0.00689,0.01334
2017,46-65 y.,Rural regions,Bündnis90/Grüne,0.03875,159,3706,0.03253,0.04496
2017,46-65 y.,Rural regions,PDS/Linke,0.03053,120,3706,0.02499,0.03607
2017,46-65 y.,Rural regions,AfD,0.02800,101,3706,0.02269,0.03331
2017,66 and older,Urban regions,Not leaning towards specific party,0.41154,1255,3044,0.39405,0.42902
2017,66 and older,Urban regions,SPD,0.21568,645,3044,0.20106,0.23029
2017,66 and older,Urban regions,CDU/CSU,0.25592,814,3044,0.24042,0.27143
2017,66 and older,Urban regions,FDP,0.02862,100,3044,0.02270,0.03455
2017,66 and older,Urban regions,Bündnis90/Grüne,0.03262,105,3044,0.02631,0.03894
2017,66 and older,Urban regions,PDS/Linke,0.01953,84,3044,0.01461,0.02445
2017,66 and older,Urban regions,AfD,0.01057,41,3044,0.00693,0.01420
2017,66 and older,Rural regions,Not leaning towards specific party,0.47332,868,1805,0.45028,0.49636
