year,age_gr,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,46-65 y.,4th Quintile,SPD,0.15555,276,1813,0.13886,0.17223
2015,46-65 y.,4th Quintile,CDU/CSU,0.17423,327,1813,0.15676,0.19169
2015,46-65 y.,4th Quintile,Bündnis90/Grüne,0.07089,157,1813,0.05908,0.08271
2015,46-65 y.,4th Quintile,PDS/Linke,0.02970,57,1813,0.02189,0.03752
2015,46-65 y.,5th Quintile,Not leaning towards specific party,0.41398,1024,2420,0.39436,0.43361
2015,46-65 y.,5th Quintile,SPD,0.16193,400,2420,0.14725,0.17661
2015,46-65 y.,5th Quintile,CDU/CSU,0.22607,563,2420,0.20940,0.24274
2015,46-65 y.,5th Quintile,FDP,0.01407,51,2420,0.00937,0.01876
2015,46-65 y.,5th Quintile,Bündnis90/Grüne,0.12450,281,2420,0.11134,0.13766
2015,46-65 y.,5th Quintile,PDS/Linke,0.02200,67,2420,0.01616,0.02785
2015,46-65 y.,5th Quintile,AfD,0.01337,34,2420,0.00879,0.01794
2015,66 and older,1st Quintile,Not leaning towards specific party,0.53396,395,679,0.49641,0.57151
2015,66 and older,1st Quintile,SPD,0.17399,125,679,0.14545,0.20252
2015,66 and older,1st Quintile,CDU/CSU,0.22280,159,679,0.19148,0.25413
2015,66 and older,2nd Quintile,Not leaning towards specific party,0.46450,625,1231,0.43663,0.49237
2015,66 and older,2nd Quintile,SPD,0.19808,247,1231,0.17581,0.22036
2015,66 and older,2nd Quintile,CDU/CSU,0.26291,295,1231,0.23831,0.28752
2015,66 and older,2nd Quintile,PDS/Linke,0.03108,64,1231,0.02138,0.04078
2015,66 and older,3rd Quintile,Not leaning towards specific party,0.33298,382,1008,0.30388,0.36209
2015,66 and older,3rd Quintile,SPD,0.23509,229,1008,0.20890,0.26128
2015,66 and older,3rd Quintile,CDU/CSU,0.32849,316,1008,0.29949,0.35750
2015,66 and older,3rd Quintile,Bündnis90/Grüne,0.02877,31,1008,0.01844,0.03909
2015,66 and older,3rd Quintile,PDS/Linke,0.03808,50,1008,0.02626,0.04990
2015,66 and older,4th Quintile,Not leaning towards specific party,0.38059,330,841,0.34776,0.41343
2015,66 and older,4th Quintile,SPD,0.18171,166,841,0.15563,0.20778
2015,66 and older,4th Quintile,CDU/CSU,0.30152,273,841,0.27049,0.33256
2015,66 and older,4th Quintile,Bündnis90/Grüne,0.03771,34,841,0.02482,0.05059
2015,66 and older,4th Quintile,PDS/Linke,0.03075,38,841,0.01908,0.04243
2015,66 and older,5th Quintile,Not leaning towards specific party,0.26330,233,890,0.23435,0.29225
2015,66 and older,5th Quintile,SPD,0.18278,178,890,0.15737,0.20819
2015,66 and older,5th Quintile,CDU/CSU,0.39808,362,890,0.36591,0.43026
2015,66 and older,5th Quintile,FDP,0.05509,60,890,0.04010,0.07009
2015,66 and older,5th Quintile,Bündnis90/Grüne,0.05406,57,890,0.03919,0.06892
2016,17-29 y.,1st Quintile,Not leaning towards specific party,0.68893,997,1225,0.66300,0.71487
2016,17-29 y.,1st Quintile,SPD,0.04400,65,1225,0.03251,0.05549
2016,17-29 y.,1st Quintile,CDU/CSU,0.05007,57,1225,0.03785,0.06228
2016,17-29 y.,1st Quintile,Bündnis90/Grüne,0.06748,70,1225,0.05342,0.08153
2016,17-29 y.,1st Quintile,PDS/Linke,0.03027,36,1225,0.02067,0.03987
2016,17-29 y.,2nd Quintile,Not leaning towards specific party,0.68051,689,805,0.64827,0.71274
2016,17-29 y.,2nd Quintile,SPD,0.05283,39,805,0.03737,0.06830
2016,17-29 y.,2nd Quintile,CDU/CSU,0.04984,40,805,0.03480,0.06488
2016,17-29 y.,2nd Quintile,Bündnis90/Grüne,0.03394,37,805,0.02142,0.04646
2016,17-29 y.,3rd Quintile,Not leaning towards specific party,0.67418,520,639,0.63781,0.71054
2016,17-29 y.,3rd Quintile,SPD,0.06033,40,639,0.04185,0.07880
2016,17-29 y.,3rd Quintile,CDU/CSU,0.05416,43,639,0.03659,0.07172
2016,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.06862,36,639,0.04901,0.08824
2016,17-29 y.,4th Quintile,Not leaning towards specific party,0.62210,401,504,0.57973,0.66447
2016,17-29 y.,4th Quintile,SPD,0.08425,39,504,0.05997,0.10852
2016,17-29 y.,4th Quintile,CDU/CSU,0.10493,64,504,0.07815,0.13172
2016,17-29 y.,5th Quintile,Not leaning towards specific party,0.60590,269,372,0.55618,0.65563
2016,17-29 y.,5th Quintile,CDU/CSU,0.13793,61,372,0.10284,0.17302
2016,17-29 y.,5th Quintile,Bündnis90/Grüne,0.07883,42,372,0.05141,0.10625
2016,30-45 y.,1st Quintile,Not leaning towards specific party,0.79210,1321,1596,0.77218,0.81201
2016,30-45 y.,1st Quintile,SPD,0.05998,78,1596,0.04832,0.07163
2016,30-45 y.,1st Quintile,CDU/CSU,0.04982,79,1596,0.03914,0.06050
2016,30-45 y.,1st Quintile,Bündnis90/Grüne,0.03126,37,1596,0.02272,0.03980
2016,30-45 y.,1st Quintile,PDS/Linke,0.02017,40,1596,0.01327,0.02707
2016,30-45 y.,1st Quintile,AfD,0.02467,41,1596,0.01706,0.03228
2016,30-45 y.,2nd Quintile,Not leaning towards specific party,0.74503,1203,1550,0.72333,0.76674
2016,30-45 y.,2nd Quintile,SPD,0.04075,91,1550,0.03090,0.05059
2016,30-45 y.,2nd Quintile,CDU/CSU,0.06770,103,1550,0.05519,0.08022
2016,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.03400,65,1550,0.02498,0.04303
2016,30-45 y.,2nd Quintile,PDS/Linke,0.03155,41,1550,0.02284,0.04025
2016,30-45 y.,2nd Quintile,AfD,0.02972,47,1550,0.02126,0.03818
2016,30-45 y.,3rd Quintile,Not leaning towards specific party,0.61474,922,1300,0.58827,0.64120
2016,30-45 y.,3rd Quintile,SPD,0.08055,106,1300,0.06575,0.09534
2016,30-45 y.,3rd Quintile,CDU/CSU,0.10939,149,1300,0.09242,0.12637
2016,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.08807,89,1300,0.07266,0.10348
2016,30-45 y.,3rd Quintile,PDS/Linke,0.02808,34,1300,0.01910,0.03707
2016,30-45 y.,4th Quintile,Not leaning towards specific party,0.58091,793,1294,0.55402,0.60780
2016,30-45 y.,4th Quintile,SPD,0.08577,101,1294,0.07051,0.10104
2016,30-45 y.,4th Quintile,CDU/CSU,0.13592,200,1294,0.11724,0.15460
2016,30-45 y.,4th Quintile,Bündnis90/Grüne,0.10109,136,1294,0.08466,0.11752
2016,30-45 y.,4th Quintile,PDS/Linke,0.02235,33,1294,0.01429,0.03040
2016,30-45 y.,4th Quintile,AfD,0.02948,31,1294,0.02026,0.03870
2016,30-45 y.,5th Quintile,Not leaning towards specific party,0.48012,574,1026,0.44953,0.51071
2016,30-45 y.,5th Quintile,SPD,0.09172,97,1026,0.07405,0.10940
2016,30-45 y.,5th Quintile,CDU/CSU,0.21629,239,1026,0.19108,0.24149
2016,30-45 y.,5th Quintile,Bündnis90/Grüne,0.11290,116,1026,0.09352,0.13227
2016,46-65 y.,1st Quintile,Not leaning towards specific party,0.68233,992,1375,0.65771,0.70695
2016,46-65 y.,1st Quintile,SPD,0.09157,122,1375,0.07632,0.10682
2016,46-65 y.,1st Quintile,CDU/CSU,0.06891,122,1375,0.05552,0.08231
2016,46-65 y.,1st Quintile,Bündnis90/Grüne,0.03531,48,1375,0.02555,0.04506
2016,46-65 y.,1st Quintile,PDS/Linke,0.04659,47,1375,0.03545,0.05774
2016,46-65 y.,1st Quintile,AfD,0.03651,44,1375,0.02659,0.04643
2016,46-65 y.,2nd Quintile,Not leaning towards specific party,0.68146,963,1449,0.65746,0.70546
2016,46-65 y.,2nd Quintile,SPD,0.09892,137,1449,0.08354,0.11430
2016,46-65 y.,2nd Quintile,CDU/CSU,0.10975,183,1449,0.09365,0.12585
2016,46-65 y.,2nd Quintile,Bündnis90/Grüne,0.03383,77,1449,0.02452,0.04314
2016,46-65 y.,2nd Quintile,PDS/Linke,0.02634,54,1449,0.01809,0.03458
2016,46-65 y.,2nd Quintile,AfD,0.02821,35,1449,0.01968,0.03674
2016,46-65 y.,3rd Quintile,Not leaning towards specific party,0.60624,931,1492,0.58144,0.63104
2016,46-65 y.,3rd Quintile,SPD,0.12834,164,1492,0.11136,0.14532
2016,46-65 y.,3rd Quintile,CDU/CSU,0.14175,212,1492,0.12405,0.15946
2016,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.04487,101,1492,0.03436,0.05537
2016,46-65 y.,3rd Quintile,PDS/Linke,0.02349,43,1492,0.01580,0.03117
2016,46-65 y.,3rd Quintile,AfD,0.02412,41,1492,0.01633,0.03191
2016,46-65 y.,4th Quintile,Not leaning towards specific party,0.54539,971,1779,0.52225,0.56854
2016,46-65 y.,4th Quintile,SPD,0.12850,231,1779,0.11294,0.14405
2016,46-65 y.,4th Quintile,CDU/CSU,0.17221,319,1779,0.15466,0.18976
2016,46-65 y.,4th Quintile,Bündnis90/Grüne,0.07426,165,1779,0.06207,0.08645
2016,46-65 y.,4th Quintile,PDS/Linke,0.02833,55,1779,0.02062,0.03604
2016,46-65 y.,4th Quintile,AfD,0.01962,38,1779,0.01317,0.02607
2016,46-65 y.,5th Quintile,Not leaning towards specific party,0.46441,1039,2284,0.44395,0.48487
2016,46-65 y.,5th Quintile,SPD,0.13078,320,2284,0.11695,0.14461
2016,46-65 y.,5th Quintile,CDU/CSU,0.19351,488,2284,0.17731,0.20972
2016,46-65 y.,5th Quintile,FDP,0.01884,48,2284,0.01326,0.02442
2016,46-65 y.,5th Quintile,Bündnis90/Grüne,0.12981,286,2284,0.11602,0.14360
2016,46-65 y.,5th Quintile,PDS/Linke,0.02064,60,2284,0.01480,0.02647
2016,46-65 y.,5th Quintile,AfD,0.01759,43,2284,0.01220,0.02298
2016,66 and older,1st Quintile,Not leaning towards specific party,0.59221,387,630,0.55380,0.63061
2016,66 and older,1st Quintile,SPD,0.15426,112,630,0.12603,0.18249
2016,66 and older,1st Quintile,CDU/CSU,0.18344,131,630,0.15320,0.21369
2016,66 and older,2nd Quintile,Not leaning towards specific party,0.52372,637,1137,0.49468,0.55276
2016,66 and older,2nd Quintile,SPD,0.16150,193,1137,0.14011,0.18290
2016,66 and older,2nd Quintile,CDU/CSU,0.22499,252,1137,0.20071,0.24928
2016,66 and older,2nd Quintile,PDS/Linke,0.02618,55,1137,0.01689,0.03546
2016,66 and older,3rd Quintile,Not leaning towards specific party,0.42854,425,962,0.39725,0.45983
2016,66 and older,3rd Quintile,SPD,0.18453,194,962,0.16000,0.20905
2016,66 and older,3rd Quintile,CDU/CSU,0.28760,293,962,0.25898,0.31622
2016,66 and older,3rd Quintile,PDS/Linke,0.03161,50,962,0.02055,0.04268
2016,66 and older,4th Quintile,Not leaning towards specific party,0.36561,307,767,0.33151,0.39972
2016,66 and older,4th Quintile,SPD,0.16414,139,767,0.13791,0.19037
2016,66 and older,4th Quintile,CDU/CSU,0.33535,277,767,0.30192,0.36879
2016,66 and older,4th Quintile,Bündnis90/Grüne,0.06002,44,767,0.04320,0.07684
2016,66 and older,5th Quintile,Not leaning towards specific party,0.30727,276,913,0.27732,0.33721
2016,66 and older,5th Quintile,SPD,0.17111,172,913,0.14667,0.19556
2016,66 and older,5th Quintile,CDU/CSU,0.36633,341,913,0.33506,0.39760
2016,66 and older,5th Quintile,FDP,0.05259,65,913,0.03810,0.06707
2016,66 and older,5th Quintile,Bündnis90/Grüne,0.05086,59,913,0.03660,0.06512
2017,17-29 y.,1st Quintile,Not leaning towards specific party,0.65794,1309,1632,0.63491,0.68096
2017,17-29 y.,1st Quintile,SPD,0.06972,95,1632,0.05736,0.08208
2017,17-29 y.,1st Quintile,CDU/CSU,0.05184,105,1632,0.04108,0.06260
2017,17-29 y.,1st Quintile,Bündnis90/Grüne,0.05179,70,1632,0.04103,0.06254
2017,17-29 y.,1st Quintile,PDS/Linke,0.05085,53,1632,0.04019,0.06152
2017,17-29 y.,2nd Quintile,Not leaning towards specific party,0.67856,614,718,0.64437,0.71274
2017,17-29 y.,2nd Quintile,SPD,0.03967,46,718,0.02538,0.05396
2017,17-29 y.,2nd Quintile,CDU/CSU,0.07966,58,718,0.05984,0.09948
2017,17-29 y.,3rd Quintile,Not leaning towards specific party,0.66219,525,608,0.62457,0.69982
2017,17-29 y.,3rd Quintile,SPD,0.04702,32,608,0.03018,0.06386
2017,17-29 y.,3rd Quintile,CDU/CSU,0.10296,51,608,0.07878,0.12713
2017,17-29 y.,4th Quintile,Not leaning towards specific party,0.68357,430,519,0.64352,0.72363
2017,17-29 y.,4th Quintile,SPD,0.05062,33,519,0.03175,0.06950
2017,17-29 y.,4th Quintile,CDU/CSU,0.08083,56,519,0.05736,0.10430
2017,17-29 y.,5th Quintile,Not leaning towards specific party,0.62769,267,349,0.57689,0.67848
2017,17-29 y.,5th Quintile,SPD,0.08361,37,349,0.05452,0.11269
2017,17-29 y.,5th Quintile,CDU/CSU,0.09983,45,349,0.06833,0.13132
2017,30-45 y.,1st Quintile,Not leaning towards specific party,0.78031,1803,2184,0.76294,0.79768
2017,30-45 y.,1st Quintile,SPD,0.06609,99,2184,0.05567,0.07651
2017,30-45 y.,1st Quintile,CDU/CSU,0.05197,202,2184,0.04266,0.06128
2017,30-45 y.,1st Quintile,Bündnis90/Grüne,0.01980,44,2184,0.01395,0.02564
2017,30-45 y.,1st Quintile,PDS/Linke,0.01593,36,2184,0.01068,0.02119
2017,30-45 y.,2nd Quintile,Not leaning towards specific party,0.73565,1159,1492,0.71326,0.75803
2017,30-45 y.,2nd Quintile,SPD,0.05793,100,1492,0.04608,0.06979
2017,30-45 y.,2nd Quintile,CDU/CSU,0.07127,109,1492,0.05821,0.08433
2017,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.03096,38,1492,0.02217,0.03975
2017,30-45 y.,2nd Quintile,PDS/Linke,0.03248,47,1492,0.02349,0.04148
2017,30-45 y.,2nd Quintile,AfD,0.02661,39,1492,0.01844,0.03478
2017,30-45 y.,3rd Quintile,Not leaning towards specific party,0.65677,836,1152,0.62934,0.68420
2017,30-45 y.,3rd Quintile,SPD,0.10460,110,1152,0.08692,0.12228
2017,30-45 y.,3rd Quintile,CDU/CSU,0.08526,126,1152,0.06912,0.10139
2017,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.06867,80,1152,0.05406,0.08328
2017,30-45 y.,4th Quintile,Not leaning towards specific party,0.55524,653,1078,0.52556,0.58492
2017,30-45 y.,4th Quintile,SPD,0.11461,108,1078,0.09559,0.13364
2017,30-45 y.,4th Quintile,CDU/CSU,0.15501,181,1078,0.13340,0.17663
2017,30-45 y.,4th Quintile,Bündnis90/Grüne,0.08695,100,1078,0.07013,0.10378
2017,30-45 y.,4th Quintile,PDS/Linke,0.03234,36,1078,0.02178,0.04291
2017,30-45 y.,5th Quintile,Not leaning towards specific party,0.54938,526,944,0.51762,0.58113
2017,30-45 y.,5th Quintile,SPD,0.08377,84,944,0.06609,0.10146
2017,30-45 y.,5th Quintile,CDU/CSU,0.18737,211,944,0.16246,0.21227
2017,30-45 y.,5th Quintile,FDP,0.02848,35,944,0.01786,0.03910
2017,30-45 y.,5th Quintile,Bündnis90/Grüne,0.07608,88,944,0.05916,0.09300
2017,46-65 y.,1st Quintile,Not leaning towards specific party,0.67912,1100,1511,0.65557,0.70266
2017,46-65 y.,1st Quintile,SPD,0.09598,129,1511,0.08112,0.11084
2017,46-65 y.,1st Quintile,CDU/CSU,0.08037,152,1511,0.06666,0.09408
2017,46-65 y.,1st Quintile,Bündnis90/Grüne,0.01562,40,1511,0.00936,0.02187
2017,46-65 y.,1st Quintile,PDS/Linke,0.05380,49,1511,0.04242,0.06518
2017,46-65 y.,1st Quintile,AfD,0.04930,41,1511,0.03838,0.06022
2017,46-65 y.,2nd Quintile,Not leaning towards specific party,0.68576,929,1384,0.66129,0.71022
2017,46-65 y.,2nd Quintile,SPD,0.09131,142,1384,0.07613,0.10649
2017,46-65 y.,2nd Quintile,CDU/CSU,0.10686,164,1384,0.09058,0.12314
2017,46-65 y.,2nd Quintile,Bündnis90/Grüne,0.03329,58,1384,0.02383,0.04274
2017,46-65 y.,2nd Quintile,PDS/Linke,0.02408,52,1384,0.01600,0.03216
2017,46-65 y.,2nd Quintile,AfD,0.02680,39,1384,0.01829,0.03531
2017,46-65 y.,3rd Quintile,Not leaning towards specific party,0.60546,890,1430,0.58012,0.63081
2017,46-65 y.,3rd Quintile,SPD,0.15689,191,1430,0.13803,0.17575
2017,46-65 y.,3rd Quintile,CDU/CSU,0.10119,180,1430,0.08556,0.11683
2017,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.03183,86,1430,0.02273,0.04093
2017,46-65 y.,3rd Quintile,PDS/Linke,0.03030,50,1430,0.02141,0.03919
2017,46-65 y.,3rd Quintile,AfD,0.03113,33,1430,0.02213,0.04014
2017,46-65 y.,4th Quintile,Not leaning towards specific party,0.50724,932,1702,0.48348,0.53100
2017,46-65 y.,4th Quintile,SPD,0.17255,259,1702,0.15459,0.19050
2017,46-65 y.,4th Quintile,CDU/CSU,0.17337,296,1702,0.15538,0.19136
2017,46-65 y.,4th Quintile,Bündnis90/Grüne,0.06678,137,1702,0.05492,0.07864
2017,46-65 y.,4th Quintile,PDS/Linke,0.01910,36,1702,0.01259,0.02560
2017,46-65 y.,4th Quintile,AfD,0.02529,42,1702,0.01783,0.03275
2017,46-65 y.,5th Quintile,Not leaning towards specific party,0.43545,969,2181,0.41464,0.45626
2017,46-65 y.,5th Quintile,SPD,0.15995,345,2181,0.14456,0.17534
2017,46-65 y.,5th Quintile,CDU/CSU,0.19296,459,2181,0.17639,0.20953
2017,46-65 y.,5th Quintile,FDP,0.02836,73,2181,0.02139,0.03533
2017,46-65 y.,5th Quintile,Bündnis90/Grüne,0.10307,223,2181,0.09030,0.11583
2017,46-65 y.,5th Quintile,PDS/Linke,0.02099,64,2181,0.01497,0.02700
2017,46-65 y.,5th Quintile,AfD,0.02782,48,2181,0.02091,0.03472
2017,66 and older,1st Quintile,Not leaning towards specific party,0.54639,397,624,0.50730,0.58549
2017,66 and older,1st Quintile,SPD,0.18825,112,624,0.15755,0.21894
2017,66 and older,1st Quintile,CDU/CSU,0.18675,115,624,0.15615,0.21736
2017,66 and older,2nd Quintile,Not leaning towards specific party,0.51342,574,1110,0.48401,0.54284
2017,66 and older,2nd Quintile,SPD,0.21096,240,1110,0.18694,0.23497
2017,66 and older,2nd Quintile,CDU/CSU,0.20392,234,1110,0.18020,0.22763
2017,66 and older,2nd Quintile,PDS/Linke,0.03324,62,1110,0.02269,0.04379
2017,66 and older,3rd Quintile,Not leaning towards specific party,0.39049,421,951,0.35946,0.42151
2017,66 and older,3rd Quintile,SPD,0.21390,209,951,0.18782,0.23998
2017,66 and older,3rd Quintile,CDU/CSU,0.28234,281,951,0.25371,0.31096
2017,66 and older,3rd Quintile,PDS/Linke,0.02471,40,951,0.01484,0.03458
2017,66 and older,4th Quintile,Not leaning towards specific party,0.37288,327,751,0.33827,0.40748
2017,66 and older,4th Quintile,SPD,0.20441,150,751,0.17555,0.23327
2017,66 and older,4th Quintile,CDU/CSU,0.28014,241,751,0.24800,0.31228
2017,66 and older,4th Quintile,Bündnis90/Grüne,0.03885,33,751,0.02502,0.05268
2017,66 and older,5th Quintile,Not leaning towards specific party,0.29031,239,856,0.25989,0.32074
2017,66 and older,5th Quintile,SPD,0.17720,175,856,0.15160,0.20279
2017,66 and older,5th Quintile,CDU/CSU,0.36805,320,856,0.33572,0.40038
2017,66 and older,5th Quintile,FDP,0.06569,68,856,0.04908,0.08229
2017,66 and older,5th Quintile,Bündnis90/Grüne,0.04754,54,856,0.03328,0.06181
2018,17-29 y.,1st Quintile,Not leaning towards specific party,0.64322,1584,1967,0.62205,0.66440
2018,17-29 y.,1st Quintile,SPD,0.04578,84,1967,0.03654,0.05502
2018,17-29 y.,1st Quintile,CDU/CSU,0.05697,152,1967,0.04673,0.06722
2018,17-29 y.,1st Quintile,Bündnis90/Grüne,0.07661,92,1967,0.06485,0.08836
2018,17-29 y.,1st Quintile,PDS/Linke,0.05117,55,1967,0.04143,0.06091
2018,17-29 y.,2nd Quintile,Not leaning towards specific party,0.64339,725,916,0.61236,0.67443
2018,17-29 y.,2nd Quintile,SPD,0.06678,53,916,0.05061,0.08296
2018,17-29 y.,2nd Quintile,CDU/CSU,0.05306,45,916,0.03854,0.06758
2018,17-29 y.,2nd Quintile,Bündnis90/Grüne,0.04693,50,916,0.03322,0.06063
2018,17-29 y.,2nd Quintile,PDS/Linke,0.05454,43,916,0.03983,0.06926
2018,17-29 y.,3rd Quintile,Not leaning towards specific party,0.61994,528,714,0.58431,0.65557
2018,17-29 y.,3rd Quintile,SPD,0.08364,57,714,0.06332,0.10396
2018,17-29 y.,3rd Quintile,CDU/CSU,0.07562,49,714,0.05621,0.09502
2018,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.05364,49,714,0.03710,0.07018
2018,17-29 y.,3rd Quintile,PDS/Linke,0.03591,31,714,0.02225,0.04957
2018,17-29 y.,4th Quintile,Not leaning towards specific party,0.65596,428,568,0.61686,0.69506
2018,17-29 y.,4th Quintile,SPD,0.06040,38,568,0.04079,0.08001
2018,17-29 y.,4th Quintile,CDU/CSU,0.08534,58,568,0.06234,0.10834
2018,17-29 y.,4th Quintile,Bündnis90/Grüne,0.07156,44,568,0.05035,0.09278
2018,17-29 y.,5th Quintile,Not leaning towards specific party,0.56677,288,416,0.51909,0.61445
2018,17-29 y.,5th Quintile,SPD,0.04411,31,416,0.02435,0.06386
2018,17-29 y.,5th Quintile,CDU/CSU,0.11437,60,416,0.08375,0.14499
2018,17-29 y.,5th Quintile,Bündnis90/Grüne,0.06438,37,416,0.04077,0.08800
2018,30-45 y.,1st Quintile,Not leaning towards specific party,0.73260,2033,2491,0.71522,0.74999
2018,30-45 y.,1st Quintile,SPD,0.05269,81,2491,0.04391,0.06146
2018,30-45 y.,1st Quintile,CDU/CSU,0.07344,210,2491,0.06319,0.08368
2018,30-45 y.,1st Quintile,Bündnis90/Grüne,0.03856,80,2491,0.03100,0.04612
2018,30-45 y.,1st Quintile,PDS/Linke,0.03417,46,2491,0.02704,0.04131
2018,30-45 y.,1st Quintile,AfD,0.04510,41,2491,0.03695,0.05325
2018,30-45 y.,2nd Quintile,Not leaning towards specific party,0.68204,1126,1528,0.65868,0.70540
2018,30-45 y.,2nd Quintile,SPD,0.06485,86,1528,0.05250,0.07720
2018,30-45 y.,2nd Quintile,CDU/CSU,0.10326,146,1528,0.08799,0.11852
2018,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.04846,68,1528,0.03769,0.05923
2018,30-45 y.,2nd Quintile,PDS/Linke,0.04894,56,1528,0.03812,0.05976
2018,30-45 y.,2nd Quintile,AfD,0.02025,46,1528,0.01319,0.02732
2018,30-45 y.,3rd Quintile,Not leaning towards specific party,0.64499,847,1276,0.61872,0.67125
2018,30-45 y.,3rd Quintile,SPD,0.05423,97,1276,0.04180,0.06666
2018,30-45 y.,3rd Quintile,CDU/CSU,0.10805,148,1276,0.09101,0.12509
2018,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.08233,95,1276,0.06724,0.09742
2018,30-45 y.,3rd Quintile,PDS/Linke,0.03013,44,1276,0.02075,0.03952
2018,30-45 y.,3rd Quintile,AfD,0.04219,45,1276,0.03116,0.05323
2018,30-45 y.,4th Quintile,Not leaning towards specific party,0.54905,664,1170,0.52053,0.57758
2018,30-45 y.,4th Quintile,SPD,0.11464,114,1170,0.09638,0.13291
2018,30-45 y.,4th Quintile,CDU/CSU,0.11865,167,1170,0.10011,0.13719
2018,30-45 y.,4th Quintile,FDP,0.02119,32,1170,0.01293,0.02944
2018,30-45 y.,4th Quintile,Bündnis90/Grüne,0.09624,116,1170,0.07933,0.11314
2018,30-45 y.,4th Quintile,PDS/Linke,0.02636,41,1170,0.01717,0.03554
2018,30-45 y.,4th Quintile,AfD,0.04244,36,1170,0.03088,0.05399
2018,30-45 y.,5th Quintile,Not leaning towards specific party,0.52551,555,1007,0.49466,0.55637
2018,30-45 y.,5th Quintile,SPD,0.09309,79,1007,0.07514,0.11105
2018,30-45 y.,5th Quintile,CDU/CSU,0.16682,204,1007,0.14378,0.18986
2018,30-45 y.,5th Quintile,FDP,0.05758,56,1007,0.04319,0.07198
2018,30-45 y.,5th Quintile,Bündnis90/Grüne,0.09372,113,1007,0.07571,0.11173
2018,46-65 y.,1st Quintile,Not leaning towards specific party,0.68518,1294,1756,0.66345,0.70691
2018,46-65 y.,1st Quintile,SPD,0.07904,124,1756,0.06642,0.09167
2018,46-65 y.,1st Quintile,CDU/CSU,0.06599,163,1756,0.05438,0.07761
2018,46-65 y.,1st Quintile,Bündnis90/Grüne,0.03218,66,1756,0.02392,0.04044
2018,46-65 y.,1st Quintile,PDS/Linke,0.04509,54,1756,0.03538,0.05480
2018,46-65 y.,1st Quintile,AfD,0.05022,55,1756,0.04000,0.06043
2018,46-65 y.,2nd Quintile,Not leaning towards specific party,0.64946,1037,1594,0.62603,0.67289
2018,46-65 y.,2nd Quintile,SPD,0.12053,175,1594,0.10454,0.13651
2018,46-65 y.,2nd Quintile,CDU/CSU,0.09399,172,1594,0.07966,0.10832
2018,46-65 y.,2nd Quintile,Bündnis90/Grüne,0.02977,75,1594,0.02142,0.03811
2018,46-65 y.,2nd Quintile,PDS/Linke,0.03210,66,1594,0.02344,0.04075
2018,46-65 y.,2nd Quintile,AfD,0.03399,69,1594,0.02509,0.04289
2018,46-65 y.,3rd Quintile,Not leaning towards specific party,0.59329,981,1622,0.56938,0.61721
2018,46-65 y.,3rd Quintile,SPD,0.11663,176,1622,0.10100,0.13225
2018,46-65 y.,3rd Quintile,CDU/CSU,0.12395,215,1622,0.10791,0.13999
2018,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.05391,127,1622,0.04292,0.06491
2018,46-65 y.,3rd Quintile,PDS/Linke,0.02600,52,1622,0.01826,0.03375
2018,46-65 y.,3rd Quintile,AfD,0.05407,71,1622,0.04306,0.06508
2018,46-65 y.,4th Quintile,Not leaning towards specific party,0.54919,1009,1877,0.52668,0.57171
2018,46-65 y.,4th Quintile,SPD,0.11438,241,1877,0.09998,0.12879
2018,46-65 y.,4th Quintile,CDU/CSU,0.15445,327,1877,0.13810,0.17081
2018,46-65 y.,4th Quintile,Bündnis90/Grüne,0.08323,176,1877,0.07073,0.09573
2018,46-65 y.,4th Quintile,PDS/Linke,0.02727,65,1877,0.01990,0.03464
2018,46-65 y.,4th Quintile,AfD,0.03187,59,1877,0.02392,0.03981
2018,46-65 y.,5th Quintile,Not leaning towards specific party,0.44265,1144,2515,0.42323,0.46207
2018,46-65 y.,5th Quintile,SPD,0.13990,321,2515,0.12634,0.15346
2018,46-65 y.,5th Quintile,CDU/CSU,0.19851,535,2515,0.18292,0.21410
2018,46-65 y.,5th Quintile,FDP,0.03360,89,2515,0.02655,0.04064
2018,46-65 y.,5th Quintile,Bündnis90/Grüne,0.10712,287,2515,0.09503,0.11921
2018,46-65 y.,5th Quintile,PDS/Linke,0.02730,85,2515,0.02093,0.03367
2018,46-65 y.,5th Quintile,AfD,0.02572,54,2515,0.01953,0.03191
2018,66 and older,1st Quintile,Not leaning towards specific party,0.58396,419,635,0.54559,0.62233
2018,66 and older,1st Quintile,SPD,0.14989,92,635,0.12210,0.17768
2018,66 and older,1st Quintile,CDU/CSU,0.18908,124,635,0.15860,0.21956
2018,66 and older,2nd Quintile,Not leaning towards specific party,0.48846,598,1100,0.45891,0.51802
2018,66 and older,2nd Quintile,SPD,0.17763,199,1100,0.15504,0.20023
