year,age_gr,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09559,51,474,0.06909,0.12208
2015,30-45 y.,Primary Level,Not leaning towards specific party,0.84866,196,196,0.79835,0.89896
2015,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.85479,655,728,0.82918,0.88040
2015,30-45 y.,Lower Secondary Level,SPD,0.05337,41,728,0.03703,0.06971
2015,30-45 y.,Lower Secondary Level,CDU/CSU,0.04191,32,728,0.02735,0.05648
2015,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.70161,2528,3360,0.68614,0.71709
2015,30-45 y.,Upper Secondary Level,SPD,0.07147,241,3360,0.06276,0.08018
2015,30-45 y.,Upper Secondary Level,CDU/CSU,0.11382,351,3360,0.10308,0.12456
2015,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.03175,85,3360,0.02582,0.03768
2015,30-45 y.,Upper Secondary Level,PDS/Linke,0.02324,86,3360,0.01814,0.02833
2015,30-45 y.,Upper Secondary Level,Far right parties,0.01872,31,3360,0.01413,0.02330
2015,30-45 y.,Upper Secondary Level,AfD,0.01246,38,3360,0.00871,0.01621
2015,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.61628,683,949,0.58533,0.64724
2015,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.08593,81,949,0.06809,0.10377
2015,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.15014,131,949,0.12740,0.17287
2015,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.07457,54,949,0.05785,0.09129
2015,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.58630,233,345,0.53425,0.63834
2015,30-45 y.,First Stage of Tertiary Education,SPD,0.10410,31,345,0.07183,0.13637
2015,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.20031,81,345,0.15802,0.24261
2015,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.46163,1302,2261,0.44107,0.48218
2015,30-45 y.,Second Stage of Tertiary Education,SPD,0.11855,220,2261,0.10522,0.13187
2015,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.16665,340,2261,0.15129,0.18202
2015,30-45 y.,Second Stage of Tertiary Education,FDP,0.02706,45,2261,0.02037,0.03375
2015,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.15355,298,2261,0.13869,0.16841
2015,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.02117,56,2261,0.01524,0.02711
2015,46-65 y.,Primary Level,Not leaning towards specific party,0.83922,124,124,0.77430,0.90414
2015,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.73972,492,618,0.70509,0.77434
2015,46-65 y.,Lower Secondary Level,SPD,0.11295,66,618,0.08798,0.13793
2015,46-65 y.,Lower Secondary Level,CDU/CSU,0.10173,60,618,0.07788,0.12558
2015,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.62073,2734,4281,0.60619,0.63527
2015,46-65 y.,Upper Secondary Level,SPD,0.12743,547,4281,0.11744,0.13742
2015,46-65 y.,Upper Secondary Level,CDU/CSU,0.14802,662,4281,0.13738,0.15866
2015,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.02727,145,4281,0.02239,0.03215
2015,46-65 y.,Upper Secondary Level,PDS/Linke,0.02926,132,4281,0.02421,0.03431
2015,46-65 y.,Upper Secondary Level,AfD,0.01780,61,4281,0.01384,0.02176
2015,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.49473,381,662,0.45661,0.53285
2015,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.15815,99,662,0.13033,0.18597
2015,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.13867,101,662,0.11232,0.16502
2015,46-65 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.11143,81,662,0.08745,0.13542
2015,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.51207,375,673,0.47427,0.54986
2015,46-65 y.,First Stage of Tertiary Education,SPD,0.13615,94,673,0.11022,0.16208
2015,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.21701,160,673,0.18584,0.24817
2015,46-65 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.05672,44,673,0.03923,0.07421
2015,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.41318,1025,2299,0.39304,0.43331
2015,46-65 y.,Second Stage of Tertiary Education,SPD,0.13680,307,2299,0.12275,0.15085
2015,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.18517,442,2299,0.16929,0.20105
2015,46-65 y.,Second Stage of Tertiary Education,FDP,0.01247,43,2299,0.00793,0.01701
2015,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.16094,357,2299,0.14592,0.17597
2015,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.05093,125,2299,0.04194,0.05992
2015,66 and older,Lower Secondary Level,Not leaning towards specific party,0.46649,319,618,0.42713,0.50586
2015,66 and older,Lower Secondary Level,SPD,0.18563,122,618,0.15495,0.21631
2015,66 and older,Lower Secondary Level,CDU/CSU,0.30333,177,618,0.26706,0.33960
2015,66 and older,Upper Secondary Level,Not leaning towards specific party,0.41044,1059,2429,0.39087,0.43000
2015,66 and older,Upper Secondary Level,SPD,0.20254,513,2429,0.18655,0.21852
2015,66 and older,Upper Secondary Level,CDU/CSU,0.30726,729,2429,0.28891,0.32561
2015,66 and older,Upper Secondary Level,Bündnis90/Grüne,0.01951,56,2429,0.01401,0.02501
2015,66 and older,Upper Secondary Level,PDS/Linke,0.02312,72,2429,0.01714,0.02910
2015,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.44107,60,99,0.34276,0.53937
2015,66 and older,Post-secondary Non-tertiary Level,CDU/CSU,0.29131,39,99,0.20135,0.38127
2015,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.40184,129,307,0.34690,0.45677
2015,66 and older,First Stage of Tertiary Education,SPD,0.23303,77,307,0.18566,0.28040
2015,66 and older,First Stage of Tertiary Education,CDU/CSU,0.26823,101,307,0.21859,0.31787
2015,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.30661,361,1136,0.27979,0.33344
2015,66 and older,Second Stage of Tertiary Education,SPD,0.17950,205,1136,0.15717,0.20182
2015,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.29780,357,1136,0.27119,0.32440
2015,66 and older,Second Stage of Tertiary Education,FDP,0.04143,51,1136,0.02984,0.05302
2015,66 and older,Second Stage of Tertiary Education,Bündnis90/Grüne,0.06920,77,1136,0.05444,0.08397
2015,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.05663,85,1136,0.04319,0.07008
2016,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.39076,250,250,0.33016,0.45136
2016,17-29 y.,Primary Level,Not leaning towards specific party,0.67139,73,73,0.56289,0.77989
2016,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.75225,655,655,0.71916,0.78533
2016,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.71746,1093,1441,0.69421,0.74072
2016,17-29 y.,Upper Secondary Level,SPD,0.05761,88,1441,0.04557,0.06964
2016,17-29 y.,Upper Secondary Level,CDU/CSU,0.06270,105,1441,0.05018,0.07522
2016,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.06414,81,1441,0.05148,0.07679
2016,17-29 y.,Upper Secondary Level,PDS/Linke,0.02163,32,1441,0.01411,0.02914
2016,17-29 y.,Upper Secondary Level,AfD,0.02876,42,1441,0.02013,0.03739
2016,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.66399,190,190,0.59665,0.73133
2016,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.57377,31,31,0.39680,0.75073
2016,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.53003,237,369,0.47904,0.58102
2016,17-29 y.,Second Stage of Tertiary Education,SPD,0.12071,32,369,0.08742,0.15399
2016,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.15278,53,369,0.11602,0.18954
2016,17-29 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08610,47,369,0.05744,0.11476
2016,30-45 y.,Primary Level,Not leaning towards specific party,0.78801,141,141,0.72031,0.85571
2016,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.80668,518,585,0.77466,0.83871
2016,30-45 y.,Lower Secondary Level,SPD,0.06650,36,585,0.04629,0.08671
2016,30-45 y.,Lower Secondary Level,CDU/CSU,0.03628,31,585,0.02111,0.05144
2016,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.72616,2203,2853,0.70980,0.74253
2016,30-45 y.,Upper Secondary Level,SPD,0.05152,152,2853,0.04341,0.05964
2016,30-45 y.,Upper Secondary Level,CDU/CSU,0.10180,274,2853,0.09070,0.11289
2016,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02714,68,2853,0.02117,0.03310
2016,30-45 y.,Upper Secondary Level,PDS/Linke,0.01796,63,2853,0.01309,0.02284
2016,30-45 y.,Upper Secondary Level,AfD,0.03330,93,2853,0.02672,0.03988
2016,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.58177,594,864,0.54886,0.61468
2016,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.08106,76,864,0.06285,0.09927
2016,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.11129,101,864,0.09030,0.13227
2016,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.08363,52,864,0.06516,0.10210
2016,30-45 y.,Post-secondary Non-tertiary Level,PDS/Linke,0.07559,41,864,0.05796,0.09323
2016,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.60872,216,277,0.55114,0.66630
2016,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.14717,61,277,0.10537,0.18897
2016,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.46680,1095,1954,0.44467,0.48892
2016,30-45 y.,Second Stage of Tertiary Education,SPD,0.10175,175,1954,0.08834,0.11516
2016,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.16133,287,1954,0.14502,0.17765
2016,30-45 y.,Second Stage of Tertiary Education,FDP,0.03203,45,1954,0.02422,0.03984
2016,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.16091,298,1954,0.14462,0.17721
2016,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.02394,54,1954,0.01716,0.03072
2016,46-65 y.,Primary Level,Not leaning towards specific party,0.78187,107,107,0.70325,0.86049
2016,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.75919,429,531,0.72279,0.79560
2016,46-65 y.,Lower Secondary Level,SPD,0.07176,53,531,0.04979,0.09374
2016,46-65 y.,Lower Secondary Level,CDU/CSU,0.09811,49,531,0.07278,0.12343
2016,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.62026,2596,4033,0.60528,0.63524
2016,46-65 y.,Upper Secondary Level,SPD,0.12180,462,4033,0.11171,0.13190
2016,46-65 y.,Upper Secondary Level,CDU/CSU,0.14308,614,4033,0.13227,0.15389
2016,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.03269,151,4033,0.02720,0.03818
2016,46-65 y.,Upper Secondary Level,PDS/Linke,0.02097,91,4033,0.01654,0.02539
2016,46-65 y.,Upper Secondary Level,AfD,0.02937,119,4033,0.02415,0.03458
2016,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.51009,376,655,0.47178,0.54840
2016,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.15327,99,655,0.12566,0.18087
2016,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.12809,96,655,0.10248,0.15370
2016,46-65 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.12855,84,655,0.10290,0.15420
2016,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.53404,356,638,0.49530,0.57278
2016,46-65 y.,First Stage of Tertiary Education,SPD,0.11520,80,638,0.09040,0.13999
2016,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.20871,152,638,0.17715,0.24027
2016,46-65 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.08057,50,638,0.05943,0.10171
2016,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.41919,997,2228,0.39869,0.43968
2016,46-65 y.,Second Stage of Tertiary Education,SPD,0.12171,269,2228,0.10813,0.13529
2016,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.16571,400,2228,0.15027,0.18115
2016,46-65 y.,Second Stage of Tertiary Education,FDP,0.02002,43,2228,0.01421,0.02584
2016,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17150,373,2228,0.15584,0.18715
2016,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.05208,113,2228,0.04285,0.06131
2016,46-65 y.,Second Stage of Tertiary Education,AfD,0.01264,33,2228,0.00800,0.01728
2016,66 and older,Lower Secondary Level,Not leaning towards specific party,0.57267,343,580,0.53238,0.61297
2016,66 and older,Lower Secondary Level,SPD,0.14856,90,580,0.11959,0.17753
2016,66 and older,Lower Secondary Level,CDU/CSU,0.23416,147,580,0.19966,0.26865
2016,66 and older,Upper Secondary Level,Not leaning towards specific party,0.44799,1067,2369,0.42796,0.46802
2016,66 and older,Upper Secondary Level,SPD,0.16799,427,2369,0.15293,0.18304
2016,66 and older,Upper Secondary Level,CDU/CSU,0.29057,676,2369,0.27228,0.30886
2016,66 and older,Upper Secondary Level,FDP,0.01251,33,2369,0.00804,0.01699
2016,66 and older,Upper Secondary Level,Bündnis90/Grüne,0.03078,61,2369,0.02382,0.03773
2016,66 and older,Upper Secondary Level,PDS/Linke,0.01978,62,2369,0.01417,0.02538
2016,66 and older,Upper Secondary Level,AfD,0.01371,43,2369,0.00902,0.01839
2016,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.42373,52,92,0.32220,0.52526
2016,66 and older,Post-secondary Non-tertiary Level,CDU/CSU,0.29484,40,92,0.20116,0.38853
2016,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.47407,137,287,0.41620,0.53194
2016,66 and older,First Stage of Tertiary Education,SPD,0.17682,62,287,0.13261,0.22104
2016,66 and older,First Stage of Tertiary Education,CDU/CSU,0.24713,88,287,0.19714,0.29712
2016,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.33584,392,1149,0.30852,0.36316
2016,66 and older,Second Stage of Tertiary Education,SPD,0.16991,200,1149,0.14819,0.19164
2016,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.29281,336,1149,0.26649,0.31913
2016,66 and older,Second Stage of Tertiary Education,FDP,0.04627,61,1149,0.03412,0.05843
2016,66 and older,Second Stage of Tertiary Education,Bündnis90/Grüne,0.06036,76,1149,0.04659,0.07414
2016,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.05301,84,1149,0.04005,0.06597
2017,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.39560,306,306,0.34072,0.45047
2017,17-29 y.,Primary Level,Not leaning towards specific party,0.75398,258,258,0.70133,0.80664
2017,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.75446,764,844,0.72541,0.78352
2017,17-29 y.,Lower Secondary Level,SPD,0.02950,34,844,0.01807,0.04092
2017,17-29 y.,Lower Secondary Level,CDU/CSU,0.04481,46,844,0.03084,0.05877
2017,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.72118,1423,1828,0.70062,0.74175
2017,17-29 y.,Upper Secondary Level,SPD,0.07063,134,1828,0.05889,0.08238
2017,17-29 y.,Upper Secondary Level,CDU/CSU,0.07529,142,1828,0.06320,0.08739
2017,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.04190,71,1828,0.03271,0.05109
2017,17-29 y.,Upper Secondary Level,PDS/Linke,0.03541,58,1828,0.02693,0.04388
2017,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.63825,221,254,0.57904,0.69746
2017,17-29 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.12464,33,254,0.08393,0.16534
2017,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.66384,38,38,0.51163,0.81606
2017,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.52575,333,522,0.48287,0.56863
2017,17-29 y.,Second Stage of Tertiary Education,SPD,0.07270,53,522,0.05040,0.09500
2017,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.13974,85,522,0.10996,0.16951
2017,17-29 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10080,51,522,0.07495,0.12665
2017,30-45 y.,Primary Level,Not leaning towards specific party,0.81407,481,527,0.78082,0.84732
2017,30-45 y.,Primary Level,CDU/CSU,0.02306,46,527,0.01024,0.03589
2017,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.80773,724,836,0.78100,0.83446
2017,30-45 y.,Lower Secondary Level,SPD,0.06667,46,836,0.04975,0.08359
2017,30-45 y.,Lower Secondary Level,CDU/CSU,0.04799,66,836,0.03349,0.06249
2017,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.73024,2305,2994,0.71434,0.74614
2017,30-45 y.,Upper Secondary Level,SPD,0.04902,166,2994,0.04128,0.05675
2017,30-45 y.,Upper Secondary Level,CDU/CSU,0.09201,305,2994,0.08165,0.10236
2017,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02732,61,2994,0.02148,0.03316
2017,30-45 y.,Upper Secondary Level,PDS/Linke,0.02248,72,2994,0.01717,0.02779
2017,30-45 y.,Upper Secondary Level,AfD,0.03328,85,2994,0.02686,0.03971
2017,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.59971,620,896,0.56761,0.63181
2017,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.11352,88,896,0.09274,0.13430
2017,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.12886,111,896,0.10691,0.15081
2017,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.05772,44,896,0.04244,0.07300
2017,30-45 y.,Post-secondary Non-tertiary Level,PDS/Linke,0.03891,33,896,0.02624,0.05158
2017,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.56577,198,274,0.50698,0.62457
2017,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.19005,76,274,0.14351,0.23659
2017,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.49610,1312,2316,0.47574,0.51647
2017,30-45 y.,Second Stage of Tertiary Education,SPD,0.11492,227,2316,0.10193,0.12791
2017,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.15820,375,2316,0.14334,0.17307
2017,30-45 y.,Second Stage of Tertiary Education,FDP,0.03062,60,2316,0.02360,0.03764
2017,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11667,271,2316,0.10359,0.12975
2017,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.04747,71,2316,0.03880,0.05613
2017,46-65 y.,Primary Level,Not leaning towards specific party,0.69532,212,212,0.63322,0.75743
2017,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.72568,550,689,0.69234,0.75902
2017,46-65 y.,Lower Secondary Level,SPD,0.09760,73,689,0.07542,0.11977
2017,46-65 y.,Lower Secondary Level,CDU/CSU,0.10055,66,689,0.07808,0.12302
2017,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.60785,2980,4741,0.59395,0.62175
2017,46-65 y.,Upper Secondary Level,SPD,0.14482,637,4741,0.13480,0.15484
2017,46-65 y.,Upper Secondary Level,CDU/CSU,0.13010,676,4741,0.12052,0.13968
2017,46-65 y.,Upper Secondary Level,FDP,0.00930,43,4741,0.00657,0.01204
2017,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.02250,144,4741,0.01828,0.02672
2017,46-65 y.,Upper Secondary Level,PDS/Linke,0.02068,112,4741,0.01663,0.02473
2017,46-65 y.,Upper Secondary Level,AfD,0.03717,149,4741,0.03178,0.04255
2017,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.53094,464,784,0.49598,0.56589
2017,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.16183,127,784,0.13603,0.18763
2017,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.11445,121,784,0.09215,0.13675
2017,46-65 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.07644,72,784,0.05783,0.09505
2017,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.48017,391,706,0.44329,0.51705
2017,46-65 y.,First Stage of Tertiary Education,SPD,0.13401,106,706,0.10886,0.15916
2017,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.20980,165,706,0.17974,0.23986
2017,46-65 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.06479,44,706,0.04662,0.08296
2017,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.39761,1202,2622,0.37887,0.41634
2017,46-65 y.,Second Stage of Tertiary Education,SPD,0.14977,356,2622,0.13611,0.16343
2017,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.17348,473,2622,0.15898,0.18798
2017,46-65 y.,Second Stage of Tertiary Education,FDP,0.03047,79,2622,0.02389,0.03705
2017,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14420,350,2622,0.13075,0.15765
2017,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.04831,122,2622,0.04010,0.05652
2017,46-65 y.,Second Stage of Tertiary Education,AfD,0.01717,40,2622,0.01220,0.02215
2017,66 and older,Primary Level,Not leaning towards specific party,0.62646,35,35,0.46386,0.78906
2017,66 and older,Lower Secondary Level,Not leaning towards specific party,0.51491,315,573,0.47395,0.55586
2017,66 and older,Lower Secondary Level,SPD,0.21060,113,573,0.17719,0.24401
2017,66 and older,Lower Secondary Level,CDU/CSU,0.23598,145,573,0.20119,0.27078
2017,66 and older,Upper Secondary Level,Not leaning towards specific party,0.43997,1148,2500,0.42051,0.45943
2017,66 and older,Upper Secondary Level,SPD,0.20574,505,2500,0.18989,0.22158
2017,66 and older,Upper Secondary Level,CDU/CSU,0.26150,641,2500,0.24427,0.27873
2017,66 and older,Upper Secondary Level,FDP,0.01481,40,2500,0.01008,0.01955
2017,66 and older,Upper Secondary Level,Bündnis90/Grüne,0.02117,56,2500,0.01553,0.02681
2017,66 and older,Upper Secondary Level,PDS/Linke,0.02125,70,2500,0.01559,0.02690
2017,66 and older,Upper Secondary Level,AfD,0.01299,40,2500,0.00855,0.01743
2017,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.38286,52,93,0.28353,0.48219
2017,66 and older,Post-secondary Non-tertiary Level,CDU/CSU,0.29472,41,93,0.20155,0.38788
2017,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.42310,137,305,0.36757,0.47864
2017,66 and older,First Stage of Tertiary Education,SPD,0.22927,74,305,0.18201,0.27652
2017,66 and older,First Stage of Tertiary Education,CDU/CSU,0.25781,94,305,0.20863,0.30698
2017,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.34115,419,1207,0.31439,0.36791
2017,66 and older,Second Stage of Tertiary Education,SPD,0.17870,230,1207,0.15708,0.20032
2017,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.26346,332,1207,0.23860,0.28833
2017,66 and older,Second Stage of Tertiary Education,FDP,0.04647,63,1207,0.03459,0.05835
2017,66 and older,Second Stage of Tertiary Education,Bündnis90/Grüne,0.06700,74,1207,0.05289,0.08111
2017,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.05590,89,1207,0.04294,0.06887
2018,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.37411,258,258,0.31495,0.43327
2018,17-29 y.,Primary Level,Not leaning towards specific party,0.79077,413,455,0.75335,0.82819
2018,17-29 y.,Primary Level,CDU/CSU,0.05384,42,455,0.03308,0.07460
2018,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.70862,852,985,0.68023,0.73702
2018,17-29 y.,Lower Secondary Level,SPD,0.03585,35,985,0.02424,0.04747
2018,17-29 y.,Lower Secondary Level,CDU/CSU,0.04372,64,985,0.03095,0.05650
2018,17-29 y.,Lower Secondary Level,Bündnis90/Grüne,0.03911,34,985,0.02700,0.05123
2018,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.69265,1339,1837,0.67155,0.71376
2018,17-29 y.,Upper Secondary Level,SPD,0.06327,110,1837,0.05213,0.07440
2018,17-29 y.,Upper Secondary Level,CDU/CSU,0.05396,116,1837,0.04362,0.06429
2018,17-29 y.,Upper Secondary Level,FDP,0.02391,45,1837,0.01692,0.03090
2018,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.07254,121,1837,0.06067,0.08440
2018,17-29 y.,Upper Secondary Level,PDS/Linke,0.03464,70,1837,0.02627,0.04300
2018,17-29 y.,Upper Secondary Level,AfD,0.02816,36,1837,0.02060,0.03573
2018,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.57894,209,209,0.51184,0.64604
2018,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.52907,366,594,0.48890,0.56925
2018,17-29 y.,Second Stage of Tertiary Education,SPD,0.06703,54,594,0.04690,0.08716
2018,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.15586,82,594,0.12666,0.18505
2018,17-29 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09022,54,594,0.06716,0.11327
2018,17-29 y.,Second Stage of Tertiary Education,PDS/Linke,0.07997,38,594,0.05814,0.10180
2018,30-45 y.,Primary Level,Not leaning towards specific party,0.85775,637,691,0.83169,0.88381
2018,30-45 y.,Primary Level,CDU/CSU,0.05353,54,691,0.03673,0.07032
2018,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.74923,734,840,0.71990,0.77857
2018,30-45 y.,Lower Secondary Level,SPD,0.08189,47,840,0.06334,0.10044
2018,30-45 y.,Lower Secondary Level,CDU/CSU,0.04394,59,840,0.03007,0.05781
2018,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.70866,2129,2824,0.69190,0.72542
2018,30-45 y.,Upper Secondary Level,SPD,0.05971,148,2824,0.05097,0.06845
2018,30-45 y.,Upper Secondary Level,CDU/CSU,0.10547,284,2824,0.09413,0.11680
2018,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.03167,68,2824,0.02521,0.03813
2018,30-45 y.,Upper Secondary Level,PDS/Linke,0.02508,83,2824,0.01932,0.03085
2018,30-45 y.,Upper Secondary Level,AfD,0.04285,112,2824,0.03538,0.05032
2018,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.60773,568,796,0.57379,0.64167
2018,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.09205,71,796,0.07195,0.11214
2018,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.12901,110,796,0.10571,0.15231
2018,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.06870,47,796,0.05112,0.08628
2018,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.50534,160,225,0.43987,0.57082
2018,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.20142,65,225,0.14889,0.25394
2018,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.49050,1259,2272,0.46994,0.51106
2018,30-45 y.,Second Stage of Tertiary Education,SPD,0.09111,176,2272,0.07928,0.10295
2018,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.12568,317,2272,0.11205,0.13931
2018,30-45 y.,Second Stage of Tertiary Education,FDP,0.05309,84,2272,0.04387,0.06231
