year,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,3rd Quintile,PDS/Linke,0.02552,115,2975,0.01985,0.03118
2021,3rd Quintile,AfD,0.02039,67,2975,0.01531,0.02547
2021,3rd Quintile,Others,0.00768,34,2975,0.00454,0.01081
2021,4th Quintile,Not leaning towards specific party,0.40555,1496,3181,0.38848,0.42262
2021,4th Quintile,SPD,0.09240,360,3181,0.08234,0.10247
2021,4th Quintile,CDU/CSU,0.13727,506,3181,0.12531,0.14923
2021,4th Quintile,FDP,0.02824,107,3181,0.02249,0.03400
2021,4th Quintile,Bündnis90/Grüne,0.12626,524,3181,0.11471,0.13780
2021,4th Quintile,PDS/Linke,0.02069,94,3181,0.01575,0.02564
2021,4th Quintile,AfD,0.02135,59,3181,0.01633,0.02637
2021,4th Quintile,Others,0.00790,35,3181,0.00482,0.01098
2021,5th Quintile,Not leaning towards specific party,0.36581,1638,4229,0.35129,0.38032
2021,5th Quintile,SPD,0.08280,425,4229,0.07450,0.09111
2021,5th Quintile,CDU/CSU,0.16831,904,4229,0.15703,0.17959
2021,5th Quintile,FDP,0.05709,325,4229,0.05010,0.06408
2021,5th Quintile,Bündnis90/Grüne,0.14932,778,4229,0.13857,0.16006
2021,5th Quintile,PDS/Linke,0.01296,84,4229,0.00955,0.01637
2021,5th Quintile,AfD,0.01132,37,4229,0.00814,0.01451
2021,5th Quintile,Others,0.01018,38,4229,0.00716,0.01321
