year,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Bavaria,Not leaning towards specific party,0.47317,1556,2826,0.45476,0.49158
2005,Bavaria,SPD,0.10188,357,2826,0.09072,0.11303
2005,Bavaria,CDU/CSU,0.21594,742,2826,0.20077,0.23112
2005,Bavaria,FDP,0.00710,34,2826,0.00400,0.01019
2005,Bavaria,Bündnis90/Grüne,0.02752,137,2826,0.02149,0.03355
2005,Berlin,Not leaning towards specific party,0.45045,408,725,0.41421,0.48669
2005,Berlin,SPD,0.15441,136,725,0.12809,0.18073
2005,Berlin,CDU/CSU,0.08519,75,725,0.06486,0.10553
2005,Berlin,Bündnis90/Grüne,0.07223,64,725,0.05338,0.09109
2005,Berlin,PDS/Linke,0.04186,42,725,0.02728,0.05645
2005,Brandenburg,Not leaning towards specific party,0.56091,552,823,0.52698,0.59484
2005,Brandenburg,SPD,0.08241,100,823,0.06361,0.10121
2005,Brandenburg,CDU/CSU,0.06570,71,823,0.04876,0.08264
2005,Brandenburg,PDS/Linke,0.09794,100,823,0.07762,0.11826
2005,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.62700,339,474,0.58342,0.67058
2005,Mecklenburg-Western Pomerania,SPD,0.06346,37,474,0.04149,0.08543
2005,Mecklenburg-Western Pomerania,CDU/CSU,0.08520,63,474,0.06004,0.11036
2005,Mecklenburg-Western Pomerania,PDS/Linke,0.05130,35,474,0.03142,0.07119
2005,Saxony,Not leaning towards specific party,0.58426,1020,1460,0.55897,0.60955
2005,Saxony,SPD,0.05662,110,1460,0.04476,0.06848
2005,Saxony,CDU/CSU,0.11079,208,1460,0.09468,0.12690
2005,Saxony,Bündnis90/Grüne,0.02329,37,1460,0.01555,0.03102
2005,Saxony,PDS/Linke,0.04688,85,1460,0.03604,0.05773
2005,Saxony-Anhalt,Not leaning towards specific party,0.58936,608,861,0.55648,0.62224
2005,Saxony-Anhalt,SPD,0.09734,96,861,0.07753,0.11716
2005,Saxony-Anhalt,CDU/CSU,0.09745,94,861,0.07763,0.11727
2005,Saxony-Anhalt,PDS/Linke,0.06702,63,861,0.05031,0.08373
2005,Thuringa,Not leaning towards specific party,0.58351,589,848,0.55031,0.61671
2005,Thuringa,SPD,0.08244,85,848,0.06392,0.10097
2005,Thuringa,CDU/CSU,0.09648,121,848,0.07660,0.11637
2005,Thuringa,PDS/Linke,0.05617,53,848,0.04066,0.07167
2006,Schleswig-Holstein,Not leaning towards specific party,0.40443,302,631,0.36610,0.44275
2006,Schleswig-Holstein,SPD,0.17623,139,631,0.14647,0.20598
2006,Schleswig-Holstein,CDU/CSU,0.16105,158,631,0.13235,0.18975
2006,Schleswig-Holstein,Bündnis90/Grüne,0.03614,32,631,0.02156,0.05071
2006,Hamburg,Not leaning towards specific party,0.32486,106,262,0.26804,0.38167
2006,Hamburg,SPD,0.27863,94,262,0.22424,0.33302
2006,Hamburg,CDU/CSU,0.17976,62,262,0.13318,0.22635
2006,Lower Saxony,Not leaning towards specific party,0.38662,882,1917,0.36481,0.40842
2006,Lower Saxony,SPD,0.18212,455,1917,0.16484,0.19941
2006,Lower Saxony,CDU/CSU,0.18913,466,1917,0.17159,0.20666
2006,Lower Saxony,FDP,0.02019,49,1917,0.01389,0.02649
2006,Lower Saxony,Bündnis90/Grüne,0.02046,65,1917,0.01412,0.02680
2006,Bremen,Not leaning towards specific party,0.35141,50,94,0.25438,0.44844
2006,Bremen,SPD,0.31736,44,94,0.22276,0.41196
2006,North Rhine-Westphalia,Not leaning towards specific party,0.41912,2171,4456,0.40463,0.43361
2006,North Rhine-Westphalia,SPD,0.17112,929,4456,0.16006,0.18218
2006,North Rhine-Westphalia,CDU/CSU,0.16195,999,4456,0.15113,0.17276
2006,North Rhine-Westphalia,FDP,0.01667,121,4456,0.01291,0.02043
2006,North Rhine-Westphalia,Bündnis90/Grüne,0.03092,189,4456,0.02583,0.03600
2006,North Rhine-Westphalia,PDS/Linke,0.01035,47,4456,0.00738,0.01332
2006,Hesse,Not leaning towards specific party,0.41445,694,1432,0.38893,0.43998
2006,Hesse,SPD,0.17104,325,1432,0.15153,0.19055
2006,Hesse,CDU/CSU,0.12712,268,1432,0.10986,0.14437
2006,Hesse,FDP,0.02328,51,1432,0.01547,0.03109
2006,Hesse,Bündnis90/Grüne,0.04629,94,1432,0.03541,0.05718
2006,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.47294,730,1222,0.44494,0.50095
2006,"Rhineland-Palatinate, Saarland",SPD,0.12380,205,1222,0.10532,0.14227
2006,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14822,249,1222,0.12829,0.16816
2006,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.02114,38,1222,0.01308,0.02921
2006,Baden-Wuerttemberg,Not leaning towards specific party,0.42475,1421,2640,0.40589,0.44361
2006,Baden-Wuerttemberg,SPD,0.14064,471,2640,0.12737,0.15390
2006,Baden-Wuerttemberg,CDU/CSU,0.15897,523,2640,0.14502,0.17292
2006,Baden-Wuerttemberg,FDP,0.02059,70,2640,0.01518,0.02601
2006,Baden-Wuerttemberg,Bündnis90/Grüne,0.04873,155,2640,0.04051,0.05694
2006,Bavaria,Not leaning towards specific party,0.44278,1573,3050,0.42515,0.46041
2006,Bavaria,SPD,0.11487,439,3050,0.10356,0.12619
2006,Bavaria,CDU/CSU,0.20385,825,3050,0.18955,0.21815
2006,Bavaria,FDP,0.01459,60,3050,0.01034,0.01885
2006,Bavaria,Bündnis90/Grüne,0.03239,153,3050,0.02611,0.03868
2006,Berlin,Not leaning towards specific party,0.40638,347,745,0.37109,0.44167
2006,Berlin,SPD,0.18885,179,745,0.16072,0.21697
2006,Berlin,CDU/CSU,0.09610,87,745,0.07492,0.11727
2006,Berlin,Bündnis90/Grüne,0.06969,67,745,0.05139,0.08798
2006,Berlin,PDS/Linke,0.06718,65,745,0.04919,0.08516
2006,Brandenburg,Not leaning towards specific party,0.55964,576,889,0.52699,0.59229
2006,Brandenburg,SPD,0.09416,125,889,0.07495,0.11337
2006,Brandenburg,CDU/CSU,0.07440,88,889,0.05714,0.09166
2006,Brandenburg,PDS/Linke,0.09329,100,889,0.07416,0.11242
2006,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.59473,356,523,0.55261,0.63685
2006,Mecklenburg-Western Pomerania,SPD,0.07460,43,523,0.05206,0.09714
2006,Mecklenburg-Western Pomerania,CDU/CSU,0.09350,76,523,0.06853,0.11848
2006,Mecklenburg-Western Pomerania,PDS/Linke,0.07076,48,523,0.04877,0.09276
2006,Saxony,Not leaning towards specific party,0.55806,1007,1524,0.53312,0.58300
2006,Saxony,SPD,0.07237,141,1524,0.05935,0.08538
2006,Saxony,CDU/CSU,0.11652,219,1524,0.10041,0.13263
2006,Saxony,FDP,0.02123,36,1524,0.01399,0.02847
2006,Saxony,PDS/Linke,0.06562,121,1524,0.05319,0.07806
2006,Saxony-Anhalt,Not leaning towards specific party,0.51534,566,861,0.48194,0.54874
2006,Saxony-Anhalt,SPD,0.09576,106,861,0.07609,0.11543
2006,Saxony-Anhalt,CDU/CSU,0.12075,117,861,0.09897,0.14252
2006,Saxony-Anhalt,PDS/Linke,0.08349,72,861,0.06500,0.10197
2006,Thuringa,Not leaning towards specific party,0.54051,591,890,0.50775,0.57327
2006,Thuringa,SPD,0.08952,92,890,0.07076,0.10829
2006,Thuringa,CDU/CSU,0.12514,146,890,0.10339,0.14689
2006,Thuringa,PDS/Linke,0.06375,61,890,0.04769,0.07981
2007,Schleswig-Holstein,Not leaning towards specific party,0.49053,333,557,0.44898,0.53208
2007,Schleswig-Holstein,SPD,0.14469,102,557,0.11545,0.17394
2007,Schleswig-Holstein,CDU/CSU,0.13898,122,557,0.11022,0.16773
2007,Hamburg,Not leaning towards specific party,0.40523,121,280,0.34762,0.46284
2007,Hamburg,SPD,0.23155,77,280,0.18206,0.28105
2007,Hamburg,CDU/CSU,0.13762,49,280,0.09720,0.17805
2007,Hamburg,Bündnis90/Grüne,0.06923,33,280,0.03945,0.09902
2007,Lower Saxony,Not leaning towards specific party,0.42321,894,1779,0.40025,0.44618
2007,Lower Saxony,SPD,0.16109,376,1779,0.14400,0.17818
2007,Lower Saxony,CDU/CSU,0.18013,409,1779,0.16227,0.19799
2007,Lower Saxony,FDP,0.01547,39,1779,0.00973,0.02121
2007,Lower Saxony,Bündnis90/Grüne,0.02242,61,1779,0.01554,0.02930
2007,Bremen,Not leaning towards specific party,0.42010,64,104,0.32478,0.51542
2007,Bremen,SPD,0.27124,40,104,0.18537,0.35710
2007,North Rhine-Westphalia,Not leaning towards specific party,0.44528,2152,4150,0.43015,0.46040
2007,North Rhine-Westphalia,SPD,0.15525,799,4150,0.14423,0.16627
2007,North Rhine-Westphalia,CDU/CSU,0.15036,863,4150,0.13948,0.16123
2007,North Rhine-Westphalia,FDP,0.01698,119,4150,0.01305,0.02091
2007,North Rhine-Westphalia,Bündnis90/Grüne,0.03664,176,4150,0.03093,0.04236
2007,North Rhine-Westphalia,PDS/Linke,0.00958,41,4150,0.00662,0.01255
2007,Hesse,Not leaning towards specific party,0.47114,749,1356,0.44456,0.49772
2007,Hesse,SPD,0.16159,283,1356,0.14199,0.18118
2007,Hesse,CDU/CSU,0.10282,196,1356,0.08665,0.11899
2007,Hesse,FDP,0.02019,52,1356,0.01270,0.02768
2007,Hesse,Bündnis90/Grüne,0.04191,76,1356,0.03124,0.05258
2007,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.51385,711,1108,0.48441,0.54329
2007,"Rhineland-Palatinate, Saarland",SPD,0.10170,156,1108,0.08389,0.11950
2007,"Rhineland-Palatinate, Saarland",CDU/CSU,0.12181,200,1108,0.10254,0.14108
2007,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.02802,41,1108,0.01830,0.03774
2007,Baden-Wuerttemberg,Not leaning towards specific party,0.48309,1426,2439,0.46325,0.50292
2007,Baden-Wuerttemberg,SPD,0.11963,379,2439,0.10675,0.13251
2007,Baden-Wuerttemberg,CDU/CSU,0.13459,424,2439,0.12104,0.14814
2007,Baden-Wuerttemberg,FDP,0.01636,61,2439,0.01132,0.02139
2007,Baden-Wuerttemberg,Bündnis90/Grüne,0.04668,149,2439,0.03830,0.05505
2007,Bavaria,Not leaning towards specific party,0.48083,1633,2869,0.46254,0.49912
2007,Bavaria,SPD,0.08858,355,2869,0.07818,0.09897
2007,Bavaria,CDU/CSU,0.19187,699,2869,0.17746,0.20628
2007,Bavaria,FDP,0.01226,55,2869,0.00824,0.01629
2007,Bavaria,Bündnis90/Grüne,0.02743,127,2869,0.02145,0.03340
2007,Berlin,Not leaning towards specific party,0.43587,365,719,0.39960,0.47214
2007,Berlin,SPD,0.17215,153,719,0.14454,0.19976
2007,Berlin,CDU/CSU,0.07877,76,719,0.05906,0.09847
2007,Berlin,Bündnis90/Grüne,0.07429,64,719,0.05511,0.09348
2007,Berlin,PDS/Linke,0.06778,61,719,0.04940,0.08617
2007,Brandenburg,Not leaning towards specific party,0.59554,571,823,0.56199,0.62909
2007,Brandenburg,SPD,0.10025,103,823,0.07971,0.12078
2007,Brandenburg,CDU/CSU,0.04291,59,823,0.02905,0.05676
2007,Brandenburg,PDS/Linke,0.09877,90,823,0.07837,0.11916
2007,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.59170,340,481,0.54772,0.63567
2007,Mecklenburg-Western Pomerania,SPD,0.07346,43,481,0.05012,0.09680
2007,Mecklenburg-Western Pomerania,CDU/CSU,0.09664,57,481,0.07021,0.12307
2007,Mecklenburg-Western Pomerania,PDS/Linke,0.06672,41,481,0.04440,0.08905
2007,Saxony,Not leaning towards specific party,0.59893,1058,1436,0.57357,0.62429
2007,Saxony,SPD,0.07123,111,1436,0.05793,0.08454
2007,Saxony,CDU/CSU,0.09604,169,1436,0.08079,0.11128
2007,Saxony,PDS/Linke,0.05992,98,1436,0.04764,0.07220
2007,Saxony-Anhalt,Not leaning towards specific party,0.55566,578,822,0.52167,0.58965
2007,Saxony-Anhalt,SPD,0.07754,82,822,0.05924,0.09583
2007,Saxony-Anhalt,CDU/CSU,0.09609,93,822,0.07593,0.11625
2007,Saxony-Anhalt,PDS/Linke,0.08350,69,822,0.06458,0.10242
2007,Thuringa,Not leaning towards specific party,0.60654,632,865,0.57396,0.63911
2007,Thuringa,SPD,0.06157,64,865,0.04554,0.07760
2007,Thuringa,CDU/CSU,0.09101,110,865,0.07183,0.11019
2007,Thuringa,PDS/Linke,0.06162,59,865,0.04558,0.07765
2008,Schleswig-Holstein,Not leaning towards specific party,0.47733,296,511,0.43398,0.52068
2008,Schleswig-Holstein,SPD,0.16123,97,511,0.12931,0.19314
2008,Schleswig-Holstein,CDU/CSU,0.14188,118,511,0.11160,0.17217
2008,Hamburg,Not leaning towards specific party,0.34489,97,232,0.28359,0.40618
2008,Hamburg,SPD,0.21850,70,232,0.16521,0.27179
2008,Hamburg,CDU/CSU,0.19673,65,232,0.14546,0.24799
2008,Lower Saxony,Not leaning towards specific party,0.39834,792,1692,0.37501,0.42168
2008,Lower Saxony,SPD,0.16177,351,1692,0.14422,0.17932
2008,Lower Saxony,CDU/CSU,0.20404,440,1692,0.18484,0.22325
2008,Lower Saxony,FDP,0.02141,49,1692,0.01451,0.02831
2008,Lower Saxony,Bündnis90/Grüne,0.02735,60,1692,0.01958,0.03513
2008,Bremen,Not leaning towards specific party,0.36676,54,90,0.26664,0.46689
2008,Bremen,SPD,0.26600,36,90,0.17420,0.35780
2008,North Rhine-Westphalia,Not leaning towards specific party,0.45768,2053,3859,0.44196,0.47340
2008,North Rhine-Westphalia,SPD,0.14426,680,3859,0.13317,0.15535
2008,North Rhine-Westphalia,CDU/CSU,0.15602,815,3859,0.14457,0.16747
2008,North Rhine-Westphalia,FDP,0.01587,104,3859,0.01193,0.01982
2008,North Rhine-Westphalia,Bündnis90/Grüne,0.03428,156,3859,0.02854,0.04003
2008,North Rhine-Westphalia,PDS/Linke,0.01177,51,3859,0.00837,0.01518
2008,Hesse,Not leaning towards specific party,0.43796,660,1273,0.41070,0.46523
2008,Hesse,SPD,0.16390,269,1273,0.14356,0.18424
2008,Hesse,CDU/CSU,0.12039,215,1273,0.10250,0.13827
2008,Hesse,FDP,0.01959,48,1273,0.01198,0.02721
2008,Hesse,Bündnis90/Grüne,0.04716,81,1273,0.03551,0.05881
2008,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.50571,651,1037,0.47527,0.53616
2008,"Rhineland-Palatinate, Saarland",SPD,0.10978,148,1037,0.09074,0.12882
2008,"Rhineland-Palatinate, Saarland",CDU/CSU,0.13209,202,1037,0.11147,0.15271
2008,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.02407,36,1037,0.01473,0.03340
2008,Baden-Wuerttemberg,Not leaning towards specific party,0.49573,1389,2305,0.47531,0.51615
2008,Baden-Wuerttemberg,SPD,0.10578,306,2305,0.09322,0.11834
2008,Baden-Wuerttemberg,CDU/CSU,0.13496,418,2305,0.12101,0.14891
2008,Baden-Wuerttemberg,FDP,0.02295,70,2305,0.01684,0.02907
2008,Baden-Wuerttemberg,Bündnis90/Grüne,0.03928,122,2305,0.03135,0.04721
2008,Bavaria,Not leaning towards specific party,0.48725,1515,2647,0.46821,0.50630
2008,Bavaria,SPD,0.09045,331,2647,0.07952,0.10138
2008,Bavaria,CDU/CSU,0.18706,639,2647,0.17220,0.20192
2008,Bavaria,FDP,0.01123,44,2647,0.00722,0.01525
2008,Bavaria,Bündnis90/Grüne,0.02766,118,2647,0.02141,0.03391
2008,Berlin,Not leaning towards specific party,0.41892,341,667,0.38145,0.45639
2008,Berlin,SPD,0.14610,130,667,0.11927,0.17292
2008,Berlin,CDU/CSU,0.09060,78,667,0.06880,0.11241
2008,Berlin,Bündnis90/Grüne,0.07358,59,667,0.05376,0.09341
2008,Berlin,PDS/Linke,0.06866,59,667,0.04945,0.08786
2008,Brandenburg,Not leaning towards specific party,0.58846,540,780,0.55391,0.62302
2008,Brandenburg,SPD,0.07394,90,780,0.05556,0.09231
2008,Brandenburg,CDU/CSU,0.06413,64,780,0.04693,0.08133
2008,Brandenburg,PDS/Linke,0.09435,86,780,0.07382,0.11488
2008,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.60872,322,467,0.56441,0.65303
2008,Mecklenburg-Western Pomerania,SPD,0.06825,42,467,0.04535,0.09114
2008,Mecklenburg-Western Pomerania,CDU/CSU,0.11812,67,467,0.08882,0.14743
2008,Mecklenburg-Western Pomerania,PDS/Linke,0.06452,36,467,0.04221,0.08682
2008,Saxony,Not leaning towards specific party,0.56766,986,1415,0.54184,0.59348
2008,Saxony,SPD,0.06568,98,1415,0.05277,0.07860
2008,Saxony,CDU/CSU,0.09939,155,1415,0.08379,0.11498
2008,Saxony,FDP,0.02347,33,1415,0.01558,0.03136
2008,Saxony,Bündnis90/Grüne,0.02346,33,1415,0.01557,0.03135
2008,Saxony,PDS/Linke,0.06834,110,1415,0.05519,0.08149
2008,Saxony-Anhalt,Not leaning towards specific party,0.56273,550,780,0.52790,0.59757
2008,Saxony-Anhalt,SPD,0.07385,71,780,0.05549,0.09222
2008,Saxony-Anhalt,CDU/CSU,0.08255,83,780,0.06322,0.10187
2008,Saxony-Anhalt,PDS/Linke,0.11465,76,780,0.09228,0.13702
2008,Thuringa,Not leaning towards specific party,0.62841,625,834,0.59559,0.66122
2008,Thuringa,SPD,0.05645,53,834,0.04078,0.07212
2008,Thuringa,CDU/CSU,0.09331,104,834,0.07356,0.11307
2008,Thuringa,PDS/Linke,0.05021,52,834,0.03538,0.06504
2009,Schleswig-Holstein,Not leaning towards specific party,0.49794,273,458,0.45210,0.54379
2009,Schleswig-Holstein,SPD,0.14371,89,458,0.11154,0.17587
2009,Schleswig-Holstein,CDU/CSU,0.13238,96,458,0.10131,0.16345
2009,Hamburg,Not leaning towards specific party,0.41652,96,208,0.34937,0.48368
2009,Hamburg,SPD,0.18471,61,208,0.13185,0.23758
2009,Hamburg,CDU/CSU,0.15513,51,208,0.10581,0.20444
2009,Lower Saxony,Not leaning towards specific party,0.42313,775,1590,0.39884,0.44742
2009,Lower Saxony,SPD,0.15141,311,1590,0.13378,0.16903
2009,Lower Saxony,CDU/CSU,0.18653,377,1590,0.16738,0.20568
2009,Lower Saxony,FDP,0.03454,57,1590,0.02556,0.04351
2009,Lower Saxony,Bündnis90/Grüne,0.02837,70,1590,0.02021,0.03654
2009,Bremen,Not leaning towards specific party,0.42254,56,56,0.29200,0.55309
2009,North Rhine-Westphalia,Not leaning towards specific party,0.47064,1914,3563,0.45425,0.48703
2009,North Rhine-Westphalia,SPD,0.12734,591,3563,0.11639,0.13828
2009,North Rhine-Westphalia,CDU/CSU,0.15045,734,3563,0.13871,0.16219
2009,North Rhine-Westphalia,FDP,0.02386,133,3563,0.01885,0.02887
2009,North Rhine-Westphalia,Bündnis90/Grüne,0.03390,150,3563,0.02796,0.03984
2009,North Rhine-Westphalia,PDS/Linke,0.01122,41,3563,0.00776,0.01468
2009,Hesse,Not leaning towards specific party,0.44967,619,1185,0.42134,0.47801
2009,Hesse,SPD,0.14595,226,1185,0.12584,0.16606
2009,Hesse,CDU/CSU,0.11209,184,1185,0.09412,0.13006
2009,Hesse,FDP,0.02833,64,1185,0.01888,0.03778
2009,Hesse,Bündnis90/Grüne,0.05795,92,1185,0.04464,0.07125
2009,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.53363,620,949,0.50187,0.56538
2009,"Rhineland-Palatinate, Saarland",SPD,0.08707,121,949,0.06913,0.10502
2009,"Rhineland-Palatinate, Saarland",CDU/CSU,0.12654,175,949,0.10538,0.14770
2009,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.02643,33,949,0.01622,0.03664
2009,Baden-Wuerttemberg,Not leaning towards specific party,0.51514,1273,2059,0.49355,0.53673
2009,Baden-Wuerttemberg,SPD,0.08951,225,2059,0.07717,0.10184
2009,Baden-Wuerttemberg,CDU/CSU,0.11802,339,2059,0.10408,0.13196
2009,Baden-Wuerttemberg,FDP,0.03132,92,2059,0.02379,0.03884
2009,Baden-Wuerttemberg,Bündnis90/Grüne,0.05221,130,2059,0.04260,0.06183
2009,Bavaria,Not leaning towards specific party,0.51787,1462,2525,0.49837,0.53736
2009,Bavaria,SPD,0.07802,282,2525,0.06756,0.08849
2009,Bavaria,CDU/CSU,0.16436,557,2525,0.14990,0.17882
2009,Bavaria,FDP,0.02405,92,2525,0.01807,0.03002
2009,Bavaria,Bündnis90/Grüne,0.02851,132,2525,0.02201,0.03500
2009,Berlin,Not leaning towards specific party,0.44889,331,654,0.41074,0.48704
2009,Berlin,SPD,0.15554,129,654,0.12774,0.18333
2009,Berlin,CDU/CSU,0.07731,74,654,0.05682,0.09779
2009,Berlin,Bündnis90/Grüne,0.09279,67,654,0.07053,0.11504
2009,Berlin,PDS/Linke,0.06449,53,654,0.04565,0.08333
2009,Brandenburg,Not leaning towards specific party,0.57970,515,739,0.54408,0.61531
2009,Brandenburg,SPD,0.06622,80,739,0.04828,0.08416
2009,Brandenburg,CDU/CSU,0.06538,66,739,0.04755,0.08322
2009,Brandenburg,PDS/Linke,0.08348,78,739,0.06353,0.10344
2009,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.62336,319,447,0.57839,0.66833
2009,Mecklenburg-Western Pomerania,SPD,0.05610,31,447,0.03474,0.07745
2009,Mecklenburg-Western Pomerania,CDU/CSU,0.11449,61,447,0.08494,0.14404
2009,Mecklenburg-Western Pomerania,PDS/Linke,0.06364,36,447,0.04099,0.08630
2009,Saxony,Not leaning towards specific party,0.56321,937,1340,0.53665,0.58978
2009,Saxony,SPD,0.04319,76,1340,0.03230,0.05407
2009,Saxony,CDU/CSU,0.08602,143,1340,0.07100,0.10104
2009,Saxony,FDP,0.04053,43,1340,0.02997,0.05110
2009,Saxony,Bündnis90/Grüne,0.02339,37,1340,0.01530,0.03149
2009,Saxony,PDS/Linke,0.07348,104,1340,0.05951,0.08746
2009,Saxony-Anhalt,Not leaning towards specific party,0.58683,527,733,0.55116,0.62250
2009,Saxony-Anhalt,SPD,0.06338,57,733,0.04573,0.08103
2009,Saxony-Anhalt,CDU/CSU,0.09049,86,733,0.06971,0.11127
2009,Saxony-Anhalt,PDS/Linke,0.09019,63,733,0.06944,0.11094
2009,Thuringa,Not leaning towards specific party,0.61086,587,786,0.57675,0.64496
2009,Thuringa,SPD,0.05908,56,786,0.04259,0.07558
2009,Thuringa,CDU/CSU,0.07636,85,786,0.05778,0.09494
2009,Thuringa,PDS/Linke,0.06118,58,786,0.04442,0.07795
2010,Schleswig-Holstein,Not leaning towards specific party,0.41141,353,672,0.37417,0.44864
2010,Schleswig-Holstein,SPD,0.18722,130,672,0.15771,0.21674
2010,Schleswig-Holstein,CDU/CSU,0.16365,146,672,0.13566,0.19164
2010,Schleswig-Holstein,Bündnis90/Grüne,0.03241,43,672,0.01901,0.04581
2010,Hamburg,Not leaning towards specific party,0.35127,161,344,0.30075,0.40179
2010,Hamburg,SPD,0.15825,67,344,0.11963,0.19688
2010,Hamburg,CDU/CSU,0.17035,64,344,0.13056,0.21014
2010,Hamburg,Bündnis90/Grüne,0.10387,52,344,0.07159,0.13616
2010,Lower Saxony,Not leaning towards specific party,0.37778,1001,2129,0.35718,0.39838
2010,Lower Saxony,SPD,0.16860,425,2129,0.15269,0.18450
2010,Lower Saxony,CDU/CSU,0.18976,475,2129,0.17310,0.20642
2010,Lower Saxony,FDP,0.02945,61,2129,0.02227,0.03664
2010,Lower Saxony,Bündnis90/Grüne,0.03605,124,2129,0.02813,0.04398
2010,Lower Saxony,PDS/Linke,0.01257,43,2129,0.00784,0.01730
2010,Bremen,Not leaning towards specific party,0.42815,84,117,0.33811,0.51820
2010,Bremen,SPD,0.20056,33,117,0.12769,0.27343
2010,North Rhine-Westphalia,Not leaning towards specific party,0.40358,2489,4862,0.38979,0.41737
2010,North Rhine-Westphalia,SPD,0.15894,840,4862,0.14866,0.16922
2010,North Rhine-Westphalia,CDU/CSU,0.16218,958,4862,0.15182,0.17254
2010,North Rhine-Westphalia,FDP,0.02121,159,4862,0.01716,0.02526
2010,North Rhine-Westphalia,Bündnis90/Grüne,0.04969,338,4862,0.04358,0.05580
2010,North Rhine-Westphalia,PDS/Linke,0.01714,78,4862,0.01349,0.02079
2010,Hesse,Not leaning towards specific party,0.40620,800,1618,0.38226,0.43014
2010,Hesse,SPD,0.15418,289,1618,0.13658,0.17179
2010,Hesse,CDU/CSU,0.12298,279,1618,0.10697,0.13899
2010,Hesse,FDP,0.02778,71,1618,0.01977,0.03579
2010,Hesse,Bündnis90/Grüne,0.06397,144,1618,0.05204,0.07590
2010,Hesse,PDS/Linke,0.01365,35,1618,0.00800,0.01931
2010,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.47583,732,1269,0.44834,0.50332
2010,"Rhineland-Palatinate, Saarland",SPD,0.11427,184,1269,0.09676,0.13179
2010,"Rhineland-Palatinate, Saarland",CDU/CSU,0.15531,235,1269,0.13538,0.17525
2010,"Rhineland-Palatinate, Saarland",FDP,0.02788,45,1269,0.01882,0.03694
2010,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.03490,73,1269,0.02480,0.04500
2010,Baden-Wuerttemberg,Not leaning towards specific party,0.45128,1568,2820,0.43291,0.46965
2010,Baden-Wuerttemberg,SPD,0.10560,313,2820,0.09425,0.11694
2010,Baden-Wuerttemberg,CDU/CSU,0.15070,514,2820,0.13750,0.16391
2010,Baden-Wuerttemberg,FDP,0.02489,104,2820,0.01914,0.03064
2010,Baden-Wuerttemberg,Bündnis90/Grüne,0.06577,287,2820,0.05662,0.07492
2010,Baden-Wuerttemberg,PDS/Linke,0.00925,34,2820,0.00572,0.01278
2010,Bavaria,Not leaning towards specific party,0.47616,1940,3510,0.45964,0.49269
2010,Bavaria,SPD,0.09159,395,3510,0.08205,0.10114
2010,Bavaria,CDU/CSU,0.17590,743,3510,0.16330,0.18850
2010,Bavaria,FDP,0.02475,104,3510,0.01961,0.02989
2010,Bavaria,Bündnis90/Grüne,0.04492,250,3510,0.03806,0.05177
2010,Bavaria,PDS/Linke,0.00771,40,3510,0.00482,0.01061
2010,Bavaria,Others,0.00772,38,3510,0.00483,0.01062
2010,Berlin,Not leaning towards specific party,0.39887,416,866,0.36624,0.43151
2010,Berlin,SPD,0.14721,141,866,0.12360,0.17083
2010,Berlin,CDU/CSU,0.08111,89,866,0.06292,0.09931
2010,Berlin,Bündnis90/Grüne,0.09362,125,866,0.07421,0.11303
2010,Berlin,PDS/Linke,0.09975,95,866,0.07978,0.11972
2010,Brandenburg,Not leaning towards specific party,0.51972,543,903,0.48711,0.55232
2010,Brandenburg,SPD,0.09035,117,903,0.07164,0.10906
2010,Brandenburg,CDU/CSU,0.06766,88,903,0.05127,0.08405
2010,Brandenburg,Bündnis90/Grüne,0.01938,33,903,0.01038,0.02837
2010,Brandenburg,PDS/Linke,0.11715,122,903,0.09617,0.13814
2010,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.57551,384,553,0.53428,0.61674
2010,Mecklenburg-Western Pomerania,SPD,0.05513,38,553,0.03609,0.07417
2010,Mecklenburg-Western Pomerania,CDU/CSU,0.12485,82,553,0.09728,0.15243
2010,Mecklenburg-Western Pomerania,PDS/Linke,0.08444,49,553,0.06124,0.10763
2010,Saxony,Not leaning towards specific party,0.51190,1028,1620,0.48756,0.53625
2010,Saxony,SPD,0.05661,111,1620,0.04535,0.06787
2010,Saxony,CDU/CSU,0.12159,239,1620,0.10567,0.13751
2010,Saxony,FDP,0.01359,38,1620,0.00795,0.01924
2010,Saxony,Bündnis90/Grüne,0.03025,65,1620,0.02191,0.03859
