year,age_gr,sampreg,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,66 and older,West,CDU/CSU,0.32607,1208,3578,0.31071,0.34143
2015,66 and older,West,FDP,0.01888,88,3578,0.01442,0.02334
2015,66 and older,West,Bündnis90/Grüne,0.03193,134,3578,0.02617,0.03769
2015,66 and older,West,AfD,0.01260,43,3578,0.00894,0.01625
2015,66 and older,East,Not leaning towards specific party,0.54337,645,1169,0.51481,0.57194
2015,66 and older,East,SPD,0.12470,168,1169,0.10575,0.14365
2015,66 and older,East,CDU/CSU,0.17448,201,1169,0.15271,0.19624
2015,66 and older,East,PDS/Linke,0.12365,155,1169,0.10478,0.14253
2016,17-29 y.,West,Not leaning towards specific party,0.65424,2397,3165,0.63767,0.67082
2016,17-29 y.,West,SPD,0.06087,189,3165,0.05254,0.06921
2016,17-29 y.,West,CDU/CSU,0.07169,235,3165,0.06270,0.08068
2016,17-29 y.,West,Bündnis90/Grüne,0.06179,192,3165,0.05340,0.07018
2016,17-29 y.,West,PDS/Linke,0.01846,64,3165,0.01377,0.02315
2016,17-29 y.,West,AfD,0.01756,55,3165,0.01299,0.02214
2016,17-29 y.,West,Others,0.00985,33,3165,0.00641,0.01329
2016,17-29 y.,East,Not leaning towards specific party,0.64319,482,521,0.60201,0.68437
2016,17-29 y.,East,PDS/Linke,0.06101,39,521,0.04044,0.08158
2016,30-45 y.,West,Not leaning towards specific party,0.61422,3852,5629,0.60150,0.62694
2016,30-45 y.,West,SPD,0.07825,414,5629,0.07123,0.08526
2016,30-45 y.,West,CDU/CSU,0.12767,660,5629,0.11895,0.13639
2016,30-45 y.,West,FDP,0.01453,57,5629,0.01141,0.01766
2016,30-45 y.,West,Bündnis90/Grüne,0.08296,394,5629,0.07575,0.09016
2016,30-45 y.,West,PDS/Linke,0.02167,102,5629,0.01787,0.02548
2016,30-45 y.,West,AfD,0.02077,99,5629,0.01704,0.02449
2016,30-45 y.,West,Others,0.01431,51,5629,0.01120,0.01741
2016,30-45 y.,East,Not leaning towards specific party,0.71090,961,1307,0.68632,0.73549
2016,30-45 y.,East,SPD,0.04558,60,1307,0.03427,0.05689
2016,30-45 y.,East,CDU/CSU,0.07080,110,1307,0.05689,0.08472
2016,30-45 y.,East,Bündnis90/Grüne,0.03739,49,1307,0.02710,0.04768
2016,30-45 y.,East,PDS/Linke,0.03942,70,1307,0.02886,0.04997
2016,30-45 y.,East,AfD,0.04166,57,1307,0.03082,0.05250
2016,46-65 y.,West,Not leaning towards specific party,0.55337,3665,6617,0.54139,0.56535
2016,46-65 y.,West,SPD,0.13605,887,6617,0.12779,0.14431
2016,46-65 y.,West,CDU/CSU,0.15850,1103,6617,0.14970,0.16730
2016,46-65 y.,West,FDP,0.00980,68,6617,0.00743,0.01218
2016,46-65 y.,West,Bündnis90/Grüne,0.08479,618,6617,0.07807,0.09150
2016,46-65 y.,West,PDS/Linke,0.01397,117,6617,0.01115,0.01680
2016,46-65 y.,West,AfD,0.01813,128,6617,0.01492,0.02135
2016,46-65 y.,West,Others,0.00493,31,6617,0.00324,0.00662
2016,46-65 y.,East,Not leaning towards specific party,0.65920,1232,1814,0.63738,0.68102
2016,46-65 y.,East,SPD,0.04632,87,1814,0.03664,0.05599
2016,46-65 y.,East,CDU/CSU,0.10324,221,1814,0.08923,0.11725
2016,46-65 y.,East,Bündnis90/Grüne,0.02160,59,1814,0.01491,0.02829
2016,46-65 y.,East,PDS/Linke,0.08499,142,1814,0.07215,0.09783
2016,46-65 y.,East,AfD,0.04677,73,1814,0.03705,0.05649
2016,66 and older,West,Not leaning towards specific party,0.41898,1381,3464,0.40254,0.43541
2016,66 and older,West,SPD,0.18298,676,3464,0.17010,0.19586
2016,66 and older,West,CDU/CSU,0.30129,1116,3464,0.28601,0.31657
2016,66 and older,West,FDP,0.02102,102,3464,0.01624,0.02580
2016,66 and older,West,Bündnis90/Grüne,0.03997,148,3464,0.03344,0.04649
2016,66 and older,West,AfD,0.01013,41,3464,0.00679,0.01346
2016,66 and older,East,Not leaning towards specific party,0.58836,651,1140,0.55978,0.61694
2016,66 and older,East,SPD,0.09382,134,1140,0.07689,0.11075
2016,66 and older,East,CDU/CSU,0.15569,178,1140,0.13464,0.17675
2016,66 and older,East,PDS/Linke,0.11168,139,1140,0.09339,0.12998
2016,66 and older,East,AfD,0.03122,38,1140,0.02112,0.04132
2017,17-29 y.,West,Not leaning towards specific party,0.64658,3057,4023,0.63181,0.66136
2017,17-29 y.,West,SPD,0.06762,286,4023,0.05986,0.07538
2017,17-29 y.,West,CDU/CSU,0.08633,349,4023,0.07765,0.09501
2017,17-29 y.,West,FDP,0.01118,53,4023,0.00793,0.01443
2017,17-29 y.,West,Bündnis90/Grüne,0.04571,186,4023,0.03926,0.05217
2017,17-29 y.,West,PDS/Linke,0.02873,92,4023,0.02357,0.03389
2017,17-29 y.,East,Not leaning towards specific party,0.71387,674,761,0.68174,0.74600
2017,17-29 y.,East,CDU/CSU,0.04078,46,761,0.02672,0.05484
2017,17-29 y.,East,PDS/Linke,0.05469,41,761,0.03853,0.07086
2017,30-45 y.,West,Not leaning towards specific party,0.63093,4537,6581,0.61927,0.64259
2017,30-45 y.,West,SPD,0.08611,497,6581,0.07933,0.09289
2017,30-45 y.,West,CDU/CSU,0.12619,869,6581,0.11817,0.13421
2017,30-45 y.,West,FDP,0.01460,72,6581,0.01170,0.01749
2017,30-45 y.,West,Bündnis90/Grüne,0.06141,354,6581,0.05561,0.06721
2017,30-45 y.,West,PDS/Linke,0.02604,123,6581,0.02219,0.02988
2017,30-45 y.,West,AfD,0.01939,90,6581,0.01606,0.02272
2017,30-45 y.,West,Others,0.00866,39,6581,0.00642,0.01090
2017,30-45 y.,East,Not leaning towards specific party,0.69488,1216,1600,0.67231,0.71745
2017,30-45 y.,East,SPD,0.06128,79,1600,0.04952,0.07303
2017,30-45 y.,East,CDU/CSU,0.06916,131,1600,0.05672,0.08159
2017,30-45 y.,East,Bündnis90/Grüne,0.03759,55,1600,0.02826,0.04691
2017,30-45 y.,East,PDS/Linke,0.04620,73,1600,0.03591,0.05649
2017,30-45 y.,East,AfD,0.03281,46,1600,0.02408,0.04154
2017,46-65 y.,West,Not leaning towards specific party,0.53432,4370,7864,0.52329,0.54535
2017,46-65 y.,West,SPD,0.16180,1186,7864,0.15366,0.16994
2017,46-65 y.,West,CDU/CSU,0.15005,1293,7864,0.14215,0.15794
2017,46-65 y.,West,FDP,0.01555,129,7864,0.01282,0.01829
2017,46-65 y.,West,Bündnis90/Grüne,0.06344,566,7864,0.05805,0.06883
2017,46-65 y.,West,PDS/Linke,0.01690,151,7864,0.01405,0.01975
2017,46-65 y.,West,AfD,0.02813,169,7864,0.02448,0.03179
2017,46-65 y.,East,Not leaning towards specific party,0.65054,1486,2152,0.63039,0.67069
2017,46-65 y.,East,SPD,0.05787,137,2152,0.04800,0.06774
2017,46-65 y.,East,CDU/CSU,0.10351,247,2152,0.09063,0.11638
2017,46-65 y.,East,Bündnis90/Grüne,0.01983,55,2152,0.01394,0.02573
2017,46-65 y.,East,PDS/Linke,0.07510,146,2152,0.06396,0.08624
2017,46-65 y.,East,AfD,0.05024,81,2152,0.04101,0.05947
2017,66 and older,West,Not leaning towards specific party,0.40578,1461,3674,0.38990,0.42166
2017,66 and older,West,SPD,0.21579,787,3674,0.20249,0.22910
2017,66 and older,West,CDU/CSU,0.27726,1102,3674,0.26279,0.29174
2017,66 and older,West,FDP,0.02481,110,3674,0.01978,0.02984
2017,66 and older,West,Bündnis90/Grüne,0.03291,135,3674,0.02714,0.03868
2017,66 and older,West,PDS/Linke,0.00829,38,3674,0.00536,0.01122
2017,66 and older,West,AfD,0.00952,41,3674,0.00638,0.01266
2017,66 and older,East,Not leaning towards specific party,0.55855,662,1173,0.53012,0.58697
2017,66 and older,East,SPD,0.12944,169,1173,0.11022,0.14866
2017,66 and older,East,CDU/CSU,0.15374,163,1173,0.13308,0.17439
2017,66 and older,East,PDS/Linke,0.10948,145,1173,0.09160,0.12736
2017,66 and older,East,AfD,0.02443,34,1173,0.01560,0.03327
2018,17-29 y.,West,Not leaning towards specific party,0.62955,3177,4373,0.61523,0.64386
2018,17-29 y.,West,SPD,0.06489,262,4373,0.05759,0.07220
2018,17-29 y.,West,CDU/CSU,0.07670,339,4373,0.06881,0.08459
2018,17-29 y.,West,FDP,0.02092,87,4373,0.01668,0.02517
2018,17-29 y.,West,Bündnis90/Grüne,0.06770,266,4373,0.06025,0.07514
2018,17-29 y.,West,PDS/Linke,0.04248,144,4373,0.03650,0.04846
2018,17-29 y.,West,AfD,0.02093,55,4373,0.01668,0.02517
2018,17-29 y.,West,Others,0.01100,43,4373,0.00791,0.01410
2018,17-29 y.,East,Not leaning towards specific party,0.63374,673,775,0.59980,0.66768
2018,17-29 y.,East,CDU/CSU,0.04451,50,775,0.02998,0.05903
2018,17-29 y.,East,PDS/Linke,0.06241,52,775,0.04537,0.07945
2018,30-45 y.,West,Not leaning towards specific party,0.60906,4463,6548,0.59724,0.62088
2018,30-45 y.,West,SPD,0.08385,430,6548,0.07714,0.09056
2018,30-45 y.,West,CDU/CSU,0.12121,782,6548,0.11331,0.12912
2018,30-45 y.,West,FDP,0.02345,107,6548,0.01978,0.02711
2018,30-45 y.,West,Bündnis90/Grüne,0.07993,434,6548,0.07336,0.08650
2018,30-45 y.,West,PDS/Linke,0.02991,151,6548,0.02578,0.03404
2018,30-45 y.,West,AfD,0.02686,132,6548,0.02295,0.03078
2018,30-45 y.,West,Others,0.01027,49,6548,0.00783,0.01271
2018,30-45 y.,East,Not leaning towards specific party,0.68031,1168,1584,0.65733,0.70328
2018,30-45 y.,East,SPD,0.04581,55,1584,0.03551,0.05611
2018,30-45 y.,East,CDU/CSU,0.07664,132,1584,0.06354,0.08975
2018,30-45 y.,East,Bündnis90/Grüne,0.04683,74,1584,0.03642,0.05724
2018,30-45 y.,East,PDS/Linke,0.05132,80,1584,0.04045,0.06219
2018,30-45 y.,East,AfD,0.06038,75,1584,0.04865,0.07212
2018,46-65 y.,West,Not leaning towards specific party,0.53945,4314,7817,0.52840,0.55050
2018,46-65 y.,West,SPD,0.13395,979,7817,0.12640,0.14151
2018,46-65 y.,West,CDU/CSU,0.14947,1243,7817,0.14157,0.15738
2018,46-65 y.,West,FDP,0.01888,145,7817,0.01586,0.02189
2018,46-65 y.,West,Bündnis90/Grüne,0.07733,687,7817,0.07141,0.08325
2018,46-65 y.,West,PDS/Linke,0.02148,178,7817,0.01827,0.02470
2018,46-65 y.,West,AfD,0.03277,234,7817,0.02882,0.03671
2018,46-65 y.,West,Others,0.00639,37,7817,0.00462,0.00815
2018,46-65 y.,East,Not leaning towards specific party,0.66990,1470,2104,0.64981,0.69000
2018,46-65 y.,East,SPD,0.04493,101,2104,0.03608,0.05378
2018,46-65 y.,East,CDU/CSU,0.08959,221,2104,0.07739,0.10180
2018,46-65 y.,East,Bündnis90/Grüne,0.02782,60,2104,0.02079,0.03484
2018,46-65 y.,East,PDS/Linke,0.07243,160,2104,0.06135,0.08350
2018,46-65 y.,East,AfD,0.05768,92,2104,0.04771,0.06764
2018,66 and older,West,Not leaning towards specific party,0.39664,1427,3684,0.38084,0.41244
2018,66 and older,West,SPD,0.18881,723,3684,0.17617,0.20145
2018,66 and older,West,CDU/CSU,0.29250,1117,3684,0.27780,0.30719
2018,66 and older,West,FDP,0.02708,130,3684,0.02184,0.03232
2018,66 and older,West,Bündnis90/Grüne,0.04366,186,3684,0.03706,0.05025
2018,66 and older,West,PDS/Linke,0.00989,46,3684,0.00670,0.01309
2018,66 and older,West,AfD,0.01407,55,3684,0.01026,0.01787
2018,66 and older,East,Not leaning towards specific party,0.56425,682,1193,0.53610,0.59240
2018,66 and older,East,SPD,0.09896,137,1193,0.08201,0.11591
2018,66 and older,East,CDU/CSU,0.14870,171,1193,0.12850,0.16890
2018,66 and older,East,PDS/Linke,0.11624,153,1193,0.09805,0.13444
2018,66 and older,East,AfD,0.03989,50,1193,0.02878,0.05100
2019,17-29 y.,West,Not leaning towards specific party,0.58816,2130,3150,0.57097,0.60535
2019,17-29 y.,West,SPD,0.03626,135,3150,0.02973,0.04279
2019,17-29 y.,West,CDU/CSU,0.05838,172,3150,0.05019,0.06657
2019,17-29 y.,West,FDP,0.02081,79,3150,0.01582,0.02579
2019,17-29 y.,West,Bündnis90/Grüne,0.10821,415,3150,0.09736,0.11906
2019,17-29 y.,West,PDS/Linke,0.04154,98,3150,0.03457,0.04851
2019,17-29 y.,West,AfD,0.01947,55,3150,0.01465,0.02430
2019,17-29 y.,West,Others,0.01389,66,3150,0.00980,0.01798
2019,17-29 y.,East,Not leaning towards specific party,0.66818,474,557,0.62904,0.70732
2019,17-29 y.,East,Bündnis90/Grüne,0.04756,48,557,0.02987,0.06526
2019,17-29 y.,East,PDS/Linke,0.05167,35,557,0.03327,0.07007
2019,30-45 y.,West,Not leaning towards specific party,0.61129,3093,4849,0.59757,0.62501
2019,30-45 y.,West,SPD,0.05683,294,4849,0.05031,0.06335
2019,30-45 y.,West,CDU/CSU,0.09405,547,4849,0.08583,0.10226
2019,30-45 y.,West,FDP,0.02365,117,4849,0.01937,0.02792
2019,30-45 y.,West,Bündnis90/Grüne,0.11800,514,4849,0.10892,0.12708
2019,30-45 y.,West,PDS/Linke,0.02783,123,4849,0.02320,0.03246
2019,30-45 y.,West,AfD,0.02663,111,4849,0.02210,0.03116
2019,30-45 y.,West,Others,0.00985,50,4849,0.00707,0.01263
2019,30-45 y.,East,Not leaning towards specific party,0.64999,870,1254,0.62357,0.67640
2019,30-45 y.,East,SPD,0.04016,41,1254,0.02929,0.05104
2019,30-45 y.,East,CDU/CSU,0.05924,110,1254,0.04617,0.07232
2019,30-45 y.,East,Bündnis90/Grüne,0.07396,77,1254,0.05947,0.08845
2019,30-45 y.,East,PDS/Linke,0.05844,82,1254,0.04545,0.07143
2019,30-45 y.,East,AfD,0.07200,74,1254,0.05769,0.08631
2019,46-65 y.,West,Not leaning towards specific party,0.53439,3988,7922,0.52341,0.54538
2019,46-65 y.,West,SPD,0.10634,769,7922,0.09955,0.11313
2019,46-65 y.,West,CDU/CSU,0.14262,1297,7922,0.13492,0.15032
2019,46-65 y.,West,FDP,0.01507,221,7922,0.01239,0.01775
2019,46-65 y.,West,Bündnis90/Grüne,0.11520,1161,7922,0.10817,0.12223
2019,46-65 y.,West,PDS/Linke,0.01761,178,7922,0.01471,0.02050
2019,46-65 y.,West,AfD,0.03475,227,7922,0.03072,0.03878
2019,46-65 y.,West,Others,0.00964,81,7922,0.00749,0.01179
2019,46-65 y.,East,Not leaning towards specific party,0.62785,1366,2212,0.60771,0.64800
2019,46-65 y.,East,SPD,0.03769,97,2212,0.02975,0.04563
2019,46-65 y.,East,CDU/CSU,0.09652,275,2212,0.08421,0.10883
2019,46-65 y.,East,FDP,0.01450,51,2212,0.00952,0.01948
2019,46-65 y.,East,Bündnis90/Grüne,0.04507,142,2212,0.03642,0.05372
2019,46-65 y.,East,PDS/Linke,0.07494,154,2212,0.06396,0.08591
2019,46-65 y.,East,AfD,0.06694,127,2212,0.05653,0.07736
2019,66 and older,West,Not leaning towards specific party,0.41725,1391,3753,0.40147,0.43303
2019,66 and older,West,SPD,0.16493,638,3753,0.15305,0.17680
2019,66 and older,West,CDU/CSU,0.26504,1157,3753,0.25092,0.27916
2019,66 and older,West,FDP,0.02785,143,3753,0.02259,0.03312
2019,66 and older,West,Bündnis90/Grüne,0.06503,298,3753,0.05714,0.07292
2019,66 and older,West,PDS/Linke,0.01462,59,3753,0.01078,0.01846
2019,66 and older,West,AfD,0.01830,67,3753,0.01401,0.02259
2019,66 and older,East,Not leaning towards specific party,0.55930,689,1257,0.53184,0.58676
2019,66 and older,East,SPD,0.08815,115,1257,0.07247,0.10383
2019,66 and older,East,CDU/CSU,0.14605,198,1257,0.12652,0.16559
2019,66 and older,East,Bündnis90/Grüne,0.02058,38,1257,0.01273,0.02843
2019,66 and older,East,PDS/Linke,0.12357,160,1257,0.10537,0.14177
2019,66 and older,East,AfD,0.04085,57,1257,0.02990,0.05179
2020,17-29 y.,West,Not leaning towards specific party,0.60753,3190,4248,0.59284,0.62222
2020,17-29 y.,West,SPD,0.03512,129,4248,0.02958,0.04066
2020,17-29 y.,West,CDU/CSU,0.06691,250,4248,0.05939,0.07442
2020,17-29 y.,West,FDP,0.01258,61,4248,0.00923,0.01593
2020,17-29 y.,West,Bündnis90/Grüne,0.12260,452,4248,0.11273,0.13246
2020,17-29 y.,West,PDS/Linke,0.03164,102,4248,0.02638,0.03691
2020,17-29 y.,West,Others,0.01777,64,4248,0.01380,0.02174
2020,17-29 y.,East,Not leaning towards specific party,0.65370,571,664,0.61748,0.68992
2020,17-29 y.,East,Bündnis90/Grüne,0.06256,51,664,0.04413,0.08100
2020,17-29 y.,East,PDS/Linke,0.05751,42,664,0.03979,0.07523
2020,30-45 y.,West,Not leaning towards specific party,0.61285,4585,6445,0.60096,0.62474
2020,30-45 y.,West,SPD,0.05619,299,6445,0.05057,0.06181
2020,30-45 y.,West,CDU/CSU,0.10875,634,6445,0.10115,0.11635
2020,30-45 y.,West,FDP,0.01328,67,6445,0.01048,0.01607
2020,30-45 y.,West,Bündnis90/Grüne,0.12391,572,6445,0.11587,0.13196
2020,30-45 y.,West,PDS/Linke,0.02732,121,6445,0.02334,0.03130
2020,30-45 y.,West,AfD,0.02232,82,6445,0.01872,0.02593
2020,30-45 y.,West,Others,0.01303,53,6445,0.01026,0.01580
2020,30-45 y.,West,Party combinations,0.00812,32,6445,0.00593,0.01031
2020,30-45 y.,East,Not leaning towards specific party,0.64285,1060,1492,0.61853,0.66717
2020,30-45 y.,East,SPD,0.03980,45,1492,0.02988,0.04973
2020,30-45 y.,East,CDU/CSU,0.07407,133,1492,0.06077,0.08736
2020,30-45 y.,East,Bündnis90/Grüne,0.05981,94,1492,0.04777,0.07185
2020,30-45 y.,East,PDS/Linke,0.06517,82,1492,0.05264,0.07770
2020,30-45 y.,East,AfD,0.07717,78,1492,0.06362,0.09071
2020,46-65 y.,West,Not leaning towards specific party,0.51953,4285,8066,0.50862,0.53043
2020,46-65 y.,West,SPD,0.10033,714,8066,0.09377,0.10688
2020,46-65 y.,West,CDU/CSU,0.15152,1308,8066,0.14369,0.15934
2020,46-65 y.,West,FDP,0.01431,164,8066,0.01172,0.01690
2020,46-65 y.,West,Bündnis90/Grüne,0.12980,1148,8066,0.12247,0.13714
2020,46-65 y.,West,PDS/Linke,0.01813,143,8066,0.01522,0.02104
2020,46-65 y.,West,AfD,0.02990,186,8066,0.02618,0.03361
2020,46-65 y.,West,Others,0.01047,61,8066,0.00825,0.01269
2020,46-65 y.,West,Party combinations,0.00700,57,8066,0.00518,0.00882
2020,46-65 y.,East,Not leaning towards specific party,0.59971,1291,2129,0.57889,0.62053
2020,46-65 y.,East,SPD,0.03412,90,2129,0.02641,0.04184
2020,46-65 y.,East,CDU/CSU,0.11442,270,2129,0.10089,0.12794
2020,46-65 y.,East,FDP,0.00976,34,2129,0.00558,0.01394
2020,46-65 y.,East,Bündnis90/Grüne,0.05011,145,2129,0.04084,0.05938
2020,46-65 y.,East,PDS/Linke,0.08653,163,2129,0.07458,0.09847
2020,46-65 y.,East,AfD,0.07475,136,2129,0.06357,0.08592
2020,66 and older,West,Not leaning towards specific party,0.40244,1348,3585,0.38639,0.41850
2020,66 and older,West,SPD,0.17027,617,3585,0.15796,0.18258
2020,66 and older,West,CDU/CSU,0.27790,1100,3585,0.26324,0.29257
2020,66 and older,West,FDP,0.02189,103,3585,0.01710,0.02668
2020,66 and older,West,Bündnis90/Grüne,0.07307,314,3585,0.06455,0.08159
2020,66 and older,West,PDS/Linke,0.01613,51,3585,0.01201,0.02026
2020,66 and older,West,AfD,0.01412,52,3585,0.01025,0.01798
2020,66 and older,East,Not leaning towards specific party,0.55543,672,1200,0.52730,0.58355
2020,66 and older,East,SPD,0.08109,101,1200,0.06564,0.09654
2020,66 and older,East,CDU/CSU,0.15090,178,1200,0.13064,0.17117
2020,66 and older,East,Bündnis90/Grüne,0.02513,39,1200,0.01627,0.03399
2020,66 and older,East,PDS/Linke,0.13250,166,1200,0.11331,0.15169
2020,66 and older,East,AfD,0.02997,44,1200,0.02032,0.03962
2021,17-29 y.,West,Not leaning towards specific party,0.56881,1835,2662,0.55000,0.58763
2021,17-29 y.,West,SPD,0.03558,112,2662,0.02854,0.04261
2021,17-29 y.,West,CDU/CSU,0.04988,127,2662,0.04161,0.05815
2021,17-29 y.,West,FDP,0.03313,84,2662,0.02633,0.03993
2021,17-29 y.,West,Bündnis90/Grüne,0.16277,379,2662,0.14874,0.17679
2021,17-29 y.,West,PDS/Linke,0.03244,80,2662,0.02571,0.03917
2021,17-29 y.,West,Others,0.02541,45,2662,0.01943,0.03139
2021,17-29 y.,East,Not leaning towards specific party,0.60734,332,409,0.55995,0.65472
2021,17-29 y.,East,Bündnis90/Grüne,0.05695,41,409,0.03446,0.07943
2021,17-29 y.,East,PDS/Linke,0.07952,36,409,0.05327,0.10577
2021,30-45 y.,West,Not leaning towards specific party,0.59554,2831,4128,0.58056,0.61051
2021,30-45 y.,West,SPD,0.06132,246,4128,0.05400,0.06864
2021,30-45 y.,West,CDU/CSU,0.09923,371,4128,0.09011,0.10835
2021,30-45 y.,West,FDP,0.03137,95,4128,0.02605,0.03669
2021,30-45 y.,West,Bündnis90/Grüne,0.12231,411,4128,0.11232,0.13231
2021,30-45 y.,West,PDS/Linke,0.02760,92,4128,0.02261,0.03260
2021,30-45 y.,West,AfD,0.02440,46,4128,0.01969,0.02910
2021,30-45 y.,West,Others,0.01216,36,4128,0.00882,0.01551
2021,30-45 y.,East,Not leaning towards specific party,0.63044,703,1006,0.60060,0.66028
2021,30-45 y.,East,SPD,0.03469,40,1006,0.02338,0.04601
2021,30-45 y.,East,CDU/CSU,0.06179,80,1006,0.04690,0.07667
2021,30-45 y.,East,Bündnis90/Grüne,0.11102,96,1006,0.09159,0.13044
2021,30-45 y.,East,PDS/Linke,0.04389,41,1006,0.03123,0.05656
2021,30-45 y.,East,AfD,0.06099,46,1006,0.04620,0.07579
2021,46-65 y.,West,Not leaning towards specific party,0.51049,2835,5639,0.49744,0.52354
2021,46-65 y.,West,SPD,0.10891,584,5639,0.10078,0.11704
2021,46-65 y.,West,CDU/CSU,0.15053,866,5639,0.14119,0.15986
2021,46-65 y.,West,FDP,0.02706,194,5639,0.02282,0.03129
2021,46-65 y.,West,Bündnis90/Grüne,0.12872,896,5639,0.11998,0.13746
2021,46-65 y.,West,PDS/Linke,0.01342,95,5639,0.01042,0.01643
2021,46-65 y.,West,AfD,0.02172,100,5639,0.01791,0.02552
2021,46-65 y.,West,Others,0.01086,69,5639,0.00815,0.01356
2021,46-65 y.,East,Not leaning towards specific party,0.61495,846,1441,0.58982,0.64009
2021,46-65 y.,East,SPD,0.06335,101,1441,0.05077,0.07593
2021,46-65 y.,East,CDU/CSU,0.10425,175,1441,0.08847,0.12004
2021,46-65 y.,East,FDP,0.02286,40,1441,0.01514,0.03058
2021,46-65 y.,East,Bündnis90/Grüne,0.05433,123,1441,0.04262,0.06603
2021,46-65 y.,East,PDS/Linke,0.05667,91,1441,0.04473,0.06861
2021,46-65 y.,East,AfD,0.05338,65,1441,0.04177,0.06499
2021,66 and older,West,Not leaning towards specific party,0.35371,904,2620,0.33540,0.37202
2021,66 and older,West,SPD,0.18383,496,2620,0.16900,0.19867
2021,66 and older,West,CDU/CSU,0.27706,792,2620,0.25992,0.29420
2021,66 and older,West,FDP,0.03777,123,2620,0.03046,0.04507
2021,66 and older,West,Bündnis90/Grüne,0.08993,274,2620,0.07898,0.10089
2021,66 and older,West,PDS/Linke,0.01241,31,2620,0.00817,0.01665
2021,66 and older,East,Not leaning towards specific party,0.52018,448,793,0.48538,0.55497
2021,66 and older,East,SPD,0.10662,85,793,0.08513,0.12812
2021,66 and older,East,CDU/CSU,0.12853,121,793,0.10522,0.15184
2021,66 and older,East,Bündnis90/Grüne,0.04429,36,793,0.02996,0.05862
2021,66 and older,East,PDS/Linke,0.12606,103,793,0.10295,0.14918
