year,age_gr,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.11809,102,1033,0.09840,0.13778
2015,30-45 y.,Bavaria,Not leaning towards specific party,0.61016,933,1290,0.58354,0.63679
2015,30-45 y.,Bavaria,SPD,0.08548,95,1290,0.07022,0.10075
2015,30-45 y.,Bavaria,CDU/CSU,0.15347,187,1290,0.13379,0.17314
2015,30-45 y.,Bavaria,Bündnis90/Grüne,0.07273,75,1290,0.05855,0.08690
2015,30-45 y.,Berlin,Not leaning towards specific party,0.60266,190,233,0.53969,0.66563
2015,30-45 y.,Berlin,Bündnis90/Grüne,0.12567,43,233,0.08301,0.16832
2015,30-45 y.,Brandenburg,Not leaning towards specific party,0.69702,189,189,0.63133,0.76271
2015,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.74924,112,112,0.66860,0.82988
2015,30-45 y.,Saxony,Not leaning towards specific party,0.67115,304,354,0.62214,0.72016
2015,30-45 y.,Saxony,CDU/CSU,0.14198,50,354,0.10557,0.17839
2015,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.78546,188,188,0.72662,0.84430
2015,30-45 y.,Thuringa,Not leaning towards specific party,0.71325,202,202,0.65072,0.77577
2015,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.50825,144,234,0.44406,0.57245
2015,46-65 y.,Schleswig-Holstein,SPD,0.19968,55,234,0.14835,0.25101
2015,46-65 y.,Schleswig-Holstein,CDU/CSU,0.16620,35,234,0.11840,0.21400
2015,46-65 y.,Hamburg,Not leaning towards specific party,0.46472,60,60,0.33746,0.59199
2015,46-65 y.,Lower Saxony,Not leaning towards specific party,0.53347,458,801,0.49890,0.56804
2015,46-65 y.,Lower Saxony,SPD,0.18642,150,801,0.15943,0.21341
2015,46-65 y.,Lower Saxony,CDU/CSU,0.16876,138,801,0.14280,0.19471
2015,46-65 y.,Lower Saxony,Bündnis90/Grüne,0.04681,55,801,0.03218,0.06145
2015,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.52214,960,1811,0.49913,0.54516
2015,46-65 y.,North Rhine-Westphalia,SPD,0.19337,335,1811,0.17518,0.21157
2015,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.16954,344,1811,0.15225,0.18683
2015,46-65 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06599,131,1811,0.05455,0.07743
2015,46-65 y.,North Rhine-Westphalia,PDS/Linke,0.01374,41,1811,0.00838,0.01911
2015,46-65 y.,Hesse,Not leaning towards specific party,0.61145,393,640,0.57366,0.64924
2015,46-65 y.,Hesse,SPD,0.12700,94,640,0.10118,0.15282
2015,46-65 y.,Hesse,CDU/CSU,0.13107,100,640,0.10491,0.15724
2015,46-65 y.,Hesse,Bündnis90/Grüne,0.07854,53,640,0.05768,0.09939
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.60457,365,560,0.56404,0.64511
2015,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.13495,73,560,0.10662,0.16327
2015,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.15455,84,560,0.12458,0.18452
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.06722,38,560,0.04647,0.08798
2015,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.55471,558,954,0.52316,0.58627
2015,46-65 y.,Baden-Wuerttemberg,SPD,0.11280,104,954,0.09271,0.13288
2015,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.15440,170,954,0.13146,0.17734
2015,46-65 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.11415,122,954,0.09396,0.13434
2015,46-65 y.,Bavaria,Not leaning towards specific party,0.59790,882,1400,0.57220,0.62359
2015,46-65 y.,Bavaria,SPD,0.08254,135,1400,0.06812,0.09696
2015,46-65 y.,Bavaria,CDU/CSU,0.21161,281,1400,0.19020,0.23301
2015,46-65 y.,Bavaria,Bündnis90/Grüne,0.04672,102,1400,0.03566,0.05778
2015,46-65 y.,Berlin,Not leaning towards specific party,0.51979,164,250,0.45773,0.58184
2015,46-65 y.,Berlin,CDU/CSU,0.12748,41,250,0.08605,0.16891
2015,46-65 y.,Berlin,Bündnis90/Grüne,0.12870,45,250,0.08710,0.17029
2015,46-65 y.,Brandenburg,Not leaning towards specific party,0.66390,258,366,0.61544,0.71236
2015,46-65 y.,Brandenburg,SPD,0.07659,37,366,0.04931,0.10387
2015,46-65 y.,Brandenburg,CDU/CSU,0.09878,35,366,0.06817,0.12939
2015,46-65 y.,Brandenburg,PDS/Linke,0.08837,36,366,0.05925,0.11748
2015,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.71502,130,130,0.63712,0.79292
2015,46-65 y.,Saxony,Not leaning towards specific party,0.66146,355,464,0.61836,0.70457
2015,46-65 y.,Saxony,CDU/CSU,0.10474,69,464,0.07684,0.13263
2015,46-65 y.,Saxony,PDS/Linke,0.08315,40,464,0.05800,0.10831
2015,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.58793,195,282,0.53038,0.64548
2015,46-65 y.,Saxony-Anhalt,CDU/CSU,0.13328,46,282,0.09354,0.17302
2015,46-65 y.,Saxony-Anhalt,PDS/Linke,0.13809,41,282,0.09775,0.17842
2015,46-65 y.,Thuringa,Not leaning towards specific party,0.60852,225,313,0.55436,0.66268
2015,46-65 y.,Thuringa,CDU/CSU,0.15584,53,313,0.11559,0.19608
2015,46-65 y.,Thuringa,PDS/Linke,0.12861,35,313,0.09146,0.16576
2015,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.29841,62,163,0.22795,0.36888
2015,66 and older,Schleswig-Holstein,SPD,0.28023,45,163,0.21107,0.34939
2015,66 and older,Schleswig-Holstein,CDU/CSU,0.30898,56,163,0.23782,0.38013
2015,66 and older,Hamburg,Not leaning towards specific party,0.31783,32,67,0.20549,0.43017
2015,66 and older,Hamburg,SPD,0.30640,35,67,0.19518,0.41762
2015,66 and older,Lower Saxony,Not leaning towards specific party,0.33795,161,454,0.29439,0.38151
2015,66 and older,Lower Saxony,SPD,0.24954,124,454,0.20968,0.28939
2015,66 and older,Lower Saxony,CDU/CSU,0.33335,169,454,0.28993,0.37676
2015,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.33430,295,837,0.30232,0.36628
2015,66 and older,North Rhine-Westphalia,SPD,0.24584,217,837,0.21665,0.27503
2015,66 and older,North Rhine-Westphalia,CDU/CSU,0.35686,325,837,0.32438,0.38933
2015,66 and older,Hesse,Not leaning towards specific party,0.39879,106,246,0.33748,0.46010
2015,66 and older,Hesse,SPD,0.21623,61,246,0.16468,0.26778
2015,66 and older,Hesse,CDU/CSU,0.28828,79,246,0.23156,0.34500
2015,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.48208,135,267,0.42203,0.54213
2015,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.13341,47,267,0.09255,0.17428
2015,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.29274,85,267,0.23806,0.34743
2015,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.39720,212,507,0.35456,0.43983
2015,66 and older,Baden-Wuerttemberg,SPD,0.14506,84,507,0.11437,0.17574
2015,66 and older,Baden-Wuerttemberg,CDU/CSU,0.33994,178,507,0.29867,0.38122
2015,66 and older,Baden-Wuerttemberg,Bündnis90/Grüne,0.05856,33,507,0.03810,0.07902
2015,66 and older,Bavaria,Not leaning towards specific party,0.38633,280,701,0.35026,0.42240
2015,66 and older,Bavaria,SPD,0.17611,131,701,0.14790,0.20433
2015,66 and older,Bavaria,CDU/CSU,0.33682,259,701,0.30181,0.37183
2015,66 and older,Bavaria,Bündnis90/Grüne,0.03911,31,701,0.02475,0.05347
2015,66 and older,Berlin,Not leaning towards specific party,0.33880,57,145,0.26149,0.41610
2015,66 and older,Berlin,SPD,0.24727,53,145,0.17680,0.31774
2015,66 and older,Berlin,CDU/CSU,0.14348,35,145,0.08622,0.20074
2015,66 and older,Brandenburg,Not leaning towards specific party,0.57109,128,208,0.50367,0.63852
2015,66 and older,Brandenburg,SPD,0.10701,38,208,0.06489,0.14912
2015,66 and older,Brandenburg,PDS/Linke,0.15037,42,208,0.10168,0.19907
2015,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.58639,64,64,0.46477,0.70800
2015,66 and older,Saxony,Not leaning towards specific party,0.56513,187,327,0.51132,0.61895
2015,66 and older,Saxony,SPD,0.11133,41,327,0.07718,0.14547
2015,66 and older,Saxony,CDU/CSU,0.19725,65,327,0.15405,0.24044
2015,66 and older,Saxony,PDS/Linke,0.07277,34,327,0.04458,0.10097
2015,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.55596,116,179,0.48297,0.62895
2015,66 and older,Saxony-Anhalt,SPD,0.13837,31,179,0.08765,0.18910
2015,66 and older,Saxony-Anhalt,CDU/CSU,0.15485,32,179,0.10171,0.20800
2015,66 and older,Thuringa,Not leaning towards specific party,0.56127,123,165,0.48532,0.63722
2015,66 and older,Thuringa,CDU/CSU,0.22567,42,165,0.16169,0.28965
2016,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.63475,94,94,0.53689,0.73261
2016,17-29 y.,Hamburg,Not leaning towards specific party,0.44167,37,37,0.27945,0.60389
2016,17-29 y.,Lower Saxony,Not leaning towards specific party,0.67792,336,369,0.63018,0.72567
2016,17-29 y.,Lower Saxony,SPD,0.08840,33,369,0.05940,0.11741
2016,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.62982,663,835,0.59704,0.66259
2016,17-29 y.,North Rhine-Westphalia,SPD,0.08439,61,835,0.06553,0.10326
2016,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.06978,69,835,0.05249,0.08707
2016,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06297,42,835,0.04649,0.07946
2016,17-29 y.,Hesse,Not leaning towards specific party,0.69518,200,200,0.63122,0.75913
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.66776,177,177,0.59817,0.73734
2016,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.65751,339,410,0.61152,0.70350
2016,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.06889,34,410,0.04434,0.09343
2016,17-29 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.07781,37,410,0.05185,0.10377
2016,17-29 y.,Bavaria,Not leaning towards specific party,0.70749,469,553,0.66954,0.74544
2016,17-29 y.,Bavaria,CDU/CSU,0.09025,48,553,0.06635,0.11415
2016,17-29 y.,Bavaria,Bündnis90/Grüne,0.03733,36,553,0.02152,0.05314
2016,17-29 y.,Berlin,Not leaning towards specific party,0.53669,91,91,0.43367,0.63971
2016,17-29 y.,Brandenburg,Not leaning towards specific party,0.65107,88,88,0.55092,0.75123
2016,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.61965,56,56,0.49135,0.74796
2016,17-29 y.,Saxony,Not leaning towards specific party,0.69477,145,145,0.61955,0.76998
2016,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.54635,74,74,0.43214,0.66056
2016,17-29 y.,Thuringa,Not leaning towards specific party,0.73378,84,84,0.63870,0.82887
2016,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.67875,186,217,0.61648,0.74102
2016,30-45 y.,Schleswig-Holstein,CDU/CSU,0.11916,31,217,0.07595,0.16236
2016,30-45 y.,Hamburg,Not leaning towards specific party,0.55148,85,85,0.44512,0.65784
2016,30-45 y.,Lower Saxony,Not leaning towards specific party,0.59682,427,591,0.55724,0.63640
2016,30-45 y.,Lower Saxony,SPD,0.09049,48,591,0.06734,0.11364
2016,30-45 y.,Lower Saxony,CDU/CSU,0.16597,77,591,0.13595,0.19599
2016,30-45 y.,Lower Saxony,Bündnis90/Grüne,0.08373,39,591,0.06138,0.10608
2016,30-45 y.,Bremen,Not leaning towards specific party,0.76533,43,43,0.63716,0.89350
2016,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.64334,1059,1438,0.61857,0.66810
2016,30-45 y.,North Rhine-Westphalia,SPD,0.09190,130,1438,0.07697,0.10684
2016,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.10597,166,1438,0.09005,0.12188
2016,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.07088,83,1438,0.05761,0.08415
2016,30-45 y.,Hesse,Not leaning towards specific party,0.64010,304,398,0.59289,0.68732
2016,30-45 y.,Hesse,SPD,0.08194,38,398,0.05496,0.10892
2016,30-45 y.,Hesse,CDU/CSU,0.10447,56,398,0.07438,0.13456
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.59037,273,355,0.53914,0.64160
2016,30-45 y.,"Rhineland-Palatinate, Saarland",SPD,0.11906,43,355,0.08532,0.15279
2016,30-45 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.10328,39,355,0.07158,0.13498
2016,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.60167,597,874,0.56919,0.63414
2016,30-45 y.,Baden-Wuerttemberg,SPD,0.03487,41,874,0.02270,0.04704
2016,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.14909,118,874,0.12546,0.17272
2016,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.12266,118,874,0.10090,0.14442
2016,30-45 y.,Bavaria,Not leaning towards specific party,0.60117,797,1079,0.57194,0.63040
2016,30-45 y.,Bavaria,SPD,0.05970,63,1079,0.04555,0.07384
2016,30-45 y.,Bavaria,CDU/CSU,0.16689,151,1079,0.14463,0.18915
2016,30-45 y.,Bavaria,Bündnis90/Grüne,0.06607,68,1079,0.05124,0.08090
2016,30-45 y.,Berlin,Not leaning towards specific party,0.53531,161,201,0.46619,0.60443
2016,30-45 y.,Berlin,Bündnis90/Grüne,0.17538,40,201,0.12268,0.22809
2016,30-45 y.,Brandenburg,Not leaning towards specific party,0.79935,173,173,0.73950,0.85920
2016,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.71824,102,102,0.63051,0.80597
2016,30-45 y.,Saxony,Not leaning towards specific party,0.67707,264,300,0.62407,0.73007
2016,30-45 y.,Saxony,CDU/CSU,0.06670,36,300,0.03842,0.09497
2016,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.76777,166,166,0.70334,0.83220
2016,30-45 y.,Thuringa,Not leaning towards specific party,0.70610,176,176,0.63860,0.77359
2016,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.52822,133,219,0.46196,0.59449
2016,46-65 y.,Schleswig-Holstein,SPD,0.16911,49,219,0.11935,0.21887
2016,46-65 y.,Schleswig-Holstein,CDU/CSU,0.14833,37,219,0.10114,0.19551
2016,46-65 y.,Hamburg,Not leaning towards specific party,0.43989,61,61,0.31429,0.56549
2016,46-65 y.,Lower Saxony,Not leaning towards specific party,0.54058,445,774,0.50545,0.57571
2016,46-65 y.,Lower Saxony,SPD,0.19242,141,774,0.16463,0.22020
2016,46-65 y.,Lower Saxony,CDU/CSU,0.14013,127,774,0.11566,0.16460
2016,46-65 y.,Lower Saxony,Bündnis90/Grüne,0.05588,61,774,0.03969,0.07208
2016,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.54199,922,1650,0.51794,0.56603
2016,46-65 y.,North Rhine-Westphalia,SPD,0.16201,286,1650,0.14422,0.17979
2016,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.16591,320,1650,0.14795,0.18386
2016,46-65 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06659,122,1650,0.05455,0.07862
2016,46-65 y.,Hesse,Not leaning towards specific party,0.61134,368,585,0.57180,0.65087
2016,46-65 y.,Hesse,SPD,0.11967,77,585,0.09335,0.14600
2016,46-65 y.,Hesse,CDU/CSU,0.12494,91,585,0.09812,0.15175
2016,46-65 y.,Hesse,Bündnis90/Grüne,0.06912,49,585,0.04855,0.08969
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.58185,326,489,0.53809,0.62562
2016,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.14155,81,489,0.11062,0.17248
2016,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.16470,82,489,0.13179,0.19761
2016,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.51853,474,880,0.48550,0.55157
2016,46-65 y.,Baden-Wuerttemberg,SPD,0.10759,88,880,0.08711,0.12808
2016,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.13947,147,880,0.11656,0.16237
2016,46-65 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.17856,171,880,0.15324,0.20388
2016,46-65 y.,Bavaria,Not leaning towards specific party,0.59766,822,1300,0.57100,0.62433
2016,46-65 y.,Bavaria,SPD,0.07562,115,1300,0.06124,0.09000
2016,46-65 y.,Bavaria,CDU/CSU,0.20388,254,1300,0.18197,0.22579
2016,46-65 y.,Bavaria,Bündnis90/Grüne,0.05578,109,1300,0.04330,0.06826
2016,46-65 y.,Berlin,Not leaning towards specific party,0.52654,160,233,0.46229,0.59079
2016,46-65 y.,Berlin,CDU/CSU,0.09922,32,233,0.06075,0.13769
2016,46-65 y.,Berlin,Bündnis90/Grüne,0.11981,41,233,0.07803,0.16160
2016,46-65 y.,Brandenburg,Not leaning towards specific party,0.67623,255,290,0.62229,0.73018
2016,46-65 y.,Brandenburg,CDU/CSU,0.12271,35,290,0.08489,0.16054
2016,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.66845,127,127,0.58625,0.75066
2016,46-65 y.,Saxony,Not leaning towards specific party,0.69185,356,454,0.64933,0.73437
2016,46-65 y.,Saxony,CDU/CSU,0.09708,62,454,0.06982,0.12435
2016,46-65 y.,Saxony,PDS/Linke,0.07746,36,454,0.05284,0.10208
2016,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.57514,188,265,0.51551,0.63477
2016,46-65 y.,Saxony-Anhalt,CDU/CSU,0.15029,46,265,0.10718,0.19339
2016,46-65 y.,Saxony-Anhalt,PDS/Linke,0.09570,31,265,0.06021,0.13118
2016,46-65 y.,Thuringa,Not leaning towards specific party,0.70343,231,278,0.64964,0.75722
2016,46-65 y.,Thuringa,CDU/CSU,0.11038,47,278,0.07348,0.14729
2016,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.31643,58,147,0.24099,0.39187
2016,66 and older,Schleswig-Holstein,SPD,0.26999,36,147,0.19797,0.34200
2016,66 and older,Schleswig-Holstein,CDU/CSU,0.33855,53,147,0.26179,0.41532
2016,66 and older,Lower Saxony,Not leaning towards specific party,0.38535,173,441,0.33987,0.43082
2016,66 and older,Lower Saxony,SPD,0.21009,107,441,0.17202,0.24815
2016,66 and older,Lower Saxony,CDU/CSU,0.33565,161,441,0.29153,0.37977
2016,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.38963,308,836,0.35655,0.42271
2016,66 and older,North Rhine-Westphalia,SPD,0.20843,182,836,0.18088,0.23598
2016,66 and older,North Rhine-Westphalia,CDU/CSU,0.33611,313,836,0.30407,0.36815
2016,66 and older,North Rhine-Westphalia,FDP,0.02515,33,836,0.01453,0.03577
2016,66 and older,Hesse,Not leaning towards specific party,0.49136,113,235,0.42731,0.55542
2016,66 and older,Hesse,SPD,0.19782,59,235,0.14678,0.24886
2016,66 and older,Hesse,CDU/CSU,0.24052,63,235,0.18576,0.29529
2016,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.44751,120,264,0.38741,0.50760
2016,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.17547,58,264,0.12950,0.22144
2016,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.29322,86,264,0.23820,0.34824
2016,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.43667,210,471,0.39183,0.48151
2016,66 and older,Baden-Wuerttemberg,SPD,0.11962,71,471,0.09028,0.14896
2016,66 and older,Baden-Wuerttemberg,CDU/CSU,0.25687,130,471,0.21737,0.29637
2016,66 and older,Baden-Wuerttemberg,Bündnis90/Grüne,0.13033,60,471,0.09989,0.16076
2016,66 and older,Bavaria,Not leaning towards specific party,0.47332,320,678,0.43571,0.51093
2016,66 and older,Bavaria,SPD,0.13517,104,678,0.10942,0.16093
2016,66 and older,Bavaria,CDU/CSU,0.31717,254,678,0.28211,0.35223
2016,66 and older,Berlin,Not leaning towards specific party,0.44664,70,148,0.36627,0.52701
2016,66 and older,Berlin,SPD,0.20136,45,148,0.13653,0.26619
2016,66 and older,Berlin,CDU/CSU,0.13655,33,148,0.08104,0.19206
2016,66 and older,Brandenburg,Not leaning towards specific party,0.63362,140,171,0.56120,0.70605
2016,66 and older,Brandenburg,PDS/Linke,0.11453,31,171,0.06666,0.16240
2016,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.58629,61,61,0.46167,0.71091
2016,66 and older,Saxony,Not leaning towards specific party,0.60512,196,282,0.54797,0.66228
2016,66 and older,Saxony,SPD,0.08230,31,282,0.05017,0.11443
2016,66 and older,Saxony,CDU/CSU,0.16823,55,282,0.12449,0.21196
2016,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.53457,97,97,0.43479,0.63435
2016,66 and older,Thuringa,Not leaning towards specific party,0.60052,124,164,0.52532,0.67571
2016,66 and older,Thuringa,CDU/CSU,0.21465,40,164,0.15162,0.27768
2017,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.62942,140,140,0.54913,0.70971
2017,17-29 y.,Hamburg,Not leaning towards specific party,0.38237,46,46,0.24038,0.52436
2017,17-29 y.,Lower Saxony,Not leaning towards specific party,0.63921,433,543,0.59878,0.67964
2017,17-29 y.,Lower Saxony,SPD,0.09539,62,543,0.07066,0.12012
2017,17-29 y.,Lower Saxony,CDU/CSU,0.05101,48,543,0.03249,0.06954
2017,17-29 y.,Bremen,Not leaning towards specific party,0.55228,45,45,0.40535,0.69921
2017,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.62205,805,1022,0.59230,0.65179
2017,17-29 y.,North Rhine-Westphalia,SPD,0.08142,92,1022,0.06465,0.09820
2017,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.07783,91,1022,0.06140,0.09426
2017,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.03699,34,1022,0.02542,0.04857
2017,17-29 y.,Hesse,Not leaning towards specific party,0.71584,280,313,0.66580,0.76589
2017,17-29 y.,Hesse,CDU/CSU,0.09708,33,313,0.06423,0.12993
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.68902,233,233,0.62945,0.74859
2017,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.65955,431,544,0.61969,0.69941
2017,17-29 y.,Baden-Wuerttemberg,SPD,0.06956,31,544,0.04816,0.09095
2017,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.07103,47,544,0.04942,0.09264
2017,17-29 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.06384,35,544,0.04328,0.08440
2017,17-29 y.,Bavaria,Not leaning towards specific party,0.69401,576,639,0.65826,0.72977
2017,17-29 y.,Bavaria,CDU/CSU,0.09626,63,639,0.07337,0.11915
2017,17-29 y.,Berlin,Not leaning towards specific party,0.57652,119,119,0.48737,0.66568
2017,17-29 y.,Brandenburg,Not leaning towards specific party,0.85164,126,126,0.78932,0.91395
2017,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.64964,68,68,0.53540,0.76387
2017,17-29 y.,Saxony,Not leaning towards specific party,0.69654,203,203,0.63314,0.75995
2017,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.73570,121,121,0.65681,0.81460
2017,17-29 y.,Thuringa,Not leaning towards specific party,0.69399,105,105,0.60542,0.78256
2017,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.64076,238,318,0.58794,0.69357
2017,30-45 y.,Schleswig-Holstein,SPD,0.08301,32,318,0.05264,0.11338
2017,30-45 y.,Schleswig-Holstein,CDU/CSU,0.14843,48,318,0.10929,0.18757
2017,30-45 y.,Hamburg,Not leaning towards specific party,0.49963,93,93,0.39746,0.60180
2017,30-45 y.,Lower Saxony,Not leaning towards specific party,0.60180,516,682,0.56504,0.63857
2017,30-45 y.,Lower Saxony,SPD,0.08312,61,682,0.06239,0.10385
2017,30-45 y.,Lower Saxony,CDU/CSU,0.17409,105,682,0.14561,0.20257
2017,30-45 y.,Bremen,Not leaning towards specific party,0.78710,47,47,0.66880,0.90540
2017,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.63365,1185,1695,0.61071,0.65659
2017,30-45 y.,North Rhine-Westphalia,SPD,0.09943,151,1695,0.08518,0.11368
2017,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.13938,255,1695,0.12289,0.15587
2017,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.04149,69,1695,0.03199,0.05098
2017,30-45 y.,North Rhine-Westphalia,PDS/Linke,0.01536,35,1695,0.00951,0.02122
2017,30-45 y.,Hesse,Not leaning towards specific party,0.61699,425,554,0.57647,0.65750
2017,30-45 y.,Hesse,SPD,0.10506,49,554,0.07950,0.13061
2017,30-45 y.,Hesse,CDU/CSU,0.10785,80,554,0.08200,0.13370
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.59804,309,393,0.54950,0.64658
2017,30-45 y.,"Rhineland-Palatinate, Saarland",SPD,0.07710,37,393,0.05070,0.10351
2017,30-45 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.11114,47,393,0.08002,0.14225
2017,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.63332,697,995,0.60336,0.66328
2017,30-45 y.,Baden-Wuerttemberg,SPD,0.06916,55,995,0.05339,0.08494
2017,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.11120,146,995,0.09166,0.13074
2017,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.08759,97,995,0.07001,0.10516
2017,30-45 y.,Bavaria,Not leaning towards specific party,0.67426,924,1223,0.64798,0.70053
2017,30-45 y.,Bavaria,SPD,0.06166,77,1223,0.04818,0.07515
2017,30-45 y.,Bavaria,CDU/CSU,0.12681,160,1223,0.10815,0.14547
2017,30-45 y.,Bavaria,Bündnis90/Grüne,0.05616,62,1223,0.04325,0.06907
2017,30-45 y.,Berlin,Not leaning towards specific party,0.58252,205,244,0.52051,0.64452
2017,30-45 y.,Berlin,Bündnis90/Grüne,0.12155,39,244,0.08046,0.16264
2017,30-45 y.,Brandenburg,Not leaning towards specific party,0.71073,215,215,0.64998,0.77149
2017,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.69794,131,131,0.61902,0.77687
2017,30-45 y.,Saxony,Not leaning towards specific party,0.71606,349,395,0.67153,0.76058
2017,30-45 y.,Saxony,CDU/CSU,0.06952,46,395,0.04440,0.09463
2017,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.76582,218,218,0.70947,0.82216
2017,30-45 y.,Thuringa,Not leaning towards specific party,0.68613,201,201,0.62181,0.75045
2017,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.49525,180,286,0.43720,0.55329
2017,46-65 y.,Schleswig-Holstein,SPD,0.21878,57,286,0.17078,0.26677
2017,46-65 y.,Schleswig-Holstein,CDU/CSU,0.12989,49,286,0.09086,0.16892
2017,46-65 y.,Hamburg,Not leaning towards specific party,0.39810,77,108,0.30535,0.49085
2017,46-65 y.,Hamburg,SPD,0.27412,31,108,0.18960,0.35864
2017,46-65 y.,Lower Saxony,Not leaning towards specific party,0.52574,548,973,0.49435,0.55713
