year,age_gr,pgisced97,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,46-65 y.,Second Stage of Tertiary Education,Yes,0.03951,91,2292,0.03153,0.04749
2016,46-65 y.,Second Stage of Tertiary Education,No,0.95910,2201,2292,0.95099,0.96721
2016,66 and older,Primary Level,No,0.99330,38,38,0.96701,1.01959
2016,66 and older,Lower Secondary Level,No,0.99451,610,610,0.98864,1.00038
2016,66 and older,Upper Secondary Level,No,1.00000,2405,2405,0.99991,1.00008
2016,66 and older,Second Stage of Tertiary Education,No,0.99963,1188,1188,0.99853,1.00072
2017,17-29 y.,Pre-primary Level,No,0.54290,408,408,0.49450,0.59130
2017,17-29 y.,Primary Level,Yes,0.27578,107,290,0.22425,0.32731
2017,17-29 y.,Primary Level,No,0.54567,183,290,0.48826,0.60307
2017,17-29 y.,Lower Secondary Level,Yes,0.14513,160,916,0.12231,0.16796
2017,17-29 y.,Lower Secondary Level,No,0.75703,756,916,0.72924,0.78482
2017,17-29 y.,Upper Secondary Level,Yes,0.05530,139,1918,0.04507,0.06554
2017,17-29 y.,Upper Secondary Level,No,0.93799,1779,1918,0.92719,0.94879
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.97234,307,307,0.95397,0.99072
2017,17-29 y.,First Stage of Tertiary Education,No,0.93134,57,57,0.86511,0.99757
2017,17-29 y.,Second Stage of Tertiary Education,Yes,0.01582,53,572,0.00558,0.02605
2017,17-29 y.,Second Stage of Tertiary Education,No,0.97338,519,572,0.96018,0.98658
2017,30-45 y.,Primary Level,Yes,0.34082,255,551,0.30121,0.38044
2017,30-45 y.,Primary Level,No,0.60819,296,551,0.56739,0.64899
2017,30-45 y.,Lower Secondary Level,Yes,0.20015,258,879,0.17368,0.22661
2017,30-45 y.,Lower Secondary Level,No,0.79032,621,879,0.76339,0.81725
2017,30-45 y.,Upper Secondary Level,Yes,0.08571,358,3111,0.07587,0.09555
2017,30-45 y.,Upper Secondary Level,No,0.91219,2753,3111,0.90224,0.92213
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06236,56,941,0.04690,0.07782
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.93650,885,941,0.92091,0.95209
2017,30-45 y.,First Stage of Tertiary Education,No,0.99428,343,343,0.98629,1.00227
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.02681,204,2391,0.02033,0.03328
2017,30-45 y.,Second Stage of Tertiary Education,No,0.97095,2187,2391,0.96422,0.97769
2017,46-65 y.,Primary Level,Yes,0.26115,97,265,0.20816,0.31414
2017,46-65 y.,Primary Level,No,0.71848,168,265,0.66423,0.77274
2017,46-65 y.,Lower Secondary Level,Yes,0.12845,135,747,0.10444,0.15246
2017,46-65 y.,Lower Secondary Level,No,0.87011,612,747,0.84599,0.89424
2017,46-65 y.,Upper Secondary Level,Yes,0.07035,382,4862,0.06316,0.07754
2017,46-65 y.,Upper Secondary Level,No,0.92928,4480,4862,0.92207,0.93649
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.07140,68,867,0.05425,0.08855
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.92818,799,867,0.91098,0.94538
2017,46-65 y.,First Stage of Tertiary Education,No,0.95193,762,762,0.93673,0.96713
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.03920,139,2707,0.03189,0.04651
2017,46-65 y.,Second Stage of Tertiary Education,No,0.95984,2568,2707,0.95245,0.96724
2017,66 and older,Primary Level,No,0.98818,47,47,0.95694,1.01941
2017,66 and older,Lower Secondary Level,No,0.99941,606,606,0.99748,1.00134
2017,66 and older,Upper Secondary Level,No,0.99840,2545,2545,0.99685,0.99996
2017,66 and older,First Stage of Tertiary Education,No,0.99613,341,341,0.98952,1.00273
2017,66 and older,Second Stage of Tertiary Education,No,0.99914,1257,1257,0.99751,1.00076
2018,17-29 y.,Pre-primary Level,No,0.53230,342,342,0.47934,0.58526
2018,17-29 y.,Primary Level,Yes,0.27590,176,483,0.23599,0.31580
2018,17-29 y.,Primary Level,No,0.66661,307,483,0.62452,0.70869
2018,17-29 y.,Lower Secondary Level,Yes,0.16708,223,1049,0.14449,0.18967
2018,17-29 y.,Lower Secondary Level,No,0.74102,826,1049,0.71449,0.76754
2018,17-29 y.,Upper Secondary Level,Yes,0.05053,150,1897,0.04067,0.06039
2018,17-29 y.,Upper Secondary Level,No,0.94703,1747,1897,0.93695,0.95711
2018,17-29 y.,Post-secondary Non-tertiary Level,No,0.96272,310,310,0.94160,0.98384
2018,17-29 y.,First Stage of Tertiary Education,No,0.99833,56,56,0.98755,1.00912
2018,17-29 y.,Second Stage of Tertiary Education,Yes,0.01529,63,634,0.00573,0.02485
2018,17-29 y.,Second Stage of Tertiary Education,No,0.98325,571,634,0.97325,0.99324
2018,30-45 y.,Primary Level,Yes,0.35263,345,734,0.31805,0.38722
2018,30-45 y.,Primary Level,No,0.63644,389,734,0.60162,0.67127
2018,30-45 y.,Lower Secondary Level,Yes,0.19221,274,910,0.16660,0.21783
2018,30-45 y.,Lower Secondary Level,No,0.80512,636,910,0.77937,0.83087
2018,30-45 y.,Upper Secondary Level,Yes,0.08553,356,2920,0.07538,0.09568
2018,30-45 y.,Upper Secondary Level,No,0.91405,2564,2920,0.90388,0.92421
2018,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.04651,50,872,0.03252,0.06049
2018,30-45 y.,Post-secondary Non-tertiary Level,No,0.95344,822,872,0.93945,0.96743
2018,30-45 y.,First Stage of Tertiary Education,No,0.99240,313,313,0.98277,1.00204
2018,30-45 y.,Second Stage of Tertiary Education,Yes,0.02776,197,2358,0.02113,0.03440
2018,30-45 y.,Second Stage of Tertiary Education,No,0.97174,2161,2358,0.96505,0.97843
2018,46-65 y.,Primary Level,Yes,0.32287,154,349,0.27375,0.37200
2018,46-65 y.,Primary Level,No,0.66802,195,349,0.61854,0.71750
2018,46-65 y.,Lower Secondary Level,Yes,0.12411,149,768,0.10078,0.14744
2018,46-65 y.,Lower Secondary Level,No,0.87553,619,768,0.85217,0.89890
2018,46-65 y.,Upper Secondary Level,Yes,0.06906,388,4712,0.06182,0.07630
2018,46-65 y.,Upper Secondary Level,No,0.93083,4324,4712,0.92358,0.93807
2018,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.06429,71,856,0.04785,0.08073
2018,46-65 y.,Post-secondary Non-tertiary Level,No,0.93554,785,856,0.91908,0.95200
2018,46-65 y.,First Stage of Tertiary Education,No,0.96504,712,712,0.95154,0.97854
2018,46-65 y.,Second Stage of Tertiary Education,Yes,0.03537,150,2649,0.02833,0.04241
2018,46-65 y.,Second Stage of Tertiary Education,No,0.96429,2499,2649,0.95722,0.97136
2018,66 and older,Primary Level,No,0.99684,51,51,0.98130,1.01239
2018,66 and older,Lower Secondary Level,No,0.99993,597,597,0.99926,1.00060
2018,66 and older,Upper Secondary Level,No,0.99752,2537,2537,0.99558,0.99945
2018,66 and older,Second Stage of Tertiary Education,No,0.99905,1286,1286,0.99736,1.00073
2019,17-29 y.,Pre-primary Level,No,0.59659,326,326,0.54325,0.64992
2019,17-29 y.,Primary Level,Yes,0.25719,154,397,0.21414,0.30024
2019,17-29 y.,Primary Level,No,0.69541,243,397,0.65008,0.74074
2019,17-29 y.,Lower Secondary Level,Yes,0.19104,207,933,0.16580,0.21628
2019,17-29 y.,Lower Secondary Level,No,0.69545,726,933,0.66591,0.72500
2019,17-29 y.,Upper Secondary Level,Yes,0.03660,108,1711,0.02770,0.04550
2019,17-29 y.,Upper Secondary Level,No,0.96091,1603,1711,0.95173,0.97010
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.97114,289,289,0.95180,0.99047
2019,17-29 y.,First Stage of Tertiary Education,No,0.89743,62,62,0.82129,0.97357
2019,17-29 y.,Second Stage of Tertiary Education,Yes,0.02084,55,573,0.00913,0.03254
2019,17-29 y.,Second Stage of Tertiary Education,No,0.97767,518,573,0.96556,0.98978
2019,30-45 y.,Primary Level,Yes,0.31608,324,726,0.28224,0.34993
2019,30-45 y.,Primary Level,No,0.67106,402,726,0.63686,0.70526
2019,30-45 y.,Lower Secondary Level,Yes,0.14912,215,809,0.12456,0.17368
2019,30-45 y.,Lower Secondary Level,No,0.84784,594,809,0.82308,0.87261
2019,30-45 y.,Upper Secondary Level,Yes,0.07998,265,2609,0.06957,0.09039
2019,30-45 y.,Upper Secondary Level,No,0.91928,2344,2609,0.90883,0.92974
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.03611,52,835,0.02345,0.04878
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.96365,783,835,0.95095,0.97635
2019,30-45 y.,First Stage of Tertiary Education,No,0.95898,344,344,0.93799,0.97997
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.02035,172,2324,0.01460,0.02609
2019,30-45 y.,Second Stage of Tertiary Education,No,0.97893,2152,2324,0.97309,0.98477
2019,46-65 y.,Primary Level,Yes,0.25570,153,347,0.20973,0.30167
2019,46-65 y.,Primary Level,No,0.73370,194,347,0.68713,0.78028
2019,46-65 y.,Lower Secondary Level,Yes,0.13658,152,743,0.11187,0.16129
2019,46-65 y.,Lower Secondary Level,No,0.86312,591,743,0.83838,0.88785
2019,46-65 y.,Upper Secondary Level,Yes,0.05775,339,4746,0.05111,0.06439
2019,46-65 y.,Upper Secondary Level,No,0.94209,4407,4746,0.93545,0.94874
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.04584,50,955,0.03257,0.05911
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.95387,905,955,0.94056,0.96718
2019,46-65 y.,First Stage of Tertiary Education,No,0.95864,849,849,0.94524,0.97204
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.02892,115,3211,0.02312,0.03472
2019,46-65 y.,Second Stage of Tertiary Education,No,0.97105,3096,3211,0.96525,0.97685
2019,66 and older,Primary Level,No,0.99387,44,44,0.97053,1.01720
2019,66 and older,Lower Secondary Level,No,0.99990,549,549,0.99904,1.00075
2019,66 and older,Upper Secondary Level,No,0.99927,2567,2567,0.99823,1.00032
2019,66 and older,Post-secondary Non-tertiary Level,No,0.99701,164,164,0.98862,1.00539
2019,66 and older,Second Stage of Tertiary Education,No,0.99799,1449,1449,0.99568,1.00030
2020,17-29 y.,Pre-primary Level,No,0.47075,335,335,0.41722,0.52429
2020,17-29 y.,Primary Level,Yes,0.27630,106,375,0.23098,0.32162
2020,17-29 y.,Primary Level,No,0.62213,269,375,0.57299,0.67127
2020,17-29 y.,Lower Secondary Level,Yes,0.19651,200,956,0.17131,0.22171
2020,17-29 y.,Lower Secondary Level,No,0.70880,756,956,0.67999,0.73761
2020,17-29 y.,Upper Secondary Level,Yes,0.04066,105,1784,0.03150,0.04983
2020,17-29 y.,Upper Secondary Level,No,0.94988,1679,1784,0.93976,0.96001
2020,17-29 y.,Post-secondary Non-tertiary Level,No,0.96681,334,334,0.94757,0.98605
2020,17-29 y.,First Stage of Tertiary Education,No,0.93097,53,53,0.86206,0.99987
2020,17-29 y.,Second Stage of Tertiary Education,Yes,0.01543,34,763,0.00668,0.02418
2020,17-29 y.,Second Stage of Tertiary Education,No,0.98034,729,763,0.97048,0.99020
2020,30-45 y.,Primary Level,Yes,0.28072,251,730,0.24810,0.31334
2020,30-45 y.,Primary Level,No,0.65874,479,730,0.62433,0.69316
2020,30-45 y.,Lower Secondary Level,Yes,0.15947,189,858,0.13496,0.18399
2020,30-45 y.,Lower Secondary Level,No,0.83129,669,858,0.80622,0.85636
2020,30-45 y.,Upper Secondary Level,Yes,0.07686,259,2556,0.06653,0.08719
2020,30-45 y.,Upper Secondary Level,No,0.92065,2297,2556,0.91017,0.93113
2020,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.05477,44,858,0.03954,0.07001
2020,30-45 y.,Post-secondary Non-tertiary Level,No,0.94496,814,858,0.92969,0.96023
2020,30-45 y.,First Stage of Tertiary Education,No,0.99249,288,288,0.98250,1.00248
2020,30-45 y.,Second Stage of Tertiary Education,Yes,0.03044,139,2472,0.02366,0.03721
2020,30-45 y.,Second Stage of Tertiary Education,No,0.96693,2333,2472,0.95988,0.97398
2020,46-65 y.,Primary Level,Yes,0.23715,103,328,0.19105,0.28325
2020,46-65 y.,Primary Level,No,0.74125,225,328,0.69378,0.78872
2020,46-65 y.,Lower Secondary Level,Yes,0.10260,130,712,0.08029,0.12490
2020,46-65 y.,Lower Secondary Level,No,0.89580,582,712,0.87334,0.91826
2020,46-65 y.,Upper Secondary Level,Yes,0.06076,319,4410,0.05371,0.06781
2020,46-65 y.,Upper Secondary Level,No,0.93895,4091,4410,0.93188,0.94602
2020,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.05835,49,975,0.04363,0.07307
2020,46-65 y.,Post-secondary Non-tertiary Level,No,0.94073,926,975,0.92590,0.95556
2020,46-65 y.,First Stage of Tertiary Education,No,0.97514,751,751,0.96400,0.98629
2020,46-65 y.,Second Stage of Tertiary Education,Yes,0.02587,116,3051,0.02023,0.03150
2020,46-65 y.,Second Stage of Tertiary Education,No,0.97376,2935,3051,0.96809,0.97943
2020,66 and older,Primary Level,No,0.99033,41,41,0.96000,1.02066
2020,66 and older,Lower Secondary Level,No,0.99869,501,501,0.99551,1.00186
2020,66 and older,Upper Secondary Level,No,0.99908,2432,2432,0.99788,1.00029
2020,66 and older,Post-secondary Non-tertiary Level,No,0.99609,166,166,0.98657,1.00561
2020,66 and older,Second Stage of Tertiary Education,No,0.99976,1384,1384,0.99895,1.00057
2021,17-29 y.,Pre-primary Level,No,0.49724,183,183,0.42459,0.56988
2021,17-29 y.,Primary Level,Yes,0.22820,45,213,0.17171,0.28470
2021,17-29 y.,Primary Level,No,0.64893,168,213,0.58468,0.71319
2021,17-29 y.,Lower Secondary Level,Yes,0.17361,88,540,0.14163,0.20558
2021,17-29 y.,Lower Secondary Level,No,0.71254,452,540,0.67433,0.75075
2021,17-29 y.,Upper Secondary Level,Yes,0.04170,70,1184,0.03031,0.05309
2021,17-29 y.,Upper Secondary Level,No,0.95006,1114,1184,0.93765,0.96248
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.96255,230,230,0.93796,0.98714
2021,17-29 y.,First Stage of Tertiary Education,No,0.99423,35,35,0.96876,1.01969
2021,17-29 y.,Second Stage of Tertiary Education,No,0.98071,502,502,0.96866,0.99275
2021,30-45 y.,Primary Level,Yes,0.20486,118,460,0.16794,0.24179
2021,30-45 y.,Primary Level,No,0.75025,342,460,0.71065,0.78985
2021,30-45 y.,Lower Secondary Level,Yes,0.18499,112,476,0.15007,0.21991
2021,30-45 y.,Lower Secondary Level,No,0.79982,364,476,0.76383,0.83580
2021,30-45 y.,Upper Secondary Level,Yes,0.07668,146,1539,0.06338,0.08998
2021,30-45 y.,Upper Secondary Level,No,0.91978,1393,1539,0.90621,0.93336
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.95054,520,520,0.93188,0.96919
2021,30-45 y.,First Stage of Tertiary Education,No,0.99384,191,191,0.98271,1.00497
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.03280,95,1756,0.02447,0.04113
2021,30-45 y.,Second Stage of Tertiary Education,No,0.96646,1661,1756,0.95803,0.97488
2021,46-65 y.,Primary Level,Yes,0.27350,62,224,0.21499,0.33200
2021,46-65 y.,Primary Level,No,0.70193,162,224,0.64190,0.76197
2021,46-65 y.,Lower Secondary Level,Yes,0.11760,78,421,0.08679,0.14840
2021,46-65 y.,Lower Secondary Level,No,0.87952,343,421,0.84839,0.91066
2021,46-65 y.,Upper Secondary Level,Yes,0.05792,197,2896,0.04941,0.06643
2021,46-65 y.,Upper Secondary Level,No,0.94082,2699,2896,0.93223,0.94942
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.04981,42,692,0.03359,0.06603
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.94934,650,692,0.93299,0.96569
2021,46-65 y.,First Stage of Tertiary Education,No,0.95359,500,500,0.93513,0.97205
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.03405,83,2289,0.02662,0.04148
2021,46-65 y.,Second Stage of Tertiary Education,No,0.96518,2206,2289,0.95767,0.97269
2021,66 and older,Lower Secondary Level,No,0.98760,304,304,0.97514,1.00006
2021,66 and older,Upper Secondary Level,No,0.98934,1708,1708,0.98446,0.99421
2021,66 and older,First Stage of Tertiary Education,No,0.95118,256,256,0.92472,0.97763
2021,66 and older,Second Stage of Tertiary Education,No,0.99100,1101,1101,0.98542,0.99658
