year,pgisced97,sampreg,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Second Stage of Tertiary Education,West,Southern Europe,0.02029,142,5641,0.01661,0.02397
2017,Second Stage of Tertiary Education,West,Central Asia,0.01275,74,5641,0.00982,0.01568
2017,Second Stage of Tertiary Education,West,Western Asia,0.01751,631,5641,0.01408,0.02093
2017,Second Stage of Tertiary Education,West,Eastern Europe,0.05226,487,5641,0.04645,0.05807
2017,Second Stage of Tertiary Education,West,Northern Europe,0.00711,50,5641,0.00492,0.00931
2017,Second Stage of Tertiary Education,West,Western Europe,0.02149,89,5641,0.01771,0.02528
2017,Second Stage of Tertiary Education,West,Sub-Saharan Africa,0.00618,31,5641,0.00413,0.00822
2017,Second Stage of Tertiary Education,West,Latin America and the Caribbean,0.00906,44,5641,0.00659,0.01154
2017,Second Stage of Tertiary Education,East,Germany,0.92826,1302,1459,0.91501,0.94151
2017,Second Stage of Tertiary Education,East,Western Asia,0.00460,77,1459,0.00113,0.00808
2017,Second Stage of Tertiary Education,East,Eastern Europe,0.03553,80,1459,0.02603,0.04504
2018,Pre-primary Level,West,Germany,0.92950,487,577,0.90860,0.95041
2018,Pre-primary Level,West,Western Asia,0.02523,90,577,0.01242,0.03804
2018,Pre-primary Level,East,Germany,0.98912,121,121,0.97056,1.00768
2018,Primary Level,West,Germany,0.34857,170,1536,0.32473,0.37241
2018,Primary Level,West,Southern Asia,0.03568,160,1536,0.02640,0.04497
2018,Primary Level,West,Southern Europe,0.14390,94,1536,0.12634,0.16146
2018,Primary Level,West,Western Asia,0.31060,979,1536,0.28745,0.33375
2018,Primary Level,West,Eastern Europe,0.06665,51,1536,0.05417,0.07913
2018,Primary Level,West,Sub-Saharan Africa,0.01651,82,1536,0.01013,0.02288
2018,Primary Level,East,Germany,0.74605,41,229,0.68955,0.80255
2018,Primary Level,East,Southern Asia,0.07733,67,229,0.04265,0.11200
2018,Primary Level,East,Western Asia,0.13882,121,229,0.09394,0.18371
2018,Lower Secondary Level,West,Germany,0.72263,1701,2982,0.70656,0.73870
2018,Lower Secondary Level,West,Southern Asia,0.00932,75,2982,0.00587,0.01277
2018,Lower Secondary Level,West,Southern Europe,0.08085,180,2982,0.07106,0.09063
2018,Lower Secondary Level,West,Central Asia,0.01616,66,2982,0.01163,0.02069
2018,Lower Secondary Level,West,Western Asia,0.07308,691,2982,0.06374,0.08242
2018,Lower Secondary Level,West,Eastern Europe,0.06652,220,2982,0.05757,0.07546
2018,Lower Secondary Level,West,Sub-Saharan Africa,0.00578,49,2982,0.00306,0.00850
2018,Lower Secondary Level,East,Germany,0.90410,372,457,0.87707,0.93112
2018,Lower Secondary Level,East,Western Asia,0.02730,85,457,0.01234,0.04225
2018,Upper Secondary Level,West,Germany,0.86605,7360,9228,0.85910,0.87300
2018,Upper Secondary Level,West,Northern Africa,0.00186,31,9228,0.00098,0.00273
2018,Upper Secondary Level,West,Southern Asia,0.00830,124,9228,0.00645,0.01015
2018,Upper Secondary Level,West,Southern Europe,0.02718,231,9228,0.02386,0.03050
2018,Upper Secondary Level,West,Central Asia,0.01612,229,9228,0.01355,0.01869
2018,Upper Secondary Level,West,Western Asia,0.02147,588,9228,0.01851,0.02442
2018,Upper Secondary Level,West,Eastern Europe,0.03481,552,9228,0.03107,0.03855
2018,Upper Secondary Level,West,Western Europe,0.01241,62,9228,0.01015,0.01467
2018,Upper Secondary Level,West,Sub-Saharan Africa,0.00228,51,9228,0.00131,0.00325
2018,Upper Secondary Level,East,Germany,0.96978,2660,2808,0.96345,0.97611
2018,Upper Secondary Level,East,Western Asia,0.00277,80,2808,0.00082,0.00471
2018,Upper Secondary Level,East,Eastern Europe,0.01407,68,2808,0.00971,0.01843
2018,Post-secondary Non-tertiary Level,West,Germany,0.74177,1243,1764,0.72134,0.76220
2018,Post-secondary Non-tertiary Level,West,Southern Europe,0.04021,95,1764,0.03104,0.04938
2018,Post-secondary Non-tertiary Level,West,Central Asia,0.02283,58,1764,0.01586,0.02981
2018,Post-secondary Non-tertiary Level,West,Western Asia,0.02164,108,1764,0.01485,0.02844
2018,Post-secondary Non-tertiary Level,West,Eastern Europe,0.11178,260,1764,0.09707,0.12649
2018,Post-secondary Non-tertiary Level,East,Germany,0.91467,279,279,0.88183,0.94751
2018,First Stage of Tertiary Education,West,Germany,0.90128,971,1009,0.88287,0.91969
2018,First Stage of Tertiary Education,West,Eastern Europe,0.02937,38,1009,0.01895,0.03980
2018,First Stage of Tertiary Education,East,Germany,0.99832,387,387,0.99424,1.00241
2018,Second Stage of Tertiary Education,West,Germany,0.82340,3896,5421,0.81325,0.83355
2018,Second Stage of Tertiary Education,West,Southern Asia,0.01103,94,5421,0.00825,0.01381
2018,Second Stage of Tertiary Education,West,Southern Europe,0.01870,133,5421,0.01509,0.02230
2018,Second Stage of Tertiary Education,West,Central Asia,0.01234,75,5421,0.00940,0.01528
2018,Second Stage of Tertiary Education,West,Western Asia,0.01881,544,5421,0.01519,0.02243
2018,Second Stage of Tertiary Education,West,Eastern Europe,0.05118,468,5421,0.04531,0.05705
2018,Second Stage of Tertiary Education,West,Northern Europe,0.00738,46,5421,0.00510,0.00966
2018,Second Stage of Tertiary Education,West,Western Europe,0.02597,90,5421,0.02173,0.03020
2018,Second Stage of Tertiary Education,West,Sub-Saharan Africa,0.00659,33,5421,0.00443,0.00874
2018,Second Stage of Tertiary Education,West,Latin America and the Caribbean,0.00826,42,5421,0.00585,0.01067
2018,Second Stage of Tertiary Education,East,Germany,0.91281,1264,1420,0.89813,0.92749
2018,Second Stage of Tertiary Education,East,Western Asia,0.00813,85,1420,0.00346,0.01280
2018,Second Stage of Tertiary Education,East,Eastern Europe,0.03171,71,1420,0.02259,0.04083
2019,Pre-primary Level,West,Germany,0.93104,441,441,0.90736,0.95471
2019,Pre-primary Level,East,Germany,0.96494,97,97,0.92814,1.00173
2019,Primary Level,West,Germany,0.31204,143,1466,0.28831,0.33577
2019,Primary Level,West,Southern Asia,0.04383,150,1466,0.03335,0.05432
2019,Primary Level,West,Southern Europe,0.14246,74,1466,0.12456,0.16036
2019,Primary Level,West,Western Asia,0.33159,993,1466,0.30748,0.35570
2019,Primary Level,West,Eastern Europe,0.05649,38,1466,0.04467,0.06832
2019,Primary Level,West,Sub-Saharan Africa,0.02351,68,1466,0.01575,0.03127
2019,Primary Level,East,Germany,0.75025,39,199,0.68995,0.81054
2019,Primary Level,East,Southern Asia,0.08579,62,199,0.04678,0.12480
2019,Primary Level,East,Western Asia,0.12762,98,199,0.08114,0.17409
2019,Lower Secondary Level,West,Germany,0.72835,1569,2672,0.71148,0.74522
2019,Lower Secondary Level,West,Southern Asia,0.01166,56,2672,0.00759,0.01573
2019,Lower Secondary Level,West,Southern Europe,0.08107,141,2672,0.07071,0.09142
2019,Lower Secondary Level,West,Central Asia,0.01485,50,2672,0.01026,0.01943
2019,Lower Secondary Level,West,Western Asia,0.07625,646,2672,0.06619,0.08632
2019,Lower Secondary Level,West,Eastern Europe,0.06231,176,2672,0.05314,0.07147
2019,Lower Secondary Level,West,Sub-Saharan Africa,0.00545,34,2672,0.00266,0.00825
2019,Lower Secondary Level,East,Germany,0.88674,356,426,0.85661,0.91687
2019,Lower Secondary Level,East,Western Asia,0.02924,70,426,0.01322,0.04525
2019,Upper Secondary Level,West,Germany,0.86564,7298,8889,0.85855,0.87273
2019,Upper Secondary Level,West,Southern Asia,0.00675,95,8889,0.00505,0.00846
2019,Upper Secondary Level,West,Southern Europe,0.03016,191,8889,0.02661,0.03372
2019,Upper Secondary Level,West,Central Asia,0.01541,188,8889,0.01285,0.01797
2019,Upper Secondary Level,West,Western Asia,0.02003,517,8889,0.01712,0.02295
2019,Upper Secondary Level,West,Eastern Europe,0.03629,496,8889,0.03241,0.04018
2019,Upper Secondary Level,West,Western Europe,0.01168,62,8889,0.00945,0.01392
2019,Upper Secondary Level,West,Sub-Saharan Africa,0.00198,42,8889,0.00106,0.00290
2019,Upper Secondary Level,East,Germany,0.97200,2516,2632,0.96570,0.97831
2019,Upper Secondary Level,East,Western Asia,0.00163,60,2632,0.00009,0.00317
2019,Upper Secondary Level,East,Eastern Europe,0.01500,56,2632,0.01035,0.01964
2019,Post-secondary Non-tertiary Level,West,Germany,0.73727,1345,1801,0.71694,0.75760
2019,Post-secondary Non-tertiary Level,West,Southern Europe,0.04052,85,1801,0.03141,0.04963
2019,Post-secondary Non-tertiary Level,West,Central Asia,0.02252,49,1801,0.01567,0.02938
2019,Post-secondary Non-tertiary Level,West,Western Asia,0.02546,97,1801,0.01818,0.03274
2019,Post-secondary Non-tertiary Level,West,Eastern Europe,0.10382,225,1801,0.08973,0.11791
2019,Post-secondary Non-tertiary Level,East,Germany,0.92496,287,287,0.89443,0.95549
2019,First Stage of Tertiary Education,West,Germany,0.91155,1136,1136,0.89503,0.92807
2019,First Stage of Tertiary Education,East,Germany,0.99067,435,435,0.98163,0.99972
2019,Second Stage of Tertiary Education,West,Germany,0.82067,4401,5821,0.81082,0.83053
2019,Second Stage of Tertiary Education,West,Southern Asia,0.00894,77,5821,0.00652,0.01136
2019,Second Stage of Tertiary Education,West,Southern Europe,0.01835,116,5821,0.01491,0.02180
2019,Second Stage of Tertiary Education,West,Central Asia,0.01197,70,5821,0.00918,0.01476
2019,Second Stage of Tertiary Education,West,Western Asia,0.01699,492,5821,0.01367,0.02031
2019,Second Stage of Tertiary Education,West,Eastern Europe,0.05394,449,5821,0.04813,0.05974
2019,Second Stage of Tertiary Education,West,Northern Europe,0.00663,39,5821,0.00454,0.00871
2019,Second Stage of Tertiary Education,West,Western Europe,0.02515,97,5821,0.02113,0.02917
2019,Second Stage of Tertiary Education,West,Sub-Saharan Africa,0.01013,33,5821,0.00756,0.01270
2019,Second Stage of Tertiary Education,West,Latin America and the Caribbean,0.01021,47,5821,0.00763,0.01279
2019,Second Stage of Tertiary Education,East,Germany,0.92512,1476,1607,0.91224,0.93799
2019,Second Stage of Tertiary Education,East,Western Asia,0.00763,67,1607,0.00337,0.01188
2019,Second Stage of Tertiary Education,East,Eastern Europe,0.02958,64,1607,0.02129,0.03786
2020,Pre-primary Level,West,Germany,0.91991,466,553,0.89727,0.94256
2020,Pre-primary Level,West,Western Asia,0.03504,87,553,0.01970,0.05037
2020,Pre-primary Level,East,Germany,0.96717,116,116,0.93461,0.99974
2020,Primary Level,West,Germany,0.34158,132,1557,0.31802,0.36515
2020,Primary Level,West,Southern Asia,0.05796,138,1557,0.04635,0.06957
2020,Primary Level,West,Southern Europe,0.12790,91,1557,0.11131,0.14449
2020,Primary Level,West,Western Asia,0.31188,933,1557,0.28887,0.33490
2020,Primary Level,West,Eastern Europe,0.04881,125,1557,0.03810,0.05952
2020,Primary Level,West,Sub-Saharan Africa,0.02946,138,1557,0.02105,0.03786
2020,Primary Level,East,Germany,0.68189,32,201,0.61735,0.74644
2020,Primary Level,East,Southern Asia,0.09155,61,201,0.05158,0.13152
2020,Primary Level,East,Western Asia,0.15974,108,201,0.10896,0.21051
2020,Lower Secondary Level,West,Germany,0.72639,1438,2791,0.70985,0.74293
2020,Lower Secondary Level,West,Southern Asia,0.01438,84,2791,0.00996,0.01879
2020,Lower Secondary Level,West,Southern Europe,0.08634,182,2791,0.07591,0.09676
2020,Lower Secondary Level,West,Central Asia,0.01645,49,2791,0.01173,0.02117
2020,Lower Secondary Level,West,Western Asia,0.07116,653,2791,0.06162,0.08070
2020,Lower Secondary Level,West,Eastern Europe,0.05983,297,2791,0.05103,0.06863
2020,Lower Secondary Level,West,Sub-Saharan Africa,0.00792,88,2791,0.00463,0.01121
2020,Lower Secondary Level,East,Germany,0.89602,334,410,0.86644,0.92560
2020,Lower Secondary Level,East,Western Asia,0.03323,76,410,0.01586,0.05060
2020,Upper Secondary Level,West,Germany,0.87818,6721,8757,0.87133,0.88503
2020,Upper Secondary Level,West,Northern Africa,0.00115,36,8757,0.00044,0.00187
2020,Upper Secondary Level,West,Southern Asia,0.00718,142,8757,0.00541,0.00895
2020,Upper Secondary Level,West,Southern Europe,0.02740,294,8757,0.02398,0.03082
2020,Upper Secondary Level,West,Central Asia,0.01503,172,8757,0.01248,0.01758
2020,Upper Secondary Level,West,Western Asia,0.01828,575,8757,0.01547,0.02108
2020,Upper Secondary Level,West,Eastern Europe,0.02981,630,8757,0.02625,0.03338
2020,Upper Secondary Level,West,Western Europe,0.01079,59,8757,0.00862,0.01295
2020,Upper Secondary Level,West,Sub-Saharan Africa,0.00248,92,8757,0.00144,0.00352
2020,Upper Secondary Level,West,Latin America and the Caribbean,0.00318,36,8757,0.00200,0.00436
2020,Upper Secondary Level,East,Germany,0.96979,2310,2474,0.96305,0.97654
2020,Upper Secondary Level,East,Western Asia,0.00199,67,2474,0.00023,0.00374
2020,Upper Secondary Level,East,Eastern Europe,0.01455,97,2474,0.00983,0.01927
2020,Post-secondary Non-tertiary Level,West,Germany,0.78154,1304,1904,0.76298,0.80011
2020,Post-secondary Non-tertiary Level,West,Southern Asia,0.00657,40,1904,0.00294,0.01021
2020,Post-secondary Non-tertiary Level,West,Southern Europe,0.03811,123,1904,0.02951,0.04671
2020,Post-secondary Non-tertiary Level,West,Central Asia,0.02135,44,1904,0.01486,0.02784
2020,Post-secondary Non-tertiary Level,West,Western Asia,0.01791,99,1904,0.01195,0.02387
2020,Post-secondary Non-tertiary Level,West,Eastern Europe,0.07827,294,1904,0.06620,0.09034
2020,Post-secondary Non-tertiary Level,East,Germany,0.93315,266,297,0.90470,0.96161
2020,Post-secondary Non-tertiary Level,East,Eastern Europe,0.04056,31,297,0.01809,0.06303
2020,First Stage of Tertiary Education,West,Germany,0.92236,994,994,0.90571,0.93900
2020,First Stage of Tertiary Education,East,Germany,0.98901,388,388,0.97863,0.99940
2020,Second Stage of Tertiary Education,West,Germany,0.83267,4196,6062,0.82327,0.84207
2020,Second Stage of Tertiary Education,West,Northern Africa,0.00182,33,6062,0.00075,0.00290
2020,Second Stage of Tertiary Education,West,Northern America,0.01014,46,6062,0.00762,0.01266
2020,Second Stage of Tertiary Education,West,Southern Asia,0.00971,151,6062,0.00724,0.01218
2020,Second Stage of Tertiary Education,West,Southern Europe,0.01794,204,6062,0.01459,0.02128
2020,Second Stage of Tertiary Education,West,Central Asia,0.01175,68,6062,0.00903,0.01446
2020,Second Stage of Tertiary Education,West,Western Asia,0.01549,532,6062,0.01238,0.01860
2020,Second Stage of Tertiary Education,West,Eastern Europe,0.04271,552,6062,0.03762,0.04780
2020,Second Stage of Tertiary Education,West,Northern Europe,0.00542,40,6062,0.00357,0.00727
2020,Second Stage of Tertiary Education,West,Western Europe,0.02493,95,6062,0.02101,0.02886
2020,Second Stage of Tertiary Education,West,Sub-Saharan Africa,0.01097,50,6062,0.00834,0.01359
2020,Second Stage of Tertiary Education,West,Latin America and the Caribbean,0.01066,95,6062,0.00807,0.01324
2020,Second Stage of Tertiary Education,East,Germany,0.93582,1377,1549,0.92361,0.94803
2020,Second Stage of Tertiary Education,East,Western Asia,0.00546,69,1549,0.00179,0.00913
2020,Second Stage of Tertiary Education,East,Eastern Europe,0.02861,103,1549,0.02030,0.03691
2021,Pre-primary Level,West,Germany,0.88009,256,316,0.84421,0.91596
2021,Pre-primary Level,West,Western Asia,0.02699,60,316,0.00909,0.04489
2021,Pre-primary Level,East,Germany,0.93904,79,79,0.88594,0.99213
2021,Primary Level,West,Germany,0.35789,82,897,0.32650,0.38928
2021,Primary Level,West,Southern Asia,0.05912,86,897,0.04368,0.07457
2021,Primary Level,West,Southern Europe,0.14554,35,897,0.12245,0.16864
2021,Primary Level,West,Western Asia,0.28930,621,897,0.25961,0.31899
2021,Primary Level,West,Sub-Saharan Africa,0.04906,73,897,0.03492,0.06321
2021,Primary Level,East,Western Asia,0.21715,78,78,0.12505,0.30924
2021,Lower Secondary Level,West,Germany,0.69158,868,1570,0.66873,0.71444
2021,Lower Secondary Level,West,Southern Asia,0.01856,47,1570,0.01188,0.02524
2021,Lower Secondary Level,West,Southern Europe,0.09047,79,1570,0.07627,0.10466
2021,Lower Secondary Level,West,Western Asia,0.10188,440,1570,0.08692,0.11685
2021,Lower Secondary Level,West,Eastern Europe,0.05776,96,1570,0.04621,0.06930
2021,Lower Secondary Level,West,Sub-Saharan Africa,0.00824,40,1570,0.00376,0.01271
2021,Lower Secondary Level,East,Germany,0.88591,200,240,0.84561,0.92622
2021,Lower Secondary Level,East,Western Asia,0.03382,40,240,0.01090,0.05674
2021,Upper Secondary Level,West,Germany,0.88226,4565,5662,0.87387,0.89066
2021,Upper Secondary Level,West,Southern Asia,0.00814,87,5662,0.00580,0.01048
2021,Upper Secondary Level,West,Southern Europe,0.02574,133,5662,0.02161,0.02986
2021,Upper Secondary Level,West,Central Asia,0.01462,93,5662,0.01149,0.01774
2021,Upper Secondary Level,West,Western Asia,0.01688,376,5662,0.01352,0.02023
2021,Upper Secondary Level,West,Eastern Europe,0.03458,329,5662,0.02982,0.03934
2021,Upper Secondary Level,West,Western Europe,0.00702,41,5662,0.00484,0.00919
2021,Upper Secondary Level,West,Sub-Saharan Africa,0.00246,38,5662,0.00117,0.00374
2021,Upper Secondary Level,East,Germany,0.96206,1558,1654,0.95285,0.97127
2021,Upper Secondary Level,East,Western Asia,0.00329,59,1654,0.00053,0.00605
2021,Upper Secondary Level,East,Eastern Europe,0.01711,37,1654,0.01086,0.02337
2021,Post-secondary Non-tertiary Level,West,Germany,0.76852,951,1287,0.74547,0.79157
2021,Post-secondary Non-tertiary Level,West,Southern Europe,0.04361,64,1287,0.03245,0.05477
2021,Post-secondary Non-tertiary Level,West,Central Asia,0.02825,32,1287,0.01919,0.03731
2021,Post-secondary Non-tertiary Level,West,Western Asia,0.01247,70,1287,0.00641,0.01854
2021,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08943,170,1287,0.07383,0.10503
2021,Post-secondary Non-tertiary Level,East,Germany,0.96675,190,190,0.94118,0.99231
2021,First Stage of Tertiary Education,West,Germany,0.91186,679,679,0.89052,0.93320
2021,First Stage of Tertiary Education,East,Germany,0.99748,265,265,0.99142,1.00353
2021,Second Stage of Tertiary Education,West,Germany,0.82904,3281,4434,0.81796,0.84013
2021,Second Stage of Tertiary Education,West,Northern America,0.01013,36,4434,0.00719,0.01308
2021,Second Stage of Tertiary Education,West,Southern Asia,0.00852,90,4434,0.00582,0.01123
2021,Second Stage of Tertiary Education,West,Southern Europe,0.02116,113,4434,0.01692,0.02539
2021,Second Stage of Tertiary Education,West,Central Asia,0.01311,42,4434,0.00977,0.01646
2021,Second Stage of Tertiary Education,West,Western Asia,0.01478,355,4434,0.01123,0.01833
2021,Second Stage of Tertiary Education,West,Eastern Europe,0.04673,351,4434,0.04051,0.05294
2021,Second Stage of Tertiary Education,West,Western Europe,0.02489,73,4434,0.02031,0.02948
2021,Second Stage of Tertiary Education,West,Sub-Saharan Africa,0.00857,40,4434,0.00586,0.01129
2021,Second Stage of Tertiary Education,West,Latin America and the Caribbean,0.00917,53,4434,0.00636,0.01197
2021,Second Stage of Tertiary Education,East,Germany,0.91667,1017,1128,0.90053,0.93281
2021,Second Stage of Tertiary Education,East,Western Asia,0.00581,50,1128,0.00137,0.01025
2021,Second Stage of Tertiary Education,East,Eastern Europe,0.03825,61,1128,0.02705,0.04945
2022,Pre-primary Level,West,Germany,0.83392,300,341,0.79437,0.87348
2022,Pre-primary Level,West,Western Asia,0.02552,41,341,0.00876,0.04228
2022,Pre-primary Level,East,Germany,0.94952,75,75,0.89963,0.99940
2022,Primary Level,West,Germany,0.37642,103,705,0.34063,0.41220
2022,Primary Level,West,Southern Asia,0.06099,67,705,0.04331,0.07867
2022,Primary Level,West,Southern Europe,0.16701,41,705,0.13946,0.19457
2022,Primary Level,West,Western Asia,0.22704,435,705,0.19610,0.25799
2022,Primary Level,West,Sub-Saharan Africa,0.05526,59,705,0.03839,0.07214
2022,Primary Level,East,Germany,0.56773,38,89,0.46423,0.67124
2022,Primary Level,East,Western Asia,0.21724,51,89,0.13108,0.30340
2022,Lower Secondary Level,West,Germany,0.68815,887,1439,0.66420,0.71209
2022,Lower Secondary Level,West,Southern Asia,0.00636,37,1439,0.00225,0.01046
2022,Lower Secondary Level,West,Southern Europe,0.07544,75,1439,0.06179,0.08909
2022,Lower Secondary Level,West,Western Asia,0.11755,344,1439,0.10090,0.13420
2022,Lower Secondary Level,West,Eastern Europe,0.05896,96,1439,0.04679,0.07114
2022,Lower Secondary Level,East,Germany,0.83678,253,303,0.79510,0.87846
2022,Lower Secondary Level,East,Western Asia,0.05340,50,303,0.02804,0.07876
2022,Upper Secondary Level,West,Germany,0.87430,5660,7013,0.86654,0.88206
2022,Upper Secondary Level,West,Southern Asia,0.00560,132,7013,0.00385,0.00735
2022,Upper Secondary Level,West,South-Eastern Asia,0.00059,31,7013,0.00002,0.00115
2022,Upper Secondary Level,West,Southern Europe,0.02190,195,7013,0.01848,0.02533
2022,Upper Secondary Level,West,Central Asia,0.02052,117,7013,0.01720,0.02384
2022,Upper Secondary Level,West,Western Asia,0.01957,404,7013,0.01632,0.02281
2022,Upper Secondary Level,West,Eastern Europe,0.03499,318,7013,0.03069,0.03929
2022,Upper Secondary Level,West,Western Europe,0.01178,56,7013,0.00926,0.01431
2022,Upper Secondary Level,West,Sub-Saharan Africa,0.00288,57,7013,0.00162,0.00413
2022,Upper Secondary Level,West,Latin America and the Caribbean,0.00249,43,7013,0.00132,0.00365
2022,Upper Secondary Level,East,Germany,0.95731,1943,2054,0.94856,0.96605
2022,Upper Secondary Level,East,Western Asia,0.00467,64,2054,0.00172,0.00762
2022,Upper Secondary Level,East,Eastern Europe,0.01762,47,2054,0.01193,0.02331
2022,Post-secondary Non-tertiary Level,West,Germany,0.77255,1317,1691,0.75256,0.79254
2022,Post-secondary Non-tertiary Level,West,Southern Europe,0.04067,96,1691,0.03125,0.05009
2022,Post-secondary Non-tertiary Level,West,Central Asia,0.03606,43,1691,0.02717,0.04495
2022,Post-secondary Non-tertiary Level,West,Western Asia,0.01464,70,1691,0.00891,0.02036
2022,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08897,165,1691,0.07539,0.10254
2022,Post-secondary Non-tertiary Level,East,Germany,0.94219,326,326,0.91681,0.96756
2022,First Stage of Tertiary Education,West,Germany,0.92197,951,951,0.90491,0.93903
2022,First Stage of Tertiary Education,East,Germany,0.98421,337,337,0.97089,0.99754
2022,Second Stage of Tertiary Education,West,Germany,0.82895,4559,6902,0.82007,0.83784
2022,Second Stage of Tertiary Education,West,Northern Africa,0.00310,75,6902,0.00179,0.00442
2022,Second Stage of Tertiary Education,West,Northern America,0.00756,77,6902,0.00552,0.00960
2022,Second Stage of Tertiary Education,West,Eastern Asia,0.00366,150,6902,0.00224,0.00508
2022,Second Stage of Tertiary Education,West,Southern Asia,0.00981,345,6902,0.00749,0.01214
2022,Second Stage of Tertiary Education,West,South-Eastern Asia,0.00358,87,6902,0.00217,0.00499
2022,Second Stage of Tertiary Education,West,Southern Europe,0.02210,214,6902,0.01863,0.02557
2022,Second Stage of Tertiary Education,West,Central Asia,0.01433,71,6902,0.01153,0.01714
2022,Second Stage of Tertiary Education,West,Western Asia,0.01560,419,6902,0.01268,0.01852
2022,Second Stage of Tertiary Education,West,Eastern Europe,0.05060,474,6902,0.04543,0.05577
2022,Second Stage of Tertiary Education,West,Northern Europe,0.00471,37,6902,0.00310,0.00633
2022,Second Stage of Tertiary Education,West,Western Europe,0.01951,77,6902,0.01625,0.02277
2022,Second Stage of Tertiary Education,West,Sub-Saharan Africa,0.00453,74,6902,0.00294,0.00611
2022,Second Stage of Tertiary Education,West,Latin America and the Caribbean,0.00959,243,6902,0.00729,0.01189
2022,Second Stage of Tertiary Education,East,Germany,0.91488,1378,1639,0.90137,0.92840
2022,Second Stage of Tertiary Education,East,Southern Asia,0.00413,62,1639,0.00103,0.00724
2022,Second Stage of Tertiary Education,East,Western Asia,0.00640,71,1639,0.00254,0.01026
2022,Second Stage of Tertiary Education,East,Eastern Europe,0.03796,90,1639,0.02871,0.04722
2022,Second Stage of Tertiary Education,East,Latin America and the Caribbean,0.00537,38,1639,0.00183,0.00891
