year,bula_h,migback,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,North Rhine-Westphalia,Direct migration background,Central Asia,0.09098,58,1440,0.07612,0.10583
2021,North Rhine-Westphalia,Direct migration background,Western Asia,0.20428,718,1440,0.18344,0.22511
2021,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.23728,304,1440,0.21530,0.25926
2021,North Rhine-Westphalia,Direct migration background,Western Europe,0.07387,39,1440,0.06035,0.08738
2021,North Rhine-Westphalia,Direct migration background,Sub-Saharan Africa,0.04127,78,1440,0.03099,0.05155
2021,Hesse,Direct migration background,Southern Asia,0.13041,78,407,0.09766,0.16317
2021,Hesse,Direct migration background,Western Asia,0.19187,211,407,0.15357,0.23017
2021,Hesse,Direct migration background,Eastern Europe,0.26303,77,407,0.22020,0.30585
2021,Hesse,Direct migration background,Sub-Saharan Africa,0.01753,41,407,0.00476,0.03029
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.24921,38,281,0.19854,0.29987
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.18911,175,281,0.14324,0.23498
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.26433,68,281,0.21267,0.31598
2021,Baden-Wuerttemberg,Direct migration background,Southern Asia,0.02430,39,566,0.01161,0.03700
2021,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.30255,110,566,0.26467,0.34043
2021,Baden-Wuerttemberg,Direct migration background,Western Asia,0.11924,240,566,0.09252,0.14596
2021,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.34436,177,566,0.30518,0.38354
2021,Bavaria,Direct migration background,Southern Asia,0.03481,34,692,0.02114,0.04848
2021,Bavaria,Direct migration background,Southern Europe,0.25529,97,692,0.22278,0.28780
2021,Bavaria,Direct migration background,Central Asia,0.05736,43,692,0.04003,0.07470
2021,Bavaria,Direct migration background,Western Asia,0.08968,191,692,0.06837,0.11098
2021,Bavaria,Direct migration background,Eastern Europe,0.30333,236,692,0.26905,0.33760
2021,Bavaria,Direct migration background,Western Europe,0.11958,45,692,0.09539,0.14378
2021,Bavaria,Direct migration background,Sub-Saharan Africa,0.04846,46,692,0.03245,0.06447
2021,Berlin,Direct migration background,Western Asia,0.26867,155,201,0.20724,0.33011
2021,Berlin,Direct migration background,Eastern Europe,0.16101,46,201,0.11007,0.21195
2021,Brandenburg,Direct migration background,Western Asia,0.14023,45,45,0.03763,0.24283
2021,Saxony,Direct migration background,Western Asia,0.11074,49,91,0.04590,0.17557
2021,Saxony,Direct migration background,Eastern Europe,0.48593,42,91,0.38267,0.58919
2021,Saxony-Anhalt,Direct migration background,Western Asia,0.32135,60,60,0.20219,0.44051
2021,Thuringa,Direct migration background,Western Asia,0.15340,40,71,0.06897,0.23782
2021,Thuringa,Direct migration background,Eastern Europe,0.57899,31,71,0.46333,0.69465
2022,Schleswig-Holstein,Direct migration background,Western Asia,0.22677,94,127,0.15366,0.29989
2022,Schleswig-Holstein,Direct migration background,Eastern Europe,0.20937,33,127,0.13832,0.28041
2022,Hamburg,Direct migration background,Western Asia,0.18599,58,113,0.11393,0.25806
2022,Hamburg,Direct migration background,Eastern Europe,0.27928,55,113,0.19619,0.36237
2022,Lower Saxony,Direct migration background,Southern Asia,0.05313,69,561,0.03455,0.07171
2022,Lower Saxony,Direct migration background,Southern Europe,0.05488,52,561,0.03602,0.07375
2022,Lower Saxony,Direct migration background,Central Asia,0.20054,44,561,0.16738,0.23370
2022,Lower Saxony,Direct migration background,Western Asia,0.21132,293,561,0.17751,0.24514
2022,Lower Saxony,Direct migration background,Eastern Europe,0.28213,103,561,0.24485,0.31940
2022,Bremen,Direct migration background,Western Asia,0.06146,31,31,-0.02449,0.14740
2022,North Rhine-Westphalia,Direct migration background,Northern Africa,0.01794,65,1982,0.01209,0.02378
2022,North Rhine-Westphalia,Direct migration background,Eastern Asia,0.00686,51,1982,0.00323,0.01050
2022,North Rhine-Westphalia,Direct migration background,Southern Asia,0.04882,200,1982,0.03933,0.05831
2022,North Rhine-Westphalia,Direct migration background,South-Eastern Asia,0.01907,44,1982,0.01305,0.02509
2022,North Rhine-Westphalia,Direct migration background,Southern Europe,0.15277,194,1982,0.13692,0.16861
2022,North Rhine-Westphalia,Direct migration background,Central Asia,0.10395,91,1982,0.09051,0.11739
2022,North Rhine-Westphalia,Direct migration background,Western Asia,0.21727,737,1982,0.19911,0.23543
2022,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.24901,342,1982,0.22996,0.26805
2022,North Rhine-Westphalia,Direct migration background,Western Europe,0.10269,65,1982,0.08933,0.11606
2022,North Rhine-Westphalia,Direct migration background,Sub-Saharan Africa,0.03296,115,1982,0.02510,0.04082
2022,North Rhine-Westphalia,Direct migration background,Latin America and the Caribbean,0.01462,78,1982,0.00933,0.01990
2022,Hesse,Direct migration background,Eastern Asia,0.00688,31,577,0.00013,0.01364
2022,Hesse,Direct migration background,Southern Asia,0.04787,77,577,0.03044,0.06531
2022,Hesse,Direct migration background,Southern Europe,0.15766,75,577,0.12790,0.18742
2022,Hesse,Direct migration background,Western Asia,0.20081,186,577,0.16810,0.23353
2022,Hesse,Direct migration background,Eastern Europe,0.25369,119,577,0.21816,0.28923
2022,Hesse,Direct migration background,Sub-Saharan Africa,0.05024,35,577,0.03240,0.06808
2022,Hesse,Direct migration background,Latin America and the Caribbean,0.03035,54,577,0.01634,0.04436
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Asia,0.02297,32,294,0.00582,0.04012
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.19365,54,294,0.14840,0.23890
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.16729,142,294,0.12456,0.21003
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.24061,66,294,0.19166,0.28955
2022,Baden-Wuerttemberg,Direct migration background,Eastern Asia,0.00473,50,1064,0.00061,0.00886
2022,Baden-Wuerttemberg,Direct migration background,Southern Asia,0.06181,130,1064,0.04733,0.07628
2022,Baden-Wuerttemberg,Direct migration background,South-Eastern Asia,0.00724,44,1064,0.00214,0.01234
2022,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.23906,209,1064,0.21342,0.26470
2022,Baden-Wuerttemberg,Direct migration background,Central Asia,0.07747,40,1064,0.06140,0.09354
2022,Baden-Wuerttemberg,Direct migration background,Western Asia,0.12218,221,1064,0.10249,0.14186
2022,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.31912,240,1064,0.29110,0.34714
2022,Baden-Wuerttemberg,Direct migration background,Sub-Saharan Africa,0.04033,50,1064,0.02850,0.05215
2022,Baden-Wuerttemberg,Direct migration background,Latin America and the Caribbean,0.03720,80,1064,0.02582,0.04858
2022,Bavaria,Direct migration background,Northern Africa,0.00500,36,1262,0.00111,0.00890
2022,Bavaria,Direct migration background,Northern America,0.01875,32,1262,0.01127,0.02624
2022,Bavaria,Direct migration background,Eastern Asia,0.01603,51,1262,0.00910,0.02296
2022,Bavaria,Direct migration background,Southern Asia,0.04699,155,1262,0.03531,0.05867
2022,Bavaria,Direct migration background,South-Eastern Asia,0.02150,50,1262,0.01350,0.02951
2022,Bavaria,Direct migration background,Southern Europe,0.24169,181,1262,0.21806,0.26532
2022,Bavaria,Direct migration background,Central Asia,0.06769,56,1262,0.05383,0.08156
2022,Bavaria,Direct migration background,Western Asia,0.11821,206,1262,0.10039,0.13603
2022,Bavaria,Direct migration background,Eastern Europe,0.24897,288,1262,0.22511,0.27284
2022,Bavaria,Direct migration background,Western Europe,0.12708,64,1262,0.10870,0.14546
2022,Bavaria,Direct migration background,Sub-Saharan Africa,0.03261,55,1262,0.02281,0.04241
2022,Bavaria,Direct migration background,Latin America and the Caribbean,0.02614,88,1262,0.01733,0.03494
2022,Berlin,Direct migration background,Northern America,0.05242,38,575,0.03419,0.07066
2022,Berlin,Direct migration background,Eastern Asia,0.02072,31,575,0.00907,0.03238
2022,Berlin,Direct migration background,Southern Asia,0.06894,106,575,0.04822,0.08967
2022,Berlin,Direct migration background,Southern Europe,0.15709,62,575,0.12733,0.18686
2022,Berlin,Direct migration background,Western Asia,0.19409,162,575,0.16174,0.22645
2022,Berlin,Direct migration background,Eastern Europe,0.24596,109,575,0.21073,0.28119
2022,Berlin,Direct migration background,Latin America and the Caribbean,0.06506,67,575,0.04488,0.08524
2022,Brandenburg,Direct migration background,Western Asia,0.26439,52,52,0.14336,0.38543
2022,Saxony,Direct migration background,Western Asia,0.13444,64,124,0.07416,0.19473
2022,Saxony,Direct migration background,Eastern Europe,0.35758,60,124,0.27287,0.44228
2022,Saxony-Anhalt,Direct migration background,Western Asia,0.43799,44,44,0.28969,0.58628
2022,Thuringa,Direct migration background,Western Asia,0.18271,53,93,0.10375,0.26168
2022,Thuringa,Direct migration background,Eastern Europe,0.43725,40,93,0.33589,0.53862
