"plb0022_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstaetig","2014","(noch) kein Abschluss","direkter Migrationshintergrund","253","0.693850887195468","0.647449810015968","0.740251964374968"
"Nicht erwerbstaetig","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","107","0.68465156829748","0.608759395588705","0.760543741006254"
"Nicht erwerbstaetig","2014","Hauptschulabschluss","kein Migrationshintergrund","3399","0.611305595387571","0.598879034810443","0.623732155964698"
"Nicht erwerbstaetig","2014","Hauptschulabschluss","direkter Migrationshintergrund","706","0.428296039922763","0.405999105596663","0.450592974248863"
"Nicht erwerbstaetig","2014","Hauptschulabschluss","indirekter Migrationshintergrund","158","0.342750651867575","0.299043428576048","0.386457875159103"
"Nicht erwerbstaetig","2014","Realschulabschluss","kein Migrationshintergrund","1780","0.317792820899006","0.306067799602513","0.329517842195499"
"Nicht erwerbstaetig","2014","Realschulabschluss","direkter Migrationshintergrund","116","0.318638618498029","0.272861914699938","0.364415322296119"
"Nicht erwerbstaetig","2014","Realschulabschluss","indirekter Migrationshintergrund","106","0.221575597369301","0.182988930028376","0.260162264710225"
"Nicht erwerbstaetig","2014","(Fach-)Abitur","kein Migrationshintergrund","657","0.276733659493982","0.258993134089646","0.294474184898317"
"Nicht erwerbstaetig","2014","(Fach-)Abitur","direkter Migrationshintergrund","392","0.354627622378772","0.327400783999926","0.381854460757618"
"Nicht erwerbstaetig","2014","(Fach-)Abitur","indirekter Migrationshintergrund","117","0.391994296743586","0.34077553459382","0.443213058893353"
"Nicht erwerbstaetig","2014","AkademikerInnen","kein Migrationshintergrund","1430","0.309335527611218","0.296337789112113","0.322333266110324"
"Nicht erwerbstaetig","2014","AkademikerInnen","direkter Migrationshintergrund","320","0.301935041094755","0.274951410953264","0.328918671236246"
"Nicht erwerbstaetig","2014","AkademikerInnen","indirekter Migrationshintergrund","46","0.10770189811202","0.0708609920878936","0.144542804136147"
"Betriebliches Praktikum","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2015","(noch) kein Abschluss","kein Migrationshintergrund","38","0.109122275390232","0.0786052877827132","0.13963926299775"
"Voll erwerbstaetig","2015","(noch) kein Abschluss","direkter Migrationshintergrund","81","0.17314084449277","0.137786947821446","0.208494741164094"
"Voll erwerbstaetig","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2015","Hauptschulabschluss","kein Migrationshintergrund","1369","0.239671113108511","0.228376035930353","0.250966190286668"
"Voll erwerbstaetig","2015","Hauptschulabschluss","direkter Migrationshintergrund","782","0.357892935041542","0.336740282518793","0.379045587564291"
"Voll erwerbstaetig","2015","Hauptschulabschluss","indirekter Migrationshintergrund","167","0.444336036663329","0.396587143349423","0.492084929977234"
"Voll erwerbstaetig","2015","Realschulabschluss","kein Migrationshintergrund","2409","0.445590323560931","0.4327823717245","0.458398275397363"
"Voll erwerbstaetig","2015","Realschulabschluss","direkter Migrationshintergrund","155","0.405763154006665","0.356392101580145","0.455134206433185"
"Voll erwerbstaetig","2015","Realschulabschluss","indirekter Migrationshintergrund","173","0.499278044216858","0.4514598691773","0.547096219256415"
"Voll erwerbstaetig","2015","(Fach-)Abitur","kein Migrationshintergrund","906","0.421948275273517","0.402094346530596","0.441802204016437"
"Voll erwerbstaetig","2015","(Fach-)Abitur","direkter Migrationshintergrund","597","0.409889067529781","0.384883386670515","0.434894748389048"
"Voll erwerbstaetig","2015","(Fach-)Abitur","indirekter Migrationshintergrund","97","0.282054060388532","0.233428771791022","0.330679348986042"
"Voll erwerbstaetig","2015","AkademikerInnen","kein Migrationshintergrund","2243","0.497927908655583","0.483641122242214","0.512214695068952"
"Voll erwerbstaetig","2015","AkademikerInnen","direkter Migrationshintergrund","725","0.509136089305442","0.483744011808798","0.534528166802085"
"Voll erwerbstaetig","2015","AkademikerInnen","indirekter Migrationshintergrund","158","0.706746735171851","0.651726359650662","0.76176711069304"
"Teilzeitbeschaeftigung","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2015","(noch) kein Abschluss","direkter Migrationshintergrund","49","0.112494802615355","0.0829709224221302","0.14201868280858"
"Teilzeitbeschaeftigung","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2015","Hauptschulabschluss","kein Migrationshintergrund","488","0.0746520751715618","0.0676977646147425","0.0816063857283811"
"Teilzeitbeschaeftigung","2015","Hauptschulabschluss","direkter Migrationshintergrund","241","0.113663236565201","0.0996578874434869","0.127668585686916"
"Teilzeitbeschaeftigung","2015","Hauptschulabschluss","indirekter Migrationshintergrund","44","0.0966200190945271","0.0682297037586694","0.125010334430385"
"Teilzeitbeschaeftigung","2015","Realschulabschluss","kein Migrationshintergrund","1116","0.153355489780749","0.144070175211892","0.162640804349606"
"Teilzeitbeschaeftigung","2015","Realschulabschluss","direkter Migrationshintergrund","64","0.162755445443078","0.125640380696255","0.199870510189901"
"Teilzeitbeschaeftigung","2015","Realschulabschluss","indirekter Migrationshintergrund","53","0.076898356668122","0.0514179275714141","0.10237878576483"
"Teilzeitbeschaeftigung","2015","(Fach-)Abitur","kein Migrationshintergrund","466","0.143415929895102","0.129325728730879","0.157506131059325"
"Teilzeitbeschaeftigung","2015","(Fach-)Abitur","direkter Migrationshintergrund","230","0.149109770363353","0.130999351061609","0.167220189665096"
"Teilzeitbeschaeftigung","2015","(Fach-)Abitur","indirekter Migrationshintergrund","53","0.132398420612249","0.0957756066178044","0.169021234606693"
"Teilzeitbeschaeftigung","2015","AkademikerInnen","kein Migrationshintergrund","794","0.137579569347191","0.127737084198455","0.147422054495928"
"Teilzeitbeschaeftigung","2015","AkademikerInnen","direkter Migrationshintergrund","231","0.143788504840021","0.125966631486375","0.161610378193668"
"Teilzeitbeschaeftigung","2015","AkademikerInnen","indirekter Migrationshintergrund","52","0.106433730122627","0.069162541631798","0.143704918613455"
"Ausbildung/Lehre","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","Hauptschulabschluss","kein Migrationshintergrund","72","0.00796888232003012","0.00561631551258262","0.0103214491274776"
"Ausbildung/Lehre","2015","Hauptschulabschluss","direkter Migrationshintergrund","30","0.012391677678848","0.00751030492107461","0.0172730504366213"
"Ausbildung/Lehre","2015","Hauptschulabschluss","indirekter Migrationshintergrund","33","0.0782923847411773","0.0524782380068212","0.104106531475533"
"Ausbildung/Lehre","2015","Realschulabschluss","kein Migrationshintergrund","153","0.0249101567532784","0.020894034209227","0.0289262792973299"
"Ausbildung/Lehre","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","Realschulabschluss","indirekter Migrationshintergrund","50","0.114200076301745","0.0837825100865038","0.144617642516987"
"Ausbildung/Lehre","2015","(Fach-)Abitur","kein Migrationshintergrund","111","0.0439043403332677","0.0356679313880974","0.0521407492784381"
"Ausbildung/Lehre","2015","(Fach-)Abitur","direkter Migrationshintergrund","33","0.0313234997393342","0.0224669776941155","0.040180021784553"
"Ausbildung/Lehre","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2015","(noch) kein Abschluss","kein Migrationshintergrund","48","0.126124545439516","0.093630746996338","0.158618343882695"
"Geringfuegig erwerbstaetig","2015","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.0690373094162381","0.0453492316754061","0.0927253871570702"
"Geringfuegig erwerbstaetig","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2015","Hauptschulabschluss","kein Migrationshintergrund","295","0.0514728489372471","0.0456263671981829","0.0573193306763112"
"Geringfuegig erwerbstaetig","2015","Hauptschulabschluss","direkter Migrationshintergrund","158","0.0797402133254396","0.0677871707244042","0.091693255926475"
"Geringfuegig erwerbstaetig","2015","Hauptschulabschluss","indirekter Migrationshintergrund","30","0.0843431411492309","0.057638134665362","0.1110481476331"
"Geringfuegig erwerbstaetig","2015","Realschulabschluss","kein Migrationshintergrund","344","0.0504847662342532","0.0448428380647871","0.0561266944037192"
"Geringfuegig erwerbstaetig","2015","Realschulabschluss","direkter Migrationshintergrund","33","0.0840638680714881","0.0561645509617041","0.111963185181272"
"Geringfuegig erwerbstaetig","2015","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2015","(Fach-)Abitur","kein Migrationshintergrund","200","0.0906371242688228","0.0790958125973442","0.102178435940301"
"Geringfuegig erwerbstaetig","2015","(Fach-)Abitur","direkter Migrationshintergrund","117","0.0683851577650253","0.0555518735553024","0.0812184419747483"
"Geringfuegig erwerbstaetig","2015","(Fach-)Abitur","indirekter Migrationshintergrund","42","0.14853542541925","0.110107365772918","0.186963485065582"
"Geringfuegig erwerbstaetig","2015","AkademikerInnen","kein Migrationshintergrund","198","0.0400309258062676","0.0344295499460788","0.0456323016664564"
"Geringfuegig erwerbstaetig","2015","AkademikerInnen","direkter Migrationshintergrund","95","0.0577282524047527","0.0458819440706812","0.0695745607388242"
"Geringfuegig erwerbstaetig","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","AkademikerInnen","kein Migrationshintergrund","36","0.00641602401477908","0.00413461287950743","0.00869743515005074"
"Altersteilzeit mit Arbeitszeit Null","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2015","(noch) kein Abschluss","kein Migrationshintergrund","291","0.692094472619789","0.64691227635858","0.737276668880998"
"Nicht erwerbstaetig","2015","(noch) kein Abschluss","direkter Migrationshintergrund","274","0.632247685960204","0.587192676615448","0.67730269530496"
"Nicht erwerbstaetig","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","102","0.819625298240673","0.754032430957617","0.885218165523729"
"Nicht erwerbstaetig","2015","Hauptschulabschluss","kein Migrationshintergrund","3237","0.616652386161384","0.60378775908532","0.629517013237448"
"Nicht erwerbstaetig","2015","Hauptschulabschluss","direkter Migrationshintergrund","757","0.433779235119997","0.411911096218985","0.455647374021009"
"Nicht erwerbstaetig","2015","Hauptschulabschluss","indirekter Migrationshintergrund","137","0.286125415058792","0.242695337606018","0.329555492511566"
"Nicht erwerbstaetig","2015","Realschulabschluss","kein Migrationshintergrund","1728","0.318196890463887","0.306194331067816","0.330199449859958"
"Nicht erwerbstaetig","2015","Realschulabschluss","direkter Migrationshintergrund","104","0.31654876784552","0.269782752071544","0.363314783619496"
"Nicht erwerbstaetig","2015","Realschulabschluss","indirekter Migrationshintergrund","122","0.269148369200014","0.226731956852389","0.311564781547638"
"Nicht erwerbstaetig","2015","(Fach-)Abitur","kein Migrationshintergrund","666","0.289750680804147","0.271513775385692","0.307987586222603"
"Nicht erwerbstaetig","2015","(Fach-)Abitur","direkter Migrationshintergrund","504","0.335686224803772","0.311676229489357","0.359696220118187"
"Nicht erwerbstaetig","2015","(Fach-)Abitur","indirekter Migrationshintergrund","113","0.342536121093266","0.291257152826385","0.393815089360147"
"Nicht erwerbstaetig","2015","AkademikerInnen","kein Migrationshintergrund","1426","0.315564223294227","0.302284821595235","0.32884362499322"
"Nicht erwerbstaetig","2015","AkademikerInnen","direkter Migrationshintergrund","424","0.283155815631134","0.260272135518868","0.306039495743399"
"Nicht erwerbstaetig","2015","AkademikerInnen","indirekter Migrationshintergrund","41","0.148344546647098","0.105387147867678","0.191301945426518"
"Betriebliches Praktikum","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2016","(noch) kein Abschluss","kein Migrationshintergrund","37","0.11154404219871","0.0794674391070937","0.143620645290327"
"Voll erwerbstaetig","2016","(noch) kein Abschluss","direkter Migrationshintergrund","106","0.143873130674562","0.128579554155683","0.159166707193441"
"Voll erwerbstaetig","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2016","Hauptschulabschluss","kein Migrationshintergrund","1277","0.249670367715761","0.237712763480916","0.261627971950606"
"Voll erwerbstaetig","2016","Hauptschulabschluss","direkter Migrationshintergrund","673","0.349855636162426","0.33143482236124","0.368276449963611"
"Voll erwerbstaetig","2016","Hauptschulabschluss","indirekter Migrationshintergrund","156","0.447070924120157","0.397212409433452","0.496929438806863"
"Voll erwerbstaetig","2016","Realschulabschluss","kein Migrationshintergrund","2203","0.442573171226974","0.429260062637748","0.455886279816201"
"Voll erwerbstaetig","2016","Realschulabschluss","direkter Migrationshintergrund","140","0.424485577581122","0.371238758381639","0.477732396780605"
"Voll erwerbstaetig","2016","Realschulabschluss","indirekter Migrationshintergrund","147","0.455467922687057","0.405786380220307","0.505149465153807"
"Voll erwerbstaetig","2016","(Fach-)Abitur","kein Migrationshintergrund","870","0.451383863958995","0.430702079722148","0.472065648195841"
"Voll erwerbstaetig","2016","(Fach-)Abitur","direkter Migrationshintergrund","504","0.38835122988765","0.366607560682049","0.410094899093251"
"Voll erwerbstaetig","2016","(Fach-)Abitur","indirekter Migrationshintergrund","97","0.261975324934634","0.21446196126693","0.309488688602338"
"Voll erwerbstaetig","2016","AkademikerInnen","kein Migrationshintergrund","2092","0.498275722701741","0.483590208238265","0.512961237165216"
"Voll erwerbstaetig","2016","AkademikerInnen","direkter Migrationshintergrund","639","0.47523363495953","0.453352939200136","0.497114330718924"
"Voll erwerbstaetig","2016","AkademikerInnen","indirekter Migrationshintergrund","146","0.674955071889011","0.615322567678083","0.73458757609994"
"Teilzeitbeschaeftigung","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2016","(noch) kein Abschluss","direkter Migrationshintergrund","67","0.0768384134865425","0.0652325299898152","0.0884442969832698"
"Teilzeitbeschaeftigung","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2016","Hauptschulabschluss","kein Migrationshintergrund","492","0.0863875045726355","0.0786260859972445","0.0941489231480266"
"Teilzeitbeschaeftigung","2016","Hauptschulabschluss","direkter Migrationshintergrund","219","0.111212873180099","0.0990695967172384","0.12335614964296"
"Teilzeitbeschaeftigung","2016","Hauptschulabschluss","indirekter Migrationshintergrund","48","0.138892575660444","0.10421213618924","0.173573015131647"
"Teilzeitbeschaeftigung","2016","Realschulabschluss","kein Migrationshintergrund","1056","0.153503190711904","0.14384125006568","0.163165131358127"
"Teilzeitbeschaeftigung","2016","Realschulabschluss","direkter Migrationshintergrund","58","0.145043018691877","0.107106747560052","0.182979289823702"
"Teilzeitbeschaeftigung","2016","Realschulabschluss","indirekter Migrationshintergrund","58","0.0921950038660371","0.0633344662831896","0.121055541448885"
"Teilzeitbeschaeftigung","2016","(Fach-)Abitur","kein Migrationshintergrund","453","0.139321710524023","0.12493006271232","0.153713358335726"
"Teilzeitbeschaeftigung","2016","(Fach-)Abitur","direkter Migrationshintergrund","228","0.169400218564834","0.152665349223218","0.186135087906451"
"Teilzeitbeschaeftigung","2016","(Fach-)Abitur","indirekter Migrationshintergrund","56","0.11981441413249","0.0847237326651617","0.154905095599818"
"Teilzeitbeschaeftigung","2016","AkademikerInnen","kein Migrationshintergrund","757","0.13741268138334","0.127300690134261","0.147524672632418"
"Teilzeitbeschaeftigung","2016","AkademikerInnen","direkter Migrationshintergrund","230","0.150621323736117","0.134949539145333","0.166293108326901"
"Teilzeitbeschaeftigung","2016","AkademikerInnen","indirekter Migrationshintergrund","55","0.137937843789513","0.0940357811920071","0.18183990638702"
"Ausbildung/Lehre","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","Hauptschulabschluss","kein Migrationshintergrund","65","0.00829938361878059","0.00579299830552834","0.0108057689320328"
"Ausbildung/Lehre","2016","Hauptschulabschluss","direkter Migrationshintergrund","44","0.0126095237025265","0.00829976175287926","0.0169192856521738"
"Ausbildung/Lehre","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2016","Realschulabschluss","kein Migrationshintergrund","141","0.0247201988118785","0.0205583759317984","0.0288820216919585"
"Ausbildung/Lehre","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
