"plb0022_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Freiwilliger Wehrdienst","2012","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2012","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2012","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2012","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2012","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2012","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2012","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2012","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2012","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2012","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2012","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2012","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2012","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2012","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2012","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2012","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2012","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2012","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2012","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2012","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2012","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2012","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2012","(noch) kein Abschluss","maennlich","263","0.626006255587241","0.57934090093684","0.672671610237642"
"Nicht erwerbstaetig","2012","(noch) kein Abschluss","weiblich","386","0.787054921736189","0.750582740848272","0.823527102624106"
"Nicht erwerbstaetig","2012","Hauptschulabschluss","maennlich","1908","0.473810278910291","0.45873647988535","0.488884077935231"
"Nicht erwerbstaetig","2012","Hauptschulabschluss","weiblich","2840","0.661986200591027","0.648165389918979","0.675807011263076"
"Nicht erwerbstaetig","2012","Realschulabschluss","maennlich","706","0.246821218902406","0.231522069992343","0.26212036781247"
"Nicht erwerbstaetig","2012","Realschulabschluss","weiblich","1621","0.36512492771809","0.351383683050275","0.378866172385904"
"Nicht erwerbstaetig","2012","(Fach-)Abitur","maennlich","381","0.305216471410777","0.28139048547631","0.329042457345244"
"Nicht erwerbstaetig","2012","(Fach-)Abitur","weiblich","754","0.335268986331368","0.315267564655161","0.355270408007575"
"Nicht erwerbstaetig","2012","AkademikerInnen","maennlich","895","0.29420010787034","0.278309683863794","0.310090531876886"
"Nicht erwerbstaetig","2012","AkademikerInnen","weiblich","905","0.333581501959814","0.316718110310945","0.350444893608682"
"Betriebliches Praktikum","2012","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","2012","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","2012","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2012","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2012","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2012","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2012","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","2012","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","2012","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","2012","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","2012","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2012","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2012","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2012","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2012","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2012","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2012","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","2012","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","2012","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","2012","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","2013","(noch) kein Abschluss","maennlich","116","0.181795485237371","0.151510556903976","0.212080413570766"
"Voll erwerbstaetig","2013","(noch) kein Abschluss","weiblich","30","0.0445019995734032","0.0291492513566193","0.059854747790187"
"Voll erwerbstaetig","2013","Hauptschulabschluss","maennlich","2315","0.438201823765678","0.423905459866856","0.452498187664499"
"Voll erwerbstaetig","2013","Hauptschulabschluss","weiblich","605","0.116570513340481","0.107545573010261","0.125595453670702"
"Voll erwerbstaetig","2013","Realschulabschluss","maennlich","2043","0.660904235760732","0.644182794920832","0.677625676600631"
"Voll erwerbstaetig","2013","Realschulabschluss","weiblich","1202","0.289861787500237","0.276930839705578","0.302792735294895"
"Voll erwerbstaetig","2013","(Fach-)Abitur","maennlich","1078","0.52289382324933","0.500297892758053","0.545489753740608"
"Voll erwerbstaetig","2013","(Fach-)Abitur","weiblich","612","0.300250216000999","0.28268545390202","0.317814978099978"
"Voll erwerbstaetig","2013","AkademikerInnen","maennlich","2226","0.620749037864565","0.604556203743536","0.636941871985593"
"Voll erwerbstaetig","2013","AkademikerInnen","weiblich","1253","0.408654058864162","0.392202776764298","0.425105340964026"
"Teilzeitbeschaeftigung","2013","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","2013","(noch) kein Abschluss","weiblich","55","0.0772349545186772","0.0573587256538871","0.0971111833834674"
"Teilzeitbeschaeftigung","2013","Hauptschulabschluss","maennlich","115","0.0193532424776068","0.0153837817588124","0.0233227031964012"
"Teilzeitbeschaeftigung","2013","Hauptschulabschluss","weiblich","804","0.126254227166542","0.116913524517457","0.135594929815627"
"Teilzeitbeschaeftigung","2013","Realschulabschluss","maennlich","92","0.0217778480632849","0.0166223636881733","0.0269333324383964"
"Teilzeitbeschaeftigung","2013","Realschulabschluss","weiblich","1367","0.240172820170126","0.227997433146254","0.252348207193998"
"Teilzeitbeschaeftigung","2013","(Fach-)Abitur","maennlich","89","0.0569046193511856","0.0464244687194565","0.0673847699829147"
"Teilzeitbeschaeftigung","2013","(Fach-)Abitur","weiblich","720","0.212338035401813","0.196666445594523","0.228009625209103"
"Teilzeitbeschaeftigung","2013","AkademikerInnen","maennlich","180","0.048611624420004","0.0414344998999624","0.0557887489400456"
"Teilzeitbeschaeftigung","2013","AkademikerInnen","weiblich","962","0.217479698240623","0.203674005651791","0.231285390829455"
"Ausbildung/Lehre","2013","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","2013","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","2013","Hauptschulabschluss","maennlich","117","0.0187956640367652","0.0148826905303795","0.0227086375431509"
"Ausbildung/Lehre","2013","Hauptschulabschluss","weiblich","61","0.00647858665974789","0.00422230771092392","0.00873486560857185"
"Ausbildung/Lehre","2013","Realschulabschluss","maennlich","173","0.0449924916214854","0.0376707118493754","0.0523142713935954"
"Ausbildung/Lehre","2013","Realschulabschluss","weiblich","147","0.024835216852795","0.0203997798355316","0.0292706538700584"
"Ausbildung/Lehre","2013","(Fach-)Abitur","maennlich","87","0.0499263712713842","0.0400735730810294","0.0597791694617391"
"Ausbildung/Lehre","2013","(Fach-)Abitur","weiblich","100","0.0392439069041716","0.0318030678074235","0.0466847460009198"
"Ausbildung/Lehre","2013","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","2013","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","2013","(noch) kein Abschluss","maennlich","49","0.0782245494326194","0.0571388422297122","0.0993102566355267"
"Geringfuegig erwerbstaetig","2013","(noch) kein Abschluss","weiblich","98","0.136216633710892","0.110677923288196","0.161755344133589"
"Geringfuegig erwerbstaetig","2013","Hauptschulabschluss","maennlich","136","0.0285225915975599","0.0237262601644313","0.0333189230306884"
"Geringfuegig erwerbstaetig","2013","Hauptschulabschluss","weiblich","473","0.0747405476412967","0.0673449386396669","0.0821361566429265"
"Geringfuegig erwerbstaetig","2013","Realschulabschluss","maennlich","73","0.0207166282824685","0.015685597512719","0.025747659052218"
"Geringfuegig erwerbstaetig","2013","Realschulabschluss","weiblich","406","0.072474914455349","0.0650853282168389","0.0798645006938591"
"Geringfuegig erwerbstaetig","2013","(Fach-)Abitur","maennlich","109","0.0707136565474498","0.0591167440682766","0.082310569026623"
"Geringfuegig erwerbstaetig","2013","(Fach-)Abitur","weiblich","277","0.100515661649294","0.0889932631259306","0.112038060172658"
"Geringfuegig erwerbstaetig","2013","AkademikerInnen","maennlich","96","0.0292862284558427","0.0236592038752411","0.0349132530364444"
"Geringfuegig erwerbstaetig","2013","AkademikerInnen","weiblich","213","0.0587208512232303","0.0508529948846576","0.0665887075618029"
"Altersteilzeit mit Arbeitszeit Null","2013","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","2013","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2013","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2013","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2013","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2013","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2013","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2013","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","2013","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","2013","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2013","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2013","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2013","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2013","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2013","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2013","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2013","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2013","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2013","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2013","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2013","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2013","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2013","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2013","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2013","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2013","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2013","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2013","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2013","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2013","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2013","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2013","(noch) kein Abschluss","maennlich","419","0.67453422192297","0.637741770350843","0.711326673495096"
"Nicht erwerbstaetig","2013","(noch) kein Abschluss","weiblich","501","0.729772876116445","0.696710063024126","0.762835689208763"
"Nicht erwerbstaetig","2013","Hauptschulabschluss","maennlich","1914","0.483320442051425","0.468921633312837","0.497719250790014"
"Nicht erwerbstaetig","2013","Hauptschulabschluss","weiblich","2890","0.669114770553542","0.655881931260948","0.682347609846137"
"Nicht erwerbstaetig","2013","Realschulabschluss","maennlich","681","0.247381212414728","0.232140188971587","0.262622235857869"
"Nicht erwerbstaetig","2013","Realschulabschluss","weiblich","1580","0.364733019608565","0.351013809217499","0.378452229999632"
"Nicht erwerbstaetig","2013","(Fach-)Abitur","maennlich","506","0.296721687985517","0.276055793269561","0.317387582701473"
"Nicht erwerbstaetig","2013","(Fach-)Abitur","weiblich","885","0.334046613002737","0.315972596538524","0.352120629466949"
"Nicht erwerbstaetig","2013","AkademikerInnen","maennlich","914","0.288882812924614","0.273756505119171","0.304009120730057"
"Nicht erwerbstaetig","2013","AkademikerInnen","weiblich","969","0.306120924257821","0.290697193528716","0.321544654986927"
"Betriebliches Praktikum","2013","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","maennlich","86","0.164057330883414","0.130215391539789","0.19789927022704"
"Voll erwerbstaetig","2014","(noch) kein Abschluss","weiblich","","","",""
"Voll erwerbstaetig","2014","Hauptschulabschluss","maennlich","1952","0.436245021041961","0.420932034733154","0.451558007350767"
"Voll erwerbstaetig","2014","Hauptschulabschluss","weiblich","522","0.114472655018877","0.104874586779262","0.124070723258491"
"Voll erwerbstaetig","2014","Realschulabschluss","maennlich","1821","0.648633969658888","0.630813898303195","0.666454041014581"
"Voll erwerbstaetig","2014","Realschulabschluss","weiblich","1051","0.272655634413023","0.259097014215625","0.28621425461042"
"Voll erwerbstaetig","2014","(Fach-)Abitur","maennlich","951","0.524074346546248","0.500396452772963","0.547752240319533"
"Voll erwerbstaetig","2014","(Fach-)Abitur","weiblich","535","0.29237554464222","0.273659986565804","0.311091102718635"
"Voll erwerbstaetig","2014","AkademikerInnen","maennlich","1933","0.612029991056161","0.594898584746008","0.629161397366313"
"Voll erwerbstaetig","2014","AkademikerInnen","weiblich","1143","0.414114623753897","0.396869543985001","0.431359703522793"
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","weiblich","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","maennlich","97","0.0227923680567883","0.0181841013411704","0.0274006347724062"
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","weiblich","703","0.133166578796251","0.122924280690156","0.143408876902346"
"Teilzeitbeschaeftigung","2014","Realschulabschluss","maennlich","82","0.0309766199888084","0.0245094563543978","0.037443783623219"
"Teilzeitbeschaeftigung","2014","Realschulabschluss","weiblich","1195","0.25251983731375","0.239292092628565","0.265747581998936"
"Teilzeitbeschaeftigung","2014","(Fach-)Abitur","maennlich","89","0.0620461730005883","0.0506088262169029","0.0734835197842736"
"Teilzeitbeschaeftigung","2014","(Fach-)Abitur","weiblich","622","0.213291822543178","0.196436976964928","0.230146668121428"
"Teilzeitbeschaeftigung","2014","AkademikerInnen","maennlich","166","0.0534236153640017","0.0455177019044689","0.0613295288235345"
"Teilzeitbeschaeftigung","2014","AkademikerInnen","weiblich","859","0.199400272100986","0.185411835226737","0.213388708975235"
"Ausbildung/Lehre","2014","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","2014","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","2014","Hauptschulabschluss","maennlich","71","0.0156352134234391","0.0118045023338287","0.0194659245130496"
"Ausbildung/Lehre","2014","Hauptschulabschluss","weiblich","60","0.00771738079534575","0.00507932106655455","0.0103554405241369"
"Ausbildung/Lehre","2014","Realschulabschluss","maennlich","134","0.0461355546976624","0.0383050291326166","0.0539660802627083"
"Ausbildung/Lehre","2014","Realschulabschluss","weiblich","109","0.0233864459059923","0.0187851336726009","0.0279877581393838"
"Ausbildung/Lehre","2014","(Fach-)Abitur","maennlich","85","0.0537964825682586","0.0430998696760989","0.0644930954604184"
"Ausbildung/Lehre","2014","(Fach-)Abitur","weiblich","93","0.0391061357816218","0.0311300281630011","0.0470822434002425"
"Ausbildung/Lehre","2014","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","2014","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","2014","(noch) kein Abschluss","maennlich","35","0.0635777182616894","0.0412801494215775","0.0858752871018014"
"Geringfuegig erwerbstaetig","2014","(noch) kein Abschluss","weiblich","72","0.12514184422155","0.0973626312230038","0.152921057220096"
"Geringfuegig erwerbstaetig","2014","Hauptschulabschluss","maennlich","138","0.0352298310943166","0.0295371524136673","0.0409225097749658"
"Geringfuegig erwerbstaetig","2014","Hauptschulabschluss","weiblich","404","0.0773770609155985","0.0693223454040785","0.0854317764271185"
"Geringfuegig erwerbstaetig","2014","Realschulabschluss","maennlich","74","0.0251048786189296","0.0192652165030563","0.0309445407348028"
"Geringfuegig erwerbstaetig","2014","Realschulabschluss","weiblich","384","0.07265011741919","0.0647473684174229","0.080552866420957"
"Geringfuegig erwerbstaetig","2014","(Fach-)Abitur","maennlich","123","0.068841082764063","0.0568374469884295","0.0808447185396966"
"Geringfuegig erwerbstaetig","2014","(Fach-)Abitur","weiblich","274","0.120169845770787","0.106790711380073","0.1335489801615"
"Geringfuegig erwerbstaetig","2014","AkademikerInnen","maennlich","101","0.0313064636390335","0.0251841187178815","0.0374288085601854"
"Geringfuegig erwerbstaetig","2014","AkademikerInnen","weiblich","183","0.0618072591406839","0.0533765448505115","0.0702379734308563"
"Altersteilzeit mit Arbeitszeit Null","2014","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","2014","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2014","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2014","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2014","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2014","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2014","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2014","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","2014","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","2014","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2014","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2014","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2014","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2014","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2014","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2014","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2014","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2014","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2014","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2014","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2014","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2014","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2014","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2014","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2014","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2014","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2014","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2014","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2014","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2014","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2014","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2014","(noch) kein Abschluss","maennlich","314","0.710249596695726","0.668793663324205","0.751705530067246"
"Nicht erwerbstaetig","2014","(noch) kein Abschluss","weiblich","412","0.760891745647885","0.725081396061145","0.796702095234624"
"Nicht erwerbstaetig","2014","Hauptschulabschluss","maennlich","1745","0.479742181195293","0.464315847630265","0.495168514760321"
"Nicht erwerbstaetig","2014","Hauptschulabschluss","weiblich","2518","0.662351501480323","0.648095141890732","0.676607861069914"
"Nicht erwerbstaetig","2014","Realschulabschluss","maennlich","627","0.24248353496024","0.226485491445817","0.258481578474663"
"Nicht erwerbstaetig","2014","Realschulabschluss","weiblich","1375","0.369891445825624","0.355192606272381","0.384590285378867"
"Nicht erwerbstaetig","2014","(Fach-)Abitur","maennlich","444","0.282543216523067","0.261197173755889","0.303889259290245"
"Nicht erwerbstaetig","2014","(Fach-)Abitur","weiblich","722","0.322960183395899","0.303719856800767","0.342200509991031"
"Nicht erwerbstaetig","2014","AkademikerInnen","maennlich","880","0.28923757984841","0.273297254760351","0.305177904936469"
"Nicht erwerbstaetig","2014","AkademikerInnen","weiblich","916","0.313013889773345","0.296778811833081","0.329248967713609"
"Betriebliches Praktikum","2014","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","2014","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","2014","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2014","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2014","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2014","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2014","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","2014","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","2014","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","2014","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","2014","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2014","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2014","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2014","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2014","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2014","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2014","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","2014","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","2014","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","2014","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","2015","(noch) kein Abschluss","maennlich","106","0.217231570759601","0.178027447325732","0.25643569419347"
"Voll erwerbstaetig","2015","(noch) kein Abschluss","weiblich","","","",""
"Voll erwerbstaetig","2015","Hauptschulabschluss","maennlich","1857","0.429649169766122","0.414093048576506","0.445205290955737"
"Voll erwerbstaetig","2015","Hauptschulabschluss","weiblich","461","0.108192104264287","0.0985490883343689","0.117835120194206"
"Voll erwerbstaetig","2015","Realschulabschluss","maennlich","1720","0.645844146426235","0.627604140863585","0.664084151988886"
"Voll erwerbstaetig","2015","Realschulabschluss","weiblich","1017","0.284269983753765","0.270192671118173","0.298347296389358"
"Voll erwerbstaetig","2015","(Fach-)Abitur","maennlich","1034","0.531783264366588","0.508628441383098","0.554938087350079"
"Voll erwerbstaetig","2015","(Fach-)Abitur","weiblich","566","0.298956481411467","0.280671424110224","0.317241538712709"
"Voll erwerbstaetig","2015","AkademikerInnen","maennlich","1964","0.596427521696211","0.579473912448409","0.613381130944013"
"Voll erwerbstaetig","2015","AkademikerInnen","weiblich","1162","0.408238094922809","0.39131398442587","0.425162205419747"
"Teilzeitbeschaeftigung","2015","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","2015","(noch) kein Abschluss","weiblich","43","0.069302396314166","0.0480388236558978","0.0905659689724342"
"Teilzeitbeschaeftigung","2015","Hauptschulabschluss","maennlich","113","0.0217113929972016","0.0171315495522484","0.0262912364421548"
"Teilzeitbeschaeftigung","2015","Hauptschulabschluss","weiblich","660","0.140947392530003","0.130145052415599","0.151749732644406"
"Teilzeitbeschaeftigung","2015","Realschulabschluss","maennlich","79","0.0265184490160461","0.020390688089288","0.0326462099428043"
"Teilzeitbeschaeftigung","2015","Realschulabschluss","weiblich","1154","0.250826528567911","0.237297781825605","0.264355275310217"
"Teilzeitbeschaeftigung","2015","(Fach-)Abitur","maennlich","85","0.0581799926866461","0.0473177011903323","0.06904228418296"
"Teilzeitbeschaeftigung","2015","(Fach-)Abitur","weiblich","664","0.222205655642063","0.20560100301693","0.238810308267196"
