"plb0022_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Ausbildung/Lehre","2011","Westdeutschland, alte Bundeslaender","maennlich","224","0.0260625528448749","0.0229414716932692","0.0291836339964807"
"Ausbildung/Lehre","2011","Westdeutschland, alte Bundeslaender","weiblich","202","0.0178663928109034","0.0155099312464477","0.0202228543753591"
"Ausbildung/Lehre","2011","Ostdeutschland, neue Bundeslaender","maennlich","66","0.0248749697122169","0.0191987345557257","0.0305512048687082"
"Ausbildung/Lehre","2011","Ostdeutschland, neue Bundeslaender","weiblich","56","0.0207599418848815","0.0160008716451526","0.0255190121246104"
"Geringfuegig erwerbstaetig","2011","Westdeutschland, alte Bundeslaender","maennlich","263","0.0297782879313687","0.02644850126938","0.0331080745933575"
"Geringfuegig erwerbstaetig","2011","Westdeutschland, alte Bundeslaender","weiblich","1053","0.0733579902164214","0.0687199304553503","0.0779960499774926"
"Geringfuegig erwerbstaetig","2011","Ostdeutschland, neue Bundeslaender","maennlich","77","0.0355551625617197","0.0288061695667674","0.0423041555566719"
"Geringfuegig erwerbstaetig","2011","Ostdeutschland, neue Bundeslaender","weiblich","175","0.0442615982208537","0.0373964878082842","0.0511267086334233"
"Altersteilzeit mit Arbeitszeit Null","2011","Westdeutschland, alte Bundeslaender","maennlich","53","0.00487167269276289","0.00350768752454616","0.00623565786097962"
"Altersteilzeit mit Arbeitszeit Null","2011","Westdeutschland, alte Bundeslaender","weiblich","37","0.00348510280884789","0.00243675273505373","0.00453345288264205"
"Altersteilzeit mit Arbeitszeit Null","2011","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2011","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2011","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2011","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2011","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2011","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2011","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2011","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2011","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2011","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2011","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2011","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2011","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2011","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2011","Westdeutschland, alte Bundeslaender","maennlich","3227","0.353143394088992","0.343780489356107","0.362506298821876"
"Nicht erwerbstaetig","2011","Westdeutschland, alte Bundeslaender","weiblich","5472","0.481333528428179","0.472445124556572","0.490221932299787"
"Nicht erwerbstaetig","2011","Ostdeutschland, neue Bundeslaender","maennlich","1113","0.392665185619743","0.374867061379881","0.410463309859605"
"Nicht erwerbstaetig","2011","Ostdeutschland, neue Bundeslaender","weiblich","1604","0.494706896759409","0.478018672386288","0.51139512113253"
"Betriebliches Praktikum","2011","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2011","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2011","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2011","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2011","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2011","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2011","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2011","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2012","Westdeutschland, alte Bundeslaender","maennlich","5629","0.54878462782188","0.538914906743575","0.558654348900185"
"Voll erwerbstaetig","2012","Westdeutschland, alte Bundeslaender","weiblich","2443","0.246536232384944","0.238750257921442","0.254322206848445"
"Voll erwerbstaetig","2012","Ostdeutschland, neue Bundeslaender","maennlich","1460","0.501619778456388","0.483214631695121","0.520024925217655"
"Voll erwerbstaetig","2012","Ostdeutschland, neue Bundeslaender","weiblich","965","0.280075312936684","0.264921536754976","0.295229089118393"
"Teilzeitbeschaeftigung","2012","Westdeutschland, alte Bundeslaender","maennlich","332","0.0324609335996669","0.028945922302695","0.0359759448966388"
"Teilzeitbeschaeftigung","2012","Westdeutschland, alte Bundeslaender","weiblich","2915","0.183881092647107","0.176882887509583","0.190879297784632"
"Teilzeitbeschaeftigung","2012","Ostdeutschland, neue Bundeslaender","maennlich","92","0.0282386340779649","0.0221408335052118","0.0343364346507181"
"Teilzeitbeschaeftigung","2012","Ostdeutschland, neue Bundeslaender","weiblich","614","0.148521883411386","0.136520760330428","0.160523006492343"
"Ausbildung/Lehre","2012","Westdeutschland, alte Bundeslaender","maennlich","251","0.0246725955151647","0.0215958285765242","0.0277493624538051"
"Ausbildung/Lehre","2012","Westdeutschland, alte Bundeslaender","weiblich","201","0.0181617734983496","0.0157494224501913","0.0205741245465079"
"Ausbildung/Lehre","2012","Ostdeutschland, neue Bundeslaender","maennlich","66","0.027051411598072","0.0210795261058211","0.033023297090323"
"Ausbildung/Lehre","2012","Ostdeutschland, neue Bundeslaender","weiblich","55","0.0121471401569393","0.00845036469826382","0.0158439156156148"
"Geringfuegig erwerbstaetig","2012","Westdeutschland, alte Bundeslaender","maennlich","310","0.0335384758863902","0.0299675904829654","0.037109361289815"
"Geringfuegig erwerbstaetig","2012","Westdeutschland, alte Bundeslaender","weiblich","1049","0.076328843917837","0.0715321230742714","0.0811255647614026"
"Geringfuegig erwerbstaetig","2012","Ostdeutschland, neue Bundeslaender","maennlich","87","0.0353263422621808","0.0285310036068892","0.0421216809174723"
"Geringfuegig erwerbstaetig","2012","Ostdeutschland, neue Bundeslaender","weiblich","168","0.0462577799100528","0.0391693864319189","0.0533461733881866"
"Altersteilzeit mit Arbeitszeit Null","2012","Westdeutschland, alte Bundeslaender","maennlich","43","0.003998168974692","0.00274654864685695","0.00524978930252706"
"Altersteilzeit mit Arbeitszeit Null","2012","Westdeutschland, alte Bundeslaender","weiblich","38","0.00383865248162806","0.00272154321925968","0.00495576174399644"
"Altersteilzeit mit Arbeitszeit Null","2012","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2012","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2012","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2012","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2012","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2012","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2012","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2012","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2012","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2012","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2012","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2012","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2012","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2012","Westdeutschland, alte Bundeslaender","maennlich","3165","0.351440482212369","0.341971293345115","0.360909671079623"
"Nicht erwerbstaetig","2012","Westdeutschland, alte Bundeslaender","weiblich","5099","0.468423172541151","0.459408631564906","0.477437713517396"
"Nicht erwerbstaetig","2012","Ostdeutschland, neue Bundeslaender","maennlich","1105","0.399718930401932","0.381687663514945","0.417750197288919"
"Nicht erwerbstaetig","2012","Ostdeutschland, neue Bundeslaender","weiblich","1546","0.505228154642458","0.488355392595242","0.522100916689675"
"Betriebliches Praktikum","2012","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2012","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2012","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2012","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2012","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2012","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2012","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2012","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2013","Westdeutschland, alte Bundeslaender","maennlich","6478","0.537399610046117","0.528180396037779","0.546618824054455"
"Voll erwerbstaetig","2013","Westdeutschland, alte Bundeslaender","weiblich","2826","0.234700396978559","0.227519805251838","0.24188098870528"
"Voll erwerbstaetig","2013","Ostdeutschland, neue Bundeslaender","maennlich","1440","0.507082212262788","0.488580663198991","0.525583761326586"
"Voll erwerbstaetig","2013","Ostdeutschland, neue Bundeslaender","weiblich","937","0.282184114224754","0.266916269372952","0.297451959076557"
"Teilzeitbeschaeftigung","2013","Westdeutschland, alte Bundeslaender","maennlich","396","0.0317236006903098","0.0284829431692932","0.0349642582113264"
"Teilzeitbeschaeftigung","2013","Westdeutschland, alte Bundeslaender","weiblich","3291","0.18796644508482","0.181347104460776","0.194585785708863"
"Teilzeitbeschaeftigung","2013","Ostdeutschland, neue Bundeslaender","maennlich","114","0.0371200453223703","0.0301236880321909","0.0441164026125498"
"Teilzeitbeschaeftigung","2013","Ostdeutschland, neue Bundeslaender","weiblich","661","0.166893913930184","0.154244356583712","0.179543471276656"
"Ausbildung/Lehre","2013","Westdeutschland, alte Bundeslaender","maennlich","386","0.0294231635565669","0.0262985100173958","0.032547817095738"
"Ausbildung/Lehre","2013","Westdeutschland, alte Bundeslaender","weiblich","320","0.0197219886017906","0.017366193250074","0.0220777839535072"
"Ausbildung/Lehre","2013","Ostdeutschland, neue Bundeslaender","maennlich","80","0.0266668406466694","0.0207047551352021","0.0326289261581366"
"Ausbildung/Lehre","2013","Ostdeutschland, neue Bundeslaender","weiblich","58","0.011674963803287","0.00803092834061882","0.0153189992659551"
"Geringfuegig erwerbstaetig","2013","Westdeutschland, alte Bundeslaender","maennlich","390","0.0347409773285262","0.0313549911845104","0.0381269634725421"
"Geringfuegig erwerbstaetig","2013","Westdeutschland, alte Bundeslaender","weiblich","1332","0.0840946003636965","0.0793924453364324","0.0887967553909607"
"Geringfuegig erwerbstaetig","2013","Ostdeutschland, neue Bundeslaender","maennlich","94","0.0334262362916384","0.0267743793726977","0.0400780932105792"
"Geringfuegig erwerbstaetig","2013","Ostdeutschland, neue Bundeslaender","weiblich","173","0.0480356507960886","0.0407813241568837","0.0552899774352936"
"Altersteilzeit mit Arbeitszeit Null","2013","Westdeutschland, alte Bundeslaender","maennlich","52","0.00611051563924266","0.00466956135175253","0.00755146992673279"
"Altersteilzeit mit Arbeitszeit Null","2013","Westdeutschland, alte Bundeslaender","weiblich","48","0.00600916254775842","0.00469972212153877","0.00731860297397806"
"Altersteilzeit mit Arbeitszeit Null","2013","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2013","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2013","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2013","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2013","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2013","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2013","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2013","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2013","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2013","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2013","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2013","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2013","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2013","Westdeutschland, alte Bundeslaender","maennlich","3518","0.357912697352574","0.349048736700498","0.36677665800465"
"Nicht erwerbstaetig","2013","Westdeutschland, alte Bundeslaender","weiblich","5539","0.465266681221625","0.456815699207641","0.473717663235609"
"Nicht erwerbstaetig","2013","Ostdeutschland, neue Bundeslaender","maennlich","1054","0.388277187958853","0.370241615393192","0.406312760524515"
"Nicht erwerbstaetig","2013","Ostdeutschland, neue Bundeslaender","weiblich","1484","0.48310353729258","0.466151308167586","0.500055766417574"
"Betriebliches Praktikum","2013","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2013","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2013","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2013","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2013","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2013","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2013","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2013","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2014","Westdeutschland, alte Bundeslaender","maennlich","5615","0.531346075918496","0.521532108693731","0.54116004314326"
"Voll erwerbstaetig","2014","Westdeutschland, alte Bundeslaender","weiblich","2478","0.234318542128947","0.226631303786165","0.242005780471729"
"Voll erwerbstaetig","2014","Ostdeutschland, neue Bundeslaender","maennlich","1287","0.501546463309111","0.482177961191693","0.520914965426529"
"Voll erwerbstaetig","2014","Ostdeutschland, neue Bundeslaender","weiblich","863","0.279411803865613","0.263510808941513","0.295312798789713"
"Teilzeitbeschaeftigung","2014","Westdeutschland, alte Bundeslaender","maennlich","361","0.0383267921196355","0.0345511160309089","0.0421024682083622"
"Teilzeitbeschaeftigung","2014","Westdeutschland, alte Bundeslaender","weiblich","2872","0.19161088137052","0.184468167271421","0.19875359546962"
"Teilzeitbeschaeftigung","2014","Ostdeutschland, neue Bundeslaender","maennlich","102","0.0374243536967289","0.0300720625311887","0.0447766448622691"
"Teilzeitbeschaeftigung","2014","Ostdeutschland, neue Bundeslaender","weiblich","574","0.161985888349953","0.148929513522552","0.175042263177353"
"Ausbildung/Lehre","2014","Westdeutschland, alte Bundeslaender","maennlich","304","0.0280492400198869","0.0248020147589726","0.0312964652808011"
"Ausbildung/Lehre","2014","Westdeutschland, alte Bundeslaender","weiblich","290","0.0199037754782065","0.017368967628625","0.0224385833277879"
"Ausbildung/Lehre","2014","Ostdeutschland, neue Bundeslaender","maennlich","70","0.0355050203414715","0.0283366080311986","0.0426734326517444"
"Ausbildung/Lehre","2014","Ostdeutschland, neue Bundeslaender","weiblich","47","0.0122424631451466","0.00834557507981781","0.0161393512104755"
"Geringfuegig erwerbstaetig","2014","Westdeutschland, alte Bundeslaender","maennlich","401","0.041114498485138","0.0372095922487433","0.0450194047215327"
"Geringfuegig erwerbstaetig","2014","Westdeutschland, alte Bundeslaender","weiblich","1208","0.089615134113364","0.0844313590583997","0.0947989091683283"
"Geringfuegig erwerbstaetig","2014","Ostdeutschland, neue Bundeslaender","maennlich","94","0.0318804308294905","0.0250750145023497","0.0386858471566314"
"Geringfuegig erwerbstaetig","2014","Ostdeutschland, neue Bundeslaender","weiblich","151","0.0448952819948766","0.0375571722995659","0.0522333916901873"
"Altersteilzeit mit Arbeitszeit Null","2014","Westdeutschland, alte Bundeslaender","maennlich","41","0.00498956336551561","0.00360384547253329","0.00637528125849793"
"Altersteilzeit mit Arbeitszeit Null","2014","Westdeutschland, alte Bundeslaender","weiblich","41","0.00468946736760921","0.00344957492695889","0.00592935980825953"
"Altersteilzeit mit Arbeitszeit Null","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2014","Westdeutschland, alte Bundeslaender","maennlich","3174","0.350730420209022","0.341345534651839","0.360115305766204"
"Nicht erwerbstaetig","2014","Westdeutschland, alte Bundeslaender","weiblich","4742","0.456441835703174","0.447402038525132","0.465481632881215"
"Nicht erwerbstaetig","2014","Ostdeutschland, neue Bundeslaender","maennlich","983","0.386328998828234","0.367467571122814","0.405190426533654"
"Nicht erwerbstaetig","2014","Ostdeutschland, neue Bundeslaender","weiblich","1394","0.491191905455563","0.47347609769111","0.508907713220016"
"Betriebliches Praktikum","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2015","Westdeutschland, alte Bundeslaender","maennlich","5588","0.5268492453944","0.51701525952913","0.536683231259671"
"Voll erwerbstaetig","2015","Westdeutschland, alte Bundeslaender","weiblich","2476","0.239255014570254","0.231492979649433","0.247017049491074"
"Voll erwerbstaetig","2015","Ostdeutschland, neue Bundeslaender","maennlich","1234","0.509415570975831","0.48979191419375","0.529039227757912"
"Voll erwerbstaetig","2015","Ostdeutschland, neue Bundeslaender","weiblich","826","0.276835187435438","0.260713707876165","0.292956666994711"
"Teilzeitbeschaeftigung","2015","Westdeutschland, alte Bundeslaender","maennlich","391","0.038628905578044","0.0348332363232855","0.0424245748328025"
"Teilzeitbeschaeftigung","2015","Westdeutschland, alte Bundeslaender","weiblich","2902","0.201302200685807","0.194006936497853","0.208597464873761"
"Teilzeitbeschaeftigung","2015","Ostdeutschland, neue Bundeslaender","maennlich","105","0.0361918754935597","0.0288604607625209","0.0435232902245986"
"Teilzeitbeschaeftigung","2015","Ostdeutschland, neue Bundeslaender","weiblich","562","0.178450290758665","0.164654355058893","0.192246226458438"
"Ausbildung/Lehre","2015","Westdeutschland, alte Bundeslaender","maennlich","315","0.0289525379605786","0.0256499820507959","0.0322550938703613"
"Ausbildung/Lehre","2015","Westdeutschland, alte Bundeslaender","weiblich","288","0.019975676336179","0.0174300497836502","0.0225213028887078"
"Ausbildung/Lehre","2015","Ostdeutschland, neue Bundeslaender","maennlich","68","0.03177304242018","0.0248880266689065","0.0386580581714536"
"Ausbildung/Lehre","2015","Ostdeutschland, neue Bundeslaender","weiblich","53","0.0104435594318419","0.00678070073908971","0.0141064181245941"
"Geringfuegig erwerbstaetig","2015","Westdeutschland, alte Bundeslaender","maennlich","386","0.0426802272505697","0.0386988942277725","0.046661560273367"
"Geringfuegig erwerbstaetig","2015","Westdeutschland, alte Bundeslaender","weiblich","1078","0.0806373534120135","0.075683569269579","0.085591137554448"
"Geringfuegig erwerbstaetig","2015","Ostdeutschland, neue Bundeslaender","maennlich","84","0.0318377157919603","0.0249459266314742","0.0387295049524463"
"Geringfuegig erwerbstaetig","2015","Ostdeutschland, neue Bundeslaender","weiblich","156","0.0536570917927093","0.0455378880530424","0.0617762955323761"
"Altersteilzeit mit Arbeitszeit Null","2015","Westdeutschland, alte Bundeslaender","maennlich","34","0.00378018091836526","0.0025714753815395","0.00498888645519102"
"Altersteilzeit mit Arbeitszeit Null","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2015","Westdeutschland, alte Bundeslaender","maennlich","3151","0.353257830442021","0.343843311831206","0.362672349052836"
"Nicht erwerbstaetig","2015","Westdeutschland, alte Bundeslaender","weiblich","4797","0.452031750592131","0.442976766607834","0.461086734576428"
"Nicht erwerbstaetig","2015","Ostdeutschland, neue Bundeslaender","maennlich","983","0.383077892154912","0.363994935527913","0.402160848781912"
"Nicht erwerbstaetig","2015","Ostdeutschland, neue Bundeslaender","weiblich","1336","0.471610261956424","0.453623854854518","0.489596669058331"
"Betriebliches Praktikum","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2016","Westdeutschland, alte Bundeslaender","maennlich","5029","0.523590595163426","0.514323556089864","0.532857634236988"
"Voll erwerbstaetig","2016","Westdeutschland, alte Bundeslaender","weiblich","2321","0.249134860303153","0.241355757638536","0.256913962967769"
"Voll erwerbstaetig","2016","Ostdeutschland, neue Bundeslaender","maennlich","1146","0.49699611649285","0.478483142450878","0.515509090534822"
"Voll erwerbstaetig","2016","Ostdeutschland, neue Bundeslaender","weiblich","804","0.281560963868934","0.265627961943616","0.297493965794252"
"Teilzeitbeschaeftigung","2016","Westdeutschland, alte Bundeslaender","maennlich","449","0.0413039602442396","0.0376117091644208","0.0449962113240583"
"Teilzeitbeschaeftigung","2016","Westdeutschland, alte Bundeslaender","weiblich","2730","0.203209328496233","0.195972051037493","0.210446605954972"
"Teilzeitbeschaeftigung","2016","Ostdeutschland, neue Bundeslaender","maennlich","126","0.057001638748856","0.0484171751129779","0.0655861023847341"
"Teilzeitbeschaeftigung","2016","Ostdeutschland, neue Bundeslaender","weiblich","547","0.177064624420751","0.163541868995427","0.190587379846074"
"Ausbildung/Lehre","2016","Westdeutschland, alte Bundeslaender","maennlich","330","0.0289303020051685","0.0258203291579754","0.0320402748523616"
"Ausbildung/Lehre","2016","Westdeutschland, alte Bundeslaender","weiblich","264","0.0184707628993962","0.0160490351458223","0.0208924906529702"
"Ausbildung/Lehre","2016","Ostdeutschland, neue Bundeslaender","maennlich","64","0.0289716711183157","0.0227613115045894","0.035182030732042"
"Ausbildung/Lehre","2016","Ostdeutschland, neue Bundeslaender","weiblich","46","0.015172774842205","0.0108423654524858","0.0195031842319242"
"Geringfuegig erwerbstaetig","2016","Westdeutschland, alte Bundeslaender","maennlich","425","0.0426310824409299","0.0388825803786981","0.0463795845031617"
"Geringfuegig erwerbstaetig","2016","Westdeutschland, alte Bundeslaender","weiblich","973","0.0767397846619136","0.07195234150185","0.0815272278219772"
"Geringfuegig erwerbstaetig","2016","Ostdeutschland, neue Bundeslaender","maennlich","91","0.0333607031522202","0.026711588116168","0.0400098181882725"
"Geringfuegig erwerbstaetig","2016","Ostdeutschland, neue Bundeslaender","weiblich","146","0.0477623385952587","0.0402073833709701","0.0553172938195472"
"Altersteilzeit mit Arbeitszeit Null","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
