"plb0022_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Ausbildung/Lehre","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2013","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2013","16-34 Jahre alt","kein Migrationshintergrund","415","0.0811700984199994","0.0732392527893749","0.089100944050624"
"Geringfuegig erwerbstaetig","2013","16-34 Jahre alt","direkter Migrationshintergrund","173","0.116906281876748","0.10259370816402","0.131218855589476"
"Geringfuegig erwerbstaetig","2013","16-34 Jahre alt","indirekter Migrationshintergrund","115","0.0751677311475243","0.0613268444881707","0.0890086178068778"
"Geringfuegig erwerbstaetig","2013","35-65 Jahre alt","kein Migrationshintergrund","760","0.0515690512646505","0.04776753247601","0.0553705700532909"
"Geringfuegig erwerbstaetig","2013","35-65 Jahre alt","direkter Migrationshintergrund","318","0.0770194799996273","0.068785687488879","0.0852532725103757"
"Geringfuegig erwerbstaetig","2013","35-65 Jahre alt","indirekter Migrationshintergrund","46","0.0424656537670614","0.027907361470105","0.0570239460640179"
"Geringfuegig erwerbstaetig","2013","66 und älter","kein Migrationshintergrund","152","0.0319451705110959","0.0268934323586075","0.0369969086635844"
"Geringfuegig erwerbstaetig","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","35-65 Jahre alt","kein Migrationshintergrund","114","0.0118492850720181","0.00998926607244981","0.0137093040715864"
"Altersteilzeit mit Arbeitszeit Null","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2013","16-34 Jahre alt","kein Migrationshintergrund","1491","0.279561865019457","0.266528960560881","0.292594769478034"
"Nicht erwerbstaetig","2013","16-34 Jahre alt","direkter Migrationshintergrund","775","0.33253345258014","0.311547541062572","0.353519364097708"
"Nicht erwerbstaetig","2013","16-34 Jahre alt","indirekter Migrationshintergrund","577","0.380640952071216","0.355152368447267","0.406129535695166"
"Nicht erwerbstaetig","2013","35-65 Jahre alt","kein Migrationshintergrund","2644","0.209779937238413","0.202781264062441","0.216778610414386"
"Nicht erwerbstaetig","2013","35-65 Jahre alt","direkter Migrationshintergrund","1158","0.280107943343445","0.266240392614479","0.293975494072412"
"Nicht erwerbstaetig","2013","35-65 Jahre alt","indirekter Migrationshintergrund","138","0.209239801737459","0.179872848084262","0.238606755390657"
"Nicht erwerbstaetig","2013","66 und älter","kein Migrationshintergrund","4379","0.945946120723042","0.939450287257703","0.952441954188381"
"Nicht erwerbstaetig","2013","66 und älter","direkter Migrationshintergrund","428","0.955802776632209","0.936812841940446","0.974792711323973"
"Nicht erwerbstaetig","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2014","16-34 Jahre alt","kein Migrationshintergrund","1447","0.430140855257976","0.41491738062214","0.445364329893812"
"Voll erwerbstaetig","2014","16-34 Jahre alt","direkter Migrationshintergrund","476","0.398534444011964","0.373042586766975","0.424026301256953"
"Voll erwerbstaetig","2014","16-34 Jahre alt","indirekter Migrationshintergrund","338","0.34360682761666","0.315655963565131","0.371557691668189"
"Voll erwerbstaetig","2014","35-65 Jahre alt","kein Migrationshintergrund","6079","0.55703363392395","0.548017018941803","0.566050248906098"
"Voll erwerbstaetig","2014","35-65 Jahre alt","direkter Migrationshintergrund","1490","0.467323908950131","0.450231011354075","0.484416806546188"
"Voll erwerbstaetig","2014","35-65 Jahre alt","indirekter Migrationshintergrund","351","0.561134322717172","0.523917699591674","0.598350945842671"
"Voll erwerbstaetig","2014","66 und älter","kein Migrationshintergrund","54","0.0103485840416053","0.00741225684719607","0.0132849112360144"
"Voll erwerbstaetig","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2014","16-34 Jahre alt","kein Migrationshintergrund","414","0.0968212602470783","0.0877284757450936","0.105914044749063"
"Teilzeitbeschaeftigung","2014","16-34 Jahre alt","direkter Migrationshintergrund","141","0.0822853138265125","0.0679773388578518","0.0965932887951731"
"Teilzeitbeschaeftigung","2014","16-34 Jahre alt","indirekter Migrationshintergrund","80","0.0757917517308273","0.0602149529274123","0.0913685505342423"
"Teilzeitbeschaeftigung","2014","35-65 Jahre alt","kein Migrationshintergrund","2500","0.176047083008516","0.16913382039982","0.182960345617211"
"Teilzeitbeschaeftigung","2014","35-65 Jahre alt","direkter Migrationshintergrund","555","0.155799530649466","0.143374972428373","0.16822408887056"
"Teilzeitbeschaeftigung","2014","35-65 Jahre alt","indirekter Migrationshintergrund","139","0.16116562645746","0.133590846292741","0.18874040662218"
"Teilzeitbeschaeftigung","2014","66 und älter","kein Migrationshintergrund","73","0.0134451633784011","0.0101034706501027","0.0167868561066995"
"Teilzeitbeschaeftigung","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2014","16-34 Jahre alt","kein Migrationshintergrund","437","0.10418969392623","0.0947958121920019","0.113583575660459"
"Ausbildung/Lehre","2014","16-34 Jahre alt","direkter Migrationshintergrund","101","0.0435864492998567","0.0329557515164171","0.0542171470832962"
"Ausbildung/Lehre","2014","16-34 Jahre alt","indirekter Migrationshintergrund","139","0.117642041276762","0.0986799602772791","0.136604122276244"
"Ausbildung/Lehre","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2014","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2014","16-34 Jahre alt","kein Migrationshintergrund","382","0.0901070571824717","0.0813026680047026","0.0989114463602407"
"Geringfuegig erwerbstaetig","2014","16-34 Jahre alt","direkter Migrationshintergrund","159","0.128510085178618","0.111085479671659","0.145934690685577"
"Geringfuegig erwerbstaetig","2014","16-34 Jahre alt","indirekter Migrationshintergrund","102","0.0874536004939463","0.0708271844755172","0.104080016512375"
"Geringfuegig erwerbstaetig","2014","35-65 Jahre alt","kein Migrationshintergrund","702","0.052868534969834","0.0488067099520985","0.0569303599875694"
"Geringfuegig erwerbstaetig","2014","35-65 Jahre alt","direkter Migrationshintergrund","272","0.0809120802141231","0.0715696405716817","0.0902545198565645"
"Geringfuegig erwerbstaetig","2014","35-65 Jahre alt","indirekter Migrationshintergrund","50","0.0570617637199444","0.0396656612111127","0.0744578662287761"
"Geringfuegig erwerbstaetig","2014","66 und älter","kein Migrationshintergrund","175","0.0362660319248866","0.0308416350178399","0.0416904288319332"
"Geringfuegig erwerbstaetig","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","35-65 Jahre alt","kein Migrationshintergrund","101","0.0104244129824332","0.00858080860599411","0.0122680173588723"
"Altersteilzeit mit Arbeitszeit Null","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","16-34 Jahre alt","kein Migrationshintergrund","35","0.00425865273276415","0.00225633006383323","0.00626097540169506"
"FSJ/FOeJ/BFD","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2014","16-34 Jahre alt","kein Migrationshintergrund","1329","0.26358605897793","0.250038941435614","0.277133176520246"
"Nicht erwerbstaetig","2014","16-34 Jahre alt","direkter Migrationshintergrund","536","0.336508739532634","0.311906256375032","0.361111222690237"
"Nicht erwerbstaetig","2014","16-34 Jahre alt","indirekter Migrationshintergrund","434","0.359260760884443","0.331023155079729","0.387498366689156"
"Nicht erwerbstaetig","2014","35-65 Jahre alt","kein Migrationshintergrund","2235","0.199677405986192","0.192421119149878","0.206933692822506"
"Nicht erwerbstaetig","2014","35-65 Jahre alt","direkter Migrationshintergrund","936","0.287935978705712","0.272423450749859","0.303448506661564"
"Nicht erwerbstaetig","2014","35-65 Jahre alt","indirekter Migrationshintergrund","142","0.217965936729379","0.187002804433258","0.248929069025501"
"Nicht erwerbstaetig","2014","66 und älter","kein Migrationshintergrund","4261","0.939940220655107","0.933046322873782","0.946834118436432"
"Nicht erwerbstaetig","2014","66 und älter","direkter Migrationshintergrund","415","0.952038705936923","0.932117771540749","0.971959640333098"
"Nicht erwerbstaetig","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2015","16-34 Jahre alt","kein Migrationshintergrund","1321","0.435313092903885","0.419484593426257","0.451141592381514"
"Voll erwerbstaetig","2015","16-34 Jahre alt","direkter Migrationshintergrund","773","0.443876739338944","0.421864237666622","0.465889241011266"
"Voll erwerbstaetig","2015","16-34 Jahre alt","indirekter Migrationshintergrund","278","0.371728446527186","0.341805743191899","0.401651149862474"
"Voll erwerbstaetig","2015","35-65 Jahre alt","kein Migrationshintergrund","5739","0.553910758953078","0.544634110271169","0.563187407634987"
"Voll erwerbstaetig","2015","35-65 Jahre alt","direkter Migrationshintergrund","1595","0.459666124232327","0.44326745398383","0.476064794480824"
"Voll erwerbstaetig","2015","35-65 Jahre alt","indirekter Migrationshintergrund","358","0.571522663865535","0.534437457813186","0.608607869917883"
"Voll erwerbstaetig","2015","66 und älter","kein Migrationshintergrund","53","0.011815262339725","0.00866728518715286","0.0149632394922971"
"Voll erwerbstaetig","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2015","16-34 Jahre alt","kein Migrationshintergrund","375","0.092123371876117","0.0828905734697489","0.101356170282485"
"Teilzeitbeschaeftigung","2015","16-34 Jahre alt","direkter Migrationshintergrund","210","0.109493620356796","0.0956590523161119","0.123328188397479"
"Teilzeitbeschaeftigung","2015","16-34 Jahre alt","indirekter Migrationshintergrund","74","0.0616325694837833","0.0467421878026714","0.0765229511648952"
"Teilzeitbeschaeftigung","2015","35-65 Jahre alt","kein Migrationshintergrund","2469","0.187111411665291","0.179833178142399","0.194389645188183"
"Teilzeitbeschaeftigung","2015","35-65 Jahre alt","direkter Migrationshintergrund","608","0.170492038586355","0.15811779626031","0.182866280912401"
"Teilzeitbeschaeftigung","2015","35-65 Jahre alt","indirekter Migrationshintergrund","141","0.154936673081243","0.127819664357647","0.18205368180484"
"Teilzeitbeschaeftigung","2015","66 und älter","kein Migrationshintergrund","73","0.0129488354272515","0.00965519636689306","0.01624247448761"
"Teilzeitbeschaeftigung","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","16-34 Jahre alt","kein Migrationshintergrund","453","0.102798168365405","0.0931026108647162","0.112493725866095"
"Ausbildung/Lehre","2015","16-34 Jahre alt","direkter Migrationshintergrund","97","0.055955838420964","0.045772937051553","0.0661387397903751"
"Ausbildung/Lehre","2015","16-34 Jahre alt","indirekter Migrationshintergrund","133","0.119501615108705","0.0994169127775393","0.139586317439871"
"Ausbildung/Lehre","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2015","16-34 Jahre alt","kein Migrationshintergrund","340","0.0854721008689272","0.0765463308802655","0.094397870857589"
"Geringfuegig erwerbstaetig","2015","16-34 Jahre alt","direkter Migrationshintergrund","152","0.0849028744785649","0.0725534286115099","0.0972523203456198"
"Geringfuegig erwerbstaetig","2015","16-34 Jahre alt","indirekter Migrationshintergrund","86","0.0805761125452429","0.0637231879721172","0.0974290371183686"
"Geringfuegig erwerbstaetig","2015","35-65 Jahre alt","kein Migrationshintergrund","619","0.0530182850508396","0.0488366707785686","0.0571998993231106"
"Geringfuegig erwerbstaetig","2015","35-65 Jahre alt","direkter Migrationshintergrund","277","0.0722089899784746","0.0636921791571661","0.0807258007997831"
"Geringfuegig erwerbstaetig","2015","35-65 Jahre alt","indirekter Migrationshintergrund","41","0.0581088857397873","0.0405764738927822","0.0756412975867925"
"Geringfuegig erwerbstaetig","2015","66 und älter","kein Migrationshintergrund","172","0.0383710366711151","0.0327747964274825","0.0439672769147476"
"Geringfuegig erwerbstaetig","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","35-65 Jahre alt","kein Migrationshintergrund","77","0.00854811552642987","0.00683008313541287","0.0102661479174469"
"Altersteilzeit mit Arbeitszeit Null","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","16-34 Jahre alt","kein Migrationshintergrund","38","0.00538653053717728","0.00304975631246305","0.00772330476189151"
"FSJ/FOeJ/BFD","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2015","16-34 Jahre alt","kein Migrationshintergrund","1222","0.268266535701146","0.254121803440599","0.282411267961693"
"Nicht erwerbstaetig","2015","16-34 Jahre alt","direkter Migrationshintergrund","717","0.303477248909414","0.283107606698644","0.323846891120185"
"Nicht erwerbstaetig","2015","16-34 Jahre alt","indirekter Migrationshintergrund","421","0.358681023277201","0.32898450898937","0.388377537565033"
"Nicht erwerbstaetig","2015","35-65 Jahre alt","kein Migrationshintergrund","2089","0.192662185024908","0.185302042522292","0.200022327527524"
"Nicht erwerbstaetig","2015","35-65 Jahre alt","direkter Migrationshintergrund","1044","0.289917912649422","0.274988315518337","0.304847509780506"
"Nicht erwerbstaetig","2015","35-65 Jahre alt","indirekter Migrationshintergrund","140","0.209626032908638","0.179121880540679","0.240130185276598"
"Nicht erwerbstaetig","2015","66 und älter","kein Migrationshintergrund","4225","0.936342093178465","0.929229396852367","0.943454789504563"
"Nicht erwerbstaetig","2015","66 und älter","direkter Migrationshintergrund","404","0.921174649789253","0.895938971678945","0.946410327899562"
"Nicht erwerbstaetig","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
