"plb0022_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Ausbildung/Lehre","2015","16-34 Jahre alt","Realschulabschluss","209","0.127780964853729","0.1104596057222","0.145102323985259"
"Ausbildung/Lehre","2015","16-34 Jahre alt","(Fach-)Abitur","162","0.105004130959842","0.0902258005522189","0.119782461367465"
"Ausbildung/Lehre","2015","16-34 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2015","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2015","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2015","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","2015","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2015","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2015","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2015","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2015","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","2015","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2015","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","2015","16-34 Jahre alt","(noch) kein Abschluss","67","0.129505050605231","0.101080593606258","0.157929507604203"
"Geringfuegig erwerbstaetig","2015","16-34 Jahre alt","Hauptschulabschluss","77","0.0669413453660565","0.0531088347001643","0.0807738560319487"
"Geringfuegig erwerbstaetig","2015","16-34 Jahre alt","Realschulabschluss","82","0.036854362446429","0.0270791425283329","0.0466295823645252"
"Geringfuegig erwerbstaetig","2015","16-34 Jahre alt","(Fach-)Abitur","213","0.145808471028543","0.128795480027397","0.16282146202969"
"Geringfuegig erwerbstaetig","2015","16-34 Jahre alt","AkademikerInnen","82","0.0674468168700632","0.0531675322792368","0.0817261014608897"
"Geringfuegig erwerbstaetig","2015","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2015","35-65 Jahre alt","Hauptschulabschluss","325","0.0762956580169224","0.0681065778936139","0.0844847381402309"
"Geringfuegig erwerbstaetig","2015","35-65 Jahre alt","Realschulabschluss","280","0.0559485947541172","0.0491008580016278","0.0627963315066066"
"Geringfuegig erwerbstaetig","2015","35-65 Jahre alt","(Fach-)Abitur","134","0.0513195896153376","0.0422626343778315","0.0603765448528437"
"Geringfuegig erwerbstaetig","2015","35-65 Jahre alt","AkademikerInnen","164","0.0323925005083085","0.0269587920833137","0.0378262089333033"
"Geringfuegig erwerbstaetig","2015","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2015","66 und älter","Hauptschulabschluss","81","0.033966982677899","0.0269839787354886","0.0409499866203094"
"Geringfuegig erwerbstaetig","2015","66 und älter","Realschulabschluss","35","0.0523475423343628","0.0372042511204966","0.067490833548229"
"Geringfuegig erwerbstaetig","2015","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","2015","66 und älter","AkademikerInnen","58","0.0440622187531787","0.032421121379332","0.0557033161270255"
"Altersteilzeit mit Arbeitszeit Null","2015","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","35-65 Jahre alt","AkademikerInnen","36","0.00931644446254714","0.00636783634332911","0.0122650525817652"
"Altersteilzeit mit Arbeitszeit Null","2015","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2015","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2015","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2015","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2015","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2015","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2015","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2015","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2015","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2015","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2015","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2015","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2015","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2015","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2015","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2015","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2015","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2015","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2015","16-34 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2015","16-34 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2015","16-34 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2015","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2015","35-65 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2015","35-65 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2015","35-65 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2015","35-65 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2015","66 und älter","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2015","66 und älter","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2015","66 und älter","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2015","66 und älter","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2015","66 und älter","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2015","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2015","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2015","16-34 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2015","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2015","16-34 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2015","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2015","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2015","35-65 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2015","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2015","35-65 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2015","66 und älter","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2015","66 und älter","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2015","66 und älter","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2015","66 und älter","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2015","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstaetig","2015","16-34 Jahre alt","(noch) kein Abschluss","412","0.775612139889377","0.74029482531711","0.810929454461645"
"Nicht erwerbstaetig","2015","16-34 Jahre alt","Hauptschulabschluss","467","0.308653212516967","0.283086040223069","0.334220384810865"
"Nicht erwerbstaetig","2015","16-34 Jahre alt","Realschulabschluss","350","0.193905666955496","0.173392897957516","0.214418435953476"
"Nicht erwerbstaetig","2015","16-34 Jahre alt","(Fach-)Abitur","616","0.323258707649316","0.300711222030147","0.345806193268484"
"Nicht erwerbstaetig","2015","16-34 Jahre alt","AkademikerInnen","269","0.171529570905059","0.150066249834594","0.192992891975523"
"Nicht erwerbstaetig","2015","35-65 Jahre alt","(noch) kein Abschluss","200","0.512681734585851","0.462226331129331","0.56313713804237"
"Nicht erwerbstaetig","2015","35-65 Jahre alt","Hauptschulabschluss","1221","0.303912000304297","0.289723884838292","0.318100115770302"
"Nicht erwerbstaetig","2015","35-65 Jahre alt","Realschulabschluss","824","0.190618130863819","0.178914692222578","0.20232156950506"
"Nicht erwerbstaetig","2015","35-65 Jahre alt","(Fach-)Abitur","430","0.157712790192454","0.142752354967843","0.172673225417065"
"Nicht erwerbstaetig","2015","35-65 Jahre alt","AkademikerInnen","542","0.11449989392067","0.10472704170986","0.12427274613148"
"Nicht erwerbstaetig","2015","66 und älter","(noch) kein Abschluss","55","0.900604056677742","0.824899199381851","0.976308913973634"
"Nicht erwerbstaetig","2015","66 und älter","Hauptschulabschluss","2443","0.94444793263028","0.935618009142861","0.953277856117699"
"Nicht erwerbstaetig","2015","66 und älter","Realschulabschluss","780","0.928452391879909","0.91092872621602","0.945976057543798"
"Nicht erwerbstaetig","2015","66 und älter","(Fach-)Abitur","237","0.921467697607187","0.888706299151904","0.95422909606247"
"Nicht erwerbstaetig","2015","66 und älter","AkademikerInnen","1080","0.919453360221727","0.904017370047255","0.9348893503962"
"Betriebliches Praktikum","2015","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2015","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2015","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2015","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2015","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2015","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2015","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2015","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2015","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2015","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2015","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2015","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2015","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","2015","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2015","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","AkademikerInnen","","","",""
"Voll erwerbstaetig","2016","16-34 Jahre alt","(noch) kein Abschluss","54","0.0585051637946968","0.046336635743104","0.0706736918462897"
"Voll erwerbstaetig","2016","16-34 Jahre alt","Hauptschulabschluss","395","0.385989816430929","0.362023065189471","0.409956567672388"
"Voll erwerbstaetig","2016","16-34 Jahre alt","Realschulabschluss","511","0.52764519145077","0.499699940197667","0.555590442703873"
"Voll erwerbstaetig","2016","16-34 Jahre alt","(Fach-)Abitur","419","0.335594100154399","0.313906224386559","0.357281975922238"
"Voll erwerbstaetig","2016","16-34 Jahre alt","AkademikerInnen","567","0.595652575203956","0.569684193390967","0.621620957016946"
"Voll erwerbstaetig","2016","35-65 Jahre alt","(noch) kein Abschluss","96","0.253307177796151","0.226297888399247","0.280316467193055"
"Voll erwerbstaetig","2016","35-65 Jahre alt","Hauptschulabschluss","1692","0.483348623473213","0.467831276735944","0.498865970210481"
"Voll erwerbstaetig","2016","35-65 Jahre alt","Realschulabschluss","1968","0.532834093927532","0.517393879295892","0.548274308559173"
"Voll erwerbstaetig","2016","35-65 Jahre alt","(Fach-)Abitur","1047","0.570454486558731","0.550728203960023","0.590180769157439"
"Voll erwerbstaetig","2016","35-65 Jahre alt","AkademikerInnen","2277","0.649588974858171","0.635010095201962","0.664167854514381"
"Voll erwerbstaetig","2016","66 und älter","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","2016","66 und älter","Hauptschulabschluss","","","",""
"Voll erwerbstaetig","2016","66 und älter","Realschulabschluss","","","",""
"Voll erwerbstaetig","2016","66 und älter","(Fach-)Abitur","","","",""
"Voll erwerbstaetig","2016","66 und älter","AkademikerInnen","33","0.0213465368070101","0.01318573652652","0.0295073370875003"
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","(noch) kein Abschluss","32","0.022164863499978","0.0145318272214881","0.0297978997784679"
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","Hauptschulabschluss","118","0.100655264508383","0.0858432269928143","0.115467302023951"
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","Realschulabschluss","146","0.0786804526811117","0.0636094751048475","0.093751430257376"
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","(Fach-)Abitur","147","0.087906479157561","0.074901093161635","0.100911865153487"
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","AkademikerInnen","130","0.13054424719295","0.112717436727638","0.148371057658262"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","(noch) kein Abschluss","51","0.122651278583136","0.102278954069062","0.14302360309721"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","Hauptschulabschluss","607","0.157998348158353","0.146672488623009","0.169324207693697"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","Realschulabschluss","1011","0.212674351228946","0.200010770648101","0.225337931809791"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","(Fach-)Abitur","585","0.218820113062802","0.202344207181973","0.23529601894363"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","AkademikerInnen","877","0.188205480972079","0.176261334014608","0.20014962792955"
"Teilzeitbeschaeftigung","2016","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2016","66 und älter","Hauptschulabschluss","34","0.0164353643509933","0.0113708032265874","0.0214999254753991"
"Teilzeitbeschaeftigung","2016","66 und älter","Realschulabschluss","","","",""
"Teilzeitbeschaeftigung","2016","66 und älter","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","2016","66 und älter","AkademikerInnen","35","0.0206186034063062","0.0125951725321866","0.0286420342804257"
"Ausbildung/Lehre","2016","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2016","16-34 Jahre alt","Hauptschulabschluss","121","0.0816784678124536","0.0681955268574191","0.095161408767488"
"Ausbildung/Lehre","2016","16-34 Jahre alt","Realschulabschluss","188","0.125141141895012","0.106619822996829","0.143662460793195"
"Ausbildung/Lehre","2016","16-34 Jahre alt","(Fach-)Abitur","161","0.0997062192027799","0.085945334142845","0.113467104262715"
"Ausbildung/Lehre","2016","16-34 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2016","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2016","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2016","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","2016","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2016","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2016","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2016","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2016","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","2016","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2016","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","(noch) kein Abschluss","84","0.110474027767159","0.0942207339153564","0.126727321618961"
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","Hauptschulabschluss","69","0.0473397248585374","0.0368849339754977","0.0577945157415771"
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","Realschulabschluss","74","0.0464934435738441","0.0347076032036718","0.0582792839440164"
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","(Fach-)Abitur","200","0.142188917624435","0.126148272949383","0.158229562299486"
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","AkademikerInnen","77","0.0502677788066762","0.0387062179579744","0.061829339655378"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","(noch) kein Abschluss","45","0.0631173863211076","0.0480153498465908","0.0782194227956244"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","Hauptschulabschluss","305","0.0740948721380277","0.06596159169808","0.0822281525779754"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","Realschulabschluss","245","0.0485569968323067","0.0419051987491417","0.0552087949154718"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","(Fach-)Abitur","142","0.0570632900053616","0.0478195050744453","0.066307074936278"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","AkademikerInnen","138","0.0299054633305693","0.0247007328583873","0.0351101938027513"
"Geringfuegig erwerbstaetig","2016","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2016","66 und älter","Hauptschulabschluss","78","0.0319606482558462","0.0249540858885968","0.0389672106230957"
"Geringfuegig erwerbstaetig","2016","66 und älter","Realschulabschluss","30","0.044087692097957","0.0300962317682225","0.0580791524276915"
"Geringfuegig erwerbstaetig","2016","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","2016","66 und älter","AkademikerInnen","58","0.0454966383591141","0.0337305270350189","0.0572627496832092"
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstaetig","2016","16-34 Jahre alt","(noch) kein Abschluss","1229","0.783114168534754","0.761746353864853","0.804481983204654"
"Nicht erwerbstaetig","2016","16-34 Jahre alt","Hauptschulabschluss","857","0.363204447020641","0.339528407985036","0.386880486056246"
"Nicht erwerbstaetig","2016","16-34 Jahre alt","Realschulabschluss","298","0.216607594644442","0.193549183733096","0.239666005555788"
"Nicht erwerbstaetig","2016","16-34 Jahre alt","(Fach-)Abitur","847","0.315896803569271","0.294545394379149","0.337248212759392"
"Nicht erwerbstaetig","2016","16-34 Jahre alt","AkademikerInnen","566","0.208841338269249","0.187332791770796","0.230349884767702"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","(noch) kein Abschluss","789","0.530263587391747","0.499268601857904","0.56125857292559"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","Hauptschulabschluss","1338","0.270504520705142","0.256710623273787","0.284298418136498"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","Realschulabschluss","755","0.195139693425161","0.182875052886992","0.20740433396333"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","(Fach-)Abitur","628","0.149971633258894","0.135743385240891","0.164199881276897"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","AkademikerInnen","786","0.125877091105209","0.115740882318304","0.136013299892115"
"Nicht erwerbstaetig","2016","66 und älter","(noch) kein Abschluss","70","0.87179013516671","0.795617509226552","0.947962761106869"
"Nicht erwerbstaetig","2016","66 und älter","Hauptschulabschluss","2290","0.945429879973421","0.936382083708081","0.954477676238762"
"Nicht erwerbstaetig","2016","66 und älter","Realschulabschluss","769","0.922883407240443","0.90470136461512","0.941065449865767"
"Nicht erwerbstaetig","2016","66 und älter","(Fach-)Abitur","219","0.909985972039467","0.874001312260179","0.945970631818754"
"Nicht erwerbstaetig","2016","66 und älter","AkademikerInnen","1079","0.91253822142757","0.896587172329803","0.928489270525336"
"Betriebliches Praktikum","2016","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2016","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2016","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2016","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2016","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2016","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2016","35-65 Jahre alt","Hauptschulabschluss","","","",""
