"plb0022_h","year","migback","n","percent","lower_confidence","upper_confidence"
"Werkstatt fuer Behinderte","2010","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2010","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2010","kein Migrationshintergrund","8023","0.426299705414911","0.419447762316265","0.433151648513557"
"Nicht erwerbstaetig","2010","direkter Migrationshintergrund","1408","0.468297763293795","0.450164685874781","0.486430840712808"
"Nicht erwerbstaetig","2010","indirekter Migrationshintergrund","471","0.349852153705156","0.322287819249145","0.377416488161167"
"Betriebliches Praktikum","2010","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2010","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2010","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2010","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2010","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2010","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2011","kein Migrationshintergrund","9203","0.398560274318234","0.392356887314276","0.404763661322192"
"Voll erwerbstaetig","2011","direkter Migrationshintergrund","1132","0.352452999306353","0.336036055456303","0.368869943156403"
"Voll erwerbstaetig","2011","indirekter Migrationshintergrund","493","0.416132748551652","0.3894098659896","0.442855631113704"
"Teilzeitbeschaeftigung","2011","kein Migrationshintergrund","3372","0.100655491301561","0.0968433622328752","0.104467620370247"
"Teilzeitbeschaeftigung","2011","direkter Migrationshintergrund","398","0.113644502570467","0.102738031625509","0.124550973515425"
"Teilzeitbeschaeftigung","2011","indirekter Migrationshintergrund","171","0.11119533049756","0.0941519109056557","0.128238750089464"
"Ausbildung/Lehre","2011","kein Migrationshintergrund","439","0.021186603288945","0.0193620084760136","0.0230111981018765"
"Ausbildung/Lehre","2011","direkter Migrationshintergrund","35","0.0118635694738039","0.00814289046692104","0.0155842484806868"
"Ausbildung/Lehre","2011","indirekter Migrationshintergrund","74","0.0699161360582872","0.0560912977193165","0.0837409743972579"
"Geringfuegig erwerbstaetig","2011","kein Migrationshintergrund","1259","0.045946702563222","0.0432939343245821","0.0485994708018618"
"Geringfuegig erwerbstaetig","2011","direkter Migrationshintergrund","215","0.0682085830982979","0.0595452517312095","0.0768719144653863"
"Geringfuegig erwerbstaetig","2011","indirekter Migrationshintergrund","94","0.0764397635106945","0.0620351179098742","0.0908444091115147"
"Altersteilzeit mit Arbeitszeit Null","2011","kein Migrationshintergrund","104","0.00469122367780669","0.00382544317121938","0.00555700418439401"
"Altersteilzeit mit Arbeitszeit Null","2011","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2011","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2011","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2011","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2011","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2011","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2011","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2011","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2011","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2011","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2011","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2011","kein Migrationshintergrund","9487","0.425126177812426","0.418862476981136","0.431389878643717"
"Nicht erwerbstaetig","2011","direkter Migrationshintergrund","1464","0.451579764566499","0.434478428908624","0.468681100224374"
"Nicht erwerbstaetig","2011","indirekter Migrationshintergrund","465","0.316856973816886","0.291633915041203","0.342080032592568"
"Betriebliches Praktikum","2011","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2011","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2011","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2011","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2011","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2011","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2012","kein Migrationshintergrund","8884","0.393459560302323","0.387201679073802","0.399717441530843"
"Voll erwerbstaetig","2012","direkter Migrationshintergrund","1125","0.375205370524632","0.358030722089683","0.392380018959581"
"Voll erwerbstaetig","2012","indirekter Migrationshintergrund","488","0.421962444718193","0.39491735329581","0.449007536140576"
"Teilzeitbeschaeftigung","2012","kein Migrationshintergrund","3356","0.103572767482787","0.0996695055568041","0.10747602940877"
"Teilzeitbeschaeftigung","2012","direkter Migrationshintergrund","416","0.122499743731404","0.11086984575362","0.134129641709187"
"Teilzeitbeschaeftigung","2012","indirekter Migrationshintergrund","181","0.117912118150758","0.100251387194268","0.135572849107248"
"Ausbildung/Lehre","2012","kein Migrationshintergrund","442","0.0195292670406206","0.0177566795773752","0.0213018545038661"
"Ausbildung/Lehre","2012","direkter Migrationshintergrund","45","0.0126973481688909","0.00872574037023513","0.0166689559675467"
"Ausbildung/Lehre","2012","indirekter Migrationshintergrund","86","0.0750837403439556","0.0606526986038378","0.0895147820840733"
"Geringfuegig erwerbstaetig","2012","kein Migrationshintergrund","1318","0.050023493090745","0.047231008249954","0.052815977931536"
"Geringfuegig erwerbstaetig","2012","direkter Migrationshintergrund","199","0.0642569200180665","0.055558848917152","0.072954991118981"
"Geringfuegig erwerbstaetig","2012","indirekter Migrationshintergrund","97","0.0738579120630382","0.0595356752728619","0.0881801488532146"
"Altersteilzeit mit Arbeitszeit Null","2012","kein Migrationshintergrund","96","0.00430439646366879","0.00346577338113775","0.00514301954619982"
"Altersteilzeit mit Arbeitszeit Null","2012","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2012","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2012","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2012","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2012","kein Migrationshintergrund","50","0.0021046738117179","0.0015176140999051","0.00269173352353069"
"FSJ/FOeJ/BFD","2012","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2012","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2012","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2012","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2012","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2012","kein Migrationshintergrund","9232","0.424527110116469","0.418195523777274","0.430858696455663"
"Nicht erwerbstaetig","2012","direkter Migrationshintergrund","1260","0.423155210054773","0.40562996811069","0.440680451998857"
"Nicht erwerbstaetig","2012","indirekter Migrationshintergrund","423","0.305034766163061","0.279821463563181","0.330248068762941"
"Betriebliches Praktikum","2012","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2012","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2012","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2012","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2012","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2012","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2013","kein Migrationshintergrund","8385","0.38173148509393","0.375342504171859","0.388120466016001"
"Voll erwerbstaetig","2013","direkter Migrationshintergrund","2503","0.382830082722582","0.370934409749437","0.394725755695727"
"Voll erwerbstaetig","2013","indirekter Migrationshintergrund","793","0.412874640690378","0.391995049523609","0.433754231857147"
"Teilzeitbeschaeftigung","2013","kein Migrationshintergrund","3338","0.109410171492404","0.105304995790486","0.113515347194322"
"Teilzeitbeschaeftigung","2013","direkter Migrationshintergrund","863","0.120153582449665","0.112196471561817","0.128110693337512"
"Teilzeitbeschaeftigung","2013","indirekter Migrationshintergrund","261","0.103321003086904","0.0904129639821773","0.11622904219163"
"Ausbildung/Lehre","2013","kein Migrationshintergrund","479","0.0213603370697017","0.019458910788512","0.0232617633508915"
"Ausbildung/Lehre","2013","direkter Migrationshintergrund","173","0.0161911214984066","0.0131024092671749","0.0192798337296384"
"Ausbildung/Lehre","2013","indirekter Migrationshintergrund","192","0.0816254316827116","0.0700144180026848","0.0932364453627384"
"Geringfuegig erwerbstaetig","2013","kein Migrationshintergrund","1327","0.0521755093182081","0.0492509438575357","0.0551000747788805"
"Geringfuegig erwerbstaetig","2013","direkter Migrationshintergrund","501","0.0799106138004378","0.07327469815173","0.0865465294491456"
"Geringfuegig erwerbstaetig","2013","indirekter Migrationshintergrund","161","0.0652202498872257","0.0547491248891534","0.075691374885298"
"Altersteilzeit mit Arbeitszeit Null","2013","kein Migrationshintergrund","115","0.00623068888703463","0.00519584495202242","0.00726553282204685"
"Altersteilzeit mit Arbeitszeit Null","2013","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2013","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","kein Migrationshintergrund","32","0.000908582748346474","0.000512351345322519","0.00130481415137043"
"FSJ/FOeJ/BFD","2013","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2013","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2013","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2013","kein Migrationshintergrund","8514","0.425969958197353","0.419466852220449","0.432473064174258"
"Nicht erwerbstaetig","2013","direkter Migrationshintergrund","2361","0.396519867553112","0.384548394895952","0.408491340210272"
"Nicht erwerbstaetig","2013","indirekter Migrationshintergrund","720","0.333332556012667","0.313341259681337","0.353323852343997"
"Betriebliches Praktikum","2013","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2013","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2013","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2014","kein Migrationshintergrund","7580","0.378908662957746","0.372232828048699","0.385584497866793"
"Voll erwerbstaetig","2014","direkter Migrationshintergrund","1974","0.380875492869691","0.367589767238432","0.39416121850095"
"Voll erwerbstaetig","2014","indirekter Migrationshintergrund","689","0.409319133165121","0.386584836280302","0.432053430049941"
"Teilzeitbeschaeftigung","2014","kein Migrationshintergrund","2987","0.114579295877645","0.110196124050107","0.118962467705183"
"Teilzeitbeschaeftigung","2014","direkter Migrationshintergrund","703","0.115450610243459","0.106707540813553","0.124193679673365"
"Teilzeitbeschaeftigung","2014","indirekter Migrationshintergrund","219","0.101832124124967","0.0878492897716713","0.115814958478263"
"Ausbildung/Lehre","2014","kein Migrationshintergrund","460","0.02220036091898","0.0201728390893666","0.0242278827485933"
"Ausbildung/Lehre","2014","direkter Migrationshintergrund","111","0.0128901920757659","0.00980404090817957","0.0159763432433523"
"Ausbildung/Lehre","2014","indirekter Migrationshintergrund","140","0.0816445223898741","0.0689842517646797","0.0943047930150685"
"Geringfuegig erwerbstaetig","2014","kein Migrationshintergrund","1259","0.0558664882017828","0.0527060087019718","0.0590269677015937"
"Geringfuegig erwerbstaetig","2014","direkter Migrationshintergrund","443","0.084718456940715","0.0770999277128264","0.0923369861686035"
"Geringfuegig erwerbstaetig","2014","indirekter Migrationshintergrund","152","0.0776992466043828","0.0653221512144682","0.0900763419942974"
"Altersteilzeit mit Arbeitszeit Null","2014","kein Migrationshintergrund","101","0.0053900691827958","0.0043824784827765","0.0063976598828151"
"Altersteilzeit mit Arbeitszeit Null","2014","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2014","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","kein Migrationshintergrund","46","0.00120172211763749","0.000724960258497228","0.00167848397677774"
"FSJ/FOeJ/BFD","2014","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2014","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2014","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2014","kein Migrationshintergrund","7825","0.418795576305837","0.412006259358954","0.42558489325272"
"Nicht erwerbstaetig","2014","direkter Migrationshintergrund","1887","0.400308338797515","0.386903361258594","0.413713316336436"
"Nicht erwerbstaetig","2014","indirekter Migrationshintergrund","581","0.318344744465166","0.296806748639656","0.339882740290677"
"Betriebliches Praktikum","2014","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2014","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2014","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2015","kein Migrationshintergrund","7113","0.37693416989014","0.370101537404563","0.383766802375718"
"Voll erwerbstaetig","2015","direkter Migrationshintergrund","2375","0.389639643069123","0.37724112002731","0.402038166110936"
"Voll erwerbstaetig","2015","indirekter Migrationshintergrund","636","0.435655613608667","0.412022548623871","0.459288678593462"
"Teilzeitbeschaeftigung","2015","kein Migrationshintergrund","2917","0.118872517746545","0.114309539021475","0.123435496471616"
"Teilzeitbeschaeftigung","2015","direkter Migrationshintergrund","828","0.131887109066197","0.123284414517888","0.140489803614506"
"Teilzeitbeschaeftigung","2015","indirekter Migrationshintergrund","215","0.0919594684488811","0.078186513387203","0.105732423510559"
"Ausbildung/Lehre","2015","kein Migrationshintergrund","475","0.0214737069300702","0.019429955375371","0.0235174584847694"
"Ausbildung/Lehre","2015","direkter Migrationshintergrund","113","0.0169620875941405","0.0136790941883599","0.020245080999921"
"Ausbildung/Lehre","2015","indirekter Migrationshintergrund","136","0.0813390875317581","0.0683103134226534","0.0943678616408628"
"Geringfuegig erwerbstaetig","2015","kein Migrationshintergrund","1131","0.055370213851694","0.0521457518902686","0.0585946758131195"
"Geringfuegig erwerbstaetig","2015","direkter Migrationshintergrund","446","0.0717997568747272","0.0652363768398722","0.0783631369095823"
"Geringfuegig erwerbstaetig","2015","indirekter Migrationshintergrund","127","0.072870564126645","0.0604819553631956","0.0852591728900944"
"Altersteilzeit mit Arbeitszeit Null","2015","kein Migrationshintergrund","80","0.00456922499572747","0.00361836813726689","0.00552008185418805"
"Altersteilzeit mit Arbeitszeit Null","2015","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2015","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","kein Migrationshintergrund","41","0.00123463720125776","0.000739540816167888","0.00172973358634764"
"FSJ/FOeJ/BFD","2015","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2015","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2015","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2015","kein Migrationshintergrund","7536","0.41802531573634","0.411071203780695","0.424979427691985"
"Nicht erwerbstaetig","2015","direkter Migrationshintergrund","2165","0.386583539683485","0.374202856286041","0.398964223080928"
"Nicht erwerbstaetig","2015","indirekter Migrationshintergrund","566","0.312525841124089","0.29043320992674","0.334618472321439"
"Betriebliches Praktikum","2015","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2015","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2015","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2016","kein Migrationshintergrund","6618","0.385224375212444","0.378106763256706","0.392341987168183"
"Voll erwerbstaetig","2016","direkter Migrationshintergrund","2098","0.369452704361999","0.359677873014163","0.379227535709835"
"Voll erwerbstaetig","2016","indirekter Migrationshintergrund","584","0.418525576523342","0.394139151977504","0.442912001069181"
"Teilzeitbeschaeftigung","2016","kein Migrationshintergrund","2803","0.121745670947116","0.116963159472271","0.126528182421961"
"Teilzeitbeschaeftigung","2016","direkter Migrationshintergrund","817","0.131249862647336","0.124411251872268","0.138088473422403"
"Teilzeitbeschaeftigung","2016","indirekter Migrationshintergrund","232","0.111856195870098","0.0962752618668153","0.127437129873381"
"Ausbildung/Lehre","2016","kein Migrationshintergrund","442","0.021896596182933","0.0197561722560029","0.0240370201098631"
"Ausbildung/Lehre","2016","direkter Migrationshintergrund","133","0.0122683737459691","0.0100389942982802","0.014497753193658"
"Ausbildung/Lehre","2016","indirekter Migrationshintergrund","129","0.0774711644279635","0.0642557180487722","0.0906866108071547"
"Geringfuegig erwerbstaetig","2016","kein Migrationshintergrund","998","0.0520984216345933","0.0488481997237313","0.0553486435454553"
"Geringfuegig erwerbstaetig","2016","direkter Migrationshintergrund","514","0.0781668371857768","0.0727304741851869","0.0836032001863668"
"Geringfuegig erwerbstaetig","2016","indirekter Migrationshintergrund","123","0.0584028490238876","0.0468105011649645","0.0699951968828108"
"Altersteilzeit mit Arbeitszeit Null","2016","kein Migrationshintergrund","55","0.0028695973162757","0.00208723924881589","0.00365195538373551"
"Altersteilzeit mit Arbeitszeit Null","2016","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2016","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","kein Migrationshintergrund","39","0.00171794426371514","0.00111225444349545","0.00232363408393484"
"FSJ/FOeJ/BFD","2016","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2016","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2016","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2016","kein Migrationshintergrund","6972","0.411228364357943","0.404031653103457","0.418425075612429"
"Nicht erwerbstaetig","2016","direkter Migrationshintergrund","5712","0.40536975457808","0.395426691763413","0.415312817392748"
"Nicht erwerbstaetig","2016","indirekter Migrationshintergrund","487","0.321748883281595","0.298656135989232","0.344841630573958"
"Betriebliches Praktikum","2016","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2016","direkter Migrationshintergrund","79","0.00143067360165518","0.000665199667189098","0.00219614753612126"
"Betriebliches Praktikum","2016","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2016","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2017","kein Migrationshintergrund","7890","0.389309811113947","0.382608947749057","0.396010674478838"
"Voll erwerbstaetig","2017","direkter Migrationshintergrund","2213","0.366242469331619","0.35690337356538","0.375581565097858"
"Voll erwerbstaetig","2017","indirekter Migrationshintergrund","652","0.421327116915475","0.397958000052234","0.444696233778716"
"Teilzeitbeschaeftigung","2017","kein Migrationshintergrund","3239","0.123784501732136","0.119258536447802","0.128310467016471"
"Teilzeitbeschaeftigung","2017","direkter Migrationshintergrund","884","0.123386202228665","0.117010964849113","0.129761439608218"
"Teilzeitbeschaeftigung","2017","indirekter Migrationshintergrund","263","0.118470392181177","0.103175747445583","0.13376503691677"
"Ausbildung/Lehre","2017","kein Migrationshintergrund","506","0.0220770165447528","0.0200577430957438","0.0240962899937617"
"Ausbildung/Lehre","2017","direkter Migrationshintergrund","198","0.0168507012651575","0.0143556605490727","0.0193457419812422"
"Ausbildung/Lehre","2017","indirekter Migrationshintergrund","122","0.0699793509818692","0.0579054591823264","0.082053242781412"
"Geringfuegig erwerbstaetig","2017","kein Migrationshintergrund","1135","0.0538762321595651","0.0507734934718604","0.0569789708472698"
"Geringfuegig erwerbstaetig","2017","direkter Migrationshintergrund","515","0.0788582390111047","0.0736337275780521","0.0840827504441573"
"Geringfuegig erwerbstaetig","2017","indirekter Migrationshintergrund","135","0.0769821503142387","0.0643663124873145","0.089597988141163"
"Altersteilzeit mit Arbeitszeit Null","2017","kein Migrationshintergrund","59","0.00297893590592881","0.00222998152896703","0.0037278902828906"
"Altersteilzeit mit Arbeitszeit Null","2017","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2017","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2017","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2017","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2017","kein Migrationshintergrund","43","0.00140468845331967","0.000889984641813275","0.00191939226482606"
"FSJ/FOeJ/BFD","2017","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2017","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2017","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2017","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2017","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2017","kein Migrationshintergrund","7440","0.403648513483727","0.39690594372252","0.410391083244935"
"Nicht erwerbstaetig","2017","direkter Migrationshintergrund","6323","0.410567263666205","0.401031220772247","0.420103306560163"
"Nicht erwerbstaetig","2017","indirekter Migrationshintergrund","523","0.302415458927087","0.280677615986013","0.324153301868161"
"Betriebliches Praktikum","2017","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2017","direkter Migrationshintergrund","78","0.00127516479819321","0.000583389591137577","0.00196694000524885"
"Betriebliches Praktikum","2017","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2017","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2017","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2017","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2018","kein Migrationshintergrund","7432","0.388611827967066","0.381793950967254","0.395429704966878"
"Voll erwerbstaetig","2018","direkter Migrationshintergrund","2300","0.389581272881321","0.379372810835703","0.399789734926938"
"Voll erwerbstaetig","2018","indirekter Migrationshintergrund","645","0.433415131437127","0.409948328293252","0.456881934581002"
"Teilzeitbeschaeftigung","2018","kein Migrationshintergrund","3198","0.129939982277986","0.125236942568125","0.134643021987847"
"Teilzeitbeschaeftigung","2018","direkter Migrationshintergrund","964","0.135722356291242","0.128552677604994","0.14289203497749"
"Teilzeitbeschaeftigung","2018","indirekter Migrationshintergrund","260","0.121886421588905","0.106393888963062","0.137378954214747"
"Ausbildung/Lehre","2018","kein Migrationshintergrund","479","0.0199407510356898","0.017985378281013","0.0218961237903666"
"Ausbildung/Lehre","2018","direkter Migrationshintergrund","228","0.0146409673628895","0.0121265955747465","0.0171553391510325"
"Ausbildung/Lehre","2018","indirekter Migrationshintergrund","128","0.0781369473572678","0.065427378034119","0.0908465166804166"
"Geringfuegig erwerbstaetig","2018","kein Migrationshintergrund","1064","0.0526098811219667","0.0494871778101982","0.0557325844337351"
"Geringfuegig erwerbstaetig","2018","direkter Migrationshintergrund","496","0.0623333654205155","0.0572724173997787","0.0673943134412523"
"Geringfuegig erwerbstaetig","2018","indirekter Migrationshintergrund","153","0.0850874581978042","0.0718747460005258","0.0983001703950826"
"Altersteilzeit mit Arbeitszeit Null","2018","kein Migrationshintergrund","49","0.00232399739782688","0.001650485580784","0.00299750921486975"
"Altersteilzeit mit Arbeitszeit Null","2018","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2018","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2018","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2018","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2018","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2018","kein Migrationshintergrund","45","0.00157017260338365","0.00101635709972934","0.00212398810703797"
"FSJ/FOeJ/BFD","2018","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2018","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2018","kein Migrationshintergrund","36","0.00368106369240051","0.00283399526131475","0.00452813212348628"
"Werkstatt fuer Behinderte","2018","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2018","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2018","kein Migrationshintergrund","7331","0.401314215221958","0.394458158797465","0.408170271646451"
"Nicht erwerbstaetig","2018","direkter Migrationshintergrund","4730","0.395156323788181","0.384922135607825","0.405390511968537"
"Nicht erwerbstaetig","2018","indirekter Migrationshintergrund","508","0.268577373517964","0.247588539346378","0.28956620768955"
"Betriebliches Praktikum","2018","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2018","direkter Migrationshintergrund","43","0.000734417788923038","0.000167318090500976","0.0013015174873451"
"Betriebliches Praktikum","2018","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2018","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2018","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2018","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2019","kein Migrationshintergrund","8336","0.394265929963137","0.387544844050161","0.400987015876113"
"Voll erwerbstaetig","2019","direkter Migrationshintergrund","2245","0.383332791879657","0.372479475032941","0.394186108726374"
"Voll erwerbstaetig","2019","indirekter Migrationshintergrund","720","0.428658399028293","0.4052092720293","0.452107526027286"
"Teilzeitbeschaeftigung","2019","kein Migrationshintergrund","3304","0.136271417731123","0.131553016657468","0.140989818804777"
"Teilzeitbeschaeftigung","2019","direkter Migrationshintergrund","889","0.147716318357947","0.139795767402943","0.15563686931295"
"Teilzeitbeschaeftigung","2019","indirekter Migrationshintergrund","282","0.158997009648511","0.141670290558442","0.176323728738581"
"Ausbildung/Lehre","2019","kein Migrationshintergrund","461","0.0207367407928871","0.0187768864254948","0.0226965951602793"
"Ausbildung/Lehre","2019","direkter Migrationshintergrund","226","0.0125309638148211","0.010047813274392","0.0150141143552501"
