"hlf0261","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, regelmaessig","2011","1-Pers.- Haushalt","4","65","0.0843263388040322","0.065433398049516","0.103219279558548"
"Ja, regelmaessig","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2011","(Ehe-)Paar ohne Kind(er)","2","32","0.0279462390224367","0.0186209071814978","0.0372715708633757"
"Ja, regelmaessig","2011","(Ehe-)Paar ohne Kind(er)","3","44","0.0286379128835143","0.0207048571720071","0.0365709685950215"
"Ja, regelmaessig","2011","(Ehe-)Paar ohne Kind(er)","4","90","0.0532196559105592","0.0437577005699776","0.0626816112511409"
"Ja, regelmaessig","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2011","Alleinerziehende","2","10","","",""
"Ja, regelmaessig","2011","Alleinerziehende","3","25","","",""
"Ja, regelmaessig","2011","Alleinerziehende","4","49","0.046029372741502","0.0304838471686002","0.0615748983144038"
"Ja, regelmaessig","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2011","Paar mit Kind(ern)","2","65","0.0107520588834429","0.00804992021311038","0.0134541975537754"
"Ja, regelmaessig","2011","Paar mit Kind(ern)","3","105","0.0164858382980677","0.0130512320432063","0.019920444552929"
"Ja, regelmaessig","2011","Paar mit Kind(ern)","4","366","0.0584024354206327","0.0521930933877678","0.0646117774534977"
"Ja, regelmaessig","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2011","Sonstige","2","4","","",""
"Ja, regelmaessig","2011","Sonstige","3","","","",""
"Ja, regelmaessig","2011","Sonstige","4","6","","",""
"Ja, regelmaessig","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2011","1-Pers.- Haushalt","2","17","","",""
"Ja, gelegentlich","2011","1-Pers.- Haushalt","3","10","","",""
"Ja, gelegentlich","2011","1-Pers.- Haushalt","4","35","0.0496695123152813","0.0348978334307893","0.0644411911997733"
"Ja, gelegentlich","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2011","(Ehe-)Paar ohne Kind(er)","2","14","","",""
"Ja, gelegentlich","2011","(Ehe-)Paar ohne Kind(er)","3","36","0.0303377777824127","0.0221798215876302","0.0384957339771951"
"Ja, gelegentlich","2011","(Ehe-)Paar ohne Kind(er)","4","30","0.0158074796267327","0.0105498305978795","0.0210651286555859"
"Ja, gelegentlich","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2011","Alleinerziehende","2","6","","",""
"Ja, gelegentlich","2011","Alleinerziehende","3","11","","",""
"Ja, gelegentlich","2011","Alleinerziehende","4","24","","",""
"Ja, gelegentlich","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2011","Paar mit Kind(ern)","2","27","","",""
"Ja, gelegentlich","2011","Paar mit Kind(ern)","3","38","0.00911543304214322","0.00655194489009368","0.0116789211941927"
"Ja, gelegentlich","2011","Paar mit Kind(ern)","4","141","0.0231473131442427","0.0191656705657957","0.0271289557226898"
"Ja, gelegentlich","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2011","Sonstige","2","2","","",""
"Ja, gelegentlich","2011","Sonstige","3","","","",""
"Ja, gelegentlich","2011","Sonstige","4","","","",""
"Ja, gelegentlich","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","1-Pers.- Haushalt","2","609","0.934267352702919","0.915289215189152","0.953245490216686"
"Nein","2011","1-Pers.- Haushalt","3","598","0.898160369344289","0.874928029677311","0.921392709011267"
"Nein","2011","1-Pers.- Haushalt","4","731","0.866004148880686","0.842843365683158","0.889164932078215"
"Nein","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","(Ehe-)Paar ohne Kind(er)","2","1154","0.960337425114475","0.949295117345607","0.971379732883344"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","3","1618","0.941024309334073","0.929819197712369","0.952229420955777"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","4","2042","0.930972864462708","0.920287270114018","0.941658458811399"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Alleinerziehende","2","1609","0.986594185358669","0.981002569998116","0.992185800719222"
"Nein","2011","Alleinerziehende","3","906","0.942944093771599","0.928132018314998","0.9577561692282"
"Nein","2011","Alleinerziehende","4","625","0.932900594176302","0.914339763802525","0.951461424550078"
"Nein","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Paar mit Kind(ern)","2","5504","0.985792690418235","0.982692003215105","0.988893377621366"
"Nein","2011","Paar mit Kind(ern)","3","5137","0.974398728659789","0.970138526086419","0.97865893123316"
"Nein","2011","Paar mit Kind(ern)","4","4972","0.918450251435124","0.911203613340913","0.925696889529335"
"Nein","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Sonstige","2","179","0.961965900611178","0.934402764219378","0.989529037002977"
"Nein","2011","Sonstige","3","150","1","1","1"
"Nein","2011","Sonstige","4","117","0.952418344921107","0.914797444697232","0.990039245144981"
"Nein","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2012","1-Pers.- Haushalt","2","29","","",""
"Ja, regelmaessig","2012","1-Pers.- Haushalt","3","46","0.0825983496822036","0.0619236133956168","0.10327308596879"
"Ja, regelmaessig","2012","1-Pers.- Haushalt","4","53","0.0623351495095033","0.0465402394536125","0.078130059565394"
"Ja, regelmaessig","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2012","(Ehe-)Paar ohne Kind(er)","2","24","","",""
"Ja, regelmaessig","2012","(Ehe-)Paar ohne Kind(er)","3","36","0.028546580866495","0.0207309706740392","0.0363621910589508"
"Ja, regelmaessig","2012","(Ehe-)Paar ohne Kind(er)","4","94","0.041422577633481","0.0331669478708422","0.0496782073961198"
"Ja, regelmaessig","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2012","Alleinerziehende","2","7","","",""
"Ja, regelmaessig","2012","Alleinerziehende","3","26","","",""
"Ja, regelmaessig","2012","Alleinerziehende","4","39","0.0423144674265455","0.0277314144511085","0.0568975204019825"
"Ja, regelmaessig","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2012","Paar mit Kind(ern)","2","39","0.012017846688257","0.00897771502893993","0.0150579783475741"
"Ja, regelmaessig","2012","Paar mit Kind(ern)","3","99","0.0148192421319162","0.0115896399471232","0.0180488443167093"
"Ja, regelmaessig","2012","Paar mit Kind(ern)","4","341","0.053387479785366","0.0473243643137815","0.0594505952569505"
"Ja, regelmaessig","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2012","Sonstige","2","6","","",""
"Ja, regelmaessig","2012","Sonstige","3","10","","",""
"Ja, regelmaessig","2012","Sonstige","4","7","","",""
"Ja, regelmaessig","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2012","1-Pers.- Haushalt","2","10","","",""
"Ja, gelegentlich","2012","1-Pers.- Haushalt","3","16","","",""
"Ja, gelegentlich","2012","1-Pers.- Haushalt","4","27","","",""
"Ja, gelegentlich","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2012","(Ehe-)Paar ohne Kind(er)","2","16","","",""
"Ja, gelegentlich","2012","(Ehe-)Paar ohne Kind(er)","3","22","","",""
"Ja, gelegentlich","2012","(Ehe-)Paar ohne Kind(er)","4","48","0.0204837569652727","0.0146152357598787","0.0263522781706667"
"Ja, gelegentlich","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2012","Alleinerziehende","2","4","","",""
"Ja, gelegentlich","2012","Alleinerziehende","3","7","","",""
"Ja, gelegentlich","2012","Alleinerziehende","4","22","","",""
"Ja, gelegentlich","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2012","Paar mit Kind(ern)","2","20","","",""
"Ja, gelegentlich","2012","Paar mit Kind(ern)","3","38","0.00604487155439802","0.00397303733997969","0.00811670576881636"
"Ja, gelegentlich","2012","Paar mit Kind(ern)","4","125","0.0234690873367155","0.0193860711119965","0.0275521035614344"
"Ja, gelegentlich","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2012","Sonstige","2","2","","",""
"Ja, gelegentlich","2012","Sonstige","3","3","","",""
"Ja, gelegentlich","2012","Sonstige","4","","","",""
"Ja, gelegentlich","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","1-Pers.- Haushalt","2","583","0.935167334529004","0.915816731594968","0.95451793746304"
"Nein","2012","1-Pers.- Haushalt","3","619","0.889011316892977","0.865419166446638","0.912603467339317"
"Nein","2012","1-Pers.- Haushalt","4","820","0.902735454955818","0.88337639049063","0.922094519421006"
"Nein","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","2","1094","0.957434365100233","0.945684696234379","0.969184033966088"
"Nein","2012","(Ehe-)Paar ohne Kind(er)","3","1686","0.954730258418141","0.94497319333542","0.964487323500862"
"Nein","2012","(Ehe-)Paar ohne Kind(er)","4","2096","0.938093665401246","0.928109570580064","0.948077760222428"
"Nein","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Alleinerziehende","2","1697","0.991302645562","0.986899116418553","0.995706174705447"
"Nein","2012","Alleinerziehende","3","845","0.933575284052692","0.917103510666729","0.950047057438654"
"Nein","2012","Alleinerziehende","4","671","0.939838872709475","0.922613158596554","0.957064586822395"
"Nein","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Paar mit Kind(ern)","2","4876","0.984175889086581","0.980694115452201","0.987657662720961"
"Nein","2012","Paar mit Kind(ern)","3","5240","0.979135886313686","0.975315568204612","0.982956204422759"
"Nein","2012","Paar mit Kind(ern)","4","4815","0.923143432877918","0.915959453273013","0.930327412482824"
"Nein","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Sonstige","2","148","0.982738671385165","0.962300505243591","1.00317683752674"
"Nein","2012","Sonstige","3","144","0.948127912655266","0.91343836848089","0.982817456829641"
"Nein","2012","Sonstige","4","135","0.963343349495066","0.932435352593935","0.994251346396196"
"Nein","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2013","1-Pers.- Haushalt","2","19","","",""
"Ja, regelmaessig","2013","1-Pers.- Haushalt","3","44","0.0827076753715243","0.0620809829626874","0.103334367780361"
"Ja, regelmaessig","2013","1-Pers.- Haushalt","4","73","0.097150868073708","0.077801901628665","0.116499834518751"
"Ja, regelmaessig","2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2013","(Ehe-)Paar ohne Kind(er)","2","24","","",""
"Ja, regelmaessig","2013","(Ehe-)Paar ohne Kind(er)","3","44","0.0363249585263892","0.0275690510110746","0.0450808660417037"
"Ja, regelmaessig","2013","(Ehe-)Paar ohne Kind(er)","4","90","0.0342699594533052","0.0270158468643396","0.0415240720422708"
"Ja, regelmaessig","2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2013","Alleinerziehende","2","10","","",""
"Ja, regelmaessig","2013","Alleinerziehende","3","20","","",""
"Ja, regelmaessig","2013","Alleinerziehende","4","41","0.048878037228698","0.0329847633207843","0.0647713111366116"
"Ja, regelmaessig","2013","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2013","Paar mit Kind(ern)","2","44","0.00402143623093184","0.00237674685903263","0.00566612560283105"
"Ja, regelmaessig","2013","Paar mit Kind(ern)","3","112","0.018958426012808","0.0153830157595321","0.0225338362660838"
"Ja, regelmaessig","2013","Paar mit Kind(ern)","4","323","0.0475078459327289","0.042199132510308","0.0528165593551497"
"Ja, regelmaessig","2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2013","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2013","Sonstige","2","","","",""
"Ja, regelmaessig","2013","Sonstige","3","8","","",""
"Ja, regelmaessig","2013","Sonstige","4","10","","",""
"Ja, regelmaessig","2013","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2013","1-Pers.- Haushalt","2","11","","",""
"Ja, gelegentlich","2013","1-Pers.- Haushalt","3","14","","",""
"Ja, gelegentlich","2013","1-Pers.- Haushalt","4","37","0.0453133668307695","0.0317249011071774","0.0589018325543616"
"Ja, gelegentlich","2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2013","(Ehe-)Paar ohne Kind(er)","2","8","","",""
"Ja, gelegentlich","2013","(Ehe-)Paar ohne Kind(er)","3","12","","",""
"Ja, gelegentlich","2013","(Ehe-)Paar ohne Kind(er)","4","30","0.0127780936591736","0.00829951659715436","0.0172566707211929"
"Ja, gelegentlich","2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2013","Alleinerziehende","2","5","","",""
"Ja, gelegentlich","2013","Alleinerziehende","3","15","","",""
"Ja, gelegentlich","2013","Alleinerziehende","4","28","","",""
"Ja, gelegentlich","2013","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2013","Paar mit Kind(ern)","2","28","","",""
"Ja, gelegentlich","2013","Paar mit Kind(ern)","3","39","0.0130205170626904","0.0100485142637113","0.0159925198616695"
"Ja, gelegentlich","2013","Paar mit Kind(ern)","4","91","0.0110586648998141","0.00844883307660618","0.0136684967230221"
"Ja, gelegentlich","2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2013","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2013","Sonstige","2","2","","",""
"Ja, gelegentlich","2013","Sonstige","3","","","",""
"Ja, gelegentlich","2013","Sonstige","4","2","","",""
"Ja, gelegentlich","2013","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","1-Pers.- Haushalt","2","594","0.937432938528216","0.91843096188314","0.956434915173293"
"Nein","2013","1-Pers.- Haushalt","3","627","0.894233664778183","0.871203235069489","0.917264094486877"
"Nein","2013","1-Pers.- Haushalt","4","790","0.857535765095523","0.834700509217674","0.880371020973371"
"Nein","2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","(Ehe-)Paar ohne Kind(er)","2","1076","0.963953660512951","0.952977843105209","0.974929477920692"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","3","1698","0.955809934824376","0.946192009789604","0.965427859859148"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","4","2296","0.952951946887521","0.944508768693192","0.961395125081851"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Alleinerziehende","2","1759","0.969764932705777","0.961796737023698","0.977733128387857"
"Nein","2013","Alleinerziehende","3","946","0.942458949716081","0.927886461891404","0.957031437540758"
"Nein","2013","Alleinerziehende","4","638","0.89966660361651","0.877520264758136","0.921812942474884"
"Nein","2013","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Paar mit Kind(ern)","2","5616","0.990248976784156","0.987695301968227","0.992802651600085"
"Nein","2013","Paar mit Kind(ern)","3","5438","0.968021056924502","0.963408353935328","0.972633759913675"
"Nein","2013","Paar mit Kind(ern)","4","5754","0.941433489167457","0.935573518991543","0.947293459343372"
"Nein","2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Sonstige","2","415","0.981108930466293","0.968042199444783","0.994175661487802"
"Nein","2013","Sonstige","3","309","0.992354003948538","0.98276510354533","1.00194290435175"
"Nein","2013","Sonstige","4","338","0.970962108944895","0.95337081661499","0.9885534012748"
"Nein","2013","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2014","1-Pers.- Haushalt","2","24","","",""
"Ja, regelmaessig","2014","1-Pers.- Haushalt","3","38","0.0647347915684799","0.0454903844599958","0.083979198676964"
"Ja, regelmaessig","2014","1-Pers.- Haushalt","4","57","0.0838869936822575","0.0652725469081421","0.102501440456373"
"Ja, regelmaessig","2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2014","(Ehe-)Paar ohne Kind(er)","2","6","","",""
"Ja, regelmaessig","2014","(Ehe-)Paar ohne Kind(er)","3","36","0.0267073694024766","0.0186809931154245","0.0347337456895287"
"Ja, regelmaessig","2014","(Ehe-)Paar ohne Kind(er)","4","90","0.0479710588213295","0.0393049048785906","0.0566372127640683"
"Ja, regelmaessig","2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2014","Alleinerziehende","2","9","","",""
"Ja, regelmaessig","2014","Alleinerziehende","3","16","","",""
"Ja, regelmaessig","2014","Alleinerziehende","4","56","0.0802922270961444","0.0589536356545766","0.101630818537712"
"Ja, regelmaessig","2014","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2014","Paar mit Kind(ern)","2","49","0.0105574616950056","0.00760487505972779","0.0135100483302834"
"Ja, regelmaessig","2014","Paar mit Kind(ern)","3","98","0.0189782796804693","0.0151682834795953","0.0227882758813432"
"Ja, regelmaessig","2014","Paar mit Kind(ern)","4","245","0.0320722073959737","0.02742254020889","0.0367218745830575"
"Ja, regelmaessig","2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2014","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2014","Sonstige","2","4","","",""
"Ja, regelmaessig","2014","Sonstige","3","","","",""
"Ja, regelmaessig","2014","Sonstige","4","25","","",""
"Ja, regelmaessig","2014","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2014","1-Pers.- Haushalt","2","6","","",""
"Ja, gelegentlich","2014","1-Pers.- Haushalt","3","18","","",""
"Ja, gelegentlich","2014","1-Pers.- Haushalt","4","29","","",""
"Ja, gelegentlich","2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2014","(Ehe-)Paar ohne Kind(er)","2","6","","",""
"Ja, gelegentlich","2014","(Ehe-)Paar ohne Kind(er)","3","24","","",""
"Ja, gelegentlich","2014","(Ehe-)Paar ohne Kind(er)","4","40","0.0212210760305136","0.015376706377092","0.0270654456839352"
"Ja, gelegentlich","2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2014","Alleinerziehende","2","2","","",""
"Ja, gelegentlich","2014","Alleinerziehende","3","12","","",""
"Ja, gelegentlich","2014","Alleinerziehende","4","10","","",""
"Ja, gelegentlich","2014","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2014","Paar mit Kind(ern)","2","18","","",""
"Ja, gelegentlich","2014","Paar mit Kind(ern)","3","33","0.00427746684852106","0.00245516924642105","0.00609976445062107"
"Ja, gelegentlich","2014","Paar mit Kind(ern)","4","108","0.0252083050750025","0.021071512973807","0.0293450971761979"
"Ja, gelegentlich","2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2014","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2014","Sonstige","2","","","",""
"Ja, gelegentlich","2014","Sonstige","3","2","","",""
"Ja, gelegentlich","2014","Sonstige","4","","","",""
"Ja, gelegentlich","2014","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","1-Pers.- Haushalt","2","546","0.939833139635964","0.920413511853754","0.959252767418175"
"Nein","2014","1-Pers.- Haushalt","3","572","0.905097060940092","0.882174893656142","0.928019228224042"
"Nein","2014","1-Pers.- Haushalt","4","766","0.875499937074829","0.853331190500464","0.897668683649194"
"Nein","2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","(Ehe-)Paar ohne Kind(er)","2","960","0.985459237855675","0.97793386753528","0.99298460817607"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","3","1490","0.956333335327261","0.946160034199918","0.966506636454604"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","4","2206","0.930807865148157","0.920516569394729","0.941099160901585"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Alleinerziehende","2","1410","0.993402217545294","0.989192891074562","0.997611544016026"
"Nein","2014","Alleinerziehende","3","827","0.955651427781865","0.941852205469845","0.969450650093885"
"Nein","2014","Alleinerziehende","4","557","0.909522423418032","0.886996570046169","0.932048276789895"
"Nein","2014","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Paar mit Kind(ern)","2","4536","0.987910668951716","0.984753574489027","0.991067763414405"
"Nein","2014","Paar mit Kind(ern)","3","4796","0.97674425347101","0.972535898307353","0.980952608634666"
"Nein","2014","Paar mit Kind(ern)","4","5163","0.942719487529024","0.936587085028648","0.948851890029399"
"Nein","2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Sonstige","2","260","0.98337208746634","0.967947131543114","0.998797043389566"
"Nein","2014","Sonstige","3","272","0.997531841559611","0.991656640805322","1.0034070423139"
"Nein","2014","Sonstige","4","261","0.961570716720891","0.939292171337251","0.983849262104531"
"Nein","2014","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2015","1-Pers.- Haushalt","2","20","","",""
"Ja, regelmaessig","2015","1-Pers.- Haushalt","3","39","0.0798150910359276","0.0589167461552055","0.10071343591665"
