"erwst","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2011","kein Migrationshintergrund","maennlich","580","0.0570221603528373","0.0526992066650845","0.06134511404059"
"Andere","2011","kein Migrationshintergrund","weiblich","1271","","",""
"Andere","2011","direkter Migrationshintergrund","maennlich","65","0.0521282772920827","0.04066719482156","0.0635893597626054"
"Andere","2011","direkter Migrationshintergrund","weiblich","192","","",""
"Andere","2011","indirekter Migrationshintergrund","maennlich","75","0.142201201877451","0.114885483950128","0.169516919804775"
"Andere","2011","indirekter Migrationshintergrund","weiblich","119","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2012","kein Migrationshintergrund","maennlich","5909","0.531099099951665","0.521704424127811","0.540493775775519"
"voll erwerbstätig","2012","kein Migrationshintergrund","weiblich","2965","","",""
"voll erwerbstätig","2012","direkter Migrationshintergrund","maennlich","828","0.563256542383353","0.536906255075662","0.589606829691044"
"voll erwerbstätig","2012","direkter Migrationshintergrund","weiblich","294","","",""
"voll erwerbstätig","2012","indirekter Migrationshintergrund","maennlich","344","0.542238094228516","0.502798477069831","0.5816777113872"
"voll erwerbstätig","2012","indirekter Migrationshintergrund","weiblich","147","","",""
"voll erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2012","kein Migrationshintergrund","maennlich","351","0.0304505941284676","0.0272158767595738","0.0336853114973613"
"Teilzeit","2012","kein Migrationshintergrund","weiblich","2999","","",""
"Teilzeit","2012","direkter Migrationshintergrund","maennlich","47","0.0313060149751587","0.022054215222411","0.0405578147279064"
"Teilzeit","2012","direkter Migrationshintergrund","weiblich","369","0.204213929745544","0.185062149012986","0.223365710478101"
"Teilzeit","2012","indirekter Migrationshintergrund","maennlich","22","","",""
"Teilzeit","2012","indirekter Migrationshintergrund","weiblich","159","","",""
"Teilzeit","2012","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2012","kein Migrationshintergrund","maennlich","3920","0.377033503884243","0.367909702971069","0.386157304797417"
"nicht erwerbstätig","2012","kein Migrationshintergrund","weiblich","5658","0.483375350446289","0.474750523485701","0.492000177406877"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","maennlich","422","0.354907317203949","0.329486613831413","0.380328020576485"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","weiblich","855","0.495733374233681","0.471980153475004","0.519486594992358"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","maennlich","163","","",""
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","weiblich","323","0.3677644130516","0.333346325267159","0.40218250083604"
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2012","kein Migrationshintergrund","maennlich","659","0.0614168020356249","0.0568968537063573","0.0659367503648926"
"Andere","2012","kein Migrationshintergrund","weiblich","1274","","",""
"Andere","2012","direkter Migrationshintergrund","maennlich","64","0.0505301254375392","0.0388932921795687","0.0621669586955096"
"Andere","2012","direkter Migrationshintergrund","weiblich","184","","",""
"Andere","2012","indirekter Migrationshintergrund","maennlich","84","0.129376024092179","0.102807950504956","0.155944097679403"
"Andere","2012","indirekter Migrationshintergrund","weiblich","125","","",""
"Andere","2012","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2013","kein Migrationshintergrund","maennlich","5596","0.521490295097515","0.511847848354069","0.531132741840962"
"voll erwerbstätig","2013","kein Migrationshintergrund","weiblich","2778","","",""
"voll erwerbstätig","2013","direkter Migrationshintergrund","maennlich","1761","","",""
"voll erwerbstätig","2013","direkter Migrationshintergrund","weiblich","735","0.213737123871884","0.200202256420777","0.227271991322992"
"voll erwerbstätig","2013","indirekter Migrationshintergrund","maennlich","548","0.520168736469039","0.49007913021322","0.550258342724857"
"voll erwerbstätig","2013","indirekter Migrationshintergrund","weiblich","245","","",""
"voll erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2013","kein Migrationshintergrund","maennlich","345","0.0295463873975781","0.0262778132392762","0.03281496155588"
"Teilzeit","2013","kein Migrationshintergrund","weiblich","2988","","",""
"Teilzeit","2013","direkter Migrationshintergrund","maennlich","123","","",""
"Teilzeit","2013","direkter Migrationshintergrund","weiblich","739","0.190556013115505","0.177589151660969","0.203522874570041"
"Teilzeit","2013","indirekter Migrationshintergrund","maennlich","38","0.0400183872452053","0.0282135131476767","0.0518232613427338"
"Teilzeit","2013","indirekter Migrationshintergrund","weiblich","223","","",""
"Teilzeit","2013","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2013","kein Migrationshintergrund","maennlich","3678","0.38351162652718","0.374125844351836","0.392897408702524"
"nicht erwerbstätig","2013","kein Migrationshintergrund","weiblich","5181","0.480342729772997","0.471488129157442","0.489197330388551"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","maennlich","814","0.336792612105196","0.319540918924377","0.354044305286014"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","weiblich","1561","","",""
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","maennlich","306","0.308856443928652","0.281029688180832","0.336683199676472"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","weiblich","489","0.38578103449058","0.35788854950807","0.413673519473089"
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2013","kein Migrationshintergrund","maennlich","691","0.0654516909777264","0.0606777167294741","0.0702256652259788"
"Andere","2013","kein Migrationshintergrund","weiblich","1283","","",""
"Andere","2013","direkter Migrationshintergrund","maennlich","185","","",""
"Andere","2013","direkter Migrationshintergrund","weiblich","489","0.130441859945256","0.11932229117915","0.141561428711361"
"Andere","2013","indirekter Migrationshintergrund","maennlich","167","","",""
"Andere","2013","indirekter Migrationshintergrund","weiblich","213","","",""
"Andere","2013","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2014","kein Migrationshintergrund","maennlich","5019","0.515981676775585","0.505918631145212","0.526044722405958"
"voll erwerbstätig","2014","kein Migrationshintergrund","weiblich","2550","","",""
"voll erwerbstätig","2014","direkter Migrationshintergrund","maennlich","1406","","",""
"voll erwerbstätig","2014","direkter Migrationshintergrund","weiblich","562","0.205128253161862","0.190208992026302","0.220047514297422"
"voll erwerbstätig","2014","indirekter Migrationshintergrund","maennlich","466","0.5091149040601","0.476326506651925","0.541903301468275"
"voll erwerbstätig","2014","indirekter Migrationshintergrund","weiblich","223","","",""
"voll erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2014","kein Migrationshintergrund","maennlich","332","0.0383562455097224","0.0344889571724854","0.0422235338469595"
"Teilzeit","2014","kein Migrationshintergrund","weiblich","2649","","",""
"Teilzeit","2014","direkter Migrationshintergrund","maennlich","105","","",""
"Teilzeit","2014","direkter Migrationshintergrund","weiblich","597","0.191004024559076","0.176480217058701","0.205527832059451"
"Teilzeit","2014","indirekter Migrationshintergrund","maennlich","22","","",""
"Teilzeit","2014","indirekter Migrationshintergrund","weiblich","198","","",""
"Teilzeit","2014","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2014","kein Migrationshintergrund","maennlich","3435","0.374264177892879","0.364519532482838","0.384008823302919"
"nicht erwerbstätig","2014","kein Migrationshintergrund","weiblich","4697","0.474825160820121","0.465529936289666","0.484120385350577"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","maennlich","677","0.337262580982583","0.318151880668189","0.356373281296977"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","weiblich","1251","","",""
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","maennlich","270","","",""
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","weiblich","409","0.355360720098729","0.326116940862245","0.384604499335214"
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2014","kein Migrationshintergrund","maennlich","688","0.0713978998218142","0.0662130169477544","0.0765827826958741"
"Andere","2014","kein Migrationshintergrund","weiblich","1191","","",""
"Andere","2014","direkter Migrationshintergrund","maennlich","163","","",""
"Andere","2014","direkter Migrationshintergrund","weiblich","404","0.128275808981229","0.115920660339053","0.140630957623405"
"Andere","2014","indirekter Migrationshintergrund","maennlich","135","","",""
"Andere","2014","indirekter Migrationshintergrund","weiblich","199","","",""
"Andere","2014","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2015","kein Migrationshintergrund","maennlich","4693","0.511871526837185","0.501560548542031","0.522182505132338"
"voll erwerbstätig","2015","kein Migrationshintergrund","weiblich","2412","","",""
"voll erwerbstätig","2015","direkter Migrationshintergrund","maennlich","1679","","",""
"voll erwerbstätig","2015","direkter Migrationshintergrund","weiblich","673","0.22138547599385","0.207036335623903","0.235734616363796"
"voll erwerbstätig","2015","indirekter Migrationshintergrund","maennlich","432","0.546841728927135","0.512975657167406","0.580707800686863"
"voll erwerbstätig","2015","indirekter Migrationshintergrund","weiblich","207","","",""
"voll erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2015","kein Migrationshintergrund","maennlich","321","0.0356262238614947","0.0318027343057795","0.03944971341721"
"Teilzeit","2015","kein Migrationshintergrund","weiblich","2590","","",""
"Teilzeit","2015","direkter Migrationshintergrund","maennlich","133","","",""
"Teilzeit","2015","direkter Migrationshintergrund","weiblich","692","0.215281059181104","0.201075770975152","0.229486347387056"
"Teilzeit","2015","indirekter Migrationshintergrund","maennlich","39","0.0445358103177829","0.0305021509335085","0.0585694697020574"
"Teilzeit","2015","indirekter Migrationshintergrund","weiblich","176","","",""
"Teilzeit","2015","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2015","kein Migrationshintergrund","maennlich","3333","0.375999688853927","0.366008010116702","0.385991367591153"
"nicht erwerbstätig","2015","kein Migrationshintergrund","weiblich","4473","0.469003001015059","0.459489410785779","0.478516591244339"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","maennlich","753","0.339426990494113","0.321658132884118","0.357195848104108"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","weiblich","1447","","",""
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","maennlich","242","","",""
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","weiblich","398","0.368165700942559","0.337813828668726","0.398517573216393"
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2015","kein Migrationshintergrund","maennlich","681","0.0765025604473936","0.0710196879197463","0.0819854329750409"
"Andere","2015","kein Migrationshintergrund","weiblich","1095","","",""
"Andere","2015","direkter Migrationshintergrund","maennlich","163","","",""
"Andere","2015","direkter Migrationshintergrund","weiblich","404","0.121111429614958","0.109835573001699","0.132387286228217"
"Andere","2015","indirekter Migrationshintergrund","maennlich","117","","",""
"Andere","2015","indirekter Migrationshintergrund","weiblich","189","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2016","kein Migrationshintergrund","maennlich","4301","0.516811110648555","0.506125947861121","0.527496273435988"
"voll erwerbstätig","2016","kein Migrationshintergrund","weiblich","2308","","",""
"voll erwerbstätig","2016","direkter Migrationshintergrund","maennlich","1446","","",""
"voll erwerbstätig","2016","direkter Migrationshintergrund","weiblich","613","0.233335022216546","0.220077801433686","0.246592242999406"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","maennlich","387","0.516453131638902","0.481017828136952","0.551888435140851"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","weiblich","196","","",""
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2016","kein Migrationshintergrund","maennlich","338","0.0414711469984692","0.0372079797469408","0.0457343142499976"
"Teilzeit","2016","kein Migrationshintergrund","weiblich","2459","","",""
"Teilzeit","2016","direkter Migrationshintergrund","maennlich","175","","",""
"Teilzeit","2016","direkter Migrationshintergrund","weiblich","611","0.217204218515444","0.204279589725532","0.230128847305357"
"Teilzeit","2016","indirekter Migrationshintergrund","maennlich","35","0.0518500051062413","0.0361277681650667","0.067572242047416"
"Teilzeit","2016","indirekter Migrationshintergrund","weiblich","199","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2016","kein Migrationshintergrund","maennlich","3148","0.369579529339047","0.359258432333892","0.379900626344202"
"nicht erwerbstätig","2016","kein Migrationshintergrund","weiblich","4118","0.462981460677774","0.45312589602415","0.472837025331398"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","maennlich","2093","","",""
"nicht erwerbstätig","2016","direkter Migrationshintergrund","weiblich","2297","","",""
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","maennlich","232","","",""
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","weiblich","348","0.37935496251884","0.347914996177459","0.410794928860222"
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2016","kein Migrationshintergrund","maennlich","615","0.0721382130139291","0.0666062268281906","0.0776701991996677"
"Andere","2016","kein Migrationshintergrund","weiblich","948","0.0839432238820379","0.0784622328754359","0.0894242148886399"
"Andere","2016","direkter Migrationshintergrund","maennlich","259","","",""
"Andere","2016","direkter Migrationshintergrund","weiblich","389","0.118387744288897","0.108261418522174","0.12851407005562"
"Andere","2016","indirekter Migrationshintergrund","maennlich","110","","",""
"Andere","2016","indirekter Migrationshintergrund","weiblich","172","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2017","kein Migrationshintergrund","maennlich","5112","0.525538646570607","0.515540946639891","0.535536346501324"
"voll erwerbstätig","2017","kein Migrationshintergrund","weiblich","2767","","",""
"voll erwerbstätig","2017","direkter Migrationshintergrund","maennlich","1521","","",""
"voll erwerbstätig","2017","direkter Migrationshintergrund","weiblich","574","0.227789872168667","0.21532498535571","0.240254758981623"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","maennlich","429","0.517959741648791","0.484229149782339","0.551690333515244"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","weiblich","225","","",""
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2017","kein Migrationshintergrund","maennlich","415","0.043081396713387","0.0390162171537298","0.0471465762730442"
"Teilzeit","2017","kein Migrationshintergrund","weiblich","2817","","",""
"Teilzeit","2017","direkter Migrationshintergrund","maennlich","188","","",""
"Teilzeit","2017","direkter Migrationshintergrund","weiblich","652","0.209950043513259","0.197845772235283","0.222054314791235"
"Teilzeit","2017","indirekter Migrationshintergrund","maennlich","33","0.0417103430911483","0.0282143581451053","0.0552063280371912"
"Teilzeit","2017","indirekter Migrationshintergrund","weiblich","228","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2017","kein Migrationshintergrund","maennlich","3372","0.361765821090656","0.352145243589591","0.371386398591722"
"nicht erwerbstätig","2017","kein Migrationshintergrund","weiblich","4342","0.453445233877077","0.444136984085634","0.46275348366852"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","maennlich","2357","","",""
"nicht erwerbstätig","2017","direkter Migrationshintergrund","weiblich","2735","","",""
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","maennlich","260","","",""
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","weiblich","366","0.342812989243134","0.313141151040897","0.372484827445372"
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2017","kein Migrationshintergrund","maennlich","684","0.0696141356253498","0.0645187434460806","0.0747095278046189"
"Andere","2017","kein Migrationshintergrund","weiblich","1062","","",""
"Andere","2017","direkter Migrationshintergrund","maennlich","330","0.0677964440039311","0.0603649165862857","0.0752279714215766"
"Andere","2017","direkter Migrationshintergrund","weiblich","388","0.123985802323372","0.114191016634926","0.133780588011818"
"Andere","2017","indirekter Migrationshintergrund","maennlich","121","","",""
"Andere","2017","indirekter Migrationshintergrund","weiblich","164","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2018","kein Migrationshintergrund","maennlich","4779","0.524951418812529","0.514762070690131","0.535140766934926"
"voll erwerbstätig","2018","kein Migrationshintergrund","weiblich","2645","","",""
"voll erwerbstätig","2018","direkter Migrationshintergrund","maennlich","1596","","",""
"voll erwerbstätig","2018","direkter Migrationshintergrund","weiblich","587","0.247534733237461","0.234160176498221","0.2609092899767"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","maennlich","406","0.543822220424346","0.509876043209534","0.577768397639158"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","weiblich","239","","",""
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2018","kein Migrationshintergrund","maennlich","466","0.0483112525800264","0.0439361378440997","0.052686367315953"
"Teilzeit","2018","kein Migrationshintergrund","weiblich","2722","","",""
"Teilzeit","2018","direkter Migrationshintergrund","maennlich","253","","",""
"Teilzeit","2018","direkter Migrationshintergrund","weiblich","659","0.217614734831469","0.204827619687174","0.230401849975765"
"Teilzeit","2018","indirekter Migrationshintergrund","maennlich","46","0.0719369112851564","0.0543268859937271","0.0895469365765857"
"Teilzeit","2018","indirekter Migrationshintergrund","weiblich","216","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2018","kein Migrationshintergrund","maennlich","3297","0.35688520336659","0.347109987588918","0.366660419144262"
"nicht erwerbstätig","2018","kein Migrationshintergrund","weiblich","4251","0.449616393442767","0.440148648094687","0.459084138790847"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","maennlich","1921","","",""
"nicht erwerbstätig","2018","direkter Migrationshintergrund","weiblich","2392","","",""
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","maennlich","236","","",""
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","weiblich","357","0.343634037765269","0.314005472072763","0.373262603457775"
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2018","kein Migrationshintergrund","maennlich","685","0.0698521252408547","0.0646511637068821","0.0750530867748274"
"Andere","2018","kein Migrationshintergrund","weiblich","987","0.0872247166612859","0.0818544670292331","0.0925949662933388"
"Andere","2018","direkter Migrationshintergrund","maennlich","355","0.0642817199698434","0.0567973988007093","0.0717660411389774"
"Andere","2018","direkter Migrationshintergrund","weiblich","362","0.0917175335474226","0.0827730608181709","0.100662006276674"
"Andere","2018","indirekter Migrationshintergrund","maennlich","139","","",""
"Andere","2018","indirekter Migrationshintergrund","weiblich","175","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2019","kein Migrationshintergrund","maennlich","5429","0.528103237069214","0.51825168917342","0.537954784965008"
"voll erwerbstätig","2019","kein Migrationshintergrund","weiblich","2821","","",""
"voll erwerbstätig","2019","direkter Migrationshintergrund","maennlich","1609","","",""
"voll erwerbstätig","2019","direkter Migrationshintergrund","weiblich","538","0.234343557028917","0.220415389982214","0.24827172407562"
"voll erwerbstätig","2019","indirekter Migrationshintergrund","maennlich","527","0.547773095053728","0.515524107027303","0.580022083080153"
"voll erwerbstätig","2019","indirekter Migrationshintergrund","weiblich","277","","",""
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2019","kein Migrationshintergrund","maennlich","523","0.0521671220104456","0.0477789273685119","0.0565553166523793"
"Teilzeit","2019","kein Migrationshintergrund","weiblich","2750","","",""
"Teilzeit","2019","direkter Migrationshintergrund","maennlich","251","","",""
"Teilzeit","2019","direkter Migrationshintergrund","weiblich","613","0.237552137437373","0.22355835768986","0.251545917184885"
"Teilzeit","2019","indirekter Migrationshintergrund","maennlich","52","0.0768113279349102","0.0595571046416193","0.0940655512282011"
"Teilzeit","2019","indirekter Migrationshintergrund","weiblich","257","","",""
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2019","kein Migrationshintergrund","maennlich","3244","0.350307369400656","0.340892806392242","0.35972193240907"
"nicht erwerbstätig","2019","kein Migrationshintergrund","weiblich","4048","0.445060436167512","0.435589810994133","0.45453106134089"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","maennlich","1555","","",""
"nicht erwerbstätig","2019","direkter Migrationshintergrund","weiblich","2066","","",""
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","maennlich","222","","",""
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","weiblich","310","0.334966814285324","0.305566427501021","0.364367201069627"
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2019","kein Migrationshintergrund","maennlich","668","0.0694222715196845","0.0644063896898203","0.0744381533495487"
"Andere","2019","kein Migrationshintergrund","weiblich","959","0.0798106977578146","0.0746463503048398","0.0849750452107894"
"Andere","2019","direkter Migrationshintergrund","maennlich","342","0.0497258103758016","0.0427748806944259","0.0566767400571774"
"Andere","2019","direkter Migrationshintergrund","weiblich","336","0.096392212249042","0.0866879741484511","0.106096450349633"
"Andere","2019","indirekter Migrationshintergrund","maennlich","114","","",""
"Andere","2019","indirekter Migrationshintergrund","weiblich","146","","",""
"Andere","2019","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2020","kein Migrationshintergrund","maennlich","4850","0.526355040113706","0.516047496828656","0.536662583398757"
"voll erwerbstätig","2020","kein Migrationshintergrund","weiblich","2590","","",""
"voll erwerbstätig","2020","direkter Migrationshintergrund","maennlich","2597","","",""
"voll erwerbstätig","2020","direkter Migrationshintergrund","weiblich","927","0.250660181775403","0.237518651084254","0.263801712466552"
"voll erwerbstätig","2020","indirekter Migrationshintergrund","maennlich","442","0.52577620024473","0.491744200367837","0.559808200121624"
"voll erwerbstätig","2020","indirekter Migrationshintergrund","weiblich","269","","",""
"voll erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2020","kein Migrationshintergrund","maennlich","501","0.0513424883738867","0.0467865011681349","0.0558984755796386"
"Teilzeit","2020","kein Migrationshintergrund","weiblich","2587","","",""
"Teilzeit","2020","direkter Migrationshintergrund","maennlich","304","0.0565071967386826","0.0501458202451004","0.0628685732322648"
"Teilzeit","2020","direkter Migrationshintergrund","weiblich","694","0.237812923671315","0.224903335455137","0.250722511887493"
"Teilzeit","2020","indirekter Migrationshintergrund","maennlich","40","0.0601358979638105","0.0439329227566213","0.0763388731709997"
"Teilzeit","2020","indirekter Migrationshintergrund","weiblich","225","","",""
"Teilzeit","2020","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2020","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2020","kein Migrationshintergrund","maennlich","3075","0.355541113835644","0.345659409928627","0.365422817742662"
"nicht erwerbstätig","2020","kein Migrationshintergrund","weiblich","3920","0.441096672552143","0.431356322910437","0.450837022193848"
"nicht erwerbstätig","2020","direkter Migrationshintergrund","maennlich","1734","","",""
"nicht erwerbstätig","2020","direkter Migrationshintergrund","weiblich","2220","","",""
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","maennlich","220","","",""
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","weiblich","305","0.361203472818823","0.330364680187018","0.392042265450628"
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2020","kein Migrationshintergrund","maennlich","588","0.0667613576767624","0.0616084987724817","0.0719142165810431"
"Andere","2020","kein Migrationshintergrund","weiblich","885","0.0824850973776937","0.0770883310087944","0.087881863746593"
"Andere","2020","direkter Migrationshintergrund","maennlich","426","0.0502006499042361","0.044184751044549","0.0562165487639232"
"Andere","2020","direkter Migrationshintergrund","weiblich","337","0.0637531035598316","0.0563449541205892","0.071161252999074"
"Andere","2020","indirekter Migrationshintergrund","maennlich","125","","",""
"Andere","2020","indirekter Migrationshintergrund","weiblich","133","","",""
"Andere","2020","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2020","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
