"erwst","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2017","Hauptschule","4","648","0.319389210410639","0.298010162895072","0.340768257926206"
"voll erwerbstätig","2017","Hauptschule","5 Einkommensstärkstes Quintil","521","0.491829784026147","0.462590264689039","0.521069303363255"
"voll erwerbstätig","2017","Realschule","1 Einkommensschwächstes Quintil","100","0.145335335367218","0.118072936976039","0.172597733758398"
"voll erwerbstätig","2017","Realschule","2","341","0.347142543221053","0.317826424403721","0.376458662038385"
"voll erwerbstätig","2017","Realschule","3","532","0.441112342511715","0.414577054055254","0.467647630968176"
"voll erwerbstätig","2017","Realschule","4","938","0.465227137967836","0.443206901462888","0.487247374472785"
"voll erwerbstätig","2017","Realschule","5 Einkommensstärkstes Quintil","1121","0.584958683416756","0.563629244921769","0.606288121911744"
"voll erwerbstätig","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","79","0.108653154394424","0.090451840123394","0.126854468665455"
"voll erwerbstätig","2017","(Fach-)Abitur","2","193","0.291406218501096","0.257695465332411","0.325116971669781"
"voll erwerbstätig","2017","(Fach-)Abitur","3","265","0.376911419360065","0.341538166185912","0.412284672534218"
"voll erwerbstätig","2017","(Fach-)Abitur","4","464","0.440882341050951","0.411161324817741","0.470603357284162"
"voll erwerbstätig","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","631","0.556161199841305","0.528361584543677","0.583960815138934"
"voll erwerbstätig","2017","AkademikerIn","1 Einkommensschwächstes Quintil","58","0.098384993884377","0.0791707969503071","0.117599190818447"
"voll erwerbstätig","2017","AkademikerIn","2","141","0.269723663291277","0.23001999706632","0.309427329516233"
"voll erwerbstätig","2017","AkademikerIn","3","276","0.404569214198104","0.36748811345587","0.441650314940339"
"voll erwerbstätig","2017","AkademikerIn","4","639","0.442448237172941","0.416523619166133","0.468372855179749"
"voll erwerbstätig","2017","AkademikerIn","5 Einkommensstärkstes Quintil","2193","0.614399857918139","0.59885238723107","0.629947328605208"
"Teilzeit","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","55","0.0392115101513114","0.0301691429784957","0.048253877324127"
"Teilzeit","2017","(noch) kein Abschluss","2","20","","",""
"Teilzeit","2017","(noch) kein Abschluss","3","10","","",""
"Teilzeit","2017","(noch) kein Abschluss","4","10","","",""
"Teilzeit","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Teilzeit","2017","Hauptschule","1 Einkommensschwächstes Quintil","135","0.0685305218506188","0.0574769983577836","0.079584045343454"
"Teilzeit","2017","Hauptschule","2","186","0.079982081413484","0.0666611467870523","0.0933030160399158"
"Teilzeit","2017","Hauptschule","3","177","0.0879592653058863","0.0739041728652343","0.102014357746538"
"Teilzeit","2017","Hauptschule","4","215","0.100633822892845","0.0868389063223676","0.114428739463322"
"Teilzeit","2017","Hauptschule","5 Einkommensstärkstes Quintil","108","0.0781090569633105","0.0624145136008612","0.0938036003257598"
"Teilzeit","2017","Realschule","1 Einkommensschwächstes Quintil","95","0.118150513631661","0.0931818316959931","0.14311919556733"
"Teilzeit","2017","Realschule","2","192","0.156598795488183","0.134219073591348","0.178978517385018"
"Teilzeit","2017","Realschule","3","269","0.167899458260565","0.14792387363557","0.18787504288556"
"Teilzeit","2017","Realschule","4","402","0.172677044234657","0.155990760681046","0.189363327788267"
"Teilzeit","2017","Realschule","5 Einkommensstärkstes Quintil","374","0.130647344608968","0.116058548772656","0.14523614044528"
"Teilzeit","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","83","0.128776115775896","0.109185830508758","0.148366401043034"
"Teilzeit","2017","(Fach-)Abitur","2","120","0.130984064182811","0.105955065192878","0.156013063172743"
"Teilzeit","2017","(Fach-)Abitur","3","156","0.198733133867023","0.169605568113869","0.227860699620177"
"Teilzeit","2017","(Fach-)Abitur","4","240","0.192898949813214","0.169278966515887","0.216518933110542"
"Teilzeit","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","239","0.151047008193571","0.131010423566969","0.171083592820172"
"Teilzeit","2017","AkademikerIn","1 Einkommensschwächstes Quintil","68","0.151654553223411","0.128514660879662","0.17479444556716"
"Teilzeit","2017","AkademikerIn","2","85","0.182091930936471","0.147567616025664","0.216616245847278"
"Teilzeit","2017","AkademikerIn","3","133","0.175020304292897","0.146312075009952","0.203728533575841"
"Teilzeit","2017","AkademikerIn","4","279","0.149676195611459","0.131055021055352","0.168297370167567"
"Teilzeit","2017","AkademikerIn","5 Einkommensstärkstes Quintil","612","0.125717116728569","0.115127291450637","0.1363069420065"
"nicht erwerbstätig","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1552","0.813143478675127","0.794984175506456","0.831302781843798"
"nicht erwerbstätig","2017","(noch) kein Abschluss","2","280","0.682084500079008","0.636844163440864","0.727324836717151"
"nicht erwerbstätig","2017","(noch) kein Abschluss","3","150","0.652504461203392","0.591493689019751","0.713515233387033"
"nicht erwerbstätig","2017","(noch) kein Abschluss","4","174","0.71813639480167","0.662141914215085","0.774130875388255"
"nicht erwerbstätig","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","130","0.653814722785865","0.584696264578291","0.722933180993439"
"nicht erwerbstätig","2017","Hauptschule","1 Einkommensschwächstes Quintil","1508","0.747172641984793","0.728157616193461","0.766187667776125"
"nicht erwerbstätig","2017","Hauptschule","2","838","0.624943769735558","0.601169407987407","0.64871813148371"
"nicht erwerbstätig","2017","Hauptschule","3","753","0.561957222463276","0.537336789695004","0.586577655231548"
"nicht erwerbstätig","2017","Hauptschule","4","840","0.51860768217443","0.495696480514632","0.541518883834228"
"nicht erwerbstätig","2017","Hauptschule","5 Einkommensstärkstes Quintil","435","0.372170403998799","0.343898827790929","0.40044198020667"
"nicht erwerbstätig","2017","Realschule","1 Einkommensschwächstes Quintil","348","0.589916233422578","0.551869967456866","0.627962499388289"
"nicht erwerbstätig","2017","Realschule","2","347","0.348776158077744","0.319427928405326","0.378124387750161"
"nicht erwerbstätig","2017","Realschule","3","411","0.315862125184321","0.291018924793077","0.340705325575566"
"nicht erwerbstätig","2017","Realschule","4","493","0.296275434247387","0.27611713182273","0.316433736672045"
"nicht erwerbstätig","2017","Realschule","5 Einkommensstärkstes Quintil","467","0.244536108529187","0.225930258563966","0.263141958494407"
"nicht erwerbstätig","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","806","0.560616157936929","0.531588428976686","0.589643886897173"
"nicht erwerbstätig","2017","(Fach-)Abitur","2","269","0.410904640049667","0.374405409973259","0.447403870126075"
"nicht erwerbstätig","2017","(Fach-)Abitur","3","176","0.265725115892137","0.233482809703625","0.297967422080649"
"nicht erwerbstätig","2017","(Fach-)Abitur","4","233","0.241741212042246","0.216112028449434","0.267370395635057"
"nicht erwerbstätig","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","258","0.215437508288916","0.19243367353722","0.238441343040611"
"nicht erwerbstätig","2017","AkademikerIn","1 Einkommensschwächstes Quintil","701","0.531346181721685","0.499153133330664","0.563539230112706"
"nicht erwerbstätig","2017","AkademikerIn","2","215","0.469454418752771","0.424808112001894","0.514100725503648"
"nicht erwerbstätig","2017","AkademikerIn","3","228","0.35004678216954","0.314010112162565","0.386083452176515"
"nicht erwerbstätig","2017","AkademikerIn","4","419","0.351643973904203","0.326721170010894","0.376566777797511"
"nicht erwerbstätig","2017","AkademikerIn","5 Einkommensstärkstes Quintil","861","0.233892580058356","0.220371273561612","0.2474138865551"
"Andere","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","103","0.11066851632256","0.0960532970565082","0.125283735588611"
"Andere","2017","(noch) kein Abschluss","2","55","0.143219441549009","0.109187503969928","0.177251379128089"
"Andere","2017","(noch) kein Abschluss","3","36","0.132612761689064","0.0891578035280095","0.176067719850119"
"Andere","2017","(noch) kein Abschluss","4","39","0.112359495405476","0.073054685833234","0.151664304977717"
"Andere","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","33","0.161351350050434","0.107908608984463","0.214794091116405"
"Andere","2017","Hauptschule","1 Einkommensschwächstes Quintil","212","0.121439097024861","0.107148854290205","0.135729339759518"
"Andere","2017","Hauptschule","2","174","0.109932733600227","0.0945718877290749","0.12529357947138"
"Andere","2017","Hauptschule","3","113","0.0599114935890771","0.0481347495320941","0.07168823764606"
"Andere","2017","Hauptschule","4","124","0.0613692845220858","0.0503639885119469","0.0723745805322246"
"Andere","2017","Hauptschule","5 Einkommensstärkstes Quintil","59","0.0578907550117429","0.044231926497635","0.0715495835258508"
"Andere","2017","Realschule","1 Einkommensschwächstes Quintil","99","0.146597917578543","0.119237587861963","0.173958247295123"
"Andere","2017","Realschule","2","133","0.147482503213021","0.125646896223784","0.169318110202257"
"Andere","2017","Realschule","3","133","0.0751260740433988","0.0610389102631136","0.089213237823684"
"Andere","2017","Realschule","4","138","0.0658203835501196","0.05487325604086","0.0767675110593792"
"Andere","2017","Realschule","5 Einkommensstärkstes Quintil","88","0.039857863445089","0.0313895693409059","0.0483261575492721"
"Andere","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","155","0.20195457189275","0.178474530159466","0.225434613626035"
"Andere","2017","(Fach-)Abitur","2","116","0.166705077266425","0.139055139310399","0.194355015222452"
"Andere","2017","(Fach-)Abitur","3","124","0.158630330880775","0.131963770599762","0.185296891161788"
"Andere","2017","(Fach-)Abitur","4","135","0.124477497093588","0.104715547900152","0.144239446287025"
"Andere","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","99","0.0773542836762083","0.0624062014234862","0.0923023659289304"
"Andere","2017","AkademikerIn","1 Einkommensschwächstes Quintil","96","0.218614271170527","0.191950643716782","0.245277898624272"
"Andere","2017","AkademikerIn","2","39","0.0787299870194817","0.0546369787394278","0.102822995299536"
"Andere","2017","AkademikerIn","3","36","0.0703636993394585","0.0510408384214412","0.0896865602574758"
"Andere","2017","AkademikerIn","4","73","0.0562315933113969","0.044207247802403","0.0682559388203907"
"Andere","2017","AkademikerIn","5 Einkommensstärkstes Quintil","99","0.0259904452949359","0.0209082181731824","0.0310726724166893"
"voll erwerbstätig","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","72","0.0238730936180461","0.0162735111091931","0.0314726761268991"
"voll erwerbstätig","2018","(noch) kein Abschluss","2","63","0.141723215561893","0.106885320413441","0.176561110710345"
"voll erwerbstätig","2018","(noch) kein Abschluss","3","44","0.118571580209826","0.0782550226259294","0.158888137793722"
"voll erwerbstätig","2018","(noch) kein Abschluss","4","34","0.168965454858718","0.122607984444656","0.21532292527278"
"voll erwerbstätig","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"voll erwerbstätig","2018","Hauptschule","1 Einkommensschwächstes Quintil","146","0.0652970739546852","0.0535151306770552","0.0770790172323152"
"voll erwerbstätig","2018","Hauptschule","2","338","0.154811159705448","0.136262992934305","0.173359326476591"
"voll erwerbstätig","2018","Hauptschule","3","439","0.256930115724955","0.234631678991227","0.279228552458683"
"voll erwerbstätig","2018","Hauptschule","4","622","0.318355652018233","0.29674518352176","0.339966120514705"
"voll erwerbstätig","2018","Hauptschule","5 Einkommensstärkstes Quintil","544","0.46669357272906","0.438744867008464","0.494642278449656"
"voll erwerbstätig","2018","Realschule","1 Einkommensschwächstes Quintil","100","0.132455444054698","0.105576742399813","0.159334145709584"
"voll erwerbstätig","2018","Realschule","2","223","0.261050196440145","0.231848526764968","0.290251866115323"
"voll erwerbstätig","2018","Realschule","3","449","0.380495452932597","0.352991317326987","0.407999588538208"
"voll erwerbstätig","2018","Realschule","4","914","0.489382360097365","0.46745778824701","0.511306931947721"
"voll erwerbstätig","2018","Realschule","5 Einkommensstärkstes Quintil","1130","0.582802780573617","0.561617044331703","0.603988516815531"
"voll erwerbstätig","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","82","0.0989728550129098","0.0797076237299634","0.118238086295856"
"voll erwerbstätig","2018","(Fach-)Abitur","2","167","0.269453638042037","0.234863247226566","0.304044028857508"
"voll erwerbstätig","2018","(Fach-)Abitur","3","253","0.388283344048373","0.35278334499915","0.423783343097596"
"voll erwerbstätig","2018","(Fach-)Abitur","4","469","0.438974620840289","0.409377656214238","0.468571585466341"
"voll erwerbstätig","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","651","0.550991775779613","0.523838555770347","0.578144995788879"
"voll erwerbstätig","2018","AkademikerIn","1 Einkommensschwächstes Quintil","69","0.104723131566484","0.0829396548824358","0.126506608250532"
"voll erwerbstätig","2018","AkademikerIn","2","114","0.178516159544668","0.143406366382119","0.213625952707217"
"voll erwerbstätig","2018","AkademikerIn","3","226","0.343932359383037","0.305732154100383","0.382132564665691"
"voll erwerbstätig","2018","AkademikerIn","4","642","0.438967322948396","0.413155772438096","0.464778873458696"
"voll erwerbstätig","2018","AkademikerIn","5 Einkommensstärkstes Quintil","2161","0.621915813953202","0.606391645153817","0.637439982752587"
"Teilzeit","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","66","0.0526656931375998","0.0415458726395329","0.0637855136356667"
"Teilzeit","2018","(noch) kein Abschluss","2","20","","",""
"Teilzeit","2018","(noch) kein Abschluss","3","18","","",""
"Teilzeit","2018","(noch) kein Abschluss","4","14","","",""
"Teilzeit","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Teilzeit","2018","Hauptschule","1 Einkommensschwächstes Quintil","143","0.0698014957107947","0.0576493365477987","0.0819536548737908"
"Teilzeit","2018","Hauptschule","2","174","0.0946280072399788","0.0796191938426535","0.109636820637304"
"Teilzeit","2018","Hauptschule","3","167","0.0883437093008178","0.0738608116208588","0.102826606980777"
"Teilzeit","2018","Hauptschule","4","192","0.0990354692827722","0.0851781823495286","0.112892756216016"
"Teilzeit","2018","Hauptschule","5 Einkommensstärkstes Quintil","129","0.0984260481483001","0.0817377102683429","0.115114386028257"
"Teilzeit","2018","Realschule","1 Einkommensschwächstes Quintil","71","0.109363440130282","0.0846169376743168","0.134109942586248"
"Teilzeit","2018","Realschule","2","166","0.16843706968475","0.14355396297807","0.193320176391431"
"Teilzeit","2018","Realschule","3","249","0.167694357519219","0.146530167104437","0.188858547934"
"Teilzeit","2018","Realschule","4","427","0.171635689835002","0.155098049288223","0.188173330381781"
"Teilzeit","2018","Realschule","5 Einkommensstärkstes Quintil","399","0.156041002870034","0.140449352373942","0.171632653366127"
"Teilzeit","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","99","0.128858806869896","0.107244138897239","0.150473474842552"
"Teilzeit","2018","(Fach-)Abitur","2","91","0.18739568281504","0.156972201708834","0.217819163921246"
"Teilzeit","2018","(Fach-)Abitur","3","164","0.16125790151781","0.134469084806389","0.188046718229231"
"Teilzeit","2018","(Fach-)Abitur","4","245","0.173131942953961","0.150566548885969","0.195697337021954"
"Teilzeit","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","252","0.156475580331922","0.1366423366596","0.176308824004243"
"Teilzeit","2018","AkademikerIn","1 Einkommensschwächstes Quintil","68","0.144716144314617","0.119687297989082","0.169744990640151"
"Teilzeit","2018","AkademikerIn","2","70","0.164457590937868","0.130471501022222","0.198443680853515"
"Teilzeit","2018","AkademikerIn","3","132","0.202276784608946","0.169972955449503","0.234580613768388"
"Teilzeit","2018","AkademikerIn","4","283","0.166602818590513","0.147222045148331","0.185983592032695"
"Teilzeit","2018","AkademikerIn","5 Einkommensstärkstes Quintil","623","0.123770032007748","0.113227010250603","0.134313053764893"
"nicht erwerbstätig","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1307","0.834142458153896","0.815625486236598","0.852659430071193"
"nicht erwerbstätig","2018","(noch) kein Abschluss","2","254","0.632405952166406","0.584244459783043","0.68056744454977"
"nicht erwerbstätig","2018","(noch) kein Abschluss","3","155","0.687159439848271","0.629337867101738","0.744981012594803"
"nicht erwerbstätig","2018","(noch) kein Abschluss","4","170","0.656111181943487","0.59734750301175","0.714874860875225"
"nicht erwerbstätig","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","127","0.675861126139252","0.607861474112426","0.743860778166078"
"nicht erwerbstätig","2018","Hauptschule","1 Einkommensschwächstes Quintil","1214","0.745506371075473","0.724733458031499","0.766279284119448"
"nicht erwerbstätig","2018","Hauptschule","2","805","0.656973993491783","0.632631750362519","0.681316236621046"
"nicht erwerbstätig","2018","Hauptschule","3","745","0.569407608976584","0.544138094962743","0.594677122990424"
"nicht erwerbstätig","2018","Hauptschule","4","832","0.518718088334704","0.4955391016009","0.541897075068508"
"nicht erwerbstätig","2018","Hauptschule","5 Einkommensstärkstes Quintil","473","0.35851795908205","0.331651830374932","0.385384087789168"
"nicht erwerbstätig","2018","Realschule","1 Einkommensschwächstes Quintil","316","0.581920718471111","0.5428106371587","0.621030799783522"
"nicht erwerbstätig","2018","Realschule","2","371","0.453239467893415","0.420141552455256","0.486337383331575"
"nicht erwerbstätig","2018","Realschule","3","363","0.354333637929739","0.327237257074104","0.381430018785374"
"nicht erwerbstätig","2018","Realschule","4","510","0.27462621514605","0.255050799943542","0.294201630348558"
"nicht erwerbstätig","2018","Realschule","5 Einkommensstärkstes Quintil","469","0.232076885036988","0.213938990831723","0.250214779242252"
"nicht erwerbstätig","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","606","0.572873913853774","0.540961855898413","0.604785971809136"
"nicht erwerbstätig","2018","(Fach-)Abitur","2","274","0.385857075194723","0.347904826574601","0.423809323814846"
"nicht erwerbstätig","2018","(Fach-)Abitur","3","188","0.295269968274427","0.262042302286723","0.328497634262131"
"nicht erwerbstätig","2018","(Fach-)Abitur","4","227","0.258567591100348","0.232454454486662","0.284680727714034"
"nicht erwerbstätig","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","275","0.21286747608487","0.190521454363963","0.235213497805778"
"nicht erwerbstätig","2018","AkademikerIn","1 Einkommensschwächstes Quintil","532","0.598428918028977","0.56355387883267","0.633303957225284"
"nicht erwerbstätig","2018","AkademikerIn","2","215","0.477030579809567","0.431237352845927","0.522823806773208"
"nicht erwerbstätig","2018","AkademikerIn","3","187","0.358782765687012","0.320210668843414","0.397354862530611"
"nicht erwerbstätig","2018","AkademikerIn","4","426","0.357180636363317","0.332258093738617","0.382103178988016"
"nicht erwerbstätig","2018","AkademikerIn","5 Einkommensstärkstes Quintil","875","0.231900893208009","0.218389250870094","0.245412535545924"
"Andere","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","105","0.0893187550904583","0.075120441339701","0.103517068841216"
"Andere","2018","(noch) kein Abschluss","2","48","0.167237852184626","0.129960461506811","0.20451524286244"
"Andere","2018","(noch) kein Abschluss","3","30","0.108798696108904","0.0699658370698641","0.147631555147944"
"Andere","2018","(noch) kein Abschluss","4","33","0.136213938662991","0.093778851208594","0.178649026117388"
"Andere","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","36","0.133649565713858","0.0842136057684625","0.183085525659254"
"Andere","2018","Hauptschule","1 Einkommensschwächstes Quintil","186","0.119395059259047","0.103931231531847","0.134858886986246"
"Andere","2018","Hauptschule","2","144","0.0935868395627908","0.078652243696225","0.108521435429357"
"Andere","2018","Hauptschule","3","124","0.0853185659976437","0.0710622016334255","0.0995749303618619"
"Andere","2018","Hauptschule","4","139","0.0638907903642913","0.0525456109026983","0.0752359698258844"
"Andere","2018","Hauptschule","5 Einkommensstärkstes Quintil","78","0.0763624200405898","0.0614843012753057","0.0912405388058738"
"Andere","2018","Realschule","1 Einkommensschwächstes Quintil","124","0.176260397343909","0.146046981284099","0.206473813403718"
"Andere","2018","Realschule","2","109","0.117273265981689","0.0958812924426","0.138665239520778"
"Andere","2018","Realschule","3","136","0.0974765516184452","0.0806738025639751","0.114279300672915"
"Andere","2018","Realschule","4","146","0.0643557349215828","0.0535933612771325","0.0751181085660331"
"Andere","2018","Realschule","5 Einkommensstärkstes Quintil","83","0.0290793315193608","0.0218600141657275","0.0362986488729941"
"Andere","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","136","0.19929442426342","0.173523426034056","0.225065422492785"
"Andere","2018","(Fach-)Abitur","2","100","0.1572936039482","0.128908974529874","0.185678233366525"
"Andere","2018","(Fach-)Abitur","3","119","0.15518878615939","0.12881400826848","0.1815635640503"
"Andere","2018","(Fach-)Abitur","4","139","0.129325845105402","0.109313098231854","0.149338591978949"
"Andere","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","111","0.0796651678035948","0.0648833175091048","0.0944470180980848"
"Andere","2018","AkademikerIn","1 Einkommensschwächstes Quintil","90","0.152131806089923","0.126581189466376","0.177682422713469"
"Andere","2018","AkademikerIn","2","58","0.179995669707897","0.144772446698716","0.215218892717077"
"Andere","2018","AkademikerIn","3","49","0.0950080903210049","0.071427345895448","0.118588834746562"
"Andere","2018","AkademikerIn","4","69","0.0372492220977744","0.0273996024150083","0.0470988417805405"
"Andere","2018","AkademikerIn","5 Einkommensstärkstes Quintil","89","0.0224132608310415","0.0176743506932941","0.0271521709687889"
"voll erwerbstätig","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","84","0.0536360861973022","0.041559616019016","0.0657125563755884"
"voll erwerbstätig","2019","(noch) kein Abschluss","2","92","0.171717870127237","0.135257248192782","0.208178492061692"
"voll erwerbstätig","2019","(noch) kein Abschluss","3","64","0.245487120765818","0.190107269707347","0.300866971824289"
"voll erwerbstätig","2019","(noch) kein Abschluss","4","32","0.113841832113618","0.0727044253983844","0.154979238828852"
"voll erwerbstätig","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","21","","",""
"voll erwerbstätig","2019","Hauptschule","1 Einkommensschwächstes Quintil","116","0.076598563373437","0.062332207827053","0.0908649189198209"
"voll erwerbstätig","2019","Hauptschule","2","280","0.145935309340925","0.126549276139257","0.165321342542592"
"voll erwerbstätig","2019","Hauptschule","3","379","0.230897830282941","0.208112656114802","0.253683004451079"
"voll erwerbstätig","2019","Hauptschule","4","588","0.324829104074839","0.302280422143063","0.347377786006615"
"voll erwerbstätig","2019","Hauptschule","5 Einkommensstärkstes Quintil","626","0.464492061091516","0.43834838766279","0.490635734520242"
"voll erwerbstätig","2019","Realschule","1 Einkommensschwächstes Quintil","67","0.105984490687888","0.0788676445692518","0.133101336806524"
"voll erwerbstätig","2019","Realschule","2","214","0.285261387408978","0.253326705219568","0.317196069598388"
"voll erwerbstätig","2019","Realschule","3","377","0.348644843722123","0.319916462949253","0.377373224494992"
"voll erwerbstätig","2019","Realschule","4","870","0.452373873311942","0.430293875732999","0.474453870890886"
"voll erwerbstätig","2019","Realschule","5 Einkommensstärkstes Quintil","1495","0.573105215255279","0.554037642061358","0.592172788449201"
"voll erwerbstätig","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","69","0.0903876046662923","0.070174130316055","0.11060107901653"
"voll erwerbstätig","2019","(Fach-)Abitur","2","147","0.29123795367038","0.253574824544538","0.328901082796222"
"voll erwerbstätig","2019","(Fach-)Abitur","3","211","0.364972506913136","0.326483456682073","0.403461557144199"
"voll erwerbstätig","2019","(Fach-)Abitur","4","479","0.455983479342774","0.426238009191992","0.485728949493556"
"voll erwerbstätig","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","888","0.526767384980029","0.502949201148187","0.55058556881187"
"voll erwerbstätig","2019","AkademikerIn","1 Einkommensschwächstes Quintil","63","0.125020945145379","0.0984455441938115","0.151596346096947"
"voll erwerbstätig","2019","AkademikerIn","2","111","0.17125852071328","0.137090070327062","0.205426971099497"
"voll erwerbstätig","2019","AkademikerIn","3","217","0.378134524647636","0.337608114523191","0.418660934772081"
"voll erwerbstätig","2019","AkademikerIn","4","614","0.408614926822941","0.382763217672374","0.434466635973509"
"voll erwerbstätig","2019","AkademikerIn","5 Einkommensstärkstes Quintil","2771","0.618977361423707","0.604952489724723","0.633002233122691"
"Teilzeit","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","57","0.0588100692312643","0.0461991463800372","0.0714209920824914"
"Teilzeit","2019","(noch) kein Abschluss","2","37","0.127430064523397","0.0951924235569961","0.159667705489798"
"Teilzeit","2019","(noch) kein Abschluss","3","9","","",""
"Teilzeit","2019","(noch) kein Abschluss","4","12","","",""
"Teilzeit","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Teilzeit","2019","Hauptschule","1 Einkommensschwächstes Quintil","114","0.080390838107661","0.0658056383664631","0.0949760378488589"
"Teilzeit","2019","Hauptschule","2","137","0.0866540211874685","0.0712059095933943","0.102102132781543"
"Teilzeit","2019","Hauptschule","3","148","0.0943051977812289","0.0785033031629727","0.110107092399485"
"Teilzeit","2019","Hauptschule","4","186","0.09678092304933","0.0825452413911685","0.111016604707491"
"Teilzeit","2019","Hauptschule","5 Einkommensstärkstes Quintil","150","0.106527006940378","0.0903549566716124","0.122699057209143"
"Teilzeit","2019","Realschule","1 Einkommensschwächstes Quintil","60","0.159477718508612","0.12722471870753","0.191730718309694"
"Teilzeit","2019","Realschule","2","144","0.183815611455888","0.156421777473952","0.211209445437823"
"Teilzeit","2019","Realschule","3","248","0.227247828326707","0.201985080596766","0.252510576056649"
"Teilzeit","2019","Realschule","4","377","0.173373498371026","0.156579496278587","0.190167500463466"
"Teilzeit","2019","Realschule","5 Einkommensstärkstes Quintil","464","0.155355277797049","0.141391019942788","0.169319535651309"
"Teilzeit","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","81","0.146367590413649","0.121449414158211","0.171285766669087"
"Teilzeit","2019","(Fach-)Abitur","2","90","0.135393074940223","0.107030231496091","0.163755918384354"
"Teilzeit","2019","(Fach-)Abitur","3","129","0.16388427810946","0.134289663002525","0.193478893216394"
"Teilzeit","2019","(Fach-)Abitur","4","243","0.174526729872391","0.151858233049921","0.19719522669486"
"Teilzeit","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","325","0.17626839010914","0.158090563570756","0.194446216647524"
"Teilzeit","2019","AkademikerIn","1 Einkommensschwächstes Quintil","65","0.133781285041155","0.106428530319364","0.161134039762947"
"Teilzeit","2019","AkademikerIn","2","90","0.197900706030819","0.161765761734688","0.234035650326949"
"Teilzeit","2019","AkademikerIn","3","121","0.223596776862087","0.188775621204128","0.258417932520046"
"Teilzeit","2019","AkademikerIn","4","277","0.157122427621385","0.137984350185021","0.176260505057749"
"Teilzeit","2019","AkademikerIn","5 Einkommensstärkstes Quintil","776","0.136862589186886","0.126936721758607","0.146788456615165"
"nicht erwerbstätig","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1065","0.778401917550915","0.756139755745859","0.800664079355972"
"nicht erwerbstätig","2019","(noch) kein Abschluss","2","245","0.574189515133699","0.526385653076333","0.621993377191066"
"nicht erwerbstätig","2019","(noch) kein Abschluss","3","122","0.453658212934402","0.38959618288063","0.517720242988173"
"nicht erwerbstätig","2019","(noch) kein Abschluss","4","152","0.702586094991047","0.643380771328896","0.761791418653199"
"nicht erwerbstätig","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","134","0.733536848087969","0.672417373794154","0.794656322381784"
"nicht erwerbstätig","2019","Hauptschule","1 Einkommensschwächstes Quintil","942","0.734855124923426","0.7111768564524","0.758533393394453"
"nicht erwerbstätig","2019","Hauptschule","2","726","0.665258072034041","0.63934532174007","0.691170822328012"
"nicht erwerbstätig","2019","Hauptschule","3","693","0.615590093358863","0.589287806791321","0.641892379926405"
"nicht erwerbstätig","2019","Hauptschule","4","762","0.51895317763806","0.494896004174191","0.54301035110193"
"nicht erwerbstätig","2019","Hauptschule","5 Einkommensstärkstes Quintil","534","0.359972565485822","0.334811530474654","0.385133600496989"
