"erwst","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2011","Hauptschule","kein Migrationshintergrund","1984","0.266389891738268","0.256251729594089","0.276528053882447"
"voll erwerbstätig","2011","Hauptschule","direkter Migrationshintergrund","477","0.335202963276748","0.309927789283699","0.360478137269797"
"voll erwerbstätig","2011","Hauptschule","indirekter Migrationshintergrund","131","0.425303047222634","0.372982807477676","0.477623286967592"
"voll erwerbstätig","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2011","Realschule","kein Migrationshintergrund","3155","0.484538455535177","0.473099164125457","0.495977746944897"
"voll erwerbstätig","2011","Realschule","direkter Migrationshintergrund","101","0.400976094881826","0.344666433657573","0.457285756106079"
"voll erwerbstätig","2011","Realschule","indirekter Migrationshintergrund","135","0.48924755628697","0.436190828643819","0.542304283930121"
"voll erwerbstätig","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2011","(Fach-)Abitur","kein Migrationshintergrund","1015","0.405127118936382","0.386809037561019","0.423445200311744"
"voll erwerbstätig","2011","(Fach-)Abitur","direkter Migrationshintergrund","211","0.386275921052589","0.34893139946535","0.423620442639828"
"voll erwerbstätig","2011","(Fach-)Abitur","indirekter Migrationshintergrund","69","0.292061591281344","0.23238134306954","0.351741839493149"
"voll erwerbstätig","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2011","AkademikerIn","kein Migrationshintergrund","2800","0.546776123804998","0.533498744188788","0.560053503421208"
"voll erwerbstätig","2011","AkademikerIn","direkter Migrationshintergrund","253","0.400260963622996","0.361663786439643","0.438858140806348"
"voll erwerbstätig","2011","AkademikerIn","indirekter Migrationshintergrund","123","0.745876820767049","0.684454654114471","0.807298987419627"
"voll erwerbstätig","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2011","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Teilzeit","2011","(noch) kein Abschluss","direkter Migrationshintergrund","22","","",""
"Teilzeit","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Teilzeit","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2011","Hauptschule","kein Migrationshintergrund","610","0.066373973808461","0.0606650651625981","0.0720828824543238"
"Teilzeit","2011","Hauptschule","direkter Migrationshintergrund","126","0.098623473656447","0.0826595750294553","0.114587372283439"
"Teilzeit","2011","Hauptschule","indirekter Migrationshintergrund","44","0.130898395334524","0.0952037173639732","0.166593073305075"
"Teilzeit","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2011","Realschule","kein Migrationshintergrund","1328","0.131588769846196","0.123851121438138","0.139326418254253"
"Teilzeit","2011","Realschule","direkter Migrationshintergrund","48","0.089631681832684","0.0568115034651883","0.12245186020018"
"Teilzeit","2011","Realschule","indirekter Migrationshintergrund","59","0.128646132603108","0.0931102954912876","0.164181969714929"
"Teilzeit","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2011","(Fach-)Abitur","kein Migrationshintergrund","503","0.12686541900486","0.114446480848752","0.139284357160968"
"Teilzeit","2011","(Fach-)Abitur","direkter Migrationshintergrund","97","0.157037586464095","0.129131597921711","0.184943575006479"
"Teilzeit","2011","(Fach-)Abitur","indirekter Migrationshintergrund","24","","",""
"Teilzeit","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2011","AkademikerIn","kein Migrationshintergrund","872","0.112502500542903","0.104074668580716","0.120930332505089"
"Teilzeit","2011","AkademikerIn","direkter Migrationshintergrund","98","0.133518823974713","0.106723835050064","0.160313812899363"
"Teilzeit","2011","AkademikerIn","indirekter Migrationshintergrund","35","0.141736662716151","0.0925303504412755","0.190942974991026"
"Teilzeit","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2011","(noch) kein Abschluss","kein Migrationshintergrund","673","0.736390116492315","0.707313181966303","0.765467051018327"
"nicht erwerbstätig","2011","(noch) kein Abschluss","direkter Migrationshintergrund","162","0.725037886389084","0.669242624973946","0.780833147804222"
"nicht erwerbstätig","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","153","0.74773034340195","0.686297235454718","0.809163451349182"
"nicht erwerbstätig","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2011","Hauptschule","kein Migrationshintergrund","4255","0.615631624493149","0.604475791774455","0.626787457211843"
"nicht erwerbstätig","2011","Hauptschule","direkter Migrationshintergrund","635","0.485212962175689","0.458453604135059","0.511972320216318"
"nicht erwerbstätig","2011","Hauptschule","indirekter Migrationshintergrund","121","0.305672682978751","0.256918546188055","0.354426819769447"
"nicht erwerbstätig","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2011","Realschule","kein Migrationshintergrund","2216","0.303522487921516","0.292998366531363","0.31404660931167"
"nicht erwerbstätig","2011","Realschule","direkter Migrationshintergrund","113","0.427112313421184","0.370278422886325","0.483946203956044"
"nicht erwerbstätig","2011","Realschule","indirekter Migrationshintergrund","99","0.243360490850428","0.19781551823085","0.288905463470006"
"nicht erwerbstätig","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2011","(Fach-)Abitur","kein Migrationshintergrund","932","0.346928807447883","0.329167591853952","0.364690023041815"
"nicht erwerbstätig","2011","(Fach-)Abitur","direkter Migrationshintergrund","291","0.362460287572212","0.325590100866213","0.399330474278212"
"nicht erwerbstätig","2011","(Fach-)Abitur","indirekter Migrationshintergrund","98","0.44332294325663","0.378121467642031","0.508524418871229"
"nicht erwerbstätig","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2011","AkademikerIn","kein Migrationshintergrund","1547","0.304107237581281","0.291837486588816","0.316376988573746"
"nicht erwerbstätig","2011","AkademikerIn","direkter Migrationshintergrund","223","0.390688124269331","0.352252167787128","0.429124080751534"
"nicht erwerbstätig","2011","AkademikerIn","indirekter Migrationshintergrund","28","","",""
"nicht erwerbstätig","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2011","(noch) kein Abschluss","kein Migrationshintergrund","150","0.171846962626235","0.146950363405815","0.196743561846655"
"Andere","2011","(noch) kein Abschluss","direkter Migrationshintergrund","17","","",""
"Andere","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","30","0.154740202260546","0.103584486743975","0.205895917777117"
"Andere","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2011","Hauptschule","kein Migrationshintergrund","455","0.0516045099601218","0.0465310261603658","0.0566779937598779"
"Andere","2011","Hauptschule","direkter Migrationshintergrund","102","0.0809606008911163","0.0663556662352449","0.0955655355469877"
"Andere","2011","Hauptschule","indirekter Migrationshintergrund","47","0.138125874464091","0.101611785218592","0.174639963709591"
"Andere","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2011","Realschule","kein Migrationshintergrund","633","0.0803502866971112","0.0741281177638505","0.0865724556303719"
"Andere","2011","Realschule","direkter Migrationshintergrund","29","","",""
"Andere","2011","Realschule","indirekter Migrationshintergrund","48","0.138745820259495","0.102055920331289","0.1754357201877"
"Andere","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2011","(Fach-)Abitur","kein Migrationshintergrund","309","0.121078654610875","0.108906119386111","0.133251189835638"
"Andere","2011","(Fach-)Abitur","direkter Migrationshintergrund","54","0.0942262049111037","0.071819023709939","0.116633386112268"
"Andere","2011","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.173808209822443","0.124072165625783","0.223544254019104"
"Andere","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2011","AkademikerIn","kein Migrationshintergrund","181","0.0366141380708184","0.0316048529374337","0.0416234232042031"
"Andere","2011","AkademikerIn","direkter Migrationshintergrund","45","0.0755320881329602","0.0547152659326935","0.0963489103332268"
"Andere","2011","AkademikerIn","indirekter Migrationshintergrund","7","","",""
"Andere","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2012","(noch) kein Abschluss","kein Migrationshintergrund","47","0.0745673965597525","0.0576569486069568","0.0914778445125482"
"voll erwerbstätig","2012","(noch) kein Abschluss","direkter Migrationshintergrund","41","0.16856045988614","0.117684851661036","0.219436068111245"
"voll erwerbstätig","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","8","","",""
"voll erwerbstätig","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2012","Hauptschule","kein Migrationshintergrund","1899","0.265239087578612","0.254981330173327","0.275496844983897"
"voll erwerbstätig","2012","Hauptschule","direkter Migrationshintergrund","484","0.359383155150255","0.332847408813281","0.385918901487229"
"voll erwerbstätig","2012","Hauptschule","indirekter Migrationshintergrund","136","0.435652341021048","0.382476024895856","0.488828657146241"
"voll erwerbstätig","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2012","Realschule","kein Migrationshintergrund","3030","0.469752409451832","0.458217953584055","0.481286865319608"
"voll erwerbstätig","2012","Realschule","direkter Migrationshintergrund","96","0.404268286812853","0.346786630675904","0.461749942949802"
"voll erwerbstätig","2012","Realschule","indirekter Migrationshintergrund","127","0.434461283085461","0.38122194031077","0.487700625860152"
"voll erwerbstätig","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2012","(Fach-)Abitur","kein Migrationshintergrund","1044","0.423456574506289","0.404812210626351","0.442100938386227"
"voll erwerbstätig","2012","(Fach-)Abitur","direkter Migrationshintergrund","210","0.384813795337301","0.347029877753083","0.422597712921519"
"voll erwerbstätig","2012","(Fach-)Abitur","indirekter Migrationshintergrund","72","0.399605601664666","0.335172994703627","0.464038208625705"
"voll erwerbstätig","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2012","AkademikerIn","kein Migrationshintergrund","2731","0.533595484263463","0.520220221818052","0.546970746708874"
"voll erwerbstätig","2012","AkademikerIn","direkter Migrationshintergrund","270","0.457104354492628","0.41753988898126","0.496668820003996"
"voll erwerbstätig","2012","AkademikerIn","indirekter Migrationshintergrund","121","0.690987738870181","0.625796015334123","0.756179462406238"
"voll erwerbstätig","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2012","(noch) kein Abschluss","kein Migrationshintergrund","23","","",""
"Teilzeit","2012","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"Teilzeit","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Teilzeit","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2012","Hauptschule","kein Migrationshintergrund","614","0.0685008060542353","0.0626313247790636","0.0743702873294071"
"Teilzeit","2012","Hauptschule","direkter Migrationshintergrund","138","0.118282370258523","0.100422510557334","0.136142229959712"
"Teilzeit","2012","Hauptschule","indirekter Migrationshintergrund","49","0.146222911043718","0.108330274987867","0.18411554709957"
"Teilzeit","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2012","Realschule","kein Migrationshintergrund","1345","0.136901019865187","0.128956696833292","0.144845342897082"
"Teilzeit","2012","Realschule","direkter Migrationshintergrund","56","0.128891268407343","0.089643315695941","0.168139221118745"
"Teilzeit","2012","Realschule","indirekter Migrationshintergrund","55","0.1220344551307","0.0868779299246722","0.157190980336727"
"Teilzeit","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2012","(Fach-)Abitur","kein Migrationshintergrund","498","0.12294022506769","0.110549728353264","0.135330721782116"
"Teilzeit","2012","(Fach-)Abitur","direkter Migrationshintergrund","112","0.167394606148883","0.138403237737795","0.196385974559971"
"Teilzeit","2012","(Fach-)Abitur","indirekter Migrationshintergrund","33","0.0906284291848287","0.0528647311212896","0.128392127248368"
"Teilzeit","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2012","AkademikerIn","kein Migrationshintergrund","843","0.113943368658265","0.105424338928159","0.12246239838837"
"Teilzeit","2012","AkademikerIn","direkter Migrationshintergrund","92","0.125691902227812","0.0993634490540052","0.152020355401618"
"Teilzeit","2012","AkademikerIn","indirekter Migrationshintergrund","33","0.122861660514646","0.0765477263458469","0.169175594683446"
"Teilzeit","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2012","(noch) kein Abschluss","kein Migrationshintergrund","670","0.713159782327049","0.684044455635166","0.742275109018932"
"nicht erwerbstätig","2012","(noch) kein Abschluss","direkter Migrationshintergrund","138","0.7368800942536","0.677040079984793","0.796720108522407"
"nicht erwerbstätig","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","141","0.699685481413631","0.635347062998139","0.764023899829123"
"nicht erwerbstätig","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2012","Hauptschule","kein Migrationshintergrund","4127","0.608701511551602","0.597361410774791","0.620041612328413"
"nicht erwerbstätig","2012","Hauptschule","direkter Migrationshintergrund","529","0.450663362591446","0.423146514890424","0.478180210292467"
"nicht erwerbstätig","2012","Hauptschule","indirekter Migrationshintergrund","116","0.331542511550801","0.281055302247619","0.382029720853982"
"nicht erwerbstätig","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2012","Realschule","kein Migrationshintergrund","2179","0.31505919421047","0.304323111446382","0.325795276974559"
"nicht erwerbstätig","2012","Realschule","direkter Migrationshintergrund","101","0.36833726164781","0.311839071980522","0.424835451315098"
"nicht erwerbstätig","2012","Realschule","indirekter Migrationshintergrund","94","0.293611710029323","0.244697571849726","0.342525848208919"
"nicht erwerbstätig","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2012","(Fach-)Abitur","kein Migrationshintergrund","829","0.321520632751068","0.303896820203338","0.339144445298797"
"nicht erwerbstätig","2012","(Fach-)Abitur","direkter Migrationshintergrund","257","0.359298244529325","0.322039014189532","0.396557474869119"
"nicht erwerbstätig","2012","(Fach-)Abitur","indirekter Migrationshintergrund","75","0.317005087912067","0.255796345819481","0.378213830004652"
"nicht erwerbstätig","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2012","AkademikerIn","kein Migrationshintergrund","1581","0.319670314323131","0.30716698324585","0.332173645400413"
"nicht erwerbstätig","2012","AkademikerIn","direkter Migrationshintergrund","210","0.350320070686166","0.312430325924685","0.388209815447647"
"nicht erwerbstätig","2012","AkademikerIn","indirekter Migrationshintergrund","31","0.130410185253717","0.0829004714113658","0.177919899096068"
"nicht erwerbstätig","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2012","(noch) kein Abschluss","kein Migrationshintergrund","187","0.181120348703186","0.156328901105477","0.205911796300895"
"Andere","2012","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Andere","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","40","0.18390493785317","0.129530114946675","0.238279760759665"
"Andere","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2012","Hauptschule","kein Migrationshintergrund","475","0.0575585948155506","0.0521467802232583","0.0629704094078428"
"Andere","2012","Hauptschule","direkter Migrationshintergrund","105","0.0716711119997764","0.0574059642141049","0.0859362597854478"
"Andere","2012","Hauptschule","indirekter Migrationshintergrund","33","0.086582236384433","0.0564227470383075","0.116741725730558"
"Andere","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2012","Realschule","kein Migrationshintergrund","638","0.0782873764725111","0.0720791594663132","0.0844955934787089"
"Andere","2012","Realschule","direkter Migrationshintergrund","27","","",""
"Andere","2012","Realschule","indirekter Migrationshintergrund","57","0.149892551754517","0.111552480874582","0.188232622634451"
"Andere","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2012","(Fach-)Abitur","kein Migrationshintergrund","327","0.132082567674953","0.11930673910923","0.144858396240676"
"Andere","2012","(Fach-)Abitur","direkter Migrationshintergrund","58","0.0884933539844907","0.0664380208262821","0.110548687142699"
"Andere","2012","(Fach-)Abitur","indirekter Migrationshintergrund","42","0.192760881238439","0.140871062317314","0.244650700159563"
"Andere","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2012","AkademikerIn","kein Migrationshintergrund","189","0.0327908327551404","0.0280160755645634","0.0375655899457174"
"Andere","2012","AkademikerIn","direkter Migrationshintergrund","37","0.0668836725933945","0.0470424972487529","0.086724847938036"
"Andere","2012","AkademikerIn","indirekter Migrationshintergrund","8","","",""
"Andere","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2013","(noch) kein Abschluss","kein Migrationshintergrund","43","0.0566666826536618","0.0416530638869846","0.0716803014203391"
"voll erwerbstätig","2013","(noch) kein Abschluss","direkter Migrationshintergrund","93","0.169235128151217","0.137841455076859","0.200628801225574"
"voll erwerbstätig","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","10","","",""
"voll erwerbstätig","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2013","Hauptschule","kein Migrationshintergrund","1724","0.247052859030289","0.236577520149637","0.257528197910941"
"voll erwerbstätig","2013","Hauptschule","direkter Migrationshintergrund","967","0.377605321478887","0.358108299895562","0.397102343062213"
"voll erwerbstätig","2013","Hauptschule","indirekter Migrationshintergrund","221","0.42930188592198","0.388984401574086","0.469619370269874"
"voll erwerbstätig","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2013","Realschule","kein Migrationshintergrund","2860","0.458214591339099","0.44638951336142","0.470039669316779"
"voll erwerbstätig","2013","Realschule","direkter Migrationshintergrund","182","0.370232065665817","0.327822804472637","0.412641326858997"
"voll erwerbstätig","2013","Realschule","indirekter Migrationshintergrund","200","0.430112547581958","0.388120885379896","0.472104209784019"
"voll erwerbstätig","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2013","(Fach-)Abitur","kein Migrationshintergrund","1004","0.430039957903092","0.411042842466249","0.449037073339935"
"voll erwerbstätig","2013","(Fach-)Abitur","direkter Migrationshintergrund","566","0.384515796599706","0.35970598924913","0.409325603950282"
"voll erwerbstätig","2013","(Fach-)Abitur","indirekter Migrationshintergrund","115","0.265328755743061","0.220879226379315","0.309778285106807"
"voll erwerbstätig","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2013","AkademikerIn","kein Migrationshintergrund","2611","0.517118729822331","0.503528949620033","0.53070851002463"
"voll erwerbstätig","2013","AkademikerIn","direkter Migrationshintergrund","652","0.500104749152913","0.473353637875753","0.526855860430073"
"voll erwerbstätig","2013","AkademikerIn","indirekter Migrationshintergrund","215","0.778043325438369","0.732933069990623","0.823153580886115"
"voll erwerbstätig","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2013","(noch) kein Abschluss","kein Migrationshintergrund","25","","",""
"Teilzeit","2013","(noch) kein Abschluss","direkter Migrationshintergrund","45","0.0868899432598207","0.0633066673723109","0.110473219147331"
"Teilzeit","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"Teilzeit","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2013","Hauptschule","kein Migrationshintergrund","574","0.0686960495759677","0.0625527386093432","0.0748393605425922"
"Teilzeit","2013","Hauptschule","direkter Migrationshintergrund","282","0.0956333713675945","0.0838058625264669","0.107460880208722"
"Teilzeit","2013","Hauptschule","indirekter Migrationshintergrund","63","0.119445429568892","0.0930291461613384","0.145861712976445"
"Teilzeit","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2013","Realschule","kein Migrationshintergrund","1314","0.145297628357648","0.136934040547328","0.153661216167969"
"Teilzeit","2013","Realschule","direkter Migrationshintergrund","65","0.13358238201092","0.103702997390044","0.163461766631797"
"Teilzeit","2013","Realschule","indirekter Migrationshintergrund","79","0.112032312049845","0.0852808394879926","0.138783784611698"
"Teilzeit","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2013","(Fach-)Abitur","kein Migrationshintergrund","501","0.126982427541736","0.114206443612382","0.13975841147109"
"Teilzeit","2013","(Fach-)Abitur","direkter Migrationshintergrund","257","0.178248467223192","0.158730211362601","0.197766723083782"
"Teilzeit","2013","(Fach-)Abitur","indirekter Migrationshintergrund","49","0.117872454754406","0.0854085809243396","0.150336328584473"
"Teilzeit","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2013","AkademikerIn","kein Migrationshintergrund","892","0.128656275734628","0.119550701068709","0.137761850400548"
"Teilzeit","2013","AkademikerIn","direkter Migrationshintergrund","199","0.117546793701354","0.100315294289986","0.134778293112723"
"Teilzeit","2013","AkademikerIn","indirekter Migrationshintergrund","50","0.091244584763328","0.0599862134014176","0.122502956125238"
"Teilzeit","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2013","(noch) kein Abschluss","kein Migrationshintergrund","658","0.736226304125317","0.707610213021324","0.764842395229309"
"nicht erwerbstätig","2013","(noch) kein Abschluss","direkter Migrationshintergrund","347","0.650181914713351","0.610252183797869","0.690111645628834"
"nicht erwerbstätig","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","231","0.717574159414567","0.666632501616526","0.768515817212608"
"nicht erwerbstätig","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2013","Hauptschule","kein Migrationshintergrund","3726","0.620676744512143","0.608891777629145","0.632461711395142"
"nicht erwerbstätig","2013","Hauptschule","direkter Migrationshintergrund","888","0.443885635412432","0.423903868613559","0.463867402211305"
"nicht erwerbstätig","2013","Hauptschule","indirekter Migrationshintergrund","208","0.33331658409003","0.294919601545948","0.371713566634111"
"nicht erwerbstätig","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2013","Realschule","kein Migrationshintergrund","2009","0.317444357372982","0.30639699142919","0.328491723316775"
"nicht erwerbstätig","2013","Realschule","direkter Migrationshintergrund","160","0.352449939677743","0.310491549809613","0.394408329545873"
"nicht erwerbstätig","2013","Realschule","indirekter Migrationshintergrund","140","0.267826731919718","0.230267962219554","0.305385501619882"
"nicht erwerbstätig","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2013","(Fach-)Abitur","kein Migrationshintergrund","780","0.316708840795987","0.298858601372946","0.334559080219028"
"nicht erwerbstätig","2013","(Fach-)Abitur","direkter Migrationshintergrund","496","0.316726122560389","0.293001615691668","0.34045062942911"
"nicht erwerbstätig","2013","(Fach-)Abitur","indirekter Migrationshintergrund","131","0.406529589636755","0.357078700797948","0.455980478475563"
"nicht erwerbstätig","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2013","AkademikerIn","kein Migrationshintergrund","1492","0.3145039704578","0.301876607715532","0.327131333200068"
"nicht erwerbstätig","2013","AkademikerIn","direkter Migrationshintergrund","379","0.303384706166025","0.278788666909338","0.327980745422713"
"nicht erwerbstätig","2013","AkademikerIn","indirekter Migrationshintergrund","47","0.108208584921797","0.0744874802359867","0.141929689607607"
"nicht erwerbstätig","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2013","(noch) kein Abschluss","kein Migrationshintergrund","185","0.179111470985825","0.154211852301288","0.204011089670361"
"Andere","2013","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.093693013875611","0.0692953030054524","0.11809072474577"
"Andere","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","52","0.216099838016847","0.169525674733489","0.262674001300206"
"Andere","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2013","Hauptschule","kein Migrationshintergrund","488","0.0635743468815996","0.0576482533731315","0.0695004403900678"
"Andere","2013","Hauptschule","direkter Migrationshintergrund","238","0.0828756717410858","0.0717879090613746","0.093963434420797"
"Andere","2013","Hauptschule","indirekter Migrationshintergrund","87","0.117936100419098","0.0916647610285153","0.144207439809681"
"Andere","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2013","Realschule","kein Migrationshintergrund","637","0.0790434229302699","0.0726400565717381","0.0854467892888018"
"Andere","2013","Realschule","direkter Migrationshintergrund","91","0.14373561264552","0.112923636515858","0.174547588775182"
"Andere","2013","Realschule","indirekter Migrationshintergrund","115","0.19002840844848","0.156753135888814","0.223303681008146"
"Andere","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2013","(Fach-)Abitur","kein Migrationshintergrund","324","0.126268773759185","0.113523535413184","0.139014012105185"
"Andere","2013","(Fach-)Abitur","direkter Migrationshintergrund","158","0.120509613616714","0.10390670266303","0.137112524570397"
"Andere","2013","(Fach-)Abitur","indirekter Migrationshintergrund","84","0.210269199865777","0.16924351354027","0.251294886191284"
"Andere","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2013","AkademikerIn","kein Migrationshintergrund","199","0.0397210239852407","0.0344096602176873","0.0450323877527941"
"Andere","2013","AkademikerIn","direkter Migrationshintergrund","112","0.0789637509797074","0.0645351547686788","0.0933923471907359"
"Andere","2013","AkademikerIn","indirekter Migrationshintergrund","14","","",""
"Andere","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2014","(noch) kein Abschluss","kein Migrationshintergrund","43","0.0631557430749648","0.0459413968658007","0.0803700892841289"
"voll erwerbstätig","2014","(noch) kein Abschluss","direkter Migrationshintergrund","59","0.134265711540152","0.101813818873329","0.166717604206974"
"voll erwerbstätig","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","8","","",""
"voll erwerbstätig","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2014","Hauptschule","kein Migrationshintergrund","1526","0.24536291366359","0.234388662332917","0.256337164994264"
"voll erwerbstätig","2014","Hauptschule","direkter Migrationshintergrund","756","0.378015477595933","0.356131723464372","0.399899231727493"
"voll erwerbstätig","2014","Hauptschule","indirekter Migrationshintergrund","187","0.440507542748028","0.395577641686486","0.485437443809569"
"voll erwerbstätig","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2014","Realschule","kein Migrationshintergrund","2527","0.43944484019692","0.426978571999349","0.451911108394491"
"voll erwerbstätig","2014","Realschule","direkter Migrationshintergrund","156","0.421234111703233","0.372846818837656","0.46962140456881"
"voll erwerbstätig","2014","Realschule","indirekter Migrationshintergrund","184","0.446601342513232","0.401170767058173","0.492031917968292"
"voll erwerbstätig","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2014","(Fach-)Abitur","kein Migrationshintergrund","947","0.438233383108105","0.418505719819539","0.457961046396672"
