"erwst","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2015","kein Migrationshintergrund","2","1470","0.514805132541139","0.497039084492545","0.532571180589733"
"nicht erwerbstätig","2015","kein Migrationshintergrund","3","1502","0.485678909889724","0.469184486035612","0.502173333743837"
"nicht erwerbstätig","2015","kein Migrationshintergrund","4","1819","0.420366976397689","0.406482026092689","0.434251926702688"
"nicht erwerbstätig","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1680","0.273383586101372","0.262036889368063","0.284730282834681"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","1064","0.67663513311377","0.654254323073122","0.699015943154418"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","2","533","0.416194499766579","0.390483852979816","0.441905146553342"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","3","249","0.323112365428024","0.294579635745199","0.351645095110849"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","4","224","0.270535549996539","0.243299954211549","0.297771145781529"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","130","0.15523250251052","0.130138899389735","0.180326105631305"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","231","0.526192610807399","0.478153237865263","0.574231983749534"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","2","181","0.452464695267808","0.401191283289841","0.503738107245774"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","3","101","0.3539876897421","0.301262393772687","0.406712985711512"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","4","81","0.199067794305749","0.158160012663872","0.239975575947626"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","46","0.111380518707687","0.0779892104689804","0.144771826946393"
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Andere","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","378","0.159965232360016","0.144808416095896","0.175122048624135"
"Andere","2015","kein Migrationshintergrund","2","387","0.127809438919985","0.115940867307836","0.139678010532134"
"Andere","2015","kein Migrationshintergrund","3","330","0.0829355041509322","0.0738339502432374","0.092037058058627"
"Andere","2015","kein Migrationshintergrund","4","356","0.0610228508249461","0.0542895621845564","0.0677561394653358"
"Andere","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","324","0.051752807289745","0.046113076591177","0.0573925379883131"
"Andere","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","195","0.108907061309718","0.0940017300073916","0.123812392612044"
"Andere","2015","direkter Migrationshintergrund","2","153","0.103597958591793","0.0877030600565437","0.119492857127043"
"Andere","2015","direkter Migrationshintergrund","3","118","0.105020986807829","0.0863162020297406","0.123725771585917"
"Andere","2015","direkter Migrationshintergrund","4","71","0.083168787641389","0.0662391554264138","0.100098419856364"
"Andere","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","30","0.0339761573270864","0.0214220987781112","0.0465302158760617"
"Andere","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","102","0.298113992936868","0.254104282047841","0.342123703825896"
"Andere","2015","indirekter Migrationshintergrund","2","71","0.227267414133291","0.184097915546209","0.270436912720373"
"Andere","2015","indirekter Migrationshintergrund","3","58","0.168240845316694","0.126996058291157","0.20948563234223"
"Andere","2015","indirekter Migrationshintergrund","4","52","0.121835967912774","0.0883252964593528","0.155346639366195"
"Andere","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","23","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","220","0.108880547249785","0.0946013726187332","0.123159721880837"
"voll erwerbstätig","2016","kein Migrationshintergrund","2","674","0.224071869382333","0.208493274149665","0.239650464615001"
"voll erwerbstätig","2016","kein Migrationshintergrund","3","965","0.311256615148941","0.295033534584957","0.327479695712925"
"voll erwerbstätig","2016","kein Migrationshintergrund","4","1857","0.404896651798828","0.390929808125671","0.418863495471985"
"voll erwerbstätig","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2893","0.556703516733894","0.543897745720287","0.569509287747502"
"voll erwerbstätig","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","213","0.092451809766093","0.0835614970740957","0.10134212245809"
"voll erwerbstätig","2016","direkter Migrationshintergrund","2","409","0.290496746708288","0.264393600309565","0.316599893107011"
"voll erwerbstätig","2016","direkter Migrationshintergrund","3","412","0.402600254494185","0.370841029693016","0.434359479295354"
"voll erwerbstätig","2016","direkter Migrationshintergrund","4","514","0.522988685147614","0.491042001455654","0.554935368839575"
"voll erwerbstätig","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","511","0.649855007521171","0.616549414026286","0.683160601016055"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","38","0.123666311086867","0.0893246581211801","0.158007964052553"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","2","57","0.202052456550999","0.159743795620075","0.244361117481924"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","3","94","0.334576799424475","0.277980329884991","0.391173268963958"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","4","177","0.527799380325464","0.476723863107313","0.578874897543616"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","217","0.718722832506275","0.671346874779066","0.766098790233484"
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","217","0.0985835899506586","0.0849181052629574","0.11224907463836"
"Teilzeit","2016","kein Migrationshintergrund","2","401","0.109995740626816","0.0983059198468649","0.121685561406768"
"Teilzeit","2016","kein Migrationshintergrund","3","498","0.123671377831772","0.11213648915727","0.135206266506274"
"Teilzeit","2016","kein Migrationshintergrund","4","776","0.129204904982756","0.119660970041376","0.138748839924136"
"Teilzeit","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","905","0.123865621691304","0.115373673017115","0.132357570365493"
"Teilzeit","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","190","0.0790919723072294","0.0708087596262537","0.0873751849882052"
"Teilzeit","2016","direkter Migrationshintergrund","2","147","0.122719331908936","0.103853724274349","0.141584939543522"
"Teilzeit","2016","direkter Migrationshintergrund","3","163","0.168031560596747","0.143818526672739","0.192244594520755"
"Teilzeit","2016","direkter Migrationshintergrund","4","174","0.163560455401514","0.139902798511118","0.18721811229191"
"Teilzeit","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","112","0.153556646093207","0.128384616079443","0.178728676106971"
"Teilzeit","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","33","0.0887591995845826","0.0590914909380971","0.118426908231068"
"Teilzeit","2016","indirekter Migrationshintergrund","2","51","0.14794612594093","0.110535466120421","0.18535678576144"
"Teilzeit","2016","indirekter Migrationshintergrund","3","36","0.0745908980971946","0.0430769901713707","0.106104806023019"
"Teilzeit","2016","indirekter Migrationshintergrund","4","54","0.115943715951257","0.083188638982759","0.148698792919755"
"Teilzeit","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","60","0.119596783086059","0.085405877709751","0.153787688462368"
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1100","0.630251076102513","0.608121644833315","0.652380507371711"
"nicht erwerbstätig","2016","kein Migrationshintergrund","2","1312","0.53859434382063","0.519969346137762","0.557219341503498"
"nicht erwerbstätig","2016","kein Migrationshintergrund","3","1383","0.480884736473201","0.46337830189979","0.498391171046611"
"nicht erwerbstätig","2016","kein Migrationshintergrund","4","1769","0.407250687189878","0.393271033110116","0.421230341269639"
"nicht erwerbstätig","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1702","0.275060409740725","0.263549449386503","0.286571370094946"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","3374","0.715456666887876","0.701608561658252","0.7293047721175"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","2","473","0.46413659483109","0.435462152353109","0.49281103730907"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","3","232","0.302372017072466","0.272629131591017","0.332114902553915"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","4","176","0.24590182489557","0.218358896334624","0.273444753456517"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","135","0.168214035756816","0.14209711980995","0.194330951703682"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","205","0.614181385082186","0.563400454894798","0.664962315269575"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","2","159","0.465151959402061","0.412595914677931","0.517708004126192"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","3","87","0.388293363740107","0.329835351959414","0.4467513755208"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","4","78","0.214362933158721","0.172377282575413","0.256348583742029"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","51","0.116229436276301","0.082458906521312","0.14999996603129"
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Andere","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","291","0.162284786697043","0.145382436284111","0.179187137109975"
"Andere","2016","kein Migrationshintergrund","2","365","0.12733804617022","0.114883555024142","0.139792537316298"
"Andere","2016","kein Migrationshintergrund","3","283","0.0841872705460865","0.0744581885856106","0.0939163525065623"
"Andere","2016","kein Migrationshintergrund","4","343","0.0586477560285378","0.0519622888093985","0.0653332232476772"
"Andere","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","281","0.0443704518340768","0.0390623613575092","0.0496785423106444"
"Andere","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","301","0.112999551038802","0.103282717582422","0.122716384495182"
"Andere","2016","direkter Migrationshintergrund","2","133","0.122647326551686","0.103786480428944","0.141508172674429"
"Andere","2016","direkter Migrationshintergrund","3","109","0.126996167836602","0.105433438212136","0.148558897461067"
"Andere","2016","direkter Migrationshintergrund","4","75","0.0675490345553012","0.0514967123095418","0.0836013568010606"
"Andere","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","30","0.028374310628806","0.0167812759194087","0.0399673453382034"
"Andere","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","77","0.173393104246364","0.133899555354438","0.21288665313829"
"Andere","2016","indirekter Migrationshintergrund","2","79","0.184849458106009","0.143948070375507","0.225750845836511"
"Andere","2016","indirekter Migrationshintergrund","3","50","0.202538938738224","0.154332897435482","0.250744980040966"
"Andere","2016","indirekter Migrationshintergrund","4","58","0.141893970564558","0.106194028900759","0.177593912228356"
"Andere","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","18","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","190","0.0857153779638257","0.0726404744444541","0.0987902814831972"
"voll erwerbstätig","2017","kein Migrationshintergrund","2","668","0.228519993277625","0.21269113804038","0.244348848514869"
"voll erwerbstätig","2017","kein Migrationshintergrund","3","1135","0.331756453741696","0.316001584300078","0.347511323183315"
"voll erwerbstätig","2017","kein Migrationshintergrund","4","2132","0.381937535952815","0.369022941289643","0.394852130615987"
"voll erwerbstätig","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","3754","0.552309745146848","0.540854906495909","0.563764583797787"
"voll erwerbstätig","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","245","0.0830393539864301","0.0752077312366251","0.090870976736235"
"voll erwerbstätig","2017","direkter Migrationshintergrund","2","425","0.30160455351243","0.276938940289162","0.326270166735697"
"voll erwerbstätig","2017","direkter Migrationshintergrund","3","427","0.433537695917331","0.401670843146639","0.465404548688024"
"voll erwerbstätig","2017","direkter Migrationshintergrund","4","459","0.442787903635245","0.409838382207899","0.47573742506259"
"voll erwerbstätig","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","539","0.667320367943512","0.635532810043334","0.699107925843689"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","44","0.104349072152469","0.0733658931673271","0.135332251137612"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","2","66","0.217802007157084","0.173799337272919","0.26180467704125"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","3","98","0.325916674600199","0.273907390433121","0.377925958767278"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","4","177","0.542215408256209","0.492254201182505","0.592176615329914"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","269","0.722526988061296","0.679705588568072","0.76534838755452"
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","211","0.100314030944102","0.0862828337617124","0.114345228126491"
"Teilzeit","2017","kein Migrationshintergrund","2","402","0.113206879082829","0.101262250915539","0.125151507250119"
"Teilzeit","2017","kein Migrationshintergrund","3","535","0.131364380200917","0.120061337723532","0.142667422678301"
"Teilzeit","2017","kein Migrationshintergrund","4","937","0.137599677781125","0.128443133752406","0.146756221809844"
"Teilzeit","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1147","0.118823366512225","0.111369335158574","0.126277397865876"
"Teilzeit","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","213","0.0745071344781005","0.067054327082041","0.08195994187416"
"Teilzeit","2017","direkter Migrationshintergrund","2","167","0.109630367547124","0.0928395100729656","0.126421225021282"
"Teilzeit","2017","direkter Migrationshintergrund","3","170","0.1363340791544","0.114268499524694","0.158399658784106"
"Teilzeit","2017","direkter Migrationshintergrund","4","164","0.197779382217865","0.171356609630796","0.224202154804933"
"Teilzeit","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","126","0.126661303860818","0.104222991131963","0.149099616589672"
"Teilzeit","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","31","0.0756134477118544","0.0488193818990345","0.102407513524674"
"Teilzeit","2017","indirekter Migrationshintergrund","2","46","0.128149612445115","0.0925152189093871","0.163784005980842"
"Teilzeit","2017","indirekter Migrationshintergrund","3","51","0.146155312629249","0.106956985099967","0.185353640158531"
"Teilzeit","2017","indirekter Migrationshintergrund","4","60","0.100173972128815","0.0700665804440547","0.130281363813575"
"Teilzeit","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","73","0.111659029531499","0.0815386654967944","0.141779393566204"
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1078","0.652393833234124","0.63015217961858","0.674635486849668"
"nicht erwerbstätig","2017","kein Migrationshintergrund","2","1296","0.538433084311285","0.519639558151436","0.557226610471134"
"nicht erwerbstätig","2017","kein Migrationshintergrund","3","1428","0.452975285693426","0.436318988555649","0.469631582831203"
"nicht erwerbstätig","2017","kein Migrationshintergrund","4","1937","0.408010224665545","0.394946679512919","0.421073769818172"
"nicht erwerbstätig","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1975","0.280287610252994","0.269941186952234","0.290634033553753"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","3940","0.705023082730029","0.692080226882327","0.717965938577731"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","2","582","0.44932582622849","0.42259266511624","0.47605898734074"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","3","236","0.357599863125143","0.326779218466936","0.388420507783349"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","4","184","0.280520724388281","0.250719604172956","0.310321844603605"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","150","0.160303907149344","0.135551924737245","0.185055889561442"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","220","0.61377531386889","0.564431011542892","0.663119616194887"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","2","155","0.419216907878456","0.36661322895035","0.471820586806562"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","3","102","0.310024274634804","0.258704404361262","0.361344144908346"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","4","87","0.215488195820019","0.174256813670036","0.256719577970002"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","62","0.138684632461044","0.105631036525914","0.171738228396173"
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Andere","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","282","0.161576757857948","0.14438621813331","0.178767297582587"
"Andere","2017","kein Migrationshintergrund","2","337","0.119840043328262","0.107596507682619","0.132083578973904"
"Andere","2017","kein Migrationshintergrund","3","333","0.0839038803639611","0.0746270572235552","0.0931807035043671"
"Andere","2017","kein Migrationshintergrund","4","431","0.0724525616005152","0.0655618612890172","0.0793432619120133"
"Andere","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","363","0.0485792780879333","0.0436268219926501","0.0535317341832166"
"Andere","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","371","0.137430428805441","0.12765866530828","0.147202192302602"
"Andere","2017","direkter Migrationshintergrund","2","156","0.139439252711957","0.120822430118379","0.158056075305535"
"Andere","2017","direkter Migrationshintergrund","3","96","0.0725283618031257","0.0558503419276708","0.0892063816785805"
"Andere","2017","direkter Migrationshintergrund","4","66","0.0789119897586101","0.0610280568951905","0.0967959226220298"
"Andere","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","29","","",""
"Andere","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","79","0.206262166266787","0.165254918900938","0.247269413632635"
"Andere","2017","indirekter Migrationshintergrund","2","71","0.234831472519345","0.189641045947786","0.280021899090905"
"Andere","2017","indirekter Migrationshintergrund","3","61","0.217903738135748","0.172096591571515","0.26371088469998"
"Andere","2017","indirekter Migrationshintergrund","4","58","0.142122423794957","0.107106920719252","0.177137926870661"
"Andere","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","16","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","172","0.0895410300770424","0.0754890433109476","0.103593016843137"
"voll erwerbstätig","2018","kein Migrationshintergrund","2","490","0.172906871548946","0.157568191750971","0.188245551346922"
"voll erwerbstätig","2018","kein Migrationshintergrund","3","927","0.294638091921094","0.278590211038513","0.310685972803676"
"voll erwerbstätig","2018","kein Migrationshintergrund","4","2061","0.379543884571904","0.366598403777096","0.392489365366712"
"voll erwerbstätig","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","3774","0.546847766570362","0.535515771557291","0.558179761583434"
"voll erwerbstätig","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","300","0.0782253747238909","0.0699338259881185","0.0865169234596632"
"voll erwerbstätig","2018","direkter Migrationshintergrund","2","384","0.254614946530494","0.23122844260881","0.278001450452177"
"voll erwerbstätig","2018","direkter Migrationshintergrund","3","439","0.401284914257371","0.37042300999136","0.432146818523382"
"voll erwerbstätig","2018","direkter Migrationshintergrund","4","520","0.541655162892713","0.509631999436021","0.573678326349405"
"voll erwerbstätig","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","540","0.657315121124815","0.625668634491126","0.688961607758504"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","34","0.0937237531250341","0.0625146835110394","0.124932822739029"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","2","70","0.18989458742451","0.147252989524837","0.232536185324182"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","3","86","0.275186450968001","0.226100048243812","0.32427285369219"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","4","174","0.487677994131206","0.439235720127493","0.536120268134919"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","281","0.749744244648418","0.708659294828363","0.790829194468472"
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","169","0.0907558436939212","0.0766182968146026","0.10489339057324"
"Teilzeit","2018","kein Migrationshintergrund","2","344","0.126354365173782","0.112878165745791","0.139830564601772"
"Teilzeit","2018","kein Migrationshintergrund","3","502","0.121459703354049","0.109960594230269","0.132958812477829"
"Teilzeit","2018","kein Migrationshintergrund","4","939","0.138848289382934","0.129623812389887","0.148072766375981"
"Teilzeit","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1234","0.133960220706032","0.126206539543851","0.141713901868212"
"Teilzeit","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","273","0.100129607480053","0.0908608675694062","0.109398347390699"
"Teilzeit","2018","direkter Migrationshintergrund","2","155","0.136019552738169","0.117616679078998","0.154422426397341"
"Teilzeit","2018","direkter Migrationshintergrund","3","183","0.155276850964542","0.132473600476652","0.178080101452432"
"Teilzeit","2018","direkter Migrationshintergrund","4","167","0.171870296556221","0.147623397131432","0.19611719598101"
"Teilzeit","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","134","0.118096831396191","0.0965778953928351","0.139615767399547"
"Teilzeit","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","28","","",""
"Teilzeit","2018","indirekter Migrationshintergrund","2","38","0.118595262747058","0.083445065087953","0.153745460406163"
"Teilzeit","2018","indirekter Migrationshintergrund","3","61","0.19833764639441","0.154511543564069","0.242163749224752"
"Teilzeit","2018","indirekter Migrationshintergrund","4","72","0.115325230766885","0.0843695453966814","0.146280916137088"
"Teilzeit","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","63","0.0953456582705283","0.0674891966837049","0.123202119857352"
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","998","0.659507584813964","0.636185889466603","0.682829280161326"
"nicht erwerbstätig","2018","kein Migrationshintergrund","2","1205","0.571325794681398","0.551252889160226","0.59139870020257"
"nicht erwerbstätig","2018","kein Migrationshintergrund","3","1332","0.483823221303427","0.466231439490021","0.501415003116833"
"nicht erwerbstätig","2018","kein Migrationshintergrund","4","1966","0.406717605619104","0.393613455265711","0.419821755972497"
"nicht erwerbstätig","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2047","0.275848742121095","0.26567451941893","0.28602296482326"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","3079","0.710097156275737","0.696087270908625","0.724107041642849"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","2","660","0.51028694250245","0.483451356329328","0.537122528675571"
