"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Andere","2013","Bremen","maennlich","","","",""
"Andere","2013","Bremen","weiblich","","","",""
"Andere","2013","Nordrhein-Westfalen","maennlich","217","0.0670560374380215","0.0580998348485878","0.0760122400274551"
"Andere","2013","Nordrhein-Westfalen","weiblich","453","0.116711785996243","0.106113991048271","0.127309580944216"
"Andere","2013","Hessen","maennlich","71","0.0799881223260443","0.0633971309564453","0.0965791136956433"
"Andere","2013","Hessen","weiblich","151","0.104592665779859","0.08742034014119","0.121764991418527"
"Andere","2013","Rheinland-Pfalz,Saarland","maennlich","75","0.0806354908802408","0.0620449738033015","0.09922600795718"
"Andere","2013","Rheinland-Pfalz,Saarland","weiblich","119","0.102381387548285","0.0833919030465752","0.121370872049994"
"Andere","2013","Baden-Wuerttemberg","maennlich","128","0.0698113929793621","0.0579263323575541","0.08169645360117"
"Andere","2013","Baden-Wuerttemberg","weiblich","278","0.113118704624234","0.0994904888883852","0.126746920360083"
"Andere","2013","Bayern","maennlich","146","0.0510633070630127","0.0419838639641763","0.060142750161849"
"Andere","2013","Bayern","weiblich","341","0.0981117494897699","0.0869430729784106","0.109280426001129"
"Andere","2013","Berlin","maennlich","42","0.0837852125484101","0.0601748535130145","0.107395571583806"
"Andere","2013","Berlin","weiblich","55","0.0714628242543735","0.0517505874674122","0.0911750610413348"
"Andere","2013","Brandenburg","maennlich","37","0.0488169819743596","0.0303315183774434","0.0673024455712757"
"Andere","2013","Brandenburg","weiblich","48","0.0471579124221248","0.0304992299437948","0.0638165949004549"
"Andere","2013","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","2013","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","2013","Sachsen","maennlich","50","0.06028555813116","0.0443594727108635","0.0762116435514565"
"Andere","2013","Sachsen","weiblich","68","0.0654885744559799","0.0497739251698612","0.0812032237420986"
"Andere","2013","Sachsen-Anhalt","maennlich","36","0.0676132836691077","0.0454722103848396","0.0897543569533758"
"Andere","2013","Sachsen-Anhalt","weiblich","39","0.0696353952041384","0.0491836101224814","0.0900871802857954"
"Andere","2013","Thueringen","maennlich","31","0.0626162531270143","0.040851844938901","0.0843806613151277"
"Andere","2013","Thueringen","weiblich","45","0.0702769425863439","0.0495101306893938","0.091043754483294"
"voll erwerbstätig","2014","Schleswig-Holstein","maennlich","213","0.475724940622121","0.42807641961018","0.523373461634062"
"voll erwerbstätig","2014","Schleswig-Holstein","weiblich","94","0.192376241705665","0.15881867845777","0.22593380495356"
"voll erwerbstätig","2014","Hamburg","maennlich","119","0.561344444489694","0.494230158362865","0.628458730616523"
"voll erwerbstätig","2014","Hamburg","weiblich","57","0.27541586978851","0.219363746651055","0.331467992925964"
"voll erwerbstätig","2014","Niedersachsen","maennlich","646","0.516631209287786","0.488939544976002","0.544322873599569"
"voll erwerbstätig","2014","Niedersachsen","weiblich","292","0.233613352303208","0.211558904832949","0.255667799773467"
"voll erwerbstätig","2014","Bremen","maennlich","38","0.378615737797699","0.281588888178071","0.475642587417328"
"voll erwerbstätig","2014","Bremen","weiblich","","","",""
"voll erwerbstätig","2014","Nordrhein-Westfalen","maennlich","1428","0.504186123874977","0.485117529816","0.523254717933954"
"voll erwerbstätig","2014","Nordrhein-Westfalen","weiblich","607","0.225236583265448","0.210594995719245","0.239878170811652"
"voll erwerbstätig","2014","Hessen","maennlich","496","0.502714546068215","0.470139322483647","0.535289769652783"
"voll erwerbstätig","2014","Hessen","weiblich","237","0.239810943887975","0.213748564400087","0.265873323375864"
"voll erwerbstätig","2014","Rheinland-Pfalz,Saarland","maennlich","420","0.522347551155973","0.486407232429565","0.558287869882381"
"voll erwerbstätig","2014","Rheinland-Pfalz,Saarland","weiblich","177","0.224311450772875","0.196735971727311","0.251886929818439"
"voll erwerbstätig","2014","Baden-Wuerttemberg","maennlich","924","0.57699014150534","0.552243290897353","0.601736992113327"
"voll erwerbstätig","2014","Baden-Wuerttemberg","weiblich","350","0.202996623483533","0.184231551967469","0.221761694999596"
"voll erwerbstätig","2014","Bayern","maennlich","1213","0.572594822642751","0.551221649519652","0.59396799576585"
"voll erwerbstätig","2014","Bayern","weiblich","551","0.258018634595085","0.24062550843643","0.27541176075374"
"voll erwerbstätig","2014","Berlin","maennlich","198","0.415181268175772","0.369954538776314","0.46040799757523"
"voll erwerbstätig","2014","Berlin","weiblich","168","0.351610082620648","0.311850483660076","0.391369681581219"
"voll erwerbstätig","2014","Brandenburg","maennlich","213","0.453256622266254","0.408535936002733","0.497977308529775"
"voll erwerbstätig","2014","Brandenburg","weiblich","150","0.276259454464803","0.239421975396999","0.313096933532608"
"voll erwerbstätig","2014","Mecklenburg-Vorpommern","maennlich","118","0.475537087681281","0.413999932052086","0.537074243310475"
"voll erwerbstätig","2014","Mecklenburg-Vorpommern","weiblich","89","0.277919493159632","0.228370414656871","0.327468571662393"
"voll erwerbstätig","2014","Sachsen","maennlich","416","0.549107968632587","0.514053550406433","0.584162386858742"
"voll erwerbstätig","2014","Sachsen","weiblich","241","0.298819715072256","0.268244748758571","0.329394681385941"
"voll erwerbstätig","2014","Sachsen-Anhalt","maennlich","210","0.468137105313901","0.421827930663519","0.514446279964283"
"voll erwerbstätig","2014","Sachsen-Anhalt","weiblich","152","0.230823062455663","0.195051557410726","0.266594567500599"
"voll erwerbstätig","2014","Thueringen","maennlich","239","0.526061866355712","0.48028255781983","0.571841174891595"
"voll erwerbstätig","2014","Thueringen","weiblich","149","0.236497804678732","0.201272002732087","0.271723606625376"
"Teilzeit","2014","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","2014","Schleswig-Holstein","weiblich","120","0.160612527728324","0.129353094004955","0.191871961451694"
"Teilzeit","2014","Hamburg","maennlich","","","",""
"Teilzeit","2014","Hamburg","weiblich","50","0.095057646394459","0.0582568545280632","0.131858438260855"
"Teilzeit","2014","Niedersachsen","maennlich","35","0.0263850543085203","0.0175034371626567","0.0352666714543839"
"Teilzeit","2014","Niedersachsen","weiblich","303","0.183429284798237","0.163257021739071","0.203601547857403"
"Teilzeit","2014","Bremen","maennlich","","","",""
"Teilzeit","2014","Bremen","weiblich","31","0.163199797995887","0.0976247114726009","0.228774884519174"
"Teilzeit","2014","Nordrhein-Westfalen","maennlich","102","0.039981609052633","0.0325096617384746","0.0474535563667915"
"Teilzeit","2014","Nordrhein-Westfalen","weiblich","746","0.198303104387275","0.184328033873924","0.212278174900626"
"Teilzeit","2014","Hessen","maennlich","51","0.067191321749817","0.0508804684187252","0.0835021750809088"
"Teilzeit","2014","Hessen","weiblich","254","0.190993697372306","0.166999610386761","0.214987784357851"
"Teilzeit","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","2014","Rheinland-Pfalz,Saarland","weiblich","197","0.178497346370803","0.153182574335345","0.20381211840626"
"Teilzeit","2014","Baden-Wuerttemberg","maennlich","45","0.0276450514550051","0.0194324336677546","0.0358576692422556"
"Teilzeit","2014","Baden-Wuerttemberg","weiblich","454","0.202321434951983","0.183579663159343","0.221063206744623"
"Teilzeit","2014","Bayern","maennlich","55","0.0259656590878681","0.0190947814301048","0.0328365367456314"
"Teilzeit","2014","Bayern","weiblich","651","0.205698174512312","0.189630108373529","0.221766240651096"
"Teilzeit","2014","Berlin","maennlich","32","0.0886346783628875","0.0625483019979276","0.114721054727847"
"Teilzeit","2014","Berlin","weiblich","107","0.143460478388923","0.114270548672597","0.172650408105248"
"Teilzeit","2014","Brandenburg","maennlich","","","",""
"Teilzeit","2014","Brandenburg","weiblich","99","0.140777086028957","0.112124832435594","0.16942933962232"
"Teilzeit","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","2014","Mecklenburg-Vorpommern","weiblich","59","0.202610847083143","0.158152862091986","0.2470688320743"
"Teilzeit","2014","Sachsen","maennlich","38","0.0382147717304393","0.0247085990857447","0.0517209443751338"
"Teilzeit","2014","Sachsen","weiblich","185","0.176550436069541","0.151082167877137","0.202018704261946"
"Teilzeit","2014","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","2014","Sachsen-Anhalt","weiblich","85","0.146800402315048","0.116755317772158","0.176845486857937"
"Teilzeit","2014","Thueringen","maennlich","","","",""
"Teilzeit","2014","Thueringen","weiblich","103","0.177218840250085","0.145564060112414","0.208873620387756"
"nicht erwerbstätig","2014","Schleswig-Holstein","maennlich","160","0.44754591637228","0.40010437847266","0.494987454271899"
"nicht erwerbstätig","2014","Schleswig-Holstein","weiblich","228","0.50166750505411","0.459100044194983","0.544234965913237"
"nicht erwerbstätig","2014","Hamburg","maennlich","68","0.343169037190755","0.278956578354706","0.407381496026805"
"nicht erwerbstätig","2014","Hamburg","weiblich","104","0.530449344254935","0.467828868620525","0.593069819889345"
"nicht erwerbstätig","2014","Niedersachsen","maennlich","444","0.359521778641284","0.332930806113014","0.386112751169555"
"nicht erwerbstätig","2014","Niedersachsen","weiblich","636","0.493228201232081","0.467169452644761","0.519286949819402"
"nicht erwerbstätig","2014","Bremen","maennlich","46","0.542718697681094","0.443065419782736","0.642371975579452"
"nicht erwerbstätig","2014","Bremen","weiblich","56","0.553494371867938","0.465280222836121","0.641708520899755"
"nicht erwerbstätig","2014","Nordrhein-Westfalen","maennlich","906","0.37680295491947","0.358321603161646","0.395284306677295"
"nicht erwerbstätig","2014","Nordrhein-Westfalen","weiblich","1339","0.45484572593821","0.437392491588247","0.472298960288172"
"nicht erwerbstätig","2014","Hessen","maennlich","283","0.35532175863159","0.324139597661495","0.386503919601684"
"nicht erwerbstätig","2014","Hessen","weiblich","408","0.447285309733122","0.416935108177461","0.477635511288782"
"nicht erwerbstätig","2014","Rheinland-Pfalz,Saarland","maennlich","245","0.367354222746422","0.33266704518999","0.402041400302855"
"nicht erwerbstätig","2014","Rheinland-Pfalz,Saarland","weiblich","382","0.492008511243354","0.458958761198945","0.525058261287764"
"nicht erwerbstätig","2014","Baden-Wuerttemberg","maennlich","453","0.321123590090447","0.297735650694909","0.344511529485985"
"nicht erwerbstätig","2014","Baden-Wuerttemberg","weiblich","718","0.47454833057156","0.451252277382302","0.497844383760818"
"nicht erwerbstätig","2014","Bayern","maennlich","638","0.334926773136853","0.314535935288743","0.355317610984963"
"nicht erwerbstätig","2014","Bayern","weiblich","917","0.419390359256475","0.399774517269438","0.439006201243511"
"nicht erwerbstätig","2014","Berlin","maennlich","184","0.392663441015184","0.347841504513942","0.437485377516426"
"nicht erwerbstätig","2014","Berlin","weiblich","240","0.445715794014415","0.404326456754962","0.487105131273868"
"nicht erwerbstätig","2014","Brandenburg","maennlich","211","0.469295181058027","0.424462555071914","0.51412780704414"
"nicht erwerbstätig","2014","Brandenburg","weiblich","290","0.54368233659619","0.502648121818454","0.584716551373926"
"nicht erwerbstätig","2014","Mecklenburg-Vorpommern","maennlich","111","0.446871886610239","0.385609739562377","0.508134033658101"
"nicht erwerbstätig","2014","Mecklenburg-Vorpommern","weiblich","143","0.465499437002554","0.410327665292966","0.520671208712141"
"nicht erwerbstätig","2014","Sachsen","maennlich","270","0.33232370684323","0.299138750508043","0.365508663178418"
"nicht erwerbstätig","2014","Sachsen","weiblich","379","0.464139889550502","0.430828198712511","0.497451580388492"
"nicht erwerbstätig","2014","Sachsen-Anhalt","maennlich","189","0.437014200041879","0.390980365061508","0.483048035022249"
"nicht erwerbstätig","2014","Sachsen-Anhalt","weiblich","258","0.551260764616335","0.509036698794959","0.593484830437711"
"nicht erwerbstätig","2014","Thueringen","maennlich","174","0.370523633502213","0.326245667470083","0.414801599534342"
"nicht erwerbstätig","2014","Thueringen","weiblich","259","0.517650187796233","0.476227198948225","0.55907317664424"
"Andere","2014","Schleswig-Holstein","maennlich","","","",""
"Andere","2014","Schleswig-Holstein","weiblich","88","0.145343725511901","0.115338006161123","0.175349444862679"
"Andere","2014","Hamburg","maennlich","","","",""
"Andere","2014","Hamburg","weiblich","33","0.0990771395620964","0.0615898784522501","0.136564400671943"
"Andere","2014","Niedersachsen","maennlich","126","0.0974619577624096","0.081026955811326","0.113896959713493"
"Andere","2014","Niedersachsen","weiblich","183","0.0897291616664734","0.074832961266671","0.104625362066276"
"Andere","2014","Bremen","maennlich","","","",""
"Andere","2014","Bremen","weiblich","","","",""
"Andere","2014","Nordrhein-Westfalen","maennlich","205","0.0790293121529198","0.0687401290613163","0.0893184952445232"
"Andere","2014","Nordrhein-Westfalen","weiblich","435","0.121614586409067","0.110158941544695","0.13307023127344"
"Andere","2014","Hessen","maennlich","75","0.0747723735503781","0.057636009460907","0.0919087376398492"
"Andere","2014","Hessen","weiblich","132","0.121910049006597","0.101938671781594","0.1418814262316"
"Andere","2014","Rheinland-Pfalz,Saarland","maennlich","58","0.0724861381741355","0.0538294813044849","0.091142795043786"
"Andere","2014","Rheinland-Pfalz,Saarland","weiblich","123","0.105182691612968","0.0849015227247366","0.125463860501199"
"Andere","2014","Baden-Wuerttemberg","maennlich","109","0.0742412169492077","0.0611091841951532","0.0873732497032621"
"Andere","2014","Baden-Wuerttemberg","weiblich","243","0.120133610992924","0.104966028494862","0.135301193490987"
"Andere","2014","Bayern","maennlich","152","0.0665127451325281","0.0557472988445659","0.0772781914204903"
"Andere","2014","Bayern","weiblich","312","0.116892831636128","0.104120909676057","0.129664753596199"
"Andere","2014","Berlin","maennlich","42","0.103520612446156","0.0755598351609497","0.131481389731363"
"Andere","2014","Berlin","weiblich","39","0.0592136449760145","0.0395597056351234","0.0788675843169055"
"Andere","2014","Brandenburg","maennlich","38","0.0585943044074653","0.0374953600456154","0.0796932487693153"
"Andere","2014","Brandenburg","weiblich","","","",""
"Andere","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","2014","Sachsen","maennlich","50","0.0803535527937433","0.0612025904994654","0.0995045150880212"
"Andere","2014","Sachsen","weiblich","56","0.0604899593077012","0.0445664467621445","0.0764134718532579"
"Andere","2014","Sachsen-Anhalt","maennlich","33","0.0641779751325199","0.0414337943812602","0.0869221558837797"
"Andere","2014","Sachsen-Anhalt","weiblich","38","0.0711157706129552","0.0492960974267849","0.0929354437991254"
"Andere","2014","Thueringen","maennlich","","","",""
"Andere","2014","Thueringen","weiblich","48","0.0686331672749509","0.0476742138941357","0.0895921206557662"
"voll erwerbstätig","2015","Schleswig-Holstein","maennlich","208","0.514743060657798","0.466716382024399","0.562769739291197"
"voll erwerbstätig","2015","Schleswig-Holstein","weiblich","90","0.211493344901216","0.175663176219187","0.247323513583245"
"voll erwerbstätig","2015","Hamburg","maennlich","122","0.55642430053882","0.490475521198611","0.622373079879028"
"voll erwerbstätig","2015","Hamburg","weiblich","63","0.272999248412391","0.217995032743713","0.328003464081069"
"voll erwerbstätig","2015","Niedersachsen","maennlich","634","0.490467662490017","0.462609382018492","0.518325942961541"
"voll erwerbstätig","2015","Niedersachsen","weiblich","295","0.247551932066109","0.225213898398941","0.269889965733277"
"voll erwerbstätig","2015","Bremen","maennlich","31","0.331811788949858","0.232295499196408","0.431328078703308"
"voll erwerbstätig","2015","Bremen","weiblich","","","",""
"voll erwerbstätig","2015","Nordrhein-Westfalen","maennlich","1366","0.480969672388499","0.461841662201345","0.500097682575652"
"voll erwerbstätig","2015","Nordrhein-Westfalen","weiblich","608","0.225967856688555","0.211233859062889","0.240701854314221"
"voll erwerbstätig","2015","Hessen","maennlich","497","0.531144151550084","0.498284942843527","0.564003360256642"
"voll erwerbstätig","2015","Hessen","weiblich","230","0.231089783789649","0.205359359534065","0.256820208045233"
"voll erwerbstätig","2015","Rheinland-Pfalz,Saarland","maennlich","428","0.537535277943022","0.502111200126968","0.572959355759077"
"voll erwerbstätig","2015","Rheinland-Pfalz,Saarland","weiblich","178","0.248846025317094","0.220393807807024","0.277298242827164"
"voll erwerbstätig","2015","Baden-Wuerttemberg","maennlich","950","0.587153551388721","0.562402342262048","0.611904760515394"
"voll erwerbstätig","2015","Baden-Wuerttemberg","weiblich","356","0.216694525012749","0.197408324249168","0.235980725776329"
"voll erwerbstätig","2015","Bayern","maennlich","1234","0.581669836082854","0.56037856338533","0.602961108780379"
"voll erwerbstätig","2015","Bayern","weiblich","541","0.253688415764898","0.236337994029117","0.27103883750068"
"voll erwerbstätig","2015","Berlin","maennlich","201","0.401249354928074","0.356310690431886","0.446188019424263"
"voll erwerbstätig","2015","Berlin","weiblich","163","0.329572475339438","0.290216634388881","0.368928316289996"
"voll erwerbstätig","2015","Brandenburg","maennlich","210","0.500018136998701","0.454621347868566","0.545414926128836"
"voll erwerbstätig","2015","Brandenburg","weiblich","153","0.260047514762116","0.223877212542307","0.296217816981925"
"voll erwerbstätig","2015","Mecklenburg-Vorpommern","maennlich","110","0.498355681828666","0.436127099598371","0.560584264058961"
"voll erwerbstätig","2015","Mecklenburg-Vorpommern","weiblich","81","0.263695887251655","0.215035775111651","0.312355999391659"
"voll erwerbstätig","2015","Sachsen","maennlich","386","0.553146673428773","0.517398296020702","0.588895050836844"
"voll erwerbstätig","2015","Sachsen","weiblich","229","0.296252209330766","0.265019055975386","0.327485362686146"
"voll erwerbstätig","2015","Sachsen-Anhalt","maennlich","192","0.452850113016698","0.404609053883933","0.501091172149463"
"voll erwerbstätig","2015","Sachsen-Anhalt","weiblich","139","0.225937225669955","0.189354318133684","0.262520133206225"
"voll erwerbstätig","2015","Thueringen","maennlich","235","0.499077683016963","0.453185899616279","0.544969466417648"
"voll erwerbstätig","2015","Thueringen","weiblich","145","0.256472044024794","0.219329683762242","0.293614404287346"
"Teilzeit","2015","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","2015","Schleswig-Holstein","weiblich","126","0.212042322782178","0.176178172941471","0.247906472622884"
"Teilzeit","2015","Hamburg","maennlich","","","",""
"Teilzeit","2015","Hamburg","weiblich","55","0.130980485221113","0.0893256057029229","0.172635364739303"
"Teilzeit","2015","Niedersachsen","maennlich","38","0.0258881635830661","0.0170386729575372","0.034737654208595"
"Teilzeit","2015","Niedersachsen","weiblich","340","0.200179033284423","0.179469076078816","0.220888990490031"
"Teilzeit","2015","Bremen","maennlich","","","",""
"Teilzeit","2015","Bremen","weiblich","","","",""
"Teilzeit","2015","Nordrhein-Westfalen","maennlich","94","0.0315617181303995","0.0248685632724214","0.0382548729883777"
"Teilzeit","2015","Nordrhein-Westfalen","weiblich","723","0.199440246976978","0.185362892635345","0.21351760131861"
"Teilzeit","2015","Hessen","maennlich","55","0.0544345151748661","0.0394957666938521","0.0693732636558801"
"Teilzeit","2015","Hessen","weiblich","266","0.230305690985514","0.204605862143022","0.256005519828005"
"Teilzeit","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","2015","Rheinland-Pfalz,Saarland","weiblich","174","0.155456883581043","0.131611617498738","0.179302149663348"
"Teilzeit","2015","Baden-Wuerttemberg","maennlich","51","0.0389326786639431","0.0292083339648265","0.0486570233630597"
"Teilzeit","2015","Baden-Wuerttemberg","weiblich","469","0.216476306336836","0.197197134043913","0.235755478629758"
"Teilzeit","2015","Bayern","maennlich","70","0.037049504038795","0.028896888910264","0.045202119167326"
"Teilzeit","2015","Bayern","weiblich","657","0.20830704909937","0.19211394907803","0.224500149120711"
"Teilzeit","2015","Berlin","maennlich","45","0.0979028268751164","0.0706561044195718","0.125149549330661"
"Teilzeit","2015","Berlin","weiblich","106","0.158359402937208","0.127793088423121","0.188925717451296"
"Teilzeit","2015","Brandenburg","maennlich","","","",""
"Teilzeit","2015","Brandenburg","weiblich","97","0.164862911571852","0.134266940938648","0.195458882205057"
"Teilzeit","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","2015","Mecklenburg-Vorpommern","weiblich","57","0.213486050128881","0.168234779330277","0.258737320927484"
"Teilzeit","2015","Sachsen","maennlich","35","0.0390818980599808","0.0251476128563096","0.0530161832636519"
"Teilzeit","2015","Sachsen","weiblich","173","0.187660423223327","0.160953019938786","0.214367826507869"
"Teilzeit","2015","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","2015","Sachsen-Anhalt","weiblich","84","0.144441663176246","0.113690093659134","0.175193232693358"
"Teilzeit","2015","Thueringen","maennlich","","","",""
"Teilzeit","2015","Thueringen","weiblich","105","0.210141290128602","0.175489056535213","0.244793523721992"
"nicht erwerbstätig","2015","Schleswig-Holstein","maennlich","151","0.392876899027819","0.3459450082425","0.439808789813138"
"nicht erwerbstätig","2015","Schleswig-Holstein","weiblich","213","0.458921296989072","0.415199586463205","0.502643007514938"
"nicht erwerbstätig","2015","Hamburg","maennlich","72","0.362936177860086","0.299105942426263","0.426766413293909"
"nicht erwerbstätig","2015","Hamburg","weiblich","110","0.540393268267359","0.478861984475707","0.601924552059011"
"nicht erwerbstätig","2015","Niedersachsen","maennlich","449","0.379645560398941","0.352601471722087","0.406689649075796"
"nicht erwerbstätig","2015","Niedersachsen","weiblich","619","0.447953976243304","0.422215794904484","0.473692157582124"
"nicht erwerbstätig","2015","Bremen","maennlich","41","0.563938600092858","0.459132008225046","0.66874519196067"
"nicht erwerbstätig","2015","Bremen","weiblich","50","0.608543127184745","0.516063974001994","0.701022280367495"
"nicht erwerbstätig","2015","Nordrhein-Westfalen","maennlich","954","0.395145840879831","0.376429600095194","0.413862081664468"
"nicht erwerbstätig","2015","Nordrhein-Westfalen","weiblich","1374","0.454533095110468","0.436990868281195","0.472075321939742"
"nicht erwerbstätig","2015","Hessen","maennlich","263","0.335493142387669","0.304402994535471","0.366583290239866"
"nicht erwerbstätig","2015","Hessen","weiblich","411","0.430638914519585","0.400413707450896","0.460864121588274"
"nicht erwerbstätig","2015","Rheinland-Pfalz,Saarland","maennlich","245","0.353885645540736","0.319912017238448","0.387859273843025"
"nicht erwerbstätig","2015","Rheinland-Pfalz,Saarland","weiblich","424","0.496581445506268","0.463677639619479","0.529485251393057"
"nicht erwerbstätig","2015","Baden-Wuerttemberg","maennlich","417","0.312704953940262","0.289399085821355","0.336010822059169"
"nicht erwerbstätig","2015","Baden-Wuerttemberg","weiblich","701","0.474471239337371","0.451095770863035","0.497846707811707"
"nicht erwerbstätig","2015","Bayern","maennlich","608","0.318576177909504","0.298465854013427","0.338686501805582"
"nicht erwerbstätig","2015","Bayern","weiblich","917","0.424832418915053","0.405121555393906","0.4445432824362"
"nicht erwerbstätig","2015","Berlin","maennlich","176","0.407662387457005","0.362609257486205","0.452715517427806"
"nicht erwerbstätig","2015","Berlin","weiblich","233","0.436867344665683","0.395339636934082","0.478395052397285"
"nicht erwerbstätig","2015","Brandenburg","maennlich","213","0.434556601955679","0.389550346834253","0.479562857077105"
"nicht erwerbstätig","2015","Brandenburg","weiblich","277","0.531731034737115","0.490585988057184","0.572876081417046"
"nicht erwerbstätig","2015","Mecklenburg-Vorpommern","maennlich","110","0.418074992910174","0.356687081682448","0.4794629041379"
"nicht erwerbstätig","2015","Mecklenburg-Vorpommern","weiblich","149","0.45008697551189","0.395147053335751","0.50502689768803"
"nicht erwerbstätig","2015","Sachsen","maennlich","276","0.329151384978169","0.295363283387667","0.362939486568671"
"nicht erwerbstätig","2015","Sachsen","weiblich","359","0.44203379858328","0.408062809056285","0.476004788110276"
"nicht erwerbstätig","2015","Sachsen-Anhalt","maennlich","173","0.428921685783502","0.380956815583032","0.476886555983973"
"nicht erwerbstätig","2015","Sachsen-Anhalt","weiblich","247","0.566367036455241","0.523015313647762","0.60971875926272"
"nicht erwerbstätig","2015","Thueringen","maennlich","180","0.42848585977009","0.383065830788245","0.473905888751934"
"nicht erwerbstätig","2015","Thueringen","weiblich","234","0.44815967263798","0.405861273117189","0.490458072158771"
"Andere","2015","Schleswig-Holstein","maennlich","39","0.0649463880359167","0.0412655436850921","0.0886272323867412"
"Andere","2015","Schleswig-Holstein","weiblich","70","0.117543035327535","0.0892849302040672","0.145801140451003"
"Andere","2015","Hamburg","maennlich","","","",""
"Andere","2015","Hamburg","weiblich","","","",""
"Andere","2015","Niedersachsen","maennlich","116","0.103998613527976","0.0869875542955982","0.121009672760354"
"Andere","2015","Niedersachsen","weiblich","180","0.104315058406163","0.0884943963191646","0.120135720493162"
"Andere","2015","Bremen","maennlich","","","",""
"Andere","2015","Bremen","weiblich","","","",""
"Andere","2015","Nordrhein-Westfalen","maennlich","207","0.0923227686012709","0.08124034589063","0.103405191311912"
"Andere","2015","Nordrhein-Westfalen","weiblich","390","0.120058801223998","0.108607849293306","0.131509753154691"
"Andere","2015","Hessen","maennlich","71","0.0789281908873811","0.06117427943861","0.0966821023361521"
"Andere","2015","Hessen","weiblich","124","0.107965610705252","0.0890224571408448","0.126908764269659"
"Andere","2015","Rheinland-Pfalz,Saarland","maennlich","63","0.0778467508818295","0.0588106692493448","0.0968828325143142"
"Andere","2015","Rheinland-Pfalz,Saarland","weiblich","111","0.0991156455955958","0.079450737979571","0.118780553211621"
"Andere","2015","Baden-Wuerttemberg","maennlich","102","0.0612088160070733","0.0491579630373687","0.0732596689767778"
"Andere","2015","Baden-Wuerttemberg","weiblich","227","0.092357929313045","0.0788044269564123","0.105911431669678"
"Andere","2015","Bayern","maennlich","150","0.0627044819688464","0.0522406363668201","0.0731683275708728"
"Andere","2015","Bayern","weiblich","301","0.113172116220678","0.100539624729081","0.125804607712275"
"Andere","2015","Berlin","maennlich","35","0.0931854307398039","0.0665338333485482","0.11983702813106"
"Andere","2015","Berlin","weiblich","46","0.0752007770576701","0.0531211006630697","0.0972804534522705"
"Andere","2015","Brandenburg","maennlich","33","0.0542379752154569","0.0336744388874693","0.0748015115434445"
"Andere","2015","Brandenburg","weiblich","38","0.0433585389289169","0.0265652489834589","0.0601518288743749"
"Andere","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","2015","Sachsen","maennlich","46","0.0786200435330774","0.0592674264172531","0.0979726606489017"
"Andere","2015","Sachsen","weiblich","60","0.0740535688626263","0.0561416365186027","0.09196550120665"
"Andere","2015","Sachsen-Anhalt","maennlich","30","0.0737758259809024","0.0484419562461545","0.0991096957156502"
"Andere","2015","Sachsen-Anhalt","weiblich","32","0.0632540746985582","0.0419603618921548","0.0845477875049616"
"Andere","2015","Thueringen","maennlich","","","",""
"Andere","2015","Thueringen","weiblich","47","0.0852269932086232","0.0614779518186122","0.108976034598634"
"voll erwerbstätig","2016","Schleswig-Holstein","maennlich","197","0.483673420137063","0.439782794471198","0.527564045802928"
"voll erwerbstätig","2016","Schleswig-Holstein","weiblich","79","0.20167198393193","0.167118114991027","0.236225852872833"
"voll erwerbstätig","2016","Hamburg","maennlich","106","0.502074195954817","0.434449595679331","0.569698796230303"
"voll erwerbstätig","2016","Hamburg","weiblich","66","0.271860573147221","0.217570725122862","0.32615042117158"
"voll erwerbstätig","2016","Niedersachsen","maennlich","573","0.500573306075008","0.473600207206913","0.527546404943103"
"voll erwerbstätig","2016","Niedersachsen","weiblich","277","0.254668640340882","0.232305552942986","0.277031727738778"
"voll erwerbstätig","2016","Bremen","maennlich","31","0.332428662534847","0.246329833920487","0.418527491149208"
"voll erwerbstätig","2016","Bremen","weiblich","","","",""
"voll erwerbstätig","2016","Nordrhein-Westfalen","maennlich","1289","0.493495046272188","0.474953503362179","0.512036589182198"
"voll erwerbstätig","2016","Nordrhein-Westfalen","weiblich","596","0.25787216492981","0.242382382980158","0.273361946879462"
"voll erwerbstätig","2016","Hessen","maennlich","414","0.518584673167447","0.485553541862475","0.551615804472419"
"voll erwerbstätig","2016","Hessen","weiblich","200","0.224581437270677","0.198807048149028","0.250355826392327"
"voll erwerbstätig","2016","Rheinland-Pfalz,Saarland","maennlich","391","0.534603388182804","0.501343661054889","0.567863115310719"
