"erwst","year","migback","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2011","indirekter Migrationshintergrund","Westdeutschland","458","0.397460891840443","0.371010930834707","0.423910852846178"
"voll erwerbstätig","2011","indirekter Migrationshintergrund","Ostdeutschland","34","0.440726654595782","0.336996870438808","0.544456438752757"
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Teilzeit","2011","kein Migrationshintergrund","Westdeutschland","2702","","",""
"Teilzeit","2011","kein Migrationshintergrund","Ostdeutschland","666","0.0833265592989976","0.0764119271936462","0.090241191404349"
"Teilzeit","2011","direkter Migrationshintergrund","Westdeutschland","387","0.114976793613656","0.103772842303927","0.126180744923384"
"Teilzeit","2011","direkter Migrationshintergrund","Ostdeutschland","11","","",""
"Teilzeit","2011","indirekter Migrationshintergrund","Westdeutschland","162","","",""
"Teilzeit","2011","indirekter Migrationshintergrund","Ostdeutschland","10","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"nicht erwerbstätig","2011","kein Migrationshintergrund","Westdeutschland","7163","0.426921198363058","0.41971168600661","0.434130710719506"
"nicht erwerbstätig","2011","kein Migrationshintergrund","Ostdeutschland","2646","","",""
"nicht erwerbstätig","2011","direkter Migrationshintergrund","Westdeutschland","1378","","",""
"nicht erwerbstätig","2011","direkter Migrationshintergrund","Ostdeutschland","110","","",""
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","Westdeutschland","512","0.34941430347087","0.323644695628158","0.375183911313582"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","Ostdeutschland","33","0.267797813998384","0.175279911260079","0.36031571673669"
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Andere","2011","kein Migrationshintergrund","Westdeutschland","1474","","",""
"Andere","2011","kein Migrationshintergrund","Ostdeutschland","377","0.0630754515343255","0.0569933660135598","0.0691575370550913"
"Andere","2011","direkter Migrationshintergrund","Westdeutschland","247","","",""
"Andere","2011","direkter Migrationshintergrund","Ostdeutschland","10","","",""
"Andere","2011","indirekter Migrationshintergrund","Westdeutschland","183","","",""
"Andere","2011","indirekter Migrationshintergrund","Ostdeutschland","11","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"voll erwerbstätig","2012","kein Migrationshintergrund","Westdeutschland","6509","0.390217386910043","0.383036612299274","0.397398161520811"
"voll erwerbstätig","2012","kein Migrationshintergrund","Ostdeutschland","2365","","",""
"voll erwerbstätig","2012","direkter Migrationshintergrund","Westdeutschland","1091","","",""
"voll erwerbstätig","2012","direkter Migrationshintergrund","Ostdeutschland","31","0.240108242272636","0.173078863707571","0.307137620837701"
"voll erwerbstätig","2012","indirekter Migrationshintergrund","Westdeutschland","464","0.410211513436427","0.383338839319115","0.43708418755374"
"voll erwerbstätig","2012","indirekter Migrationshintergrund","Ostdeutschland","27","","",""
"voll erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"voll erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Teilzeit","2012","kein Migrationshintergrund","Westdeutschland","2672","","",""
"Teilzeit","2012","kein Migrationshintergrund","Ostdeutschland","678","0.0876405753682821","0.0804903666315248","0.0947907841050395"
"Teilzeit","2012","direkter Migrationshintergrund","Westdeutschland","399","0.124829530984599","0.112814342946701","0.136844719022498"
"Teilzeit","2012","direkter Migrationshintergrund","Ostdeutschland","17","","",""
"Teilzeit","2012","indirekter Migrationshintergrund","Westdeutschland","172","","",""
"Teilzeit","2012","indirekter Migrationshintergrund","Ostdeutschland","9","0.0660384399506192","0.0116175046970729","0.120459375204166"
"Teilzeit","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Teilzeit","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","kein Migrationshintergrund","Westdeutschland","6992","0.425459011618501","0.418180881080352","0.43273714215665"
"nicht erwerbstätig","2012","kein Migrationshintergrund","Ostdeutschland","2586","","",""
"nicht erwerbstätig","2012","direkter Migrationshintergrund","Westdeutschland","1177","","",""
"nicht erwerbstätig","2012","direkter Migrationshintergrund","Ostdeutschland","100","","",""
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","Westdeutschland","454","0.323397561991672","0.297841497964846","0.348953626018498"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","Ostdeutschland","32","0.479692337218149","0.370217426675233","0.589167247761065"
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Andere","2012","kein Migrationshintergrund","Westdeutschland","1554","","",""
"Andere","2012","kein Migrationshintergrund","Ostdeutschland","379","0.062142835832361","0.0560383791940264","0.0682472924706957"
"Andere","2012","direkter Migrationshintergrund","Westdeutschland","240","","",""
"Andere","2012","direkter Migrationshintergrund","Ostdeutschland","8","0.0384260763010353","0.00826199164546291","0.0685901609566077"
"Andere","2012","indirekter Migrationshintergrund","Westdeutschland","197","","",""
"Andere","2012","indirekter Migrationshintergrund","Ostdeutschland","12","","",""
"Andere","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Andere","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"voll erwerbstätig","2013","kein Migrationshintergrund","Westdeutschland","6169","0.374890379969397","0.367588183392184","0.38219257654661"
"voll erwerbstätig","2013","kein Migrationshintergrund","Ostdeutschland","2205","","",""
"voll erwerbstätig","2013","direkter Migrationshintergrund","Westdeutschland","2374","","",""
"voll erwerbstätig","2013","direkter Migrationshintergrund","Ostdeutschland","122","","",""
"voll erwerbstätig","2013","indirekter Migrationshintergrund","Westdeutschland","746","0.40150801382594","0.380646105362288","0.422369922289592"
"voll erwerbstätig","2013","indirekter Migrationshintergrund","Ostdeutschland","47","0.390960375774782","0.29893123666653","0.482989514883033"
"voll erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"voll erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Teilzeit","2013","kein Migrationshintergrund","Westdeutschland","2622","","",""
"Teilzeit","2013","kein Migrationshintergrund","Ostdeutschland","711","0.10098418844249","0.0931324584513466","0.108835918433633"
"Teilzeit","2013","direkter Migrationshintergrund","Westdeutschland","808","0.11982148515577","0.111583639396831","0.128059330914708"
"Teilzeit","2013","direkter Migrationshintergrund","Ostdeutschland","54","0.135319454497727","0.103248245226898","0.167390663768556"
"Teilzeit","2013","indirekter Migrationshintergrund","Westdeutschland","253","","",""
"Teilzeit","2013","indirekter Migrationshintergrund","Ostdeutschland","8","0.0714394124802622","0.0228646960995793","0.120014128860945"
"Teilzeit","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Teilzeit","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","kein Migrationshintergrund","Westdeutschland","6485","0.431699004244857","0.424227586616807","0.439170421872907"
"nicht erwerbstätig","2013","kein Migrationshintergrund","Ostdeutschland","2374","","",""
"nicht erwerbstätig","2013","direkter Migrationshintergrund","Westdeutschland","2162","","",""
"nicht erwerbstätig","2013","direkter Migrationshintergrund","Ostdeutschland","213","","",""
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","Westdeutschland","761","0.343417123977025","0.323208650618754","0.363625597335295"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","Ostdeutschland","34","0.392119389347851","0.300041677671568","0.484197101024134"
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Andere","2013","kein Migrationshintergrund","Westdeutschland","1607","","",""
"Andere","2013","kein Migrationshintergrund","Ostdeutschland","367","0.0619430265901965","0.055661491060601","0.068224562119792"
"Andere","2013","direkter Migrationshintergrund","Westdeutschland","626","0.0966691717534767","0.0891731931165601","0.104165150390393"
"Andere","2013","direkter Migrationshintergrund","Ostdeutschland","48","0.0627029359891531","0.0399734330122555","0.0854324389660506"
"Andere","2013","indirekter Migrationshintergrund","Westdeutschland","361","0.153559980294271","0.13821681813907","0.168903142449472"
"Andere","2013","indirekter Migrationshintergrund","Ostdeutschland","19","","",""
"Andere","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Andere","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"voll erwerbstätig","2014","kein Migrationshintergrund","Westdeutschland","5571","0.373489460776865","0.365839808176363","0.381139113377368"
"voll erwerbstätig","2014","kein Migrationshintergrund","Ostdeutschland","1998","","",""
"voll erwerbstätig","2014","direkter Migrationshintergrund","Westdeutschland","1871","","",""
"voll erwerbstätig","2014","direkter Migrationshintergrund","Ostdeutschland","97","0.281183514598055","0.234150970145236","0.328216059050875"
"voll erwerbstätig","2014","indirekter Migrationshintergrund","Westdeutschland","639","0.391993214946954","0.369477657394842","0.414508772499065"
"voll erwerbstätig","2014","indirekter Migrationshintergrund","Ostdeutschland","50","0.488082220710347","0.397119027629512","0.579045413791181"
"voll erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"voll erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Teilzeit","2014","kein Migrationshintergrund","Westdeutschland","2357","","",""
"Teilzeit","2014","kein Migrationshintergrund","Ostdeutschland","624","0.100233891284323","0.0920714789487737","0.108396303619873"
"Teilzeit","2014","direkter Migrationshintergrund","Westdeutschland","661","0.115682915181185","0.10664780052953","0.124718029832839"
"Teilzeit","2014","direkter Migrationshintergrund","Ostdeutschland","41","0.118060580207001","0.0843033841004066","0.151817776313595"
"Teilzeit","2014","indirekter Migrationshintergrund","Westdeutschland","212","","",""
"Teilzeit","2014","indirekter Migrationshintergrund","Ostdeutschland","8","0.0693311305598319","0.023105714258605","0.115556546861059"
"Teilzeit","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Teilzeit","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","kein Migrationshintergrund","Westdeutschland","5893","0.420737980968234","0.412931024952826","0.428544936983642"
"nicht erwerbstätig","2014","kein Migrationshintergrund","Ostdeutschland","2239","","",""
"nicht erwerbstätig","2014","direkter Migrationshintergrund","Westdeutschland","1746","","",""
"nicht erwerbstätig","2014","direkter Migrationshintergrund","Ostdeutschland","182","","",""
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","Westdeutschland","637","0.337687817280933","0.315876681252066","0.3594989533098"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","Ostdeutschland","42","0.338795643485402","0.252665363660289","0.424925923310515"
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Andere","2014","kein Migrationshintergrund","Westdeutschland","1540","","",""
"Andere","2014","kein Migrationshintergrund","Ostdeutschland","339","0.0631878443503109","0.05657498253391","0.0698007061667119"
"Andere","2014","direkter Migrationshintergrund","Westdeutschland","536","0.0998571653878428","0.0913880045764345","0.108326326199251"
"Andere","2014","direkter Migrationshintergrund","Ostdeutschland","31","0.0572675525503312","0.0329598970969765","0.0815752080036859"
"Andere","2014","indirekter Migrationshintergrund","Westdeutschland","318","0.169522828556263","0.152218005516498","0.186827651596027"
"Andere","2014","indirekter Migrationshintergrund","Ostdeutschland","16","","",""
"Andere","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Andere","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"voll erwerbstätig","2015","kein Migrationshintergrund","Westdeutschland","5242","0.370991177539518","0.363167452799308","0.378814902279727"
"voll erwerbstätig","2015","kein Migrationshintergrund","Ostdeutschland","1863","","",""
"voll erwerbstätig","2015","direkter Migrationshintergrund","Westdeutschland","2208","","",""
"voll erwerbstätig","2015","direkter Migrationshintergrund","Ostdeutschland","144","","",""
"voll erwerbstätig","2015","indirekter Migrationshintergrund","Westdeutschland","593","0.420943394565366","0.397370088336311","0.44451670079442"
"voll erwerbstätig","2015","indirekter Migrationshintergrund","Ostdeutschland","46","0.511485398296788","0.420125719171399","0.602845077422177"
"voll erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"voll erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Teilzeit","2015","kein Migrationshintergrund","Westdeutschland","2305","","",""
"Teilzeit","2015","kein Migrationshintergrund","Ostdeutschland","606","0.106679368850591","0.0980821530563551","0.115276584644826"
"Teilzeit","2015","direkter Migrationshintergrund","Westdeutschland","774","0.130108590633859","0.121230461256827","0.138986720010891"
"Teilzeit","2015","direkter Migrationshintergrund","Ostdeutschland","51","0.158335107187683","0.123750374527407","0.19291983984796"
"Teilzeit","2015","indirekter Migrationshintergrund","Westdeutschland","207","","",""
"Teilzeit","2015","indirekter Migrationshintergrund","Ostdeutschland","8","0.0733925161996338","0.0257304394929201","0.121054592906347"
"Teilzeit","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Teilzeit","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","kein Migrationshintergrund","Westdeutschland","5654","0.420319617040259","0.412325186478034","0.428314047602484"
"nicht erwerbstätig","2015","kein Migrationshintergrund","Ostdeutschland","2152","","",""
"nicht erwerbstätig","2015","direkter Migrationshintergrund","Westdeutschland","2004","","",""
"nicht erwerbstätig","2015","direkter Migrationshintergrund","Ostdeutschland","196","","",""
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","Westdeutschland","600","0.321330737130764","0.299033381343203","0.343628092918325"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","Ostdeutschland","40","0.268786215875114","0.187760131441267","0.349812300308961"
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Andere","2015","kein Migrationshintergrund","Westdeutschland","1444","","",""
"Andere","2015","kein Migrationshintergrund","Ostdeutschland","332","0.0661061527567519","0.0591865107648881","0.0730257947486157"
"Andere","2015","direkter Migrationshintergrund","Westdeutschland","530","0.0896727524836178","0.0821328629421456","0.0972126420250901"
"Andere","2015","direkter Migrationshintergrund","Ostdeutschland","37","0.0750313782164097","0.0500732984414563","0.0999894579913631"
"Andere","2015","indirekter Migrationshintergrund","Westdeutschland","285","","",""
"Andere","2015","indirekter Migrationshintergrund","Ostdeutschland","21","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"voll erwerbstätig","2016","kein Migrationshintergrund","Westdeutschland","4846","0.382298250801448","0.374123909864147","0.39047259173875"
"voll erwerbstätig","2016","kein Migrationshintergrund","Ostdeutschland","1763","","",""
"voll erwerbstätig","2016","direkter Migrationshintergrund","Westdeutschland","1923","","",""
"voll erwerbstätig","2016","direkter Migrationshintergrund","Ostdeutschland","136","","",""
"voll erwerbstätig","2016","indirekter Migrationshintergrund","Westdeutschland","541","0.402623860531332","0.37833395070775","0.426913770354914"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","Ostdeutschland","42","0.440908829030849","0.349365946386329","0.53245171167537"
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Teilzeit","2016","kein Migrationshintergrund","Westdeutschland","2200","","",""
"Teilzeit","2016","kein Migrationshintergrund","Ostdeutschland","597","0.115989200795718","0.106794464059557","0.125183937531879"
"Teilzeit","2016","direkter Migrationshintergrund","Westdeutschland","727","0.132284818979309","0.124357124544259","0.140212513414359"
"Teilzeit","2016","direkter Migrationshintergrund","Ostdeutschland","59","0.16876816949901","0.143836871203352","0.193699467794667"
"Teilzeit","2016","indirekter Migrationshintergrund","Westdeutschland","223","","",""
"Teilzeit","2016","indirekter Migrationshintergrund","Ostdeutschland","11","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"nicht erwerbstätig","2016","kein Migrationshintergrund","Westdeutschland","5260","0.414041739857173","0.405756261652742","0.422327218061604"
"nicht erwerbstätig","2016","kein Migrationshintergrund","Ostdeutschland","2006","","",""
"nicht erwerbstätig","2016","direkter Migrationshintergrund","Westdeutschland","3780","0.392325987804096","0.380900830950136","0.403751144658056"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","Ostdeutschland","610","0.447971427827743","0.414870171436113","0.481072684219372"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","Westdeutschland","539","0.342646878482142","0.319141082260232","0.366152674704051"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","Ostdeutschland","41","0.383987881768815","0.294314766712208","0.473660996825423"
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Andere","2016","kein Migrationshintergrund","Westdeutschland","1270","","",""
"Andere","2016","kein Migrationshintergrund","Ostdeutschland","293","","",""
"Andere","2016","direkter Migrationshintergrund","Westdeutschland","586","0.0933863904268543","0.086577815633844","0.100194965219865"
"Andere","2016","direkter Migrationshintergrund","Ostdeutschland","62","0.0655483613483709","0.0490744062912593","0.0820223164054825"
"Andere","2016","indirekter Migrationshintergrund","Westdeutschland","263","","",""
"Andere","2016","indirekter Migrationshintergrund","Ostdeutschland","19","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"voll erwerbstätig","2017","kein Migrationshintergrund","Westdeutschland","5793","0.383515890627153","0.375830768248052","0.391201013006255"
"voll erwerbstätig","2017","kein Migrationshintergrund","Ostdeutschland","2086","","",""
"voll erwerbstätig","2017","direkter Migrationshintergrund","Westdeutschland","1936","","",""
"voll erwerbstätig","2017","direkter Migrationshintergrund","Ostdeutschland","159","","",""
"voll erwerbstätig","2017","indirekter Migrationshintergrund","Westdeutschland","612","0.411146414984544","0.387845588535903","0.434447241433185"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","Ostdeutschland","42","0.43434830071431","0.342957500347208","0.525739101081412"
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Teilzeit","2017","kein Migrationshintergrund","Westdeutschland","2586","","",""
"Teilzeit","2017","kein Migrationshintergrund","Ostdeutschland","646","0.114324674582491","0.10567009074266","0.122979258422322"
"Teilzeit","2017","direkter Migrationshintergrund","Westdeutschland","777","0.124431932311748","0.117098868644935","0.131764995978562"
"Teilzeit","2017","direkter Migrationshintergrund","Ostdeutschland","63","0.142453149603969","0.120366720222758","0.16453957898518"
"Teilzeit","2017","indirekter Migrationshintergrund","Westdeutschland","250","","",""
"Teilzeit","2017","indirekter Migrationshintergrund","Ostdeutschland","11","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"nicht erwerbstätig","2017","kein Migrationshintergrund","Westdeutschland","5585","0.404765539006491","0.397007642864065","0.412523435148917"
"nicht erwerbstätig","2017","kein Migrationshintergrund","Ostdeutschland","2129","","",""
"nicht erwerbstätig","2017","direkter Migrationshintergrund","Westdeutschland","4414","0.404784068173039","0.393879121282042","0.415689015064036"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","Ostdeutschland","678","0.418651050832321","0.387476149062762","0.449825952601881"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","Westdeutschland","577","0.317870199963799","0.295819223356765","0.339921176570833"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","Ostdeutschland","49","0.411600659907975","0.320863958114344","0.502337361701606"
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Andere","2017","kein Migrationshintergrund","Westdeutschland","1414","","",""
"Andere","2017","kein Migrationshintergrund","Ostdeutschland","332","0.0563629762406773","0.0500905093904278","0.0626354430909268"
"Andere","2017","direkter Migrationshintergrund","Westdeutschland","656","0.0979435177981211","0.0913399401200825","0.10454709547616"
"Andere","2017","direkter Migrationshintergrund","Ostdeutschland","62","0.0850190628437718","0.0673942410398955","0.102643884647648"
"Andere","2017","indirekter Migrationshintergrund","Westdeutschland","274","","",""
"Andere","2017","indirekter Migrationshintergrund","Ostdeutschland","11","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"voll erwerbstätig","2018","kein Migrationshintergrund","Westdeutschland","5438","0.385013235148495","0.377153536392899","0.392872933904091"
"voll erwerbstätig","2018","kein Migrationshintergrund","Ostdeutschland","1986","","",""
"voll erwerbstätig","2018","direkter Migrationshintergrund","Westdeutschland","2001","","",""
"voll erwerbstätig","2018","direkter Migrationshintergrund","Ostdeutschland","182","","",""
"voll erwerbstätig","2018","indirekter Migrationshintergrund","Westdeutschland","594","0.41938674519298","0.395839431308315","0.442934059077645"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","Ostdeutschland","51","0.507476043192909","0.420526424268647","0.594425662117172"
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Teilzeit","2018","kein Migrationshintergrund","Westdeutschland","2524","","",""
"Teilzeit","2018","kein Migrationshintergrund","Ostdeutschland","664","0.116072614909284","0.107288544151483","0.124856685667085"
"Teilzeit","2018","direkter Migrationshintergrund","Westdeutschland","838","0.136817037740933","0.128898402385285","0.144735673096582"
"Teilzeit","2018","direkter Migrationshintergrund","Ostdeutschland","74","0.112146847390824","0.0914159933945273","0.132877701387121"
"Teilzeit","2018","indirekter Migrationshintergrund","Westdeutschland","249","","",""
"Teilzeit","2018","indirekter Migrationshintergrund","Ostdeutschland","13","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"nicht erwerbstätig","2018","kein Migrationshintergrund","Westdeutschland","5426","0.399241822432665","0.391331338606792","0.407152306258537"
"nicht erwerbstätig","2018","kein Migrationshintergrund","Ostdeutschland","2122","","",""
"nicht erwerbstätig","2018","direkter Migrationshintergrund","Westdeutschland","3757","0.393833571513202","0.382575056008323","0.40509208701808"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","Ostdeutschland","556","0.383596136946786","0.351649666998546","0.415542606895026"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","Westdeutschland","549","0.287887381579361","0.266281290362265","0.309493472796457"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","Ostdeutschland","44","0.261701045751773","0.185253229146971","0.338148862356575"
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Andere","2018","kein Migrationshintergrund","Westdeutschland","1336","","",""
"Andere","2018","kein Migrationshintergrund","Ostdeutschland","336","0.0619242671986989","0.0553147150217562","0.0685338193756416"
"Andere","2018","direkter Migrationshintergrund","Westdeutschland","639","0.0780418862874008","0.0718610349565594","0.0842227376182423"
"Andere","2018","direkter Migrationshintergrund","Ostdeutschland","78","0.0866169642837118","0.0681378548390384","0.105096073728385"
"Andere","2018","indirekter Migrationshintergrund","Westdeutschland","295","","",""
"Andere","2018","indirekter Migrationshintergrund","Ostdeutschland","19","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"voll erwerbstätig","2019","kein Migrationshintergrund","Westdeutschland","6038","0.389911828335796","0.382154867439754","0.397668789231838"
"voll erwerbstätig","2019","kein Migrationshintergrund","Ostdeutschland","2186","","",""
"voll erwerbstätig","2019","direkter Migrationshintergrund","Westdeutschland","1962","","",""
"voll erwerbstätig","2019","direkter Migrationshintergrund","Ostdeutschland","184","","",""
"voll erwerbstätig","2019","indirekter Migrationshintergrund","Westdeutschland","712","0.422944670703713","0.399718708680325","0.446170632727101"
"voll erwerbstätig","2019","indirekter Migrationshintergrund","Ostdeutschland","88","0.517066866814751","0.439394527576717","0.594739206052785"
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Teilzeit","2019","kein Migrationshintergrund","Westdeutschland","2611","","",""
"Teilzeit","2019","kein Migrationshintergrund","Ostdeutschland","651","0.118084321058733","0.109309805061101","0.126858837056364"
"Teilzeit","2019","direkter Migrationshintergrund","Westdeutschland","800","0.150025932028656","0.141376655936781","0.15867520812053"
"Teilzeit","2019","direkter Migrationshintergrund","Ostdeutschland","63","0.13423280892046","0.109980275925154","0.158485341915766"
"Teilzeit","2019","indirekter Migrationshintergrund","Westdeutschland","290","","",""
"Teilzeit","2019","indirekter Migrationshintergrund","Ostdeutschland","18","","",""
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","kein Migrationshintergrund","Westdeutschland","5238","0.393227930099131","0.385459253117829","0.400996607080433"
"nicht erwerbstätig","2019","kein Migrationshintergrund","Ostdeutschland","2038","","",""
"nicht erwerbstätig","2019","direkter Migrationshintergrund","Westdeutschland","3185","0.389736052319786","0.377923658883904","0.401548445755667"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","Ostdeutschland","435","0.401124507671963","0.366255862584707","0.435993152759218"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","Westdeutschland","490","0.296519445375299","0.2750472800093","0.317991610741298"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","Ostdeutschland","39","0.336618322022071","0.263166911442111","0.410069732602032"
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
