"erwst","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2008","Hauptschule","weiblich","2329","","",""
"nicht erwerbstätig","2008","Realschule","maennlich","507","0.228661842620959","0.210995874730565","0.246327810511353"
"nicht erwerbstätig","2008","Realschule","weiblich","1087","","",""
"nicht erwerbstätig","2008","(Fach-)Abitur","maennlich","314","0.322131500005174","0.292678863469627","0.351584136540721"
"nicht erwerbstätig","2008","(Fach-)Abitur","weiblich","466","0.378158923980448","0.350801743482274","0.405516104478623"
"nicht erwerbstätig","2008","AkademikerIn","maennlich","727","0.300370534666525","0.281607254067972","0.319133815265077"
"nicht erwerbstätig","2008","AkademikerIn","weiblich","572","0.329408837560633","0.308269949220686","0.35054772590058"
"Andere","2008","(noch) kein Abschluss","maennlich","57","0.140510340960095","0.104662008235958","0.176358673684232"
"Andere","2008","(noch) kein Abschluss","weiblich","52","0.145983012432775","0.110713281894751","0.1812527429708"
"Andere","2008","Hauptschule","maennlich","142","","",""
"Andere","2008","Hauptschule","weiblich","261","","",""
"Andere","2008","Realschule","maennlich","141","","",""
"Andere","2008","Realschule","weiblich","298","","",""
"Andere","2008","(Fach-)Abitur","maennlich","101","","",""
"Andere","2008","(Fach-)Abitur","weiblich","172","","",""
"Andere","2008","AkademikerIn","maennlich","62","0.0284190669836243","0.0216177899813654","0.0352203439858832"
"Andere","2008","AkademikerIn","weiblich","86","0.0593356514642553","0.048709871745945","0.0699614311825655"
"voll erwerbstätig","2009","(noch) kein Abschluss","maennlich","28","","",""
"voll erwerbstätig","2009","(noch) kein Abschluss","weiblich","4","0.0271122336780684","0.00945509080215258","0.0447693765539842"
"voll erwerbstätig","2009","Hauptschule","maennlich","1317","","",""
"voll erwerbstätig","2009","Hauptschule","weiblich","396","0.133229233005197","0.121479050289478","0.144979415720915"
"voll erwerbstätig","2009","Realschule","maennlich","1393","","",""
"voll erwerbstätig","2009","Realschule","weiblich","836","0.296804675620764","0.279889076597484","0.313720274644044"
"voll erwerbstätig","2009","(Fach-)Abitur","maennlich","468","0.509683970795406","0.476804097027754","0.542563844563058"
"voll erwerbstätig","2009","(Fach-)Abitur","weiblich","300","0.286183282640877","0.259677722150966","0.312688843130788"
"voll erwerbstätig","2009","AkademikerIn","maennlich","1335","","",""
"voll erwerbstätig","2009","AkademikerIn","weiblich","797","0.429068303699548","0.40650852010893","0.451628087290166"
"Teilzeit","2009","(noch) kein Abschluss","maennlich","5","0.0237001777699076","0.00778681586554252","0.0396135396742726"
"Teilzeit","2009","(noch) kein Abschluss","weiblich","11","","",""
"Teilzeit","2009","Hauptschule","maennlich","43","0.0142377975591374","0.0100139489027925","0.0184616462154823"
"Teilzeit","2009","Hauptschule","weiblich","445","0.130360936226696","0.118718711353458","0.142003161099934"
"Teilzeit","2009","Realschule","maennlich","43","0.0233738856855405","0.0167981592099136","0.0299496121611673"
"Teilzeit","2009","Realschule","weiblich","669","0.216427134457504","0.201179250632495","0.231675018282513"
"Teilzeit","2009","(Fach-)Abitur","maennlich","31","0.0417079100015998","0.0285586966001848","0.0548571234030148"
"Teilzeit","2009","(Fach-)Abitur","weiblich","219","","",""
"Teilzeit","2009","AkademikerIn","maennlich","87","0.0435944119495647","0.0350346935653192","0.0521541303338101"
"Teilzeit","2009","AkademikerIn","weiblich","413","0.198422204536167","0.180244141302172","0.216600267770161"
"nicht erwerbstätig","2009","(noch) kein Abschluss","maennlich","274","","",""
"nicht erwerbstätig","2009","(noch) kein Abschluss","weiblich","258","","",""
"nicht erwerbstätig","2009","Hauptschule","maennlich","1525","","",""
"nicht erwerbstätig","2009","Hauptschule","weiblich","2138","","",""
"nicht erwerbstätig","2009","Realschule","maennlich","485","0.23984517589555","0.221261542152562","0.258428809638537"
"nicht erwerbstätig","2009","Realschule","weiblich","1000","","",""
"nicht erwerbstätig","2009","(Fach-)Abitur","maennlich","293","","",""
"nicht erwerbstätig","2009","(Fach-)Abitur","weiblich","420","0.371430454541278","0.34309456003072","0.399766349051836"
"nicht erwerbstätig","2009","AkademikerIn","maennlich","716","0.301388818294222","0.28215327990927","0.320624356679173"
"nicht erwerbstätig","2009","AkademikerIn","weiblich","548","0.298872040020646","0.27800691829625","0.319737161745041"
"Andere","2009","(noch) kein Abschluss","maennlich","44","0.118420769786134","0.0846190227251688","0.1522225168471"
"Andere","2009","(noch) kein Abschluss","weiblich","52","0.159711297075683","0.119883297730446","0.19953929642092"
"Andere","2009","Hauptschule","maennlich","137","","",""
"Andere","2009","Hauptschule","weiblich","234","","",""
"Andere","2009","Realschule","maennlich","107","","",""
"Andere","2009","Realschule","weiblich","297","","",""
"Andere","2009","(Fach-)Abitur","maennlich","96","0.140916757020349","0.118032303176899","0.163801210863799"
"Andere","2009","(Fach-)Abitur","weiblich","178","","",""
"Andere","2009","AkademikerIn","maennlich","48","0.0301156963231749","0.0229513028055456","0.0372800898408041"
"Andere","2009","AkademikerIn","weiblich","91","0.0736374517436399","0.0617327229676734","0.0855421805196064"
"voll erwerbstätig","2010","(noch) kein Abschluss","maennlich","60","0.118937042455238","0.090924569694457","0.14694951521602"
"voll erwerbstätig","2010","(noch) kein Abschluss","weiblich","5","0.0285456552472615","0.0146663818382034","0.0424249286563197"
"voll erwerbstätig","2010","Hauptschule","maennlich","1816","","",""
"voll erwerbstätig","2010","Hauptschule","weiblich","397","0.124022410842559","0.113651215590171","0.134393606094946"
"voll erwerbstätig","2010","Realschule","maennlich","1881","","",""
"voll erwerbstätig","2010","Realschule","weiblich","957","0.295213021411382","0.281351908018868","0.309074134803897"
"voll erwerbstätig","2010","(Fach-)Abitur","maennlich","730","0.504805520953692","0.477088724685098","0.532522317222286"
"voll erwerbstätig","2010","(Fach-)Abitur","weiblich","343","0.26877883155497","0.248366580418822","0.289191082691118"
"voll erwerbstätig","2010","AkademikerIn","maennlich","1810","","",""
"voll erwerbstätig","2010","AkademikerIn","weiblich","897","0.433123805546712","0.414103052267092","0.452144558826332"
"Teilzeit","2010","(noch) kein Abschluss","maennlich","8","0.013189608430323","0.00331722039987194","0.023061996460774"
"Teilzeit","2010","(noch) kein Abschluss","weiblich","14","","",""
"Teilzeit","2010","Hauptschule","maennlich","86","0.0255480382429862","0.0204293267181092","0.0306667497678633"
"Teilzeit","2010","Hauptschule","weiblich","539","0.132012433957293","0.121361286447074","0.142663581467512"
"Teilzeit","2010","Realschule","maennlich","62","0.0165953659699227","0.0117460826252036","0.0214446493146418"
"Teilzeit","2010","Realschule","weiblich","1043","","",""
"Teilzeit","2010","(Fach-)Abitur","maennlich","57","0.0460531414806943","0.0344337119630543","0.0576725709983344"
"Teilzeit","2010","(Fach-)Abitur","weiblich","420","0.199541798042019","0.181140211669338","0.2179433844147"
"Teilzeit","2010","AkademikerIn","maennlich","135","","",""
"Teilzeit","2010","AkademikerIn","weiblich","665","0.206302147009074","0.190769085855507","0.221835208162641"
"nicht erwerbstätig","2010","(noch) kein Abschluss","maennlich","365","0.738594081721196","0.700570762286344","0.776617401156048"
"nicht erwerbstätig","2010","(noch) kein Abschluss","weiblich","448","0.824696952087138","0.793006571592316","0.85638733258196"
"nicht erwerbstätig","2010","Hauptschule","maennlich","1571","","",""
"nicht erwerbstätig","2010","Hauptschule","weiblich","2583","","",""
"nicht erwerbstätig","2010","Realschule","maennlich","569","0.244517399217776","0.228202472186008","0.260832326249544"
"nicht erwerbstätig","2010","Realschule","weiblich","1653","","",""
"nicht erwerbstätig","2010","(Fach-)Abitur","maennlich","345","0.329068774814958","0.303020712399039","0.355116837230877"
"nicht erwerbstätig","2010","(Fach-)Abitur","weiblich","790","0.360407117081618","0.338300744525297","0.382513489637939"
"nicht erwerbstätig","2010","AkademikerIn","maennlich","757","0.316452388545953","0.29912930550714","0.333775471584767"
"nicht erwerbstätig","2010","AkademikerIn","weiblich","914","0.300259825759478","0.282664610110624","0.317855041408333"
"Andere","2010","(noch) kein Abschluss","maennlich","80","0.129279267393242","0.100246175252801","0.158312359533684"
"Andere","2010","(noch) kein Abschluss","weiblich","86","0.123587529788061","0.0961574465511542","0.151017613024967"
"Andere","2010","Hauptschule","maennlich","177","","",""
"Andere","2010","Hauptschule","weiblich","361","0.0758121102754167","0.0674833251523679","0.0841408953984656"
"Andere","2010","Realschule","maennlich","154","","",""
"Andere","2010","Realschule","weiblich","507","0.119731369133483","0.109866007428851","0.129596730838115"
"Andere","2010","(Fach-)Abitur","maennlich","118","","",""
"Andere","2010","(Fach-)Abitur","weiblich","259","","",""
"Andere","2010","AkademikerIn","maennlich","67","0.0282691828558392","0.0220958992586505","0.0344424664530279"
"Andere","2010","AkademikerIn","weiblich","131","","",""
"voll erwerbstätig","2011","(noch) kein Abschluss","maennlich","79","0.165751530332342","0.136851651897805","0.194651408766878"
"voll erwerbstätig","2011","(noch) kein Abschluss","weiblich","16","","",""
"voll erwerbstätig","2011","Hauptschule","maennlich","2065","","",""
"voll erwerbstätig","2011","Hauptschule","weiblich","527","0.125201699972452","0.115718016285669","0.134685383659235"
"voll erwerbstätig","2011","Realschule","maennlich","2154","","",""
"voll erwerbstätig","2011","Realschule","weiblich","1237","","",""
"voll erwerbstätig","2011","(Fach-)Abitur","maennlich","832","0.518240714790523","0.492504503000748","0.543976926580298"
"voll erwerbstätig","2011","(Fach-)Abitur","weiblich","463","0.28718852399151","0.268226068176858","0.306150979806162"
"voll erwerbstätig","2011","AkademikerIn","maennlich","2084","","",""
"voll erwerbstätig","2011","AkademikerIn","weiblich","1092","","",""
"Teilzeit","2011","(noch) kein Abschluss","maennlich","15","","",""
"Teilzeit","2011","(noch) kein Abschluss","weiblich","25","","",""
"Teilzeit","2011","Hauptschule","maennlich","81","0.0162073830315828","0.012437151063927","0.0199776149992385"
"Teilzeit","2011","Hauptschule","weiblich","699","0.126781658697347","0.117246945774589","0.136316371620106"
"Teilzeit","2011","Realschule","maennlich","72","0.0213324041247547","0.0162295842493949","0.0264352240001145"
"Teilzeit","2011","Realschule","weiblich","1363","","",""
"Teilzeit","2011","(Fach-)Abitur","maennlich","57","0.0538082834337753","0.0421863616109292","0.0654302052566214"
"Teilzeit","2011","(Fach-)Abitur","weiblich","567","0.197309361199235","0.180630298401277","0.213988423997194"
"Teilzeit","2011","AkademikerIn","maennlich","144","","",""
"Teilzeit","2011","AkademikerIn","weiblich","861","0.198575068285519","0.18431178074096","0.212838355830078"
"nicht erwerbstätig","2011","(noch) kein Abschluss","maennlich","461","0.677208449428436","0.640872057916414","0.713544840940459"
"nicht erwerbstätig","2011","(noch) kein Abschluss","weiblich","527","0.792812442731981","0.7624394837255","0.823185401738463"
"nicht erwerbstätig","2011","Hauptschule","maennlich","1972","","",""
"nicht erwerbstätig","2011","Hauptschule","weiblich","3039","0.679556646312122","0.666184335921611","0.692928956702634"
"nicht erwerbstätig","2011","Realschule","maennlich","683","0.242734272144715","0.227592997622415","0.257875546667016"
"nicht erwerbstätig","2011","Realschule","weiblich","1745","","",""
"nicht erwerbstätig","2011","(Fach-)Abitur","maennlich","441","0.333734942904476","0.309447143411989","0.358022742396963"
"nicht erwerbstätig","2011","(Fach-)Abitur","weiblich","880","0.374884508523015","0.354595885278419","0.395173131767611"
"nicht erwerbstätig","2011","AkademikerIn","maennlich","902","0.296738316724062","0.28092787865467","0.312548754793453"
"nicht erwerbstätig","2011","AkademikerIn","weiblich","896","0.322437021534139","0.305725225077707","0.339148817990571"
"Andere","2011","(noch) kein Abschluss","maennlich","81","0.137086596579481","0.110356493235929","0.163816699923033"
"Andere","2011","(noch) kein Abschluss","weiblich","116","","",""
"Andere","2011","Hauptschule","maennlich","191","","",""
"Andere","2011","Hauptschule","weiblich","413","0.0684599950180784","0.0612233516737749","0.0756966383623819"
"Andere","2011","Realschule","maennlich","171","","",""
"Andere","2011","Realschule","weiblich","539","0.103592363891556","0.0950460879964482","0.112138639786664"
"Andere","2011","(Fach-)Abitur","maennlich","118","","",""
"Andere","2011","(Fach-)Abitur","weiblich","277","","",""
"Andere","2011","AkademikerIn","maennlich","77","0.0273224028641936","0.0216802803405933","0.0329645253877938"
"Andere","2011","AkademikerIn","weiblich","156","","",""
"voll erwerbstätig","2012","(noch) kein Abschluss","maennlich","83","0.16878752269878","0.139398713277116","0.198176332120444"
"voll erwerbstätig","2012","(noch) kein Abschluss","weiblich","13","","",""
"voll erwerbstätig","2012","Hauptschule","maennlich","2001","","",""
"voll erwerbstätig","2012","Hauptschule","weiblich","518","0.122842528989565","0.113236771586739","0.132448286392391"
"voll erwerbstätig","2012","Realschule","maennlich","2058","","",""
"voll erwerbstätig","2012","Realschule","weiblich","1195","","",""
"voll erwerbstätig","2012","(Fach-)Abitur","maennlich","834","0.538158622156915","0.51228305368873","0.5640341906251"
"voll erwerbstätig","2012","(Fach-)Abitur","weiblich","492","0.305317526384394","0.285763985905171","0.324871066863618"
"voll erwerbstätig","2012","AkademikerIn","maennlich","1986","","",""
"voll erwerbstätig","2012","AkademikerIn","weiblich","1136","","",""
"Teilzeit","2012","(noch) kein Abschluss","maennlich","12","","",""
"Teilzeit","2012","(noch) kein Abschluss","weiblich","32","0.0514287492296186","0.0351364003798038","0.0677210980794335"
"Teilzeit","2012","Hauptschule","maennlich","90","0.0157306727189571","0.0119759838789968","0.0194853615589174"
"Teilzeit","2012","Hauptschule","weiblich","711","0.139312604292636","0.129179643006962","0.149445565578309"
"Teilzeit","2012","Realschule","maennlich","85","0.023681997176644","0.0183040938126751","0.029059900540613"
"Teilzeit","2012","Realschule","weiblich","1371","","",""
"Teilzeit","2012","(Fach-)Abitur","maennlich","66","0.0470884107279966","0.0360940078002476","0.0580828136557457"
"Teilzeit","2012","(Fach-)Abitur","weiblich","577","0.202514004123239","0.185451395498888","0.21957661274759"
"Teilzeit","2012","AkademikerIn","maennlich","160","","",""
"Teilzeit","2012","AkademikerIn","weiblich","808","0.184694301343669","0.170801439839071","0.198587162848268"
"nicht erwerbstätig","2012","(noch) kein Abschluss","maennlich","421","0.669400749586778","0.632490258314694","0.706311240858862"
"nicht erwerbstätig","2012","(noch) kein Abschluss","weiblich","528","0.760217927012456","0.728724265964036","0.791711588060875"
"nicht erwerbstätig","2012","Hauptschule","maennlich","1930","","",""
"nicht erwerbstätig","2012","Hauptschule","weiblich","2842","","",""
"nicht erwerbstätig","2012","Realschule","maennlich","730","0.251824063763862","0.236472286358323","0.267175841169402"
"nicht erwerbstätig","2012","Realschule","weiblich","1644","","",""
"nicht erwerbstätig","2012","(Fach-)Abitur","maennlich","394","0.315592273786412","0.291470515499601","0.339714032073223"
"nicht erwerbstätig","2012","(Fach-)Abitur","weiblich","767","0.340660974427118","0.320538937146243","0.360783011707993"
"nicht erwerbstätig","2012","AkademikerIn","maennlich","909","0.299811777660237","0.283809068726879","0.315814486593594"
"nicht erwerbstätig","2012","AkademikerIn","weiblich","913","0.338744075932699","0.321799708441423","0.355688443423975"
"Andere","2012","(noch) kein Abschluss","maennlich","108","","",""
"Andere","2012","(noch) kein Abschluss","weiblich","133","","",""
"Andere","2012","Hauptschule","maennlich","198","","",""
"Andere","2012","Hauptschule","weiblich","415","0.07343146366458","0.0657984098693513","0.0810645174598087"
"Andere","2012","Realschule","maennlich","198","","",""
"Andere","2012","Realschule","weiblich","524","0.0990388948474786","0.0905296723757473","0.10754811731921"
"Andere","2012","(Fach-)Abitur","maennlich","132","","",""
"Andere","2012","(Fach-)Abitur","weiblich","295","","",""
"Andere","2012","AkademikerIn","maennlich","94","0.0302991032678176","0.0243122922812835","0.0362859142543517"
"Andere","2012","AkademikerIn","weiblich","140","","",""
"voll erwerbstätig","2013","(noch) kein Abschluss","maennlich","116","","",""
"voll erwerbstätig","2013","(noch) kein Abschluss","weiblich","30","0.0355253818227814","0.0235382540979864","0.0475125095475765"
"voll erwerbstätig","2013","Hauptschule","maennlich","2309","","",""
"voll erwerbstätig","2013","Hauptschule","weiblich","603","0.116552893349011","0.107518308685884","0.125587478012137"
"voll erwerbstätig","2013","Realschule","maennlich","2041","","",""
"voll erwerbstätig","2013","Realschule","weiblich","1201","","",""
"voll erwerbstätig","2013","(Fach-)Abitur","maennlich","1074","","",""
"voll erwerbstätig","2013","(Fach-)Abitur","weiblich","611","0.304099655542939","0.286417186481836","0.321782124604042"
"voll erwerbstätig","2013","AkademikerIn","maennlich","2225","","",""
"voll erwerbstätig","2013","AkademikerIn","weiblich","1253","","",""
"Teilzeit","2013","(noch) kein Abschluss","maennlich","22","","",""
"Teilzeit","2013","(noch) kein Abschluss","weiblich","55","0.0594039744900973","0.0440962839027301","0.0747116650774645"
"Teilzeit","2013","Hauptschule","maennlich","115","","",""
"Teilzeit","2013","Hauptschule","weiblich","804","0.127835748693348","0.118434583443783","0.137236913942914"
"Teilzeit","2013","Realschule","maennlich","92","0.0216641684086202","0.0165401320894592","0.0267882047277812"
"Teilzeit","2013","Realschule","weiblich","1366","","",""
"Teilzeit","2013","(Fach-)Abitur","maennlich","88","0.0577129035168106","0.0471292221374781","0.068296584896143"
"Teilzeit","2013","(Fach-)Abitur","weiblich","719","0.21277973350913","0.197048068843889","0.228511398174371"
"Teilzeit","2013","AkademikerIn","maennlich","178","","",""
"Teilzeit","2013","AkademikerIn","weiblich","963","0.216960774682752","0.203150877065015","0.23077067230049"
"nicht erwerbstätig","2013","(noch) kein Abschluss","maennlich","582","0.707389835822554","0.676677813463918","0.73810185818119"
"nicht erwerbstätig","2013","(noch) kein Abschluss","weiblich","654","0.711359829679533","0.682015553006045","0.740704106353021"
"nicht erwerbstätig","2013","Hauptschule","maennlich","1927","","",""
"nicht erwerbstätig","2013","Hauptschule","weiblich","2895","","",""
"nicht erwerbstätig","2013","Realschule","maennlich","702","0.250232653669057","0.234987477062356","0.265477830275759"
"nicht erwerbstätig","2013","Realschule","weiblich","1607","","",""
"nicht erwerbstätig","2013","(Fach-)Abitur","maennlich","510","0.297732890476095","0.276980255643285","0.318485525308904"
"nicht erwerbstätig","2013","(Fach-)Abitur","weiblich","897","0.344550377385772","0.326283789073097","0.362816965698447"
"nicht erwerbstätig","2013","AkademikerIn","maennlich","938","0.298664082492332","0.283370000685974","0.313958164298691"
"nicht erwerbstätig","2013","AkademikerIn","weiblich","980","0.312288668596983","0.296761606437738","0.327815730756227"
"Andere","2013","(noch) kein Abschluss","maennlich","123","","",""
"Andere","2013","(noch) kein Abschluss","weiblich","177","","",""
"Andere","2013","Hauptschule","maennlich","269","","",""
"Andere","2013","Hauptschule","weiblich","544","0.0846945957508285","0.0768554768964337","0.0925337146052232"
"Andere","2013","Realschule","maennlich","266","","",""
"Andere","2013","Realschule","weiblich","577","0.0996950044598692","0.0911760341561436","0.108213974763595"
"Andere","2013","(Fach-)Abitur","maennlich","193","","",""
"Andere","2013","(Fach-)Abitur","weiblich","373","0.138570233562159","0.125289981172666","0.151850485951652"
"Andere","2013","AkademikerIn","maennlich","99","0.0309968398298385","0.0252053516271099","0.0367883280325671"
"Andere","2013","AkademikerIn","weiblich","226","","",""
"voll erwerbstätig","2014","(noch) kein Abschluss","maennlich","86","0.123429046000089","0.0985411000472907","0.148316991952888"
"voll erwerbstätig","2014","(noch) kein Abschluss","weiblich","24","","",""
"voll erwerbstätig","2014","Hauptschule","maennlich","1948","","",""
"voll erwerbstätig","2014","Hauptschule","weiblich","521","0.115186094724751","0.105554063934335","0.124818125515166"
"voll erwerbstätig","2014","Realschule","maennlich","1818","","",""
"voll erwerbstätig","2014","Realschule","weiblich","1049","","",""
"voll erwerbstätig","2014","(Fach-)Abitur","maennlich","949","0.529051052793841","0.505274148009589","0.552827957578092"
"voll erwerbstätig","2014","(Fach-)Abitur","weiblich","534","0.295730188216694","0.276919045594697","0.31454133083869"
"voll erwerbstätig","2014","AkademikerIn","maennlich","1931","","",""
"voll erwerbstätig","2014","AkademikerIn","weiblich","1142","","",""
"Teilzeit","2014","(noch) kein Abschluss","maennlich","15","","",""
"Teilzeit","2014","(noch) kein Abschluss","weiblich","28","","",""
"Teilzeit","2014","Hauptschule","maennlich","96","0.0227275173057417","0.018132496315886","0.0273225382955975"
"Teilzeit","2014","Hauptschule","weiblich","703","0.13432465690396","0.124036270675831","0.144613043132089"
"Teilzeit","2014","Realschule","maennlich","81","0.0305660492244796","0.0241763491550423","0.0369557492939168"
"Teilzeit","2014","Realschule","weiblich","1194","","",""
"Teilzeit","2014","(Fach-)Abitur","maennlich","87","0.062762013038275","0.0512090605944756","0.0743149654820744"
"Teilzeit","2014","(Fach-)Abitur","weiblich","622","0.21390106565589","0.196998879222128","0.230803252089652"
"Teilzeit","2014","AkademikerIn","maennlich","166","","",""
"Teilzeit","2014","AkademikerIn","weiblich","858","0.199716658941743","0.185704237695348","0.213729080188138"
"nicht erwerbstätig","2014","(noch) kein Abschluss","maennlich","469","0.718143397271615","0.684102066984614","0.752184727558616"
"nicht erwerbstätig","2014","(noch) kein Abschluss","weiblich","570","0.757253201783423","0.726851441797301","0.787654961769545"
"nicht erwerbstätig","2014","Hauptschule","maennlich","1764","","",""
"nicht erwerbstätig","2014","Hauptschule","weiblich","2522","","",""
"nicht erwerbstätig","2014","Realschule","maennlich","654","0.248061042203125","0.232029611527019","0.264092472879232"
"nicht erwerbstätig","2014","Realschule","weiblich","1404","","",""
"nicht erwerbstätig","2014","(Fach-)Abitur","maennlich","448","0.287014338824638","0.265466098680108","0.308562578969169"
"nicht erwerbstätig","2014","(Fach-)Abitur","weiblich","736","0.329629980716422","0.310253787613107","0.349006173819737"
"nicht erwerbstätig","2014","AkademikerIn","maennlich","900","0.29868765907298","0.282576320499161","0.3147989976468"
"nicht erwerbstätig","2014","AkademikerIn","weiblich","932","0.322461751877915","0.306078875152391","0.33884462860344"
"Andere","2014","(noch) kein Abschluss","maennlich","101","","",""
"Andere","2014","(noch) kein Abschluss","weiblich","142","","",""
"Andere","2014","Hauptschule","maennlich","233","","",""
"Andere","2014","Hauptschule","weiblich","474","0.0883371763268501","0.0797750674774918","0.0968992851762085"
"Andere","2014","Realschule","maennlich","235","","",""
"Andere","2014","Realschule","weiblich","514","0.09858710796641","0.0895293402511895","0.107644875681631"
"Andere","2014","(Fach-)Abitur","maennlich","209","","",""
"Andere","2014","(Fach-)Abitur","weiblich","369","0.160738765410995","0.14559943366289","0.1758780971591"
"Andere","2014","AkademikerIn","maennlich","103","","",""
"Andere","2014","AkademikerIn","weiblich","195","","",""
"voll erwerbstätig","2015","(noch) kein Abschluss","maennlich","105","","",""
"voll erwerbstätig","2015","(noch) kein Abschluss","weiblich","26","","",""
"voll erwerbstätig","2015","Hauptschule","maennlich","1852","","",""
"voll erwerbstätig","2015","Hauptschule","weiblich","458","0.107251063224985","0.0976293084861279","0.116872817963843"
"voll erwerbstätig","2015","Realschule","maennlich","1718","","",""
"voll erwerbstätig","2015","Realschule","weiblich","1018","","",""
"voll erwerbstätig","2015","(Fach-)Abitur","maennlich","1030","","",""
"voll erwerbstätig","2015","(Fach-)Abitur","weiblich","564","0.301146093490911","0.282777051808157","0.319515135173665"
"voll erwerbstätig","2015","AkademikerIn","maennlich","1959","","",""
"voll erwerbstätig","2015","AkademikerIn","weiblich","1156","","",""
"Teilzeit","2015","(noch) kein Abschluss","maennlich","23","","",""
"Teilzeit","2015","(noch) kein Abschluss","weiblich","43","0.0538682486429655","0.037807364852856","0.0699291324330751"
"Teilzeit","2015","Hauptschule","maennlich","113","","",""
"Teilzeit","2015","Hauptschule","weiblich","658","0.141422476263191","0.130587254991025","0.152257697535357"
"Teilzeit","2015","Realschule","maennlich","79","0.0264430338125872","0.0203639047887815","0.0325221628363928"
"Teilzeit","2015","Realschule","weiblich","1153","","",""
"Teilzeit","2015","(Fach-)Abitur","maennlich","84","0.0586117168010595","0.0476840982205995","0.0695393353815195"
"Teilzeit","2015","(Fach-)Abitur","weiblich","664","0.225119529999193","0.208395974013491","0.241843085984895"
"Teilzeit","2015","AkademikerIn","maennlich","181","","",""
"Teilzeit","2015","AkademikerIn","weiblich","891","0.228201468626133","0.21371502549368","0.242687911758586"
"nicht erwerbstätig","2015","(noch) kein Abschluss","maennlich","393","0.637125158366377","0.598842456093713","0.675407860639041"
"nicht erwerbstätig","2015","(noch) kein Abschluss","weiblich","548","0.717291287167907","0.685254822994928","0.749327751340886"
"nicht erwerbstätig","2015","Hauptschule","maennlich","1690","","",""
"nicht erwerbstätig","2015","Hauptschule","weiblich","2439","","",""
"nicht erwerbstätig","2015","Realschule","maennlich","664","0.256652939429906","0.240103854987466","0.273202023872347"
"nicht erwerbstätig","2015","Realschule","weiblich","1346","","",""
"nicht erwerbstätig","2015","(Fach-)Abitur","maennlich","477","0.288893680736591","0.267808117690781","0.309979243782401"
"nicht erwerbstätig","2015","(Fach-)Abitur","weiblich","827","0.329237226945554","0.310420519727688","0.348053934163419"
"nicht erwerbstätig","2015","AkademikerIn","maennlich","944","0.30739007453988","0.291398245552278","0.323381903527481"
"nicht erwerbstätig","2015","AkademikerIn","weiblich","967","0.310568480423129","0.294595909310795","0.326541051535462"
"Andere","2015","(noch) kein Abschluss","maennlich","85","0.148372893094497","0.120071109907051","0.176674676281942"
"Andere","2015","(noch) kein Abschluss","weiblich","142","","",""
"Andere","2015","Hauptschule","maennlich","242","","",""
"Andere","2015","Hauptschule","weiblich","418","0.0880177932634993","0.0792079693299899","0.0968276171970086"
"Andere","2015","Realschule","maennlich","215","","",""
"Andere","2015","Realschule","weiblich","455","0.0931642946852418","0.0841250419970857","0.102203547373398"
"Andere","2015","(Fach-)Abitur","maennlich","184","","",""
"Andere","2015","(Fach-)Abitur","weiblich","341","0.144497149564343","0.130419016861312","0.158575282267373"
"Andere","2015","AkademikerIn","maennlich","114","","",""
"Andere","2015","AkademikerIn","weiblich","210","","",""
"voll erwerbstätig","2016","(noch) kein Abschluss","maennlich","116","","",""
"voll erwerbstätig","2016","(noch) kein Abschluss","weiblich","25","","",""
"voll erwerbstätig","2016","Hauptschule","maennlich","1654","","",""
"voll erwerbstätig","2016","Hauptschule","weiblich","441","0.118574599300576","0.108276753132477","0.128872445468676"
"voll erwerbstätig","2016","Realschule","maennlich","1537","","",""
"voll erwerbstätig","2016","Realschule","weiblich","952","0.285748661777158","0.271146441013013","0.300350882541303"
"voll erwerbstätig","2016","(Fach-)Abitur","maennlich","922","0.548448009599193","0.525850359675297","0.571045659523088"
"voll erwerbstätig","2016","(Fach-)Abitur","weiblich","539","0.317016196853636","0.298239030725221","0.335793362982052"
"voll erwerbstätig","2016","AkademikerIn","maennlich","1779","","",""
"voll erwerbstätig","2016","AkademikerIn","weiblich","1087","","",""
"Teilzeit","2016","(noch) kein Abschluss","maennlich","34","0.0315839910637547","0.021346117332819","0.0418218647946904"
"Teilzeit","2016","(noch) kein Abschluss","weiblich","40","0.0513828159772849","0.038611619345497","0.0641540126090728"
"Teilzeit","2016","Hauptschule","maennlich","129","","",""
"Teilzeit","2016","Hauptschule","weiblich","624","0.160020032639197","0.148341738006837","0.171698327271557"
"Teilzeit","2016","Realschule","maennlich","76","0.0307253105578386","0.0238905189866542","0.037560102129023"
"Teilzeit","2016","Realschule","weiblich","1094","","",""
"Teilzeit","2016","(Fach-)Abitur","maennlich","96","0.0551484259189401","0.0447829315615777","0.0655139202763026"
"Teilzeit","2016","(Fach-)Abitur","weiblich","635","0.230496349221017","0.213501336717922","0.247491361724113"
"Teilzeit","2016","AkademikerIn","maennlich","194","","",""
"Teilzeit","2016","AkademikerIn","weiblich","840","0.217044109978505","0.20274782208502","0.231340397871989"
"nicht erwerbstätig","2016","(noch) kein Abschluss","maennlich","867","0.687761962773669","0.660634619352409","0.714889306194929"
"nicht erwerbstätig","2016","(noch) kein Abschluss","weiblich","966","0.755160502956757","0.730286967456422","0.780034038457092"
"nicht erwerbstätig","2016","Hauptschule","maennlich","1868","","",""
