"erwst","year","migback","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2011","direkter Migrationshintergrund","Staedtischer Raum","870","0.35590085543789","0.337057287936782","0.374744422938998"
"voll erwerbstätig","2011","direkter Migrationshintergrund","Laendlicher Raum","260","","",""
"voll erwerbstätig","2011","indirekter Migrationshintergrund","Staedtischer Raum","408","0.414004543428518","0.385324301258263","0.442684785598772"
"voll erwerbstätig","2011","indirekter Migrationshintergrund","Laendlicher Raum","84","0.335227335039899","0.278919024402278","0.39153564567752"
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Teilzeit","2011","kein Migrationshintergrund","Staedtischer Raum","2149","","",""
"Teilzeit","2011","kein Migrationshintergrund","Laendlicher Raum","1219","","",""
"Teilzeit","2011","direkter Migrationshintergrund","Staedtischer Raum","313","0.112270789558587","0.0998458039531471","0.124695775164026"
"Teilzeit","2011","direkter Migrationshintergrund","Laendlicher Raum","85","0.113154426153497","0.0911063209728476","0.135202531334147"
"Teilzeit","2011","indirekter Migrationshintergrund","Staedtischer Raum","137","","",""
"Teilzeit","2011","indirekter Migrationshintergrund","Laendlicher Raum","35","0.150095571706787","0.107493060961177","0.192698082452396"
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2011","kein Migrationshintergrund","Staedtischer Raum","6027","0.435270190651258","0.427294424035156","0.44324595726736"
"nicht erwerbstätig","2011","kein Migrationshintergrund","Laendlicher Raum","3782","0.424609856165224","0.414604358442504","0.434615353887943"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","Staedtischer Raum","1127","","",""
"nicht erwerbstätig","2011","direkter Migrationshintergrund","Laendlicher Raum","361","0.444891901232998","0.410303735672648","0.479480066793349"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","Staedtischer Raum","441","0.353754900901706","0.325914018235665","0.381595783567747"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","Laendlicher Raum","104","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Andere","2011","kein Migrationshintergrund","Staedtischer Raum","1092","","",""
"Andere","2011","kein Migrationshintergrund","Laendlicher Raum","759","0.0775364675211238","0.0721228189304399","0.0829501161118077"
"Andere","2011","direkter Migrationshintergrund","Staedtischer Raum","170","","",""
"Andere","2011","direkter Migrationshintergrund","Laendlicher Raum","87","0.125356647361427","0.10231037545451","0.148402919268345"
"Andere","2011","indirekter Migrationshintergrund","Staedtischer Raum","147","","",""
"Andere","2011","indirekter Migrationshintergrund","Laendlicher Raum","47","0.20042600989733","0.152676097590535","0.248175922204124"
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"voll erwerbstätig","2012","kein Migrationshintergrund","Staedtischer Raum","5389","0.39499462812511","0.38702433395884","0.40296492229138"
"voll erwerbstätig","2012","kein Migrationshintergrund","Laendlicher Raum","3485","0.384517054178645","0.374621358289771","0.394412750067518"
"voll erwerbstätig","2012","direkter Migrationshintergrund","Staedtischer Raum","849","0.377134240620342","0.357213839844864","0.39705464139582"
"voll erwerbstätig","2012","direkter Migrationshintergrund","Laendlicher Raum","273","","",""
"voll erwerbstätig","2012","indirekter Migrationshintergrund","Staedtischer Raum","400","0.410212483894315","0.381145232093929","0.439279735694701"
"voll erwerbstätig","2012","indirekter Migrationshintergrund","Laendlicher Raum","91","0.387012361663277","0.3285897809598","0.445434942366754"
"voll erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"voll erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Teilzeit","2012","kein Migrationshintergrund","Staedtischer Raum","2094","","",""
"Teilzeit","2012","kein Migrationshintergrund","Laendlicher Raum","1256","","",""
"Teilzeit","2012","direkter Migrationshintergrund","Staedtischer Raum","319","0.12538565818826","0.1117748131296","0.138996503246919"
"Teilzeit","2012","direkter Migrationshintergrund","Laendlicher Raum","97","0.116177969388814","0.0938188913614448","0.138537047416183"
"Teilzeit","2012","indirekter Migrationshintergrund","Staedtischer Raum","145","","",""
"Teilzeit","2012","indirekter Migrationshintergrund","Laendlicher Raum","36","0.131006069401212","0.0905348266733486","0.171477312129075"
"Teilzeit","2012","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Teilzeit","2012","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2012","kein Migrationshintergrund","Staedtischer Raum","5813","0.430020830643851","0.421948975130064","0.438092686157638"
"nicht erwerbstätig","2012","kein Migrationshintergrund","Laendlicher Raum","3765","0.434455767683628","0.424372841273882","0.444538694093374"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","Staedtischer Raum","937","0.426407508760562","0.406080802491854","0.446734215029271"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","Laendlicher Raum","340","0.440367159087139","0.405727895762294","0.475006422411984"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","Staedtischer Raum","388","0.32046781896545","0.292890694761649","0.348044943169251"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","Laendlicher Raum","98","0.371863504422066","0.313892442911633","0.429834565932499"
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Andere","2012","kein Migrationshintergrund","Staedtischer Raum","1155","","",""
"Andere","2012","kein Migrationshintergrund","Laendlicher Raum","778","0.0760324673661722","0.0706409821010309","0.0814239526313135"
"Andere","2012","direkter Migrationshintergrund","Staedtischer Raum","169","","",""
"Andere","2012","direkter Migrationshintergrund","Laendlicher Raum","79","0.0901103551284658","0.0701305475502181","0.110090162706714"
"Andere","2012","indirekter Migrationshintergrund","Staedtischer Raum","167","","",""
"Andere","2012","indirekter Migrationshintergrund","Laendlicher Raum","42","0.110118064513445","0.0725699667109239","0.147666162315966"
"Andere","2012","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Andere","2012","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"voll erwerbstätig","2013","kein Migrationshintergrund","Staedtischer Raum","5138","0.384177147678106","0.376050105036788","0.392304190319424"
"voll erwerbstätig","2013","kein Migrationshintergrund","Laendlicher Raum","3236","0.371616065053551","0.36150817265689","0.381723957450211"
"voll erwerbstätig","2013","direkter Migrationshintergrund","Staedtischer Raum","1883","","",""
"voll erwerbstätig","2013","direkter Migrationshintergrund","Laendlicher Raum","613","0.368240942240143","0.344382612310069","0.392099272170217"
"voll erwerbstätig","2013","indirekter Migrationshintergrund","Staedtischer Raum","654","0.403278090122874","0.380875842984271","0.425680337261477"
"voll erwerbstätig","2013","indirekter Migrationshintergrund","Laendlicher Raum","139","","",""
"voll erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"voll erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Teilzeit","2013","kein Migrationshintergrund","Staedtischer Raum","2037","","",""
"Teilzeit","2013","kein Migrationshintergrund","Laendlicher Raum","1296","","",""
"Teilzeit","2013","direkter Migrationshintergrund","Staedtischer Raum","685","0.120778152803084","0.111594753369764","0.129961552236403"
"Teilzeit","2013","direkter Migrationshintergrund","Laendlicher Raum","177","","",""
"Teilzeit","2013","indirekter Migrationshintergrund","Staedtischer Raum","218","","",""
"Teilzeit","2013","indirekter Migrationshintergrund","Laendlicher Raum","43","0.0924820011777639","0.0636185112294952","0.121345491126033"
"Teilzeit","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Teilzeit","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","kein Migrationshintergrund","Staedtischer Raum","5373","0.42980193043236","0.421530398964772","0.438073461899947"
"nicht erwerbstätig","2013","kein Migrationshintergrund","Laendlicher Raum","3486","0.439664033413728","0.429281925164014","0.450046141663443"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","Staedtischer Raum","1771","","",""
"nicht erwerbstätig","2013","direkter Migrationshintergrund","Laendlicher Raum","604","0.418402588956051","0.394001642120152","0.44280353579195"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","Staedtischer Raum","655","0.340316477479629","0.318678703251471","0.361954251707787"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","Laendlicher Raum","140","","",""
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Andere","2013","kein Migrationshintergrund","Staedtischer Raum","1212","","",""
"Andere","2013","kein Migrationshintergrund","Laendlicher Raum","762","0.0772449472734191","0.0716605142120526","0.0828293803347856"
"Andere","2013","direkter Migrationshintergrund","Staedtischer Raum","498","0.0954834885968186","0.0872015418073741","0.103765435386263"
"Andere","2013","direkter Migrationshintergrund","Laendlicher Raum","176","","",""
"Andere","2013","indirekter Migrationshintergrund","Staedtischer Raum","315","0.154321412976503","0.13782387864801","0.170818947304996"
"Andere","2013","indirekter Migrationshintergrund","Laendlicher Raum","65","0.148562119806258","0.113127878671462","0.183996360941053"
"Andere","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Andere","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"voll erwerbstätig","2014","kein Migrationshintergrund","Staedtischer Raum","4631","0.382922730428221","0.374419530762814","0.391425930093628"
"voll erwerbstätig","2014","kein Migrationshintergrund","Laendlicher Raum","2938","","",""
"voll erwerbstätig","2014","direkter Migrationshintergrund","Staedtischer Raum","1474","","",""
"voll erwerbstätig","2014","direkter Migrationshintergrund","Laendlicher Raum","494","0.390823735029652","0.364340487017083","0.417306983042221"
"voll erwerbstätig","2014","indirekter Migrationshintergrund","Staedtischer Raum","553","0.391064451859338","0.366879816121795","0.415249087596881"
"voll erwerbstätig","2014","indirekter Migrationshintergrund","Laendlicher Raum","136","","",""
"voll erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"voll erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Teilzeit","2014","kein Migrationshintergrund","Staedtischer Raum","1858","","",""
"Teilzeit","2014","kein Migrationshintergrund","Laendlicher Raum","1123","","",""
"Teilzeit","2014","direkter Migrationshintergrund","Staedtischer Raum","536","0.117817211448667","0.107648127088811","0.127986295808524"
"Teilzeit","2014","direkter Migrationshintergrund","Laendlicher Raum","166","","",""
"Teilzeit","2014","indirekter Migrationshintergrund","Staedtischer Raum","174","","",""
"Teilzeit","2014","indirekter Migrationshintergrund","Laendlicher Raum","46","0.116343428900143","0.0831295756097612","0.149557282190524"
"Teilzeit","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Teilzeit","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2014","kein Migrationshintergrund","Staedtischer Raum","4948","0.4230531671251","0.414411005165027","0.431695329085174"
"nicht erwerbstätig","2014","kein Migrationshintergrund","Laendlicher Raum","3184","0.431240368503253","0.42039267856709","0.442088058439416"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","Staedtischer Raum","1432","","",""
"nicht erwerbstätig","2014","direkter Migrationshintergrund","Laendlicher Raum","496","0.388009454915293","0.361560847769575","0.414458062061012"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","Staedtischer Raum","560","0.34099199620101","0.317498526912436","0.364485465489585"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","Laendlicher Raum","119","","",""
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Andere","2014","kein Migrationshintergrund","Staedtischer Raum","1117","","",""
"Andere","2014","kein Migrationshintergrund","Laendlicher Raum","762","0.0871748557072721","0.0809960776921961","0.0933536337223482"
"Andere","2014","direkter Migrationshintergrund","Staedtischer Raum","419","0.0938282437795975","0.0846307342832707","0.103025753275924"
"Andere","2014","direkter Migrationshintergrund","Laendlicher Raum","148","","",""
"Andere","2014","indirekter Migrationshintergrund","Staedtischer Raum","277","","",""
"Andere","2014","indirekter Migrationshintergrund","Laendlicher Raum","57","0.141076927184415","0.105018090788961","0.177135763579868"
"Andere","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Andere","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"voll erwerbstätig","2015","kein Migrationshintergrund","Staedtischer Raum","4351","0.379129067485735","0.370424822928476","0.387833312042994"
"voll erwerbstätig","2015","kein Migrationshintergrund","Laendlicher Raum","2754","","",""
"voll erwerbstätig","2015","direkter Migrationshintergrund","Staedtischer Raum","1716","","",""
"voll erwerbstätig","2015","direkter Migrationshintergrund","Laendlicher Raum","636","0.421446179050927","0.396614153437455","0.4462782046644"
"voll erwerbstätig","2015","indirekter Migrationshintergrund","Staedtischer Raum","516","0.42084930174225","0.395455724770633","0.446242878713866"
"voll erwerbstätig","2015","indirekter Migrationshintergrund","Laendlicher Raum","123","","",""
"voll erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"voll erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Teilzeit","2015","kein Migrationshintergrund","Staedtischer Raum","1788","","",""
"Teilzeit","2015","kein Migrationshintergrund","Laendlicher Raum","1123","","",""
"Teilzeit","2015","direkter Migrationshintergrund","Staedtischer Raum","638","0.133535367766803","0.123513122492801","0.143557613040805"
"Teilzeit","2015","direkter Migrationshintergrund","Laendlicher Raum","187","","",""
"Teilzeit","2015","indirekter Migrationshintergrund","Staedtischer Raum","181","","",""
"Teilzeit","2015","indirekter Migrationshintergrund","Laendlicher Raum","34","0.0873779463934626","0.0577088127090083","0.117047080077917"
"Teilzeit","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Teilzeit","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2015","kein Migrationshintergrund","Staedtischer Raum","4750","0.423014436898184","0.41415110632333","0.431877767473037"
"nicht erwerbstätig","2015","kein Migrationshintergrund","Laendlicher Raum","3056","0.425035972633279","0.413967648748812","0.436104296517746"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","Staedtischer Raum","1644","","",""
"nicht erwerbstätig","2015","direkter Migrationshintergrund","Laendlicher Raum","556","0.351266571560416","0.327260518944568","0.375272624176264"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","Staedtischer Raum","515","0.323492670719449","0.299430585609298","0.3475547558296"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","Laendlicher Raum","125","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Andere","2015","kein Migrationshintergrund","Staedtischer Raum","1046","","",""
"Andere","2015","kein Migrationshintergrund","Laendlicher Raum","730","0.0861854689783198","0.0799020686167516","0.0924688693398879"
"Andere","2015","direkter Migrationshintergrund","Staedtischer Raum","427","0.0850779839956376","0.0768576003264575","0.0932983676648176"
"Andere","2015","direkter Migrationshintergrund","Laendlicher Raum","140","","",""
"Andere","2015","indirekter Migrationshintergrund","Staedtischer Raum","240","","",""
"Andere","2015","indirekter Migrationshintergrund","Laendlicher Raum","66","0.17113832473344","0.131567679043523","0.210708970423356"
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"voll erwerbstätig","2016","kein Migrationshintergrund","Staedtischer Raum","4037","0.390687576532085","0.381612648664446","0.399762504399723"
"voll erwerbstätig","2016","kein Migrationshintergrund","Laendlicher Raum","2572","","",""
"voll erwerbstätig","2016","direkter Migrationshintergrund","Staedtischer Raum","1510","","",""
"voll erwerbstätig","2016","direkter Migrationshintergrund","Laendlicher Raum","549","0.38545343791753","0.364895032101991","0.40601184373307"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","Staedtischer Raum","466","0.395318604284541","0.369140835833615","0.421496372735466"
"voll erwerbstätig","2016","indirekter Migrationshintergrund","Laendlicher Raum","117","","",""
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Teilzeit","2016","kein Migrationshintergrund","Staedtischer Raum","1696","","",""
"Teilzeit","2016","kein Migrationshintergrund","Laendlicher Raum","1101","","",""
"Teilzeit","2016","direkter Migrationshintergrund","Staedtischer Raum","606","0.136590504199389","0.127698709138437","0.14548229926034"
"Teilzeit","2016","direkter Migrationshintergrund","Laendlicher Raum","180","","",""
"Teilzeit","2016","indirekter Migrationshintergrund","Staedtischer Raum","189","","",""
"Teilzeit","2016","indirekter Migrationshintergrund","Laendlicher Raum","45","0.0946162188704226","0.0634598102298073","0.125772627511038"
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2016","kein Migrationshintergrund","Staedtischer Raum","4437","0.417604131833738","0.408431374580229","0.426776889087247"
"nicht erwerbstätig","2016","kein Migrationshintergrund","Laendlicher Raum","2829","","",""
"nicht erwerbstätig","2016","direkter Migrationshintergrund","Staedtischer Raum","3145","0.396064747436404","0.383401384186739","0.408728110686069"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","Laendlicher Raum","1245","","",""
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","Staedtischer Raum","466","0.356811686384966","0.331161867709834","0.382461505060098"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","Laendlicher Raum","114","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Andere","2016","kein Migrationshintergrund","Staedtischer Raum","934","0.0774190084846776","0.0724481154481404","0.0823899015212148"
"Andere","2016","kein Migrationshintergrund","Laendlicher Raum","629","0.0795500962741482","0.0732696094924683","0.0858305830558281"
"Andere","2016","direkter Migrationshintergrund","Staedtischer Raum","469","0.0908573874595258","0.0834157773955195","0.0982989975235322"
"Andere","2016","direkter Migrationshintergrund","Laendlicher Raum","179","","",""
"Andere","2016","indirekter Migrationshintergrund","Staedtischer Raum","219","","",""
"Andere","2016","indirekter Migrationshintergrund","Laendlicher Raum","63","0.17007015728098","0.130077248807317","0.210063065754644"
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"voll erwerbstätig","2017","kein Migrationshintergrund","Staedtischer Raum","4768","0.388103946080779","0.379569223342996","0.396638668818563"
"voll erwerbstätig","2017","kein Migrationshintergrund","Laendlicher Raum","3111","0.388869571345288","0.378218334913128","0.399520807777448"
"voll erwerbstätig","2017","direkter Migrationshintergrund","Staedtischer Raum","1519","","",""
"voll erwerbstätig","2017","direkter Migrationshintergrund","Laendlicher Raum","576","0.386824181376537","0.367605975848165","0.406042386904909"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","Staedtischer Raum","529","0.401236959433797","0.376349365356884","0.426124553510711"
"voll erwerbstätig","2017","indirekter Migrationshintergrund","Laendlicher Raum","125","","",""
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Teilzeit","2017","kein Migrationshintergrund","Staedtischer Raum","2017","","",""
"Teilzeit","2017","kein Migrationshintergrund","Laendlicher Raum","1215","","",""
"Teilzeit","2017","direkter Migrationshintergrund","Staedtischer Raum","649","0.129537293358804","0.121230949050828","0.137843637666781"
"Teilzeit","2017","direkter Migrationshintergrund","Laendlicher Raum","191","","",""
"Teilzeit","2017","indirekter Migrationshintergrund","Staedtischer Raum","217","","",""
"Teilzeit","2017","indirekter Migrationshintergrund","Laendlicher Raum","44","0.0824379819539438","0.0530303643676714","0.111845599540216"
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2017","kein Migrationshintergrund","Staedtischer Raum","4704","0.410778312813426","0.402162035333347","0.419394590293505"
"nicht erwerbstätig","2017","kein Migrationshintergrund","Laendlicher Raum","3010","0.403583676838393","0.392864223276457","0.414303130400328"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","Staedtischer Raum","3613","0.412779684369403","0.400601091037897","0.424958277700909"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","Laendlicher Raum","1479","","",""
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","Staedtischer Raum","521","0.333780770313654","0.309836908627249","0.357724632000058"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","Laendlicher Raum","105","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Andere","2017","kein Migrationshintergrund","Staedtischer Raum","1035","","",""
"Andere","2017","kein Migrationshintergrund","Laendlicher Raum","711","0.0804174859963585","0.0744759095584282","0.0863590624342888"
"Andere","2017","direkter Migrationshintergrund","Staedtischer Raum","497","0.0899554279242398","0.0828778859430317","0.0970329699054478"
"Andere","2017","direkter Migrationshintergrund","Laendlicher Raum","221","","",""
"Andere","2017","indirekter Migrationshintergrund","Staedtischer Raum","223","","",""
"Andere","2017","indirekter Migrationshintergrund","Laendlicher Raum","62","0.185251634852007","0.143711182079848","0.226792087624165"
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"voll erwerbstätig","2018","kein Migrationshintergrund","Staedtischer Raum","4533","0.390193939704691","0.381520048851182","0.398867830558201"
"voll erwerbstätig","2018","kein Migrationshintergrund","Laendlicher Raum","2891","","",""
"voll erwerbstätig","2018","direkter Migrationshintergrund","Staedtischer Raum","1592","","",""
"voll erwerbstätig","2018","direkter Migrationshintergrund","Laendlicher Raum","591","0.405537123900836","0.384940364268791","0.426133883532882"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","Staedtischer Raum","515","0.410192338304587","0.385030982433687","0.435353694175486"
"voll erwerbstätig","2018","indirekter Migrationshintergrund","Laendlicher Raum","130","","",""
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Teilzeit","2018","kein Migrationshintergrund","Staedtischer Raum","1970","","",""
"Teilzeit","2018","kein Migrationshintergrund","Laendlicher Raum","1218","","",""
"Teilzeit","2018","direkter Migrationshintergrund","Staedtischer Raum","701","0.136680904487146","0.127946740074545","0.145415068899747"
"Teilzeit","2018","direkter Migrationshintergrund","Laendlicher Raum","211","","",""
"Teilzeit","2018","indirekter Migrationshintergrund","Staedtischer Raum","210","","",""
"Teilzeit","2018","indirekter Migrationshintergrund","Laendlicher Raum","52","0.114665973615091","0.0810936886286645","0.148238258601518"
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2018","kein Migrationshintergrund","Staedtischer Raum","4606","0.403765109558491","0.39504040133314","0.412489817783843"
"nicht erwerbstätig","2018","kein Migrationshintergrund","Laendlicher Raum","2942","","",""
"nicht erwerbstätig","2018","direkter Migrationshintergrund","Staedtischer Raum","3139","0.395806917194687","0.383372903779417","0.408240930609958"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","Laendlicher Raum","1174","","",""
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","Staedtischer Raum","487","0.289653996229079","0.266450159746179","0.312857832711979"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","Laendlicher Raum","106","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Andere","2018","kein Migrationshintergrund","Staedtischer Raum","1040","","",""
"Andere","2018","kein Migrationshintergrund","Laendlicher Raum","632","0.0764745214889841","0.0705320719953652","0.0824169709826029"
"Andere","2018","direkter Migrationshintergrund","Staedtischer Raum","510","0.077966735684919","0.0711494775666595","0.0847839938031785"
"Andere","2018","direkter Migrationshintergrund","Laendlicher Raum","207","","",""
"Andere","2018","indirekter Migrationshintergrund","Staedtischer Raum","256","","",""
"Andere","2018","indirekter Migrationshintergrund","Laendlicher Raum","58","0.114786309745105","0.0811986960479247","0.148373923442286"
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"voll erwerbstätig","2019","kein Migrationshintergrund","Staedtischer Raum","5002","0.396042306510694","0.387412176105332","0.404672436916056"
"voll erwerbstätig","2019","kein Migrationshintergrund","Laendlicher Raum","3069","0.386337050078322","0.375418173237445","0.397255926919199"
"voll erwerbstätig","2019","direkter Migrationshintergrund","Staedtischer Raum","1560","","",""
"voll erwerbstätig","2019","direkter Migrationshintergrund","Laendlicher Raum","573","0.378488103594901","0.356911346964944","0.400064860224858"
"voll erwerbstätig","2019","indirekter Migrationshintergrund","Staedtischer Raum","611","0.421252216438784","0.396011295673342","0.446493137204226"
"voll erwerbstätig","2019","indirekter Migrationshintergrund","Laendlicher Raum","167","","",""
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Teilzeit","2019","kein Migrationshintergrund","Staedtischer Raum","2018","","",""
"Teilzeit","2019","kein Migrationshintergrund","Laendlicher Raum","1183","","",""
"Teilzeit","2019","direkter Migrationshintergrund","Staedtischer Raum","646","0.147652299561098","0.138134687606296","0.157169911515901"
"Teilzeit","2019","direkter Migrationshintergrund","Laendlicher Raum","211","","",""
"Teilzeit","2019","indirekter Migrationshintergrund","Staedtischer Raum","243","","",""
"Teilzeit","2019","indirekter Migrationshintergrund","Laendlicher Raum","57","0.143591028867391","0.10847115384839","0.178710903886393"
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
