"erwst","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2013","5 Einkommensstärkstes Quintil","Westdeutschland","3135","0.573525867870721","0.560967861645602","0.586083874095839"
"Andere","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","171","0.155329269223126","0.133346808339324","0.177311730106929"
"Andere","2014","1 Einkommensschwächstes Quintil","Westdeutschland","536","0.156563702525956","0.144123848002984","0.169003557048928"
"Andere","2014","2","Ostdeutschland","101","0.062748223281684","0.0498784837117406","0.0756179628516274"
"Andere","2014","2","Westdeutschland","593","0.134858433953871","0.124287717945788","0.145429149961955"
"Andere","2014","3","Ostdeutschland","64","0.0476320044018165","0.0355511471534811","0.0597128616501519"
"Andere","2014","3","Westdeutschland","485","0.111615261339702","0.10157951527829","0.121651007401113"
"Andere","2014","4","Ostdeutschland","33","0.0251669525307078","0.0165115313227613","0.0338223737386544"
"Andere","2014","4","Westdeutschland","445","0.0773971036758878","0.0699828476379188","0.0848113597138567"
"Andere","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","17","","",""
"Andere","2014","5 Einkommensstärkstes Quintil","Westdeutschland","335","0.0488165915424873","0.0433274668396627","0.0543057162453119"
"nicht erwerbstätig","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","634","0.622154012870194","0.592729295691241","0.651578730049146"
"nicht erwerbstätig","2014","1 Einkommensschwächstes Quintil","Westdeutschland","1962","0.634771671281384","0.618288733748069","0.6512546088147"
"nicht erwerbstätig","2014","2","Ostdeutschland","668","0.522784847461541","0.496277912406283","0.549291782516799"
"nicht erwerbstätig","2014","2","Westdeutschland","1729","0.505693465754338","0.490220854762941","0.521166076745736"
"nicht erwerbstätig","2014","3","Ostdeutschland","570","0.522463458000415","0.494131460617795","0.550795455383034"
"nicht erwerbstätig","2014","3","Westdeutschland","1343","0.442572541028656","0.426742802532992","0.458402279524321"
"nicht erwerbstätig","2014","4","Ostdeutschland","452","0.343885166423582","0.317636670659598","0.370133662187565"
"nicht erwerbstätig","2014","4","Westdeutschland","1610","0.382604950960267","0.369119835096898","0.396090066823635"
"nicht erwerbstätig","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","139","0.164550317969174","0.138984957384065","0.190115678554283"
"nicht erwerbstätig","2014","5 Einkommensstärkstes Quintil","Westdeutschland","1632","0.261717885776443","0.250520539396515","0.272915232156371"
"Teilzeit","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","99","0.0810289531763293","0.064468318941366","0.0975895874112925"
"Teilzeit","2014","1 Einkommensschwächstes Quintil","Westdeutschland","358","0.0914529082442276","0.0815852045957728","0.101320611892682"
"Teilzeit","2014","2","Ostdeutschland","173","0.103777501078311","0.0875929584277816","0.119962043728841"
"Teilzeit","2014","2","Westdeutschland","577","0.108084017361306","0.098475320939355","0.117692713783256"
"Teilzeit","2014","3","Ostdeutschland","129","0.0871273029129995","0.0711306849915166","0.103123920834482"
"Teilzeit","2014","3","Westdeutschland","600","0.132910280652656","0.122090993815372","0.143729567489939"
"Teilzeit","2014","4","Ostdeutschland","165","0.129090399542322","0.110561856020463","0.147618943064182"
"Teilzeit","2014","4","Westdeutschland","804","0.1222190634011","0.113131229805581","0.131306896996619"
"Teilzeit","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","107","0.0931661480460889","0.0731244117933934","0.113207884298784"
"Teilzeit","2014","5 Einkommensstärkstes Quintil","Westdeutschland","891","0.1177863866522","0.109574902392762","0.125997870911639"
"voll erwerbstätig","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","139","0.141487764730351","0.120336388805635","0.162639140655066"
"voll erwerbstätig","2014","1 Einkommensschwächstes Quintil","Westdeutschland","422","0.117211717948432","0.106199940844849","0.128223495052015"
"voll erwerbstätig","2014","2","Ostdeutschland","422","0.310689428178464","0.286130375346896","0.335248481010031"
"voll erwerbstätig","2014","2","Westdeutschland","1112","0.251364082930485","0.237939255842313","0.264788910018656"
"voll erwerbstätig","2014","3","Ostdeutschland","431","0.342777234684769","0.315855179369189","0.369699290000349"
"voll erwerbstätig","2014","3","Westdeutschland","1354","0.312901916978986","0.2981244223857","0.327679411572272"
"voll erwerbstätig","2014","4","Ostdeutschland","608","0.501857481503388","0.474227870028939","0.529487092977837"
"voll erwerbstätig","2014","4","Westdeutschland","2131","0.417778881962746","0.404094819849438","0.431462944076054"
"voll erwerbstätig","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","545","0.717429355641857","0.686384081216463","0.748474630067252"
"voll erwerbstätig","2014","5 Einkommensstärkstes Quintil","Westdeutschland","3062","0.57167913602887","0.559073985862117","0.584284286195622"
"Andere","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","170","0.159955369249158","0.137448681250465","0.182462057247851"
"Andere","2015","1 Einkommensschwächstes Quintil","Westdeutschland","505","0.157215730052677","0.144835752358683","0.169595707746672"
"Andere","2015","2","Ostdeutschland","90","0.0818872547532598","0.0658577132819331","0.0979167962245865"
"Andere","2015","2","Westdeutschland","521","0.140869438904244","0.129644786930124","0.152094090878363"
"Andere","2015","3","Ostdeutschland","49","0.0250277771172159","0.0161111942677458","0.033944359966686"
"Andere","2015","3","Westdeutschland","457","0.108330797630174","0.0983109766211611","0.118350618639188"
"Andere","2015","4","Ostdeutschland","54","0.0375380015990576","0.0271534873333009","0.0479225158648144"
"Andere","2015","4","Westdeutschland","425","0.0722381581816149","0.0650306685290373","0.0794456478341924"
"Andere","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","27","","",""
"Andere","2015","5 Einkommensstärkstes Quintil","Westdeutschland","350","0.0511168712736638","0.0456264304676995","0.0566073120796281"
"nicht erwerbstätig","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","613","0.608778419694408","0.578814265380308","0.638742574008508"
"nicht erwerbstätig","2015","1 Einkommensschwächstes Quintil","Westdeutschland","2016","0.644846057974551","0.628569971162088","0.661122144787013"
"nicht erwerbstätig","2015","2","Ostdeutschland","583","0.50234152834845","0.473111436674816","0.531571620022084"
"nicht erwerbstätig","2015","2","Westdeutschland","1601","0.488566695347118","0.4724382933264","0.504695097367835"
"nicht erwerbstätig","2015","3","Ostdeutschland","528","0.47916931033643","0.450653614786942","0.507685005885917"
"nicht erwerbstätig","2015","3","Westdeutschland","1324","0.446343633810058","0.430317198637251","0.462370068982866"
"nicht erwerbstätig","2015","4","Ostdeutschland","485","0.372608673792205","0.346193434279368","0.399023913305041"
"nicht erwerbstätig","2015","4","Westdeutschland","1639","0.399877395417807","0.386238918838354","0.41351587199726"
"nicht erwerbstätig","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","179","0.184102171528636","0.158596684237164","0.209607658820108"
"nicht erwerbstätig","2015","5 Einkommensstärkstes Quintil","Westdeutschland","1677","0.263369227196602","0.252388624887966","0.274349829505239"
"Teilzeit","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","104","0.0780002318031633","0.0615347534759275","0.094465710130399"
"Teilzeit","2015","1 Einkommensschwächstes Quintil","Westdeutschland","338","0.0825920867962116","0.0732301842972094","0.0919539892952138"
"Teilzeit","2015","2","Ostdeutschland","143","0.112020667493579","0.0935825982177132","0.130458736769444"
"Teilzeit","2015","2","Westdeutschland","545","0.132041876902366","0.121118922054287","0.142964831750445"
"Teilzeit","2015","3","Ostdeutschland","145","0.112435361378335","0.0944034134683316","0.130467309288339"
"Teilzeit","2015","3","Westdeutschland","622","0.128795912492214","0.117996674751265","0.139595150233163"
"Teilzeit","2015","4","Ostdeutschland","161","0.121714814591568","0.103852064711279","0.139577564471857"
"Teilzeit","2015","4","Westdeutschland","840","0.125510771763746","0.116287177844046","0.134734365683446"
"Teilzeit","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","112","0.116724371929386","0.0955936089995449","0.137855134859226"
"Teilzeit","2015","5 Einkommensstärkstes Quintil","Westdeutschland","941","0.123636787331345","0.115430728156903","0.131842846505787"
"voll erwerbstätig","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","132","0.153265979253271","0.131147391924518","0.175384566582024"
"voll erwerbstätig","2015","1 Einkommensschwächstes Quintil","Westdeutschland","462","0.11534612517656","0.104481822656357","0.126210427696764"
"voll erwerbstätig","2015","2","Ostdeutschland","308","0.303750549404712","0.276865805479839","0.330635293329585"
"voll erwerbstätig","2015","2","Westdeutschland","1023","0.238521988846273","0.224771194010501","0.252272783682045"
"voll erwerbstätig","2015","3","Ostdeutschland","457","0.383367551168019","0.355614415978219","0.411120686357819"
"voll erwerbstätig","2015","3","Westdeutschland","1293","0.316529656067553","0.301534563529775","0.331524748605331"
"voll erwerbstätig","2015","4","Ostdeutschland","587","0.468138510017169","0.440877290820243","0.495399729214096"
"voll erwerbstätig","2015","4","Westdeutschland","2052","0.402373674636832","0.388721177891149","0.416026171382515"
"voll erwerbstätig","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","569","0.663655426152531","0.632563343124654","0.694747509180407"
"voll erwerbstätig","2015","5 Einkommensstärkstes Quintil","Westdeutschland","3213","0.561877114198388","0.549508035275105","0.574246193121672"
"Andere","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","151","0.147415312167289","0.128628845562035","0.166201778772543"
"Andere","2016","1 Einkommensschwächstes Quintil","Westdeutschland","518","0.149926421477794","0.139921432693186","0.159931410262402"
"Andere","2016","2","Ostdeutschland","86","0.0881242553045726","0.0702109339501813","0.106037576658964"
"Andere","2016","2","Westdeutschland","491","0.141055566454335","0.129176004828454","0.152935128080216"
"Andere","2016","3","Ostdeutschland","53","0.041783821821628","0.0299430337748734","0.0536246098683826"
"Andere","2016","3","Westdeutschland","389","0.111594389246305","0.100710492111327","0.122478286381283"
"Andere","2016","4","Ostdeutschland","57","0.0312833071205649","0.021823894634447","0.0407427196066827"
"Andere","2016","4","Westdeutschland","419","0.071095690848127","0.063787524665831","0.078403857030423"
"Andere","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","27","","",""
"Andere","2016","5 Einkommensstärkstes Quintil","Westdeutschland","302","0.0437275432071448","0.0385550954655771","0.0488999909487124"
"nicht erwerbstätig","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","1002","0.637591208359736","0.612118474115256","0.663063942604216"
"nicht erwerbstätig","2016","1 Einkommensschwächstes Quintil","Westdeutschland","3677","0.658469468435688","0.645179258294026","0.67175967857735"
"nicht erwerbstätig","2016","2","Ostdeutschland","469","0.499084622708366","0.467488788119562","0.530680457297171"
"nicht erwerbstätig","2016","2","Westdeutschland","1475","0.524420306453005","0.50737620279921","0.541464410106799"
"nicht erwerbstätig","2016","3","Ostdeutschland","523","0.477010071144494","0.447453420770639","0.506566721518349"
"nicht erwerbstätig","2016","3","Westdeutschland","1179","0.440215991963252","0.423056645081269","0.457375338845235"
"nicht erwerbstätig","2016","4","Ostdeutschland","476","0.359626724342121","0.333550060943505","0.385703387740737"
"nicht erwerbstätig","2016","4","Westdeutschland","1547","0.382418468852453","0.368598156287349","0.396238781417557"
"nicht erwerbstätig","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","187","0.173072342109274","0.148506226186819","0.197638458031729"
"nicht erwerbstätig","2016","5 Einkommensstärkstes Quintil","Westdeutschland","1701","0.266112243874932","0.254933963490444","0.277290524259421"
"Teilzeit","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","98","0.112591912625666","0.0958416997099068","0.129342125541425"
"Teilzeit","2016","1 Einkommensschwächstes Quintil","Westdeutschland","342","0.0848616526799932","0.0770517004165438","0.0926716049434427"
"Teilzeit","2016","2","Ostdeutschland","141","0.127027425990527","0.105984331571699","0.148070520409355"
"Teilzeit","2016","2","Westdeutschland","458","0.111674349472418","0.100924915849308","0.122423783095528"
"Teilzeit","2016","3","Ostdeutschland","143","0.106803592948131","0.0885263286328787","0.125080857263384"
"Teilzeit","2016","3","Westdeutschland","554","0.13387379646408","0.122103267480722","0.145644325447439"
"Teilzeit","2016","4","Ostdeutschland","174","0.129438509758676","0.111197834112093","0.147679185405258"
"Teilzeit","2016","4","Westdeutschland","830","0.133554834797351","0.123880933882966","0.143228735711736"
"Teilzeit","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","111","0.10758131364966","0.0874606800869648","0.127701947212355"
"Teilzeit","2016","5 Einkommensstärkstes Quintil","Westdeutschland","966","0.128571978234975","0.120105229475208","0.137038726994742"
"voll erwerbstätig","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","117","0.102401566847309","0.0863358767181453","0.118467256976473"
"voll erwerbstätig","2016","1 Einkommensschwächstes Quintil","Westdeutschland","354","0.106742457406525","0.0980886703555251","0.115396244457525"
"voll erwerbstätig","2016","2","Ostdeutschland","266","0.285763695996534","0.257215081067553","0.314312310925514"
"voll erwerbstätig","2016","2","Westdeutschland","874","0.222849777620243","0.20864673613081","0.237052819109675"
"voll erwerbstätig","2016","3","Ostdeutschland","378","0.374402514085747","0.345763263279517","0.403041764891977"
"voll erwerbstätig","2016","3","Westdeutschland","1093","0.314315822326363","0.29826849215672","0.330363152496007"
"voll erwerbstätig","2016","4","Ostdeutschland","594","0.479651458778639","0.452504605340639","0.506798312216638"
"voll erwerbstätig","2016","4","Westdeutschland","1954","0.412931005502069","0.398929181799824","0.426932829204313"
"voll erwerbstätig","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","586","0.684630618431802","0.654457039552977","0.714804197310627"
"voll erwerbstätig","2016","5 Einkommensstärkstes Quintil","Westdeutschland","3035","0.561588234682948","0.549037248547773","0.574139220818123"
"Andere","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","148","0.119368379928077","0.10246921775336","0.136267542102794"
"Andere","2017","1 Einkommensschwächstes Quintil","Westdeutschland","584","0.170266255503447","0.160323755775839","0.180208755231054"
"Andere","2017","2","Ostdeutschland","91","0.0901964281585911","0.0729105936941169","0.107482262623065"
"Andere","2017","2","Westdeutschland","473","0.14453172078637","0.132563643859254","0.156499797713487"
"Andere","2017","3","Ostdeutschland","57","0.036737043391051","0.0256605385642277","0.0478135482178742"
"Andere","2017","3","Westdeutschland","433","0.103171775525839","0.0931852519995786","0.1131582990521"
"Andere","2017","4","Ostdeutschland","69","0.033191653034969","0.0241383134764753","0.0422449925934628"
"Andere","2017","4","Westdeutschland","486","0.0868185747804981","0.0791567367314278","0.0944804128295684"
"Andere","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","40","0.0343118078828464","0.0239565005467146","0.0446671152189781"
"Andere","2017","5 Einkommensstärkstes Quintil","Westdeutschland","368","0.0487949282609471","0.0438582404588274","0.0537316160630669"
"nicht erwerbstätig","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","1046","0.657649300191883","0.632917474473539","0.682381125910228"
"nicht erwerbstätig","2017","1 Einkommensschwächstes Quintil","Westdeutschland","4192","0.668038307595071","0.65558150485076","0.680495110339381"
"nicht erwerbstätig","2017","2","Ostdeutschland","492","0.451693134570629","0.421663126569674","0.481723142571583"
"nicht erwerbstätig","2017","2","Westdeutschland","1541","0.525463931836841","0.508467924909838","0.542459938763845"
"nicht erwerbstätig","2017","3","Ostdeutschland","517","0.459222701692542","0.42988006669444","0.488565336690643"
"nicht erwerbstätig","2017","3","Westdeutschland","1249","0.42101873278253","0.404809509323663","0.437227956241397"
"nicht erwerbstätig","2017","4","Ostdeutschland","549","0.372861311450489","0.348422525307148","0.397300097593831"
"nicht erwerbstätig","2017","4","Westdeutschland","1659","0.386266472546286","0.373017520184898","0.399515424907674"
"nicht erwerbstätig","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","252","0.218545814634595","0.195036187610116","0.242055441659074"
"nicht erwerbstätig","2017","5 Einkommensstärkstes Quintil","Westdeutschland","1935","0.267218790544096","0.257078931875259","0.277358649212933"
"Teilzeit","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","100","0.114396708828067","0.0978065798563304","0.130986837799804"
"Teilzeit","2017","1 Einkommensschwächstes Quintil","Westdeutschland","355","0.0821004479132574","0.0748388489403759","0.0893620468861388"
"Teilzeit","2017","2","Ostdeutschland","148","0.123481901258019","0.103629915311696","0.143333887204342"
"Teilzeit","2017","2","Westdeutschland","467","0.110851141225417","0.100165559946677","0.121536722504157"
"Teilzeit","2017","3","Ostdeutschland","139","0.122069948195208","0.102794142111532","0.141345754278885"
"Teilzeit","2017","3","Westdeutschland","617","0.135871729470551","0.124622237712416","0.147121221228687"
"Teilzeit","2017","4","Ostdeutschland","195","0.117420831166423","0.101151354463004","0.133690307869842"
"Teilzeit","2017","4","Westdeutschland","966","0.147970229548382","0.138308326709589","0.157632132387174"
"Teilzeit","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","138","0.0966246771814756","0.0798172642167348","0.113432090146216"
"Teilzeit","2017","5 Einkommensstärkstes Quintil","Westdeutschland","1208","0.121772640717542","0.114279056614469","0.129266224820615"
"voll erwerbstätig","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","120","0.108585611051972","0.0923694015636246","0.12480182054032"
"voll erwerbstätig","2017","1 Einkommensschwächstes Quintil","Westdeutschland","359","0.0795949889882251","0.072435298149563","0.0867546798268871"
"voll erwerbstätig","2017","2","Ostdeutschland","324","0.334628536012761","0.306155391424031","0.363101680601491"
"voll erwerbstätig","2017","2","Westdeutschland","835","0.219153206151372","0.205073368080225","0.233233044222518"
"voll erwerbstätig","2017","3","Ostdeutschland","395","0.381970306721199","0.353361635733322","0.410578977709076"
"voll erwerbstätig","2017","3","Westdeutschland","1265","0.339937762221079","0.324386294164613","0.355489230277545"
"voll erwerbstätig","2017","4","Ostdeutschland","691","0.476526204348119","0.451284711310182","0.501767697386055"
"voll erwerbstätig","2017","4","Westdeutschland","2077","0.378944723124834","0.365743895281462","0.392145550968206"
"voll erwerbstätig","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","757","0.650517700301083","0.623393004086038","0.677642396516127"
"voll erwerbstätig","2017","5 Einkommensstärkstes Quintil","Westdeutschland","3805","0.562213640477415","0.550845405423582","0.573581875531248"
"Andere","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","161","0.113618571538441","0.0961993803812796","0.131037762695601"
"Andere","2018","1 Einkommensschwächstes Quintil","Westdeutschland","546","0.168171707796789","0.157450330133105","0.178893085460473"
"Andere","2018","2","Ostdeutschland","78","0.0811241015047124","0.0637258380492374","0.0985223649601874"
"Andere","2018","2","Westdeutschland","425","0.143149788980179","0.130714391426946","0.155585186533412"
"Andere","2018","3","Ostdeutschland","67","0.0481982711649756","0.0354420265796091","0.0609545157503421"
"Andere","2018","3","Westdeutschland","428","0.117020947981161","0.106060329074311","0.12798156688801"
"Andere","2018","4","Ostdeutschland","89","0.0726052852774966","0.0597286552353987","0.0854819153195944"
"Andere","2018","4","Westdeutschland","489","0.078743673286716","0.0714068664468923","0.0860804801265398"
"Andere","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","38","0.0238110702181035","0.0153962092518848","0.0322259311843222"
"Andere","2018","5 Einkommensstärkstes Quintil","Westdeutschland","382","0.0479763631582114","0.0431211130261777","0.052831613290245"
"nicht erwerbstätig","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","905","0.709284396715368","0.68435927013089","0.734209523299847"
"nicht erwerbstätig","2018","1 Einkommensschwächstes Quintil","Westdeutschland","3362","0.651781050569425","0.638124709687831","0.66543739145102"
"nicht erwerbstätig","2018","2","Ostdeutschland","480","0.520009295433795","0.488172856058688","0.551845734808902"
"nicht erwerbstätig","2018","2","Westdeutschland","1529","0.55683175802627","0.539193399031921","0.574470117020619"
"nicht erwerbstätig","2018","3","Ostdeutschland","490","0.449336647535937","0.419711339801214","0.478961955270659"
"nicht erwerbstätig","2018","3","Westdeutschland","1204","0.452695049898177","0.435722557119057","0.469667542677296"
"nicht erwerbstätig","2018","4","Ostdeutschland","569","0.346448816003315","0.322836143947793","0.370061488058838"
"nicht erwerbstätig","2018","4","Westdeutschland","1657","0.38077537921655","0.367548190612546","0.394002567820554"
"nicht erwerbstätig","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","278","0.211401241200216","0.188865473423122","0.23393700897731"
"nicht erwerbstätig","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1980","0.261444125087735","0.251461259959134","0.271426990216336"
"Teilzeit","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","100","0.0854357135868171","0.0700923759023297","0.100779051271304"
"Teilzeit","2018","1 Einkommensschwächstes Quintil","Westdeutschland","370","0.0957237352197231","0.0872900445551324","0.104157425884314"
"Teilzeit","2018","2","Ostdeutschland","139","0.13671652416424","0.114824307324175","0.158608741004305"
"Teilzeit","2018","2","Westdeutschland","398","0.125658848759797","0.113889596765112","0.137428100754482"
"Teilzeit","2018","3","Ostdeutschland","151","0.120731613809833","0.101326995931811","0.140136231687854"
"Teilzeit","2018","3","Westdeutschland","595","0.136417699030825","0.124714211462648","0.148121186599002"
"Teilzeit","2018","4","Ostdeutschland","199","0.117395454428236","0.101422159429583","0.133368749426888"
"Teilzeit","2018","4","Westdeutschland","979","0.147831096632564","0.13816269353261","0.157499499732517"
"Teilzeit","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","162","0.112837679695997","0.0953746671774377","0.130300692214557"
"Teilzeit","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1269","0.132517386882224","0.124814723787703","0.140220049976744"
"voll erwerbstätig","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","109","0.0916613181593739","0.07582296755658","0.107499668762168"
"voll erwerbstätig","2018","1 Einkommensschwächstes Quintil","Westdeutschland","397","0.084323506414063","0.07635819710672","0.092288815721406"
"voll erwerbstätig","2018","2","Ostdeutschland","249","0.262150078897252","0.234124051850866","0.290176105943638"
"voll erwerbstätig","2018","2","Westdeutschland","695","0.174359604233755","0.160887660265383","0.187831548202126"
"voll erwerbstätig","2018","3","Ostdeutschland","375","0.381733467489255","0.352799908973608","0.410667026004902"
"voll erwerbstätig","2018","3","Westdeutschland","1077","0.293866303089838","0.278333621672309","0.309398984507367"
"voll erwerbstätig","2018","4","Ostdeutschland","703","0.463550444290952","0.438804801605356","0.488296086976549"
"voll erwerbstätig","2018","4","Westdeutschland","2052","0.39264985086417","0.379347411187551","0.40595229054079"
"voll erwerbstätig","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","783","0.651950008885683","0.62565831851825","0.678241699253115"
"voll erwerbstätig","2018","5 Einkommensstärkstes Quintil","Westdeutschland","3812","0.55806212487183","0.546779868418041","0.569344381325619"
"Andere","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","146","0.135791990251467","0.114952090059505","0.156631890443429"
"Andere","2019","1 Einkommensschwächstes Quintil","Westdeutschland","485","0.142744651421508","0.131687711677277","0.153801591165739"
"Andere","2019","2","Ostdeutschland","71","0.0776277193082283","0.0592001897500351","0.0960552488664215"
"Andere","2019","2","Westdeutschland","378","0.129189326077189","0.116840565901822","0.141538086252556"
"Andere","2019","3","Ostdeutschland","59","0.0651130757237412","0.0495704617620763","0.0806556896854061"
"Andere","2019","3","Westdeutschland","322","0.0911614126902952","0.0807480033467363","0.101574822033854"
"Andere","2019","4","Ostdeutschland","86","0.0449717992629337","0.0347627367463385","0.055180861779529"
"Andere","2019","4","Westdeutschland","490","0.0802803173826712","0.0726705570079329","0.0878900777574094"
"Andere","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","50","0.0365631803235371","0.0276803854989271","0.0454459751481471"
"Andere","2019","5 Einkommensstärkstes Quintil","Westdeutschland","472","0.049765257836778","0.0452628126532246","0.0542677030203314"
"nicht erwerbstätig","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","736","0.710366457919416","0.682772432159257","0.737960483679575"
"nicht erwerbstätig","2019","1 Einkommensschwächstes Quintil","Westdeutschland","2690","0.647019808978606","0.631914351788467","0.662125266168744"
"nicht erwerbstätig","2019","2","Ostdeutschland","428","0.589227466910753","0.55534712602444","0.623107807797066"
"nicht erwerbstätig","2019","2","Westdeutschland","1389","0.545428128656482","0.527095775583703","0.563760481729261"
"nicht erwerbstätig","2019","3","Ostdeutschland","432","0.439486559178544","0.408220278174801","0.470752840182288"
"nicht erwerbstätig","2019","3","Westdeutschland","1116","0.461876418023323","0.443840097482873","0.479912738563773"
"nicht erwerbstätig","2019","4","Ostdeutschland","609","0.383955041034805","0.359996849939326","0.407913232130285"
"nicht erwerbstätig","2019","4","Westdeutschland","1537","0.38913470188449","0.375480654404623","0.402788749364356"
"nicht erwerbstätig","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","307","0.201924536287086","0.182925456989155","0.220923615585018"
"nicht erwerbstätig","2019","5 Einkommensstärkstes Quintil","Westdeutschland","2181","0.258779849849197","0.249711908777154","0.26784779092124"
"Teilzeit","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","70","0.0822889818233588","0.0655714086956826","0.0990065549510351"
"Teilzeit","2019","1 Einkommensschwächstes Quintil","Westdeutschland","331","0.114921195830021","0.104840489632877","0.125001902027165"
"Teilzeit","2019","2","Ostdeutschland","112","0.12617409816188","0.103307416638758","0.149040779685002"
"Teilzeit","2019","2","Westdeutschland","395","0.128001143394279","0.11570091854826","0.140301368240298"
"Teilzeit","2019","3","Ostdeutschland","141","0.147101399512592","0.124787908845253","0.169414890179931"
"Teilzeit","2019","3","Westdeutschland","526","0.158751808677657","0.145530773798755","0.171972843556559"
"Teilzeit","2019","4","Ostdeutschland","192","0.117829188570166","0.101946997404399","0.133711379735932"
"Teilzeit","2019","4","Westdeutschland","916","0.147855455826448","0.137914823479377","0.157796088173519"
"Teilzeit","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","217","0.113000799163229","0.0980171222293318","0.127984476097126"
"Teilzeit","2019","5 Einkommensstärkstes Quintil","Westdeutschland","1533","0.144055299067659","0.136784915473419","0.151325682661899"
"voll erwerbstätig","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","86","0.0715525700057585","0.0558727637508322","0.0872323762606848"
"voll erwerbstätig","2019","1 Einkommensschwächstes Quintil","Westdeutschland","339","0.0953143437698648","0.0860326357520871","0.104596051787642"
"voll erwerbstätig","2019","2","Ostdeutschland","199","0.206970715619139","0.179070687262546","0.234870743975732"
"voll erwerbstätig","2019","2","Westdeutschland","672","0.19738140187205","0.18272741182954","0.212035391914559"
"voll erwerbstätig","2019","3","Ostdeutschland","336","0.348298965585123","0.31828587563305","0.378312055537196"
"voll erwerbstätig","2019","3","Westdeutschland","971","0.288210360608725","0.271824295968027","0.304596425249422"
"voll erwerbstätig","2019","4","Ostdeutschland","696","0.453243971132095","0.428721149355005","0.477766792909186"
"voll erwerbstätig","2019","4","Westdeutschland","1955","0.382729524906391","0.369117509372001","0.396341540440781"
"voll erwerbstätig","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","1141","0.648511484226148","0.625915543107589","0.671107425344706"
"voll erwerbstätig","2019","5 Einkommensstärkstes Quintil","Westdeutschland","4775","0.547399593246367","0.537093844326188","0.557705342166546"
"Andere","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","113","0.137147130006361","0.115408994536735","0.158885265475988"
"Andere","2020","1 Einkommensschwächstes Quintil","Westdeutschland","439","0.127748395649535","0.116789220720567","0.138707570578504"
"Andere","2020","2","Ostdeutschland","81","0.110476157059532","0.0886439030084993","0.132308411110565"
"Andere","2020","2","Westdeutschland","439","0.143203451442532","0.131114216204455","0.155292686680608"
"Andere","2020","3","Ostdeutschland","55","0.0722373750706759","0.05467819357066","0.0897965565706917"
"Andere","2020","3","Westdeutschland","271","0.0822897311753311","0.0722568257080688","0.0923226366425934"
"Andere","2020","4","Ostdeutschland","78","0.0380686584086652","0.0285908475908692","0.0475464692264612"
"Andere","2020","4","Westdeutschland","470","0.0832753215666866","0.0757569163690722","0.090793726764301"
