,Unnamed: 0,year,bula_h,migback,plb0419_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
878,878,2013,Bavaria,Direct migration background,Almost impossible,0.21425,39,3743,0.14129,0.28194
879,879,2013,Bavaria,Indirect migration background,Difficult,1.0,37,3743,0.67487,1.36407
880,880,2013,Berlin,No migration background,Difficult,1.0,76,3743,0.78574,1.2472
881,881,2013,Berlin,Direct migration background,Difficult,1.0,39,3743,0.69745,1.37519
882,882,2013,Brandenburg,No migration background,Difficult,0.77993,78,3743,0.55581,1.12459
883,883,2013,Brandenburg,No migration background,Almost impossible,0.22007,31,3743,0.15819,0.28006
884,884,2013,Mecklenburg-Western Pomerania,No migration background,Difficult,1.0,39,3743,0.546,1.60523
885,885,2013,Saxony,No migration background,Easy,0.19124,35,3743,0.13045,0.26534
886,886,2013,Saxony,No migration background,Difficult,0.59378,134,3743,0.48631,0.73758
887,887,2013,Saxony,No migration background,Almost impossible,0.21498,41,3743,0.17638,0.26085
888,888,2013,Saxony-Anhalt,No migration background,Difficult,0.63866,83,3743,0.44255,0.92699
889,889,2013,Saxony-Anhalt,No migration background,Almost impossible,0.36134,38,3743,0.22782,0.54445
890,890,2013,Thuringa,No migration background,Difficult,0.66453,64,3743,0.51132,0.83657
891,891,2013,Thuringa,No migration background,Almost impossible,0.33547,34,3743,0.25353,0.43103
892,892,2014,Schleswig-Holstein,No migration background,Difficult,1.0,33,2822,0.73056,1.33102
893,893,2014,Lower Saxony,No migration background,Easy,0.25073,62,2822,0.19345,0.34999
894,894,2014,Lower Saxony,No migration background,Difficult,0.59375,131,2822,0.45359,0.71105
895,895,2014,Lower Saxony,No migration background,Almost impossible,0.15552,41,2822,0.10711,0.22344
896,896,2014,Lower Saxony,Direct migration background,Difficult,1.0,64,2822,0.61765,1.41607
897,897,2014,North Rhine-Westphalia,No migration background,Easy,0.20915,90,2822,0.16086,0.2643
898,898,2014,North Rhine-Westphalia,No migration background,Difficult,0.60219,239,2822,0.51455,0.70286
899,899,2014,North Rhine-Westphalia,No migration background,Almost impossible,0.18867,88,2822,0.14363,0.23679
900,900,2014,North Rhine-Westphalia,Direct migration background,Easy,0.13272,51,2822,0.10165,0.16147
901,901,2014,North Rhine-Westphalia,Direct migration background,Difficult,0.59769,178,2822,0.4998,0.70359
902,902,2014,North Rhine-Westphalia,Direct migration background,Almost impossible,0.26959,79,2822,0.17585,0.38134
903,903,2014,North Rhine-Westphalia,Indirect migration background,Easy,0.29463,39,2822,0.13514,0.55274
904,904,2014,North Rhine-Westphalia,Indirect migration background,Difficult,0.52996,77,2822,0.37593,0.68352
905,905,2014,North Rhine-Westphalia,Indirect migration background,Almost impossible,0.17541,36,2822,0.12572,0.22601
906,906,2014,Hesse,No migration background,Easy,0.24565,31,2822,0.13448,0.37051
907,907,2014,Hesse,No migration background,Difficult,0.75435,64,2822,0.59936,0.94959
908,908,2014,Hesse,Direct migration background,Difficult,1.0,58,2822,0.70665,1.36225
909,909,2014,"Rhineland-Palatinate, Saarland",No migration background,Difficult,0.70683,59,2822,0.54857,0.90571
910,910,2014,"Rhineland-Palatinate, Saarland",No migration background,Almost impossible,0.29317,33,2822,0.21974,0.39768
911,911,2014,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,1.0,49,2822,0.65091,1.37365
912,912,2014,Baden-Wuerttemberg,No migration background,Easy,0.263,71,2822,0.19932,0.32425
913,913,2014,Baden-Wuerttemberg,No migration background,Difficult,0.57126,120,2822,0.44444,0.68657
914,914,2014,Baden-Wuerttemberg,No migration background,Almost impossible,0.16574,44,2822,0.10793,0.23257
915,915,2014,Baden-Wuerttemberg,Direct migration background,Difficult,1.0,76,2822,0.68506,1.39599
916,916,2014,Baden-Wuerttemberg,Indirect migration background,Difficult,1.0,37,2822,0.58278,1.43469
917,917,2014,Bavaria,No migration background,Easy,0.2679,91,2822,0.20908,0.3356
918,918,2014,Bavaria,No migration background,Difficult,0.50525,141,2822,0.39262,0.62816
919,919,2014,Bavaria,No migration background,Almost impossible,0.22686,57,2822,0.16644,0.29569
920,920,2014,Bavaria,Direct migration background,Easy,0.20741,38,2822,0.14867,0.28384
921,921,2014,Bavaria,Direct migration background,Difficult,0.50179,88,2822,0.34801,0.70603
922,922,2014,Bavaria,Direct migration background,Almost impossible,0.2908,42,2822,0.20208,0.40373
923,923,2014,Berlin,No migration background,Difficult,1.0,55,2822,0.73204,1.29763
924,924,2014,Brandenburg,No migration background,Difficult,0.72991,74,2822,0.5277,1.00419
925,925,2014,Brandenburg,No migration background,Almost impossible,0.27009,37,2822,0.18065,0.37021
926,926,2014,Mecklenburg-Western Pomerania,No migration background,Difficult,1.0,38,2822,0.64275,1.49893
927,927,2014,Saxony,No migration background,Difficult,1.0,117,2822,0.8169,1.20912
928,928,2014,Saxony-Anhalt,No migration background,Difficult,0.75781,91,2822,0.53878,1.02922
929,929,2014,Saxony-Anhalt,No migration background,Almost impossible,0.24219,34,2822,0.16052,0.33128
930,930,2014,Thuringa,No migration background,Difficult,1.0,69,2822,0.76238,1.25783
931,931,2015,Schleswig-Holstein,No migration background,Difficult,1.0,49,2992,0.68563,1.34314
932,932,2015,Lower Saxony,No migration background,Easy,0.28023,57,2992,0.21329,0.37748
933,933,2015,Lower Saxony,No migration background,Difficult,0.55925,115,2992,0.46303,0.68414
934,934,2015,Lower Saxony,No migration background,Almost impossible,0.16052,47,2992,0.1239,0.2058
935,935,2015,Lower Saxony,Direct migration background,Easy,0.16373,34,2992,0.12157,0.22145
936,936,2015,Lower Saxony,Direct migration background,Difficult,0.83627,110,2992,0.5967,1.15801
937,937,2015,North Rhine-Westphalia,No migration background,Easy,0.27402,101,2992,0.21725,0.34498
938,938,2015,North Rhine-Westphalia,No migration background,Difficult,0.5637,226,2992,0.48435,0.65766
939,939,2015,North Rhine-Westphalia,No migration background,Almost impossible,0.16227,78,2992,0.11058,0.22581
940,940,2015,North Rhine-Westphalia,Direct migration background,Easy,0.10084,35,2992,0.06799,0.14079
941,941,2015,North Rhine-Westphalia,Direct migration background,Difficult,0.63636,242,2992,0.506,0.7872
942,942,2015,North Rhine-Westphalia,Direct migration background,Almost impossible,0.2628,104,2992,0.20323,0.32708
943,943,2015,North Rhine-Westphalia,Indirect migration background,Easy,0.23482,35,2992,0.12531,0.40615
944,944,2015,North Rhine-Westphalia,Indirect migration background,Difficult,0.50577,80,2992,0.38445,0.66467
945,945,2015,North Rhine-Westphalia,Indirect migration background,Almost impossible,0.25941,39,2992,0.17535,0.37482
946,946,2015,Hesse,No migration background,Difficult,0.76634,65,2992,0.57785,1.01116
947,947,2015,Hesse,No migration background,Almost impossible,0.23366,31,2992,0.13885,0.38768
948,948,2015,Hesse,Direct migration background,Difficult,1.0,72,2992,0.73508,1.31748
949,949,2015,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,72,2992,0.73597,1.25136
950,950,2015,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,1.0,62,2992,0.64237,1.48667
951,951,2015,Baden-Wuerttemberg,No migration background,Easy,0.26052,63,2992,0.19278,0.33575
952,952,2015,Baden-Wuerttemberg,No migration background,Difficult,0.51696,102,2992,0.4101,0.64071
953,953,2015,Baden-Wuerttemberg,No migration background,Almost impossible,0.22252,42,2992,0.14084,0.30287
954,954,2015,Baden-Wuerttemberg,Direct migration background,Easy,0.26902,36,2992,0.13839,0.45194
955,955,2015,Baden-Wuerttemberg,Direct migration background,Difficult,0.52778,77,2992,0.36866,0.73085
956,956,2015,Baden-Wuerttemberg,Direct migration background,Almost impossible,0.2032,31,2992,0.11247,0.33509
957,957,2015,Baden-Wuerttemberg,Indirect migration background,Difficult,1.0,31,2992,0.70108,1.39693
958,958,2015,Bavaria,No migration background,Easy,0.32084,97,2992,0.25317,0.4075
959,959,2015,Bavaria,No migration background,Difficult,0.53017,128,2992,0.43149,0.63168
960,960,2015,Bavaria,No migration background,Almost impossible,0.14899,44,2992,0.10632,0.20428
961,961,2015,Bavaria,Direct migration background,Easy,0.14964,42,2992,0.11607,0.19082
962,962,2015,Bavaria,Direct migration background,Difficult,0.57061,116,2992,0.46329,0.67701
963,963,2015,Bavaria,Direct migration background,Almost impossible,0.27975,42,2992,0.17122,0.40157
964,964,2015,Bavaria,Indirect migration background,Difficult,1.0,34,2992,0.65618,1.38568
965,965,2015,Berlin,No migration background,Easy,0.29747,35,2992,0.18183,0.43066
966,966,2015,Berlin,No migration background,Difficult,0.70253,51,2992,0.5517,0.88534
967,967,2015,Brandenburg,No migration background,Difficult,0.63666,48,2992,0.40502,0.89984
968,968,2015,Brandenburg,No migration background,Almost impossible,0.36334,32,2992,0.25095,0.52484
969,969,2015,Mecklenburg-Western Pomerania,No migration background,Difficult,1.0,39,2992,0.62672,1.36202
970,970,2015,Saxony,No migration background,Difficult,0.68484,92,2992,0.50303,0.84847
971,971,2015,Saxony,No migration background,Almost impossible,0.31516,32,2992,0.21909,0.43927
972,972,2015,Saxony-Anhalt,No migration background,Difficult,1.0,77,2992,0.70452,1.41889
973,973,2015,Thuringa,No migration background,Difficult,1.0,47,2992,0.63404,1.45044
974,974,2016,Schleswig-Holstein,No migration background,Difficult,1.0,40,2217,0.73654,1.39472
975,975,2016,Lower Saxony,No migration background,Easy,0.23674,49,2217,0.16995,0.30612
976,976,2016,Lower Saxony,No migration background,Difficult,0.55353,93,2217,0.42039,0.71432
977,977,2016,Lower Saxony,No migration background,Almost impossible,0.20973,41,2217,0.15473,0.26912
978,978,2016,Lower Saxony,Direct migration background,Difficult,0.69511,69,2217,0.5122,0.93947
979,979,2016,Lower Saxony,Direct migration background,Almost impossible,0.30489,31,2217,0.18584,0.4883
980,980,2016,North Rhine-Westphalia,No migration background,Easy,0.27688,86,2217,0.21243,0.36046
981,981,2016,North Rhine-Westphalia,No migration background,Difficult,0.54001,188,2217,0.4476,0.63393
982,982,2016,North Rhine-Westphalia,No migration background,Almost impossible,0.18311,79,2217,0.14395,0.24761
983,983,2016,North Rhine-Westphalia,Direct migration background,Easy,0.10083,32,2217,0.07232,0.12679
984,984,2016,North Rhine-Westphalia,Direct migration background,Difficult,0.5629,176,2217,0.46374,0.6833
985,985,2016,North Rhine-Westphalia,Direct migration background,Almost impossible,0.33627,83,2217,0.24917,0.45083
986,986,2016,North Rhine-Westphalia,Indirect migration background,Difficult,0.75715,61,2217,0.44403,1.11978
987,987,2016,North Rhine-Westphalia,Indirect migration background,Almost impossible,0.24285,31,2217,0.15757,0.34683
988,988,2016,Hesse,No migration background,Difficult,1.0,65,2217,0.77016,1.32027
989,989,2016,Hesse,Direct migration background,Difficult,1.0,35,2217,0.57008,1.44824
990,990,2016,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,56,2217,0.73674,1.35079
991,991,2016,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,1.0,54,2217,0.70249,1.33314
992,992,2016,Baden-Wuerttemberg,No migration background,Easy,0.26477,53,2217,0.19494,0.34639
993,993,2016,Baden-Wuerttemberg,No migration background,Difficult,0.55729,80,2217,0.41452,0.72326
994,994,2016,Baden-Wuerttemberg,No migration background,Almost impossible,0.17794,34,2217,0.10755,0.2722
995,995,2016,Baden-Wuerttemberg,Direct migration background,Difficult,1.0,58,2217,0.65791,1.50974
996,996,2016,Baden-Wuerttemberg,Indirect migration background,Difficult,1.0,37,2217,0.68155,1.2831
997,997,2016,Bavaria,No migration background,Easy,0.39808,81,2217,0.3058,0.49485
998,998,2016,Bavaria,No migration background,Difficult,0.47277,111,2217,0.35327,0.58688
999,999,2016,Bavaria,No migration background,Almost impossible,0.12915,44,2217,0.09504,0.16782
1000,1000,2016,Bavaria,Direct migration background,Easy,0.21141,34,2217,0.12217,0.30027
1001,1001,2016,Bavaria,Direct migration background,Difficult,0.52484,79,2217,0.37064,0.79549
1002,1002,2016,Bavaria,Direct migration background,Almost impossible,0.26375,43,2217,0.18763,0.36799
1003,1003,2016,Berlin,No migration background,Difficult,1.0,43,2217,0.78935,1.23925
1004,1004,2016,Brandenburg,No migration background,Difficult,1.0,44,2217,0.58158,1.63992
1005,1005,2016,Saxony,No migration background,Easy,0.38951,38,2217,0.2584,0.54942
1006,1006,2016,Saxony,No migration background,Difficult,0.61049,76,2217,0.45488,0.77933
1007,1007,2016,Saxony-Anhalt,No migration background,Difficult,1.0,61,2217,0.76472,1.3143
1008,1008,2016,Thuringa,No migration background,Difficult,1.0,32,2217,0.71996,1.31648
1009,1009,2017,Schleswig-Holstein,No migration background,Easy,0.37481,31,4002,0.26119,0.52483
1010,1010,2017,Schleswig-Holstein,No migration background,Difficult,0.62519,38,4002,0.38873,0.90288
1011,1011,2017,Schleswig-Holstein,Direct migration background,Difficult,1.0,105,4002,0.69141,1.3196
1012,1012,2017,Lower Saxony,No migration background,Easy,0.29441,64,4002,0.22269,0.39852
1013,1013,2017,Lower Saxony,No migration background,Difficult,0.56009,114,4002,0.44316,0.70764
1014,1014,2017,Lower Saxony,No migration background,Almost impossible,0.1455,39,4002,0.10002,0.19954
1015,1015,2017,Lower Saxony,Direct migration background,Easy,0.12399,38,4002,0.05706,0.20195
1016,1016,2017,Lower Saxony,Direct migration background,Difficult,0.737,181,4002,0.54515,1.01089
1017,1017,2017,Lower Saxony,Direct migration background,Almost impossible,0.139,31,4002,0.08866,0.19569
1018,1018,2017,North Rhine-Westphalia,No migration background,Easy,0.30008,117,4002,0.25678,0.36721
1019,1019,2017,North Rhine-Westphalia,No migration background,Difficult,0.51868,203,4002,0.42788,0.60404
1020,1020,2017,North Rhine-Westphalia,No migration background,Almost impossible,0.18125,86,4002,0.14051,0.229
1021,1021,2017,North Rhine-Westphalia,Direct migration background,Easy,0.13648,90,4002,0.08447,0.19437
1022,1022,2017,North Rhine-Westphalia,Direct migration background,Difficult,0.60814,387,4002,0.46977,0.78215
1023,1023,2017,North Rhine-Westphalia,Direct migration background,Almost impossible,0.25538,95,4002,0.18393,0.32504
1024,1024,2017,North Rhine-Westphalia,Indirect migration background,Easy,0.4411,50,4002,0.28949,0.61187
1025,1025,2017,North Rhine-Westphalia,Indirect migration background,Difficult,0.5589,70,4002,0.4131,0.7274
1026,1026,2017,Hesse,No migration background,Easy,0.28706,41,4002,0.1862,0.41558
1027,1027,2017,Hesse,No migration background,Difficult,0.71294,69,4002,0.53201,0.90437
1028,1028,2017,Hesse,Direct migration background,Easy,0.13349,54,4002,0.043,0.22193
1029,1029,2017,Hesse,Direct migration background,Difficult,0.5235,122,4002,0.35199,0.74349
1030,1030,2017,Hesse,Direct migration background,Almost impossible,0.34301,59,4002,0.17627,0.54446
1031,1031,2017,"Rhineland-Palatinate, Saarland",No migration background,Difficult,0.66617,44,4002,0.51016,0.84461
1032,1032,2017,"Rhineland-Palatinate, Saarland",No migration background,Almost impossible,0.33383,31,4002,0.24676,0.4388
1033,1033,2017,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,0.84594,92,4002,0.48979,1.22477
1034,1034,2017,"Rhineland-Palatinate, Saarland",Direct migration background,Almost impossible,0.15406,34,4002,0.08974,0.22905
1035,1035,2017,Baden-Wuerttemberg,No migration background,Easy,0.3806,67,4002,0.29539,0.46877
1036,1036,2017,Baden-Wuerttemberg,No migration background,Difficult,0.4178,78,4002,0.33331,0.52122
1037,1037,2017,Baden-Wuerttemberg,No migration background,Almost impossible,0.2016,36,4002,0.14636,0.27225
1038,1038,2017,Baden-Wuerttemberg,Direct migration background,Easy,0.10867,39,4002,0.05489,0.16286
1039,1039,2017,Baden-Wuerttemberg,Direct migration background,Difficult,0.65397,215,4002,0.41737,0.94722
1040,1040,2017,Baden-Wuerttemberg,Direct migration background,Almost impossible,0.23736,45,4002,0.12509,0.38692
1041,1041,2017,Bavaria,No migration background,Easy,0.38466,102,4002,0.30658,0.47656
1042,1042,2017,Bavaria,No migration background,Difficult,0.3689,99,4002,0.29723,0.43798
1043,1043,2017,Bavaria,No migration background,Almost impossible,0.24644,47,4002,0.1579,0.35387
1044,1044,2017,Bavaria,Direct migration background,Easy,0.24029,63,4002,0.13199,0.37426
1045,1045,2017,Bavaria,Direct migration background,Difficult,0.53399,162,4002,0.35493,0.7378
1046,1046,2017,Bavaria,Direct migration background,Almost impossible,0.22572,52,4002,0.1341,0.34842
1047,1047,2017,Berlin,No migration background,Difficult,1.0,37,4002,0.67857,1.37252
1048,1048,2017,Berlin,Direct migration background,Difficult,1.0,64,4002,0.58748,1.50315
1049,1049,2017,Brandenburg,No migration background,Difficult,1.0,54,4002,0.69101,1.41854
1050,1050,2017,Brandenburg,Direct migration background,Difficult,0.49092,60,4002,0.33584,0.68328
1051,1051,2017,Brandenburg,Direct migration background,Almost impossible,0.50908,37,4002,0.28447,0.73395
1052,1052,2017,Mecklenburg-Western Pomerania,No migration background,Almost impossible,1.0,33,4002,0.68539,1.32888
1053,1053,2017,Saxony,No migration background,Easy,0.33304,56,4002,0.24897,0.44803
1054,1054,2017,Saxony,No migration background,Difficult,0.66696,91,4002,0.55075,0.85149
1055,1055,2017,Saxony,Direct migration background,Difficult,1.0,69,4002,0.37853,1.70936
1056,1056,2017,Saxony-Anhalt,No migration background,Difficult,0.70069,53,4002,0.43657,1.00579
1057,1057,2017,Saxony-Anhalt,No migration background,Almost impossible,0.29931,31,4002,0.21152,0.39252
1058,1058,2017,Saxony-Anhalt,Direct migration background,Difficult,1.0,45,4002,0.60204,1.49636
1059,1059,2017,Thuringa,No migration background,Difficult,1.0,47,4002,0.62233,1.53757
1060,1060,2017,Thuringa,Direct migration background,Difficult,1.0,35,4002,0.52232,1.67759
1061,1061,2018,Schleswig-Holstein,Direct migration background,Difficult,0.33407,76,4288,0.22875,0.45934
1062,1062,2018,Schleswig-Holstein,Direct migration background,Almost impossible,0.66593,34,4288,0.26271,1.17062
1063,1063,2018,Lower Saxony,No migration background,Easy,0.21653,53,4288,0.16435,0.27902
1064,1064,2018,Lower Saxony,No migration background,Difficult,0.5442,99,4288,0.41957,0.66198
1065,1065,2018,Lower Saxony,No migration background,Almost impossible,0.23926,48,4288,0.18163,0.28547
1066,1066,2018,Lower Saxony,Direct migration background,Easy,0.10952,43,4288,0.06258,0.16843
1067,1067,2018,Lower Saxony,Direct migration background,Difficult,0.74226,265,4288,0.50009,1.04019
1068,1068,2018,Lower Saxony,Direct migration background,Almost impossible,0.14822,56,4288,0.08672,0.22664
1069,1069,2018,Bremen,Direct migration background,Difficult,1.0,44,4288,0.41879,1.52927
1070,1070,2018,North Rhine-Westphalia,No migration background,Easy,0.31683,135,4288,0.2516,0.38254
1071,1071,2018,North Rhine-Westphalia,No migration background,Difficult,0.43139,167,4288,0.36338,0.4981
1072,1072,2018,North Rhine-Westphalia,No migration background,Almost impossible,0.25178,86,4288,0.19579,0.31766
1073,1073,2018,North Rhine-Westphalia,Direct migration background,Easy,0.18046,132,4288,0.12265,0.2456
1074,1074,2018,North Rhine-Westphalia,Direct migration background,Difficult,0.61416,536,4288,0.49709,0.77216
1075,1075,2018,North Rhine-Westphalia,Direct migration background,Almost impossible,0.20538,115,4288,0.13752,0.29614
1076,1076,2018,North Rhine-Westphalia,Indirect migration background,Easy,0.3143,37,4288,0.22776,0.42527
1077,1077,2018,North Rhine-Westphalia,Indirect migration background,Difficult,0.6857,77,4288,0.51083,0.86238
1078,1078,2018,Hesse,No migration background,Easy,0.50793,46,4288,0.36369,0.66716
1079,1079,2018,Hesse,No migration background,Difficult,0.49207,63,4288,0.38932,0.5847
1080,1080,2018,Hesse,Direct migration background,Easy,0.35566,80,4288,0.1746,0.58001
1081,1081,2018,Hesse,Direct migration background,Difficult,0.41518,178,4288,0.29014,0.58612
1082,1082,2018,Hesse,Direct migration background,Almost impossible,0.22916,54,4288,0.10142,0.36888
1083,1083,2018,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,39,4288,0.6979,1.32794
1084,1084,2018,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,0.62355,108,4288,0.31305,1.00928
1085,1085,2018,"Rhineland-Palatinate, Saarland",Direct migration background,Almost impossible,0.37645,43,4288,0.18675,0.63573
1086,1086,2018,Baden-Wuerttemberg,No migration background,Easy,0.45071,69,4288,0.36572,0.57885
1087,1087,2018,Baden-Wuerttemberg,No migration background,Difficult,0.54929,77,4288,0.42539,0.68347
1088,1088,2018,Baden-Wuerttemberg,Direct migration background,Easy,0.33958,72,4288,0.20196,0.51608
1089,1089,2018,Baden-Wuerttemberg,Direct migration background,Difficult,0.48681,187,4288,0.28155,0.75219
1090,1090,2018,Baden-Wuerttemberg,Direct migration background,Almost impossible,0.17361,45,4288,0.07993,0.29637
1091,1091,2018,Bavaria,No migration background,Easy,0.35466,97,4288,0.29205,0.4499
1092,1092,2018,Bavaria,No migration background,Difficult,0.44163,97,4288,0.33302,0.56541
1093,1093,2018,Bavaria,No migration background,Almost impossible,0.20371,41,4288,0.1548,0.25718
1094,1094,2018,Bavaria,Direct migration background,Easy,0.15911,56,4288,0.10968,0.21128
1095,1095,2018,Bavaria,Direct migration background,Difficult,0.66059,207,4288,0.46416,0.93119
1096,1096,2018,Bavaria,Direct migration background,Almost impossible,0.18031,53,4288,0.09271,0.30986
1097,1097,2018,Berlin,No migration background,Easy,0.39811,33,4288,0.30586,0.48853
1098,1098,2018,Berlin,No migration background,Difficult,0.60189,39,4288,0.46621,0.77481
1099,1099,2018,Berlin,Direct migration background,Difficult,1.0,86,4288,0.51658,1.58769
1100,1100,2018,Brandenburg,No migration background,Difficult,1.0,47,4288,0.69866,1.38122
1101,1101,2018,Brandenburg,Direct migration background,Difficult,1.0,56,4288,0.40271,2.03627
1102,1102,2018,Saxony,No migration background,Easy,0.43773,51,4288,0.27926,0.63715
1103,1103,2018,Saxony,No migration background,Difficult,0.56227,83,4288,0.42003,0.70353
1104,1104,2018,Saxony,Direct migration background,Difficult,1.0,70,4288,0.83087,1.23436
1105,1105,2018,Saxony-Anhalt,No migration background,Difficult,1.0,69,4288,0.75934,1.27336
1106,1106,2018,Saxony-Anhalt,Direct migration background,Difficult,1.0,57,4288,0.48561,1.89329
1107,1107,2018,Thuringa,No migration background,Difficult,1.0,39,4288,0.61885,1.66105
1108,1108,2018,Thuringa,Direct migration background,Difficult,1.0,43,4288,0.41287,1.7358
1109,1109,2019,Schleswig-Holstein,No migration background,Difficult,1.0,34,3491,0.7103,1.30256
1110,1110,2019,Schleswig-Holstein,Direct migration background,Difficult,1.0,77,3491,0.66344,1.44706
1111,1111,2019,Lower Saxony,No migration background,Easy,0.44749,64,3491,0.31808,0.59943
1112,1112,2019,Lower Saxony,No migration background,Difficult,0.55251,75,3491,0.44639,0.6752
1113,1113,2019,Lower Saxony,Direct migration background,Easy,0.1661,45,3491,0.07761,0.33379
1114,1114,2019,Lower Saxony,Direct migration background,Difficult,0.8339,235,3491,0.47368,1.26966
1115,1115,2019,Bremen,Direct migration background,Difficult,1.0,54,3491,0.61654,1.43055
1116,1116,2019,North Rhine-Westphalia,No migration background,Easy,0.34408,123,3491,0.27317,0.42774
1117,1117,2019,North Rhine-Westphalia,No migration background,Difficult,0.44953,164,3491,0.38022,0.51749
1118,1118,2019,North Rhine-Westphalia,No migration background,Almost impossible,0.20639,72,3491,0.14491,0.27521
1119,1119,2019,North Rhine-Westphalia,Direct migration background,Easy,0.13384,126,3491,0.09817,0.17482
1120,1120,2019,North Rhine-Westphalia,Direct migration background,Difficult,0.58152,440,3491,0.42703,0.73597
1121,1121,2019,North Rhine-Westphalia,Direct migration background,Almost impossible,0.28464,78,3491,0.11686,0.51655
1122,1122,2019,North Rhine-Westphalia,Indirect migration background,Easy,0.27528,34,3491,0.1753,0.39697
1123,1123,2019,North Rhine-Westphalia,Indirect migration background,Difficult,0.72472,59,3491,0.54289,0.94244
1124,1124,2019,Hesse,No migration background,Easy,0.51151,55,3491,0.36442,0.70775
1125,1125,2019,Hesse,No migration background,Difficult,0.48849,52,3491,0.37448,0.6343
1126,1126,2019,Hesse,Direct migration background,Difficult,0.4968,147,3491,0.32875,0.76004
1127,1127,2019,Hesse,Direct migration background,Almost impossible,0.5032,32,3491,0.21553,0.84122
1128,1128,2019,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,42,3491,0.66616,1.42054
1129,1129,2019,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,1.0,102,3491,0.7023,1.32588
1130,1130,2019,Baden-Wuerttemberg,No migration background,Easy,0.399,61,3491,0.29454,0.50896
1131,1131,2019,Baden-Wuerttemberg,No migration background,Difficult,0.601,71,3491,0.47256,0.74085
1132,1132,2019,Baden-Wuerttemberg,Direct migration background,Easy,0.19702,63,3491,0.12265,0.28255
1133,1133,2019,Baden-Wuerttemberg,Direct migration background,Difficult,0.41433,168,3491,0.2716,0.57338
1134,1134,2019,Baden-Wuerttemberg,Direct migration background,Almost impossible,0.38865,53,3491,0.2296,0.58992
1135,1135,2019,Bavaria,No migration background,Easy,0.39414,96,3491,0.30741,0.49712
1136,1136,2019,Bavaria,No migration background,Difficult,0.45937,84,3491,0.32828,0.62028
1137,1137,2019,Bavaria,No migration background,Almost impossible,0.14649,41,3491,0.09423,0.20931
1138,1138,2019,Bavaria,Direct migration background,Easy,0.27014,61,3491,0.15981,0.39638
1139,1139,2019,Bavaria,Direct migration background,Difficult,0.72986,179,3491,0.51443,1.0088
1140,1140,2019,Berlin,No migration background,Difficult,1.0,38,3491,0.70063,1.27115
1141,1141,2019,Berlin,Direct migration background,Difficult,1.0,56,3491,0.38647,2.03245
1142,1142,2019,Brandenburg,No migration background,Difficult,1.0,48,3491,0.77513,1.24507
1143,1143,2019,Brandenburg,Direct migration background,Difficult,1.0,51,3491,0.39576,1.7771
1144,1144,2019,Saxony,No migration background,Easy,0.37394,44,3491,0.22714,0.51575
1145,1145,2019,Saxony,No migration background,Difficult,0.62606,66,3491,0.47042,0.88583
1146,1146,2019,Saxony,Direct migration background,Difficult,1.0,53,3491,0.70904,1.269
1147,1147,2019,Saxony-Anhalt,No migration background,Difficult,1.0,53,3491,0.67805,1.51244
1148,1148,2019,Saxony-Anhalt,Direct migration background,Difficult,1.0,61,3491,0.56339,1.81703
1149,1149,2019,Thuringa,Direct migration background,Difficult,1.0,34,3491,0.30216,1.835
1150,1150,2020,Schleswig-Holstein,Direct migration background,Difficult,1.0,61,3420,0.75407,1.27834
1151,1151,2020,Hamburg,Direct migration background,Difficult,1.0,39,3420,0.37947,1.95576
1152,1152,2020,Lower Saxony,No migration background,Easy,0.4547,63,3420,0.34755,0.56845
1153,1153,2020,Lower Saxony,No migration background,Difficult,0.5453,73,3420,0.4328,0.69604
1154,1154,2020,Lower Saxony,Direct migration background,Easy,0.2297,65,3420,0.11979,0.39884
1155,1155,2020,Lower Saxony,Direct migration background,Difficult,0.7703,208,3420,0.41098,1.28149
1156,1156,2020,North Rhine-Westphalia,No migration background,Easy,0.32302,124,3420,0.25502,0.376
1157,1157,2020,North Rhine-Westphalia,No migration background,Difficult,0.43019,172,3420,0.36748,0.49756
1158,1158,2020,North Rhine-Westphalia,No migration background,Almost impossible,0.24679,71,3420,0.18143,0.31317
1159,1159,2020,North Rhine-Westphalia,Direct migration background,Easy,0.19493,115,3420,0.11042,0.31059
1160,1160,2020,North Rhine-Westphalia,Direct migration background,Difficult,0.6286,459,3420,0.46891,0.80552
1161,1161,2020,North Rhine-Westphalia,Direct migration background,Almost impossible,0.17646,100,3420,0.10514,0.25089
1162,1162,2020,North Rhine-Westphalia,Indirect migration background,Easy,0.4496,33,3420,0.21873,0.70115
1163,1163,2020,North Rhine-Westphalia,Indirect migration background,Difficult,0.5504,49,3420,0.38188,0.7471
1164,1164,2020,Hesse,No migration background,Easy,0.48606,49,3420,0.2742,0.73362
1165,1165,2020,Hesse,No migration background,Difficult,0.51394,47,3420,0.38468,0.68562
