"plj0047","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2018","(noch) kein Abschluss","weiblich","349","0.384546125198445","0.355757776648693","0.413334473748198"
"Einige Sorgen","2018","Hauptschule","maennlich","1770","0.514220974113017","0.498382014753383","0.53005993347265"
"Einige Sorgen","2018","Hauptschule","weiblich","1678","0.489821825671784","0.473692548244086","0.505951103099481"
"Einige Sorgen","2018","Realschule","maennlich","1421","0.517884244607192","0.498980456229394","0.53678803298499"
"Einige Sorgen","2018","Realschule","weiblich","2003","0.504492778000427","0.488938136262455","0.520047419738399"
"Einige Sorgen","2018","(Fach-)Abitur","maennlich","962","0.532797288516264","0.511178619294157","0.55441595773837"
"Einige Sorgen","2018","(Fach-)Abitur","weiblich","1371","0.547245028087681","0.527985648566083","0.566504407609279"
"Einige Sorgen","2018","AkademikerIn","maennlich","1931","0.576405123467812","0.560129996206641","0.592680250728982"
"Einige Sorgen","2018","AkademikerIn","weiblich","1852","0.547362045688726","0.530667847667548","0.564056243709904"
"Keine Sorgen","2018","(noch) kein Abschluss","maennlich","589","0.255636275930779","0.229692270923225","0.281580280938333"
"Keine Sorgen","2018","(noch) kein Abschluss","weiblich","507","0.22960635615127","0.204718179771208","0.254494532531331"
"Keine Sorgen","2018","Hauptschule","maennlich","963","0.176559337103685","0.164475805820565","0.188642868386805"
"Keine Sorgen","2018","Hauptschule","weiblich","737","0.142491235740424","0.131212815616873","0.153769655863974"
"Keine Sorgen","2018","Realschule","maennlich","475","0.192537018541575","0.177620232276448","0.207453804806702"
"Keine Sorgen","2018","Realschule","weiblich","443","0.107501483443796","0.0978650012854655","0.117137965602127"
"Keine Sorgen","2018","(Fach-)Abitur","maennlich","510","0.170505349389624","0.1542097223768","0.186800976402448"
"Keine Sorgen","2018","(Fach-)Abitur","weiblich","373","0.0937111657932014","0.0824353298111167","0.104987001775286"
"Keine Sorgen","2018","AkademikerIn","maennlich","654","0.135225215833182","0.123961920337736","0.146488511328627"
"Keine Sorgen","2018","AkademikerIn","weiblich","396","0.077750760725731","0.0687696673175529","0.0867318541339091"
"Grosse Sorgen","2019","(noch) kein Abschluss","maennlich","168","0.337123451865354","0.308692156809967","0.36555474692074"
"Grosse Sorgen","2019","(noch) kein Abschluss","weiblich","199","0.376284699163323","0.346061461012751","0.406507937313896"
"Grosse Sorgen","2019","Hauptschule","maennlich","1068","0.340420593235129","0.324930996913946","0.355910189556312"
"Grosse Sorgen","2019","Hauptschule","weiblich","1177","0.369969584986453","0.353437032370769","0.386502137602137"
"Grosse Sorgen","2019","Realschule","maennlich","949","0.311975775070652","0.294921476557948","0.329030073583357"
"Grosse Sorgen","2019","Realschule","weiblich","1640","0.409485531735685","0.394080158222977","0.424890905248393"
"Grosse Sorgen","2019","(Fach-)Abitur","maennlich","718","0.356953018594636","0.336500835633875","0.377405201555396"
"Grosse Sorgen","2019","(Fach-)Abitur","weiblich","1025","0.410575881056065","0.391504667271704","0.429647094840425"
"Grosse Sorgen","2019","AkademikerIn","maennlich","1408","0.345225915968976","0.33055067417888","0.359901157759073"
"Grosse Sorgen","2019","AkademikerIn","weiblich","1469","0.429954939601908","0.413674067027308","0.446235812176508"
"Einige Sorgen","2019","(noch) kein Abschluss","maennlich","270","0.363384154250683","0.334456877700967","0.392311430800399"
"Einige Sorgen","2019","(noch) kein Abschluss","weiblich","294","0.395791008695332","0.365282844959323","0.42629917243134"
"Einige Sorgen","2019","Hauptschule","maennlich","1624","0.471996445896874","0.455677713119597","0.48831517867415"
"Einige Sorgen","2019","Hauptschule","weiblich","1500","0.495423261789551","0.478302308037906","0.512544215541196"
"Einige Sorgen","2019","Realschule","maennlich","1452","0.519355623093755","0.500964175609714","0.537747070577796"
"Einige Sorgen","2019","Realschule","weiblich","1946","0.510349395191113","0.494688570422098","0.526010219960129"
"Einige Sorgen","2019","(Fach-)Abitur","maennlich","940","0.481758969778258","0.460428835498319","0.503089104058198"
"Einige Sorgen","2019","(Fach-)Abitur","weiblich","1172","0.494178478141354","0.474796047790821","0.513560908491887"
"Einige Sorgen","2019","AkademikerIn","maennlich","2007","0.547549842041006","0.532186523671914","0.562913160410098"
"Einige Sorgen","2019","AkademikerIn","weiblich","1745","0.503697340194883","0.487254768561082","0.520139911828683"
"Keine Sorgen","2019","(noch) kein Abschluss","maennlich","624","0.299492393883964","0.271944705676805","0.327040082091122"
"Keine Sorgen","2019","(noch) kein Abschluss","weiblich","494","0.227924292141345","0.201753626664426","0.254094957618264"
"Keine Sorgen","2019","Hauptschule","maennlich","903","0.187582960867997","0.174821956753572","0.200343964982422"
"Keine Sorgen","2019","Hauptschule","weiblich","599","0.134607153223996","0.122919781297616","0.146294525150377"
"Keine Sorgen","2019","Realschule","maennlich","434","0.168668601835593","0.154884585675693","0.182452617995493"
"Keine Sorgen","2019","Realschule","weiblich","328","0.0801650730732016","0.0716579008531969","0.0886722452932063"
"Keine Sorgen","2019","(Fach-)Abitur","maennlich","450","0.161288011627106","0.145587266737796","0.176988756516416"
"Keine Sorgen","2019","(Fach-)Abitur","weiblich","359","0.0952456408025813","0.083865292282199","0.106625989322964"
"Keine Sorgen","2019","AkademikerIn","maennlich","617","0.107224241990018","0.0976741948297515","0.116774289150284"
"Keine Sorgen","2019","AkademikerIn","weiblich","338","0.0663477202032095","0.0581627482473536","0.0745326921590654"
"Grosse Sorgen","2020","(noch) kein Abschluss","maennlich","158","0.298892325980536","0.27351517711867","0.324269474842401"
"Grosse Sorgen","2020","(noch) kein Abschluss","weiblich","162","0.338121535209741","0.30880088259366","0.367442187825822"
"Grosse Sorgen","2020","Hauptschule","maennlich","938","0.339422676009322","0.323762267212231","0.355083084806414"
"Grosse Sorgen","2020","Hauptschule","weiblich","1080","0.363592127650956","0.346899382737988","0.380284872563925"
"Grosse Sorgen","2020","Realschule","maennlich","812","0.293316846855905","0.275786308332865","0.310847385378944"
"Grosse Sorgen","2020","Realschule","weiblich","1431","0.398312519177861","0.382387049682913","0.414237988672808"
"Grosse Sorgen","2020","(Fach-)Abitur","maennlich","624","0.36118212833458","0.34171577350801","0.38064848316115"
"Grosse Sorgen","2020","(Fach-)Abitur","weiblich","891","0.366940487162957","0.348764170295815","0.385116804030099"
"Grosse Sorgen","2020","AkademikerIn","maennlich","1310","0.355671275167042","0.341025156199901","0.370317394134182"
"Grosse Sorgen","2020","AkademikerIn","weiblich","1402","0.44300940027339","0.426925152220937","0.459093648325843"
"Einige Sorgen","2020","(noch) kein Abschluss","maennlich","353","0.354914726130536","0.328389221294956","0.381440230966115"
"Einige Sorgen","2020","(noch) kein Abschluss","weiblich","350","0.428684791969581","0.398011879038869","0.459357704900293"
"Einige Sorgen","2020","Hauptschule","maennlich","1601","0.483759530721202","0.467231860908281","0.500287200534123"
"Einige Sorgen","2020","Hauptschule","weiblich","1510","0.510687910057467","0.493340944707398","0.528034875407536"
"Einige Sorgen","2020","Realschule","maennlich","1320","0.519263034895258","0.500024949556805","0.538501120233711"
"Einige Sorgen","2020","Realschule","weiblich","1829","0.497567903772748","0.481302694890059","0.513833112655437"
"Einige Sorgen","2020","(Fach-)Abitur","maennlich","1062","0.482191668107638","0.461941559903425","0.502441776311851"
"Einige Sorgen","2020","(Fach-)Abitur","weiblich","1299","0.526075921882439","0.507245311468279","0.544906532296599"
"Einige Sorgen","2020","AkademikerIn","maennlich","2041","0.520969108591917","0.505685279894699","0.536252937289135"
"Einige Sorgen","2020","AkademikerIn","weiblich","1830","0.487950458815085","0.471765402511491","0.504135515118678"
"Keine Sorgen","2020","(noch) kein Abschluss","maennlich","739","0.346192947888929","0.319818887681359","0.372567008096498"
"Keine Sorgen","2020","(noch) kein Abschluss","weiblich","488","0.233193672820678","0.206984741292906","0.25940260434845"
"Keine Sorgen","2020","Hauptschule","maennlich","973","0.176817793269476","0.164200046482707","0.189435540056246"
"Keine Sorgen","2020","Hauptschule","weiblich","600","0.125719962291577","0.114215133723274","0.137224790859879"
"Keine Sorgen","2020","Realschule","maennlich","459","0.187420118248837","0.172393698332237","0.202446538165437"
"Keine Sorgen","2020","Realschule","weiblich","370","0.104119577049391","0.0941841623442773","0.114054991754505"
"Keine Sorgen","2020","(Fach-)Abitur","maennlich","653","0.156626203557782","0.141897136397318","0.171355270718246"
"Keine Sorgen","2020","(Fach-)Abitur","weiblich","511","0.106983590954604","0.0953269316310128","0.118640250278194"
"Keine Sorgen","2020","AkademikerIn","maennlich","753","0.123359616241042","0.113298604486355","0.133420627995729"
"Keine Sorgen","2020","AkademikerIn","weiblich","432","0.069040140911525","0.0608312086708934","0.0772490731521565"
