year,pgisced97,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,No answer / don't know,2nd Quintile,Somewhat concerned,0.40220,55,134,0.31886,0.48553
2017,No answer / don't know,2nd Quintile,Not concerned at all,0.24848,32,134,0.17504,0.32192
2017,No answer / don't know,4th Quintile,Very concerned,0.38496,33,65,0.26574,0.50417
2017,No answer / don't know,4th Quintile,Somewhat concerned,0.44165,32,65,0.31999,0.56332
2017,Pre-primary Level,1st Quintile,Very concerned,0.43845,41,84,0.33170,0.54520
2017,Pre-primary Level,1st Quintile,Somewhat concerned,0.44108,43,84,0.33426,0.54790
2017,Pre-primary Level,2nd Quintile,Very concerned,0.49214,31,31,0.31324,0.67105
2017,Pre-primary Level,4th Quintile,Somewhat concerned,0.72115,34,34,0.56815,0.87416
2017,Primary Level,1st Quintile,Very concerned,0.40833,140,729,0.37263,0.44404
2017,Primary Level,1st Quintile,Somewhat concerned,0.28795,161,729,0.25506,0.32085
2017,Primary Level,1st Quintile,Not concerned at all,0.30371,428,729,0.27031,0.33712
2017,Primary Level,2nd Quintile,Very concerned,0.31183,36,120,0.22860,0.39506
2017,Primary Level,2nd Quintile,Somewhat concerned,0.50375,44,120,0.41392,0.59359
2017,Primary Level,2nd Quintile,Not concerned at all,0.18441,40,120,0.11473,0.25410
2017,Lower Secondary Level,1st Quintile,Very concerned,0.39605,380,1262,0.36905,0.42304
2017,Lower Secondary Level,1st Quintile,Somewhat concerned,0.43287,491,1262,0.40552,0.46021
2017,Lower Secondary Level,1st Quintile,Not concerned at all,0.17109,391,1262,0.15030,0.19187
2017,Lower Secondary Level,2nd Quintile,Very concerned,0.37017,228,632,0.33249,0.40784
2017,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.49342,294,632,0.45442,0.53243
2017,Lower Secondary Level,2nd Quintile,Not concerned at all,0.13641,110,632,0.10963,0.16319
2017,Lower Secondary Level,3rd Quintile,Very concerned,0.45088,152,401,0.40211,0.49964
2017,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.41419,186,401,0.36591,0.46246
2017,Lower Secondary Level,3rd Quintile,Not concerned at all,0.13494,63,401,0.10145,0.16842
2017,Lower Secondary Level,4th Quintile,Very concerned,0.41613,96,240,0.35364,0.47862
2017,Lower Secondary Level,4th Quintile,Somewhat concerned,0.43974,110,240,0.37681,0.50267
2017,Lower Secondary Level,4th Quintile,Not concerned at all,0.14413,34,240,0.09960,0.18865
2017,Lower Secondary Level,5th Quintile,Very concerned,0.33507,38,89,0.23645,0.43369
2017,Lower Secondary Level,5th Quintile,Somewhat concerned,0.49471,51,89,0.39024,0.59917
2017,Upper Secondary Level,1st Quintile,Very concerned,0.39928,888,2421,0.37976,0.41879
2017,Upper Secondary Level,1st Quintile,Somewhat concerned,0.43151,1043,2421,0.41178,0.45124
2017,Upper Secondary Level,1st Quintile,Not concerned at all,0.16922,490,2421,0.15428,0.18415
2017,Upper Secondary Level,2nd Quintile,Very concerned,0.40139,992,2576,0.38246,0.42032
2017,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.45204,1186,2576,0.43281,0.47126
2017,Upper Secondary Level,2nd Quintile,Not concerned at all,0.14657,398,2576,0.13291,0.16023
2017,Upper Secondary Level,3rd Quintile,Very concerned,0.42113,927,2233,0.40065,0.44161
2017,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.46666,1055,2233,0.44597,0.48736
2017,Upper Secondary Level,3rd Quintile,Not concerned at all,0.11221,251,2233,0.09911,0.12530
2017,Upper Secondary Level,4th Quintile,Very concerned,0.43607,854,1941,0.41400,0.45813
2017,Upper Secondary Level,4th Quintile,Somewhat concerned,0.46253,886,1941,0.44034,0.48471
2017,Upper Secondary Level,4th Quintile,Not concerned at all,0.10140,201,1941,0.08797,0.11484
2017,Upper Secondary Level,5th Quintile,Very concerned,0.43113,614,1367,0.40486,0.45739
2017,Upper Secondary Level,5th Quintile,Somewhat concerned,0.46244,630,1367,0.43600,0.48888
2017,Upper Secondary Level,5th Quintile,Not concerned at all,0.10643,123,1367,0.09008,0.12279
2017,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.43855,125,383,0.38879,0.48831
2017,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.43972,175,383,0.38994,0.48950
2017,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.12173,83,383,0.08894,0.15452
2017,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.35638,145,419,0.31047,0.40230
2017,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.41217,212,419,0.36498,0.45936
2017,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.23145,62,419,0.19101,0.27188
2017,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.41230,164,401,0.36406,0.46054
2017,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.49672,193,401,0.44772,0.54572
2017,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.09098,44,401,0.06280,0.11916
2017,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.44707,153,377,0.39682,0.49733
2017,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.48108,191,377,0.43058,0.53159
2017,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.07184,33,377,0.04574,0.09795
2017,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.44367,146,294,0.38679,0.50056
2017,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.46527,148,294,0.40816,0.52239
2017,First Stage of Tertiary Education,1st Quintile,Very concerned,0.33292,44,90,0.23501,0.43083
2017,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.47469,46,90,0.37095,0.57844
2017,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.40480,88,236,0.34204,0.46756
2017,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.46031,110,236,0.39658,0.52404
2017,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.13489,38,236,0.09121,0.17857
2017,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.50188,128,251,0.43990,0.56386
2017,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.42957,123,251,0.36821,0.49093
2017,First Stage of Tertiary Education,4th Quintile,Very concerned,0.38652,134,334,0.33421,0.43882
2017,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.51897,166,334,0.46530,0.57263
2017,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.09452,34,334,0.06309,0.12594
2017,First Stage of Tertiary Education,5th Quintile,Very concerned,0.35661,140,328,0.30469,0.40853
2017,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.56038,188,328,0.50658,0.61417
2017,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.46805,213,790,0.43324,0.50287
2017,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.42022,293,790,0.38578,0.45466
2017,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.11173,284,790,0.08975,0.13371
2017,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.38558,238,667,0.34862,0.42255
2017,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.50490,348,667,0.46693,0.54287
2017,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.10952,81,667,0.08580,0.13323
2017,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.43919,385,916,0.40704,0.47135
2017,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.47085,450,916,0.43851,0.50320
2017,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.08995,81,916,0.07141,0.10849
2017,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.45619,556,1293,0.42904,0.48335
2017,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.47717,644,1293,0.44993,0.50440
2017,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.06664,93,1293,0.05304,0.08024
2017,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.43760,967,2291,0.41729,0.45792
2017,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.46933,1136,2291,0.44889,0.48977
2017,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.09306,188,2291,0.08116,0.10496
2018,No answer / don't know,1st Quintile,Very concerned,0.39425,95,380,0.34505,0.44345
2018,No answer / don't know,1st Quintile,Somewhat concerned,0.44238,141,380,0.39238,0.49239
2018,No answer / don't know,1st Quintile,Not concerned at all,0.16336,144,380,0.12614,0.20058
2018,No answer / don't know,2nd Quintile,Very concerned,0.27089,35,149,0.19929,0.34249
2018,No answer / don't know,2nd Quintile,Somewhat concerned,0.51575,72,149,0.43524,0.59627
2018,No answer / don't know,2nd Quintile,Not concerned at all,0.21335,42,149,0.14735,0.27935
2018,No answer / don't know,3rd Quintile,Very concerned,0.25312,31,81,0.15784,0.34840
2018,No answer / don't know,3rd Quintile,Somewhat concerned,0.62462,50,81,0.51851,0.73073
2018,No answer / don't know,4th Quintile,Somewhat concerned,0.52467,48,48,0.38189,0.66744
2018,No answer / don't know,5th Quintile,Somewhat concerned,0.77353,36,36,0.63487,0.91220
2018,Pre-primary Level,1st Quintile,Somewhat concerned,0.44099,49,49,0.30053,0.58146
2018,Pre-primary Level,2nd Quintile,Somewhat concerned,0.65499,42,42,0.50948,0.80050
2018,Pre-primary Level,3rd Quintile,Somewhat concerned,0.43181,38,38,0.27220,0.59142
2018,Primary Level,1st Quintile,Very concerned,0.28657,143,1089,0.25971,0.31344
2018,Primary Level,1st Quintile,Somewhat concerned,0.37408,295,1089,0.34533,0.40283
2018,Primary Level,1st Quintile,Not concerned at all,0.33935,651,1089,0.31121,0.36748
2018,Primary Level,2nd Quintile,Very concerned,0.38615,38,162,0.31095,0.46136
2018,Primary Level,2nd Quintile,Somewhat concerned,0.31578,44,162,0.24398,0.38758
2018,Primary Level,2nd Quintile,Not concerned at all,0.29807,80,162,0.22741,0.36872
2018,Lower Secondary Level,1st Quintile,Very concerned,0.33329,387,1488,0.30933,0.35725
2018,Lower Secondary Level,1st Quintile,Somewhat concerned,0.45863,534,1488,0.43331,0.48396
2018,Lower Secondary Level,1st Quintile,Not concerned at all,0.20807,567,1488,0.18744,0.22871
2018,Lower Secondary Level,2nd Quintile,Very concerned,0.36052,243,729,0.32564,0.39540
2018,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.48799,331,729,0.45168,0.52430
2018,Lower Secondary Level,2nd Quintile,Not concerned at all,0.15149,155,729,0.12544,0.17753
2018,Lower Secondary Level,3rd Quintile,Very concerned,0.33140,144,449,0.28782,0.37499
2018,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.52038,223,449,0.47412,0.56664
2018,Lower Secondary Level,3rd Quintile,Not concerned at all,0.14822,82,449,0.11531,0.18112
2018,Lower Secondary Level,4th Quintile,Very concerned,0.26668,65,237,0.21026,0.32310
2018,Lower Secondary Level,4th Quintile,Somewhat concerned,0.56747,129,237,0.50426,0.63068
2018,Lower Secondary Level,4th Quintile,Not concerned at all,0.16585,43,237,0.11839,0.21330
2018,Lower Secondary Level,5th Quintile,Very concerned,0.32578,34,100,0.23346,0.41810
2018,Lower Secondary Level,5th Quintile,Somewhat concerned,0.52881,66,100,0.43048,0.62714
2018,Upper Secondary Level,1st Quintile,Very concerned,0.33504,819,2622,0.31697,0.35311
2018,Upper Secondary Level,1st Quintile,Somewhat concerned,0.47290,1157,2622,0.45379,0.49201
2018,Upper Secondary Level,1st Quintile,Not concerned at all,0.19206,646,2622,0.17698,0.20714
2018,Upper Secondary Level,2nd Quintile,Very concerned,0.33330,921,2727,0.31560,0.35099
2018,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.51644,1365,2727,0.49768,0.53520
2018,Upper Secondary Level,2nd Quintile,Not concerned at all,0.15027,441,2727,0.13685,0.16368
2018,Upper Secondary Level,3rd Quintile,Very concerned,0.33431,778,2395,0.31541,0.35321
2018,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.51666,1257,2395,0.49664,0.53667
2018,Upper Secondary Level,3rd Quintile,Not concerned at all,0.14903,360,2395,0.13477,0.16330
2018,Upper Secondary Level,4th Quintile,Very concerned,0.35702,740,2102,0.33653,0.37751
2018,Upper Secondary Level,4th Quintile,Somewhat concerned,0.51855,1120,2102,0.49719,0.53992
2018,Upper Secondary Level,4th Quintile,Not concerned at all,0.12442,242,2102,0.11031,0.13854
2018,Upper Secondary Level,5th Quintile,Very concerned,0.35138,563,1570,0.32775,0.37500
2018,Upper Secondary Level,5th Quintile,Somewhat concerned,0.51950,836,1570,0.49478,0.54422
2018,Upper Secondary Level,5th Quintile,Not concerned at all,0.12912,171,1570,0.11253,0.14571
2018,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.36304,124,414,0.31667,0.40942
2018,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.45224,194,414,0.40424,0.50024
2018,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.18472,96,414,0.14729,0.22214
2018,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.28603,134,443,0.24390,0.32816
2018,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.59737,255,443,0.55164,0.64309
2018,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.11661,54,443,0.08668,0.14653
2018,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.35724,160,461,0.31345,0.40103
2018,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.54853,255,461,0.50305,0.59401
2018,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.09424,46,461,0.06754,0.12093
2018,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.32879,123,427,0.28418,0.37340
2018,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.57691,256,427,0.53000,0.62383
2018,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.09429,48,427,0.06654,0.12205
2018,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.32641,123,360,0.27791,0.37492
2018,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.55465,199,360,0.50324,0.60606
2018,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.11894,38,360,0.08545,0.15242
2018,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.54878,59,59,0.42071,0.67684
2018,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.33501,96,258,0.27730,0.39271
2018,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.47497,127,258,0.41391,0.53602
2018,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.19003,35,258,0.14206,0.23799
2018,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.35571,103,299,0.30136,0.41007
2018,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.52197,163,299,0.46525,0.57868
2018,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.12232,33,299,0.08512,0.15952
2018,First Stage of Tertiary Education,4th Quintile,Very concerned,0.35614,126,361,0.30667,0.40561
2018,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.51625,190,361,0.46463,0.56787
2018,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.12761,45,361,0.09314,0.16207
2018,First Stage of Tertiary Education,5th Quintile,Very concerned,0.32257,126,373,0.27506,0.37007
2018,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.56451,203,373,0.51412,0.61489
2018,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.11293,44,373,0.08076,0.14509
2018,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.35025,206,919,0.31939,0.38111
2018,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.47113,374,919,0.43884,0.50342
2018,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.17862,339,919,0.15385,0.20340
2018,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.34162,212,737,0.30735,0.37588
2018,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.54484,401,737,0.50886,0.58082
2018,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.11355,124,737,0.09063,0.13647
2018,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.31886,310,971,0.28953,0.34819
2018,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.58147,538,971,0.55042,0.61251
2018,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.09968,123,971,0.08083,0.11853
2018,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.32698,468,1437,0.30272,0.35124
2018,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.59135,846,1437,0.56593,0.61678
2018,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.08167,123,1437,0.06750,0.09583
2018,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.31749,781,2517,0.29930,0.33568
2018,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.57205,1489,2517,0.55272,0.59139
2018,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.11045,247,2517,0.09821,0.12270
2019,No answer / don't know,1st Quintile,Very concerned,0.38159,90,397,0.33374,0.42944
2019,No answer / don't know,1st Quintile,Somewhat concerned,0.36293,125,397,0.31557,0.41029
2019,No answer / don't know,1st Quintile,Not concerned at all,0.25549,182,397,0.21253,0.29844
2019,No answer / don't know,2nd Quintile,Very concerned,0.26113,37,94,0.17186,0.35040
2019,No answer / don't know,2nd Quintile,Somewhat concerned,0.54297,57,94,0.44172,0.64421
2019,No answer / don't know,3rd Quintile,Very concerned,0.25197,31,72,0.15099,0.35296
2019,No answer / don't know,3rd Quintile,Somewhat concerned,0.62003,41,72,0.50712,0.73293
2019,Pre-primary Level,1st Quintile,Very concerned,0.37648,32,76,0.26683,0.48613
2019,Pre-primary Level,1st Quintile,Somewhat concerned,0.28984,44,76,0.18716,0.39251
2019,Pre-primary Level,2nd Quintile,Somewhat concerned,0.47808,37,37,0.31490,0.64125
2019,Primary Level,1st Quintile,Very concerned,0.40711,158,1211,0.37943,0.43479
2019,Primary Level,1st Quintile,Somewhat concerned,0.32781,274,1211,0.30136,0.35426
2019,Primary Level,1st Quintile,Not concerned at all,0.26508,779,1211,0.24021,0.28995
2019,Primary Level,2nd Quintile,Somewhat concerned,0.17686,41,94,0.09931,0.25440
2019,Primary Level,2nd Quintile,Not concerned at all,0.38638,53,94,0.28741,0.48534
2019,Lower Secondary Level,1st Quintile,Very concerned,0.31942,343,1442,0.29534,0.34349
2019,Lower Secondary Level,1st Quintile,Somewhat concerned,0.43612,520,1442,0.41051,0.46172
2019,Lower Secondary Level,1st Quintile,Not concerned at all,0.24447,579,1442,0.22228,0.26666
2019,Lower Secondary Level,2nd Quintile,Very concerned,0.39040,231,661,0.35319,0.42762
2019,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.47753,313,661,0.43943,0.51564
2019,Lower Secondary Level,2nd Quintile,Not concerned at all,0.13206,117,661,0.10623,0.15789
2019,Lower Secondary Level,3rd Quintile,Very concerned,0.30572,122,371,0.25878,0.35267
2019,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.53883,188,371,0.48804,0.58963
2019,Lower Secondary Level,3rd Quintile,Not concerned at all,0.15544,61,371,0.11853,0.19236
2019,Lower Secondary Level,4th Quintile,Very concerned,0.40798,93,249,0.34681,0.46914
2019,Lower Secondary Level,4th Quintile,Somewhat concerned,0.45868,118,249,0.39667,0.52070
2019,Lower Secondary Level,4th Quintile,Not concerned at all,0.13334,38,249,0.09103,0.17565
2019,Lower Secondary Level,5th Quintile,Very concerned,0.37768,52,101,0.28266,0.47270
2019,Lower Secondary Level,5th Quintile,Somewhat concerned,0.49956,49,101,0.40156,0.59756
2019,Upper Secondary Level,1st Quintile,Very concerned,0.37085,804,2481,0.35184,0.38986
2019,Upper Secondary Level,1st Quintile,Somewhat concerned,0.44987,1036,2481,0.43029,0.46945
2019,Upper Secondary Level,1st Quintile,Not concerned at all,0.17928,641,2481,0.16418,0.19438
2019,Upper Secondary Level,2nd Quintile,Very concerned,0.33077,868,2585,0.31263,0.34891
2019,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.52118,1338,2585,0.50192,0.54044
2019,Upper Secondary Level,2nd Quintile,Not concerned at all,0.14805,379,2585,0.13436,0.16174
2019,Upper Secondary Level,3rd Quintile,Very concerned,0.35927,806,2210,0.33927,0.37928
2019,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.51594,1131,2210,0.49510,0.53678
2019,Upper Secondary Level,3rd Quintile,Not concerned at all,0.12479,273,2210,0.11100,0.13857
2019,Upper Secondary Level,4th Quintile,Very concerned,0.37571,753,1929,0.35409,0.39733
2019,Upper Secondary Level,4th Quintile,Somewhat concerned,0.50096,965,1929,0.47864,0.52328
2019,Upper Secondary Level,4th Quintile,Not concerned at all,0.12333,211,1929,0.10865,0.13801
2019,Upper Secondary Level,5th Quintile,Very concerned,0.38081,579,1439,0.35572,0.40591
2019,Upper Secondary Level,5th Quintile,Somewhat concerned,0.50569,733,1439,0.47985,0.53153
2019,Upper Secondary Level,5th Quintile,Not concerned at all,0.11350,127,1439,0.09710,0.12989
2019,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.36720,115,370,0.31801,0.41638
2019,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.46218,152,370,0.41131,0.51305
2019,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.17063,103,370,0.13224,0.20901
2019,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.31835,150,429,0.27422,0.36249
2019,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.54420,225,429,0.49702,0.59139
2019,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.13744,54,429,0.10482,0.17007
2019,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.38864,176,440,0.34304,0.43424
2019,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.52687,223,440,0.48016,0.57357
2019,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.08449,41,440,0.05848,0.11051
2019,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.36445,131,332,0.31260,0.41630
2019,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.56947,201,332,0.51613,0.62282
2019,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.41883,148,362,0.36793,0.46972
2019,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.50988,180,362,0.45831,0.56145
2019,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.07129,34,362,0.04475,0.09784
2019,First Stage of Tertiary Education,1st Quintile,Very concerned,0.26053,31,72,0.15843,0.36262
2019,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.56275,41,72,0.44737,0.67814
2019,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.39639,85,199,0.32826,0.46453
2019,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.42726,114,199,0.35835,0.49616
2019,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.35734,115,297,0.30274,0.41193
2019,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.48063,144,297,0.42371,0.53754
2019,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.16204,38,297,0.12006,0.20402
2019,First Stage of Tertiary Education,4th Quintile,Very concerned,0.34764,122,290,0.29274,0.40255
2019,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.50139,168,290,0.44374,0.55903
2019,First Stage of Tertiary Education,5th Quintile,Very concerned,0.37427,160,379,0.32548,0.42306
2019,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.51230,182,379,0.46190,0.56269
2019,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.11343,37,379,0.08146,0.14540
2019,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.39178,235,941,0.36057,0.42299
2019,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.47398,360,941,0.44206,0.50590
2019,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.13424,346,941,0.11245,0.15603
2019,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.43227,250,661,0.39448,0.47007
2019,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.44627,315,661,0.40834,0.48420
2019,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.12146,96,661,0.09653,0.14638
2019,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.40109,368,939,0.36973,0.43246
2019,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.53793,495,939,0.50603,0.56984
2019,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.06097,76,939,0.04566,0.07628
2019,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.35868,477,1281,0.33240,0.38495
2019,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.56221,700,1281,0.53503,0.58938
2019,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.07912,104,1281,0.06433,0.09391
2019,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.36764,924,2417,0.34842,0.38687
2019,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.54913,1294,2417,0.52929,0.56898
2019,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.08322,199,2417,0.07221,0.09423
2020,No answer / don't know,1st Quintile,Very concerned,0.35185,61,317,0.29919,0.40450
2020,No answer / don't know,1st Quintile,Somewhat concerned,0.41086,109,317,0.35661,0.46510
2020,No answer / don't know,1st Quintile,Not concerned at all,0.23730,147,317,0.19039,0.28420
2020,No answer / don't know,2nd Quintile,Very concerned,0.41086,45,94,0.31087,0.51086
2020,No answer / don't know,2nd Quintile,Somewhat concerned,0.36849,49,94,0.27045,0.46654
2020,No answer / don't know,3rd Quintile,Somewhat concerned,0.64848,47,47,0.51050,0.78645
2020,No answer / don't know,5th Quintile,Somewhat concerned,0.52247,31,31,0.34373,0.70121
2020,Pre-primary Level,1st Quintile,Somewhat concerned,0.50522,36,36,0.33958,0.67086
2020,Pre-primary Level,3rd Quintile,Somewhat concerned,0.45312,31,31,0.27499,0.63126
2020,Primary Level,1st Quintile,Very concerned,0.30801,103,1028,0.27977,0.33624
2020,Primary Level,1st Quintile,Somewhat concerned,0.34340,266,1028,0.31435,0.37244
2020,Primary Level,1st Quintile,Not concerned at all,0.34860,659,1028,0.31945,0.37774
2020,Primary Level,2nd Quintile,Somewhat concerned,0.40340,47,113,0.31255,0.49426
2020,Primary Level,2nd Quintile,Not concerned at all,0.25371,66,113,0.17312,0.33430
2020,Lower Secondary Level,1st Quintile,Very concerned,0.33539,302,1323,0.30994,0.36084
2020,Lower Secondary Level,1st Quintile,Somewhat concerned,0.44338,514,1323,0.41660,0.47016
2020,Lower Secondary Level,1st Quintile,Not concerned at all,0.22123,507,1323,0.19886,0.24361
2020,Lower Secondary Level,2nd Quintile,Very concerned,0.36322,207,621,0.32536,0.40108
2020,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.44058,281,621,0.40150,0.47966
2020,Lower Secondary Level,2nd Quintile,Not concerned at all,0.19620,133,621,0.16494,0.22746
2020,Lower Secondary Level,3rd Quintile,Very concerned,0.32587,127,372,0.27818,0.37356
2020,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.54209,188,372,0.49139,0.59278
2020,Lower Secondary Level,3rd Quintile,Not concerned at all,0.13204,57,372,0.09760,0.16649
2020,Lower Secondary Level,4th Quintile,Very concerned,0.34968,90,230,0.28792,0.41145
2020,Lower Secondary Level,4th Quintile,Somewhat concerned,0.53227,108,230,0.46765,0.59690
