"plj0047","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2013","Berlin","direkter Migrationshintergrund","78","0.407572860689238","0.335587915698846","0.479557805679631"
"Keine Sorgen","2013","Berlin","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2013","Brandenburg","kein Migrationshintergrund","153","0.196799031610571","0.168458317865737","0.225139745355404"
"Keine Sorgen","2013","Brandenburg","direkter Migrationshintergrund","68","0.590429177643224","0.499760500393289","0.681097854893159"
"Keine Sorgen","2013","Brandenburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2013","Mecklenburg-Vorpommern","kein Migrationshintergrund","95","0.198187402695906","0.161108141979498","0.235266663412315"
"Keine Sorgen","2013","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2013","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2013","Sachsen","kein Migrationshintergrund","329","0.260334894642119","0.236499279958992","0.284170509325246"
"Keine Sorgen","2013","Sachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2013","Sachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2013","Sachsen-Anhalt","kein Migrationshintergrund","166","0.28654442087379","0.254292613081083","0.318796228666496"
"Keine Sorgen","2013","Sachsen-Anhalt","direkter Migrationshintergrund","48","0.498252114020867","0.394953573151751","0.601550654889983"
"Keine Sorgen","2013","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2013","Thüringen","kein Migrationshintergrund","252","0.329929905708509","0.297142617022539","0.362717194394478"
"Keine Sorgen","2013","Thüringen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2013","Thüringen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Schleswig-Holstein","kein Migrationshintergrund","119","0.157013259644047","0.129788467680496","0.184238051607598"
"Große Sorgen","2014","Schleswig-Holstein","direkter Migrationshintergrund","55","0.315016348262764","0.245995527963823","0.384037168561704"
"Große Sorgen","2014","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Hamburg","kein Migrationshintergrund","61","0.209732372623079","0.163353299367372","0.256111445878785"
"Große Sorgen","2014","Hamburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Niedersachsen","kein Migrationshintergrund","428","0.205993810686216","0.188224909077504","0.223762712294928"
"Große Sorgen","2014","Niedersachsen","direkter Migrationshintergrund","82","0.211000904757078","0.174461560791922","0.247540248722234"
"Große Sorgen","2014","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Bremen","kein Migrationshintergrund","33","0.198624876894315","0.13157262225057","0.26567713153806"
"Große Sorgen","2014","Bremen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2014","Bremen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Nordrhein-Westfalen","kein Migrationshintergrund","1000","0.242265396977966","0.228524754426377","0.256006039529555"
"Große Sorgen","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","368","0.272440365291845","0.24870861498364","0.296172115600049"
"Große Sorgen","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","166","0.245989796559995","0.209008989277589","0.2829706038424"
"Große Sorgen","2014","Hessen","kein Migrationshintergrund","264","0.228337289395717","0.205095223229862","0.251579355561572"
"Große Sorgen","2014","Hessen","direkter Migrationshintergrund","81","0.190642508440956","0.154667954360492","0.226617062521421"
"Große Sorgen","2014","Hessen","indirekter Migrationshintergrund","50","0.351098046956965","0.278268121344257","0.423927972569673"
"Große Sorgen","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","147","0.149520098333815","0.126601480058669","0.172438716608962"
"Große Sorgen","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","42","0.158356705051571","0.117385339999471","0.19932807010367"
"Große Sorgen","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Baden-Württemberg","kein Migrationshintergrund","371","0.166376900731908","0.150653161277023","0.182100640186794"
"Große Sorgen","2014","Baden-Württemberg","direkter Migrationshintergrund","140","0.170394082712506","0.143268249624884","0.197519915800128"
"Große Sorgen","2014","Baden-Württemberg","indirekter Migrationshintergrund","74","0.195333031751922","0.151271070035763","0.23939499346808"
"Große Sorgen","2014","Bayern","kein Migrationshintergrund","639","0.197225047356008","0.183432175092635","0.211017919619381"
"Große Sorgen","2014","Bayern","direkter Migrationshintergrund","148","0.162856849993158","0.138363744766672","0.187349955219644"
"Große Sorgen","2014","Bayern","indirekter Migrationshintergrund","77","0.21827585872305","0.170733720885533","0.265817996560568"
"Große Sorgen","2014","Saarland","kein Migrationshintergrund","30","0.229322145522843","0.162925342526487","0.2957189485192"
"Große Sorgen","2014","Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","2014","Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Berlin","kein Migrationshintergrund","203","0.243202027037456","0.213266758065864","0.273137296009048"
"Große Sorgen","2014","Berlin","direkter Migrationshintergrund","33","0.246493197039836","0.173249825386802","0.31973656869287"
"Große Sorgen","2014","Berlin","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Brandenburg","kein Migrationshintergrund","173","0.191857887526412","0.166232045419859","0.217483729632966"
"Große Sorgen","2014","Brandenburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","130","0.238308251471255","0.201864119987599","0.274752382954911"
"Große Sorgen","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Große Sorgen","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Sachsen","kein Migrationshintergrund","307","0.216470985488495","0.195684799493985","0.237257171483004"
"Große Sorgen","2014","Sachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Sachsen-Anhalt","kein Migrationshintergrund","205","0.235276329559133","0.207074350388285","0.263478308729981"
"Große Sorgen","2014","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","Thüringen","kein Migrationshintergrund","192","0.240028608968013","0.212593709286061","0.267463508649964"
"Große Sorgen","2014","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2014","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Schleswig-Holstein","kein Migrationshintergrund","425","0.614643911441511","0.578224834205948","0.651062988677075"
"Einige Sorgen","2014","Schleswig-Holstein","direkter Migrationshintergrund","84","0.495045121521461","0.420756526373862","0.569333716669059"
"Einige Sorgen","2014","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Hamburg","kein Migrationshintergrund","163","0.525022427719512","0.468133504305871","0.581911351133153"
"Einige Sorgen","2014","Hamburg","direkter Migrationshintergrund","56","0.518616176105978","0.425664895567158","0.611567456644798"
"Einige Sorgen","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Niedersachsen","kein Migrationshintergrund","1141","0.577586224280659","0.555884262088114","0.599288186473205"
"Einige Sorgen","2014","Niedersachsen","direkter Migrationshintergrund","224","0.45194601616102","0.407376770356397","0.496515261965642"
"Einige Sorgen","2014","Niedersachsen","indirekter Migrationshintergrund","59","0.509033671762138","0.418449092860161","0.599618250664115"
"Einige Sorgen","2014","Bremen","kein Migrationshintergrund","79","0.583215431715444","0.500354663479968","0.666076199950919"
"Einige Sorgen","2014","Bremen","direkter Migrationshintergrund","30","0.352695499683119","0.236538419958523","0.468852579407715"
"Einige Sorgen","2014","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Nordrhein-Westfalen","kein Migrationshintergrund","2125","0.581486513352359","0.565665753437557","0.59730727326716"
"Einige Sorgen","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","676","0.486847627018951","0.460204852779193","0.513490401258709"
"Einige Sorgen","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","227","0.494296409008067","0.451365411860769","0.537227406155364"
"Einige Sorgen","2014","Hessen","kein Migrationshintergrund","729","0.551711726804278","0.524175314723684","0.579248138884871"
"Einige Sorgen","2014","Hessen","direkter Migrationshintergrund","211","0.404222973042934","0.359279386722502","0.449166559363366"
"Einige Sorgen","2014","Hessen","indirekter Migrationshintergrund","72","0.419620318934877","0.344321099643302","0.494919538226451"
"Einige Sorgen","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","521","0.553803077277918","0.521854789742355","0.585751364813481"
"Einige Sorgen","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","172","0.531012493830364","0.475006929499489","0.58701805816124"
"Einige Sorgen","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","54","0.512916129009298","0.415436816734843","0.610395441283754"
"Einige Sorgen","2014","Baden-Württemberg","kein Migrationshintergrund","1226","0.551940674626908","0.530944585186749","0.572936764067066"
"Einige Sorgen","2014","Baden-Württemberg","direkter Migrationshintergrund","337","0.505220171673542","0.469148502110054","0.54129184123703"
"Einige Sorgen","2014","Baden-Württemberg","indirekter Migrationshintergrund","149","0.503370654811302","0.447802236881372","0.558939072741232"
"Einige Sorgen","2014","Bayern","kein Migrationshintergrund","1854","0.570257071687944","0.553097103353335","0.587417040022553"
"Einige Sorgen","2014","Bayern","direkter Migrationshintergrund","429","0.509690633297776","0.476529498011162","0.54285176858439"
"Einige Sorgen","2014","Bayern","indirekter Migrationshintergrund","149","0.470509491876924","0.413063150299422","0.527955833454426"
"Einige Sorgen","2014","Saarland","kein Migrationshintergrund","86","0.542605027321139","0.463923038183228","0.62128701645905"
"Einige Sorgen","2014","Saarland","direkter Migrationshintergrund","34","0.37384290037863","0.257992667015286","0.489693133741973"
"Einige Sorgen","2014","Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Berlin","kein Migrationshintergrund","451","0.598032411411212","0.563821277519303","0.632243545303121"
"Einige Sorgen","2014","Berlin","direkter Migrationshintergrund","74","0.546080437921287","0.461466865823919","0.630694010018655"
"Einige Sorgen","2014","Berlin","indirekter Migrationshintergrund","41","0.722554212415041","0.611105120914282","0.834003303915801"
"Einige Sorgen","2014","Brandenburg","kein Migrationshintergrund","547","0.617221908637411","0.58558903471651","0.648854782558312"
"Einige Sorgen","2014","Brandenburg","direkter Migrationshintergrund","57","0.515387115843218","0.418400398106148","0.612373833580287"
"Einige Sorgen","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","297","0.563279864870163","0.520853857730038","0.605705872010288"
"Einige Sorgen","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Sachsen","kein Migrationshintergrund","867","0.55066048027912","0.525554528910124","0.575766431648115"
"Einige Sorgen","2014","Sachsen","direkter Migrationshintergrund","41","0.588536759637179","0.478622245047144","0.698451274227213"
"Einige Sorgen","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Sachsen-Anhalt","kein Migrationshintergrund","467","0.513766477365846","0.480535467965139","0.546997486766553"
"Einige Sorgen","2014","Sachsen-Anhalt","direkter Migrationshintergrund","32","0.623905726116019","0.507916263572395","0.739895188659643"
"Einige Sorgen","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Thüringen","kein Migrationshintergrund","480","0.466441182687411","0.434395993118683","0.498486372256139"
"Einige Sorgen","2014","Thüringen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Thüringen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Schleswig-Holstein","kein Migrationshintergrund","142","0.228342828914441","0.196931094271993","0.25975456355689"
"Keine Sorgen","2014","Schleswig-Holstein","direkter Migrationshintergrund","35","0.189938530215776","0.131655920324922","0.248221140106629"
"Keine Sorgen","2014","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Hamburg","kein Migrationshintergrund","72","0.26524519965741","0.214953395233232","0.315537004081587"
"Keine Sorgen","2014","Hamburg","direkter Migrationshintergrund","30","0.264850775342115","0.182763663116595","0.346937887567636"
"Keine Sorgen","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Niedersachsen","kein Migrationshintergrund","421","0.216419965033125","0.198326910379495","0.234513019686754"
"Keine Sorgen","2014","Niedersachsen","direkter Migrationshintergrund","173","0.337053079081903","0.294721071748269","0.379385086415537"
"Keine Sorgen","2014","Niedersachsen","indirekter Migrationshintergrund","30","0.233185744955495","0.156564139432972","0.309807350478017"
"Keine Sorgen","2014","Bremen","kein Migrationshintergrund","","","",""
"Keine Sorgen","2014","Bremen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Bremen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Nordrhein-Westfalen","kein Migrationshintergrund","610","0.176248089669676","0.164028314525482","0.188467864813869"
"Keine Sorgen","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","308","0.240712007689204","0.217923709758577","0.263500305619832"
"Keine Sorgen","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","128","0.259713794431939","0.222062790007048","0.297364798856829"
"Keine Sorgen","2014","Hessen","kein Migrationshintergrund","260","0.219950983800005","0.197016104617893","0.242885862982118"
"Keine Sorgen","2014","Hessen","direkter Migrationshintergrund","166","0.405134518516109","0.360174719592932","0.450094317439286"
"Keine Sorgen","2014","Hessen","indirekter Migrationshintergrund","43","0.229281634108159","0.165140208674636","0.293423059541682"
"Keine Sorgen","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","262","0.296676824388267","0.267318863215915","0.326034785560619"
"Keine Sorgen","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","91","0.310630801118065","0.258697447614495","0.362564154621635"
"Keine Sorgen","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Baden-Württemberg","kein Migrationshintergrund","558","0.281682424641184","0.262690780008805","0.300674069273563"
"Keine Sorgen","2014","Baden-Württemberg","direkter Migrationshintergrund","261","0.324385745613952","0.290610369570206","0.358161121657698"
"Keine Sorgen","2014","Baden-Württemberg","indirekter Migrationshintergrund","88","0.301296313436776","0.250303224222029","0.352289402651522"
"Keine Sorgen","2014","Bayern","kein Migrationshintergrund","704","0.232517880956048","0.217874576770868","0.247161185141227"
"Keine Sorgen","2014","Bayern","direkter Migrationshintergrund","296","0.327452516709066","0.296322696570612","0.358582336847519"
"Keine Sorgen","2014","Bayern","indirekter Migrationshintergrund","64","0.311214649400026","0.257927675384927","0.364501623415125"
"Keine Sorgen","2014","Saarland","kein Migrationshintergrund","38","0.228072827156018","0.161803483681469","0.294342170630566"
"Keine Sorgen","2014","Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Berlin","kein Migrationshintergrund","135","0.158765561551332","0.133265204400287","0.184265918702377"
"Keine Sorgen","2014","Berlin","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Berlin","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Brandenburg","kein Migrationshintergrund","187","0.190920203836176","0.165342234029977","0.216498173642376"
"Keine Sorgen","2014","Brandenburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","98","0.198411883658582","0.164298255252243","0.232525512064921"
"Keine Sorgen","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Sachsen","kein Migrationshintergrund","334","0.232868534232385","0.211536232228394","0.254200836236377"
"Keine Sorgen","2014","Sachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Sachsen-Anhalt","kein Migrationshintergrund","197","0.250957193075021","0.222130730873114","0.279783655276928"
"Keine Sorgen","2014","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Thüringen","kein Migrationshintergrund","259","0.293530208344576","0.264278822256632","0.322781594432521"
"Keine Sorgen","2014","Thüringen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Thüringen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Schleswig-Holstein","kein Migrationshintergrund","248","0.348172986216799","0.312287612749976","0.384058359683623"
"Große Sorgen","2015","Schleswig-Holstein","direkter Migrationshintergrund","52","0.361505353576235","0.2872938638556","0.435716843296869"
"Große Sorgen","2015","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Hamburg","kein Migrationshintergrund","108","0.377664977047832","0.322713676669668","0.432616277425995"
"Große Sorgen","2015","Hamburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","Hamburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Niedersachsen","kein Migrationshintergrund","660","0.343328150991409","0.321859062420271","0.364797239562546"
"Große Sorgen","2015","Niedersachsen","direkter Migrationshintergrund","136","0.204982212340263","0.172599931398046","0.237364493282481"
"Große Sorgen","2015","Niedersachsen","indirekter Migrationshintergrund","40","0.343746088294514","0.2561744036991","0.431317772889928"
"Große Sorgen","2015","Bremen","kein Migrationshintergrund","43","0.355143456833195","0.265713048712398","0.444573864953991"
"Große Sorgen","2015","Bremen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","Bremen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Nordrhein-Westfalen","kein Migrationshintergrund","1476","0.397801008504431","0.38167104023884","0.413930976770023"
"Große Sorgen","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","415","0.314552619256036","0.291140023188572","0.337965215323501"
"Große Sorgen","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","191","0.385888324288385","0.342741567378561","0.42903508119821"
"Große Sorgen","2015","Hessen","kein Migrationshintergrund","436","0.352669241335837","0.325533660390733","0.379804822280942"
"Große Sorgen","2015","Hessen","direkter Migrationshintergrund","103","0.268033647657055","0.230359707154327","0.305707588159782"
"Große Sorgen","2015","Hessen","indirekter Migrationshintergrund","45","0.273153196945789","0.201608154938585","0.344698238952992"
"Große Sorgen","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","251","0.287772871032643","0.258079702556149","0.317466039509137"
"Große Sorgen","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","61","0.207172465359737","0.165249089556727","0.249095841162747"
"Große Sorgen","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","31","0.232887091104673","0.147442117900503","0.318332064308842"
"Große Sorgen","2015","Baden-Württemberg","kein Migrationshintergrund","632","0.323913050558549","0.303665387164472","0.344160713952626"
"Große Sorgen","2015","Baden-Württemberg","direkter Migrationshintergrund","187","0.259412537849507","0.229718516194139","0.289106559504875"
"Große Sorgen","2015","Baden-Württemberg","indirekter Migrationshintergrund","98","0.304516470701466","0.252699073403632","0.356333867999301"
"Große Sorgen","2015","Bayern","kein Migrationshintergrund","971","0.310504957758548","0.294065141543347","0.326944773973748"
"Große Sorgen","2015","Bayern","direkter Migrationshintergrund","190","0.256720366603614","0.229847045066346","0.283593688140881"
"Große Sorgen","2015","Bayern","indirekter Migrationshintergrund","99","0.289695019537465","0.235687231575005","0.343702807499925"
"Große Sorgen","2015","Saarland","kein Migrationshintergrund","54","0.351675608797744","0.276261077711572","0.427090139883916"
"Große Sorgen","2015","Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Berlin","kein Migrationshintergrund","293","0.416255258225147","0.381000358835094","0.451510157615199"
"Große Sorgen","2015","Berlin","direkter Migrationshintergrund","60","0.371293004056918","0.301671282749178","0.440914725364657"
"Große Sorgen","2015","Berlin","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Brandenburg","kein Migrationshintergrund","264","0.321585544014399","0.290672334303277","0.352498753725521"
"Große Sorgen","2015","Brandenburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","191","0.337859853922885","0.297323890284579","0.37839581756119"
"Große Sorgen","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Sachsen","kein Migrationshintergrund","478","0.340975914975619","0.316189003025948","0.36576282692529"
"Große Sorgen","2015","Sachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Sachsen-Anhalt","kein Migrationshintergrund","289","0.352709894115884","0.319885690787526","0.385534097444243"
"Große Sorgen","2015","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","Thüringen","kein Migrationshintergrund","272","0.331208250035084","0.299898164430552","0.362518335639615"
"Große Sorgen","2015","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Schleswig-Holstein","kein Migrationshintergrund","344","0.529899222576957","0.492302855386258","0.567495589767657"
"Einige Sorgen","2015","Schleswig-Holstein","direkter Migrationshintergrund","63","0.450995991367349","0.374134421303495","0.527857561431202"
"Einige Sorgen","2015","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Hamburg","kein Migrationshintergrund","157","0.50611310739957","0.44944352144985","0.56278269334929"
"Einige Sorgen","2015","Hamburg","direkter Migrationshintergrund","58","0.503677029570154","0.416375655621845","0.590978403518463"
"Einige Sorgen","2015","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Niedersachsen","kein Migrationshintergrund","987","0.519631670270707","0.497041490309746","0.542221850231669"
"Einige Sorgen","2015","Niedersachsen","direkter Migrationshintergrund","262","0.524362512679559","0.484302158791013","0.564422866568106"
"Einige Sorgen","2015","Niedersachsen","indirekter Migrationshintergrund","42","0.34079374265743","0.253403018951435","0.428184466363425"
"Einige Sorgen","2015","Bremen","kein Migrationshintergrund","56","0.552905207526475","0.459992119505514","0.645818295547436"
"Einige Sorgen","2015","Bremen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Nordrhein-Westfalen","kein Migrationshintergrund","1712","0.493459849867263","0.47698340878833","0.509936290946197"
"Einige Sorgen","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","726","0.482094958764743","0.456900372953935","0.507289544575551"
"Einige Sorgen","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","227","0.470261245097435","0.426023383111111","0.51449910708376"
"Einige Sorgen","2015","Hessen","kein Migrationshintergrund","613","0.508988454471792","0.480596713249597","0.537380195693988"
"Einige Sorgen","2015","Hessen","direkter Migrationshintergrund","241","0.439639420765296","0.397422852050329","0.481855989480263"
"Einige Sorgen","2015","Hessen","indirekter Migrationshintergrund","69","0.473828576646122","0.393655378087266","0.554001775204979"
"Einige Sorgen","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","493","0.553638974166291","0.521034378208473","0.58624357012411"
"Einige Sorgen","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","193","0.604195791409638","0.55360984046645","0.654781742352826"
"Einige Sorgen","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","54","0.617609470530582","0.519368034622134","0.715850906439031"
"Einige Sorgen","2015","Baden-Württemberg","kein Migrationshintergrund","1109","0.507007874954613","0.485376368959303","0.528639380949922"
"Einige Sorgen","2015","Baden-Württemberg","direkter Migrationshintergrund","385","0.479457191005493","0.445612659556127","0.513301722454858"
"Einige Sorgen","2015","Baden-Württemberg","indirekter Migrationshintergrund","133","0.423926008844033","0.368282956963856","0.47956906072421"
"Einige Sorgen","2015","Bayern","kein Migrationshintergrund","1623","0.533024534687207","0.515298248914766","0.550750820459648"
"Einige Sorgen","2015","Bayern","direkter Migrationshintergrund","472","0.44807048929302","0.417476927029787","0.478664051556254"
"Einige Sorgen","2015","Bayern","indirekter Migrationshintergrund","120","0.486512324151834","0.427004320504786","0.546020327798883"
"Einige Sorgen","2015","Saarland","kein Migrationshintergrund","78","0.456442533496264","0.377773553886773","0.535111513105755"
"Einige Sorgen","2015","Saarland","direkter Migrationshintergrund","37","0.340619732170149","0.231152353710084","0.450087110630214"
"Einige Sorgen","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Berlin","kein Migrationshintergrund","370","0.463814428838287","0.428148149104463","0.499480708572112"
"Einige Sorgen","2015","Berlin","direkter Migrationshintergrund","76","0.442086088305977","0.37052132380012","0.513650852811834"
"Einige Sorgen","2015","Berlin","indirekter Migrationshintergrund","30","0.65124006776546","0.520443348248339","0.782036787282581"
"Einige Sorgen","2015","Brandenburg","kein Migrationshintergrund","467","0.531535259859187","0.498509502322633","0.56456101739574"
"Einige Sorgen","2015","Brandenburg","direkter Migrationshintergrund","63","0.560076764757492","0.470133760765866","0.650019768749118"
"Einige Sorgen","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","257","0.52946645917585","0.486689317060121","0.57224360129158"
"Einige Sorgen","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Sachsen","kein Migrationshintergrund","718","0.518499352280997","0.492372777572156","0.544625926989838"
"Einige Sorgen","2015","Sachsen","direkter Migrationshintergrund","42","0.52967823676381","0.420983332631215","0.638373140896405"
"Einige Sorgen","2015","Sachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Sachsen-Anhalt","kein Migrationshintergrund","409","0.478594924028291","0.444278062676911","0.512911785379671"
"Einige Sorgen","2015","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Thüringen","kein Migrationshintergrund","398","0.442840559631652","0.409795870496407","0.475885248766896"
"Einige Sorgen","2015","Thüringen","direkter Migrationshintergrund","42","0.615580497136472","0.512768452102916","0.718392542170028"
"Einige Sorgen","2015","Thüringen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","Schleswig-Holstein","kein Migrationshintergrund","85","0.121927791206243","0.0972804415728616","0.146575140839625"
"Keine Sorgen","2015","Schleswig-Holstein","direkter Migrationshintergrund","46","0.187498655056416","0.12720851736714","0.247788792745693"
"Keine Sorgen","2015","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
