year,pgisced97,sex,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Primary Level,female,Somewhat concerned,0.45742,184,690,0.42022,0.49462
2016,Primary Level,female,Not concerned at all,0.18270,383,690,0.15385,0.21156
2016,Lower Secondary Level,male,Very concerned,0.35663,388,1335,0.33093,0.38234
2016,Lower Secondary Level,male,Somewhat concerned,0.42700,497,1335,0.40046,0.45354
2016,Lower Secondary Level,male,Not concerned at all,0.21637,450,1335,0.19427,0.23846
2016,Lower Secondary Level,female,Very concerned,0.43471,697,1778,0.41166,0.45776
2016,Lower Secondary Level,female,Somewhat concerned,0.44515,706,1778,0.42204,0.46826
2016,Lower Secondary Level,female,Not concerned at all,0.12014,375,1778,0.10502,0.13526
2016,Upper Secondary Level,male,Very concerned,0.40862,2066,5240,0.39530,0.42193
2016,Upper Secondary Level,male,Somewhat concerned,0.43223,2205,5240,0.41882,0.44565
2016,Upper Secondary Level,male,Not concerned at all,0.15915,969,5240,0.14924,0.16906
2016,Upper Secondary Level,female,Very concerned,0.51449,3095,6225,0.50208,0.52691
2016,Upper Secondary Level,female,Somewhat concerned,0.39902,2451,6225,0.38685,0.41118
2016,Upper Secondary Level,female,Not concerned at all,0.08649,679,6225,0.07951,0.09347
2016,Post-secondary Non-tertiary Level,male,Very concerned,0.40425,318,795,0.37011,0.43838
2016,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.46661,349,795,0.43191,0.50131
2016,Post-secondary Non-tertiary Level,male,Not concerned at all,0.12914,128,795,0.10581,0.15246
2016,Post-secondary Non-tertiary Level,female,Very concerned,0.49608,623,1286,0.46874,0.52341
2016,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.41584,538,1286,0.38889,0.44278
2016,Post-secondary Non-tertiary Level,female,Not concerned at all,0.08809,125,1286,0.07259,0.10358
2016,First Stage of Tertiary Education,male,Very concerned,0.45402,386,855,0.42063,0.48742
2016,First Stage of Tertiary Education,male,Somewhat concerned,0.43725,365,855,0.40398,0.47052
2016,First Stage of Tertiary Education,male,Not concerned at all,0.10873,104,855,0.08785,0.12961
2016,First Stage of Tertiary Education,female,Very concerned,0.52451,296,511,0.48116,0.56785
2016,First Stage of Tertiary Education,female,Somewhat concerned,0.42530,215,511,0.38239,0.46821
2016,Second Stage of Tertiary Education,male,Very concerned,0.46658,1383,3281,0.44951,0.48365
2016,Second Stage of Tertiary Education,male,Somewhat concerned,0.43223,1374,3281,0.41528,0.44918
2016,Second Stage of Tertiary Education,male,Not concerned at all,0.10119,524,3281,0.09087,0.11151
2016,Second Stage of Tertiary Education,female,Very concerned,0.59205,1682,3182,0.57497,0.60912
2016,Second Stage of Tertiary Education,female,Somewhat concerned,0.35112,1195,3182,0.33453,0.36771
2016,Second Stage of Tertiary Education,female,Not concerned at all,0.05684,305,3182,0.04879,0.06488
2017,No answer / don't know,male,Very concerned,0.31504,110,454,0.27226,0.35782
2017,No answer / don't know,male,Somewhat concerned,0.47455,167,454,0.42856,0.52053
2017,No answer / don't know,male,Not concerned at all,0.21041,177,454,0.17287,0.24794
2017,No answer / don't know,female,Very concerned,0.43215,131,367,0.38140,0.48290
2017,No answer / don't know,female,Somewhat concerned,0.42786,121,367,0.37717,0.47855
2017,No answer / don't know,female,Not concerned at all,0.13999,115,367,0.10444,0.17554
2017,Pre-primary Level,male,Very concerned,0.33537,74,204,0.27042,0.40032
2017,Pre-primary Level,male,Somewhat concerned,0.57160,96,204,0.50353,0.63967
2017,Pre-primary Level,male,Not concerned at all,0.09303,34,204,0.05307,0.13299
2017,Pre-primary Level,female,Very concerned,0.45852,102,199,0.38911,0.52792
2017,Pre-primary Level,female,Somewhat concerned,0.47474,97,199,0.40519,0.54430
2017,Primary Level,male,Very concerned,0.37016,125,919,0.33892,0.40139
2017,Primary Level,male,Somewhat concerned,0.27901,153,919,0.25000,0.30802
2017,Primary Level,male,Not concerned at all,0.35083,641,919,0.31996,0.38170
2017,Primary Level,female,Very concerned,0.39116,153,928,0.35974,0.42258
2017,Primary Level,female,Somewhat concerned,0.34327,187,928,0.31270,0.37383
2017,Primary Level,female,Not concerned at all,0.26557,588,928,0.23714,0.29400
2017,Lower Secondary Level,male,Very concerned,0.38718,389,1506,0.36257,0.41179
2017,Lower Secondary Level,male,Somewhat concerned,0.46225,575,1506,0.43706,0.48744
2017,Lower Secondary Level,male,Not concerned at all,0.15056,542,1506,0.13250,0.16863
2017,Lower Secondary Level,female,Very concerned,0.40725,687,1988,0.38564,0.42885
2017,Lower Secondary Level,female,Somewhat concerned,0.43896,803,1988,0.41714,0.46079
2017,Lower Secondary Level,female,Not concerned at all,0.15379,498,1988,0.13793,0.16965
2017,Upper Secondary Level,male,Very concerned,0.37329,2057,5815,0.36086,0.38572
2017,Upper Secondary Level,male,Somewhat concerned,0.46950,2673,5815,0.45667,0.48232
2017,Upper Secondary Level,male,Not concerned at all,0.15721,1085,5815,0.14786,0.16657
2017,Upper Secondary Level,female,Very concerned,0.45893,2983,6831,0.44711,0.47075
2017,Upper Secondary Level,female,Somewhat concerned,0.44511,3027,6831,0.43333,0.45690
2017,Upper Secondary Level,female,Not concerned at all,0.09596,821,6831,0.08897,0.10294
2017,Post-secondary Non-tertiary Level,male,Very concerned,0.38153,299,871,0.34925,0.41381
2017,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.47487,425,871,0.44169,0.50806
2017,Post-secondary Non-tertiary Level,male,Not concerned at all,0.14359,147,871,0.12029,0.16690
2017,Post-secondary Non-tertiary Level,female,Very concerned,0.43843,580,1431,0.41271,0.46415
2017,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.47159,681,1431,0.44572,0.49747
2017,Post-secondary Non-tertiary Level,female,Not concerned at all,0.08998,170,1431,0.07515,0.10481
2017,First Stage of Tertiary Education,male,Very concerned,0.35497,356,937,0.32431,0.38562
2017,First Stage of Tertiary Education,male,Somewhat concerned,0.51559,461,937,0.48358,0.54761
2017,First Stage of Tertiary Education,male,Not concerned at all,0.12944,120,937,0.10793,0.15094
2017,First Stage of Tertiary Education,female,Very concerned,0.49896,278,585,0.45840,0.53951
2017,First Stage of Tertiary Education,female,Somewhat concerned,0.46188,275,585,0.42144,0.50231
2017,First Stage of Tertiary Education,female,Not concerned at all,0.03917,32,585,0.02343,0.05490
2017,Second Stage of Tertiary Education,male,Very concerned,0.39476,1248,3719,0.37905,0.41047
2017,Second Stage of Tertiary Education,male,Somewhat concerned,0.49572,1810,3719,0.47965,0.51179
2017,Second Stage of Tertiary Education,male,Not concerned at all,0.10952,661,3719,0.09948,0.11956
2017,Second Stage of Tertiary Education,female,Very concerned,0.48090,1501,3511,0.46437,0.49743
2017,Second Stage of Tertiary Education,female,Somewhat concerned,0.45868,1622,3511,0.44220,0.47517
2017,Second Stage of Tertiary Education,female,Not concerned at all,0.06042,388,3511,0.05254,0.06830
2018,No answer / don't know,male,Very concerned,0.27096,105,483,0.23128,0.31064
2018,No answer / don't know,male,Somewhat concerned,0.49200,198,483,0.44737,0.53664
2018,No answer / don't know,male,Not concerned at all,0.23703,180,483,0.19907,0.27500
2018,No answer / don't know,female,Very concerned,0.33196,104,379,0.28449,0.37944
2018,No answer / don't know,female,Somewhat concerned,0.58747,176,379,0.53784,0.63710
2018,No answer / don't know,female,Not concerned at all,0.08057,99,379,0.05313,0.10801
2018,Pre-primary Level,male,Very concerned,0.31017,48,170,0.24043,0.37991
2018,Pre-primary Level,male,Somewhat concerned,0.51758,86,170,0.44224,0.59292
2018,Pre-primary Level,male,Not concerned at all,0.17225,36,170,0.11532,0.22918
2018,Pre-primary Level,female,Very concerned,0.38923,65,162,0.31392,0.46455
2018,Pre-primary Level,female,Somewhat concerned,0.51203,97,162,0.43482,0.58924
2018,Primary Level,male,Very concerned,0.27288,110,862,0.24313,0.30263
2018,Primary Level,male,Somewhat concerned,0.38588,214,862,0.35336,0.41839
2018,Primary Level,male,Not concerned at all,0.34124,538,862,0.30957,0.37291
2018,Primary Level,female,Very concerned,0.40286,167,879,0.37042,0.43530
2018,Primary Level,female,Somewhat concerned,0.32317,238,879,0.29223,0.35410
2018,Primary Level,female,Not concerned at all,0.27397,474,879,0.24447,0.30347
2018,Lower Secondary Level,male,Very concerned,0.30616,348,1506,0.28288,0.32945
2018,Lower Secondary Level,male,Somewhat concerned,0.49405,600,1506,0.46879,0.51931
2018,Lower Secondary Level,male,Not concerned at all,0.19978,558,1506,0.17958,0.21998
2018,Lower Secondary Level,female,Very concerned,0.34885,594,1895,0.32738,0.37031
2018,Lower Secondary Level,female,Somewhat concerned,0.48798,796,1895,0.46547,0.51049
2018,Lower Secondary Level,female,Not concerned at all,0.16317,505,1895,0.14653,0.17981
2018,Upper Secondary Level,male,Very concerned,0.30039,1632,5528,0.28830,0.31247
2018,Upper Secondary Level,male,Somewhat concerned,0.51605,2745,5528,0.50287,0.52922
2018,Upper Secondary Level,male,Not concerned at all,0.18356,1151,5528,0.17336,0.19377
2018,Upper Secondary Level,female,Very concerned,0.38011,2415,6551,0.36835,0.39186
2018,Upper Secondary Level,female,Somewhat concerned,0.50208,3258,6551,0.48997,0.51419
2018,Upper Secondary Level,female,Not concerned at all,0.11782,878,6551,0.11001,0.12562
2018,Post-secondary Non-tertiary Level,male,Very concerned,0.29765,250,839,0.26669,0.32861
2018,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.54361,429,839,0.50989,0.57734
2018,Post-secondary Non-tertiary Level,male,Not concerned at all,0.15874,160,839,0.13400,0.18348
2018,Post-secondary Non-tertiary Level,female,Very concerned,0.36073,452,1370,0.33529,0.38617
2018,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.55354,768,1370,0.52720,0.57987
2018,Post-secondary Non-tertiary Level,female,Not concerned at all,0.08573,150,1370,0.07090,0.10056
2018,First Stage of Tertiary Education,male,Very concerned,0.29880,283,869,0.26835,0.32925
2018,First Stage of Tertiary Education,male,Somewhat concerned,0.53728,459,869,0.50411,0.57045
2018,First Stage of Tertiary Education,male,Not concerned at all,0.16392,127,869,0.13929,0.18855
2018,First Stage of Tertiary Education,female,Very concerned,0.39276,211,568,0.35257,0.43296
2018,First Stage of Tertiary Education,female,Somewhat concerned,0.51316,309,568,0.47202,0.55430
2018,First Stage of Tertiary Education,female,Not concerned at all,0.09407,48,568,0.07004,0.11810
2018,Second Stage of Tertiary Education,male,Very concerned,0.28928,956,3541,0.27434,0.30421
2018,Second Stage of Tertiary Education,male,Somewhat concerned,0.57540,1931,3541,0.55911,0.59168
2018,Second Stage of Tertiary Education,male,Not concerned at all,0.13533,654,3541,0.12406,0.14659
2018,Second Stage of Tertiary Education,female,Very concerned,0.37430,1166,3414,0.35806,0.39053
2018,Second Stage of Tertiary Education,female,Somewhat concerned,0.54693,1852,3414,0.53022,0.56363
2018,Second Stage of Tertiary Education,female,Not concerned at all,0.07878,396,3414,0.06974,0.08781
2019,No answer / don't know,male,Very concerned,0.26610,103,430,0.22428,0.30792
2019,No answer / don't know,male,Somewhat concerned,0.41695,155,430,0.37029,0.46361
2019,No answer / don't know,male,Not concerned at all,0.31695,172,430,0.27292,0.36098
2019,No answer / don't know,female,Very concerned,0.36137,114,374,0.31262,0.41013
2019,No answer / don't know,female,Somewhat concerned,0.49441,150,374,0.44367,0.54515
2019,No answer / don't know,female,Not concerned at all,0.14422,110,374,0.10856,0.17987
2019,Pre-primary Level,male,Very concerned,0.37311,65,168,0.29976,0.44646
2019,Pre-primary Level,male,Somewhat concerned,0.39510,70,168,0.32095,0.46925
2019,Pre-primary Level,male,Not concerned at all,0.23179,33,168,0.16779,0.29579
2019,Pre-primary Level,female,Very concerned,0.36164,64,148,0.28397,0.43932
2019,Pre-primary Level,female,Somewhat concerned,0.54470,84,148,0.46419,0.62520
2019,Primary Level,male,Very concerned,0.32628,95,847,0.29469,0.35788
2019,Primary Level,male,Somewhat concerned,0.33994,184,847,0.30802,0.37186
2019,Primary Level,male,Not concerned at all,0.33378,568,847,0.30200,0.36555
2019,Primary Level,female,Very concerned,0.41027,124,788,0.37590,0.44463
2019,Primary Level,female,Somewhat concerned,0.33370,197,788,0.30076,0.36664
2019,Primary Level,female,Not concerned at all,0.25603,467,788,0.22554,0.28653
2019,Lower Secondary Level,male,Very concerned,0.34975,334,1396,0.32472,0.37477
2019,Lower Secondary Level,male,Somewhat concerned,0.44726,543,1396,0.42117,0.47335
2019,Lower Secondary Level,male,Not concerned at all,0.20299,519,1396,0.18189,0.22410
2019,Lower Secondary Level,female,Very concerned,0.35075,556,1664,0.32782,0.37369
2019,Lower Secondary Level,female,Somewhat concerned,0.48988,710,1664,0.46585,0.51391
2019,Lower Secondary Level,female,Not concerned at all,0.15937,398,1664,0.14178,0.17696
2019,Upper Secondary Level,male,Very concerned,0.32516,1724,5355,0.31262,0.33771
2019,Upper Secondary Level,male,Somewhat concerned,0.49371,2599,5355,0.48032,0.50711
2019,Upper Secondary Level,male,Not concerned at all,0.18112,1032,5355,0.17081,0.19144
2019,Upper Secondary Level,female,Very concerned,0.40271,2541,6265,0.39056,0.41485
2019,Upper Secondary Level,female,Somewhat concerned,0.49956,3005,6265,0.48718,0.51194
2019,Upper Secondary Level,female,Not concerned at all,0.09773,719,6265,0.09038,0.10509
2019,Post-secondary Non-tertiary Level,male,Very concerned,0.34981,325,875,0.31819,0.38143
2019,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.51925,404,875,0.48613,0.55238
2019,Post-secondary Non-tertiary Level,male,Not concerned at all,0.13094,146,875,0.10857,0.15330
2019,Post-secondary Non-tertiary Level,female,Very concerned,0.40115,540,1369,0.37517,0.42712
2019,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.52179,694,1369,0.49532,0.54826
2019,Post-secondary Non-tertiary Level,female,Not concerned at all,0.07706,135,1369,0.06293,0.09120
2019,First Stage of Tertiary Education,male,Very concerned,0.33442,387,1071,0.30615,0.36269
2019,First Stage of Tertiary Education,male,Somewhat concerned,0.49069,546,1071,0.46073,0.52064
2019,First Stage of Tertiary Education,male,Not concerned at all,0.17489,138,1071,0.15213,0.19765
2019,First Stage of Tertiary Education,female,Very concerned,0.40088,263,578,0.36089,0.44087
2019,First Stage of Tertiary Education,female,Somewhat concerned,0.50139,264,578,0.46059,0.54218
2019,First Stage of Tertiary Education,female,Not concerned at all,0.09773,51,578,0.07350,0.12196
2019,Second Stage of Tertiary Education,male,Very concerned,0.34553,1402,4020,0.33083,0.36023
2019,Second Stage of Tertiary Education,male,Somewhat concerned,0.54790,2002,4020,0.53252,0.56329
2019,Second Stage of Tertiary Education,male,Not concerned at all,0.10656,616,4020,0.09702,0.11610
2019,Second Stage of Tertiary Education,female,Very concerned,0.43226,1466,3540,0.41594,0.44858
2019,Second Stage of Tertiary Education,female,Somewhat concerned,0.50249,1737,3540,0.48601,0.51896
2019,Second Stage of Tertiary Education,female,Not concerned at all,0.06525,337,3540,0.05712,0.07339
2020,No answer / don't know,male,Very concerned,0.28490,108,598,0.24870,0.32111
2020,No answer / don't know,male,Somewhat concerned,0.46254,216,598,0.42254,0.50253
2020,No answer / don't know,male,Not concerned at all,0.25256,274,598,0.21771,0.28741
2020,No answer / don't know,female,Very concerned,0.36173,97,417,0.31555,0.40790
2020,No answer / don't know,female,Somewhat concerned,0.49495,160,417,0.44691,0.54300
2020,No answer / don't know,female,Not concerned at all,0.14332,160,417,0.10965,0.17699
2020,Pre-primary Level,male,Very concerned,0.37336,54,194,0.30511,0.44160
2020,Pre-primary Level,male,Somewhat concerned,0.36278,83,194,0.29494,0.43061
2020,Pre-primary Level,male,Not concerned at all,0.26387,57,194,0.20169,0.32605
2020,Pre-primary Level,female,Very concerned,0.36561,58,144,0.28667,0.44455
2020,Pre-primary Level,female,Somewhat concerned,0.54174,86,144,0.46008,0.62341
2020,Primary Level,male,Very concerned,0.27332,87,996,0.24563,0.30101
2020,Primary Level,male,Somewhat concerned,0.31178,255,996,0.28299,0.34056
2020,Primary Level,male,Not concerned at all,0.41490,654,996,0.38429,0.44552
2020,Primary Level,female,Very concerned,0.32847,97,800,0.29590,0.36104
2020,Primary Level,female,Somewhat concerned,0.39137,243,800,0.35753,0.42521
2020,Primary Level,female,Not concerned at all,0.28016,460,800,0.24902,0.31130
2020,Lower Secondary Level,male,Very concerned,0.33551,311,1504,0.31164,0.35938
2020,Lower Secondary Level,male,Somewhat concerned,0.44028,593,1504,0.41519,0.46538
2020,Lower Secondary Level,male,Not concerned at all,0.22421,600,1504,0.20312,0.24529
2020,Lower Secondary Level,female,Very concerned,0.34121,533,1694,0.31862,0.36379
2020,Lower Secondary Level,female,Somewhat concerned,0.49882,738,1694,0.47501,0.52264
2020,Lower Secondary Level,female,Not concerned at all,0.15997,423,1694,0.14251,0.17743
2020,Upper Secondary Level,male,Very concerned,0.32067,1538,5280,0.30808,0.33326
2020,Upper Secondary Level,male,Somewhat concerned,0.50249,2540,5280,0.48901,0.51598
2020,Upper Secondary Level,male,Not concerned at all,0.17684,1202,5280,0.16654,0.18713
2020,Upper Secondary Level,female,Very concerned,0.39115,2246,6022,0.37883,0.40348
2020,Upper Secondary Level,female,Somewhat concerned,0.49967,2946,6022,0.48704,0.51230
2020,Upper Secondary Level,female,Not concerned at all,0.10917,830,6022,0.10130,0.11705
2020,Post-secondary Non-tertiary Level,male,Very concerned,0.33315,265,942,0.30304,0.36327
2020,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.53078,463,942,0.49889,0.56267
2020,Post-secondary Non-tertiary Level,male,Not concerned at all,0.13607,214,942,0.11416,0.15798
2020,Post-secondary Non-tertiary Level,female,Very concerned,0.32032,436,1403,0.29589,0.34474
2020,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.58627,754,1403,0.56049,0.61205
2020,Post-secondary Non-tertiary Level,female,Not concerned at all,0.09342,213,1403,0.07818,0.10865
2020,First Stage of Tertiary Education,male,Very concerned,0.34009,308,913,0.30934,0.37083
2020,First Stage of Tertiary Education,male,Somewhat concerned,0.48740,475,913,0.45496,0.51984
2020,First Stage of Tertiary Education,male,Not concerned at all,0.17251,130,913,0.14799,0.19703
2020,First Stage of Tertiary Education,female,Very concerned,0.40790,225,536,0.36626,0.44955
2020,First Stage of Tertiary Education,female,Somewhat concerned,0.51801,276,536,0.47567,0.56035
2020,First Stage of Tertiary Education,female,Not concerned at all,0.07408,35,536,0.05189,0.09628
2020,Second Stage of Tertiary Education,male,Very concerned,0.35968,1306,4090,0.34497,0.37439
2020,Second Stage of Tertiary Education,male,Somewhat concerned,0.52025,2034,4090,0.50493,0.53556
2020,Second Stage of Tertiary Education,male,Not concerned at all,0.12008,750,4090,0.11011,0.13004
2020,Second Stage of Tertiary Education,female,Very concerned,0.44273,1393,3644,0.42660,0.45886
2020,Second Stage of Tertiary Education,female,Somewhat concerned,0.48789,1821,3644,0.47166,0.50412
2020,Second Stage of Tertiary Education,female,Not concerned at all,0.06938,430,3644,0.06113,0.07763
2021,No answer / don't know,male,Very concerned,0.30118,119,430,0.25776,0.34459
2021,No answer / don't know,male,Somewhat concerned,0.49997,152,430,0.45266,0.54729
2021,No answer / don't know,male,Not concerned at all,0.19885,159,430,0.16108,0.23662
2021,No answer / don't know,female,Very concerned,0.33096,120,370,0.28294,0.37897
2021,No answer / don't know,female,Somewhat concerned,0.51151,141,370,0.46050,0.56251
2021,No answer / don't know,female,Not concerned at all,0.15754,109,370,0.12037,0.19471
2021,Pre-primary Level,male,Very concerned,0.29033,36,77,0.18828,0.39239
2021,Pre-primary Level,male,Somewhat concerned,0.53070,41,77,0.41850,0.64291
2021,Pre-primary Level,female,Very concerned,0.50455,46,83,0.39634,0.61277
2021,Pre-primary Level,female,Somewhat concerned,0.43476,37,83,0.32746,0.54206
2021,Primary Level,male,Very concerned,0.28049,71,544,0.24270,0.31827
2021,Primary Level,male,Somewhat concerned,0.42817,113,544,0.38655,0.46979
2021,Primary Level,male,Not concerned at all,0.29134,360,544,0.25312,0.32956
2021,Primary Level,female,Very concerned,0.44021,80,463,0.39494,0.48548
2021,Primary Level,female,Somewhat concerned,0.32580,106,463,0.28306,0.36853
2021,Primary Level,female,Not concerned at all,0.23399,277,463,0.19539,0.27260
2021,Lower Secondary Level,male,Very concerned,0.32397,186,814,0.29180,0.35614
2021,Lower Secondary Level,male,Somewhat concerned,0.45660,314,814,0.42236,0.49084
2021,Lower Secondary Level,male,Not concerned at all,0.21943,314,814,0.19098,0.24788
2021,Lower Secondary Level,female,Very concerned,0.39191,349,991,0.36150,0.42232
2021,Lower Secondary Level,female,Somewhat concerned,0.47474,397,991,0.44363,0.50585
2021,Lower Secondary Level,female,Not concerned at all,0.13335,245,991,0.11217,0.15452
2021,Upper Secondary Level,male,Very concerned,0.31715,1014,3359,0.30141,0.33289
2021,Upper Secondary Level,male,Somewhat concerned,0.52160,1653,3359,0.50470,0.53849
2021,Upper Secondary Level,male,Not concerned at all,0.16125,692,3359,0.14881,0.17369
2021,Upper Secondary Level,female,Very concerned,0.41172,1550,3988,0.39644,0.42700
2021,Upper Secondary Level,female,Somewhat concerned,0.48899,1948,3988,0.47348,0.50451
2021,Upper Secondary Level,female,Not concerned at all,0.09929,490,3988,0.09000,0.10857
2021,Post-secondary Non-tertiary Level,male,Very concerned,0.25337,170,615,0.21897,0.28777
2021,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.60087,337,615,0.56213,0.63960
2021,Post-secondary Non-tertiary Level,male,Not concerned at all,0.14577,108,615,0.11785,0.17368
2021,Post-secondary Non-tertiary Level,female,Very concerned,0.32515,320,974,0.29572,0.35459
2021,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.54771,533,974,0.51643,0.57898
2021,Post-secondary Non-tertiary Level,female,Not concerned at all,0.12714,121,974,0.10621,0.14807
2021,First Stage of Tertiary Education,male,Very concerned,0.32238,187,609,0.28523,0.35953
2021,First Stage of Tertiary Education,male,Somewhat concerned,0.54147,341,609,0.50186,0.58107
2021,First Stage of Tertiary Education,male,Not concerned at all,0.13615,81,609,0.10889,0.16341
2021,First Stage of Tertiary Education,female,Very concerned,0.35553,145,367,0.30649,0.40457
2021,First Stage of Tertiary Education,female,Somewhat concerned,0.57245,222,367,0.52177,0.62314
2021,Second Stage of Tertiary Education,male,Very concerned,0.31768,905,2949,0.30088,0.33449
2021,Second Stage of Tertiary Education,male,Somewhat concerned,0.53462,1545,2949,0.51661,0.55262
2021,Second Stage of Tertiary Education,male,Not concerned at all,0.14770,499,2949,0.13489,0.16051
2021,Second Stage of Tertiary Education,female,Very concerned,0.40190,1002,2732,0.38351,0.42029
2021,Second Stage of Tertiary Education,female,Somewhat concerned,0.51854,1437,2732,0.49980,0.53728
2021,Second Stage of Tertiary Education,female,Not concerned at all,0.07957,293,2732,0.06942,0.08972
2022,No answer / don't know,male,Very concerned,0.25786,431,1570,0.23622,0.27951
2022,No answer / don't know,male,Somewhat concerned,0.53492,809,1570,0.51024,0.55960
2022,No answer / don't know,male,Not concerned at all,0.20722,330,1570,0.18716,0.22727
2022,No answer / don't know,female,Very concerned,0.31684,542,1583,0.29391,0.33977
2022,No answer / don't know,female,Somewhat concerned,0.54001,816,1583,0.51545,0.56457
2022,No answer / don't know,female,Not concerned at all,0.14315,225,1583,0.12589,0.16041
2022,Pre-primary Level,male,Very concerned,0.25985,43,118,0.18039,0.33932
2022,Pre-primary Level,male,Somewhat concerned,0.63212,75,118,0.54474,0.71950
2022,Pre-primary Level,female,Very concerned,0.38128,56,138,0.29995,0.46261
2022,Pre-primary Level,female,Somewhat concerned,0.51629,82,138,0.43261,0.59997
2022,Primary Level,male,Very concerned,0.25743,49,154,0.18815,0.32671
2022,Primary Level,male,Somewhat concerned,0.46931,64,154,0.39023,0.54839
2022,Primary Level,male,Not concerned at all,0.27326,41,154,0.20265,0.34388
2022,Primary Level,female,Very concerned,0.20784,39,140,0.14038,0.27530
2022,Primary Level,female,Somewhat concerned,0.39207,69,140,0.31091,0.47324
2022,Primary Level,female,Not concerned at all,0.40009,32,140,0.31864,0.48153
2022,Lower Secondary Level,male,Very concerned,0.25437,178,676,0.22152,0.28723
2022,Lower Secondary Level,male,Somewhat concerned,0.50945,347,676,0.47174,0.54717
2022,Lower Secondary Level,male,Not concerned at all,0.23617,151,676,0.20413,0.26821
2022,Lower Secondary Level,female,Very concerned,0.33810,315,879,0.30681,0.36940
2022,Lower Secondary Level,female,Somewhat concerned,0.46955,420,879,0.43654,0.50256
2022,Lower Secondary Level,female,Not concerned at all,0.19235,144,879,0.16628,0.21842
2022,Upper Secondary Level,male,Very concerned,0.27619,1065,3982,0.26230,0.29008
2022,Upper Secondary Level,male,Somewhat concerned,0.53476,2109,3982,0.51927,0.55025
2022,Upper Secondary Level,male,Not concerned at all,0.18905,808,3982,0.17688,0.20121
2022,Upper Secondary Level,female,Very concerned,0.37992,1748,4835,0.36624,0.39361
2022,Upper Secondary Level,female,Somewhat concerned,0.49350,2485,4835,0.47941,0.50760
2022,Upper Secondary Level,female,Not concerned at all,0.12658,602,4835,0.11720,0.13595
2022,Post-secondary Non-tertiary Level,male,Very concerned,0.26415,218,825,0.23405,0.29426
2022,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.55338,450,825,0.51943,0.58732
2022,Post-secondary Non-tertiary Level,male,Not concerned at all,0.18247,157,825,0.15610,0.20884
2022,Post-secondary Non-tertiary Level,female,Very concerned,0.29892,405,1303,0.27406,0.32379
2022,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.59711,742,1303,0.57047,0.62375
2022,Post-secondary Non-tertiary Level,female,Not concerned at all,0.10397,156,1303,0.08739,0.12055
2022,First Stage of Tertiary Education,male,Very concerned,0.27389,237,862,0.24410,0.30368
2022,First Stage of Tertiary Education,male,Somewhat concerned,0.55339,482,862,0.52018,0.58659
2022,First Stage of Tertiary Education,male,Not concerned at all,0.17273,143,862,0.14748,0.19798
2022,First Stage of Tertiary Education,female,Very concerned,0.33390,168,493,0.29223,0.37557
2022,First Stage of Tertiary Education,female,Somewhat concerned,0.61471,287,493,0.57171,0.65772
2022,First Stage of Tertiary Education,female,Not concerned at all,0.05138,38,493,0.03187,0.07089
2022,Second Stage of Tertiary Education,male,Very concerned,0.24348,1080,4267,0.23060,0.25636
2022,Second Stage of Tertiary Education,male,Somewhat concerned,0.59648,2458,4267,0.58176,0.61121
2022,Second Stage of Tertiary Education,male,Not concerned at all,0.16003,729,4267,0.14903,0.17104
2022,Second Stage of Tertiary Education,female,Very concerned,0.33612,1330,4063,0.32160,0.35065
2022,Second Stage of Tertiary Education,female,Somewhat concerned,0.58446,2327,4063,0.56930,0.59961
2022,Second Stage of Tertiary Education,female,Not concerned at all,0.07942,406,4063,0.07110,0.08773
