,Unnamed: 0,year,age_gr,pgisced97,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
790,790,2007,66 and older,Lower Secondary Level,Not concerned at all,0.29441,221,19764,0.26597,0.31388
791,791,2007,66 and older,Upper Secondary Level,Very concerned,0.22986,543,19764,0.21729,0.24272
792,792,2007,66 and older,Upper Secondary Level,Somewhat concerned,0.53282,1181,19764,0.51519,0.55038
793,793,2007,66 and older,Upper Secondary Level,Not concerned at all,0.23731,510,19764,0.22567,0.25103
794,794,2007,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.44709,43,19764,0.38686,0.54591
795,795,2007,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.55291,57,19764,0.45239,0.66322
796,796,2007,66 and older,First Stage of Tertiary Education,Very concerned,0.27513,84,19764,0.23647,0.31328
797,797,2007,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.51859,165,19764,0.45839,0.57844
798,798,2007,66 and older,First Stage of Tertiary Education,Not concerned at all,0.20628,56,19764,0.16483,0.24567
799,799,2007,66 and older,Second Stage of Tertiary Education,Very concerned,0.3163,241,19764,0.28049,0.35211
800,800,2007,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.48736,414,19764,0.45433,0.52122
801,801,2007,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.19634,154,19764,0.17083,0.21613
802,802,2008,17-29 y.,Pre-primary Level,Very concerned,0.28637,95,18572,0.24081,0.34022
803,803,2008,17-29 y.,Pre-primary Level,Somewhat concerned,0.4927,174,18572,0.43012,0.55903
804,804,2008,17-29 y.,Pre-primary Level,Not concerned at all,0.22093,83,18572,0.17351,0.26985
805,805,2008,17-29 y.,Lower Secondary Level,Very concerned,0.25791,123,18572,0.21804,0.29522
806,806,2008,17-29 y.,Lower Secondary Level,Somewhat concerned,0.46838,276,18572,0.42241,0.51487
807,807,2008,17-29 y.,Lower Secondary Level,Not concerned at all,0.27371,136,18572,0.23385,0.31262
808,808,2008,17-29 y.,Upper Secondary Level,Very concerned,0.2413,307,18572,0.21828,0.26647
809,809,2008,17-29 y.,Upper Secondary Level,Somewhat concerned,0.53992,783,18572,0.50047,0.57914
810,810,2008,17-29 y.,Upper Secondary Level,Not concerned at all,0.21878,317,18572,0.19908,0.23961
811,811,2008,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.22805,49,18572,0.18272,0.28406
812,812,2008,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.58798,132,18572,0.48107,0.70264
813,813,2008,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.18396,44,18572,0.14079,0.23506
814,814,2008,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.19914,45,18572,0.15202,0.26633
815,815,2008,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.55207,147,18572,0.46162,0.66351
816,816,2008,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.24879,45,18572,0.18502,0.32866
817,817,2008,30-45 y.,Lower Secondary Level,Very concerned,0.39433,106,18572,0.33321,0.45658
818,818,2008,30-45 y.,Lower Secondary Level,Somewhat concerned,0.34633,128,18572,0.30354,0.39591
819,819,2008,30-45 y.,Lower Secondary Level,Not concerned at all,0.25935,78,18572,0.21678,0.30599
820,820,2008,30-45 y.,Upper Secondary Level,Very concerned,0.23972,613,18572,0.22505,0.25847
821,821,2008,30-45 y.,Upper Secondary Level,Somewhat concerned,0.5431,1426,18572,0.52066,0.57036
822,822,2008,30-45 y.,Upper Secondary Level,Not concerned at all,0.21718,557,18572,0.20077,0.23065
823,823,2008,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.16156,85,18572,0.13632,0.19219
824,824,2008,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.6385,302,18572,0.57285,0.69484
825,825,2008,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.19994,88,18572,0.16602,0.23243
826,826,2008,30-45 y.,First Stage of Tertiary Education,Very concerned,0.25459,113,18572,0.21192,0.29273
827,827,2008,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.53144,267,18572,0.47855,0.59578
828,828,2008,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.21397,96,18572,0.17167,0.25284
829,829,2008,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.21114,246,18572,0.19112,0.23339
830,830,2008,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.60364,760,18572,0.56736,0.64357
831,831,2008,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.18522,225,18572,0.16403,0.20975
832,832,2008,46-65 y.,Lower Secondary Level,Very concerned,0.24071,93,18572,0.20749,0.27478
833,833,2008,46-65 y.,Lower Secondary Level,Somewhat concerned,0.5377,242,18572,0.4871,0.59033
834,834,2008,46-65 y.,Lower Secondary Level,Not concerned at all,0.22159,102,18572,0.18389,0.25316
835,835,2008,46-65 y.,Upper Secondary Level,Very concerned,0.26455,894,18572,0.24897,0.28024
836,836,2008,46-65 y.,Upper Secondary Level,Somewhat concerned,0.54416,1884,18572,0.51942,0.56794
837,837,2008,46-65 y.,Upper Secondary Level,Not concerned at all,0.19129,671,18572,0.17859,0.20343
838,838,2008,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.25261,66,18572,0.19887,0.30895
839,839,2008,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.59846,169,18572,0.51564,0.69518
840,840,2008,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.14893,46,18572,0.106,0.19254
841,841,2008,46-65 y.,First Stage of Tertiary Education,Very concerned,0.30404,163,18572,0.26613,0.35278
842,842,2008,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.54208,317,18572,0.4868,0.59961
843,843,2008,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.15387,97,18572,0.12657,0.18211
844,844,2008,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.22107,422,18572,0.20123,0.24308
845,845,2008,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.58164,1100,18572,0.55167,0.60882
846,846,2008,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.19729,326,18572,0.17375,0.22216
847,847,2008,66 and older,Lower Secondary Level,Very concerned,0.20066,146,18572,0.18208,0.21892
848,848,2008,66 and older,Lower Secondary Level,Somewhat concerned,0.52676,362,18572,0.48953,0.55576
849,849,2008,66 and older,Lower Secondary Level,Not concerned at all,0.27258,200,18572,0.24956,0.2943
850,850,2008,66 and older,Upper Secondary Level,Very concerned,0.21268,486,18572,0.19961,0.22496
851,851,2008,66 and older,Upper Secondary Level,Somewhat concerned,0.55299,1192,18572,0.53361,0.57446
852,852,2008,66 and older,Upper Secondary Level,Not concerned at all,0.23433,525,18572,0.22154,0.24697
853,853,2008,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,1.0,52,18572,0.8409,1.16628
854,854,2008,66 and older,First Stage of Tertiary Education,Very concerned,0.20428,69,18572,0.17447,0.24662
855,855,2008,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.59794,185,18572,0.54212,0.65649
856,856,2008,66 and older,First Stage of Tertiary Education,Not concerned at all,0.19778,55,18572,0.1642,0.24223
857,857,2008,66 and older,Second Stage of Tertiary Education,Very concerned,0.23455,198,18572,0.20284,0.25981
858,858,2008,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.55588,482,18572,0.51249,0.59386
859,859,2008,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.20958,182,18572,0.18487,0.23825
860,860,2009,17-29 y.,Pre-primary Level,Very concerned,0.26065,70,17320,0.20647,0.31742
861,861,2009,17-29 y.,Pre-primary Level,Somewhat concerned,0.50148,157,17320,0.41544,0.59401
862,862,2009,17-29 y.,Pre-primary Level,Not concerned at all,0.23786,78,17320,0.19424,0.28253
863,863,2009,17-29 y.,Lower Secondary Level,Very concerned,0.24406,106,17320,0.19956,0.29019
864,864,2009,17-29 y.,Lower Secondary Level,Somewhat concerned,0.43793,210,17320,0.37987,0.50205
865,865,2009,17-29 y.,Lower Secondary Level,Not concerned at all,0.31801,154,17320,0.27404,0.36223
866,866,2009,17-29 y.,Upper Secondary Level,Very concerned,0.17522,235,17320,0.15728,0.19707
867,867,2009,17-29 y.,Upper Secondary Level,Somewhat concerned,0.5617,701,17320,0.52452,0.60975
868,868,2009,17-29 y.,Upper Secondary Level,Not concerned at all,0.26307,318,17320,0.23648,0.29291
869,869,2009,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.2039,41,17320,0.16438,0.26402
870,870,2009,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.57364,108,17320,0.45616,0.69271
871,871,2009,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.22245,39,17320,0.16853,0.30152
872,872,2009,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.1505,45,17320,0.10468,0.2103
873,873,2009,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.62092,146,17320,0.49987,0.73904
874,874,2009,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.22858,54,17320,0.15391,0.309
875,875,2009,30-45 y.,Lower Secondary Level,Very concerned,0.32752,65,17320,0.26862,0.39639
876,876,2009,30-45 y.,Lower Secondary Level,Somewhat concerned,0.45564,143,17320,0.38773,0.52948
877,877,2009,30-45 y.,Lower Secondary Level,Not concerned at all,0.21685,59,17320,0.17515,0.26159
878,878,2009,30-45 y.,Upper Secondary Level,Very concerned,0.19361,452,17320,0.1748,0.21395
879,879,2009,30-45 y.,Upper Secondary Level,Somewhat concerned,0.57125,1316,17320,0.53826,0.60772
880,880,2009,30-45 y.,Upper Secondary Level,Not concerned at all,0.23514,550,17320,0.21779,0.25772
881,881,2009,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.21565,82,17320,0.17639,0.26084
882,882,2009,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.61513,276,17320,0.54885,0.69368
883,883,2009,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.16922,79,17320,0.1373,0.20497
884,884,2009,30-45 y.,First Stage of Tertiary Education,Very concerned,0.22128,73,17320,0.18698,0.26683
885,885,2009,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.5615,249,17320,0.49355,0.63719
886,886,2009,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.21722,106,17320,0.18238,0.26035
887,887,2009,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.16622,187,17320,0.14574,0.18547
888,888,2009,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.63478,717,17320,0.57996,0.68452
889,889,2009,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.19901,241,17320,0.17272,0.23287
890,890,2009,46-65 y.,Lower Secondary Level,Very concerned,0.22305,77,17320,0.18479,0.25414
891,891,2009,46-65 y.,Lower Secondary Level,Somewhat concerned,0.49939,195,17320,0.44338,0.5647
892,892,2009,46-65 y.,Lower Secondary Level,Not concerned at all,0.27756,116,17320,0.23862,0.31512
893,893,2009,46-65 y.,Upper Secondary Level,Very concerned,0.21676,665,17320,0.20286,0.2337
894,894,2009,46-65 y.,Upper Secondary Level,Somewhat concerned,0.58442,1920,17320,0.56119,0.6109
895,895,2009,46-65 y.,Upper Secondary Level,Not concerned at all,0.19882,692,17320,0.1877,0.21085
896,896,2009,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.26803,60,17320,0.21032,0.34326
897,897,2009,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.56273,159,17320,0.48547,0.64388
898,898,2009,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.16924,56,17320,0.13349,0.20797
899,899,2009,46-65 y.,First Stage of Tertiary Education,Very concerned,0.23452,128,17320,0.1992,0.27538
900,900,2009,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.60548,316,17320,0.53611,0.674
901,901,2009,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.16,100,17320,0.12366,0.19629
902,902,2009,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.19892,346,17320,0.17691,0.22226
903,903,2009,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.60504,1074,17320,0.56009,0.64623
904,904,2009,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.19603,331,17320,0.17336,0.21653
905,905,2009,66 and older,Lower Secondary Level,Very concerned,0.17952,99,17320,0.1558,0.20664
906,906,2009,66 and older,Lower Secondary Level,Somewhat concerned,0.52854,349,17320,0.49484,0.5614
907,907,2009,66 and older,Lower Secondary Level,Not concerned at all,0.29193,189,17320,0.26621,0.31585
908,908,2009,66 and older,Upper Secondary Level,Very concerned,0.17426,382,17320,0.16053,0.18804
909,909,2009,66 and older,Upper Secondary Level,Somewhat concerned,0.56937,1211,17320,0.54824,0.59497
910,910,2009,66 and older,Upper Secondary Level,Not concerned at all,0.25637,556,17320,0.24415,0.27048
911,911,2009,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,1.0,55,17320,0.78696,1.17623
912,912,2009,66 and older,First Stage of Tertiary Education,Very concerned,0.1966,60,17320,0.15419,0.24895
913,913,2009,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.59359,185,17320,0.51868,0.66943
914,914,2009,66 and older,First Stage of Tertiary Education,Not concerned at all,0.2098,67,17320,0.1715,0.24753
915,915,2009,66 and older,Second Stage of Tertiary Education,Very concerned,0.21184,183,17320,0.18563,0.24405
916,916,2009,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.58015,515,17320,0.53662,0.63216
917,917,2009,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.20801,177,17320,0.18736,0.23332
918,918,2010,17-29 y.,Pre-primary Level,Very concerned,0.21173,102,23304,0.17515,0.25982
919,919,2010,17-29 y.,Pre-primary Level,Somewhat concerned,0.52543,212,23304,0.43853,0.60988
920,920,2010,17-29 y.,Pre-primary Level,Not concerned at all,0.26285,99,23304,0.20485,0.32897
921,921,2010,17-29 y.,Primary Level,Very concerned,0.41593,35,23304,0.25968,0.61708
922,922,2010,17-29 y.,Primary Level,Somewhat concerned,0.58407,43,23304,0.41175,0.77354
923,923,2010,17-29 y.,Lower Secondary Level,Very concerned,0.23015,169,23304,0.18472,0.27369
924,924,2010,17-29 y.,Lower Secondary Level,Somewhat concerned,0.47121,357,23304,0.41139,0.54667
925,925,2010,17-29 y.,Lower Secondary Level,Not concerned at all,0.29863,222,23304,0.24819,0.34809
926,926,2010,17-29 y.,Upper Secondary Level,Very concerned,0.16622,341,23304,0.14241,0.19384
927,927,2010,17-29 y.,Upper Secondary Level,Somewhat concerned,0.57361,950,23304,0.52578,0.62179
928,928,2010,17-29 y.,Upper Secondary Level,Not concerned at all,0.26018,419,23304,0.22941,0.29561
929,929,2010,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.1558,59,23304,0.11785,0.21056
930,930,2010,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.62822,157,23304,0.46294,0.76516
931,931,2010,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.21599,55,23304,0.14174,0.29483
932,932,2010,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,1.0,37,23304,0.53787,1.52384
933,933,2010,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.18569,64,23304,0.12552,0.25104
934,934,2010,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.5746,195,23304,0.46359,0.68621
935,935,2010,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.23972,63,23304,0.17436,0.33217
936,936,2010,30-45 y.,Primary Level,Very concerned,0.35042,51,23304,0.24717,0.47149
937,937,2010,30-45 y.,Primary Level,Somewhat concerned,0.54865,65,23304,0.32356,0.83096
938,938,2010,30-45 y.,Primary Level,Not concerned at all,0.10092,33,23304,0.07496,0.12877
939,939,2010,30-45 y.,Lower Secondary Level,Very concerned,0.27596,178,23304,0.21691,0.34649
940,940,2010,30-45 y.,Lower Secondary Level,Somewhat concerned,0.4662,323,23304,0.39626,0.55861
941,941,2010,30-45 y.,Lower Secondary Level,Not concerned at all,0.25784,150,23304,0.1952,0.32292
942,942,2010,30-45 y.,Upper Secondary Level,Very concerned,0.20117,1027,23304,0.18503,0.22217
943,943,2010,30-45 y.,Upper Secondary Level,Somewhat concerned,0.54495,2347,23304,0.51198,0.57472
944,944,2010,30-45 y.,Upper Secondary Level,Not concerned at all,0.25388,965,23304,0.2278,0.28313
945,945,2010,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.17897,208,23304,0.14613,0.21224
946,946,2010,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.58757,555,23304,0.51311,0.66086
947,947,2010,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.23345,190,23304,0.18668,0.28483
948,948,2010,30-45 y.,First Stage of Tertiary Education,Very concerned,0.22051,128,23304,0.16737,0.28091
949,949,2010,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.5606,357,23304,0.47269,0.64932
950,950,2010,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.2189,143,23304,0.16869,0.27828
951,951,2010,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.14806,363,23304,0.1224,0.17473
952,952,2010,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.61112,1425,23304,0.56355,0.66337
953,953,2010,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.24082,477,23304,0.21027,0.2782
954,954,2010,46-65 y.,Lower Secondary Level,Very concerned,0.26691,105,23304,0.21786,0.32346
955,955,2010,46-65 y.,Lower Secondary Level,Somewhat concerned,0.46066,209,23304,0.403,0.53186
956,956,2010,46-65 y.,Lower Secondary Level,Not concerned at all,0.27242,117,23304,0.2311,0.3251
957,957,2010,46-65 y.,Upper Secondary Level,Very concerned,0.23829,842,23304,0.2239,0.25397
958,958,2010,46-65 y.,Upper Secondary Level,Somewhat concerned,0.56277,1984,23304,0.53627,0.58704
959,959,2010,46-65 y.,Upper Secondary Level,Not concerned at all,0.19893,736,23304,0.18459,0.21339
960,960,2010,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.25884,98,23304,0.19774,0.32359
961,961,2010,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.51829,207,23304,0.43186,0.61748
962,962,2010,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.22287,78,23304,0.16863,0.27552
963,963,2010,46-65 y.,First Stage of Tertiary Education,Very concerned,0.22442,140,23304,0.18166,0.27345
964,964,2010,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.63177,366,23304,0.57184,0.71431
965,965,2010,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.14381,96,23304,0.11956,0.16868
966,966,2010,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.19928,373,23304,0.17815,0.22273
967,967,2010,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.59821,1158,23304,0.55389,0.64057
968,968,2010,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.20251,345,23304,0.17425,0.22953
969,969,2010,66 and older,Lower Secondary Level,Very concerned,0.18952,95,23304,0.1624,0.21768
970,970,2010,66 and older,Lower Secondary Level,Somewhat concerned,0.51571,320,23304,0.47581,0.55393
971,971,2010,66 and older,Lower Secondary Level,Not concerned at all,0.29477,175,23304,0.2701,0.3314
972,972,2010,66 and older,Upper Secondary Level,Very concerned,0.19103,396,23304,0.1766,0.20545
973,973,2010,66 and older,Upper Secondary Level,Somewhat concerned,0.57187,1160,23304,0.54973,0.59681
974,974,2010,66 and older,Upper Secondary Level,Not concerned at all,0.23711,489,23304,0.22211,0.25206
975,975,2010,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,1.0,54,23304,0.80604,1.19347
976,976,2010,66 and older,First Stage of Tertiary Education,Very concerned,0.22534,62,23304,0.17672,0.26791
977,977,2010,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.56923,193,23304,0.50844,0.6345
978,978,2010,66 and older,First Stage of Tertiary Education,Not concerned at all,0.20543,62,23304,0.16311,0.25705
979,979,2010,66 and older,Second Stage of Tertiary Education,Very concerned,0.17617,161,23304,0.15455,0.20319
980,980,2010,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.61364,534,23304,0.56552,0.66924
981,981,2010,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.21019,185,23304,0.18314,0.24237
982,982,2011,17-29 y.,Pre-primary Level,Very concerned,0.24021,68,19846,0.17997,0.30767
983,983,2011,17-29 y.,Pre-primary Level,Somewhat concerned,0.48172,156,19846,0.41081,0.55533
984,984,2011,17-29 y.,Pre-primary Level,Not concerned at all,0.27807,87,19846,0.24125,0.33774
985,985,2011,17-29 y.,Lower Secondary Level,Very concerned,0.24873,101,19846,0.20614,0.30855
986,986,2011,17-29 y.,Lower Secondary Level,Somewhat concerned,0.40937,210,19846,0.35639,0.47028
987,987,2011,17-29 y.,Lower Secondary Level,Not concerned at all,0.3419,159,19846,0.28826,0.39288
988,988,2011,17-29 y.,Upper Secondary Level,Very concerned,0.2095,260,19846,0.18394,0.24167
989,989,2011,17-29 y.,Upper Secondary Level,Somewhat concerned,0.49401,695,19846,0.46439,0.53033
990,990,2011,17-29 y.,Upper Secondary Level,Not concerned at all,0.29649,380,19846,0.26744,0.32641
991,991,2011,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.18328,43,19846,0.12879,0.24889
992,992,2011,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.62957,132,19846,0.53454,0.72415
993,993,2011,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.18715,39,19846,0.12397,0.25384
994,994,2011,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.19831,52,19846,0.14421,0.26721
995,995,2011,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.51094,159,19846,0.44784,0.59969
996,996,2011,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.29075,75,19846,0.22241,0.34363
997,997,2011,30-45 y.,Lower Secondary Level,Very concerned,0.23595,69,19846,0.17725,0.29435
998,998,2011,30-45 y.,Lower Secondary Level,Somewhat concerned,0.42878,154,19846,0.35359,0.50515
999,999,2011,30-45 y.,Lower Secondary Level,Not concerned at all,0.33527,105,19846,0.2722,0.39604
1000,1000,2011,30-45 y.,Upper Secondary Level,Very concerned,0.1753,444,19846,0.15854,0.19544
1001,1001,2011,30-45 y.,Upper Secondary Level,Somewhat concerned,0.55969,1313,19846,0.52691,0.59553
1002,1002,2011,30-45 y.,Upper Secondary Level,Not concerned at all,0.26502,594,19846,0.24308,0.28637
1003,1003,2011,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.15999,83,19846,0.12817,0.19933
1004,1004,2011,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.5487,267,19846,0.48644,0.62475
1005,1005,2011,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.29131,116,19846,0.22944,0.35129
1006,1006,2011,30-45 y.,First Stage of Tertiary Education,Very concerned,0.17792,49,19846,0.13108,0.24086
1007,1007,2011,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.5467,214,19846,0.4763,0.62842
1008,1008,2011,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.27538,101,19846,0.2195,0.34289
1009,1009,2011,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.14402,184,19846,0.12431,0.169
1010,1010,2011,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.58595,730,19846,0.53511,0.63114
1011,1011,2011,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.27003,303,19846,0.24429,0.30176
1012,1012,2011,46-65 y.,Lower Secondary Level,Very concerned,0.2291,111,19846,0.19609,0.26392
1013,1013,2011,46-65 y.,Lower Secondary Level,Somewhat concerned,0.51309,266,19846,0.45744,0.57614
1014,1014,2011,46-65 y.,Lower Secondary Level,Not concerned at all,0.25781,141,19846,0.22195,0.30028
1015,1015,2011,46-65 y.,Upper Secondary Level,Very concerned,0.21288,857,19846,0.19975,0.22616
1016,1016,2011,46-65 y.,Upper Secondary Level,Somewhat concerned,0.56804,2281,19846,0.55203,0.58881
1017,1017,2011,46-65 y.,Upper Secondary Level,Not concerned at all,0.21909,946,19846,0.20711,0.23127
1018,1018,2011,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.23037,77,19846,0.18448,0.2804
1019,1019,2011,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.57054,226,19846,0.50293,0.65328
1020,1020,2011,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.19909,85,19846,0.15743,0.24195
1021,1021,2011,46-65 y.,First Stage of Tertiary Education,Very concerned,0.25189,143,19846,0.21361,0.29185
1022,1022,2011,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.53845,370,19846,0.49096,0.58876
1023,1023,2011,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.20965,134,19846,0.17077,0.24879
1024,1024,2011,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.1646,336,19846,0.14958,0.18491
1025,1025,2011,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.60474,1220,19846,0.5665,0.6371
1026,1026,2011,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.23066,425,19846,0.20927,0.25552
1027,1027,2011,66 and older,Lower Secondary Level,Very concerned,0.15895,113,19846,0.13709,0.18138
1028,1028,2011,66 and older,Lower Secondary Level,Somewhat concerned,0.50336,398,19846,0.46581,0.54065
1029,1029,2011,66 and older,Lower Secondary Level,Not concerned at all,0.33769,271,19846,0.31277,0.36733
1030,1030,2011,66 and older,Upper Secondary Level,Very concerned,0.19044,481,19846,0.17945,0.20273
1031,1031,2011,66 and older,Upper Secondary Level,Somewhat concerned,0.52497,1369,19846,0.50584,0.54805
1032,1032,2011,66 and older,Upper Secondary Level,Not concerned at all,0.28458,716,19846,0.26904,0.29886
1033,1033,2011,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.60686,58,19846,0.47504,0.7421
1034,1034,2011,66 and older,Post-secondary Non-tertiary Level,Not concerned at all,0.39314,42,19846,0.30764,0.50321
1035,1035,2011,66 and older,First Stage of Tertiary Education,Very concerned,0.14866,61,19846,0.11996,0.1855
1036,1036,2011,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.63499,219,19846,0.5714,0.70516
1037,1037,2011,66 and older,First Stage of Tertiary Education,Not concerned at all,0.21636,91,19846,0.1824,0.25566
1038,1038,2011,66 and older,Second Stage of Tertiary Education,Very concerned,0.16998,172,19846,0.14756,0.19818
1039,1039,2011,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.55735,611,19846,0.51264,0.60138
1040,1040,2011,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.27268,284,19846,0.24787,0.29938
1041,1041,2012,17-29 y.,Pre-primary Level,Very concerned,0.16908,57,19747,0.13325,0.21865
1042,1042,2012,17-29 y.,Pre-primary Level,Somewhat concerned,0.55119,144,19747,0.47317,0.63537
1043,1043,2012,17-29 y.,Pre-primary Level,Not concerned at all,0.27973,77,19747,0.23649,0.32871
1044,1044,2012,17-29 y.,Lower Secondary Level,Very concerned,0.24553,95,19747,0.19439,0.30729
1045,1045,2012,17-29 y.,Lower Secondary Level,Somewhat concerned,0.43374,209,19747,0.38567,0.49985
1046,1046,2012,17-29 y.,Lower Secondary Level,Not concerned at all,0.32073,156,19747,0.27565,0.36778
1047,1047,2012,17-29 y.,Upper Secondary Level,Very concerned,0.20461,263,19747,0.18062,0.22655
1048,1048,2012,17-29 y.,Upper Secondary Level,Somewhat concerned,0.52548,703,19747,0.49131,0.55994
