"plj0047","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2017","(noch) kein Abschluss","Ostdeutschland","100","0.434644768005525","0.382785967333042","0.486503568678007"
"Einige Sorgen","2017","Hauptschule","Westdeutschland","2901","0.460629438558277","0.448718202221287","0.472540674895268"
"Einige Sorgen","2017","Hauptschule","Ostdeutschland","504","0.428382776322441","0.400592484928876","0.456173067716006"
"Einige Sorgen","2017","Realschule","Westdeutschland","2190","0.465249979300453","0.451023295275791","0.479476663325115"
"Einige Sorgen","2017","Realschule","Ostdeutschland","1054","0.459017580477979","0.438108884223071","0.479926276732888"
"Einige Sorgen","2017","(Fach-)Abitur","Westdeutschland","1838","0.474912060831368","0.45963218047861","0.490191941184127"
"Einige Sorgen","2017","(Fach-)Abitur","Ostdeutschland","301","0.408734593094017","0.372027464510046","0.445441721677987"
"Einige Sorgen","2017","AkademikerIn","Westdeutschland","2719","0.486374002266619","0.473404331788658","0.49934367274458"
"Einige Sorgen","2017","AkademikerIn","Ostdeutschland","713","0.450964121606942","0.425990327463665","0.475937915750218"
"Keine Sorgen","2017","(noch) kein Abschluss","Westdeutschland","1156","0.220025128249421","0.201937275539845","0.238112980958998"
"Keine Sorgen","2017","(noch) kein Abschluss","Ostdeutschland","163","0.222511941705882","0.17899903874521","0.266024844666554"
"Keine Sorgen","2017","Hauptschule","Westdeutschland","1357","0.132108140041034","0.124016529456878","0.140199750625189"
"Keine Sorgen","2017","Hauptschule","Ostdeutschland","291","0.188951435914741","0.166966612833839","0.210936258995643"
"Keine Sorgen","2017","Realschule","Westdeutschland","450","0.105482832386141","0.0967214964859447","0.114244168286338"
"Keine Sorgen","2017","Realschule","Ostdeutschland","301","0.139987414233394","0.125428881168774","0.154545947298014"
"Keine Sorgen","2017","(Fach-)Abitur","Westdeutschland","809","0.115150740247924","0.10538364673997","0.124917833755877"
"Keine Sorgen","2017","(Fach-)Abitur","Ostdeutschland","136","0.160387730574246","0.132986918166433","0.18778854298206"
"Keine Sorgen","2017","AkademikerIn","Westdeutschland","892","0.0874024886756305","0.0800738753809465","0.0947311019703145"
"Keine Sorgen","2017","AkademikerIn","Ostdeutschland","157","0.0827483127693453","0.068921024963866","0.0965756005748246"
"Grosse Sorgen","2018","(noch) kein Abschluss","Westdeutschland","357","0.359036233868289","0.337310968902614","0.380761498833964"
"Grosse Sorgen","2018","(noch) kein Abschluss","Ostdeutschland","57","0.236097044330598","0.188822035959899","0.283372052701297"
"Grosse Sorgen","2018","Hauptschule","Westdeutschland","1978","0.337787244119812","0.326146262377071","0.349428225862552"
"Grosse Sorgen","2018","Hauptschule","Ostdeutschland","389","0.341186873459639","0.31406677127992","0.368306975639358"
"Grosse Sorgen","2018","Realschule","Westdeutschland","1588","0.34333189835825","0.3294511372281","0.3572126594884"
"Grosse Sorgen","2018","Realschule","Ostdeutschland","723","0.345867005545613","0.325798734154541","0.365935276936685"
"Grosse Sorgen","2018","(Fach-)Abitur","Westdeutschland","1165","0.3174154948718","0.302894151254609","0.331936838488991"
"Grosse Sorgen","2018","(Fach-)Abitur","Ostdeutschland","231","0.411521530930631","0.374119185355701","0.44892387650556"
"Grosse Sorgen","2018","AkademikerIn","Westdeutschland","1625","0.328434385020062","0.315991992379385","0.340876777660739"
"Grosse Sorgen","2018","AkademikerIn","Ostdeutschland","498","0.331136125291074","0.307183690470554","0.355088560111593"
"Einige Sorgen","2018","(noch) kein Abschluss","Westdeutschland","548","0.393965746712395","0.371836989704126","0.416094503720664"
"Einige Sorgen","2018","(noch) kein Abschluss","Ostdeutschland","125","0.56164618657628","0.50641160786785","0.616880765284711"
"Einige Sorgen","2018","Hauptschule","Westdeutschland","2978","0.51098750283328","0.498683842506427","0.523291163160133"
"Einige Sorgen","2018","Hauptschule","Ostdeutschland","470","0.433837281981653","0.405487605212588","0.462186958750717"
"Einige Sorgen","2018","Realschule","Westdeutschland","2355","0.522300585416324","0.507698299296861","0.536902871535787"
"Einige Sorgen","2018","Realschule","Ostdeutschland","1069","0.479429622660902","0.458351859091667","0.500507386230137"
"Einige Sorgen","2018","(Fach-)Abitur","Westdeutschland","2016","0.55113016071541","0.535613372607186","0.566646948823634"
"Einige Sorgen","2018","(Fach-)Abitur","Ostdeutschland","317","0.468414039638995","0.430487871042298","0.506340208235692"
"Einige Sorgen","2018","AkademikerIn","Westdeutschland","2980","0.561131319302403","0.547984069457683","0.574278569147123"
"Einige Sorgen","2018","AkademikerIn","Ostdeutschland","803","0.570691842228435","0.545499826526213","0.595883857930658"
"Keine Sorgen","2018","(noch) kein Abschluss","Westdeutschland","968","0.246998019419316","0.227467041141443","0.266528997697189"
"Keine Sorgen","2018","(noch) kein Abschluss","Ostdeutschland","128","0.202256769093122","0.157542067099445","0.246971471086798"
"Keine Sorgen","2018","Hauptschule","Westdeutschland","1385","0.151225253046908","0.142407100667024","0.160043405426792"
"Keine Sorgen","2018","Hauptschule","Ostdeutschland","315","0.224975844558708","0.201090054696055","0.248861634421361"
"Keine Sorgen","2018","Realschule","Westdeutschland","552","0.134367516225426","0.124397470264599","0.144337562186253"
"Keine Sorgen","2018","Realschule","Ostdeutschland","366","0.174703371793485","0.158682798627165","0.190723944959805"
"Keine Sorgen","2018","(Fach-)Abitur","Westdeutschland","766","0.13145434441279","0.120912943622406","0.141995745203174"
"Keine Sorgen","2018","(Fach-)Abitur","Ostdeutschland","117","0.120064429430374","0.0953602811134918","0.144768577747256"
"Keine Sorgen","2018","AkademikerIn","Westdeutschland","868","0.110434295677535","0.102130505527348","0.118738085827722"
"Keine Sorgen","2018","AkademikerIn","Ostdeutschland","182","0.0981720324804908","0.0830282885830519","0.11331577637793"
"Grosse Sorgen","2019","(noch) kein Abschluss","Westdeutschland","309","0.359643260377493","0.337330601155931","0.381955919599055"
"Grosse Sorgen","2019","(noch) kein Abschluss","Ostdeutschland","57","0.343847834077798","0.287295715995191","0.400399952160405"
"Grosse Sorgen","2019","Hauptschule","Westdeutschland","1941","0.358795241201538","0.34649148402994","0.371098998373136"
"Grosse Sorgen","2019","Hauptschule","Ostdeutschland","302","0.324046327932042","0.295422686209504","0.352669969654581"
"Grosse Sorgen","2019","Realschule","Westdeutschland","1842","0.382270054808277","0.368196629296254","0.3963434803203"
"Grosse Sorgen","2019","Realschule","Ostdeutschland","737","0.323064937021494","0.303311417143654","0.342818456899334"
"Grosse Sorgen","2019","(Fach-)Abitur","Westdeutschland","1477","0.386734009325138","0.371607870342307","0.40186014830797"
"Grosse Sorgen","2019","(Fach-)Abitur","Ostdeutschland","253","0.372034385459875","0.335297973119596","0.408770797800154"
"Grosse Sorgen","2019","AkademikerIn","Westdeutschland","2172","0.37600281067959","0.363631543787166","0.388374077572014"
"Grosse Sorgen","2019","AkademikerIn","Ostdeutschland","682","0.420665015266981","0.396945571228082","0.44438445930588"
"Einige Sorgen","2019","(noch) kein Abschluss","Westdeutschland","467","0.381367594588715","0.358784024191409","0.403951164986021"
"Einige Sorgen","2019","(noch) kein Abschluss","Ostdeutschland","97","0.376787392425706","0.319093513059726","0.434481271791685"
"Einige Sorgen","2019","Hauptschule","Westdeutschland","2632","0.48404166725396","0.471222354737598","0.496860979770322"
"Einige Sorgen","2019","Hauptschule","Ostdeutschland","488","0.479103684511389","0.448550726208178","0.509656642814601"
"Einige Sorgen","2019","Realschule","Westdeutschland","2266","0.508012240247956","0.49353353959192","0.522490940903992"
"Einige Sorgen","2019","Realschule","Ostdeutschland","1127","0.531686445095903","0.51060879287326","0.552764097318545"
"Einige Sorgen","2019","(Fach-)Abitur","Westdeutschland","1802","0.489221891308936","0.473695642476161","0.504748140141711"
"Einige Sorgen","2019","(Fach-)Abitur","Ostdeutschland","307","0.489607025002826","0.451613163723596","0.527600886282057"
"Einige Sorgen","2019","AkademikerIn","Westdeutschland","2919","0.531031009968475","0.518285438325035","0.543776581611914"
"Einige Sorgen","2019","AkademikerIn","Ostdeutschland","826","0.512868002588789","0.488852174783479","0.536883830394098"
"Keine Sorgen","2019","(noch) kein Abschluss","Westdeutschland","1001","0.258989145033792","0.238620720275968","0.279357569791616"
"Keine Sorgen","2019","(noch) kein Abschluss","Ostdeutschland","117","0.279364773496496","0.225944388836945","0.332785158156048"
"Keine Sorgen","2019","Hauptschule","Westdeutschland","1265","0.157163091544502","0.147827043026378","0.166499140062626"
"Keine Sorgen","2019","Hauptschule","Ostdeutschland","237","0.196849987556569","0.172531928978389","0.221168046134748"
"Keine Sorgen","2019","Realschule","Westdeutschland","472","0.109717704943767","0.100666267013081","0.118769142874453"
"Keine Sorgen","2019","Realschule","Ostdeutschland","289","0.145248617882603","0.130365223626038","0.160132012139168"
"Keine Sorgen","2019","(Fach-)Abitur","Westdeutschland","703","0.124044099365925","0.113805827925621","0.134282370806229"
"Keine Sorgen","2019","(Fach-)Abitur","Ostdeutschland","105","0.138358589537299","0.11211618579458","0.164600993280017"
"Keine Sorgen","2019","AkademikerIn","Westdeutschland","798","0.0929661793519357","0.0855496358940998","0.100382722809772"
"Keine Sorgen","2019","AkademikerIn","Ostdeutschland","156","0.0664669821442305","0.0544984951600069","0.0784354691284542"
"Grosse Sorgen","2020","(noch) kein Abschluss","Westdeutschland","267","0.302383123335639","0.281950572559449","0.322815674111829"
"Grosse Sorgen","2020","(noch) kein Abschluss","Ostdeutschland","53","0.428773855451722","0.373593176763411","0.483954534140032"
"Grosse Sorgen","2020","Hauptschule","Westdeutschland","1759","0.356491639049898","0.344071749025234","0.368911529074563"
"Grosse Sorgen","2020","Hauptschule","Ostdeutschland","259","0.310741986815497","0.281898960497606","0.339585013133389"
"Grosse Sorgen","2020","Realschule","Westdeutschland","1640","0.37196095227564","0.357443605159358","0.386478299391922"
"Grosse Sorgen","2020","Realschule","Ostdeutschland","603","0.296755121134082","0.276551475170297","0.316958767097867"
"Grosse Sorgen","2020","(Fach-)Abitur","Westdeutschland","1287","0.359557454291696","0.345293906574624","0.373821002008767"
"Grosse Sorgen","2020","(Fach-)Abitur","Ostdeutschland","231","0.397418501031576","0.361036412534636","0.433800589528517"
"Grosse Sorgen","2020","AkademikerIn","Westdeutschland","2099","0.396307583753965","0.384054061244873","0.408561106263058"
"Grosse Sorgen","2020","AkademikerIn","Ostdeutschland","613","0.396590584611293","0.372979550742657","0.420201618479929"
"Einige Sorgen","2020","(noch) kein Abschluss","Westdeutschland","593","0.388547469030493","0.366863501964334","0.410231436096651"
"Einige Sorgen","2020","(noch) kein Abschluss","Ostdeutschland","110","0.415492071881586","0.360544889781718","0.470439253981455"
"Einige Sorgen","2020","Hauptschule","Westdeutschland","2651","0.50138144493948","0.488416092531554","0.514346797347405"
"Einige Sorgen","2020","Hauptschule","Ostdeutschland","460","0.462806385524449","0.4317311064701","0.493881664578798"
"Einige Sorgen","2020","Realschule","Westdeutschland","2116","0.495800759825571","0.480783179972621","0.510818339678521"
"Einige Sorgen","2020","Realschule","Ostdeutschland","1034","0.538063779520588","0.516014965381255","0.560112593659921"
"Einige Sorgen","2020","(Fach-)Abitur","Westdeutschland","2046","0.509540064200548","0.494680904152281","0.524399224248815"
"Einige Sorgen","2020","(Fach-)Abitur","Ostdeutschland","315","0.481608065576735","0.444460386721296","0.518755744432175"
"Einige Sorgen","2020","AkademikerIn","Westdeutschland","3013","0.499509468612844","0.486983633322523","0.512035303903166"
"Einige Sorgen","2020","AkademikerIn","Ostdeutschland","860","0.534729940239165","0.510655424102291","0.558804456376039"
"Keine Sorgen","2020","(noch) kein Abschluss","Westdeutschland","1081","0.309069407633868","0.288511422654587","0.329627392613149"
"Keine Sorgen","2020","(noch) kein Abschluss","Ostdeutschland","146","0.155734072666692","0.115304392739858","0.196163752593526"
"Keine Sorgen","2020","Hauptschule","Westdeutschland","1303","0.142126916010622","0.133072391135665","0.151181440885579"
"Keine Sorgen","2020","Hauptschule","Ostdeutschland","270","0.226451627660054","0.200367194300621","0.252536061019487"
"Keine Sorgen","2020","Realschule","Westdeutschland","502","0.132238287898789","0.122063529319093","0.142413046478485"
"Keine Sorgen","2020","Realschule","Ostdeutschland","327","0.16518109934533","0.148758055136724","0.181604143553936"
"Keine Sorgen","2020","(Fach-)Abitur","Westdeutschland","1015","0.130902481507756","0.12087685507985","0.140928107935663"
"Keine Sorgen","2020","(Fach-)Abitur","Ostdeutschland","149","0.120973433391689","0.0967295775754195","0.145217289207958"
"Keine Sorgen","2020","AkademikerIn","Westdeutschland","1009","0.10418294763319","0.0965297155362004","0.11183617973018"
"Keine Sorgen","2020","AkademikerIn","Ostdeutschland","176","0.0686794751495421","0.0564727031132425","0.0808862471858417"
