year,bula_h,sex,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2007,North Rhine-Westphalia,male,Somewhat concerned,0.53817,1070,20172,0.53781,0.53854
2007,North Rhine-Westphalia,male,Not concerned at all,0.19234,376,20172,0.19205,0.19263
2007,North Rhine-Westphalia,female,Very concerned,0.31796,700,20172,0.31762,0.31830
2007,North Rhine-Westphalia,female,Somewhat concerned,0.53547,1172,20172,0.53510,0.53583
2007,North Rhine-Westphalia,female,Not concerned at all,0.14657,304,20172,0.14632,0.14683
2007,Hesse,male,Very concerned,0.24885,153,20172,0.24833,0.24937
2007,Hesse,male,Somewhat concerned,0.51878,364,20172,0.51817,0.51938
2007,Hesse,male,Not concerned at all,0.23237,149,20172,0.23186,0.23288
2007,Hesse,female,Very concerned,0.28468,189,20172,0.28412,0.28524
2007,Hesse,female,Somewhat concerned,0.51293,398,20172,0.51231,0.51354
2007,Hesse,female,Not concerned at all,0.20240,131,20172,0.20190,0.20289
2007,"Rhineland-Palatinate, Saarland",male,Very concerned,0.23643,129,20172,0.23581,0.23705
2007,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.40295,238,20172,0.40223,0.40366
2007,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.36062,173,20172,0.35993,0.36132
2007,"Rhineland-Palatinate, Saarland",female,Very concerned,0.25736,154,20172,0.25678,0.25794
2007,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.43281,290,20172,0.43215,0.43347
2007,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.30983,182,20172,0.30921,0.31044
2007,Baden-Wuerttemberg,male,Very concerned,0.25473,271,20172,0.25431,0.25515
2007,Baden-Wuerttemberg,male,Somewhat concerned,0.52056,622,20172,0.52008,0.52105
2007,Baden-Wuerttemberg,male,Not concerned at all,0.22471,285,20172,0.22430,0.22511
2007,Baden-Wuerttemberg,female,Very concerned,0.28105,351,20172,0.28063,0.28147
2007,Baden-Wuerttemberg,female,Somewhat concerned,0.54872,690,20172,0.54826,0.54918
2007,Baden-Wuerttemberg,female,Not concerned at all,0.17023,238,20172,0.16988,0.17057
2007,Bavaria,male,Very concerned,0.20640,296,20172,0.20604,0.20677
2007,Bavaria,male,Somewhat concerned,0.54841,777,20172,0.54797,0.54886
2007,Bavaria,male,Not concerned at all,0.24518,310,20172,0.24480,0.24557
2007,Bavaria,female,Very concerned,0.24645,386,20172,0.24607,0.24682
2007,Bavaria,female,Somewhat concerned,0.57234,866,20172,0.57191,0.57277
2007,Bavaria,female,Not concerned at all,0.18121,273,20172,0.18088,0.18155
2007,Berlin,male,Very concerned,0.32855,109,20172,0.32777,0.32934
2007,Berlin,male,Somewhat concerned,0.49160,173,20172,0.49077,0.49244
2007,Berlin,male,Not concerned at all,0.17984,62,20172,0.17920,0.18048
2007,Berlin,female,Very concerned,0.38574,158,20172,0.38498,0.38651
2007,Berlin,female,Somewhat concerned,0.49895,203,20172,0.49816,0.49974
2007,Berlin,female,Not concerned at all,0.11531,43,20172,0.11481,0.11581
2007,Brandenburg,male,Very concerned,0.29335,110,20172,0.29248,0.29422
2007,Brandenburg,male,Somewhat concerned,0.50105,227,20172,0.50010,0.50201
2007,Brandenburg,male,Not concerned at all,0.20560,73,20172,0.20482,0.20637
2007,Brandenburg,female,Very concerned,0.31658,141,20172,0.31570,0.31746
2007,Brandenburg,female,Somewhat concerned,0.53629,249,20172,0.53535,0.53724
2007,Brandenburg,female,Not concerned at all,0.14712,59,20172,0.14645,0.14779
2007,Mecklenburg-Western Pomerania,male,Very concerned,0.30569,73,20172,0.30459,0.30678
2007,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.56807,127,20172,0.56689,0.56924
2007,Mecklenburg-Western Pomerania,male,Not concerned at all,0.12625,35,20172,0.12546,0.12704
2007,Mecklenburg-Western Pomerania,female,Very concerned,0.34180,81,20172,0.34077,0.34284
2007,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.49900,152,20172,0.49791,0.50009
2007,Mecklenburg-Western Pomerania,female,Not concerned at all,0.15919,38,20172,0.15839,0.15999
2007,Saxony,male,Very concerned,0.21202,174,20172,0.21146,0.21259
2007,Saxony,male,Somewhat concerned,0.50365,368,20172,0.50296,0.50434
2007,Saxony,male,Not concerned at all,0.28433,199,20172,0.28370,0.28495
2007,Saxony,female,Very concerned,0.24918,188,20172,0.24856,0.24980
2007,Saxony,female,Somewhat concerned,0.53193,412,20172,0.53122,0.53264
2007,Saxony,female,Not concerned at all,0.21889,160,20172,0.21830,0.21948
2007,Saxony-Anhalt,male,Very concerned,0.27514,114,20172,0.27426,0.27602
2007,Saxony-Anhalt,male,Somewhat concerned,0.48711,217,20172,0.48612,0.48809
2007,Saxony-Anhalt,male,Not concerned at all,0.23775,91,20172,0.23691,0.23859
2007,Saxony-Anhalt,female,Very concerned,0.30514,143,20172,0.30426,0.30601
2007,Saxony-Anhalt,female,Somewhat concerned,0.49719,237,20172,0.49624,0.49814
2007,Saxony-Anhalt,female,Not concerned at all,0.19768,64,20172,0.19692,0.19843
2007,Thuringa,male,Very concerned,0.29305,112,20172,0.29215,0.29395
2007,Thuringa,male,Somewhat concerned,0.50871,239,20172,0.50772,0.50970
2007,Thuringa,male,Not concerned at all,0.19824,86,20172,0.19745,0.19903
2007,Thuringa,female,Very concerned,0.28955,138,20172,0.28863,0.29046
2007,Thuringa,female,Somewhat concerned,0.53239,250,20172,0.53138,0.53340
2007,Thuringa,female,Not concerned at all,0.17806,76,20172,0.17729,0.17884
2008,Schleswig-Holstein,male,Very concerned,0.22359,53,19066,0.22280,0.22437
2008,Schleswig-Holstein,male,Somewhat concerned,0.51807,123,19066,0.51713,0.51901
2008,Schleswig-Holstein,male,Not concerned at all,0.25834,81,19066,0.25751,0.25916
2008,Schleswig-Holstein,female,Very concerned,0.21439,53,19066,0.21367,0.21511
2008,Schleswig-Holstein,female,Somewhat concerned,0.60197,165,19066,0.60111,0.60283
2008,Schleswig-Holstein,female,Not concerned at all,0.18364,70,19066,0.18296,0.18432
2008,Hamburg,male,Somewhat concerned,0.71776,72,19066,0.71653,0.71899
2008,Hamburg,male,Not concerned at all,0.28224,35,19066,0.28101,0.28347
2008,Hamburg,female,Very concerned,0.19761,32,19066,0.19663,0.19858
2008,Hamburg,female,Somewhat concerned,0.56656,85,19066,0.56535,0.56778
2008,Hamburg,female,Not concerned at all,0.23583,31,19066,0.23479,0.23687
2008,Lower Saxony,male,Very concerned,0.23588,191,19066,0.23541,0.23635
2008,Lower Saxony,male,Somewhat concerned,0.49813,436,19066,0.49757,0.49868
2008,Lower Saxony,male,Not concerned at all,0.26599,203,19066,0.26550,0.26648
2008,Lower Saxony,female,Very concerned,0.26216,233,19066,0.26168,0.26263
2008,Lower Saxony,female,Somewhat concerned,0.54555,511,19066,0.54502,0.54609
2008,Lower Saxony,female,Not concerned at all,0.19229,156,19066,0.19187,0.19271
2008,Bremen,female,Somewhat concerned,1.00000,41,19066,1.00000,1.00000
2008,North Rhine-Westphalia,male,Very concerned,0.23107,452,19066,0.23076,0.23138
2008,North Rhine-Westphalia,male,Somewhat concerned,0.54626,991,19066,0.54589,0.54662
2008,North Rhine-Westphalia,male,Not concerned at all,0.22267,410,19066,0.22237,0.22298
2008,North Rhine-Westphalia,female,Very concerned,0.28047,584,19066,0.28015,0.28080
2008,North Rhine-Westphalia,female,Somewhat concerned,0.53480,1114,19066,0.53444,0.53516
2008,North Rhine-Westphalia,female,Not concerned at all,0.18473,351,19066,0.18445,0.18501
2008,Hesse,male,Very concerned,0.20965,116,19066,0.20916,0.21014
2008,Hesse,male,Somewhat concerned,0.55429,360,19066,0.55369,0.55489
2008,Hesse,male,Not concerned at all,0.23606,150,19066,0.23555,0.23658
2008,Hesse,female,Very concerned,0.26150,169,19066,0.26095,0.26204
2008,Hesse,female,Somewhat concerned,0.55627,380,19066,0.55565,0.55688
2008,Hesse,female,Not concerned at all,0.18224,130,19066,0.18176,0.18271
2008,"Rhineland-Palatinate, Saarland",male,Very concerned,0.19229,93,19066,0.19170,0.19288
2008,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.44011,234,19066,0.43937,0.44086
2008,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.36760,163,19066,0.36688,0.36832
2008,"Rhineland-Palatinate, Saarland",female,Very concerned,0.20143,124,19066,0.20090,0.20195
2008,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.49444,308,19066,0.49378,0.49510
2008,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.30413,161,19066,0.30353,0.30474
2008,Baden-Wuerttemberg,male,Very concerned,0.17601,199,19066,0.17565,0.17638
2008,Baden-Wuerttemberg,male,Somewhat concerned,0.57030,614,19066,0.56983,0.57077
2008,Baden-Wuerttemberg,male,Not concerned at all,0.25369,318,19066,0.25327,0.25410
2008,Baden-Wuerttemberg,female,Very concerned,0.23926,265,19066,0.23887,0.23966
2008,Baden-Wuerttemberg,female,Somewhat concerned,0.57424,703,19066,0.57378,0.57470
2008,Baden-Wuerttemberg,female,Not concerned at all,0.18650,250,19066,0.18614,0.18686
2008,Bavaria,male,Very concerned,0.22939,283,19066,0.22902,0.22977
2008,Bavaria,male,Somewhat concerned,0.54686,736,19066,0.54642,0.54730
2008,Bavaria,male,Not concerned at all,0.22375,283,19066,0.22338,0.22412
2008,Bavaria,female,Very concerned,0.26167,352,19066,0.26130,0.26204
2008,Bavaria,female,Somewhat concerned,0.56707,838,19066,0.56666,0.56749
2008,Bavaria,female,Not concerned at all,0.17126,237,19066,0.17094,0.17157
2008,Berlin,male,Very concerned,0.34786,106,19066,0.34706,0.34866
2008,Berlin,male,Somewhat concerned,0.49260,170,19066,0.49176,0.49343
2008,Berlin,male,Not concerned at all,0.15954,52,19066,0.15893,0.16016
2008,Berlin,female,Very concerned,0.33625,134,19066,0.33551,0.33700
2008,Berlin,female,Somewhat concerned,0.54808,207,19066,0.54729,0.54887
2008,Berlin,female,Not concerned at all,0.11567,48,19066,0.11516,0.11617
2008,Brandenburg,male,Very concerned,0.21136,86,19066,0.21058,0.21214
2008,Brandenburg,male,Somewhat concerned,0.56146,216,19066,0.56051,0.56241
2008,Brandenburg,male,Not concerned at all,0.22718,88,19066,0.22638,0.22798
2008,Brandenburg,female,Very concerned,0.21568,97,19066,0.21491,0.21645
2008,Brandenburg,female,Somewhat concerned,0.60364,264,19066,0.60272,0.60455
2008,Brandenburg,female,Not concerned at all,0.18068,67,19066,0.17996,0.18140
2008,Mecklenburg-Western Pomerania,male,Very concerned,0.22929,55,19066,0.22830,0.23027
2008,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.56024,124,19066,0.55908,0.56140
2008,Mecklenburg-Western Pomerania,male,Not concerned at all,0.21048,52,19066,0.20953,0.21143
2008,Mecklenburg-Western Pomerania,female,Very concerned,0.25662,68,19066,0.25564,0.25761
2008,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.53535,141,19066,0.53423,0.53647
2008,Mecklenburg-Western Pomerania,female,Not concerned at all,0.20803,46,19066,0.20711,0.20894
2008,Saxony,male,Very concerned,0.19019,132,19066,0.18964,0.19075
2008,Saxony,male,Somewhat concerned,0.52226,374,19066,0.52156,0.52296
2008,Saxony,male,Not concerned at all,0.28755,195,19066,0.28691,0.28818
2008,Saxony,female,Very concerned,0.24423,165,19066,0.24361,0.24486
2008,Saxony,female,Somewhat concerned,0.57457,424,19066,0.57386,0.57529
2008,Saxony,female,Not concerned at all,0.18119,136,19066,0.18063,0.18175
2008,Saxony-Anhalt,male,Very concerned,0.23217,81,19066,0.23134,0.23299
2008,Saxony-Anhalt,male,Somewhat concerned,0.53556,221,19066,0.53459,0.53654
2008,Saxony-Anhalt,male,Not concerned at all,0.23227,91,19066,0.23145,0.23310
2008,Saxony-Anhalt,female,Very concerned,0.26047,109,19066,0.25962,0.26132
2008,Saxony-Anhalt,female,Somewhat concerned,0.53479,242,19066,0.53382,0.53575
2008,Saxony-Anhalt,female,Not concerned at all,0.20474,61,19066,0.20396,0.20552
2008,Thuringa,male,Very concerned,0.21414,88,19066,0.21334,0.21495
2008,Thuringa,male,Somewhat concerned,0.56409,243,19066,0.56312,0.56507
2008,Thuringa,male,Not concerned at all,0.22176,95,19066,0.22094,0.22258
2008,Thuringa,female,Very concerned,0.24841,101,19066,0.24754,0.24929
2008,Thuringa,female,Somewhat concerned,0.53677,263,19066,0.53576,0.53778
2008,Thuringa,female,Not concerned at all,0.21482,85,19066,0.21399,0.21565
2009,Schleswig-Holstein,male,Very concerned,0.21104,40,17736,0.21029,0.21179
2009,Schleswig-Holstein,male,Somewhat concerned,0.54104,123,17736,0.54012,0.54196
2009,Schleswig-Holstein,male,Not concerned at all,0.24793,80,17736,0.24713,0.24872
2009,Schleswig-Holstein,female,Very concerned,0.21583,44,17736,0.21510,0.21656
2009,Schleswig-Holstein,female,Somewhat concerned,0.59954,151,17736,0.59867,0.60041
2009,Schleswig-Holstein,female,Not concerned at all,0.18463,63,17736,0.18394,0.18532
2009,Hamburg,male,Somewhat concerned,0.64881,67,17736,0.64755,0.65006
2009,Hamburg,male,Not concerned at all,0.35119,38,17736,0.34994,0.35245
2009,Hamburg,female,Somewhat concerned,1.00000,99,17736,1.00000,1.00000
2009,Lower Saxony,male,Very concerned,0.21220,156,17736,0.21175,0.21265
2009,Lower Saxony,male,Somewhat concerned,0.52735,431,17736,0.52680,0.52791
2009,Lower Saxony,male,Not concerned at all,0.26045,197,17736,0.25996,0.26093
2009,Lower Saxony,female,Very concerned,0.20464,178,17736,0.20421,0.20508
2009,Lower Saxony,female,Somewhat concerned,0.59136,504,17736,0.59083,0.59190
2009,Lower Saxony,female,Not concerned at all,0.20399,156,17736,0.20355,0.20443
2009,Bremen,female,Somewhat concerned,1.00000,33,17736,1.00000,1.00000
2009,North Rhine-Westphalia,male,Very concerned,0.18224,328,17736,0.18197,0.18252
2009,North Rhine-Westphalia,male,Somewhat concerned,0.56896,964,17736,0.56861,0.56932
2009,North Rhine-Westphalia,male,Not concerned at all,0.24879,434,17736,0.24848,0.24910
2009,North Rhine-Westphalia,female,Very concerned,0.22290,424,17736,0.22260,0.22321
2009,North Rhine-Westphalia,female,Somewhat concerned,0.55916,1051,17736,0.55880,0.55952
2009,North Rhine-Westphalia,female,Not concerned at all,0.21794,388,17736,0.21764,0.21824
2009,Hesse,male,Very concerned,0.18624,106,17736,0.18577,0.18671
2009,Hesse,male,Somewhat concerned,0.58171,325,17736,0.58111,0.58231
2009,Hesse,male,Not concerned at all,0.23205,147,17736,0.23154,0.23256
2009,Hesse,female,Very concerned,0.24164,127,17736,0.24111,0.24217
2009,Hesse,female,Somewhat concerned,0.56435,372,17736,0.56374,0.56497
2009,Hesse,female,Not concerned at all,0.19401,129,17736,0.19351,0.19450
2009,"Rhineland-Palatinate, Saarland",male,Very concerned,0.17638,70,17736,0.17581,0.17695
2009,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.43497,218,17736,0.43423,0.43571
2009,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.38865,173,17736,0.38792,0.38938
2009,"Rhineland-Palatinate, Saarland",female,Very concerned,0.21039,114,17736,0.20985,0.21093
2009,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.47164,268,17736,0.47098,0.47230
2009,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.31797,175,17736,0.31735,0.31858
2009,Baden-Wuerttemberg,male,Very concerned,0.16484,161,17736,0.16449,0.16519
2009,Baden-Wuerttemberg,male,Somewhat concerned,0.54795,528,17736,0.54748,0.54843
2009,Baden-Wuerttemberg,male,Not concerned at all,0.28721,310,17736,0.28677,0.28764
2009,Baden-Wuerttemberg,female,Very concerned,0.18746,169,17736,0.18710,0.18782
2009,Baden-Wuerttemberg,female,Somewhat concerned,0.61139,647,17736,0.61093,0.61184
2009,Baden-Wuerttemberg,female,Not concerned at all,0.20116,278,17736,0.20079,0.20153
2009,Bavaria,male,Very concerned,0.17514,204,17736,0.17481,0.17548
2009,Bavaria,male,Somewhat concerned,0.58662,710,17736,0.58618,0.58706
2009,Bavaria,male,Not concerned at all,0.23824,312,17736,0.23786,0.23861
2009,Bavaria,female,Very concerned,0.21184,271,17736,0.21150,0.21218
2009,Bavaria,female,Somewhat concerned,0.60394,833,17736,0.60353,0.60435
2009,Bavaria,female,Not concerned at all,0.18422,255,17736,0.18390,0.18455
2009,Berlin,male,Very concerned,0.31363,90,17736,0.31285,0.31441
2009,Berlin,male,Somewhat concerned,0.52245,167,17736,0.52161,0.52329
2009,Berlin,male,Not concerned at all,0.16392,60,17736,0.16330,0.16454
2009,Berlin,female,Very concerned,0.31539,109,17736,0.31466,0.31613
2009,Berlin,female,Somewhat concerned,0.56424,208,17736,0.56346,0.56503
2009,Berlin,female,Not concerned at all,0.12036,48,17736,0.11985,0.12088
2009,Brandenburg,male,Very concerned,0.22386,79,17736,0.22305,0.22467
2009,Brandenburg,male,Somewhat concerned,0.57389,225,17736,0.57293,0.57485
2009,Brandenburg,male,Not concerned at all,0.20225,74,17736,0.20147,0.20303
2009,Brandenburg,female,Very concerned,0.17871,89,17736,0.17799,0.17943
2009,Brandenburg,female,Somewhat concerned,0.65080,260,17736,0.64990,0.65170
2009,Brandenburg,female,Not concerned at all,0.17049,58,17736,0.16978,0.17120
2009,Mecklenburg-Western Pomerania,male,Very concerned,0.24456,44,17736,0.24355,0.24557
2009,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.58727,139,17736,0.58611,0.58842
2009,Mecklenburg-Western Pomerania,male,Not concerned at all,0.16817,39,17736,0.16730,0.16905
2009,Mecklenburg-Western Pomerania,female,Very concerned,0.28642,57,17736,0.28542,0.28742
2009,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.54107,151,17736,0.53997,0.54217
2009,Mecklenburg-Western Pomerania,female,Not concerned at all,0.17251,40,17736,0.17168,0.17335
2009,Saxony,male,Very concerned,0.16395,105,17736,0.16344,0.16446
2009,Saxony,male,Somewhat concerned,0.56737,398,17736,0.56669,0.56805
2009,Saxony,male,Not concerned at all,0.26868,170,17736,0.26807,0.26929
2009,Saxony,female,Very concerned,0.16042,104,17736,0.15990,0.16094
2009,Saxony,female,Somewhat concerned,0.63917,447,17736,0.63849,0.63985
2009,Saxony,female,Not concerned at all,0.20041,138,17736,0.19985,0.20098
2009,Saxony-Anhalt,male,Very concerned,0.18934,62,17736,0.18857,0.19011
2009,Saxony-Anhalt,male,Somewhat concerned,0.57663,222,17736,0.57566,0.57760
2009,Saxony-Anhalt,male,Not concerned at all,0.23403,83,17736,0.23320,0.23486
2009,Saxony-Anhalt,female,Very concerned,0.25081,107,17736,0.24998,0.25164
2009,Saxony-Anhalt,female,Somewhat concerned,0.53284,228,17736,0.53188,0.53380
2009,Saxony-Anhalt,female,Not concerned at all,0.21635,63,17736,0.21556,0.21714
2009,Thuringa,male,Very concerned,0.22435,80,17736,0.22350,0.22521
2009,Thuringa,male,Somewhat concerned,0.49430,221,17736,0.49328,0.49533
2009,Thuringa,male,Not concerned at all,0.28134,91,17736,0.28042,0.28226
2009,Thuringa,female,Very concerned,0.23666,101,17736,0.23581,0.23751
2009,Thuringa,female,Somewhat concerned,0.55173,242,17736,0.55073,0.55273
2009,Thuringa,female,Not concerned at all,0.21161,86,17736,0.21079,0.21243
2010,Schleswig-Holstein,male,Very concerned,0.18993,74,23672,0.18921,0.19065
2010,Schleswig-Holstein,male,Somewhat concerned,0.58055,193,23672,0.57964,0.58145
2010,Schleswig-Holstein,male,Not concerned at all,0.22952,65,23672,0.22875,0.23030
2010,Schleswig-Holstein,female,Very concerned,0.30964,124,23672,0.30878,0.31051
2010,Schleswig-Holstein,female,Somewhat concerned,0.53968,218,23672,0.53875,0.54061
2010,Schleswig-Holstein,female,Not concerned at all,0.15068,53,23672,0.15001,0.15135
2010,Hamburg,male,Very concerned,0.16831,35,23672,0.16746,0.16917
2010,Hamburg,male,Somewhat concerned,0.51885,90,23672,0.51771,0.51999
2010,Hamburg,male,Not concerned at all,0.31284,45,23672,0.31178,0.31390
2010,Hamburg,female,Very concerned,0.22971,48,23672,0.22866,0.23075
2010,Hamburg,female,Somewhat concerned,0.77029,134,23672,0.76925,0.77134
2010,Lower Saxony,male,Very concerned,0.18842,208,23672,0.18798,0.18886
2010,Lower Saxony,male,Somewhat concerned,0.56566,545,23672,0.56510,0.56621
2010,Lower Saxony,male,Not concerned at all,0.24593,226,23672,0.24544,0.24641
2010,Lower Saxony,female,Very concerned,0.23385,320,23672,0.23340,0.23430
2010,Lower Saxony,female,Somewhat concerned,0.55188,654,23672,0.55135,0.55242
2010,Lower Saxony,female,Not concerned at all,0.21427,212,23672,0.21383,0.21471
2010,Bremen,male,Somewhat concerned,1.00000,34,23672,1.00000,1.00000
2010,Bremen,female,Somewhat concerned,1.00000,52,23672,1.00000,1.00000
2010,North Rhine-Westphalia,male,Very concerned,0.19578,457,23672,0.19549,0.19607
2010,North Rhine-Westphalia,male,Somewhat concerned,0.53356,1210,23672,0.53320,0.53392
2010,North Rhine-Westphalia,male,Not concerned at all,0.27066,593,23672,0.27034,0.27098
2010,North Rhine-Westphalia,female,Very concerned,0.22317,676,23672,0.22287,0.22347
2010,North Rhine-Westphalia,female,Somewhat concerned,0.56474,1492,23672,0.56438,0.56509
2010,North Rhine-Westphalia,female,Not concerned at all,0.21209,522,23672,0.21180,0.21238
2010,Hesse,male,Very concerned,0.21045,144,23672,0.20997,0.21094
2010,Hesse,male,Somewhat concerned,0.54882,428,23672,0.54822,0.54941
2010,Hesse,male,Not concerned at all,0.24073,202,23672,0.24022,0.24124
2010,Hesse,female,Very concerned,0.28016,230,23672,0.27959,0.28073
2010,Hesse,female,Somewhat concerned,0.51630,486,23672,0.51567,0.51693
2010,Hesse,female,Not concerned at all,0.20354,169,23672,0.20303,0.20405
2010,"Rhineland-Palatinate, Saarland",male,Very concerned,0.16553,106,23672,0.16498,0.16609
2010,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.49842,298,23672,0.49767,0.49917
2010,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.33604,185,23672,0.33533,0.33675
2010,"Rhineland-Palatinate, Saarland",female,Very concerned,0.18379,139,23672,0.18328,0.18430
2010,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.54543,399,23672,0.54477,0.54609
2010,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.27077,187,23672,0.27019,0.27136
2010,Baden-Wuerttemberg,male,Very concerned,0.14562,198,23672,0.14528,0.14596
2010,Baden-Wuerttemberg,male,Somewhat concerned,0.56415,749,23672,0.56367,0.56462
2010,Baden-Wuerttemberg,male,Not concerned at all,0.29024,373,23672,0.28980,0.29067
2010,Baden-Wuerttemberg,female,Very concerned,0.19055,324,23672,0.19019,0.19091
2010,Baden-Wuerttemberg,female,Somewhat concerned,0.59888,918,23672,0.59843,0.59933
2010,Baden-Wuerttemberg,female,Not concerned at all,0.21057,316,23672,0.21020,0.21095
2010,Bavaria,male,Very concerned,0.16805,297,23672,0.16772,0.16839
2010,Bavaria,male,Somewhat concerned,0.56996,894,23672,0.56952,0.57040
2010,Bavaria,male,Not concerned at all,0.26199,419,23672,0.26159,0.26238
2010,Bavaria,female,Very concerned,0.20249,424,23672,0.20215,0.20283
2010,Bavaria,female,Somewhat concerned,0.57958,1148,23672,0.57916,0.57999
2010,Bavaria,female,Not concerned at all,0.21793,384,23672,0.21759,0.21828
2010,Berlin,male,Very concerned,0.29676,96,23672,0.29599,0.29752
2010,Berlin,male,Somewhat concerned,0.48671,214,23672,0.48588,0.48755
2010,Berlin,male,Not concerned at all,0.21653,87,23672,0.21584,0.21722
2010,Berlin,female,Very concerned,0.24836,150,23672,0.24767,0.24905
2010,Berlin,female,Somewhat concerned,0.60145,299,23672,0.60067,0.60224
2010,Berlin,female,Not concerned at all,0.15019,73,23672,0.14961,0.15076
2010,Brandenburg,male,Very concerned,0.19716,83,23672,0.19639,0.19794
2010,Brandenburg,male,Somewhat concerned,0.57193,245,23672,0.57096,0.57289
2010,Brandenburg,male,Not concerned at all,0.23091,105,23672,0.23009,0.23173
2010,Brandenburg,female,Very concerned,0.25080,123,23672,0.24996,0.25164
2010,Brandenburg,female,Somewhat concerned,0.61859,316,23672,0.61765,0.61953
2010,Brandenburg,female,Not concerned at all,0.13061,77,23672,0.12996,0.13126
2010,Mecklenburg-Western Pomerania,male,Very concerned,0.19515,45,23672,0.19417,0.19612
2010,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.60947,152,23672,0.60827,0.61067
2010,Mecklenburg-Western Pomerania,male,Not concerned at all,0.19538,58,23672,0.19441,0.19636
2010,Mecklenburg-Western Pomerania,female,Very concerned,0.29386,79,23672,0.29283,0.29489
2010,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.55354,200,23672,0.55241,0.55466
2010,Mecklenburg-Western Pomerania,female,Not concerned at all,0.15260,49,23672,0.15178,0.15341
2010,Saxony,male,Very concerned,0.15801,137,23672,0.15752,0.15851
2010,Saxony,male,Somewhat concerned,0.60248,455,23672,0.60182,0.60315
2010,Saxony,male,Not concerned at all,0.23950,210,23672,0.23892,0.24008
2010,Saxony,female,Very concerned,0.20318,171,23672,0.20260,0.20376
2010,Saxony,female,Somewhat concerned,0.59021,505,23672,0.58951,0.59092
2010,Saxony,female,Not concerned at all,0.20661,192,23672,0.20603,0.20719
2010,Saxony-Anhalt,male,Very concerned,0.19527,79,23672,0.19450,0.19604
2010,Saxony-Anhalt,male,Somewhat concerned,0.55070,227,23672,0.54973,0.55167
2010,Saxony-Anhalt,male,Not concerned at all,0.25403,95,23672,0.25318,0.25488
2010,Saxony-Anhalt,female,Very concerned,0.25268,114,23672,0.25182,0.25353
2010,Saxony-Anhalt,female,Somewhat concerned,0.52232,295,23672,0.52134,0.52330
2010,Saxony-Anhalt,female,Not concerned at all,0.22500,95,23672,0.22418,0.22582
2010,Thuringa,male,Very concerned,0.21191,87,23672,0.21106,0.21275
2010,Thuringa,male,Somewhat concerned,0.53313,236,23672,0.53210,0.53415
2010,Thuringa,male,Not concerned at all,0.25497,112,23672,0.25407,0.25587
2010,Thuringa,female,Very concerned,0.28401,114,23672,0.28310,0.28491
2010,Thuringa,female,Somewhat concerned,0.52467,305,23672,0.52367,0.52567
2010,Thuringa,female,Not concerned at all,0.19132,95,23672,0.19053,0.19211
2011,Schleswig-Holstein,male,Very concerned,0.13096,43,20347,0.13030,0.13162
2011,Schleswig-Holstein,male,Somewhat concerned,0.61527,172,20347,0.61432,0.61623
2011,Schleswig-Holstein,male,Not concerned at all,0.25376,86,20347,0.25291,0.25461
2011,Schleswig-Holstein,female,Very concerned,0.23417,82,20347,0.23337,0.23497
2011,Schleswig-Holstein,female,Somewhat concerned,0.55007,190,20347,0.54913,0.55101
2011,Schleswig-Holstein,female,Not concerned at all,0.21576,66,20347,0.21498,0.21654
2011,Hamburg,male,Somewhat concerned,0.63357,78,20347,0.63226,0.63488
2011,Hamburg,male,Not concerned at all,0.36643,53,20347,0.36512,0.36774
2011,Hamburg,female,Somewhat concerned,0.70362,88,20347,0.70242,0.70482
2011,Hamburg,female,Not concerned at all,0.29638,46,20347,0.29518,0.29758
2011,Lower Saxony,male,Very concerned,0.16692,152,20347,0.16648,0.16736
2011,Lower Saxony,male,Somewhat concerned,0.50820,482,20347,0.50761,0.50879
2011,Lower Saxony,male,Not concerned at all,0.32488,257,20347,0.32433,0.32543
2011,Lower Saxony,female,Very concerned,0.26031,244,20347,0.25981,0.26080
2011,Lower Saxony,female,Somewhat concerned,0.54448,562,20347,0.54391,0.54504
2011,Lower Saxony,female,Not concerned at all,0.19522,188,20347,0.19477,0.19566
