year,migback,quintil_oecd,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Direct migration background,5th Quintile,Somewhat concerned,0.007873543139152428,103,15386,0.007847844917347914,0.007899241360956941
2011,Direct migration background,5th Quintile,Not concerned at all,0.004040876135021125,50,15386,0.004022430526872733,0.004059321743169517
2011,Indirect migration background,1st Quintile,Very concerned,0.002156381181015395,40,15386,0.0021428937740880756,0.0021698685879427146
2011,Indirect migration background,1st Quintile,Somewhat concerned,0.0035487824534274886,63,15386,0.0035314921680374292,0.003566072738817548
2011,Indirect migration background,1st Quintile,Not concerned at all,0.002025615715769291,43,15386,0.0020125427935266164,0.002038688638011966
2011,Indirect migration background,2nd Quintile,Somewhat concerned,0.0036732379108732516,56,15386,0.0036556481522844546,0.0036908276694620486
2011,Indirect migration background,3rd Quintile,Somewhat concerned,0.00410428936969108,59,15386,0.004085700183842623,0.004122878555539538
2011,Indirect migration background,3rd Quintile,Not concerned at all,0.0023025628450000146,38,15386,0.002288626797221912,0.0023164988927781172
2011,Indirect migration background,4th Quintile,Somewhat concerned,0.004317048184997052,58,15386,0.004297985308435434,0.00433611106155867
2011,Indirect migration background,5th Quintile,Somewhat concerned,0.0035004456326097897,70,15386,0.0034832730871451048,0.0035176181780744746
2011,Indirect migration background,5th Quintile,Not concerned at all,0.003093147426048006,44,15386,0.00307700153369511,0.003109293318400902
2012,No migration background,1st Quintile,Very concerned,0.03031154283413951,521,17764,0.030265720475349808,0.030357365192929215
2012,No migration background,1st Quintile,Somewhat concerned,0.06997661806850619,1241,17764,0.06990843434475498,0.0700448017922574
2012,No migration background,1st Quintile,Not concerned at all,0.03319695496507327,610,17764,0.03314907261727071,0.033244837312875836
2012,No migration background,2nd Quintile,Very concerned,0.03093083559186841,534,17764,0.030884562286694672,0.030977108897042145
2012,No migration background,2nd Quintile,Somewhat concerned,0.08506315325451835,1513,17764,0.08498859021467105,0.08513771629436566
2012,No migration background,2nd Quintile,Not concerned at all,0.036272333391908496,591,17764,0.03622236191120885,0.03632230487260814
2012,No migration background,3rd Quintile,Very concerned,0.0368310621013458,622,17764,0.03678072181715613,0.036881402385535465
2012,No migration background,3rd Quintile,Somewhat concerned,0.09497308288931831,1749,17764,0.0948947239906506,0.09505144178798602
2012,No migration background,3rd Quintile,Not concerned at all,0.03840399390592338,670,17764,0.03835263191746196,0.038455355894384806
2012,No migration background,4th Quintile,Very concerned,0.038663538492861166,658,17764,0.038612010192957257,0.038715066792765075
2012,No migration background,4th Quintile,Somewhat concerned,0.10801379220867727,2026,17764,0.10793083082555073,0.1080967535918038
2012,No migration background,4th Quintile,Not concerned at all,0.0399878461543014,717,17764,0.0399354789149946,0.0400402133936082
2012,No migration background,5th Quintile,Very concerned,0.037496248727512005,776,17764,0.03744547343505422,0.03754702401996979
2012,No migration background,5th Quintile,Somewhat concerned,0.11620061352833583,2467,17764,0.11611496135920775,0.1162862656974639
2012,No migration background,5th Quintile,Not concerned at all,0.045883145475272995,899,17764,0.04582722321933618,0.04593906773120981
2012,Direct migration background,1st Quintile,Very concerned,0.009063284792246698,130,17764,0.009037955498488327,0.00908861408600507
2012,Direct migration background,1st Quintile,Somewhat concerned,0.017040543935265263,218,17764,0.017005952639027305,0.01707513523150322
2012,Direct migration background,1st Quintile,Not concerned at all,0.010398436470930533,132,17764,0.010371323849177806,0.01042554909268326
2012,Direct migration background,2nd Quintile,Very concerned,0.008536997575578728,88,17764,0.008512408163627657,0.008561586987529799
2012,Direct migration background,2nd Quintile,Somewhat concerned,0.01761185122866625,200,17764,0.017576695073801905,0.017647007383530595
2012,Direct migration background,2nd Quintile,Not concerned at all,0.0070228768432560465,106,17764,0.007000557343569979,0.007045196342942114
2012,Direct migration background,3rd Quintile,Very concerned,0.005151231190539466,67,17764,0.00513209782530693,0.005170364555772002
2012,Direct migration background,3rd Quintile,Somewhat concerned,0.013884248008128725,169,17764,0.01385297407977508,0.013915521936482371
2012,Direct migration background,3rd Quintile,Not concerned at all,0.00465701449101834,72,17764,0.004638817587927604,0.0046752113941090755
2012,Direct migration background,4th Quintile,Very concerned,0.004355784145085303,45,17764,0.0043381829332475785,0.004373385356923027
2012,Direct migration background,4th Quintile,Somewhat concerned,0.009474471196968915,125,17764,0.009448579075610336,0.009500363318327494
2012,Direct migration background,4th Quintile,Not concerned at all,0.003944030956554895,67,17764,0.0039272788534934445,0.003960783059616345
2012,Direct migration background,5th Quintile,Very concerned,0.0033613095149536377,49,17764,0.0033458398669688554,0.00337677916293842
2012,Direct migration background,5th Quintile,Somewhat concerned,0.008358190114830077,112,17764,0.008333857384400813,0.008382522845259342
2012,Direct migration background,5th Quintile,Not concerned at all,0.0047956634222391424,58,17764,0.00477719891233299,0.004814127932145295
2012,Indirect migration background,1st Quintile,Very concerned,0.0016746637336145095,42,17764,0.0016637353190426848,0.0016855921481863342
2012,Indirect migration background,1st Quintile,Somewhat concerned,0.003424445103036403,80,17764,0.0034088313420571064,0.0034400588640157
2012,Indirect migration background,2nd Quintile,Somewhat concerned,0.0044116008211252155,74,17764,0.004393887690487748,0.004429313951762683
2012,Indirect migration background,2nd Quintile,Not concerned at all,0.0021207993891235355,36,17764,0.0021085038921424357,0.0021330948861046353
2012,Indirect migration background,3rd Quintile,Very concerned,0.0022805420500247938,34,17764,0.002267792919402919,0.0022932911806466684
2012,Indirect migration background,3rd Quintile,Somewhat concerned,0.004554719497227089,76,17764,0.0045367226337785505,0.0045727163606756275
2012,Indirect migration background,4th Quintile,Somewhat concerned,0.0044821168715922085,70,17764,0.004464263369090232,0.004499970374094185
2012,Indirect migration background,5th Quintile,Somewhat concerned,0.0047050302656352055,86,17764,0.0046867402354281535,0.004723320295842257
2012,Indirect migration background,5th Quintile,Not concerned at all,0.0024853867927966725,34,17764,0.002472078757812077,0.002498694827781268
2013,No migration background,1st Quintile,Very concerned,0.03098385820312838,541,18614,0.03093844299002828,0.031029273416228482
2013,No migration background,1st Quintile,Somewhat concerned,0.06997544301408136,1241,18614,0.06990857966302948,0.07004230636513324
2013,No migration background,1st Quintile,Not concerned at all,0.034915609945529516,640,18614,0.03486749715301737,0.034963722738041665
2013,No migration background,2nd Quintile,Very concerned,0.028023803922451216,528,18614,0.027980546617349947,0.028067061227552485
2013,No migration background,2nd Quintile,Somewhat concerned,0.0857522832042232,1599,18614,0.08567889556949727,0.08582567083894914
2013,No migration background,2nd Quintile,Not concerned at all,0.04442184955049635,744,18614,0.044367848833494226,0.04447585026749847
2013,No migration background,3rd Quintile,Very concerned,0.03422277487486075,604,18614,0.03417512473360673,0.03427042501611477
2013,No migration background,3rd Quintile,Somewhat concerned,0.10292503885801312,1804,18614,0.10284539670544053,0.1030046810105857
2013,No migration background,3rd Quintile,Not concerned at all,0.04171114234166747,725,18614,0.041658741005195295,0.04176354367813965
2013,No migration background,4th Quintile,Very concerned,0.03881085115956827,695,18614,0.03876022801536802,0.03886147430376852
2013,No migration background,4th Quintile,Somewhat concerned,0.11811495546404724,2068,18614,0.11803036400097729,0.11819954692711719
2013,No migration background,4th Quintile,Not concerned at all,0.0456437016500113,795,18614,0.045588998315094845,0.04569840498492775
2013,No migration background,5th Quintile,Very concerned,0.03622700476364051,774,18614,0.036178030073932374,0.03627597945334865
2013,No migration background,5th Quintile,Somewhat concerned,0.12783499260881886,2595,18614,0.12774747563205227,0.12792250958558546
2013,No migration background,5th Quintile,Not concerned at all,0.05049459880441557,985,18614,0.05043720840000384,0.0505519892088273
2013,Direct migration background,1st Quintile,Very concerned,0.005701842048902577,112,18614,0.0056821071906683574,0.005721576907136796
2013,Direct migration background,1st Quintile,Somewhat concerned,0.011436072749511424,241,18614,0.011408204548362366,0.011463940950660481
2013,Direct migration background,1st Quintile,Not concerned at all,0.007653272396538872,154,18614,0.0076304309602709414,0.007676113832806803
2013,Direct migration background,2nd Quintile,Very concerned,0.004643352885956851,87,18614,0.004625534297058476,0.004661171474855227
2013,Direct migration background,2nd Quintile,Somewhat concerned,0.010114931347224108,186,18614,0.010088704749264123,0.010141157945184092
2013,Direct migration background,2nd Quintile,Not concerned at all,0.006571508846937119,129,18614,0.006550331626541688,0.00659268606733255
2013,Direct migration background,3rd Quintile,Very concerned,0.003172887784167291,67,18614,0.003158147516174867,0.003187628052159715
2013,Direct migration background,3rd Quintile,Somewhat concerned,0.008423388094515812,156,18614,0.00839943428206042,0.008447341906971205
2013,Direct migration background,3rd Quintile,Not concerned at all,0.0036537920512747747,83,18614,0.0036379779268383814,0.003669606175711168
2013,Direct migration background,4th Quintile,Very concerned,0.0037031317195530657,59,18614,0.0036872115728658686,0.003719051866240263
2013,Direct migration background,4th Quintile,Somewhat concerned,0.005628719241730229,116,18614,0.0056091106148795835,0.005648327868580874
2013,Direct migration background,4th Quintile,Not concerned at all,0.0036052876665479223,69,18614,0.0035895784773285672,0.0036209968557672774
2013,Direct migration background,5th Quintile,Very concerned,0.001998636117687373,33,18614,0.0019869303328959973,0.002010341902478749
2013,Direct migration background,5th Quintile,Somewhat concerned,0.007099291816312426,146,18614,0.007077286453838603,0.007121297178786249
2013,Direct migration background,5th Quintile,Not concerned at all,0.004202157222791682,73,18614,0.004185202533257035,0.004219111912326328
2013,Indirect migration background,1st Quintile,Very concerned,0.0015003366369747344,40,18614,0.0014901920020892962,0.0015104812718601725
2013,Indirect migration background,1st Quintile,Somewhat concerned,0.00253962393469463,68,18614,0.002526432238701858,0.0025528156306874016
2013,Indirect migration background,1st Quintile,Not concerned at all,0.0010364506239934,38,18614,0.001028016941791118,0.0010448843061956821
2013,Indirect migration background,2nd Quintile,Very concerned,0.0007851021619700491,42,18614,0.000777761070434795,0.0007924432535053032
2013,Indirect migration background,2nd Quintile,Somewhat concerned,0.0026252629410389427,71,18614,0.002611851245430323,0.0026386746366475625
2013,Indirect migration background,3rd Quintile,Somewhat concerned,0.0038134254494691724,73,18614,0.003797270854458552,0.003829580044479793
2013,Indirect migration background,4th Quintile,Somewhat concerned,0.0019200711815659966,53,18614,0.0019085973246941825,0.0019315450384378107
2013,Indirect migration background,4th Quintile,Not concerned at all,0.0020970667110583306,40,18614,0.0020850767333653766,0.0021090566887512845
2013,Indirect migration background,5th Quintile,Somewhat concerned,0.003861257816301291,90,18614,0.0038450026125269334,0.003877513020075649
2013,Indirect migration background,5th Quintile,Not concerned at all,0.0021552221883287723,50,18614,0.0021430674497796916,0.002167376926877853
2014,No migration background,1st Quintile,Very concerned,0.026724953922856443,752,26893,0.026686315948788054,0.026763591896924833
2014,No migration background,1st Quintile,Somewhat concerned,0.06580126894223429,1710,26893,0.06574187052936252,0.06586066735510605
2014,No migration background,1st Quintile,Not concerned at all,0.0324266131624616,830,26893,0.032384177516014884,0.032469048808908316
2014,No migration background,2nd Quintile,Very concerned,0.0336663736585297,838,26893,0.033623162114411374,0.03370958520264803
2014,No migration background,2nd Quintile,Somewhat concerned,0.07952011788018915,2058,26893,0.07945530165600617,0.07958493410437212
2014,No migration background,2nd Quintile,Not concerned at all,0.03614893383923384,895,26893,0.03610421497319771,0.036193652705269974
2014,No migration background,3rd Quintile,Very concerned,0.03657783906442513,849,26893,0.03653286569688204,0.03662281243196822
2014,No migration background,3rd Quintile,Somewhat concerned,0.09238521016303294,2304,26893,0.09231583722664892,0.09245458309941697
2014,No migration background,3rd Quintile,Not concerned at all,0.036355237252102636,837,26893,0.036310395761156564,0.03640007874304871
2014,No migration background,4th Quintile,Very concerned,0.03807862764077944,900,26893,0.038032776673621545,0.038124478607937336
2014,No migration background,4th Quintile,Somewhat concerned,0.1077320574851399,2553,26893,0.10765777982884561,0.1078063351414342
2014,No migration background,4th Quintile,Not concerned at all,0.0351063022671745,814,26893,0.03506220919607779,0.035150395338271204
2014,No migration background,5th Quintile,Very concerned,0.03451668773262698,947,26893,0.034472953147362644,0.03456042231789131
2014,No migration background,5th Quintile,Somewhat concerned,0.11271431201538781,2815,26893,0.11263854863558789,0.11279007539518773
2014,No migration background,5th Quintile,Not concerned at all,0.04156180621971259,919,26893,0.0415139908704461,0.04160962156897908
2014,Direct migration background,1st Quintile,Very concerned,0.010892432106058789,476,26893,0.010867565170837404,0.010917299041280174
2014,Direct migration background,1st Quintile,Somewhat concerned,0.02163114718789398,887,26893,0.02159629507155105,0.02166599930423691
2014,Direct migration background,1st Quintile,Not concerned at all,0.014137084731762721,552,26893,0.014108801680188512,0.01416536778333693
2014,Direct migration background,2nd Quintile,Very concerned,0.007778398103724663,276,26893,0.007757351235000808,0.007799444972448518
2014,Direct migration background,2nd Quintile,Somewhat concerned,0.01561107012115965,616,26893,0.015581371398712409,0.015640768843606892
2014,Direct migration background,2nd Quintile,Not concerned at all,0.011625677359637644,398,26893,0.011599996596219918,0.011651358123055369
2014,Direct migration background,3rd Quintile,Very concerned,0.004859366848400461,168,26893,0.004842707034612439,0.004876026662188484
2014,Direct migration background,3rd Quintile,Somewhat concerned,0.013982332931213218,464,26893,0.013954202898480947,0.014010462963945489
2014,Direct migration background,3rd Quintile,Not concerned at all,0.0072531333297570656,245,26893,0.007232804135641977,0.0072734625238721545
2014,Direct migration background,4th Quintile,Very concerned,0.003717357455642224,104,26893,0.003702777825262944,0.0037319370860215044
2014,Direct migration background,4th Quintile,Somewhat concerned,0.008554344539360935,313,26893,0.008532281471746986,0.008576407606974883
2014,Direct migration background,4th Quintile,Not concerned at all,0.004920843558338295,182,26893,0.00490407921048614,0.00493760790619045
2014,Direct migration background,5th Quintile,Very concerned,0.0029262098480049596,89,26893,0.0029132692467965624,0.002939150449213357
2014,Direct migration background,5th Quintile,Somewhat concerned,0.009760399803723221,266,26893,0.00973684703223104,0.009783952575215402
2014,Direct migration background,5th Quintile,Not concerned at all,0.004291262244897762,133,26893,0.004275602064637631,0.004306922425157894
2014,Indirect migration background,1st Quintile,Very concerned,0.004156550682248709,161,26893,0.004141137222044022,0.0041719641424533965
2014,Indirect migration background,1st Quintile,Somewhat concerned,0.006421440000364691,209,26893,0.006402303814078503,0.00644057618665088
2014,Indirect migration background,1st Quintile,Not concerned at all,0.0038129903003975636,154,26893,0.0037982250316131215,0.0038277555691820057
2014,Indirect migration background,2nd Quintile,Very concerned,0.002782723005612643,123,26893,0.00277010275567018,0.002795343255555106
2014,Indirect migration background,2nd Quintile,Somewhat concerned,0.004674120670609475,184,26893,0.00465777996980926,0.004690461371409691
2014,Indirect migration background,2nd Quintile,Not concerned at all,0.002000529066822472,84,26893,0.0019898243382886114,0.0020112337953563327
2014,Indirect migration background,3rd Quintile,Very concerned,0.0025455705289592332,84,26893,0.0025334985861684956,0.002557642471749971
2014,Indirect migration background,3rd Quintile,Somewhat concerned,0.004424244897404838,132,26893,0.004408344982313988,0.004440144812495688
2014,Indirect migration background,3rd Quintile,Not concerned at all,0.0023872552790668074,71,26893,0.002375563825871289,0.0023989467322623258
2014,Indirect migration background,4th Quintile,Very concerned,0.0015781876343435417,68,26893,0.0015686777678915378,0.0015876975007955456
2014,Indirect migration background,4th Quintile,Somewhat concerned,0.0037966796497658816,148,26893,0.0037819458745596934,0.0038114134249720697
2014,Indirect migration background,4th Quintile,Not concerned at all,0.002005020169386233,60,26893,0.001994303455871968,0.002015736882900498
2014,Indirect migration background,5th Quintile,Very concerned,0.001122077174390509,38,26893,0.00111405659686436,0.0011300977519166579
2014,Indirect migration background,5th Quintile,Somewhat concerned,0.004980296433434854,140,26893,0.004963431621333528,0.004997161245536181
2014,Indirect migration background,5th Quintile,Not concerned at all,0.0020549130917300513,47,26893,0.0020440641313910104,0.002065762052069092
2015,No migration background,1st Quintile,Very concerned,0.04368619343420869,1047,24936,0.04363690583568521,0.043735481032732164
2015,No migration background,1st Quintile,Somewhat concerned,0.05913424004964266,1378,24936,0.05907736147756172,0.059191118621723604
2015,No migration background,1st Quintile,Not concerned at all,0.022567159634594148,535,24936,0.022531346094116174,0.022602973175072122
2015,No migration background,2nd Quintile,Very concerned,0.05061120618511415,1291,24936,0.050558348183785524,0.05066406418644278
2015,No migration background,2nd Quintile,Somewhat concerned,0.07579278746565879,1909,24936,0.07572896641351812,0.07585660851779946
2015,No migration background,2nd Quintile,Not concerned at all,0.02426538520298815,572,24936,0.024228280855878036,0.024302489550098266
2015,No migration background,3rd Quintile,Very concerned,0.05821403104716459,1324,24936,0.05815756917328221,0.058270492921046975
2015,No migration background,3rd Quintile,Somewhat concerned,0.08626668452850143,1915,24936,0.08619898328796247,0.0863343857690404
2015,No migration background,3rd Quintile,Not concerned at all,0.0227690352476096,523,24936,0.022733065593000316,0.022805004902218883
2015,No migration background,4th Quintile,Very concerned,0.06681416825698695,1438,24936,0.06675395616804125,0.06687438034593265
2015,No migration background,4th Quintile,Somewhat concerned,0.09398679057245218,2096,24936,0.0939164240614648,0.09405715708343956
2015,No migration background,4th Quintile,Not concerned at all,0.022407591832517396,478,24936,0.022371902218944358,0.022443281446090434
2015,No migration background,5th Quintile,Very concerned,0.06543520286415601,1524,24936,0.06537557135800516,0.06549483437030686
2015,No migration background,5th Quintile,Somewhat concerned,0.1013518623473561,2428,24936,0.10127908838043356,0.10142463631427864
2015,No migration background,5th Quintile,Not concerned at all,0.023326330801545014,476,24936,0.023289933993524702,0.023362727609565325
2015,Direct migration background,1st Quintile,Very concerned,0.013461268405067032,454,24936,0.013433479885833722,0.013489056924300342
2015,Direct migration background,1st Quintile,Somewhat concerned,0.01928842772303487,721,24936,0.019255262386611658,0.01932159305945808
2015,Direct migration background,1st Quintile,Not concerned at all,0.010948806717178112,374,24936,0.01092371339727501,0.010973900037081215
2015,Direct migration background,2nd Quintile,Very concerned,0.008588029413717675,297,24936,0.008565778943983833,0.008610279883451517
2015,Direct migration background,2nd Quintile,Somewhat concerned,0.017264285809289525,561,24936,0.01723287652638352,0.01729569509219553
2015,Direct migration background,2nd Quintile,Not concerned at all,0.006952287229646983,268,24936,0.006932251080585029,0.006972323378708938
2015,Direct migration background,3rd Quintile,Very concerned,0.006301086931835159,209,24936,0.006282005960191295,0.006320167903479024
2015,Direct migration background,3rd Quintile,Somewhat concerned,0.010902133306488796,406,24936,0.010877092937761353,0.010927173675216239
2015,Direct migration background,3rd Quintile,Not concerned at all,0.006086931726178133,190,24936,0.00606817578945942,0.006105687662896845
2015,Direct migration background,4th Quintile,Very concerned,0.004877994955213311,131,24936,0.004861194378831743,0.00489479553159488
2015,Direct migration background,4th Quintile,Somewhat concerned,0.00871643877305593,257,24936,0.008694024026269183,0.008738853519842677
2015,Direct migration background,4th Quintile,Not concerned at all,0.0027234665840109077,110,24936,0.0027108995101221976,0.0027360336578996177
2015,Direct migration background,5th Quintile,Very concerned,0.005649399549216543,133,24936,0.005631326299105612,0.005667472799327475
2015,Direct migration background,5th Quintile,Somewhat concerned,0.009550123622789957,245,24936,0.009526671287698237,0.009573575957881678
2015,Direct migration background,5th Quintile,Not concerned at all,0.0020547086801290374,73,24936,0.002043789404279134,0.002065627955978941
2015,Indirect migration background,1st Quintile,Very concerned,0.0049443026666741,185,24936,0.004927388852198719,0.0049612164811494806
2015,Indirect migration background,1st Quintile,Somewhat concerned,0.005872876571191489,197,24936,0.005854451391102594,0.005891301751280384
2015,Indirect migration background,1st Quintile,Not concerned at all,0.0029091327775237767,91,24936,0.0028961456087599593,0.0029221199462875942
2015,Indirect migration background,2nd Quintile,Very concerned,0.003638277845253739,134,24936,0.0036237593438357956,0.0036527963466716825
2015,Indirect migration background,2nd Quintile,Somewhat concerned,0.004886154306858715,162,24936,0.004869339754241966,0.004902968859475464
2015,Indirect migration background,2nd Quintile,Not concerned at all,0.0014650413609531903,48,24936,0.0014558183670181834,0.0014742643548881973
2015,Indirect migration background,3rd Quintile,Very concerned,0.00280444995787446,97,24936,0.002791697926973116,0.002817201988775804
2015,Indirect migration background,3rd Quintile,Somewhat concerned,0.004029562243122249,141,24936,0.004014285966944263,0.004044838519300236
2015,Indirect migration background,3rd Quintile,Not concerned at all,0.0021670982772869314,57,24936,0.002155884974315402,0.0021783115802584607
2015,Indirect migration background,4th Quintile,Very concerned,0.0025147648210213443,85,24936,0.0025026875929087563,0.0025268420491339322
2015,Indirect migration background,4th Quintile,Somewhat concerned,0.0052403209655536185,125,24936,0.00522291078103834,0.005257731150068897
2015,Indirect migration background,4th Quintile,Not concerned at all,0.0010123736820478065,40,24936,0.0010047050867156935,0.0010200422773799195
2015,Indirect migration background,5th Quintile,Very concerned,0.002279002454626497,61,24936,0.0022675039253401675,0.0022905009839128266
2015,Indirect migration background,5th Quintile,Somewhat concerned,0.003960351548594508,106,24936,0.00394520650507638,0.003975496592112637
2015,Indirect migration background,5th Quintile,Not concerned at all,0.002282231624069658,44,24936,0.0022707249700264997,0.0022937382781128162
2016,No migration background,1st Quintile,Very concerned,0.056744070386658206,1298,24066,0.056688903041796065,0.05679923773152035
2016,No migration background,1st Quintile,Somewhat concerned,0.05008077335509543,1103,24066,0.0500287634669253,0.050132783243265554
2016,No migration background,1st Quintile,Not concerned at all,0.015281721732206877,382,24066,0.01525247016016759,0.015310973304246163
2016,No migration background,2nd Quintile,Very concerned,0.06657613852120588,1591,24066,0.06651669482335576,0.066635582219056
2016,No migration background,2nd Quintile,Somewhat concerned,0.06033158505075182,1500,24066,0.06027480879482112,0.06038836130668252
2016,No migration background,2nd Quintile,Not concerned at all,0.0183343241140289,385,24066,0.018302333592304876,0.018366314635752924
2016,No migration background,3rd Quintile,Very concerned,0.08014156516499815,1741,24066,0.08007682162002322,0.08020630870997308
2016,No migration background,3rd Quintile,Somewhat concerned,0.06672955208435138,1474,24066,0.06667004482766956,0.06678905934103321
2016,No migration background,3rd Quintile,Not concerned at all,0.018034887017068554,354,24066,0.018003153967518174,0.018066620066618935
2016,No migration background,4th Quintile,Very concerned,0.08673781908316977,1880,24066,0.0866707057121513,0.08680493245418824
2016,No migration background,4th Quintile,Somewhat concerned,0.07919470093145277,1576,24066,0.07913030787581476,0.07925909398709077
2016,No migration background,4th Quintile,Not concerned at all,0.013898681176887225,291,24066,0.01387076508405944,0.01392659726971501
2016,No migration background,5th Quintile,Very concerned,0.0961363011361548,2186,24066,0.09606600972792137,0.09620659254438824
2016,No migration background,5th Quintile,Somewhat concerned,0.07582673739591785,1658,24066,0.07576361333177566,0.07588986146006003
2016,No migration background,5th Quintile,Not concerned at all,0.01563528656082193,297,24066,0.015605703847231776,0.01566486927441208
2016,Direct migration background,1st Quintile,Very concerned,0.01773386202885161,696,24066,0.017702390103199718,0.017765333954503505
2016,Direct migration background,1st Quintile,Somewhat concerned,0.019806561589221863,772,24066,0.019773336396597715,0.01983978678184601
2016,Direct migration background,1st Quintile,Not concerned at all,0.008198910580075837,302,24066,0.008177407660378083,0.00822041349977359
2016,Direct migration background,2nd Quintile,Very concerned,0.015115401964175953,490,24066,0.015086307551741769,0.015144496376610138
2016,Direct migration background,2nd Quintile,Somewhat concerned,0.016809466426984405,575,24066,0.016778811317195032,0.016840121536773778
2016,Direct migration background,2nd Quintile,Not concerned at all,0.006968515100634338,222,24066,0.006948678890535499,0.006988351310733177
2016,Direct migration background,3rd Quintile,Very concerned,0.009418137387765901,285,24066,0.009395105222704736,0.009441169552827066
2016,Direct migration background,3rd Quintile,Somewhat concerned,0.011793903933722233,390,24066,0.011768160905968177,0.011819646961476289
2016,Direct migration background,3rd Quintile,Not concerned at all,0.004231850089962017,118,24066,0.0042163707898458976,0.004247329390078136
2016,Direct migration background,4th Quintile,Very concerned,0.008516390994323048,248,24066,0.008494479215621563,0.008538302773024533
2016,Direct migration background,4th Quintile,Somewhat concerned,0.009391237077106195,262,24066,0.009368237515795302,0.009414236638417088
2016,Direct migration background,4th Quintile,Not concerned at all,0.003081313196382806,98,24066,0.0030680970494625552,0.0030945293433030565
2016,Direct migration background,5th Quintile,Very concerned,0.008240922944185186,205,24066,0.008219365459496957,0.008262480428873415
2016,Direct migration background,5th Quintile,Somewhat concerned,0.00830251441600632,216,24066,0.00828087719441297,0.00832415163759967
2016,Direct migration background,5th Quintile,Not concerned at all,0.00225064669469066,61,24066,0.0022393468764559028,0.002261946512925417
2016,Indirect migration background,1st Quintile,Very concerned,0.0072745425087617395,210,24066,0.00725427854079876,0.007294806476724719
2016,Indirect migration background,1st Quintile,Somewhat concerned,0.00562378582619591,158,24066,0.005605953959138168,0.005641617693253653
2016,Indirect migration background,1st Quintile,Not concerned at all,0.001477735297045611,52,24066,0.0014685755333967378,0.0014868950606944842
2016,Indirect migration background,2nd Quintile,Very concerned,0.005161863256786512,185,24066,0.005144775442001475,0.005178951071571549
2016,Indirect migration background,2nd Quintile,Somewhat concerned,0.004850732927428443,137,24066,0.00483416550814945,0.004867300346707436
2016,Indirect migration background,2nd Quintile,Not concerned at all,0.0024179816888708207,52,24066,0.0024062703141348486,0.0024296930636067927
2016,Indirect migration background,3rd Quintile,Very concerned,0.005324654525594268,140,24066,0.005307300770590522,0.005342008280598013
2016,Indirect migration background,3rd Quintile,Somewhat concerned,0.003459547028732389,102,24066,0.0034455458643853037,0.0034735481930794746
2016,Indirect migration background,4th Quintile,Very concerned,0.0037432478983589453,115,24066,0.0037286860333333362,0.0037578097633845543
2016,Indirect migration background,4th Quintile,Somewhat concerned,0.003502710051550614,80,24066,0.0034886221203224627,0.0035167979827787654
2016,Indirect migration background,5th Quintile,Very concerned,0.003458953049648427,95,24066,0.0034449530831297467,0.0034729530161671076
2016,Indirect migration background,5th Quintile,Somewhat concerned,0.004160467806168317,84,24066,0.004145119062549543,0.0041758165497870915
2017,No migration background,1st Quintile,Very concerned,0.05003141544149133,1061,24189,0.049975402002801164,0.0500874288801815
2017,No migration background,1st Quintile,Somewhat concerned,0.04910258096033259,1163,24189,0.049047062781311185,0.049158099139354
2017,No migration background,1st Quintile,Not concerned at all,0.018603390565664728,375,24189,0.018568674176585788,0.018638106954743668
2017,No migration background,2nd Quintile,Very concerned,0.0568698302111066,1280,24189,0.05681032664377525,0.05692933377843795
2017,No migration background,2nd Quintile,Somewhat concerned,0.07143013627522736,1624,24189,0.07136396580053748,0.07149630674991724
2017,No migration background,2nd Quintile,Not concerned at all,0.020369934296306694,429,24189,0.020333639690383588,0.0204062289022298
2017,No migration background,3rd Quintile,Very concerned,0.07206887913447778,1449,24189,0.07200243632737201,0.07213532194158355
2017,No migration background,3rd Quintile,Somewhat concerned,0.07608933474878962,1621,24189,0.0760212118527785,0.07615745764480074
2017,No migration background,3rd Quintile,Not concerned at all,0.01636105938925704,353,24189,0.01632846522981246,0.01639365354870162
2017,No migration background,4th Quintile,Very concerned,0.07906130014402105,1574,24189,0.0789919713643,0.07913062892374209
2017,No migration background,4th Quintile,Somewhat concerned,0.082872218727125,1698,24189,0.08280138572871495,0.08294305172553504
2017,No migration background,4th Quintile,Not concerned at all,0.01637078785009038,313,24189,0.016338184162898974,0.01640339153728179
2017,No migration background,5th Quintile,Very concerned,0.0811261260034629,1731,24189,0.08105597651005066,0.08119627549687515
2017,No migration background,5th Quintile,Somewhat concerned,0.0881214198078663,1909,24189,0.08804858726576342,0.08819425234996917
2017,No migration background,5th Quintile,Not concerned at all,0.0158650145984212,282,24189,0.01583291025503185,0.015897118941810555
2017,Direct migration background,1st Quintile,Very concerned,0.01774898824381082,668,24189,0.017715063680830225,0.017782912806791413
2017,Direct migration background,1st Quintile,Somewhat concerned,0.021246992655864563,991,24189,0.021209941521659142,0.021284043790069984
2017,Direct migration background,1st Quintile,Not concerned at all,0.01171012720333367,1412,24189,0.011682487129593137,0.011737767277074204
2017,Direct migration background,2nd Quintile,Very concerned,0.013830733878969985,391,24189,0.013800727432783823,0.013860740325156147
2017,Direct migration background,2nd Quintile,Somewhat concerned,0.017230410623424793,580,24189,0.01719697650420052,0.017263844742649064
2017,Direct migration background,2nd Quintile,Not concerned at all,0.007917006098185166,295,24189,0.007894235695513629,0.007939776500856702
