year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Lower Saxony,Other Combinations,,,,,,,,,,,,
1991,Bremen,Single-person household,,,,,,,,,,,,
1991,Bremen,Couple without children,,,,,,,,,,,,
1991,Bremen,Single parent,,,,,,,,,,,,
1991,Bremen,Couple with children,,,,,,,,,,,,
1991,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
1991,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
1991,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
1991,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
1991,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
1991,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
1991,Hesse,Single-person household,,,,,,,,,,,,
1991,Hesse,Couple without children,,,,,,,,,,,,
1991,Hesse,Single parent,,,,,,,,,,,,
1991,Hesse,Couple with children,,,,,,,,,,,,
1991,Hesse,Multi-generational household,,,,,,,,,,,,
1991,Hesse,Other Combinations,,,,,,,,,,,,
1991,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
1991,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
1991,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
1991,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
1991,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
1991,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
1991,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
1991,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
1991,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
1991,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
1991,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
1991,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
1991,Bavaria,Single-person household,,,,,,,,,,,,
1991,Bavaria,Couple without children,,,,,,,,,,,,
1991,Bavaria,Single parent,,,,,,,,,,,,
1991,Bavaria,Couple with children,,,,,,,,,,,,
1991,Bavaria,Multi-generational household,,,,,,,,,,,,
1991,Bavaria,Other Combinations,,,,,,,,,,,,
1991,Berlin,Single-person household,,,,,,,,,,,,
1991,Berlin,Couple without children,,,,,,,,,,,,
1991,Berlin,Single parent,,,,,,,,,,,,
1991,Berlin,Couple with children,,,,,,,,,,,,
1991,Berlin,Multi-generational household,,,,,,,,,,,,
1991,Berlin,Other Combinations,,,,,,,,,,,,
1991,Brandenburg,Single-person household,,,,,,,,,,,,
1991,Brandenburg,Couple without children,,,,,,,,,,,,
1991,Brandenburg,Single parent,,,,,,,,,,,,
1991,Brandenburg,Couple with children,,,,,,,,,,,,
1991,Brandenburg,Multi-generational household,,,,,,,,,,,,
1991,Brandenburg,Other Combinations,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
1991,Saxony,Single-person household,,,,,,,,,,,,
1991,Saxony,Couple without children,,,,,,,,,,,,
1991,Saxony,Single parent,,,,,,,,,,,,
1991,Saxony,Couple with children,,,,,,,,,,,,
1991,Saxony,Multi-generational household,,,,,,,,,,,,
1991,Saxony,Other Combinations,,,,,,,,,,,,
1991,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
1991,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
1991,Saxony-Anhalt,Single parent,,,,,,,,,,,,
1991,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
1991,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
1991,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
1991,Thuringa,Single-person household,,,,,,,,,,,,
1991,Thuringa,Couple without children,,,,,,,,,,,,
1991,Thuringa,Single parent,,,,,,,,,,,,
1991,Thuringa,Couple with children,,,,,,,,,,,,
1991,Thuringa,Multi-generational household,,,,,,,,,,,,
1991,Thuringa,Other Combinations,,,,,,,,,,,,
1992,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
1992,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
1992,Schleswig-Holstein,Single parent,,,,,,,,,,,,
1992,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
1992,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
1992,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
1992,Hamburg,Single-person household,,,,,,,,,,,,
1992,Hamburg,Couple without children,,,,,,,,,,,,
1992,Hamburg,Single parent,,,,,,,,,,,,
1992,Hamburg,Couple with children,,,,,,,,,,,,
1992,Hamburg,Multi-generational household,,,,,,,,,,,,
1992,Lower Saxony,Single-person household,,,,,,,,,,,,
1992,Lower Saxony,Couple without children,,,,,,,,,,,,
1992,Lower Saxony,Single parent,,,,,,,,,,,,
1992,Lower Saxony,Couple with children,,,,,,,,,,,,
1992,Lower Saxony,Multi-generational household,,,,,,,,,,,,
1992,Lower Saxony,Other Combinations,,,,,,,,,,,,
1992,Bremen,Single-person household,,,,,,,,,,,,
1992,Bremen,Couple without children,,,,,,,,,,,,
1992,Bremen,Single parent,,,,,,,,,,,,
1992,Bremen,Couple with children,,,,,,,,,,,,
1992,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
1992,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
1992,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
1992,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
1992,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
1992,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
1992,Hesse,Single-person household,,,,,,,,,,,,
1992,Hesse,Couple without children,,,,,,,,,,,,
1992,Hesse,Single parent,,,,,,,,,,,,
1992,Hesse,Couple with children,,,,,,,,,,,,
1992,Hesse,Multi-generational household,,,,,,,,,,,,
1992,Hesse,Other Combinations,,,,,,,,,,,,
1992,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
1992,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
1992,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
1992,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
1992,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
1992,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
1992,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
1992,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
1992,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
1992,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
1992,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
1992,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
1992,Bavaria,Single-person household,,,,,,,,,,,,
1992,Bavaria,Couple without children,,,,,,,,,,,,
1992,Bavaria,Single parent,,,,,,,,,,,,
1992,Bavaria,Couple with children,,,,,,,,,,,,
1992,Bavaria,Multi-generational household,,,,,,,,,,,,
1992,Bavaria,Other Combinations,,,,,,,,,,,,
1992,Berlin,Single-person household,,,,,,,,,,,,
1992,Berlin,Couple without children,,,,,,,,,,,,
1992,Berlin,Single parent,,,,,,,,,,,,
1992,Berlin,Couple with children,,,,,,,,,,,,
1992,Berlin,Multi-generational household,,,,,,,,,,,,
1992,Berlin,Other Combinations,,,,,,,,,,,,
1992,Brandenburg,Single-person household,,,,,,,,,,,,
1992,Brandenburg,Couple without children,,,,,,,,,,,,
1992,Brandenburg,Single parent,,,,,,,,,,,,
1992,Brandenburg,Couple with children,,,,,,,,,,,,
1992,Brandenburg,Multi-generational household,,,,,,,,,,,,
1992,Brandenburg,Other Combinations,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
1992,Saxony,Single-person household,,,,,,,,,,,,
1992,Saxony,Couple without children,,,,,,,,,,,,
1992,Saxony,Single parent,,,,,,,,,,,,
1992,Saxony,Couple with children,,,,,,,,,,,,
1992,Saxony,Multi-generational household,,,,,,,,,,,,
1992,Saxony,Other Combinations,,,,,,,,,,,,
1992,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
1992,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
1992,Saxony-Anhalt,Single parent,,,,,,,,,,,,
1992,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
1992,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
1992,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
1992,Thuringa,Single-person household,,,,,,,,,,,,
1992,Thuringa,Couple without children,,,,,,,,,,,,
1992,Thuringa,Single parent,,,,,,,,,,,,
1992,Thuringa,Couple with children,,,,,,,,,,,,
1992,Thuringa,Multi-generational household,,,,,,,,,,,,
1992,Thuringa,Other Combinations,,,,,,,,,,,,
1993,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
1993,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
1993,Schleswig-Holstein,Single parent,,,,,,,,,,,,
1993,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
1993,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
1993,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
1993,Hamburg,Single-person household,,,,,,,,,,,,
1993,Hamburg,Couple without children,,,,,,,,,,,,
1993,Hamburg,Single parent,,,,,,,,,,,,
1993,Hamburg,Couple with children,,,,,,,,,,,,
1993,Hamburg,Multi-generational household,,,,,,,,,,,,
1993,Hamburg,Other Combinations,,,,,,,,,,,,
1993,Lower Saxony,Single-person household,,,,,,,,,,,,
1993,Lower Saxony,Couple without children,,,,,,,,,,,,
1993,Lower Saxony,Single parent,,,,,,,,,,,,
1993,Lower Saxony,Couple with children,,,,,,,,,,,,
1993,Lower Saxony,Multi-generational household,,,,,,,,,,,,
1993,Lower Saxony,Other Combinations,,,,,,,,,,,,
1993,Bremen,Single-person household,,,,,,,,,,,,
1993,Bremen,Couple without children,,,,,,,,,,,,
1993,Bremen,Single parent,,,,,,,,,,,,
1993,Bremen,Couple with children,,,,,,,,,,,,
1993,Bremen,Other Combinations,,,,,,,,,,,,
1993,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
1993,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
1993,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
1993,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
1993,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
1993,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
1993,Hesse,Single-person household,,,,,,,,,,,,
1993,Hesse,Couple without children,,,,,,,,,,,,
1993,Hesse,Single parent,,,,,,,,,,,,
1993,Hesse,Couple with children,,,,,,,,,,,,
1993,Hesse,Multi-generational household,,,,,,,,,,,,
1993,Hesse,Other Combinations,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
1993,Bavaria,Single-person household,,,,,,,,,,,,
1993,Bavaria,Couple without children,,,,,,,,,,,,
1993,Bavaria,Single parent,,,,,,,,,,,,
1993,Bavaria,Couple with children,,,,,,,,,,,,
1993,Bavaria,Multi-generational household,,,,,,,,,,,,
1993,Bavaria,Other Combinations,,,,,,,,,,,,
1993,Berlin,Single-person household,,,,,,,,,,,,
1993,Berlin,Couple without children,,,,,,,,,,,,
1993,Berlin,Single parent,,,,,,,,,,,,
1993,Berlin,Couple with children,,,,,,,,,,,,
1993,Berlin,Multi-generational household,,,,,,,,,,,,
1993,Berlin,Other Combinations,,,,,,,,,,,,
1993,Brandenburg,Single-person household,,,,,,,,,,,,
1993,Brandenburg,Couple without children,,,,,,,,,,,,
1993,Brandenburg,Single parent,,,,,,,,,,,,
1993,Brandenburg,Couple with children,,,,,,,,,,,,
1993,Brandenburg,Multi-generational household,,,,,,,,,,,,
1993,Brandenburg,Other Combinations,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
1993,Saxony,Single-person household,,,,,,,,,,,,
1993,Saxony,Couple without children,,,,,,,,,,,,
1993,Saxony,Single parent,,,,,,,,,,,,
1993,Saxony,Couple with children,,,,,,,,,,,,
1993,Saxony,Multi-generational household,,,,,,,,,,,,
1993,Saxony,Other Combinations,,,,,,,,,,,,
1993,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
1993,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
1993,Saxony-Anhalt,Single parent,,,,,,,,,,,,
1993,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
1993,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
1993,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
1993,Thuringa,Single-person household,,,,,,,,,,,,
1993,Thuringa,Couple without children,,,,,,,,,,,,
1993,Thuringa,Single parent,,,,,,,,,,,,
1993,Thuringa,Couple with children,,,,,,,,,,,,
1993,Thuringa,Multi-generational household,,,,,,,,,,,,
1993,Thuringa,Other Combinations,,,,,,,,,,,,
1994,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
1994,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
1994,Schleswig-Holstein,Single parent,,,,,,,,,,,,
1994,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
1994,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
1994,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
1994,Hamburg,Single-person household,,,,,,,,,,,,
1994,Hamburg,Couple without children,,,,,,,,,,,,
1994,Hamburg,Single parent,,,,,,,,,,,,
1994,Hamburg,Couple with children,,,,,,,,,,,,
1994,Hamburg,Multi-generational household,,,,,,,,,,,,
1994,Hamburg,Other Combinations,,,,,,,,,,,,
1994,Lower Saxony,Single-person household,,,,,,,,,,,,
1994,Lower Saxony,Couple without children,,,,,,,,,,,,
1994,Lower Saxony,Single parent,,,,,,,,,,,,
1994,Lower Saxony,Couple with children,,,,,,,,,,,,
1994,Lower Saxony,Multi-generational household,,,,,,,,,,,,
1994,Lower Saxony,Other Combinations,,,,,,,,,,,,
1994,Bremen,Single-person household,,,,,,,,,,,,
1994,Bremen,Couple without children,,,,,,,,,,,,
1994,Bremen,Single parent,,,,,,,,,,,,
1994,Bremen,Couple with children,,,,,,,,,,,,
1994,Bremen,Other Combinations,,,,,,,,,,,,
1994,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
1994,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
1994,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
1994,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
1994,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
1994,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
1994,Hesse,Single-person household,,,,,,,,,,,,
1994,Hesse,Couple without children,,,,,,,,,,,,
1994,Hesse,Single parent,,,,,,,,,,,,
1994,Hesse,Couple with children,,,,,,,,,,,,
1994,Hesse,Multi-generational household,,,,,,,,,,,,
1994,Hesse,Other Combinations,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
1994,Bavaria,Single-person household,,,,,,,,,,,,
1994,Bavaria,Couple without children,,,,,,,,,,,,
1994,Bavaria,Single parent,,,,,,,,,,,,
1994,Bavaria,Couple with children,,,,,,,,,,,,
1994,Bavaria,Multi-generational household,,,,,,,,,,,,
1994,Bavaria,Other Combinations,,,,,,,,,,,,
1994,Berlin,Single-person household,,,,,,,,,,,,
1994,Berlin,Couple without children,,,,,,,,,,,,
1994,Berlin,Single parent,,,,,,,,,,,,
1994,Berlin,Couple with children,,,,,,,,,,,,
1994,Berlin,Multi-generational household,,,,,,,,,,,,
1994,Berlin,Other Combinations,,,,,,,,,,,,
1994,Brandenburg,Single-person household,,,,,,,,,,,,
1994,Brandenburg,Couple without children,,,,,,,,,,,,
1994,Brandenburg,Single parent,,,,,,,,,,,,
1994,Brandenburg,Couple with children,,,,,,,,,,,,
1994,Brandenburg,Multi-generational household,,,,,,,,,,,,
1994,Brandenburg,Other Combinations,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
1994,Saxony,Single-person household,,,,,,,,,,,,
1994,Saxony,Couple without children,,,,,,,,,,,,
1994,Saxony,Single parent,,,,,,,,,,,,
1994,Saxony,Couple with children,,,,,,,,,,,,
1994,Saxony,Multi-generational household,,,,,,,,,,,,
1994,Saxony,Other Combinations,,,,,,,,,,,,
1994,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
1994,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
1994,Saxony-Anhalt,Single parent,,,,,,,,,,,,
1994,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
1994,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
1994,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
1994,Thuringa,Single-person household,,,,,,,,,,,,
1994,Thuringa,Couple without children,,,,,,,,,,,,
1994,Thuringa,Single parent,,,,,,,,,,,,
1994,Thuringa,Couple with children,,,,,,,,,,,,
1994,Thuringa,Multi-generational household,,,,,,,,,,,,
1994,Thuringa,Other Combinations,,,,,,,,,,,,
1995,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
1995,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
1995,Schleswig-Holstein,Single parent,,,,,,,,,,,,
1995,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
1995,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
1995,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
1995,Hamburg,Single-person household,,,,,,,,,,,,
1995,Hamburg,Couple without children,,,,,,,,,,,,
1995,Hamburg,Single parent,,,,,,,,,,,,
1995,Hamburg,Couple with children,,,,,,,,,,,,
1995,Hamburg,Multi-generational household,,,,,,,,,,,,
1995,Hamburg,Other Combinations,,,,,,,,,,,,
1995,Lower Saxony,Single-person household,,,,,,,,,,,,
1995,Lower Saxony,Couple without children,,,,,,,,,,,,
1995,Lower Saxony,Single parent,,,,,,,,,,,,
1995,Lower Saxony,Couple with children,,,,,,,,,,,,
1995,Lower Saxony,Multi-generational household,,,,,,,,,,,,
1995,Lower Saxony,Other Combinations,,,,,,,,,,,,
1995,Bremen,Single-person household,,,,,,,,,,,,
1995,Bremen,Couple without children,,,,,,,,,,,,
1995,Bremen,Single parent,,,,,,,,,,,,
1995,Bremen,Couple with children,,,,,,,,,,,,
1995,Bremen,Other Combinations,,,,,,,,,,,,
1995,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
1995,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
1995,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
1995,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
1995,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
1995,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
1995,Hesse,Single-person household,,,,,,,,,,,,
1995,Hesse,Couple without children,,,,,,,,,,,,
1995,Hesse,Single parent,,,,,,,,,,,,
1995,Hesse,Couple with children,,,,,,,,,,,,
1995,Hesse,Multi-generational household,,,,,,,,,,,,
1995,Hesse,Other Combinations,,,,,,,,,,,,
1995,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
1995,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
1995,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
1995,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
1995,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
1995,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
1995,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
1995,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
1995,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
1995,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
1995,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
1995,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
1995,Bavaria,Single-person household,,,,,,,,,,,,
1995,Bavaria,Couple without children,,,,,,,,,,,,
