"e11102","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2018","35-65","kein Migrationshintergrund","1501","0.136451359819744","0.130042660055616","0.142860059583872"
"nicht erwerbstätig","2018","35-65","direkter Migrationshintergrund","2239","0.233013860486317","0.220861715193534","0.2451660057791"
"nicht erwerbstätig","2018","35-65","indirekter Migrationshintergrund","83","0.099966533833518","0.0779184964424364","0.1220145712246"
"nicht erwerbstätig","2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2018","66 +","kein Migrationshintergrund","3987","0.888844298176567","0.879687965537036","0.898000630816099"
"nicht erwerbstätig","2018","66 +","direkter Migrationshintergrund","400","0.80962290222616","0.774242215024905","0.845003589427415"
"nicht erwerbstätig","2018","66 +","indirekter Migrationshintergrund","16","","",""
"nicht erwerbstätig","2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2018","17-34","kein Migrationshintergrund","2996","0.776434763531794","0.76396305444794","0.788906472615648"
"erwerbstätig","2018","17-34","direkter Migrationshintergrund","998","0.677842304002685","0.661139862204462","0.694544745800907"
"erwerbstätig","2018","17-34","indirekter Migrationshintergrund","675","0.681949813215706","0.654238490449594","0.709661135981817"
"erwerbstätig","2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2018","35-65","kein Migrationshintergrund","9520","0.863548640180256","0.857139940416128","0.869957339944384"
"erwerbstätig","2018","35-65","direkter Migrationshintergrund","2410","0.766986139513683","0.7548339942209","0.779138284806466"
"erwerbstätig","2018","35-65","indirekter Migrationshintergrund","628","0.900033466166482","0.877985428775401","0.922081503557564"
"erwerbstätig","2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2018","66 +","kein Migrationshintergrund","540","0.111155701823433","0.101999369183901","0.120312034462964"
"erwerbstätig","2018","66 +","direkter Migrationshintergrund","73","0.19037709777384","0.154996410572585","0.225757784975095"
"erwerbstätig","2018","66 +","indirekter Migrationshintergrund","4","","",""
"erwerbstätig","2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2019","17-34","kein Migrationshintergrund","1226","0.233557615892712","0.220517564865797","0.246597666919627"
"nicht erwerbstätig","2019","17-34","direkter Migrationshintergrund","1507","0.322437755878671","0.304119303114445","0.340756208642898"
"nicht erwerbstätig","2019","17-34","indirekter Migrationshintergrund","343","0.279323743207415","0.250882853469026","0.307764632945803"
"nicht erwerbstätig","2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2019","35-65","kein Migrationshintergrund","1623","0.154460699229142","0.147899732286387","0.161021666171897"
"nicht erwerbstätig","2019","35-65","direkter Migrationshintergrund","1955","0.225409227887982","0.212989121142867","0.237829334633097"
"nicht erwerbstätig","2019","35-65","indirekter Migrationshintergrund","107","0.0905946791292537","0.0718318494533219","0.109357508805186"
"nicht erwerbstätig","2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2019","66 +","kein Migrationshintergrund","4016","0.88518419689775","0.876120037484517","0.894248356310982"
"nicht erwerbstätig","2019","66 +","direkter Migrationshintergrund","386","0.839200559609916","0.805740035104058","0.872661084115775"
"nicht erwerbstätig","2019","66 +","indirekter Migrationshintergrund","24","","",""
"nicht erwerbstätig","2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2019","17-34","kein Migrationshintergrund","2818","0.766442384107288","0.753402333080373","0.779482435134203"
"erwerbstätig","2019","17-34","direkter Migrationshintergrund","994","0.677562244121329","0.659243791357102","0.695880696885555"
"erwerbstätig","2019","17-34","indirekter Migrationshintergrund","613","0.720676256792585","0.692235367054197","0.749117146530974"
"erwerbstätig","2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2019","35-65","kein Migrationshintergrund","10032","0.845539300770858","0.838978333828103","0.852100267713613"
"erwerbstätig","2019","35-65","direkter Migrationshintergrund","2393","0.774590772112018","0.762170665366903","0.787010878857133"
"erwerbstätig","2019","35-65","indirekter Migrationshintergrund","792","0.909405320870746","0.890642491194814","0.928168150546678"
"erwerbstätig","2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2019","66 +","kein Migrationshintergrund","736","0.11481580310225","0.105751643689018","0.123879962515483"
"erwerbstätig","2019","66 +","direkter Migrationshintergrund","77","0.160799440390084","0.127338915884225","0.194259964895942"
"erwerbstätig","2019","66 +","indirekter Migrationshintergrund","26","","",""
"erwerbstätig","2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2020","17-34","kein Migrationshintergrund","1215","0.232149883434121","0.218883885117458","0.245415881750783"
"nicht erwerbstätig","2020","17-34","direkter Migrationshintergrund","1688","0.30057976519082","0.285843617395919","0.315315912985722"
"nicht erwerbstätig","2020","17-34","indirekter Migrationshintergrund","335","0.28974502799811","0.260928294224923","0.318561761771297"
"nicht erwerbstätig","2020","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2020","35-65","kein Migrationshintergrund","1499","0.148513028762964","0.141756112168003","0.155269945357925"
"nicht erwerbstätig","2020","35-65","direkter Migrationshintergrund","2065","0.253708797855611","0.241723024752868","0.265694570958354"
"nicht erwerbstätig","2020","35-65","indirekter Migrationshintergrund","108","0.168034197752475","0.141486786274347","0.194581609230603"
"nicht erwerbstätig","2020","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2020","66 +","kein Migrationshintergrund","3819","0.891095837500748","0.881966629773299","0.900225045228198"
"nicht erwerbstätig","2020","66 +","direkter Migrationshintergrund","388","0.826988884687629","0.792719050465061","0.861258718910196"
"nicht erwerbstätig","2020","66 +","indirekter Migrationshintergrund","31","0.912631703904938","0.83012931140076","0.995134096409116"
"nicht erwerbstätig","2020","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2020","17-34","kein Migrationshintergrund","2676","0.76785011656588","0.754584118249217","0.781116114882542"
"erwerbstätig","2020","17-34","direkter Migrationshintergrund","2031","0.69942023480918","0.684684087014278","0.714156382604081"
"erwerbstätig","2020","17-34","indirekter Migrationshintergrund","617","0.71025497200189","0.681438238228703","0.739071705775077"
"erwerbstätig","2020","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2020","35-65","kein Migrationshintergrund","9141","0.851486971237036","0.844730054642075","0.858243887831997"
"erwerbstätig","2020","35-65","direkter Migrationshintergrund","2998","0.746291202144389","0.734305429041646","0.758276975247132"
"erwerbstätig","2020","35-65","indirekter Migrationshintergrund","654","0.831965802247525","0.805418390769397","0.858513213725653"
"erwerbstätig","2020","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2020","66 +","kein Migrationshintergrund","654","0.108904162499252","0.0997749547718025","0.118033370226701"
"erwerbstätig","2020","66 +","direkter Migrationshintergrund","80","0.173011115312371","0.138741281089804","0.207280949534939"
"erwerbstätig","2020","66 +","indirekter Migrationshintergrund","14","","",""
"erwerbstätig","2020","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
