"e11102","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","2","310","0.643499995948485","0.60087333981801","0.68612665207896"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","3","238","0.607252666524242","0.558722181901485","0.655783151146998"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","4","194","0.433655686963638","0.385210809752787","0.482100564174489"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","142","0.29721041838671","0.249867911654052","0.344552925119369"
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1452","0.45472762213084","0.43690323140426","0.47255201285742"
"erwerbstätig","2013","kein Migrationshintergrund","2","2423","0.501851975946011","0.486874366482015","0.516829585410007"
"erwerbstätig","2013","kein Migrationshintergrund","3","2532","0.538070495544838","0.523073071044232","0.553067920045445"
"erwerbstätig","2013","kein Migrationshintergrund","4","3531","0.652255993998468","0.63931895536794","0.665193032628995"
"erwerbstätig","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4314","0.746675863581875","0.735493670287388","0.757858056876362"
"erwerbstätig","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","322","0.169393073021814","0.15321865995142","0.185567486092209"
"erwerbstätig","2013","direkter Migrationshintergrund","2","459","0.343107338294895","0.320095494305056","0.366119182284733"
"erwerbstätig","2013","direkter Migrationshintergrund","3","349","0.409198572558521","0.379901631074277","0.438495514042764"
"erwerbstätig","2013","direkter Migrationshintergrund","4","346","0.497794225531168","0.466553844657427","0.52903460640491"
"erwerbstätig","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","260","0.582669512297793","0.544465470833352","0.620873553762233"
"erwerbstätig","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","136","0.208161560733971","0.175512294411267","0.240810827056675"
"erwerbstätig","2013","indirekter Migrationshintergrund","2","175","0.356500004051515","0.31387334792104","0.39912666018199"
"erwerbstätig","2013","indirekter Migrationshintergrund","3","151","0.392747333475758","0.344216848853002","0.441277818098515"
"erwerbstätig","2013","indirekter Migrationshintergrund","4","208","0.566344313036362","0.517899435825511","0.614789190247213"
"erwerbstätig","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","216","0.70278958161329","0.655447074880631","0.750132088345948"
"erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1288","0.558232516221408","0.538576645082067","0.577888387360748"
"nicht erwerbstätig","2014","kein Migrationshintergrund","2","1598","0.500435096616581","0.484074779640492","0.516795413592671"
"nicht erwerbstätig","2014","kein Migrationshintergrund","3","1473","0.45900050132111","0.442985019341767","0.475015983300452"
"nicht erwerbstätig","2014","kein Migrationshintergrund","4","1677","0.365581745760833","0.352287312481841","0.378876179039825"
"nicht erwerbstätig","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1447","0.23798730888189","0.226995510004509","0.24897910775927"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","793","0.610777456651256","0.585453381767981","0.636101531534531"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","2","438","0.355997941236694","0.330284313650085","0.381711568823303"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","3","245","0.335682293401169","0.30541354827174","0.365951038530598"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","4","175","0.231138541282696","0.202898102621648","0.259378979943744"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","107","0.172167766626725","0.142403105484986","0.201932427768464"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","236","0.46364799169058","0.417419100545027","0.509876882836134"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","2","191","0.378626690029875","0.334107466655072","0.423145913404678"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","3","87","0.276483639486658","0.227783020317819","0.325184258655497"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","4","82","0.238487453054758","0.193968180565915","0.283006725543602"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","50","0.119197268810524","0.084956670227229","0.153437867393819"
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1164","0.441767483778592","0.422111612639252","0.461423354917933"
"erwerbstätig","2014","kein Migrationshintergrund","2","1990","0.499564903383418","0.483204586407329","0.515925220359508"
"erwerbstätig","2014","kein Migrationshintergrund","3","2246","0.54099949867889","0.524984016699548","0.557014980658233"
"erwerbstätig","2014","kein Migrationshintergrund","4","3364","0.634418254239167","0.621123820960175","0.647712687518159"
"erwerbstätig","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4319","0.76201269111811","0.75102089224073","0.773004489995491"
"erwerbstätig","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","631","0.389222543348744","0.363898468465469","0.414546618232019"
"erwerbstätig","2014","direkter Migrationshintergrund","2","894","0.644002058763306","0.618288431176698","0.669715686349915"
"erwerbstätig","2014","direkter Migrationshintergrund","3","690","0.664317706598831","0.634048961469402","0.69458645172826"
"erwerbstätig","2014","direkter Migrationshintergrund","4","681","0.768861458717304","0.740621020056256","0.797101897378352"
"erwerbstätig","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","511","0.827832233373275","0.798067572231536","0.857596894515014"
"erwerbstätig","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","211","0.53635200830942","0.490123117163866","0.582580899454973"
"erwerbstätig","2014","indirekter Migrationshintergrund","2","265","0.621373309970125","0.576854086595322","0.665892533344928"
"erwerbstätig","2014","indirekter Migrationshintergrund","3","237","0.723516360513342","0.674815741344503","0.772216979682181"
"erwerbstätig","2014","indirekter Migrationshintergrund","4","270","0.761512546945242","0.716993274456398","0.806031819434085"
"erwerbstätig","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","294","0.880802731189476","0.846562132606181","0.915043329772771"
"erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1191","0.550229529748831","0.529660492189655","0.570798567308006"
"nicht erwerbstätig","2015","kein Migrationshintergrund","2","1357","0.485069420733762","0.467303505345494","0.502835336122031"
"nicht erwerbstätig","2015","kein Migrationshintergrund","3","1369","0.448663722233463","0.432249733777577","0.465077710689348"
"nicht erwerbstätig","2015","kein Migrationshintergrund","4","1718","0.393198310435469","0.379458438460598","0.40693818241034"
"nicht erwerbstätig","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1511","0.243930536029588","0.232997404784362","0.254863667274815"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","1173","0.666516804180551","0.643959113258806","0.689074495102296"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","2","721","0.465383038403538","0.439366028355153","0.491400048451923"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","3","420","0.377575573429113","0.347998615633224","0.407152531225002"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","4","378","0.353383952015093","0.324077091708815","0.382690812321371"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","262","0.218356573778742","0.189728602489679","0.246984545067804"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","218","0.43825946506242","0.39052219532378","0.48599673480106"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","2","166","0.384980991812758","0.334855607134411","0.435106376491105"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","3","101","0.351882073109301","0.299228222396028","0.404535923822574"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","4","83","0.190207136024628","0.149999556998392","0.230414715050864"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","47","0.0828663324575842","0.0536062006076106","0.112126464307558"
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1056","0.449770470251169","0.429201432691994","0.470339507810345"
"erwerbstätig","2015","kein Migrationshintergrund","2","1683","0.514930579266238","0.497164663877969","0.532696494654507"
"erwerbstätig","2015","kein Migrationshintergrund","3","2158","0.551336277766537","0.534922289310652","0.567750266222423"
"erwerbstätig","2015","kein Migrationshintergrund","4","3137","0.606801689564531","0.59306181758966","0.620541561539402"
"erwerbstätig","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4416","0.756069463970412","0.745136332725185","0.767002595215638"
"erwerbstätig","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","505","0.333483195819449","0.310925504897704","0.356040886741194"
"erwerbstätig","2015","direkter Migrationshintergrund","2","691","0.534616961596462","0.508599951548077","0.560633971644848"
"erwerbstätig","2015","direkter Migrationshintergrund","3","612","0.622424426570887","0.592847468774998","0.652001384366776"
"erwerbstätig","2015","direkter Migrationshintergrund","4","644","0.646616047984907","0.617309187678629","0.675922908291185"
"erwerbstätig","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","538","0.781643426221258","0.753015454932196","0.810271397510321"
"erwerbstätig","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","197","0.56174053493758","0.51400326519894","0.60947780467622"
"erwerbstätig","2015","indirekter Migrationshintergrund","2","196","0.615019008187242","0.564893623508894","0.665144392865589"
"erwerbstätig","2015","indirekter Migrationshintergrund","3","215","0.648117926890699","0.595464076177426","0.700771777603972"
"erwerbstätig","2015","indirekter Migrationshintergrund","4","283","0.809792863975372","0.769585284949136","0.850000443001608"
"erwerbstätig","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","294","0.917133667542416","0.887873535692442","0.946393799392389"
"erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","981","0.55062191356583","0.527818876861643","0.573424950270016"
"nicht erwerbstätig","2016","kein Migrationshintergrund","2","1207","0.503241875890123","0.484561536957625","0.521922214822621"
"nicht erwerbstätig","2016","kein Migrationshintergrund","3","1290","0.444295873716706","0.426885693758795","0.461706053674616"
"nicht erwerbstätig","2016","kein Migrationshintergrund","4","1645","0.371700291119325","0.357950064290672","0.385450517947977"
"nicht erwerbstätig","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1503","0.246619409621489","0.235508043784827","0.257730775458151"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","3577","0.663768835219772","0.649269373097108","0.678268297342436"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","2","454","0.420908181777644","0.392521644048558","0.449294719506729"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","3","213","0.297128674379345","0.26753420552017","0.32672314323852"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","4","160","0.226865751113467","0.200078557310504","0.253652944916431"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","123","0.137446415305502","0.113405846813772","0.161486983797231"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","172","0.45878921256524","0.406880975292552","0.510697449837929"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","2","151","0.366663704804166","0.315887388418148","0.417440021190185"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","3","88","0.413083379177715","0.354022552015761","0.472144206339668"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","4","78","0.181405283404187","0.141980030004381","0.220830536803993"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","41","0.0898824777645501","0.0597457359466643","0.120019219582436"
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","847","0.44937808643417","0.426575049729984","0.472181123138357"
"erwerbstätig","2016","kein Migrationshintergrund","2","1545","0.496758124109877","0.478077785177379","0.515438463042375"
"erwerbstätig","2016","kein Migrationshintergrund","3","1839","0.555704126283294","0.538293946325384","0.573114306241205"
"erwerbstätig","2016","kein Migrationshintergrund","4","3100","0.628299708880675","0.614549482052023","0.642049935709328"
"erwerbstätig","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4278","0.753380590378511","0.74226922454185","0.764491956215173"
"erwerbstätig","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","501","0.336231164780228","0.321731702657564","0.350730626902892"
"erwerbstätig","2016","direkter Migrationshintergrund","2","708","0.579091818222356","0.550705280493271","0.607478355951442"
"erwerbstätig","2016","direkter Migrationshintergrund","3","703","0.702871325620655","0.67327685676148","0.73246579447983"
"erwerbstätig","2016","direkter Migrationshintergrund","4","779","0.773134248886533","0.746347055083569","0.799921442689497"
"erwerbstätig","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","665","0.862553584694498","0.838513016202769","0.886594153186228"
"erwerbstätig","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","182","0.54121078743476","0.489302550162071","0.593119024707448"
"erwerbstätig","2016","indirekter Migrationshintergrund","2","195","0.633336295195834","0.582559978809815","0.684112611581852"
"erwerbstätig","2016","indirekter Migrationshintergrund","3","179","0.586916620822285","0.527855793660332","0.645977447984239"
"erwerbstätig","2016","indirekter Migrationshintergrund","4","289","0.818594716595813","0.779169463196007","0.858019969995619"
"erwerbstätig","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","305","0.91011752223545","0.879980780417564","0.940254264053336"
"erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","937","0.561085567553862","0.537907731173062","0.584263403934661"
"nicht erwerbstätig","2017","kein Migrationshintergrund","2","1184","0.492852060728794","0.474004693650241","0.511699427807346"
"nicht erwerbstätig","2017","kein Migrationshintergrund","3","1330","0.422219612694493","0.405692829443733","0.438746395945253"
"nicht erwerbstätig","2017","kein Migrationshintergrund","4","1778","0.37685347088427","0.363972465122853","0.389734476645687"
"nicht erwerbstätig","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1792","0.256371924441726","0.24631368607799","0.266430162805462"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","4208","0.660364153158382","0.64692733686991","0.673800969446853"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","2","622","0.386878631151943","0.360703861515392","0.413053400788494"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","3","226","0.334874558380423","0.304542668275506","0.36520644848534"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","4","165","0.229419645453335","0.201528571470146","0.257310719436524"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","129","0.13954642251146","0.116168821425912","0.162924023597008"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","193","0.532273220613677","0.481705227725534","0.582841213501821"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","2","138","0.368120429425059","0.316704006638191","0.419536852211926"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","3","100","0.34207902272572","0.289438416478049","0.39471962897339"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","4","80","0.191786361949171","0.152305342574654","0.231267381323688"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","53","0.101382610796097","0.0725162131110007","0.130249008481194"
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","824","0.438914432446138","0.415736596065339","0.462092268826938"
"erwerbstätig","2017","kein Migrationshintergrund","2","1519","0.507147939271206","0.488300572192654","0.525995306349759"
"erwerbstätig","2017","kein Migrationshintergrund","3","2101","0.577780387305507","0.561253604054747","0.594307170556267"
"erwerbstätig","2017","kein Migrationshintergrund","4","3659","0.62314652911573","0.610265523354313","0.636027534877147"
"erwerbstätig","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","5447","0.743628075558274","0.733569837194538","0.753686313922009"
"erwerbstätig","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","564","0.339635846841618","0.326199030553147","0.35307266313009"
"erwerbstätig","2017","direkter Migrationshintergrund","2","708","0.613121368848057","0.586946599211506","0.639296138484608"
"erwerbstätig","2017","direkter Migrationshintergrund","3","704","0.665125441619577","0.634793551514659","0.695457331724494"
"erwerbstätig","2017","direkter Migrationshintergrund","4","708","0.770580354546665","0.742689280563476","0.798471428529854"
"erwerbstätig","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","715","0.86045357748854","0.837075976402992","0.883831178574088"
"erwerbstätig","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","181","0.467726779386323","0.417158786498179","0.518294772274466"
"erwerbstätig","2017","indirekter Migrationshintergrund","2","200","0.631879570574941","0.580463147788074","0.683295993361809"
"erwerbstätig","2017","indirekter Migrationshintergrund","3","212","0.65792097727428","0.60528037102661","0.710561583521951"
"erwerbstätig","2017","indirekter Migrationshintergrund","4","302","0.808213638050829","0.768732618676312","0.847694657425346"
"erwerbstätig","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","367","0.898617389203903","0.869750991518806","0.927483786888999"
"erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","835","0.556678036557498","0.532229201706984","0.581126871408011"
"nicht erwerbstätig","2018","kein Migrationshintergrund","2","1078","0.503734331343789","0.483458925169703","0.524009737517876"
"nicht erwerbstätig","2018","kein Migrationshintergrund","3","1238","0.455879436022736","0.438349925928211","0.473408946117261"
"nicht erwerbstätig","2018","kein Migrationshintergrund","4","1808","0.377231684385337","0.364301670632742","0.390161698137931"
"nicht erwerbstätig","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1820","0.242890877850166","0.233129600743354","0.252652154956979"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","3357","0.662775372073108","0.648182840135846","0.677367904010369"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","2","729","0.467854410626739","0.441078714309876","0.494630106943602"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","3","270","0.329262590687382","0.299673360765474","0.358851820609289"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","4","168","0.2020527675835","0.176246446001421","0.227859089165578"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","124","0.131111877681959","0.108606092534333","0.153617662829585"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","154","0.418695219460164","0.365944376905771","0.471446062014556"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","2","128","0.396865982424734","0.343756980437672","0.449974984411797"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","3","98","0.32984400127682","0.278169442056266","0.381518560497374"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","4","79","0.179532327238918","0.142336989685026","0.216727664792809"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","50","0.0943833806117824","0.0666531098674495","0.122113651356115"
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","751","0.443321963442502","0.418873128591989","0.467770798293016"
"erwerbstätig","2018","kein Migrationshintergrund","2","1258","0.496265668656211","0.475990262482124","0.516541074830297"
"erwerbstätig","2018","kein Migrationshintergrund","3","1863","0.544120563977264","0.526591053882739","0.561650074071789"
"erwerbstätig","2018","kein Migrationshintergrund","4","3590","0.622768315614663","0.609838301862069","0.635698329367258"
"erwerbstätig","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","5594","0.757109122149834","0.747347845043021","0.766870399256646"
"erwerbstätig","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","675","0.337224627926892","0.322632095989631","0.351817159864154"
"erwerbstätig","2018","direkter Migrationshintergrund","2","605","0.532145589373261","0.505369893056398","0.558921285690124"
"erwerbstätig","2018","direkter Migrationshintergrund","3","699","0.670737409312618","0.641148179390711","0.700326639234525"
"erwerbstätig","2018","direkter Migrationshintergrund","4","762","0.7979472324165","0.772140910834421","0.823753553998579"
"erwerbstätig","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","740","0.868888122318041","0.846382337170415","0.891393907465667"
"erwerbstätig","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","182","0.581304780539836","0.528553937985444","0.634055623094229"
"erwerbstätig","2018","indirekter Migrationshintergrund","2","198","0.603134017575266","0.550025015588203","0.656243019562328"
"erwerbstätig","2018","indirekter Migrationshintergrund","3","220","0.67015599872318","0.618481439502626","0.721830557943734"
"erwerbstätig","2018","indirekter Migrationshintergrund","4","330","0.820467672761082","0.783272335207191","0.857663010314974"
"erwerbstätig","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","377","0.905616619388218","0.877886348643885","0.93334689013255"
"erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","763","0.571315627693195","0.545023489509231","0.597607765877159"
"nicht erwerbstätig","2019","kein Migrationshintergrund","2","999","0.555876083943276","0.534476806151729","0.577275361734823"
"nicht erwerbstätig","2019","kein Migrationshintergrund","3","1162","0.459796736170389","0.44116972015039","0.478423752190387"
"nicht erwerbstätig","2019","kein Migrationshintergrund","4","1785","0.38709930885381","0.37386165814175","0.40033695956587"
"nicht erwerbstätig","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2155","0.258478659263684","0.249466799871436","0.267490518655932"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","2582","0.636413695879082","0.619923943004052","0.652903448754112"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","2","682","0.415441205417184","0.388806119695082","0.442076291139285"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","3","271","0.347839210009682","0.316263073947803","0.37941534607156"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","4","168","0.261436686962695","0.232744554532995","0.290128819392394"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","145","0.138857263189206","0.116902765108297","0.160811761270116"
