year,bula_h,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Baden-Wuerttemberg,Probably,0.01525,98,1051,0.00784,0.02266
2020,Baden-Wuerttemberg,"Yes, definitely",0.05200,374,1051,0.03857,0.06542
2020,Bavaria,"No, definitely not",0.20953,807,1341,0.18774,0.23132
2020,Bavaria,Probably not,0.00903,66,1341,0.00396,0.01409
2020,Bavaria,Probably,0.00864,84,1341,0.00368,0.01359
2020,Bavaria,"Yes, definitely",0.05113,384,1341,0.03934,0.06292
2020,Berlin,"No, definitely not",0.19913,195,436,0.16161,0.23666
2020,Berlin,Probably,0.01847,41,436,0.00582,0.03112
2020,Berlin,"Yes, definitely",0.08899,200,436,0.06223,0.11575
2020,Brandenburg,"No, definitely not",0.26134,325,469,0.22153,0.30115
2020,Brandenburg,Probably,0.02606,55,469,0.01162,0.04049
2020,Brandenburg,"Yes, definitely",0.04946,89,469,0.02981,0.06910
2020,Mecklenburg-Western Pomerania,"No, definitely not",0.29784,171,221,0.23741,0.35827
2020,Mecklenburg-Western Pomerania,"Yes, definitely",0.06581,50,221,0.03304,0.09857
2020,Saxony,"No, definitely not",0.21193,395,580,0.17864,0.24521
2020,Saxony,"Yes, definitely",0.04916,185,580,0.03155,0.06677
2020,Saxony-Anhalt,"No, definitely not",0.25344,211,385,0.20993,0.29695
2020,Saxony-Anhalt,Probably,0.03911,40,385,0.01972,0.05850
2020,Saxony-Anhalt,"Yes, definitely",0.04987,134,385,0.02810,0.07164
2020,Thuringa,"No, definitely not",0.23165,231,354,0.18764,0.27566
2020,Thuringa,Probably,0.02046,31,354,0.00569,0.03523
2020,Thuringa,"Yes, definitely",0.06623,92,354,0.04029,0.09218
2021,Schleswig-Holstein,"No, definitely not",0.20331,162,321,0.15921,0.24741
2021,Schleswig-Holstein,Probably,0.01654,43,321,0.00257,0.03051
2021,Schleswig-Holstein,"Yes, definitely",0.05064,116,321,0.02661,0.07466
2021,Hamburg,"No, definitely not",0.30005,106,154,0.22744,0.37267
2021,Hamburg,"Yes, definitely",0.06810,48,154,0.02818,0.10802
2021,Lower Saxony,"No, definitely not",0.21742,382,719,0.18725,0.24759
2021,Lower Saxony,Probably not,0.01425,31,719,0.00558,0.02292
2021,Lower Saxony,Probably,0.01432,94,719,0.00563,0.02300
2021,Lower Saxony,"Yes, definitely",0.05316,212,719,0.03675,0.06957
2021,North Rhine-Westphalia,"No, definitely not",0.20734,802,1621,0.18760,0.22708
2021,North Rhine-Westphalia,Probably not,0.00932,57,1621,0.00464,0.01400
2021,North Rhine-Westphalia,Probably,0.02514,228,1621,0.01752,0.03277
2021,North Rhine-Westphalia,"Yes, definitely",0.07362,534,1621,0.06090,0.08634
2021,Hesse,"No, definitely not",0.19000,191,440,0.15330,0.22670
2021,Hesse,Probably,0.03929,82,440,0.02112,0.05747
2021,Hesse,"Yes, definitely",0.06500,167,440,0.04194,0.08806
2021,"Rhineland-Palatinate, Saarland","No, definitely not",0.24954,206,383,0.20614,0.29294
2021,"Rhineland-Palatinate, Saarland",Probably,0.02396,54,383,0.00862,0.03929
2021,"Rhineland-Palatinate, Saarland","Yes, definitely",0.05167,123,383,0.02947,0.07386
2021,Baden-Wuerttemberg,"No, definitely not",0.19857,377,671,0.16836,0.22877
2021,Baden-Wuerttemberg,Probably,0.01861,75,671,0.00838,0.02885
2021,Baden-Wuerttemberg,"Yes, definitely",0.04982,219,671,0.03335,0.06630
2021,Bavaria,"No, definitely not",0.20528,586,940,0.17945,0.23111
2021,Bavaria,Probably not,0.01249,52,940,0.00538,0.01959
2021,Bavaria,Probably,0.01893,79,940,0.01022,0.02765
2021,Bavaria,"Yes, definitely",0.03997,223,940,0.02744,0.05250
2021,Berlin,"No, definitely not",0.21089,145,330,0.16681,0.25497
2021,Berlin,Probably,0.02045,37,330,0.00516,0.03575
2021,Berlin,"Yes, definitely",0.10192,148,330,0.06923,0.13461
2021,Brandenburg,"No, definitely not",0.23248,195,232,0.17801,0.28695
2021,Brandenburg,"Yes, definitely",0.02716,37,232,0.00620,0.04812
2021,Mecklenburg-Western Pomerania,"No, definitely not",0.29178,126,161,0.22134,0.36222
2021,Mecklenburg-Western Pomerania,"Yes, definitely",0.04530,35,161,0.01308,0.07753
2021,Saxony,"No, definitely not",0.21000,290,424,0.17118,0.24882
2021,Saxony,Probably,0.02155,33,424,0.00771,0.03538
2021,Saxony,"Yes, definitely",0.04712,101,424,0.02693,0.06732
2021,Saxony-Anhalt,"No, definitely not",0.27867,154,209,0.21774,0.33960
2021,Saxony-Anhalt,"Yes, definitely",0.04983,55,209,0.02026,0.07940
2021,Thuringa,"No, definitely not",0.24906,167,235,0.19365,0.30447
2021,Thuringa,"Yes, definitely",0.06028,68,235,0.02978,0.09078
