year,age_gr,quintil_oecd,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,1st Quintile,Probably,0.10286,194,721,0.08067,0.12505
2021,30-45 y.,1st Quintile,"Yes, definitely",0.19180,442,721,0.16304,0.22056
2021,30-45 y.,2nd Quintile,Probably,0.02884,48,185,0.00466,0.05303
2021,30-45 y.,2nd Quintile,"Yes, definitely",0.09946,137,185,0.05622,0.14270
2021,30-45 y.,3rd Quintile,"Yes, definitely",0.07492,61,61,0.00830,0.14153
2021,30-45 y.,4th Quintile,"Yes, definitely",0.04599,42,42,-0.01813,0.11010
2021,30-45 y.,5th Quintile,"Yes, definitely",0.04353,46,46,-0.01609,0.10314
2021,46-65 y.,1st Quintile,"No, definitely not",0.28311,242,629,0.24787,0.31834
2021,46-65 y.,1st Quintile,Probably not,0.06890,76,629,0.04909,0.08871
2021,46-65 y.,1st Quintile,Probably,0.07254,140,629,0.05225,0.09282
2021,46-65 y.,1st Quintile,"Yes, definitely",0.06863,171,629,0.04886,0.08841
2021,46-65 y.,2nd Quintile,"No, definitely not",0.15424,152,282,0.11201,0.19647
2021,46-65 y.,2nd Quintile,Probably not,0.04382,42,282,0.01989,0.06775
2021,46-65 y.,2nd Quintile,Probably,0.02666,34,282,0.00783,0.04550
2021,46-65 y.,2nd Quintile,"Yes, definitely",0.03388,54,282,0.01272,0.05503
2021,46-65 y.,3rd Quintile,"No, definitely not",0.10567,101,101,0.04541,0.16592
2021,46-65 y.,4th Quintile,"No, definitely not",0.08675,106,106,0.03291,0.14059
2021,46-65 y.,5th Quintile,"No, definitely not",0.07449,169,169,0.03479,0.11420
2021,66 and older,1st Quintile,"No, definitely not",0.82265,543,543,0.79049,0.85480
2021,66 and older,2nd Quintile,"No, definitely not",0.87980,733,733,0.85624,0.90336
2021,66 and older,3rd Quintile,"No, definitely not",0.88548,544,544,0.85869,0.91226
2021,66 and older,4th Quintile,"No, definitely not",0.87582,546,546,0.84813,0.90351
2021,66 and older,5th Quintile,"No, definitely not",0.79177,620,620,0.75979,0.82376
