,Unnamed: 0,year,bula_h,hhtyp,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2026,2026,2016,"Rhineland-Palatinate, Saarland",Single parent,No,0.54766,47,13515,0.41026,0.71482
2027,2027,2016,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.69186,176,13515,0.55802,0.82967
2028,2028,2016,"Rhineland-Palatinate, Saarland",Couple with children,No,0.30814,119,13515,0.23766,0.3863
2029,2029,2016,Baden-Wuerttemberg,Single-person household,Yes,0.57708,191,13515,0.52254,0.62357
2030,2030,2016,Baden-Wuerttemberg,Single-person household,No,0.42292,156,13515,0.38068,0.47074
2031,2031,2016,Baden-Wuerttemberg,Couple without children,Yes,0.75758,318,13515,0.6923,0.84963
2032,2032,2016,Baden-Wuerttemberg,Couple without children,No,0.24242,106,13515,0.19306,0.28482
2033,2033,2016,Baden-Wuerttemberg,Single parent,Yes,0.51427,67,13515,0.37221,0.68278
2034,2034,2016,Baden-Wuerttemberg,Single parent,No,0.48573,79,13515,0.39145,0.58244
2035,2035,2016,Baden-Wuerttemberg,Couple with children,Yes,0.73038,463,13515,0.64777,0.79242
2036,2036,2016,Baden-Wuerttemberg,Couple with children,No,0.26962,206,13515,0.21459,0.33346
2037,2037,2016,Bavaria,Single-person household,Yes,0.59727,305,13515,0.54025,0.64995
2038,2038,2016,Bavaria,Single-person household,No,0.40273,209,13515,0.35302,0.43583
2039,2039,2016,Bavaria,Couple without children,Yes,0.74026,449,13515,0.67809,0.80805
2040,2040,2016,Bavaria,Couple without children,No,0.25974,179,13515,0.23093,0.29947
2041,2041,2016,Bavaria,Single parent,Yes,0.5142,109,13515,0.39968,0.65735
2042,2042,2016,Bavaria,Single parent,No,0.4858,126,13515,0.39971,0.59007
2043,2043,2016,Bavaria,Couple with children,Yes,0.7003,577,13515,0.6189,0.7843
2044,2044,2016,Bavaria,Couple with children,No,0.2997,279,13515,0.26019,0.34031
2045,2045,2016,Berlin,Single-person household,Yes,0.50869,114,13515,0.43322,0.58246
2046,2046,2016,Berlin,Single-person household,No,0.49131,113,13515,0.41724,0.55916
2047,2047,2016,Berlin,Couple without children,Yes,0.67443,114,13515,0.57049,0.79353
2048,2048,2016,Berlin,Couple without children,No,0.32557,52,13515,0.23304,0.43645
2049,2049,2016,Berlin,Single parent,No,1.0,38,13515,0.73298,1.29041
2050,2050,2016,Berlin,Couple with children,Yes,0.62603,88,13515,0.48597,0.79413
2051,2051,2016,Berlin,Couple with children,No,0.37397,48,13515,0.26003,0.5152
2052,2052,2016,Brandenburg,Single-person household,Yes,0.61185,75,13515,0.50631,0.71012
2053,2053,2016,Brandenburg,Single-person household,No,0.38815,59,13515,0.30997,0.48636
2054,2054,2016,Brandenburg,Couple without children,Yes,0.64516,140,13515,0.54114,0.75222
2055,2055,2016,Brandenburg,Couple without children,No,0.35484,70,13515,0.27195,0.47283
2056,2056,2016,Brandenburg,Couple with children,Yes,0.65889,93,13515,0.46412,0.83026
2057,2057,2016,Brandenburg,Couple with children,No,0.34111,56,13515,0.23224,0.4865
2058,2058,2016,Mecklenburg-Western Pomerania,Single-person household,Yes,0.43693,46,13515,0.33312,0.57641
2059,2059,2016,Mecklenburg-Western Pomerania,Single-person household,No,0.56307,53,13515,0.47002,0.68267
2060,2060,2016,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,79,13515,0.8356,1.19158
2061,2061,2016,Mecklenburg-Western Pomerania,Couple with children,Yes,0.52991,42,13515,0.36427,0.69456
2062,2062,2016,Mecklenburg-Western Pomerania,Couple with children,No,0.47009,35,13515,0.26754,0.73436
2063,2063,2016,Saxony,Single-person household,Yes,0.58143,134,13515,0.52218,0.64998
2064,2064,2016,Saxony,Single-person household,No,0.41857,91,13515,0.35992,0.47669
2065,2065,2016,Saxony,Couple without children,Yes,0.74289,224,13515,0.6596,0.81231
2066,2066,2016,Saxony,Couple without children,No,0.25711,61,13515,0.19871,0.31704
2067,2067,2016,Saxony,Single parent,Yes,0.5303,43,13515,0.36025,0.81788
2068,2068,2016,Saxony,Single parent,No,0.4697,50,13515,0.36864,0.58157
2069,2069,2016,Saxony,Couple with children,Yes,0.69309,172,13515,0.5671,0.86146
2070,2070,2016,Saxony,Couple with children,No,0.30691,74,13515,0.20491,0.41964
2071,2071,2016,Saxony-Anhalt,Single-person household,Yes,0.57599,81,13515,0.49426,0.65614
2072,2072,2016,Saxony-Anhalt,Single-person household,No,0.42401,65,13515,0.33225,0.51924
2073,2073,2016,Saxony-Anhalt,Couple without children,Yes,0.69424,116,13515,0.56965,0.83694
2074,2074,2016,Saxony-Anhalt,Couple without children,No,0.30576,36,13515,0.19727,0.44317
2075,2075,2016,Saxony-Anhalt,Single parent,No,1.0,40,13515,0.75681,1.27249
2076,2076,2016,Saxony-Anhalt,Couple with children,Yes,0.58009,75,13515,0.47309,0.67531
2077,2077,2016,Saxony-Anhalt,Couple with children,No,0.41991,58,13515,0.30038,0.55195
2078,2078,2016,Thuringa,Single-person household,Yes,0.63612,91,13515,0.54295,0.72446
2079,2079,2016,Thuringa,Single-person household,No,0.36388,58,13515,0.26941,0.4535
2080,2080,2016,Thuringa,Couple without children,Yes,0.75873,134,13515,0.62855,0.91555
2081,2081,2016,Thuringa,Couple without children,No,0.24127,48,13515,0.18455,0.29366
2082,2082,2016,Thuringa,Single parent,No,1.0,32,13515,0.63864,1.39832
2083,2083,2016,Thuringa,Couple with children,Yes,0.6882,100,13515,0.50644,0.8805
2084,2084,2016,Thuringa,Couple with children,No,0.3118,50,13515,0.23006,0.39397
2085,2085,2017,Schleswig-Holstein,Single-person household,Yes,0.62388,73,14860,0.52685,0.75781
2086,2086,2017,Schleswig-Holstein,Single-person household,No,0.37612,56,14860,0.29953,0.46537
2087,2087,2017,Schleswig-Holstein,Couple without children,Yes,0.73597,113,14860,0.62405,0.84943
2088,2088,2017,Schleswig-Holstein,Couple without children,No,0.26403,47,14860,0.1781,0.34741
2089,2089,2017,Schleswig-Holstein,Single parent,No,1.0,37,14860,0.75432,1.23828
2090,2090,2017,Schleswig-Holstein,Couple with children,Yes,0.7969,140,14860,0.658,0.95536
2091,2091,2017,Schleswig-Holstein,Couple with children,No,0.2031,57,14860,0.13452,0.27413
2092,2092,2017,Hamburg,Single-person household,Yes,0.45504,35,14860,0.36688,0.56461
2093,2093,2017,Hamburg,Single-person household,No,0.54496,39,14860,0.42018,0.65775
2094,2094,2017,Hamburg,Couple without children,Yes,0.47265,50,14860,0.35903,0.60033
2095,2095,2017,Hamburg,Couple without children,No,0.52735,37,14860,0.40793,0.6753
2096,2096,2017,Hamburg,Couple with children,Yes,0.65301,56,14860,0.47887,0.87616
2097,2097,2017,Hamburg,Couple with children,No,0.34699,37,14860,0.26812,0.4402
2098,2098,2017,Lower Saxony,Single-person household,Yes,0.62961,202,14860,0.56792,0.69001
2099,2099,2017,Lower Saxony,Single-person household,No,0.37039,143,14860,0.32783,0.41869
2100,2100,2017,Lower Saxony,Couple without children,Yes,0.76313,341,14860,0.69193,0.84723
2101,2101,2017,Lower Saxony,Couple without children,No,0.23687,117,14860,0.19868,0.27439
2102,2102,2017,Lower Saxony,Single parent,Yes,0.41432,77,14860,0.32399,0.53542
2103,2103,2017,Lower Saxony,Single parent,No,0.58568,87,14860,0.47214,0.74311
2104,2104,2017,Lower Saxony,Couple with children,Yes,0.66071,348,14860,0.58088,0.75324
2105,2105,2017,Lower Saxony,Couple with children,No,0.33929,180,14860,0.29418,0.39687
2106,2106,2017,North Rhine-Westphalia,Single-person household,Yes,0.54903,370,14860,0.51419,0.58599
2107,2107,2017,North Rhine-Westphalia,Single-person household,No,0.45097,311,14860,0.40624,0.49769
2108,2108,2017,North Rhine-Westphalia,Couple without children,Yes,0.70155,634,14860,0.65201,0.74591
2109,2109,2017,North Rhine-Westphalia,Couple without children,No,0.29845,258,14860,0.26653,0.33808
2110,2110,2017,North Rhine-Westphalia,Single parent,Yes,0.34157,123,14860,0.29416,0.39218
2111,2111,2017,North Rhine-Westphalia,Single parent,No,0.65843,195,14860,0.55323,0.7874
2112,2112,2017,North Rhine-Westphalia,Couple with children,Yes,0.67175,716,14860,0.60565,0.73183
2113,2113,2017,North Rhine-Westphalia,Couple with children,No,0.32825,456,14860,0.29168,0.36192
2114,2114,2017,North Rhine-Westphalia,Other Combinations,Yes,1.0,36,14860,0.71596,1.36316
2115,2115,2017,Hesse,Single-person household,Yes,0.51435,136,14860,0.45365,0.57505
2116,2116,2017,Hesse,Single-person household,No,0.48565,103,14860,0.42443,0.55143
2117,2117,2017,Hesse,Couple without children,Yes,0.74002,207,14860,0.65535,0.84697
2118,2118,2017,Hesse,Couple without children,No,0.25998,72,14860,0.20819,0.32057
2119,2119,2017,Hesse,Single parent,Yes,0.35408,48,14860,0.27759,0.4383
2120,2120,2017,Hesse,Single parent,No,0.64592,59,14860,0.46297,0.81755
2121,2121,2017,Hesse,Couple with children,Yes,0.66413,243,14860,0.56602,0.75555
2122,2122,2017,Hesse,Couple with children,No,0.33587,138,14860,0.28027,0.41327
2123,2123,2017,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.57126,125,14860,0.50138,0.63726
2124,2124,2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.42874,91,14860,0.36921,0.48617
2125,2125,2017,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.76232,188,14860,0.68162,0.84565
2126,2126,2017,"Rhineland-Palatinate, Saarland",Couple without children,No,0.23768,64,14860,0.18901,0.29252
2127,2127,2017,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.47146,40,14860,0.37979,0.55629
2128,2128,2017,"Rhineland-Palatinate, Saarland",Single parent,No,0.52854,40,14860,0.36549,0.72412
2129,2129,2017,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.59818,155,14860,0.49226,0.73646
2130,2130,2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.40182,132,14860,0.31897,0.4886
2131,2131,2017,Baden-Wuerttemberg,Single-person household,Yes,0.59732,210,14860,0.54469,0.64248
2132,2132,2017,Baden-Wuerttemberg,Single-person household,No,0.40268,161,14860,0.36055,0.45189
2133,2133,2017,Baden-Wuerttemberg,Couple without children,Yes,0.77486,382,14860,0.70113,0.84522
2134,2134,2017,Baden-Wuerttemberg,Couple without children,No,0.22514,110,14860,0.19404,0.25225
2135,2135,2017,Baden-Wuerttemberg,Single parent,Yes,0.41126,60,14860,0.29747,0.56381
2136,2136,2017,Baden-Wuerttemberg,Single parent,No,0.58874,75,14860,0.47181,0.70598
2137,2137,2017,Baden-Wuerttemberg,Couple with children,Yes,0.72199,512,14860,0.65369,0.80272
2138,2138,2017,Baden-Wuerttemberg,Couple with children,No,0.27801,176,14860,0.22634,0.33848
2139,2139,2017,Bavaria,Single-person household,Yes,0.62554,375,14860,0.58598,0.67878
2140,2140,2017,Bavaria,Single-person household,No,0.37446,213,14860,0.33668,0.41185
2141,2141,2017,Bavaria,Couple without children,Yes,0.78504,535,14860,0.7211,0.85106
2142,2142,2017,Bavaria,Couple without children,No,0.21496,159,14860,0.1862,0.24861
2143,2143,2017,Bavaria,Single parent,Yes,0.47297,115,14860,0.35478,0.61777
2144,2144,2017,Bavaria,Single parent,No,0.52703,126,14860,0.43402,0.61003
2145,2145,2017,Bavaria,Couple with children,Yes,0.7136,642,14860,0.63983,0.77864
2146,2146,2017,Bavaria,Couple with children,No,0.2864,260,14860,0.24779,0.32187
2147,2147,2017,Berlin,Single-person household,Yes,0.56362,140,14860,0.50593,0.6343
2148,2148,2017,Berlin,Single-person household,No,0.43638,110,14860,0.38388,0.4973
2149,2149,2017,Berlin,Couple without children,Yes,0.60797,127,14860,0.51059,0.70859
2150,2150,2017,Berlin,Couple without children,No,0.39203,57,14860,0.29048,0.49889
2151,2151,2017,Berlin,Single parent,Yes,0.41142,34,14860,0.28982,0.54978
2152,2152,2017,Berlin,Single parent,No,0.58858,32,14860,0.4466,0.74303
2153,2153,2017,Berlin,Couple with children,Yes,0.57114,87,14860,0.46138,0.69455
2154,2154,2017,Berlin,Couple with children,No,0.42886,57,14860,0.31285,0.53638
2155,2155,2017,Brandenburg,Single-person household,Yes,0.54504,78,14860,0.46682,0.64026
2156,2156,2017,Brandenburg,Single-person household,No,0.45496,76,14860,0.35631,0.56157
2157,2157,2017,Brandenburg,Couple without children,Yes,0.73267,164,14860,0.63639,0.85041
2158,2158,2017,Brandenburg,Couple without children,No,0.26733,62,14860,0.20093,0.34699
2159,2159,2017,Brandenburg,Couple with children,Yes,0.68026,105,14860,0.49353,0.84858
2160,2160,2017,Brandenburg,Couple with children,No,0.31974,64,14860,0.24085,0.42414
2161,2161,2017,Mecklenburg-Western Pomerania,Single-person household,Yes,0.48379,54,14860,0.39039,0.56866
2162,2162,2017,Mecklenburg-Western Pomerania,Single-person household,No,0.51621,65,14860,0.41794,0.63624
2163,2163,2017,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,85,14860,0.83507,1.15992
2164,2164,2017,Mecklenburg-Western Pomerania,Couple with children,Yes,0.65718,56,14860,0.50422,0.90783
2165,2165,2017,Mecklenburg-Western Pomerania,Couple with children,No,0.34282,32,14860,0.16322,0.61214
2166,2166,2017,Saxony,Single-person household,Yes,0.60735,168,14860,0.54746,0.68318
2167,2167,2017,Saxony,Single-person household,No,0.39265,102,14860,0.32831,0.44802
2168,2168,2017,Saxony,Couple without children,Yes,0.80314,265,14860,0.71672,0.90075
2169,2169,2017,Saxony,Couple without children,No,0.19686,53,14860,0.1479,0.24771
2170,2170,2017,Saxony,Single parent,Yes,0.59579,52,14860,0.41758,0.7877
2171,2171,2017,Saxony,Single parent,No,0.40421,44,14860,0.25164,0.59944
2172,2172,2017,Saxony,Couple with children,Yes,0.77213,215,14860,0.65131,0.90821
2173,2173,2017,Saxony,Couple with children,No,0.22787,62,14860,0.14702,0.32666
2174,2174,2017,Saxony-Anhalt,Single-person household,Yes,0.58244,88,14860,0.4861,0.68207
2175,2175,2017,Saxony-Anhalt,Single-person household,No,0.41756,63,14860,0.33227,0.51326
2176,2176,2017,Saxony-Anhalt,Couple without children,Yes,0.74839,142,14860,0.61356,0.88977
2177,2177,2017,Saxony-Anhalt,Couple without children,No,0.25161,49,14860,0.18685,0.31635
2178,2178,2017,Saxony-Anhalt,Single parent,Yes,0.59566,33,14860,0.38949,0.84973
2179,2179,2017,Saxony-Anhalt,Single parent,No,0.40434,40,14860,0.30046,0.54444
2180,2180,2017,Saxony-Anhalt,Couple with children,Yes,0.65812,87,14860,0.54223,0.76988
2181,2181,2017,Saxony-Anhalt,Couple with children,No,0.34188,56,14860,0.24874,0.44829
2182,2182,2017,Thuringa,Single-person household,Yes,0.58926,102,14860,0.49704,0.66797
2183,2183,2017,Thuringa,Single-person household,No,0.41074,71,14860,0.30941,0.50283
2184,2184,2017,Thuringa,Couple without children,Yes,0.78085,150,14860,0.65348,0.92116
2185,2185,2017,Thuringa,Couple without children,No,0.21915,44,14860,0.17743,0.27175
2186,2186,2017,Thuringa,Couple with children,Yes,0.67215,113,14860,0.52181,0.8149
2187,2187,2017,Thuringa,Couple with children,No,0.32785,53,14860,0.21837,0.49478
2188,2188,2018,Schleswig-Holstein,Single-person household,Yes,0.5854,70,14667,0.49607,0.72199
2189,2189,2018,Schleswig-Holstein,Single-person household,No,0.4146,62,14667,0.34033,0.51691
2190,2190,2018,Schleswig-Holstein,Couple without children,Yes,0.77413,114,14667,0.6504,0.91611
2191,2191,2018,Schleswig-Holstein,Couple without children,No,0.22587,43,14667,0.17024,0.30167
2192,2192,2018,Schleswig-Holstein,Couple with children,Yes,0.80366,145,14667,0.66214,0.98894
2193,2193,2018,Schleswig-Holstein,Couple with children,No,0.19634,55,14667,0.1526,0.2587
2194,2194,2018,Hamburg,Single-person household,Yes,0.48863,38,14667,0.36859,0.61146
2195,2195,2018,Hamburg,Single-person household,No,0.51137,47,14667,0.41237,0.59634
2196,2196,2018,Hamburg,Couple without children,Yes,0.53355,52,14667,0.40978,0.6935
2197,2197,2018,Hamburg,Couple without children,No,0.46645,41,14667,0.30208,0.62148
2198,2198,2018,Hamburg,Couple with children,Yes,0.66583,50,14667,0.45299,0.87957
2199,2199,2018,Hamburg,Couple with children,No,0.33417,44,14667,0.26374,0.40407
2200,2200,2018,Lower Saxony,Single-person household,Yes,0.55177,194,14667,0.49523,0.61347
2201,2201,2018,Lower Saxony,Single-person household,No,0.44823,167,14667,0.39221,0.50617
2202,2202,2018,Lower Saxony,Couple without children,Yes,0.76028,327,14667,0.67196,0.84466
2203,2203,2018,Lower Saxony,Couple without children,No,0.23972,120,14667,0.19738,0.29306
2204,2204,2018,Lower Saxony,Single parent,Yes,0.43681,75,14667,0.35166,0.55634
2205,2205,2018,Lower Saxony,Single parent,No,0.56319,74,14667,0.42529,0.72301
2206,2206,2018,Lower Saxony,Couple with children,Yes,0.67181,335,14667,0.59227,0.78511
2207,2207,2018,Lower Saxony,Couple with children,No,0.32819,153,14667,0.2732,0.39302
2208,2208,2018,North Rhine-Westphalia,Single-person household,Yes,0.56325,390,14667,0.51715,0.61134
2209,2209,2018,North Rhine-Westphalia,Single-person household,No,0.43675,346,14667,0.39763,0.47543
2210,2210,2018,North Rhine-Westphalia,Couple without children,Yes,0.74351,653,14667,0.69503,0.79732
2211,2211,2018,North Rhine-Westphalia,Couple without children,No,0.25649,244,14667,0.22959,0.28375
2212,2212,2018,North Rhine-Westphalia,Single parent,Yes,0.41015,135,14667,0.34292,0.49269
2213,2213,2018,North Rhine-Westphalia,Single parent,No,0.58985,188,14667,0.46929,0.71526
2214,2214,2018,North Rhine-Westphalia,Couple with children,Yes,0.66824,701,14667,0.61219,0.72616
2215,2215,2018,North Rhine-Westphalia,Couple with children,No,0.33176,409,14667,0.285,0.37412
2216,2216,2018,North Rhine-Westphalia,Other Combinations,Yes,1.0,37,14667,0.72699,1.4114
2217,2217,2018,Hesse,Single-person household,Yes,0.55081,145,14667,0.47872,0.62008
2218,2218,2018,Hesse,Single-person household,No,0.44919,103,14667,0.38827,0.50736
2219,2219,2018,Hesse,Couple without children,Yes,0.73564,208,14667,0.6586,0.81963
2220,2220,2018,Hesse,Couple without children,No,0.26436,59,14667,0.19322,0.33716
2221,2221,2018,Hesse,Single parent,Yes,0.4251,54,14667,0.34747,0.52294
2222,2222,2018,Hesse,Single parent,No,0.5749,52,14667,0.40147,0.80095
2223,2223,2018,Hesse,Couple with children,Yes,0.68982,227,14667,0.57867,0.82012
2224,2224,2018,Hesse,Couple with children,No,0.31018,113,14667,0.22816,0.3775
2225,2225,2018,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.59981,126,14667,0.52559,0.67755
2226,2226,2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.40019,98,14667,0.33447,0.48487
2227,2227,2018,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.75702,194,14667,0.67146,0.85258
2228,2228,2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.24298,63,14667,0.193,0.3096
2229,2229,2018,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.54576,40,14667,0.35384,0.806
2230,2230,2018,"Rhineland-Palatinate, Saarland",Single parent,No,0.45424,43,14667,0.32268,0.60264
2231,2231,2018,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.73489,172,14667,0.62025,0.86543
2232,2232,2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.26511,108,14667,0.20967,0.32605
2233,2233,2018,Baden-Wuerttemberg,Single-person household,Yes,0.59676,214,14667,0.55168,0.65138
2234,2234,2018,Baden-Wuerttemberg,Single-person household,No,0.40324,152,14667,0.35854,0.44849
2235,2235,2018,Baden-Wuerttemberg,Couple without children,Yes,0.7954,366,14667,0.71576,0.86646
2236,2236,2018,Baden-Wuerttemberg,Couple without children,No,0.2046,101,14667,0.17162,0.24126
2237,2237,2018,Baden-Wuerttemberg,Single parent,Yes,0.58509,68,14667,0.44628,0.73409
2238,2238,2018,Baden-Wuerttemberg,Single parent,No,0.41491,59,14667,0.32929,0.50884
2239,2239,2018,Baden-Wuerttemberg,Couple with children,Yes,0.7636,475,14667,0.70013,0.84309
2240,2240,2018,Baden-Wuerttemberg,Couple with children,No,0.2364,152,14667,0.19169,0.28091
2241,2241,2018,Bavaria,Single-person household,Yes,0.6434,381,14667,0.59284,0.69099
2242,2242,2018,Bavaria,Single-person household,No,0.3566,224,14667,0.31648,0.40185
2243,2243,2018,Bavaria,Couple without children,Yes,0.7878,508,14667,0.71571,0.85465
2244,2244,2018,Bavaria,Couple without children,No,0.2122,154,14667,0.18276,0.24852
2245,2245,2018,Bavaria,Single parent,Yes,0.52066,119,14667,0.40177,0.63838
2246,2246,2018,Bavaria,Single parent,No,0.47934,118,14667,0.38861,0.57758
2247,2247,2018,Bavaria,Couple with children,Yes,0.76595,615,14667,0.69654,0.84274
2248,2248,2018,Bavaria,Couple with children,No,0.23405,215,14667,0.2041,0.26362
2249,2249,2018,Berlin,Single-person household,Yes,0.54708,152,14667,0.4813,0.6061
2250,2250,2018,Berlin,Single-person household,No,0.45292,133,14667,0.39329,0.52144
2251,2251,2018,Berlin,Couple without children,Yes,0.67051,134,14667,0.57924,0.78312
2252,2252,2018,Berlin,Couple without children,No,0.32949,52,14667,0.24758,0.43683
2253,2253,2018,Berlin,Single parent,Yes,0.55321,33,14667,0.36665,0.73993
2254,2254,2018,Berlin,Single parent,No,0.44679,32,14667,0.32978,0.55338
2255,2255,2018,Berlin,Couple with children,Yes,0.57833,92,14667,0.45131,0.69381
2256,2256,2018,Berlin,Couple with children,No,0.42167,55,14667,0.3097,0.5411
2257,2257,2018,Brandenburg,Single-person household,Yes,0.51403,85,14667,0.43184,0.60461
2258,2258,2018,Brandenburg,Single-person household,No,0.48597,91,14667,0.37237,0.6102
2259,2259,2018,Brandenburg,Couple without children,Yes,0.75084,168,14667,0.65003,0.87778
2260,2260,2018,Brandenburg,Couple without children,No,0.24916,63,14667,0.18832,0.33935
2261,2261,2018,Brandenburg,Single parent,No,1.0,33,14667,0.68472,1.32804
2262,2262,2018,Brandenburg,Couple with children,Yes,0.75426,114,14667,0.58649,0.94696
2263,2263,2018,Brandenburg,Couple with children,No,0.24574,49,14667,0.16079,0.36368
2264,2264,2018,Mecklenburg-Western Pomerania,Single-person household,Yes,0.44028,54,14667,0.3577,0.54348
2265,2265,2018,Mecklenburg-Western Pomerania,Single-person household,No,0.55972,72,14667,0.44116,0.67109
2266,2266,2018,Mecklenburg-Western Pomerania,Couple without children,Yes,0.67576,85,14667,0.57059,0.801
2267,2267,2018,Mecklenburg-Western Pomerania,Couple without children,No,0.32424,35,14667,0.21821,0.47115
2268,2268,2018,Mecklenburg-Western Pomerania,Couple with children,Yes,0.78398,61,14667,0.58491,1.01901
2269,2269,2018,Mecklenburg-Western Pomerania,Couple with children,No,0.21602,32,14667,0.12707,0.30729
2270,2270,2018,Saxony,Single-person household,Yes,0.65033,182,14667,0.58162,0.72513
2271,2271,2018,Saxony,Single-person household,No,0.34967,103,14667,0.28234,0.40456
2272,2272,2018,Saxony,Couple without children,Yes,0.77682,250,14667,0.69922,0.86017
2273,2273,2018,Saxony,Couple without children,No,0.22318,65,14667,0.1726,0.28269
2274,2274,2018,Saxony,Single parent,Yes,0.52071,46,14667,0.35666,0.78032
2275,2275,2018,Saxony,Single parent,No,0.47929,47,14667,0.30857,0.65734
2276,2276,2018,Saxony,Couple with children,Yes,0.73734,204,14667,0.60582,0.8625
2277,2277,2018,Saxony,Couple with children,No,0.26266,66,14667,0.16968,0.37448
2278,2278,2018,Saxony-Anhalt,Single-person household,Yes,0.59272,102,14667,0.49448,0.676
2279,2279,2018,Saxony-Anhalt,Single-person household,No,0.40728,70,14667,0.32402,0.50797
2280,2280,2018,Saxony-Anhalt,Couple without children,Yes,0.73301,135,14667,0.60855,0.86497
2281,2281,2018,Saxony-Anhalt,Couple without children,No,0.26699,46,14667,0.20055,0.35624
2282,2282,2018,Saxony-Anhalt,Single parent,No,1.0,39,14667,0.65353,1.38904
2283,2283,2018,Saxony-Anhalt,Couple with children,Yes,0.70745,87,14667,0.5775,0.846
2284,2284,2018,Saxony-Anhalt,Couple with children,No,0.29255,52,14667,0.20836,0.39871
2285,2285,2018,Thuringa,Single-person household,Yes,0.54794,92,14667,0.45673,0.62865
2286,2286,2018,Thuringa,Single-person household,No,0.45206,72,14667,0.37059,0.57782
2287,2287,2018,Thuringa,Couple without children,Yes,0.72583,146,14667,0.59641,0.86409
2288,2288,2018,Thuringa,Couple without children,No,0.27417,49,14667,0.21707,0.35652
2289,2289,2018,Thuringa,Couple with children,Yes,0.79111,114,14667,0.56165,1.00936
2290,2290,2018,Thuringa,Couple with children,No,0.20889,40,14667,0.14635,0.27256
2291,2291,2019,Schleswig-Holstein,Single-person household,Yes,0.74219,85,15329,0.59378,0.88531
2292,2292,2019,Schleswig-Holstein,Single-person household,No,0.25781,42,15329,0.19582,0.32556
2293,2293,2019,Schleswig-Holstein,Couple without children,Yes,0.80683,148,15329,0.68287,0.92968
2294,2294,2019,Schleswig-Holstein,Couple without children,No,0.19317,42,15329,0.13229,0.25989
2295,2295,2019,Schleswig-Holstein,Couple with children,Yes,0.74377,150,15329,0.59665,0.90832
2296,2296,2019,Schleswig-Holstein,Couple with children,No,0.25623,58,15329,0.20106,0.32286
2297,2297,2019,Hamburg,Single-person household,Yes,0.38119,43,15329,0.28917,0.49739
2298,2298,2019,Hamburg,Single-person household,No,0.61881,48,15329,0.50348,0.74411
2299,2299,2019,Hamburg,Couple without children,Yes,0.58811,78,15329,0.43906,0.72615
2300,2300,2019,Hamburg,Couple without children,No,0.41189,38,15329,0.27806,0.54967
2301,2301,2019,Hamburg,Couple with children,Yes,0.74658,66,15329,0.53327,1.03096
2302,2302,2019,Hamburg,Couple with children,No,0.25342,34,15329,0.1988,0.31819
2303,2303,2019,Lower Saxony,Single-person household,Yes,0.65719,221,15329,0.59338,0.72068
2304,2304,2019,Lower Saxony,Single-person household,No,0.34281,126,15329,0.29583,0.39466
2305,2305,2019,Lower Saxony,Couple without children,Yes,0.79389,364,15329,0.72403,0.8987
2306,2306,2019,Lower Saxony,Couple without children,No,0.20611,103,15329,0.16054,0.25527
2307,2307,2019,Lower Saxony,Single parent,Yes,0.57951,80,15329,0.42494,0.76179
2308,2308,2019,Lower Saxony,Single parent,No,0.42049,67,15329,0.32095,0.51197
2309,2309,2019,Lower Saxony,Couple with children,Yes,0.73668,376,15329,0.65346,0.83747
2310,2310,2019,Lower Saxony,Couple with children,No,0.26332,123,15329,0.21602,0.32391
2311,2311,2019,Bremen,Couple without children,Yes,1.0,34,15329,0.68965,1.40916
2312,2312,2019,North Rhine-Westphalia,Single-person household,Yes,0.58573,452,15329,0.54165,0.63099
2313,2313,2019,North Rhine-Westphalia,Single-person household,No,0.41427,317,15329,0.38159,0.4618
2314,2314,2019,North Rhine-Westphalia,Couple without children,Yes,0.75573,744,15329,0.69181,0.82121
2315,2315,2019,North Rhine-Westphalia,Couple without children,No,0.24427,241,15329,0.21969,0.27481
2316,2316,2019,North Rhine-Westphalia,Single parent,Yes,0.43002,138,15329,0.35783,0.49736
2317,2317,2019,North Rhine-Westphalia,Single parent,No,0.56998,152,15329,0.45117,0.72845
2318,2318,2019,North Rhine-Westphalia,Couple with children,Yes,0.69423,777,15329,0.63258,0.75619
2319,2319,2019,North Rhine-Westphalia,Couple with children,No,0.30577,350,15329,0.26436,0.35232
2320,2320,2019,North Rhine-Westphalia,Other Combinations,Yes,1.0,34,15329,0.62637,1.38314
2321,2321,2019,Hesse,Single-person household,Yes,0.60701,172,15329,0.51601,0.68029
2322,2322,2019,Hesse,Single-person household,No,0.39299,98,15329,0.32551,0.4597
