,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
965,965,2017,Single-person household,1st Quintile,No,0.71779,774,15275,0.67963,0.76134
966,966,2017,Single-person household,2nd Quintile,Yes,0.51627,428,15275,0.48297,0.55152
967,967,2017,Single-person household,2nd Quintile,No,0.48373,390,15275,0.44842,0.52008
968,968,2017,Single-person household,3rd Quintile,Yes,0.71907,501,15275,0.679,0.76203
969,969,2017,Single-person household,3rd Quintile,No,0.28093,209,15275,0.25611,0.31351
970,970,2017,Single-person household,4th Quintile,Yes,0.7587,453,15275,0.70965,0.8065
971,971,2017,Single-person household,4th Quintile,No,0.2413,156,15275,0.21416,0.27232
972,972,2017,Single-person household,5th Quintile,Yes,0.84148,457,15275,0.77611,0.89447
973,973,2017,Single-person household,5th Quintile,No,0.15852,88,15275,0.13346,0.18747
974,974,2017,Couple without children,1st Quintile,Yes,0.36171,160,15275,0.31351,0.41555
975,975,2017,Couple without children,1st Quintile,No,0.63829,280,15275,0.56117,0.71053
976,976,2017,Couple without children,2nd Quintile,Yes,0.61618,487,15275,0.57098,0.66745
977,977,2017,Couple without children,2nd Quintile,No,0.38382,293,15275,0.34853,0.4194
978,978,2017,Couple without children,3rd Quintile,Yes,0.73921,667,15275,0.68895,0.78859
979,979,2017,Couple without children,3rd Quintile,No,0.26079,211,15275,0.22553,0.2942
980,980,2017,Couple without children,4th Quintile,Yes,0.7899,846,15275,0.73929,0.84429
981,981,2017,Couple without children,4th Quintile,No,0.2101,209,15275,0.1865,0.23359
982,982,2017,Couple without children,5th Quintile,Yes,0.8703,1247,15275,0.82711,0.92593
983,983,2017,Couple without children,5th Quintile,No,0.1297,172,15275,0.11089,0.15051
984,984,2017,Single parent,1st Quintile,Yes,0.22508,160,15275,0.19272,0.26237
985,985,2017,Single parent,1st Quintile,No,0.77492,479,15275,0.70122,0.86784
986,986,2017,Single parent,2nd Quintile,Yes,0.41375,167,15275,0.33057,0.50497
987,987,2017,Single parent,2nd Quintile,No,0.58625,220,15275,0.48708,0.6879
988,988,2017,Single parent,3rd Quintile,Yes,0.56016,146,15275,0.46967,0.64361
989,989,2017,Single parent,3rd Quintile,No,0.43984,83,15275,0.35222,0.53409
990,990,2017,Single parent,4th Quintile,Yes,0.73108,129,15275,0.59361,0.87341
991,991,2017,Single parent,4th Quintile,No,0.26892,43,15275,0.18568,0.38784
992,992,2017,Single parent,5th Quintile,Yes,1.0,81,15275,0.79602,1.25372
993,993,2017,Couple with children,1st Quintile,Yes,0.24747,220,15275,0.20836,0.27883
994,994,2017,Couple with children,1st Quintile,No,0.75253,635,15275,0.69105,0.82203
995,995,2017,Couple with children,2nd Quintile,Yes,0.54021,618,15275,0.49313,0.58599
996,996,2017,Couple with children,2nd Quintile,No,0.45979,551,15275,0.40565,0.50883
997,997,2017,Couple with children,3rd Quintile,Yes,0.74093,860,15275,0.68515,0.79333
998,998,2017,Couple with children,3rd Quintile,No,0.25907,304,15275,0.22381,0.29419
999,999,2017,Couple with children,4th Quintile,Yes,0.81765,928,15275,0.7559,0.87821
1000,1000,2017,Couple with children,4th Quintile,No,0.18235,180,15275,0.1531,0.21462
1001,1001,2017,Couple with children,5th Quintile,Yes,0.89001,871,15275,0.82235,0.94739
1002,1002,2017,Couple with children,5th Quintile,No,0.10999,105,15275,0.08455,0.13707
1003,1003,2017,Other Combinations,1st Quintile,No,1.0,49,15275,0.78657,1.25889
1004,1004,2017,Other Combinations,4th Quintile,Yes,1.0,45,15275,0.70038,1.29421
1005,1005,2017,Other Combinations,5th Quintile,Yes,1.0,33,15275,0.79269,1.13912
1006,1006,2018,Single-person household,1st Quintile,Yes,0.27743,334,15125,0.24844,0.30308
1007,1007,2018,Single-person household,1st Quintile,No,0.72257,882,15125,0.67797,0.76921
1008,1008,2018,Single-person household,2nd Quintile,Yes,0.58376,498,15125,0.5407,0.62076
1009,1009,2018,Single-person household,2nd Quintile,No,0.41624,389,15125,0.38381,0.44687
1010,1010,2018,Single-person household,3rd Quintile,Yes,0.68512,493,15125,0.63761,0.73337
1011,1011,2018,Single-person household,3rd Quintile,No,0.31488,222,15125,0.27742,0.34997
1012,1012,2018,Single-person household,4th Quintile,Yes,0.74065,470,15125,0.68686,0.79027
1013,1013,2018,Single-person household,4th Quintile,No,0.25935,149,15125,0.23298,0.2902
1014,1014,2018,Single-person household,5th Quintile,Yes,0.81477,454,15125,0.75492,0.87556
1015,1015,2018,Single-person household,5th Quintile,No,0.18523,107,15125,0.15933,0.21333
1016,1016,2018,Couple without children,1st Quintile,Yes,0.36503,180,15125,0.31382,0.41679
1017,1017,2018,Couple without children,1st Quintile,No,0.63497,322,15125,0.55791,0.7015
1018,1018,2018,Couple without children,2nd Quintile,Yes,0.64941,524,15125,0.59454,0.70685
1019,1019,2018,Couple without children,2nd Quintile,No,0.35059,291,15125,0.31489,0.39685
1020,1020,2018,Couple without children,3rd Quintile,Yes,0.73353,617,15125,0.67577,0.78175
1021,1021,2018,Couple without children,3rd Quintile,No,0.26647,213,15125,0.23479,0.30747
1022,1022,2018,Couple without children,4th Quintile,Yes,0.82889,794,15125,0.77851,0.88289
1023,1023,2018,Couple without children,4th Quintile,No,0.17111,177,15125,0.14751,0.19601
1024,1024,2018,Couple without children,5th Quintile,Yes,0.88949,1249,15125,0.83474,0.9306
1025,1025,2018,Couple without children,5th Quintile,No,0.11051,147,15125,0.09528,0.12973
1026,1026,2018,Single parent,1st Quintile,Yes,0.23535,150,15125,0.19377,0.27597
1027,1027,2018,Single parent,1st Quintile,No,0.76465,469,15125,0.67506,0.8415
1028,1028,2018,Single parent,2nd Quintile,Yes,0.52131,198,15125,0.4304,0.60861
1029,1029,2018,Single parent,2nd Quintile,No,0.47869,209,15125,0.38506,0.56814
1030,1030,2018,Single parent,3rd Quintile,Yes,0.6989,159,15125,0.5724,0.85633
1031,1031,2018,Single parent,3rd Quintile,No,0.3011,67,15125,0.2392,0.36185
1032,1032,2018,Single parent,4th Quintile,Yes,0.7141,127,15125,0.59077,0.84725
1033,1033,2018,Single parent,4th Quintile,No,0.2859,40,15125,0.22539,0.34642
1034,1034,2018,Single parent,5th Quintile,Yes,1.0,71,15125,0.7999,1.26329
1035,1035,2018,Couple with children,1st Quintile,Yes,0.28625,215,15125,0.24402,0.33392
1036,1036,2018,Couple with children,1st Quintile,No,0.71375,587,15125,0.64898,0.78647
1037,1037,2018,Couple with children,2nd Quintile,Yes,0.59814,684,15125,0.54109,0.6567
1038,1038,2018,Couple with children,2nd Quintile,No,0.40186,481,15125,0.35563,0.45017
1039,1039,2018,Couple with children,3rd Quintile,Yes,0.79369,836,15125,0.7269,0.85779
1040,1040,2018,Couple with children,3rd Quintile,No,0.20631,240,15125,0.17684,0.23786
1041,1041,2018,Couple with children,4th Quintile,Yes,0.80461,857,15125,0.73595,0.87576
1042,1042,2018,Couple with children,4th Quintile,No,0.19539,178,15125,0.16461,0.22694
1043,1043,2018,Couple with children,5th Quintile,Yes,0.90371,826,15125,0.83581,0.97327
1044,1044,2018,Couple with children,5th Quintile,No,0.09629,73,15125,0.0708,0.12726
1045,1045,2018,Multi-generational household,1st Quintile,No,1.0,32,15125,0.67847,1.29017
1046,1046,2018,Other Combinations,1st Quintile,No,1.0,46,15125,0.69857,1.31188
1047,1047,2018,Other Combinations,4th Quintile,Yes,1.0,36,15125,0.75422,1.347
1048,1048,2018,Other Combinations,5th Quintile,Yes,1.0,32,15125,0.72414,1.35993
1049,1049,2019,Single-person household,1st Quintile,Yes,0.3146,382,15728,0.2891,0.34525
1050,1050,2019,Single-person household,1st Quintile,No,0.6854,803,15728,0.63558,0.72818
1051,1051,2019,Single-person household,2nd Quintile,Yes,0.60422,506,15728,0.56263,0.65036
1052,1052,2019,Single-person household,2nd Quintile,No,0.39578,321,15728,0.36251,0.43145
1053,1053,2019,Single-person household,3rd Quintile,Yes,0.71466,507,15728,0.66146,0.76121
1054,1054,2019,Single-person household,3rd Quintile,No,0.28534,196,15728,0.25094,0.3262
1055,1055,2019,Single-person household,4th Quintile,Yes,0.8147,515,15728,0.76179,0.86834
1056,1056,2019,Single-person household,4th Quintile,No,0.1853,126,15728,0.15421,0.22081
1057,1057,2019,Single-person household,5th Quintile,Yes,0.83963,611,15728,0.78202,0.9098
1058,1058,2019,Single-person household,5th Quintile,No,0.16037,130,15728,0.12996,0.19336
1059,1059,2019,Couple without children,1st Quintile,Yes,0.40857,191,15728,0.35497,0.47288
1060,1060,2019,Couple without children,1st Quintile,No,0.59143,273,15728,0.51578,0.67693
1061,1061,2019,Couple without children,2nd Quintile,Yes,0.73363,532,15728,0.6764,0.80346
1062,1062,2019,Couple without children,2nd Quintile,No,0.26637,222,15728,0.23461,0.30567
1063,1063,2019,Couple without children,3rd Quintile,Yes,0.77106,663,15728,0.71914,0.82612
1064,1064,2019,Couple without children,3rd Quintile,No,0.22894,187,15728,0.19259,0.26988
1065,1065,2019,Couple without children,4th Quintile,Yes,0.83717,836,15728,0.77329,0.90135
1066,1066,2019,Couple without children,4th Quintile,No,0.16283,161,15728,0.13228,0.18988
1067,1067,2019,Couple without children,5th Quintile,Yes,0.92114,1774,15728,0.8605,0.97771
1068,1068,2019,Couple without children,5th Quintile,No,0.07886,180,15728,0.06278,0.09502
1069,1069,2019,Single parent,1st Quintile,Yes,0.27123,151,15728,0.2234,0.32249
1070,1070,2019,Single parent,1st Quintile,No,0.72877,366,15728,0.64215,0.83715
1071,1071,2019,Single parent,2nd Quintile,Yes,0.54149,190,15728,0.45056,0.65759
1072,1072,2019,Single parent,2nd Quintile,No,0.45851,182,15728,0.38546,0.54973
1073,1073,2019,Single parent,3rd Quintile,Yes,0.70096,157,15728,0.56263,0.86795
1074,1074,2019,Single parent,3rd Quintile,No,0.29904,67,15728,0.21998,0.37224
1075,1075,2019,Single parent,4th Quintile,Yes,0.81205,135,15728,0.67306,0.95552
1076,1076,2019,Single parent,4th Quintile,No,0.18795,37,15728,0.13287,0.25548
1077,1077,2019,Single parent,5th Quintile,Yes,1.0,109,15728,0.78425,1.2464
1078,1078,2019,Couple with children,1st Quintile,Yes,0.32699,202,15728,0.26923,0.38395
1079,1079,2019,Couple with children,1st Quintile,No,0.67301,450,15728,0.60126,0.75437
1080,1080,2019,Couple with children,2nd Quintile,Yes,0.60999,581,15728,0.54544,0.67074
1081,1081,2019,Couple with children,2nd Quintile,No,0.39001,379,15728,0.3361,0.43889
1082,1082,2019,Couple with children,3rd Quintile,Yes,0.81136,847,15728,0.75206,0.88377
1083,1083,2019,Couple with children,3rd Quintile,No,0.18864,197,15728,0.15595,0.22556
1084,1084,2019,Couple with children,4th Quintile,Yes,0.86715,907,15728,0.80461,0.9384
1085,1085,2019,Couple with children,4th Quintile,No,0.13285,153,15728,0.1052,0.15673
1086,1086,2019,Couple with children,5th Quintile,Yes,0.91218,1269,15728,0.83725,0.99609
1087,1087,2019,Couple with children,5th Quintile,No,0.08782,126,15728,0.05669,0.11761
1088,1088,2019,Other Combinations,3rd Quintile,Yes,1.0,33,15728,0.80902,1.24489
1089,1089,2019,Other Combinations,4th Quintile,Yes,1.0,42,15728,0.78666,1.31759
1090,1090,2019,Other Combinations,5th Quintile,Yes,1.0,32,15728,0.71022,1.38612
1091,1091,2020,Single-person household,1st Quintile,Yes,0.32084,471,15878,0.28956,0.35166
1092,1092,2020,Single-person household,1st Quintile,No,0.67916,999,15878,0.62883,0.72865
1093,1093,2020,Single-person household,2nd Quintile,Yes,0.5785,520,15878,0.53248,0.6329
1094,1094,2020,Single-person household,2nd Quintile,No,0.4215,432,15878,0.38002,0.46631
1095,1095,2020,Single-person household,3rd Quintile,Yes,0.75244,536,15878,0.69414,0.81002
1096,1096,2020,Single-person household,3rd Quintile,No,0.24756,206,15878,0.21285,0.283
1097,1097,2020,Single-person household,4th Quintile,Yes,0.75071,484,15878,0.69786,0.81205
1098,1098,2020,Single-person household,4th Quintile,No,0.24929,167,15878,0.2119,0.28738
1099,1099,2020,Single-person household,5th Quintile,Yes,0.82268,562,15878,0.75629,0.89177
1100,1100,2020,Single-person household,5th Quintile,No,0.17732,137,15878,0.14614,0.21766
1101,1101,2020,Couple without children,1st Quintile,Yes,0.36743,175,15878,0.30012,0.45354
1102,1102,2020,Couple without children,1st Quintile,No,0.63257,336,15878,0.54337,0.70323
1103,1103,2020,Couple without children,2nd Quintile,Yes,0.62712,548,15878,0.57026,0.68881
1104,1104,2020,Couple without children,2nd Quintile,No,0.37288,319,15878,0.32519,0.42438
1105,1105,2020,Couple without children,3rd Quintile,Yes,0.75816,675,15878,0.70142,0.82629
1106,1106,2020,Couple without children,3rd Quintile,No,0.24184,212,15878,0.20749,0.2733
1107,1107,2020,Couple without children,4th Quintile,Yes,0.83732,813,15878,0.77011,0.89838
1108,1108,2020,Couple without children,4th Quintile,No,0.16268,165,15878,0.14025,0.18518
1109,1109,2020,Couple without children,5th Quintile,Yes,0.89289,1512,15878,0.83846,0.94348
1110,1110,2020,Couple without children,5th Quintile,No,0.10711,197,15878,0.08585,0.12882
1111,1111,2020,Single parent,1st Quintile,Yes,0.27723,124,15878,0.22602,0.33778
1112,1112,2020,Single parent,1st Quintile,No,0.72277,350,15878,0.60845,0.81556
1113,1113,2020,Single parent,2nd Quintile,Yes,0.56071,206,15878,0.47067,0.66156
1114,1114,2020,Single parent,2nd Quintile,No,0.43929,162,15878,0.37296,0.53157
1115,1115,2020,Single parent,3rd Quintile,Yes,0.78131,171,15878,0.6372,0.9324
1116,1116,2020,Single parent,3rd Quintile,No,0.21869,55,15878,0.156,0.27893
1117,1117,2020,Single parent,4th Quintile,Yes,0.83007,118,15878,0.61718,1.01901
1118,1118,2020,Single parent,4th Quintile,No,0.16993,31,15878,0.11793,0.24147
1119,1119,2020,Single parent,5th Quintile,Yes,1.0,95,15878,0.77665,1.23842
1120,1120,2020,Couple with children,1st Quintile,Yes,0.32678,225,15878,0.26588,0.39123
1121,1121,2020,Couple with children,1st Quintile,No,0.67322,594,15878,0.59719,0.75829
1122,1122,2020,Couple with children,2nd Quintile,Yes,0.63716,580,15878,0.56942,0.696
1123,1123,2020,Couple with children,2nd Quintile,No,0.36284,398,15878,0.31737,0.41484
1124,1124,2020,Couple with children,3rd Quintile,Yes,0.75211,764,15878,0.69758,0.81601
1125,1125,2020,Couple with children,3rd Quintile,No,0.24789,208,15878,0.2089,0.28415
1126,1126,2020,Couple with children,4th Quintile,Yes,0.86097,820,15878,0.79999,0.93536
1127,1127,2020,Couple with children,4th Quintile,No,0.13903,135,15878,0.10919,0.17279
1128,1128,2020,Couple with children,5th Quintile,Yes,0.92125,1015,15878,0.8585,1.00862
1129,1129,2020,Couple with children,5th Quintile,No,0.07875,95,15878,0.05114,0.10966
1130,1130,2020,Multi-generational household,1st Quintile,No,1.0,35,15878,0.5459,1.55684
1131,1131,2020,Other Combinations,1st Quintile,No,1.0,52,15878,0.64595,1.55571
1132,1132,2020,Other Combinations,2nd Quintile,Yes,0.48825,37,15878,0.29497,0.68604
1133,1133,2020,Other Combinations,2nd Quintile,No,0.51175,31,15878,0.23786,0.82146
1134,1134,2020,Other Combinations,3rd Quintile,Yes,1.0,38,15878,0.65625,1.47043
1135,1135,2020,Other Combinations,4th Quintile,Yes,1.0,42,15878,0.76832,1.24932
1136,1136,2020,Other Combinations,5th Quintile,Yes,1.0,31,15878,0.67711,1.36592
1137,1137,2021,Single-person household,1st Quintile,Yes,0.48174,521,11866,0.43242,0.528
1138,1138,2021,Single-person household,1st Quintile,No,0.51826,649,11866,0.4606,0.57491
1139,1139,2021,Single-person household,2nd Quintile,Yes,0.72818,461,11866,0.65775,0.80677
1140,1140,2021,Single-person household,2nd Quintile,No,0.27182,199,11866,0.23375,0.31865
1141,1141,2021,Single-person household,3rd Quintile,Yes,0.82851,439,11866,0.76434,0.9002
1142,1142,2021,Single-person household,3rd Quintile,No,0.17149,111,11866,0.1284,0.21211
1143,1143,2021,Single-person household,4th Quintile,Yes,0.85432,409,11866,0.77604,0.91901
1144,1144,2021,Single-person household,4th Quintile,No,0.14568,75,11866,0.11621,0.17792
1145,1145,2021,Single-person household,5th Quintile,Yes,0.91481,462,11866,0.82224,0.99611
1146,1146,2021,Single-person household,5th Quintile,No,0.08519,61,11866,0.05816,0.11361
1147,1147,2021,Couple without children,1st Quintile,Yes,0.5726,181,11866,0.47658,0.69785
1148,1148,2021,Couple without children,1st Quintile,No,0.4274,186,11866,0.34212,0.51751
1149,1149,2021,Couple without children,2nd Quintile,Yes,0.75288,421,11866,0.68533,0.83176
1150,1150,2021,Couple without children,2nd Quintile,No,0.24712,141,11866,0.20028,0.29436
1151,1151,2021,Couple without children,3rd Quintile,Yes,0.87429,463,11866,0.77085,0.96784
1152,1152,2021,Couple without children,3rd Quintile,No,0.12571,77,11866,0.09496,0.16458
1153,1153,2021,Couple without children,4th Quintile,Yes,0.9057,605,11866,0.81917,0.99958
1154,1154,2021,Couple without children,4th Quintile,No,0.0943,75,11866,0.0718,0.12032
1155,1155,2021,Couple without children,5th Quintile,Yes,0.94206,1098,11866,0.86678,1.02946
1156,1156,2021,Couple without children,5th Quintile,No,0.05794,77,11866,0.0369,0.08013
1157,1157,2021,Single parent,1st Quintile,Yes,0.36469,119,11866,0.27043,0.45126
1158,1158,2021,Single parent,1st Quintile,No,0.63531,262,11866,0.51283,0.76204
1159,1159,2021,Single parent,2nd Quintile,Yes,0.64375,169,11866,0.50179,0.79816
1160,1160,2021,Single parent,2nd Quintile,No,0.35625,112,11866,0.27175,0.46204
1161,1161,2021,Single parent,3rd Quintile,Yes,0.79682,109,11866,0.61868,0.99736
1162,1162,2021,Single parent,3rd Quintile,No,0.20318,38,11866,0.13656,0.2751
1163,1163,2021,Single parent,4th Quintile,Yes,1.0,104,11866,0.72986,1.29998
1164,1164,2021,Single parent,5th Quintile,Yes,1.0,62,11866,0.7497,1.31427
1165,1165,2021,Couple with children,1st Quintile,Yes,0.41745,274,11866,0.33407,0.50037
1166,1166,2021,Couple with children,1st Quintile,No,0.58255,825,11866,0.49773,0.66847
1167,1167,2021,Couple with children,2nd Quintile,Yes,0.66636,441,11866,0.58062,0.7668
1168,1168,2021,Couple with children,2nd Quintile,No,0.33364,273,11866,0.26801,0.40912
1169,1169,2021,Couple with children,3rd Quintile,Yes,0.8656,563,11866,0.79607,0.94826
1170,1170,2021,Couple with children,3rd Quintile,No,0.1344,113,11866,0.10306,0.169
1171,1171,2021,Couple with children,4th Quintile,Yes,0.88117,602,11866,0.80042,0.97504
1172,1172,2021,Couple with children,4th Quintile,No,0.11883,64,11866,0.08227,0.1616
1173,1173,2021,Couple with children,5th Quintile,Yes,0.9423,693,11866,0.8522,1.04641
1174,1174,2021,Couple with children,5th Quintile,No,0.0577,39,11866,0.03402,0.08511
1175,1175,2021,Multi-generational household,1st Quintile,No,1.0,32,11866,0.49482,1.71583
1176,1176,2021,Other Combinations,1st Quintile,No,1.0,95,11866,0.59275,1.50767
1177,1177,2021,Other Combinations,2nd Quintile,Yes,1.0,35,11866,0.63452,1.46973
1178,1178,2021,Other Combinations,3rd Quintile,Yes,1.0,37,11866,0.69896,1.32402
1179,1179,2021,Other Combinations,4th Quintile,Yes,1.0,45,11866,0.72685,1.29636
1180,1180,2021,Other Combinations,5th Quintile,Yes,1.0,49,11866,0.70628,1.36233
