year,bula_h,migback,pli0095_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Baden-Wuerttemberg,Direct migration background,Seldom,0.42247,233,27538,0.42169,0.42325
2011,Baden-Wuerttemberg,Direct migration background,Never,0.12850,72,27538,0.12797,0.12903
2011,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.11813,42,27538,0.11724,0.11902
2011,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.36192,78,27538,0.36060,0.36325
2011,Baden-Wuerttemberg,Indirect migration background,Seldom,0.51994,101,27538,0.51856,0.52132
2011,Bavaria,No migration background,At least once per week,0.14848,507,27538,0.14823,0.14872
2011,Bavaria,No migration background,At least once per month,0.29494,1208,27538,0.29463,0.29526
2011,Bavaria,No migration background,Seldom,0.42612,1567,27538,0.42578,0.42646
2011,Bavaria,No migration background,Never,0.13046,426,27538,0.13023,0.13069
2011,Bavaria,Direct migration background,At least once per week,0.11409,66,27538,0.11357,0.11461
2011,Bavaria,Direct migration background,At least once per month,0.22495,147,27538,0.22427,0.22563
2011,Bavaria,Direct migration background,Seldom,0.48826,218,27538,0.48744,0.48908
2011,Bavaria,Direct migration background,Never,0.17270,72,27538,0.17208,0.17332
2011,Bavaria,Indirect migration background,At least once per week,0.12326,35,27538,0.12227,0.12425
2011,Bavaria,Indirect migration background,At least once per month,0.35804,65,27538,0.35660,0.35949
2011,Bavaria,Indirect migration background,Seldom,0.51870,90,27538,0.51719,0.52020
2011,Berlin,No migration background,At least once per week,0.13224,106,27538,0.13182,0.13267
2011,Berlin,No migration background,At least once per month,0.29160,272,27538,0.29103,0.29217
2011,Berlin,No migration background,Seldom,0.45607,399,27538,0.45544,0.45669
2011,Berlin,No migration background,Never,0.12009,96,27538,0.11968,0.12050
2011,Berlin,Direct migration background,At least once per month,1.00000,34,27538,1.00000,1.00000
2011,Brandenburg,No migration background,At least once per week,0.11931,133,27538,0.11886,0.11977
2011,Brandenburg,No migration background,At least once per month,0.35525,368,27538,0.35458,0.35592
2011,Brandenburg,No migration background,Seldom,0.40726,462,27538,0.40657,0.40795
2011,Brandenburg,No migration background,Never,0.11818,124,27538,0.11772,0.11863
2011,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.16658,104,27538,0.16595,0.16721
2011,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.34629,239,27538,0.34548,0.34709
2011,Mecklenburg-Western Pomerania,No migration background,Seldom,0.43989,263,27538,0.43905,0.44073
2011,Mecklenburg-Western Pomerania,No migration background,Never,0.04724,36,27538,0.04688,0.04760
2011,Saxony,No migration background,At least once per week,0.13262,230,27538,0.13227,0.13297
2011,Saxony,No migration background,At least once per month,0.33534,616,27538,0.33485,0.33582
2011,Saxony,No migration background,Seldom,0.43695,776,27538,0.43644,0.43746
2011,Saxony,No migration background,Never,0.09509,149,27538,0.09479,0.09539
2011,Saxony-Anhalt,No migration background,At least once per week,0.12984,125,27538,0.12936,0.13032
2011,Saxony-Anhalt,No migration background,At least once per month,0.35451,357,27538,0.35383,0.35519
2011,Saxony-Anhalt,No migration background,Seldom,0.43641,481,27538,0.43570,0.43711
2011,Saxony-Anhalt,No migration background,Never,0.07924,94,27538,0.07886,0.07963
2011,Thuringa,No migration background,At least once per week,0.15383,143,27538,0.15330,0.15437
2011,Thuringa,No migration background,At least once per month,0.31898,352,27538,0.31830,0.31967
2011,Thuringa,No migration background,Seldom,0.39871,449,27538,0.39798,0.39943
2011,Thuringa,No migration background,Never,0.12847,123,27538,0.12798,0.12897
2015,Schleswig-Holstein,No migration background,At least once per week,0.06085,59,25951,0.06052,0.06117
2015,Schleswig-Holstein,No migration background,At least once per month,0.30458,207,25951,0.30395,0.30520
2015,Schleswig-Holstein,No migration background,Seldom,0.51123,338,25951,0.51055,0.51191
2015,Schleswig-Holstein,No migration background,Never,0.12335,80,25951,0.12290,0.12379
2015,Schleswig-Holstein,Direct migration background,At least once per month,0.21591,40,25951,0.21400,0.21782
2015,Schleswig-Holstein,Direct migration background,Seldom,0.78409,80,25951,0.78218,0.78600
2015,Hamburg,No migration background,At least once per month,0.22902,81,25951,0.22825,0.22978
2015,Hamburg,No migration background,Seldom,0.58103,165,25951,0.58013,0.58193
2015,Hamburg,No migration background,Never,0.18996,39,25951,0.18924,0.19067
2015,Hamburg,Direct migration background,At least once per month,0.41517,44,25951,0.41268,0.41767
2015,Hamburg,Direct migration background,Seldom,0.58483,47,25951,0.58233,0.58732
2015,Lower Saxony,No migration background,At least once per week,0.10219,197,25951,0.10194,0.10245
2015,Lower Saxony,No migration background,At least once per month,0.30282,605,25951,0.30244,0.30321
2015,Lower Saxony,No migration background,Seldom,0.48948,916,25951,0.48907,0.48990
2015,Lower Saxony,No migration background,Never,0.10550,168,25951,0.10525,0.10576
2015,Lower Saxony,Direct migration background,At least once per week,0.15035,114,25951,0.14962,0.15108
2015,Lower Saxony,Direct migration background,At least once per month,0.34867,227,25951,0.34770,0.34964
2015,Lower Saxony,Direct migration background,Seldom,0.40930,232,25951,0.40830,0.41030
2015,Lower Saxony,Direct migration background,Never,0.09167,38,25951,0.09109,0.09226
2015,Lower Saxony,Indirect migration background,At least once per month,0.49303,34,25951,0.48996,0.49610
2015,Lower Saxony,Indirect migration background,Seldom,0.50697,47,25951,0.50390,0.51004
2015,Bremen,No migration background,Seldom,1.00000,63,25951,1.00000,1.00000
2015,Bremen,Direct migration background,Seldom,1.00000,33,25951,1.00000,1.00000
2015,North Rhine-Westphalia,No migration background,At least once per week,0.10549,438,25951,0.10531,0.10567
2015,North Rhine-Westphalia,No migration background,At least once per month,0.30977,1193,25951,0.30950,0.31004
2015,North Rhine-Westphalia,No migration background,Seldom,0.47119,1568,25951,0.47090,0.47149
2015,North Rhine-Westphalia,No migration background,Never,0.11355,339,25951,0.11336,0.11373
2015,North Rhine-Westphalia,Direct migration background,At least once per week,0.19677,335,25951,0.19628,0.19725
2015,North Rhine-Westphalia,Direct migration background,At least once per month,0.33790,576,25951,0.33732,0.33848
2015,North Rhine-Westphalia,Direct migration background,Seldom,0.37038,522,25951,0.36979,0.37097
2015,North Rhine-Westphalia,Direct migration background,Never,0.09496,122,25951,0.09460,0.09532
2015,North Rhine-Westphalia,Indirect migration background,At least once per week,0.21606,118,25951,0.21520,0.21692
2015,North Rhine-Westphalia,Indirect migration background,At least once per month,0.42618,179,25951,0.42514,0.42721
2015,North Rhine-Westphalia,Indirect migration background,Seldom,0.35776,144,25951,0.35676,0.35877
2015,Hesse,No migration background,At least once per week,0.07971,115,25951,0.07943,0.07998
2015,Hesse,No migration background,At least once per month,0.30780,390,25951,0.30733,0.30827
2015,Hesse,No migration background,Seldom,0.49172,573,25951,0.49121,0.49223
2015,Hesse,No migration background,Never,0.12078,114,25951,0.12044,0.12111
2015,Hesse,Direct migration background,At least once per week,0.12031,79,25951,0.11967,0.12096
2015,Hesse,Direct migration background,At least once per month,0.38724,193,25951,0.38627,0.38821
2015,Hesse,Direct migration background,Seldom,0.41443,218,25951,0.41345,0.41541
2015,Hesse,Direct migration background,Never,0.07802,48,25951,0.07748,0.07855
2015,Hesse,Indirect migration background,At least once per month,0.55840,66,25951,0.55648,0.56032
2015,Hesse,Indirect migration background,Seldom,0.44160,48,25951,0.43968,0.44352
2015,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.11089,110,25951,0.11054,0.11125
2015,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.30602,304,25951,0.30550,0.30654
2015,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.46230,512,25951,0.46174,0.46286
2015,"Rhineland-Palatinate, Saarland",No migration background,Never,0.12079,123,25951,0.12042,0.12116
2015,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.10699,78,25951,0.10628,0.10770
2015,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.36586,168,25951,0.36476,0.36696
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.38792,151,25951,0.38681,0.38904
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.13922,44,25951,0.13843,0.14002
2015,"Rhineland-Palatinate, Saarland",Indirect migration background,At least once per month,0.29733,32,25951,0.29556,0.29909
2015,"Rhineland-Palatinate, Saarland",Indirect migration background,Seldom,0.70267,55,25951,0.70091,0.70444
2015,Baden-Wuerttemberg,No migration background,At least once per week,0.12729,280,25951,0.12703,0.12754
2015,Baden-Wuerttemberg,No migration background,At least once per month,0.32674,710,25951,0.32638,0.32711
2015,Baden-Wuerttemberg,No migration background,Seldom,0.45635,927,25951,0.45597,0.45673
2015,Baden-Wuerttemberg,No migration background,Never,0.08961,141,25951,0.08940,0.08983
2015,Baden-Wuerttemberg,Direct migration background,At least once per week,0.15266,136,25951,0.15214,0.15318
2015,Baden-Wuerttemberg,Direct migration background,At least once per month,0.35590,281,25951,0.35521,0.35660
2015,Baden-Wuerttemberg,Direct migration background,Seldom,0.39684,355,25951,0.39613,0.39755
2015,Baden-Wuerttemberg,Direct migration background,Never,0.09459,84,25951,0.09417,0.09502
2015,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.16311,56,25951,0.16217,0.16404
2015,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.47476,123,25951,0.47349,0.47602
2015,Baden-Wuerttemberg,Indirect migration background,Seldom,0.36213,100,25951,0.36092,0.36335
2015,Bavaria,No migration background,At least once per week,0.12183,372,25951,0.12160,0.12206
2015,Bavaria,No migration background,At least once per month,0.31950,1015,25951,0.31917,0.31982
2015,Bavaria,No migration background,Seldom,0.44034,1364,25951,0.44000,0.44069
2015,Bavaria,No migration background,Never,0.11833,295,25951,0.11811,0.11856
2015,Bavaria,Direct migration background,At least once per week,0.13213,149,25951,0.13163,0.13264
2015,Bavaria,Direct migration background,At least once per month,0.32179,391,25951,0.32109,0.32248
2015,Bavaria,Direct migration background,Seldom,0.42107,426,25951,0.42033,0.42180
2015,Bavaria,Direct migration background,Never,0.12501,92,25951,0.12452,0.12551
2015,Bavaria,Indirect migration background,At least once per week,0.15298,39,25951,0.15202,0.15394
2015,Bavaria,Indirect migration background,At least once per month,0.30113,107,25951,0.29991,0.30235
2015,Bavaria,Indirect migration background,Seldom,0.54589,109,25951,0.54457,0.54722
2015,Berlin,No migration background,At least once per week,0.09823,66,25951,0.09785,0.09861
2015,Berlin,No migration background,At least once per month,0.28999,218,25951,0.28942,0.29057
2015,Berlin,No migration background,Seldom,0.50866,390,25951,0.50802,0.50929
2015,Berlin,No migration background,Never,0.10312,78,25951,0.10273,0.10351
2015,Berlin,Direct migration background,At least once per week,0.22656,36,25951,0.22510,0.22802
2015,Berlin,Direct migration background,At least once per month,0.37529,76,25951,0.37360,0.37698
2015,Berlin,Direct migration background,Seldom,0.39815,64,25951,0.39644,0.39986
2015,Brandenburg,No migration background,At least once per week,0.08459,78,25951,0.08420,0.08498
2015,Brandenburg,No migration background,At least once per month,0.26507,263,25951,0.26445,0.26569
2015,Brandenburg,No migration background,Seldom,0.55888,452,25951,0.55818,0.55958
2015,Brandenburg,No migration background,Never,0.09146,83,25951,0.09105,0.09186
2015,Brandenburg,Direct migration background,At least once per month,0.42707,35,25951,0.42383,0.43032
2015,Brandenburg,Direct migration background,Seldom,0.57293,57,25951,0.56968,0.57617
2015,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.14121,87,25951,0.14060,0.14182
2015,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.36528,188,25951,0.36444,0.36613
2015,Mecklenburg-Western Pomerania,No migration background,Seldom,0.43307,219,25951,0.43221,0.43394
2015,Mecklenburg-Western Pomerania,No migration background,Never,0.06044,32,25951,0.06002,0.06085
2015,Saxony,No migration background,At least once per week,0.12744,147,25951,0.12709,0.12778
2015,Saxony,No migration background,At least once per month,0.33433,516,25951,0.33384,0.33482
2015,Saxony,No migration background,Seldom,0.45290,636,25951,0.45239,0.45342
2015,Saxony,No migration background,Never,0.08533,114,25951,0.08504,0.08562
2015,Saxony,Direct migration background,At least once per month,0.52958,35,25951,0.52624,0.53293
2015,Saxony,Direct migration background,Seldom,0.47042,31,25951,0.46707,0.47376
2015,Saxony-Anhalt,No migration background,At least once per week,0.10965,102,25951,0.10919,0.11011
2015,Saxony-Anhalt,No migration background,At least once per month,0.32274,266,25951,0.32205,0.32343
2015,Saxony-Anhalt,No migration background,Seldom,0.43699,367,25951,0.43626,0.43772
2015,Saxony-Anhalt,No migration background,Never,0.13062,82,25951,0.13012,0.13112
2015,Thuringa,No migration background,At least once per week,0.10173,84,25951,0.10127,0.10219
2015,Thuringa,No migration background,At least once per month,0.31252,273,25951,0.31182,0.31323
2015,Thuringa,No migration background,Seldom,0.47796,433,25951,0.47720,0.47872
2015,Thuringa,No migration background,Never,0.10778,82,25951,0.10731,0.10826
2017,Schleswig-Holstein,No migration background,At least once per week,0.07931,74,25710,0.07895,0.07968
2017,Schleswig-Holstein,No migration background,At least once per month,0.34765,259,25710,0.34700,0.34829
2017,Schleswig-Holstein,No migration background,Seldom,0.48706,359,25710,0.48638,0.48773
2017,Schleswig-Holstein,No migration background,Never,0.08599,63,25710,0.08561,0.08637
2017,Schleswig-Holstein,Direct migration background,At least once per week,0.33910,37,25710,0.33713,0.34108
2017,Schleswig-Holstein,Direct migration background,At least once per month,0.27719,35,25710,0.27533,0.27906
2017,Schleswig-Holstein,Direct migration background,Seldom,0.38370,53,25710,0.38168,0.38573
2017,Hamburg,No migration background,At least once per month,0.18578,67,25710,0.18506,0.18650
2017,Hamburg,No migration background,Seldom,0.53490,174,25710,0.53398,0.53582
2017,Hamburg,No migration background,Never,0.27932,55,25710,0.27849,0.28015
2017,Hamburg,Direct migration background,At least once per month,0.47057,33,25710,0.46816,0.47298
2017,Hamburg,Direct migration background,Seldom,0.52943,40,25710,0.52702,0.53184
2017,Lower Saxony,No migration background,At least once per week,0.12510,305,25710,0.12483,0.12538
2017,Lower Saxony,No migration background,At least once per month,0.33617,748,25710,0.33577,0.33656
2017,Lower Saxony,No migration background,Seldom,0.41940,861,25710,0.41899,0.41982
2017,Lower Saxony,No migration background,Never,0.11933,178,25710,0.11906,0.11960
2017,Lower Saxony,Direct migration background,At least once per week,0.15909,99,25710,0.15833,0.15985
2017,Lower Saxony,Direct migration background,At least once per month,0.27632,157,25710,0.27539,0.27725
2017,Lower Saxony,Direct migration background,Seldom,0.47414,174,25710,0.47310,0.47517
2017,Lower Saxony,Direct migration background,Never,0.09045,39,25710,0.08986,0.09105
2017,Lower Saxony,Indirect migration background,At least once per week,0.26585,33,25710,0.26385,0.26786
2017,Lower Saxony,Indirect migration background,At least once per month,0.38737,45,25710,0.38516,0.38957
2017,Lower Saxony,Indirect migration background,Seldom,0.34678,46,25710,0.34462,0.34894
2017,Bremen,No migration background,At least once per month,0.35723,35,25710,0.35561,0.35885
2017,Bremen,No migration background,Seldom,0.64277,68,25710,0.64115,0.64439
2017,Bremen,Direct migration background,Seldom,1.00000,37,25710,1.00000,1.00000
2017,North Rhine-Westphalia,No migration background,At least once per week,0.11520,500,25710,0.11501,0.11539
2017,North Rhine-Westphalia,No migration background,At least once per month,0.33187,1259,25710,0.33159,0.33214
2017,North Rhine-Westphalia,No migration background,Seldom,0.44790,1694,25710,0.44761,0.44819
2017,North Rhine-Westphalia,No migration background,Never,0.10504,322,25710,0.10486,0.10522
2017,North Rhine-Westphalia,Direct migration background,At least once per week,0.13411,209,25710,0.13369,0.13452
2017,North Rhine-Westphalia,Direct migration background,At least once per month,0.33171,453,25710,0.33114,0.33229
2017,North Rhine-Westphalia,Direct migration background,Seldom,0.44243,489,25710,0.44182,0.44304
2017,North Rhine-Westphalia,Direct migration background,Never,0.09175,96,25710,0.09140,0.09210
2017,North Rhine-Westphalia,Indirect migration background,At least once per week,0.23427,110,25710,0.23345,0.23509
2017,North Rhine-Westphalia,Indirect migration background,At least once per month,0.41061,190,25710,0.40966,0.41156
2017,North Rhine-Westphalia,Indirect migration background,Seldom,0.35512,167,25710,0.35419,0.35604
2017,Hesse,No migration background,At least once per week,0.12302,165,25710,0.12269,0.12335
2017,Hesse,No migration background,At least once per month,0.29315,411,25710,0.29269,0.29360
2017,Hesse,No migration background,Seldom,0.47876,573,25710,0.47826,0.47926
2017,Hesse,No migration background,Never,0.10507,102,25710,0.10476,0.10537
2017,Hesse,Direct migration background,At least once per week,0.18612,65,25710,0.18532,0.18691
2017,Hesse,Direct migration background,At least once per month,0.36991,138,25710,0.36893,0.37090
2017,Hesse,Direct migration background,Seldom,0.33760,142,25710,0.33663,0.33856
2017,Hesse,Direct migration background,Never,0.10638,46,25710,0.10575,0.10700
2017,Hesse,Indirect migration background,At least once per week,0.17996,31,25710,0.17868,0.18124
2017,Hesse,Indirect migration background,At least once per month,0.51409,59,25710,0.51242,0.51576
2017,Hesse,Indirect migration background,Seldom,0.30595,40,25710,0.30441,0.30749
2017,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.14081,144,25710,0.14041,0.14120
2017,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.34923,353,25710,0.34868,0.34977
2017,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.39074,437,25710,0.39019,0.39130
2017,"Rhineland-Palatinate, Saarland",No migration background,Never,0.11922,109,25710,0.11885,0.11959
2017,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.13850,80,25710,0.13772,0.13929
2017,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.30285,139,25710,0.30180,0.30390
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.44543,120,25710,0.44429,0.44656
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.11322,35,25710,0.11250,0.11394
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,At least once per month,0.31897,31,25710,0.31691,0.32102
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,Seldom,0.68103,51,25710,0.67898,0.68309
2017,Baden-Wuerttemberg,No migration background,At least once per week,0.14362,276,25710,0.14335,0.14389
2017,Baden-Wuerttemberg,No migration background,At least once per month,0.35872,795,25710,0.35835,0.35909
2017,Baden-Wuerttemberg,No migration background,Seldom,0.38517,860,25710,0.38479,0.38554
2017,Baden-Wuerttemberg,No migration background,Never,0.11249,163,25710,0.11225,0.11274
2017,Baden-Wuerttemberg,Direct migration background,At least once per week,0.16953,106,25710,0.16899,0.17008
2017,Baden-Wuerttemberg,Direct migration background,At least once per month,0.33777,214,25710,0.33709,0.33846
2017,Baden-Wuerttemberg,Direct migration background,Seldom,0.39469,256,25710,0.39398,0.39540
2017,Baden-Wuerttemberg,Direct migration background,Never,0.09800,64,25710,0.09757,0.09844
2017,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.19337,48,25710,0.19242,0.19431
2017,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.48173,114,25710,0.48053,0.48292
2017,Baden-Wuerttemberg,Indirect migration background,Seldom,0.32490,100,25710,0.32378,0.32602
2017,Bavaria,No migration background,At least once per week,0.15148,453,25710,0.15123,0.15173
2017,Bavaria,No migration background,At least once per month,0.33932,1093,25710,0.33899,0.33965
2017,Bavaria,No migration background,Seldom,0.40677,1301,25710,0.40643,0.40711
2017,Bavaria,No migration background,Never,0.10243,267,25710,0.10222,0.10265
2017,Bavaria,Direct migration background,At least once per week,0.16488,127,25710,0.16434,0.16542
2017,Bavaria,Direct migration background,At least once per month,0.32603,306,25710,0.32534,0.32671
2017,Bavaria,Direct migration background,Seldom,0.39202,318,25710,0.39131,0.39273
2017,Bavaria,Direct migration background,Never,0.11707,87,25710,0.11660,0.11754
2017,Bavaria,Indirect migration background,At least once per week,0.20126,47,25710,0.20024,0.20227
2017,Bavaria,Indirect migration background,At least once per month,0.35467,97,25710,0.35346,0.35588
2017,Bavaria,Indirect migration background,Seldom,0.44407,91,25710,0.44281,0.44533
2017,Berlin,No migration background,At least once per week,0.11715,87,25710,0.11674,0.11756
2017,Berlin,No migration background,At least once per month,0.26439,231,25710,0.26384,0.26495
2017,Berlin,No migration background,Seldom,0.50243,377,25710,0.50180,0.50307
2017,Berlin,No migration background,Never,0.11602,73,25710,0.11562,0.11643
2017,Berlin,Direct migration background,At least once per month,0.57278,63,25710,0.57103,0.57454
2017,Berlin,Direct migration background,Seldom,0.42722,59,25710,0.42546,0.42897
2017,Brandenburg,No migration background,At least once per week,0.10541,90,25710,0.10498,0.10584
2017,Brandenburg,No migration background,At least once per month,0.30045,305,25710,0.29981,0.30110
2017,Brandenburg,No migration background,Seldom,0.49392,441,25710,0.49322,0.49463
2017,Brandenburg,No migration background,Never,0.10021,78,25710,0.09979,0.10064
2017,Brandenburg,Direct migration background,Seldom,1.00000,45,25710,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.20032,109,25710,0.19961,0.20103
2017,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.34453,198,25710,0.34369,0.34537
2017,Mecklenburg-Western Pomerania,No migration background,Seldom,0.40029,203,25710,0.39942,0.40116
2017,Mecklenburg-Western Pomerania,No migration background,Never,0.05486,36,25710,0.05445,0.05526
2017,Saxony,No migration background,At least once per week,0.12282,182,25710,0.12248,0.12317
2017,Saxony,No migration background,At least once per month,0.40538,615,25710,0.40486,0.40589
2017,Saxony,No migration background,Seldom,0.38706,637,25710,0.38655,0.38758
2017,Saxony,No migration background,Never,0.08474,119,25710,0.08445,0.08503
2017,Saxony-Anhalt,No migration background,At least once per week,0.16069,133,25710,0.16015,0.16122
2017,Saxony-Anhalt,No migration background,At least once per month,0.32953,290,25710,0.32885,0.33022
2017,Saxony-Anhalt,No migration background,Seldom,0.40914,361,25710,0.40843,0.40986
2017,Saxony-Anhalt,No migration background,Never,0.10064,73,25710,0.10020,0.10108
2017,Thuringa,No migration background,At least once per week,0.14006,106,25710,0.13953,0.14059
2017,Thuringa,No migration background,At least once per month,0.30618,299,25710,0.30547,0.30689
2017,Thuringa,No migration background,Seldom,0.43264,380,25710,0.43189,0.43340
2017,Thuringa,No migration background,Never,0.12112,103,25710,0.12062,0.12162
