"pli0095_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2011","Realschule","Westdeutschland","2351","","",""
"Seltener","2011","Realschule","Ostdeutschland","1065","","",""
"Seltener","2011","(Fach-)Abitur","Westdeutschland","1296","","",""
"Seltener","2011","(Fach-)Abitur","Ostdeutschland","213","","",""
"Seltener","2011","AkademikerIn","Westdeutschland","2313","","",""
"Seltener","2011","AkademikerIn","Ostdeutschland","785","0.486614223834795","0.461787575054383","0.511440872615207"
"Nie","2011","(noch) kein Abschluss","Westdeutschland","100","","",""
"Nie","2011","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Nie","2011","Hauptschule","Westdeutschland","1199","","",""
"Nie","2011","Hauptschule","Ostdeutschland","261","","",""
"Nie","2011","Realschule","Westdeutschland","442","0.0929328810675473","0.0851717883161318","0.100693973818963"
"Nie","2011","Realschule","Ostdeutschland","164","","",""
"Nie","2011","(Fach-)Abitur","Westdeutschland","238","","",""
"Nie","2011","(Fach-)Abitur","Ostdeutschland","33","0.0575459066519074","0.0383940340509362","0.0766977792528787"
"Nie","2011","AkademikerIn","Westdeutschland","424","0.0963157813929984","0.0878224064420411","0.104809156343956"
"Nie","2011","AkademikerIn","Ostdeutschland","109","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2012","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2012","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2012","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2012","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2012","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2012","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2012","Hauptschule","Westdeutschland","","","",""
"Seltener","2012","Hauptschule","Ostdeutschland","","","",""
"Seltener","2012","Realschule","Westdeutschland","","","",""
"Seltener","2012","Realschule","Ostdeutschland","","","",""
"Seltener","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2012","AkademikerIn","Westdeutschland","","","",""
"Seltener","2012","AkademikerIn","Ostdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2012","Hauptschule","Westdeutschland","","","",""
"Nie","2012","Hauptschule","Ostdeutschland","","","",""
"Nie","2012","Realschule","Westdeutschland","","","",""
"Nie","2012","Realschule","Ostdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2012","AkademikerIn","Westdeutschland","","","",""
"Nie","2012","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2013","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2013","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2013","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2013","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2013","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2013","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2013","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2013","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2013","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2013","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2013","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2013","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2013","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2013","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2013","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2013","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2013","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2013","Hauptschule","Westdeutschland","","","",""
"Seltener","2013","Hauptschule","Ostdeutschland","","","",""
"Seltener","2013","Realschule","Westdeutschland","","","",""
"Seltener","2013","Realschule","Ostdeutschland","","","",""
"Seltener","2013","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2013","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2013","AkademikerIn","Westdeutschland","","","",""
"Seltener","2013","AkademikerIn","Ostdeutschland","","","",""
"Nie","2013","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2013","Hauptschule","Westdeutschland","","","",""
"Nie","2013","Hauptschule","Ostdeutschland","","","",""
"Nie","2013","Realschule","Westdeutschland","","","",""
"Nie","2013","Realschule","Ostdeutschland","","","",""
"Nie","2013","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2013","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2013","AkademikerIn","Westdeutschland","","","",""
"Nie","2013","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2014","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2014","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2014","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2014","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2014","Hauptschule","Westdeutschland","","","",""
"Seltener","2014","Hauptschule","Ostdeutschland","","","",""
"Seltener","2014","Realschule","Westdeutschland","","","",""
"Seltener","2014","Realschule","Ostdeutschland","","","",""
"Seltener","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2014","AkademikerIn","Westdeutschland","","","",""
"Seltener","2014","AkademikerIn","Ostdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2014","Hauptschule","Westdeutschland","","","",""
"Nie","2014","Hauptschule","Ostdeutschland","","","",""
"Nie","2014","Realschule","Westdeutschland","","","",""
"Nie","2014","Realschule","Ostdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2014","AkademikerIn","Westdeutschland","","","",""
"Nie","2014","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Westdeutschland","177","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Ostdeutschland","28","","",""
"Min 1x pro Woche","2015","Hauptschule","Westdeutschland","922","0.114296719537165","0.106610192457666","0.121983246616664"
"Min 1x pro Woche","2015","Hauptschule","Ostdeutschland","135","","",""
"Min 1x pro Woche","2015","Realschule","Westdeutschland","613","0.121153529035071","0.111669122632747","0.130637935437395"
"Min 1x pro Woche","2015","Realschule","Ostdeutschland","237","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Westdeutschland","520","0.128342844312796","0.117457730030921","0.139227958594672"
"Min 1x pro Woche","2015","(Fach-)Abitur","Ostdeutschland","55","0.0982593940470807","0.0726996156902867","0.123819172403875"
"Min 1x pro Woche","2015","AkademikerIn","Westdeutschland","512","0.0876633301740463","0.0798221765233063","0.0955044838247863"
"Min 1x pro Woche","2015","AkademikerIn","Ostdeutschland","141","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Westdeutschland","291","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Min 1x pro Monat","2015","Hauptschule","Westdeutschland","2068","","",""
"Min 1x pro Monat","2015","Hauptschule","Ostdeutschland","317","0.240977575899381","0.216779931680045","0.265175220118717"
"Min 1x pro Monat","2015","Realschule","Westdeutschland","1589","","",""
"Min 1x pro Monat","2015","Realschule","Ostdeutschland","699","0.328439129933705","0.307882068176716","0.348996191690694"
"Min 1x pro Monat","2015","(Fach-)Abitur","Westdeutschland","1364","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Ostdeutschland","217","","",""
"Min 1x pro Monat","2015","AkademikerIn","Westdeutschland","1659","","",""
"Min 1x pro Monat","2015","AkademikerIn","Ostdeutschland","480","0.318672287612114","0.294393888472095","0.342950686752132"
"Seltener","2015","(noch) kein Abschluss","Westdeutschland","291","","",""
"Seltener","2015","(noch) kein Abschluss","Ostdeutschland","40","0.335248254504539","0.249340552446757","0.421155956562321"
"Seltener","2015","Hauptschule","Westdeutschland","2746","","",""
"Seltener","2015","Hauptschule","Ostdeutschland","514","0.438717032960527","0.410640682969909","0.466793382951144"
"Seltener","2015","Realschule","Westdeutschland","2053","","",""
"Seltener","2015","Realschule","Ostdeutschland","961","0.48719151404314","0.465312972810564","0.509070055275715"
"Seltener","2015","(Fach-)Abitur","Westdeutschland","1511","","",""
"Seltener","2015","(Fach-)Abitur","Ostdeutschland","227","","",""
"Seltener","2015","AkademikerIn","Westdeutschland","2442","","",""
"Seltener","2015","AkademikerIn","Ostdeutschland","706","0.529746283962735","0.503740500108429","0.55575206781704"
"Nie","2015","(noch) kein Abschluss","Westdeutschland","87","0.126134734491796","0.103762853684287","0.148506615299305"
"Nie","2015","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Nie","2015","Hauptschule","Westdeutschland","846","0.160387040239662","0.151521741899718","0.169252338579606"
"Nie","2015","Hauptschule","Ostdeutschland","234","","",""
"Nie","2015","Realschule","Westdeutschland","292","","",""
"Nie","2015","Realschule","Ostdeutschland","108","","",""
"Nie","2015","(Fach-)Abitur","Westdeutschland","232","","",""
"Nie","2015","(Fach-)Abitur","Ostdeutschland","22","","",""
"Nie","2015","AkademikerIn","Westdeutschland","384","0.0841953387661757","0.0764962581788167","0.0918944193535347"
"Nie","2015","AkademikerIn","Ostdeutschland","88","0.0683900012270356","0.0552382602341812","0.08154174221989"
"Min 1x pro Woche","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2016","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2016","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2016","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2016","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2016","Hauptschule","Westdeutschland","","","",""
"Seltener","2016","Hauptschule","Ostdeutschland","","","",""
"Seltener","2016","Realschule","Westdeutschland","","","",""
"Seltener","2016","Realschule","Ostdeutschland","","","",""
"Seltener","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2016","AkademikerIn","Westdeutschland","","","",""
"Seltener","2016","AkademikerIn","Ostdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2016","Hauptschule","Westdeutschland","","","",""
"Nie","2016","Hauptschule","Ostdeutschland","","","",""
"Nie","2016","Realschule","Westdeutschland","","","",""
"Nie","2016","Realschule","Ostdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2016","AkademikerIn","Westdeutschland","","","",""
"Nie","2016","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Westdeutschland","159","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Min 1x pro Woche","2017","Hauptschule","Westdeutschland","928","0.140267086710124","0.131518811858586","0.149015361561662"
"Min 1x pro Woche","2017","Hauptschule","Ostdeutschland","131","","",""
"Min 1x pro Woche","2017","Realschule","Westdeutschland","689","0.132863715514054","0.123196773347057","0.14253065768105"
"Min 1x pro Woche","2017","Realschule","Ostdeutschland","308","0.142553212305439","0.127913956652513","0.157192467958366"
"Min 1x pro Woche","2017","(Fach-)Abitur","Westdeutschland","569","0.143567788009412","0.132036266489591","0.155099309529232"
"Min 1x pro Woche","2017","(Fach-)Abitur","Ostdeutschland","88","0.15326830032099","0.124273519876557","0.182263080765422"
"Min 1x pro Woche","2017","AkademikerIn","Westdeutschland","577","0.11597006196529","0.107156518667779","0.124783605262801"
"Min 1x pro Woche","2017","AkademikerIn","Ostdeutschland","172","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Westdeutschland","288","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Ostdeutschland","39","0.253971133687327","0.177967770002692","0.329974497371962"
"Min 1x pro Monat","2017","Hauptschule","Westdeutschland","1944","","",""
"Min 1x pro Monat","2017","Hauptschule","Ostdeutschland","305","0.265344881675459","0.239205824080864","0.291483939270053"
"Min 1x pro Monat","2017","Realschule","Westdeutschland","1707","","",""
"Min 1x pro Monat","2017","Realschule","Ostdeutschland","822","0.378315093599048","0.358008414852622","0.398621772345474"
"Min 1x pro Monat","2017","(Fach-)Abitur","Westdeutschland","1311","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Ostdeutschland","248","","",""
"Min 1x pro Monat","2017","AkademikerIn","Westdeutschland","1790","","",""
"Min 1x pro Monat","2017","AkademikerIn","Ostdeutschland","491","0.33198249624604","0.30756599169227","0.35639900079981"
"Seltener","2017","(noch) kein Abschluss","Westdeutschland","282","","",""
"Seltener","2017","(noch) kein Abschluss","Ostdeutschland","43","0.373477896397079","0.289015486394547","0.457940306399611"
"Seltener","2017","Hauptschule","Westdeutschland","2428","","",""
"Seltener","2017","Hauptschule","Ostdeutschland","439","0.395000356335062","0.366058984230726","0.423941728439397"
"Seltener","2017","Realschule","Westdeutschland","2000","","",""
"Seltener","2017","Realschule","Ostdeutschland","940","0.427023654931045","0.406311694137751","0.447735615724338"
"Seltener","2017","(Fach-)Abitur","Westdeutschland","1447","","",""
"Seltener","2017","(Fach-)Abitur","Ostdeutschland","225","","",""
"Seltener","2017","AkademikerIn","Westdeutschland","2347","","",""
"Seltener","2017","AkademikerIn","Ostdeutschland","679","0.469449696291234","0.443574134265949","0.495325258316519"
"Nie","2017","(noch) kein Abschluss","Westdeutschland","79","0.11486746185679","0.0928815199505741","0.136853403763006"
"Nie","2017","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Nie","2017","Hauptschule","Westdeutschland","753","0.154798649144246","0.145686382312897","0.163910915975595"
"Nie","2017","Hauptschule","Ostdeutschland","221","","",""
"Nie","2017","Realschule","Westdeutschland","340","0.0885120679419428","0.0804226187915265","0.0966015170923591"
"Nie","2017","Realschule","Ostdeutschland","121","","",""
"Nie","2017","(Fach-)Abitur","Westdeutschland","225","","",""
"Nie","2017","(Fach-)Abitur","Ostdeutschland","32","0.0656804113941002","0.045742190481103","0.0856186323070974"
"Nie","2017","AkademikerIn","Westdeutschland","356","0.0793733676214687","0.0719325050770473","0.0868142301658902"
"Nie","2017","AkademikerIn","Ostdeutschland","87","0.0765623432992513","0.0627761813639343","0.0903485052345682"
