"plh0258_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Andere Religionsgemeinschaft","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2012","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2012","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2012","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","2012","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2012","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","2012","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2012","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2012","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2012","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2012","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2012","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2012","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2012","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2012","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","2013","16-34 Jahre alt","kein Migrationshintergrund","35","0.326333040843139","0.237492877215494","0.415173204470784"
"Katholisch","2013","16-34 Jahre alt","direkter Migrationshintergrund","281","0.214532148756922","0.192277502486137","0.236786795027708"
"Katholisch","2013","16-34 Jahre alt","indirekter Migrationshintergrund","157","0.196793765032996","0.16769277822563","0.225894751840362"
"Katholisch","2013","35-65 Jahre alt","kein Migrationshintergrund","55","0.262178233393337","0.201526047926168","0.322830418860507"
"Katholisch","2013","35-65 Jahre alt","direkter Migrationshintergrund","534","0.22847213142559","0.211354623252984","0.245589639598196"
"Katholisch","2013","35-65 Jahre alt","indirekter Migrationshintergrund","51","0.18279588180539","0.130768899377813","0.234822864232968"
"Katholisch","2013","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2013","16-34 Jahre alt","direkter Migrationshintergrund","188","0.140158349573795","0.121337942018147","0.158978757129443"
"Evangelisch","2013","16-34 Jahre alt","indirekter Migrationshintergrund","39","0.0699123864801109","0.0512474074171424","0.0885773655430794"
"Evangelisch","2013","35-65 Jahre alt","kein Migrationshintergrund","55","0.317239695844372","0.253059609016863","0.381419782671881"
"Evangelisch","2013","35-65 Jahre alt","direkter Migrationshintergrund","319","0.126223400882411","0.112683413434806","0.139763388330017"
"Evangelisch","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2013","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2013","35-65 Jahre alt","direkter Migrationshintergrund","38","0.0175037712889684","0.0121571505417482","0.0228503920361886"
"Andere christlische Religionsgemeinschaft","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2013","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2013","16-34 Jahre alt","direkter Migrationshintergrund","95","0.0855134577288639","0.0703528646785295","0.100674050779198"
"Islamische Religionsgemeinschaft","2013","16-34 Jahre alt","indirekter Migrationshintergrund","54","0.0799849209655591","0.0601289995227426","0.0998408424083755"
"Islamische Religionsgemeinschaft","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2013","35-65 Jahre alt","direkter Migrationshintergrund","103","0.0477962292470388","0.0390984198868929","0.0564940386071848"
"Islamische Religionsgemeinschaft","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2013","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2013","16-34 Jahre alt","direkter Migrationshintergrund","71","0.0549690503723008","0.0426126369572899","0.0673254637873116"
"Andere Religionsgemeinschaft","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2013","35-65 Jahre alt","direkter Migrationshintergrund","98","0.0516687481920674","0.0426438539872201","0.0606936423969147"
"Andere Religionsgemeinschaft","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2013","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2013","16-34 Jahre alt","kein Migrationshintergrund","37","0.344527543627285","0.254485488354035","0.434569598900536"
"Konfessionslos","2013","16-34 Jahre alt","direkter Migrationshintergrund","324","0.264617231582289","0.240701917845297","0.288532545319282"
"Konfessionslos","2013","16-34 Jahre alt","indirekter Migrationshintergrund","144","0.218022730190455","0.187799807184987","0.248245653195923"
"Konfessionslos","2013","35-65 Jahre alt","kein Migrationshintergrund","88","0.409110101430256","0.341307588442274","0.476912614418237"
"Konfessionslos","2013","35-65 Jahre alt","direkter Migrationshintergrund","535","0.238420710679578","0.22104759665919","0.255793824699966"
"Konfessionslos","2013","35-65 Jahre alt","indirekter Migrationshintergrund","60","0.320096237021226","0.257298474907941","0.382893999134511"
"Konfessionslos","2013","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2013","16-34 Jahre alt","direkter Migrationshintergrund","157","0.0738299014320816","0.0596533101255539","0.0880064927386094"
"Christlich orthodox","2013","16-34 Jahre alt","indirekter Migrationshintergrund","67","0.0434149875860322","0.0284983774227459","0.0583315977493184"
"Christlich orthodox","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2013","35-65 Jahre alt","direkter Migrationshintergrund","327","0.0881240849204993","0.0765666009181983","0.0996815689228003"
"Christlich orthodox","2013","35-65 Jahre alt","indirekter Migrationshintergrund","31","0.0683940341822252","0.0344154403879893","0.102372627976461"
"Christlich orthodox","2013","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2013","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2013","16-34 Jahre alt","direkter Migrationshintergrund","133","0.111731753811963","0.0946524299525591","0.128811077671368"
"Sunnitische Rel.gemeinschaft","2013","16-34 Jahre alt","indirekter Migrationshintergrund","200","0.298982128482125","0.265472032421378","0.332492224542872"
"Sunnitische Rel.gemeinschaft","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2013","35-65 Jahre alt","direkter Migrationshintergrund","287","0.160368192470249","0.145407500657874","0.175328884282625"
"Sunnitische Rel.gemeinschaft","2013","35-65 Jahre alt","indirekter Migrationshintergrund","33","0.23139737249531","0.174628495303896","0.288166249686723"
"Sunnitische Rel.gemeinschaft","2013","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2013","35-65 Jahre alt","direkter Migrationshintergrund","42","0.0260988863102824","0.019598838706003","0.0325989339145618"
"Alevitische Rel.gemeinschaft","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2013","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2013","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2014","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2014","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2014","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2014","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2014","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2014","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2014","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2014","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2014","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2014","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2014","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","2015","16-34 Jahre alt","kein Migrationshintergrund","1083","0.289771901339416","0.27523856789749","0.304305234781343"
"Katholisch","2015","16-34 Jahre alt","direkter Migrationshintergrund","467","0.24424769004917","0.225124331814788","0.263371048283552"
"Katholisch","2015","16-34 Jahre alt","indirekter Migrationshintergrund","257","0.279351562860981","0.251430655209293","0.307272470512669"
"Katholisch","2015","35-65 Jahre alt","kein Migrationshintergrund","3131","0.284333371306672","0.275895823985904","0.292770918627441"
"Katholisch","2015","35-65 Jahre alt","direkter Migrationshintergrund","960","0.310850061419787","0.295579514157156","0.326120608682419"
"Katholisch","2015","35-65 Jahre alt","indirekter Migrationshintergrund","207","0.29580409920745","0.261525475591969","0.33008272282293"
"Katholisch","2015","66 und älter","kein Migrationshintergrund","1210","0.288250264195162","0.275010402329009","0.301490126061316"
"Katholisch","2015","66 und älter","direkter Migrationshintergrund","160","0.415609519617859","0.369190233996372","0.462028805239345"
"Katholisch","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2015","16-34 Jahre alt","kein Migrationshintergrund","1337","0.35908311087632","0.3437144323986","0.374451789354041"
"Evangelisch","2015","16-34 Jahre alt","direkter Migrationshintergrund","268","0.187457147305832","0.170085807105594","0.204828487506071"
"Evangelisch","2015","16-34 Jahre alt","indirekter Migrationshintergrund","151","0.17108794972436","0.147653422708631","0.194522476740089"
"Evangelisch","2015","35-65 Jahre alt","kein Migrationshintergrund","3468","0.299848898298284","0.291278637500005","0.308419159096563"
"Evangelisch","2015","35-65 Jahre alt","direkter Migrationshintergrund","465","0.122120747804416","0.111317996406099","0.132923499202734"
"Evangelisch","2015","35-65 Jahre alt","indirekter Migrationshintergrund","111","0.212157168693913","0.181451173021537","0.242863164366288"
"Evangelisch","2015","66 und älter","kein Migrationshintergrund","1852","0.435028383702453","0.420537093574726","0.449519673830179"
"Evangelisch","2015","66 und älter","direkter Migrationshintergrund","105","0.236910970137446","0.19686264727184","0.276959293003052"
"Evangelisch","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2015","16-34 Jahre alt","kein Migrationshintergrund","45","0.00908639073260617","0.00604654336355974","0.0121262381016526"
"Andere christlische Religionsgemeinschaft","2015","16-34 Jahre alt","direkter Migrationshintergrund","57","0.0219622403337631","0.0154388206844491","0.0284856599830772"
"Andere christlische Religionsgemeinschaft","2015","16-34 Jahre alt","indirekter Migrationshintergrund","45","0.0217833074050996","0.0126994208926551","0.0308671939175442"
"Andere christlische Religionsgemeinschaft","2015","35-65 Jahre alt","kein Migrationshintergrund","156","0.0150175113038904","0.0127426225722092","0.0172924000355715"
"Andere christlische Religionsgemeinschaft","2015","35-65 Jahre alt","direkter Migrationshintergrund","204","0.0541287279349217","0.0466633432755147","0.0615941125943288"
"Andere christlische Religionsgemeinschaft","2015","35-65 Jahre alt","indirekter Migrationshintergrund","40","0.0515922445377647","0.0349786236997657","0.0682058653757638"
"Andere christlische Religionsgemeinschaft","2015","66 und älter","kein Migrationshintergrund","53","0.0143987822066218","0.0109166244966583","0.0178809399165853"
"Andere christlische Religionsgemeinschaft","2015","66 und älter","direkter Migrationshintergrund","38","0.0910679640468224","0.0639690016754852","0.11816692641816"
"Andere christlische Religionsgemeinschaft","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2015","16-34 Jahre alt","direkter Migrationshintergrund","145","0.0651619217572588","0.054176308003215","0.0761475355113025"
"Islamische Religionsgemeinschaft","2015","16-34 Jahre alt","indirekter Migrationshintergrund","140","0.122484961776494","0.102083516988121","0.142886406564867"
