"plh0258_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Alevitische Rel.gemeinschaft","2011","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2011","AkademikerInnen","","","",""
"Mehrfachnennung","2011","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2011","Hauptschulabschluss","","","",""
"Mehrfachnennung","2011","Realschulabschluss","","","",""
"Mehrfachnennung","2011","(Fach-)Abitur","","","",""
"Mehrfachnennung","2011","AkademikerInnen","","","",""
"Katholisch","2012","(noch) kein Abschluss","","","",""
"Katholisch","2012","Hauptschulabschluss","","","",""
"Katholisch","2012","Realschulabschluss","","","",""
"Katholisch","2012","(Fach-)Abitur","","","",""
"Katholisch","2012","AkademikerInnen","","","",""
"Evangelisch","2012","(noch) kein Abschluss","","","",""
"Evangelisch","2012","Hauptschulabschluss","","","",""
"Evangelisch","2012","Realschulabschluss","","","",""
"Evangelisch","2012","(Fach-)Abitur","","","",""
"Evangelisch","2012","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2012","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2012","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2012","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2012","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2012","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2012","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2012","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2012","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2012","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2012","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2012","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2012","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2012","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2012","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2012","AkademikerInnen","","","",""
"Konfessionslos","2012","(noch) kein Abschluss","","","",""
"Konfessionslos","2012","Hauptschulabschluss","","","",""
"Konfessionslos","2012","Realschulabschluss","","","",""
"Konfessionslos","2012","(Fach-)Abitur","","","",""
"Konfessionslos","2012","AkademikerInnen","","","",""
"Christlich orthodox","2012","(noch) kein Abschluss","","","",""
"Christlich orthodox","2012","Hauptschulabschluss","","","",""
"Christlich orthodox","2012","Realschulabschluss","","","",""
"Christlich orthodox","2012","(Fach-)Abitur","","","",""
"Christlich orthodox","2012","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2012","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2012","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2012","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2012","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2012","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2012","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2012","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2012","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2012","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2012","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2012","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2012","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2012","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2012","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2012","AkademikerInnen","","","",""
"Mehrfachnennung","2012","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2012","Hauptschulabschluss","","","",""
"Mehrfachnennung","2012","Realschulabschluss","","","",""
"Mehrfachnennung","2012","(Fach-)Abitur","","","",""
"Mehrfachnennung","2012","AkademikerInnen","","","",""
"Katholisch","2013","(noch) kein Abschluss","77","0.128956242346914","0.0990359561664602","0.158876528527368"
"Katholisch","2013","Hauptschulabschluss","375","0.227444661701738","0.207126150371637","0.247763173031839"
"Katholisch","2013","Realschulabschluss","123","0.190526608668759","0.157586056336477","0.223467161001042"
"Katholisch","2013","(Fach-)Abitur","294","0.262331669692652","0.237082055484412","0.287581283900891"
"Katholisch","2013","AkademikerInnen","246","0.225544601049109","0.199718221788709","0.251370980309509"
"Evangelisch","2013","(noch) kein Abschluss","41","0.0692100605742434","0.0465513586225234","0.0918687625259634"
"Evangelisch","2013","Hauptschulabschluss","269","0.146469066506552","0.129330606237315","0.163607526775789"
"Evangelisch","2013","Realschulabschluss","87","0.153225645048238","0.123012123528342","0.183439166568133"
"Evangelisch","2013","(Fach-)Abitur","155","0.138711457618658","0.118872021769309","0.158550893468007"
"Evangelisch","2013","AkademikerInnen","103","0.110543328029964","0.0911667194227392","0.129919936637189"
"Andere christlische Religionsgemeinschaft","2013","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2013","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2013","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2013","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2013","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2013","(noch) kein Abschluss","47","0.0954953112558132","0.0692578985027535","0.121732724008873"
"Islamische Religionsgemeinschaft","2013","Hauptschulabschluss","111","0.0826849419502143","0.0693355437833572","0.0960343401170714"
"Islamische Religionsgemeinschaft","2013","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2013","(Fach-)Abitur","58","0.0597781849466181","0.0461704657200004","0.0733859041732357"
"Islamische Religionsgemeinschaft","2013","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2013","(noch) kein Abschluss","36","0.0688599450068856","0.0462543776098149","0.0914655124039564"
"Andere Religionsgemeinschaft","2013","Hauptschulabschluss","50","0.035816642406186","0.0268089932243954","0.0448242915879765"
"Andere Religionsgemeinschaft","2013","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2013","(Fach-)Abitur","42","0.0422502379900583","0.030704028790403","0.0537964471897136"
"Andere Religionsgemeinschaft","2013","AkademikerInnen","37","0.047722577772785","0.0345493320858459","0.060895823459724"
"Konfessionslos","2013","(noch) kein Abschluss","89","0.227953145687429","0.190501647498977","0.265404643875881"
"Konfessionslos","2013","Hauptschulabschluss","324","0.198486719121841","0.17915322723294","0.217820211010742"
"Konfessionslos","2013","Realschulabschluss","142","0.270204486308777","0.23295685652536","0.307452116092195"
"Konfessionslos","2013","(Fach-)Abitur","281","0.222806350560829","0.198921241972941","0.246691459148717"
"Konfessionslos","2013","AkademikerInnen","352","0.377468241631215","0.347513190476049","0.407423292786381"
"Christlich orthodox","2013","(noch) kein Abschluss","42","0.0474441506659691","0.0284656834399007","0.0664226178920374"
"Christlich orthodox","2013","Hauptschulabschluss","183","0.0595294735363751","0.0480604134436346","0.0709985336291157"
"Christlich orthodox","2013","Realschulabschluss","37","0.042092406808987","0.0252495616092427","0.0589352520087313"
"Christlich orthodox","2013","(Fach-)Abitur","165","0.0822042998730732","0.0664383880753281","0.0979702116708183"
"Christlich orthodox","2013","AkademikerInnen","159","0.0981928523245909","0.0798043704893494","0.116581334159832"
"Schiitische Rel.gemeinschaft","2013","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2013","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2013","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2013","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2013","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2013","(noch) kein Abschluss","112","0.271965586971633","0.232241172626838","0.311690001316427"
"Sunnitische Rel.gemeinschaft","2013","Hauptschulabschluss","256","0.190046913545975","0.171029582994175","0.209064244097774"
"Sunnitische Rel.gemeinschaft","2013","Realschulabschluss","88","0.201200212366478","0.167573457541252","0.234826967191704"
"Sunnitische Rel.gemeinschaft","2013","(Fach-)Abitur","127","0.145970188002871","0.125704217088072","0.166236158917669"
"Sunnitische Rel.gemeinschaft","2013","AkademikerInnen","62","0.0960819094956325","0.0778708818984731","0.114292937092792"
"Alevitische Rel.gemeinschaft","2013","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2013","Hauptschulabschluss","35","0.0326312375591345","0.0240192773468702","0.0412431977713987"
"Alevitische Rel.gemeinschaft","2013","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2013","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2013","AkademikerInnen","","","",""
"Mehrfachnennung","2013","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2013","Hauptschulabschluss","","","",""
"Mehrfachnennung","2013","Realschulabschluss","","","",""
"Mehrfachnennung","2013","(Fach-)Abitur","","","",""
"Mehrfachnennung","2013","AkademikerInnen","","","",""
"Katholisch","2014","(noch) kein Abschluss","","","",""
"Katholisch","2014","Hauptschulabschluss","","","",""
"Katholisch","2014","Realschulabschluss","","","",""
"Katholisch","2014","(Fach-)Abitur","","","",""
"Katholisch","2014","AkademikerInnen","","","",""
"Evangelisch","2014","(noch) kein Abschluss","","","",""
"Evangelisch","2014","Hauptschulabschluss","","","",""
"Evangelisch","2014","Realschulabschluss","","","",""
"Evangelisch","2014","(Fach-)Abitur","","","",""
"Evangelisch","2014","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2014","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2014","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2014","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2014","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2014","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2014","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2014","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2014","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2014","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2014","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2014","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2014","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2014","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2014","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2014","AkademikerInnen","","","",""
"Konfessionslos","2014","(noch) kein Abschluss","","","",""
"Konfessionslos","2014","Hauptschulabschluss","","","",""
"Konfessionslos","2014","Realschulabschluss","","","",""
"Konfessionslos","2014","(Fach-)Abitur","","","",""
"Konfessionslos","2014","AkademikerInnen","","","",""
"Christlich orthodox","2014","(noch) kein Abschluss","","","",""
"Christlich orthodox","2014","Hauptschulabschluss","","","",""
"Christlich orthodox","2014","Realschulabschluss","","","",""
"Christlich orthodox","2014","(Fach-)Abitur","","","",""
"Christlich orthodox","2014","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2014","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2014","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2014","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2014","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2014","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2014","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2014","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2014","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2014","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2014","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2014","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2014","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2014","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2014","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2014","AkademikerInnen","","","",""
"Mehrfachnennung","2014","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2014","Hauptschulabschluss","","","",""
"Mehrfachnennung","2014","Realschulabschluss","","","",""
"Mehrfachnennung","2014","(Fach-)Abitur","","","",""
"Mehrfachnennung","2014","AkademikerInnen","","","",""
"Katholisch","2015","(noch) kein Abschluss","216","0.260723494131255","0.233052268847599","0.288394719414911"
"Katholisch","2015","Hauptschulabschluss","2536","0.3448126393224","0.334281381098454","0.355343897546347"
"Katholisch","2015","Realschulabschluss","1579","0.233772149088178","0.223521863932101","0.244022434244255"
"Katholisch","2015","(Fach-)Abitur","1262","0.294315532235304","0.280491596011674","0.308139468458934"
"Katholisch","2015","AkademikerInnen","1640","0.274294597135336","0.263380113148925","0.285209081121746"
"Evangelisch","2015","(noch) kein Abschluss","231","0.259779410668049","0.23214069882386","0.287418122512238"
"Evangelisch","2015","Hauptschulabschluss","2416","0.335864684505268","0.32540023526506","0.346329133745476"
"Evangelisch","2015","Realschulabschluss","1955","0.297946086628401","0.286869277533727","0.309022895723076"
"Evangelisch","2015","(Fach-)Abitur","1131","0.310197715357045","0.296166300582248","0.324229130131842"
"Evangelisch","2015","AkademikerInnen","1775","0.300492598908939","0.289276871382685","0.311708326435192"
"Andere christlische Religionsgemeinschaft","2015","(noch) kein Abschluss","30","0.0199109929110164","0.0111063028669758","0.0287156829550571"
"Andere christlische Religionsgemeinschaft","2015","Hauptschulabschluss","186","0.0200234589260985","0.0169197333978567","0.0231271844543402"
"Andere christlische Religionsgemeinschaft","2015","Realschulabschluss","133","0.0148581233211994","0.0119279590708741","0.0177882875715247"
"Andere christlische Religionsgemeinschaft","2015","(Fach-)Abitur","127","0.0301593444324929","0.0249715710978572","0.0353471177671287"
"Andere christlische Religionsgemeinschaft","2015","AkademikerInnen","150","0.0210786256304561","0.0175645633517976","0.0245926879091147"
"Islamische Religionsgemeinschaft","2015","(noch) kein Abschluss","118","0.116473479470017","0.0962545492315325","0.136692409708501"
"Islamische Religionsgemeinschaft","2015","Hauptschulabschluss","315","0.0302751708184763","0.0264787576005858","0.0340715840363668"
"Islamische Religionsgemeinschaft","2015","Realschulabschluss","84","0.00931002050109246","0.00698404680222896","0.011635994199956"
"Islamische Religionsgemeinschaft","2015","(Fach-)Abitur","133","0.0236981966241017","0.0190842820844895","0.0283121111637139"
"Islamische Religionsgemeinschaft","2015","AkademikerInnen","50","0.00548264444974888","0.00367623736539435","0.00728905153410341"
"Andere Religionsgemeinschaft","2015","(noch) kein Abschluss","31","0.0183697031870867","0.00990601021627877","0.0268333961578947"
"Andere Religionsgemeinschaft","2015","Hauptschulabschluss","46","0.0031584551503206","0.0019152112422259","0.0044016990584153"
"Andere Religionsgemeinschaft","2015","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2015","(Fach-)Abitur","37","0.0068652013344807","0.00436053089624748","0.00936987177271393"
"Andere Religionsgemeinschaft","2015","AkademikerInnen","50","0.00633835727886799","0.0043969259935364","0.00827978856419957"
"Konfessionslos","2015","(noch) kein Abschluss","199","0.216167914121783","0.190223612270352","0.242112215973214"
"Konfessionslos","2015","Hauptschulabschluss","1923","0.241985046955527","0.232495640051302","0.251474453859751"
"Konfessionslos","2015","Realschulabschluss","2669","0.430228599094032","0.418237456782597","0.442219741405467"
"Konfessionslos","2015","(Fach-)Abitur","1137","0.291512061625704","0.2777268211651","0.305297302086309"
"Konfessionslos","2015","AkademikerInnen","2432","0.372782749774199","0.360953660647544","0.384611838900855"
"Christlich orthodox","2015","(noch) kein Abschluss","37","0.0109164447391911","0.00436718891594421","0.0174657005624379"
"Christlich orthodox","2015","Hauptschulabschluss","187","0.00532668947100138","0.00371391054417279","0.00693946839782997"
"Christlich orthodox","2015","Realschulabschluss","37","0.00309725612191315","0.00175147153061121","0.0044430407132151"
"Christlich orthodox","2015","(Fach-)Abitur","198","0.0152889178371563","0.0115670355173475","0.0190108001569651"
"Christlich orthodox","2015","AkademikerInnen","227","0.0112750517421276","0.00869212896931633","0.0138579745149388"
"Schiitische Rel.gemeinschaft","2015","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2015","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2015","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2015","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2015","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2015","(noch) kein Abschluss","84","0.0740048376547233","0.0575053952333104","0.0905042800761362"
"Sunnitische Rel.gemeinschaft","2015","Hauptschulabschluss","185","0.0160261242543011","0.0132437730080395","0.0188084755005627"
"Sunnitische Rel.gemeinschaft","2015","Realschulabschluss","56","0.00622740618272002","0.0043221310446853","0.00813268132075474"
"Sunnitische Rel.gemeinschaft","2015","(Fach-)Abitur","124","0.0238582670861364","0.0192291758616822","0.0284873583105906"
"Sunnitische Rel.gemeinschaft","2015","AkademikerInnen","73","0.00651993724975938","0.00455107338095021","0.00848880111856854"
"Alevitische Rel.gemeinschaft","2015","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2015","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2015","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2015","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2015","AkademikerInnen","","","",""
"Mehrfachnennung","2015","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2015","Hauptschulabschluss","","","",""
"Mehrfachnennung","2015","Realschulabschluss","","","",""
"Mehrfachnennung","2015","(Fach-)Abitur","","","",""
"Mehrfachnennung","2015","AkademikerInnen","","","",""
"Katholisch","2016","(noch) kein Abschluss","39","0.0608038613138174","0.0492907468874075","0.0723169757402273"
"Katholisch","2016","Hauptschulabschluss","33","0.107622083089702","0.0879258608130206","0.127318305366384"
"Katholisch","2016","Realschulabschluss","","","",""
"Katholisch","2016","(Fach-)Abitur","42","0.168600224912","0.142086683984083","0.195113765839917"
"Katholisch","2016","AkademikerInnen","37","0.0862812555670543","0.0664749289657241","0.106087582168385"
"Evangelisch","2016","(noch) kein Abschluss","34","0.0251816170634753","0.0176332544514962","0.0327299796754543"
"Evangelisch","2016","Hauptschulabschluss","","","",""
"Evangelisch","2016","Realschulabschluss","","","",""
"Evangelisch","2016","(Fach-)Abitur","37","0.0775262637405502","0.058588218989345","0.0964643084917553"
"Evangelisch","2016","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2016","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2016","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2016","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2016","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2016","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","119","0.119119276301257","0.103513022398719","0.134725530203794"
"Islamische Religionsgemeinschaft","2016","Hauptschulabschluss","70","0.124396364515267","0.103420713212707","0.145372015817826"
"Islamische Religionsgemeinschaft","2016","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2016","(Fach-)Abitur","44","0.0622771689845792","0.0451638052058675","0.0793905327632909"
"Islamische Religionsgemeinschaft","2016","AkademikerInnen","43","0.0305069919793302","0.0183755765379136","0.0426384074207468"
"Andere Religionsgemeinschaft","2016","(noch) kein Abschluss","214","0.0627914730368312","0.0511040828511586","0.0744788632225038"
"Andere Religionsgemeinschaft","2016","Hauptschulabschluss","62","0.0352115613183383","0.0234972565407216","0.046925866095955"
"Andere Religionsgemeinschaft","2016","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2016","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2016","AkademikerInnen","","","",""
"Konfessionslos","2016","(noch) kein Abschluss","102","0.0898564620930709","0.0760786995816783","0.103634224604463"
"Konfessionslos","2016","Hauptschulabschluss","70","0.101608209442592","0.0824058268236017","0.120810592061583"
"Konfessionslos","2016","Realschulabschluss","","","",""
"Konfessionslos","2016","(Fach-)Abitur","51","0.124108848025825","0.100760285496257","0.147457410555392"
"Konfessionslos","2016","AkademikerInnen","70","0.225758576098392","0.196266878559794","0.255250273636991"
"Christlich orthodox","2016","(noch) kein Abschluss","118","0.0970686820057547","0.0828055133778574","0.111331850633652"
"Christlich orthodox","2016","Hauptschulabschluss","94","0.150240691257234","0.127531608943353","0.172949773571115"
"Christlich orthodox","2016","Realschulabschluss","","","",""
"Christlich orthodox","2016","(Fach-)Abitur","75","0.141105638020173","0.116452298000446","0.1657589780399"
"Christlich orthodox","2016","AkademikerInnen","67","0.100956147303206","0.0797043207335405","0.122207973872871"
"Schiitische Rel.gemeinschaft","2016","(noch) kein Abschluss","160","0.104141781195282","0.0894260707493329","0.11885749164123"
"Schiitische Rel.gemeinschaft","2016","Hauptschulabschluss","32","0.0265574690685133","0.0163385176778325","0.0367764204591942"
"Schiitische Rel.gemeinschaft","2016","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2016","(Fach-)Abitur","32","0.0272127203006917","0.0156907002490877","0.0387347403522957"
"Schiitische Rel.gemeinschaft","2016","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2016","(noch) kein Abschluss","842","0.418980324942458","0.395209660238757","0.44275098964616"
"Sunnitische Rel.gemeinschaft","2016","Hauptschulabschluss","551","0.388850504697859","0.357867545523127","0.41983346387259"
"Sunnitische Rel.gemeinschaft","2016","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2016","(Fach-)Abitur","458","0.38013957189217","0.345763820266966","0.414515323517373"
"Sunnitische Rel.gemeinschaft","2016","AkademikerInnen","471","0.38360854911956","0.349307146211736","0.417909952027384"
"Alevitische Rel.gemeinschaft","2016","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2016","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2016","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2016","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2016","AkademikerInnen","","","",""
"Mehrfachnennung","2016","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2016","Hauptschulabschluss","","","",""
"Mehrfachnennung","2016","Realschulabschluss","","","",""
"Mehrfachnennung","2016","(Fach-)Abitur","","","",""
"Mehrfachnennung","2016","AkademikerInnen","","","",""
"Katholisch","2017","(noch) kein Abschluss","","","",""
"Katholisch","2017","Hauptschulabschluss","","","",""
"Katholisch","2017","Realschulabschluss","","","",""
"Katholisch","2017","(Fach-)Abitur","","","",""
"Katholisch","2017","AkademikerInnen","","","",""
"Evangelisch","2017","(noch) kein Abschluss","","","",""
"Evangelisch","2017","Hauptschulabschluss","","","",""
"Evangelisch","2017","Realschulabschluss","","","",""
"Evangelisch","2017","(Fach-)Abitur","30","0.101253968760648","0.0742671313481722","0.128240806173124"
"Evangelisch","2017","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2017","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2017","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2017","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2017","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2017","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","64","0.0768056105500974","0.0622406728839552","0.0913705482162396"
"Islamische Religionsgemeinschaft","2017","Hauptschulabschluss","39","0.053596580019225","0.0358255664410497","0.0713675935974002"
"Islamische Religionsgemeinschaft","2017","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2017","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2017","AkademikerInnen","36","0.0559570337646079","0.0350667260402671","0.0768473414889488"
"Andere Religionsgemeinschaft","2017","(noch) kein Abschluss","168","0.0924443094242326","0.0766011310242938","0.108287487824171"
"Andere Religionsgemeinschaft","2017","Hauptschulabschluss","32","0.0168587748423349","0.00670034775166027","0.0270172019330096"
"Andere Religionsgemeinschaft","2017","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2017","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2017","AkademikerInnen","","","",""
"Konfessionslos","2017","(noch) kein Abschluss","73","0.0964447525804333","0.0802981098103495","0.112591395350517"
"Konfessionslos","2017","Hauptschulabschluss","32","0.0619251376036479","0.042907448283996","0.0809428269232998"
"Konfessionslos","2017","Realschulabschluss","","","",""
"Konfessionslos","2017","(Fach-)Abitur","","","",""
"Konfessionslos","2017","AkademikerInnen","32","0.147681656907043","0.115434917329365","0.179928396484721"
"Christlich orthodox","2017","(noch) kein Abschluss","57","0.0556603915427664","0.0431202392572906","0.0682005438282421"
"Christlich orthodox","2017","Hauptschulabschluss","36","0.0448087663799475","0.0284845566139719","0.0611329761459231"
"Christlich orthodox","2017","Realschulabschluss","","","",""
"Christlich orthodox","2017","(Fach-)Abitur","31","0.118293843066834","0.0894023171656317","0.147185368968036"
"Christlich orthodox","2017","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2017","(noch) kein Abschluss","114","0.0919476892170458","0.076142801211673","0.107752577222419"
"Schiitische Rel.gemeinschaft","2017","Hauptschulabschluss","32","0.0574911079584997","0.03912367022241","0.0758585456945893"
"Schiitische Rel.gemeinschaft","2017","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2017","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2017","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2017","(noch) kein Abschluss","737","0.442336070929703","0.41516992468727","0.469502217172136"
"Sunnitische Rel.gemeinschaft","2017","Hauptschulabschluss","404","0.40537155762167","0.366631970733849","0.444111144509492"
"Sunnitische Rel.gemeinschaft","2017","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2017","(Fach-)Abitur","306","0.365340981216451","0.322263837838786","0.408418124594116"
"Sunnitische Rel.gemeinschaft","2017","AkademikerInnen","280","0.26062889335274","0.22072969848177","0.30052808822371"
"Alevitische Rel.gemeinschaft","2017","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2017","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2017","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2017","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2017","AkademikerInnen","","","",""
"Mehrfachnennung","2017","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2017","Hauptschulabschluss","","","",""
"Mehrfachnennung","2017","Realschulabschluss","","","",""
"Mehrfachnennung","2017","(Fach-)Abitur","","","",""
"Mehrfachnennung","2017","AkademikerInnen","","","",""
"Katholisch","2018","(noch) kein Abschluss","","","",""
"Katholisch","2018","Hauptschulabschluss","","","",""
"Katholisch","2018","Realschulabschluss","","","",""
"Katholisch","2018","(Fach-)Abitur","","","",""
"Katholisch","2018","AkademikerInnen","","","",""
"Evangelisch","2018","(noch) kein Abschluss","","","",""
"Evangelisch","2018","Hauptschulabschluss","","","",""
"Evangelisch","2018","Realschulabschluss","","","",""
"Evangelisch","2018","(Fach-)Abitur","","","",""
"Evangelisch","2018","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2018","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2018","Hauptschulabschluss","","","",""
